START-OF-LOG: 3.0
CALLSIGN: EA4DXP
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 144256
NAME: Luis Alarcon Palencia
LOCATION: DX
OPERATORS: EA4DXP
CLUB:
CERTIFICATE: NO
CREATED-BY: WinURECon 3.13 (Windows XP)
SOAPBOX: Nice and funny contest for me this year. See you next year!.
SOAPBOX: RIG - Icom IC-706MKII
SOAPBOX: PWR - 80 W
SOAPBOX: ANT1 - 10/15/20 m - ECO AVT vertical
SOAPBOX: ANT2 - 40/80 m - homemade dual band wire dipole
QSO: 28000 PH 2015-10-25 1614 EA4DXP        59  14     N1MM          59  05
QSO: 28000 PH 2015-10-25 1615 EA4DXP        59  14     LU5VV         59  13
QSO: 28000 PH 2015-10-25 1616 EA4DXP        59  14     WX4G          59  05
QSO: 28000 PH 2015-10-25 1617 EA4DXP        59  14     LU1VM         59  13
QSO: 28000 PH 2015-10-25 1618 EA4DXP        59  14     AA3B          59  05
QSO: 28000 PH 2015-10-25 1619 EA4DXP        59  14     KM5VI         59  04
QSO: 28000 PH 2015-10-25 1622 EA4DXP        59  14     NR5M          59  04
QSO: 28000 PH 2015-10-25 1624 EA4DXP        59  14     N0NI          59  04
QSO: 28000 PH 2015-10-25 1624 EA4DXP        59  14     K0TT          59  04
QSO: 28000 PH 2015-10-25 1625 EA4DXP        59  14     ZV10M         59  11
QSO: 28000 PH 2015-10-25 1631 EA4DXP        59  14     PY0/AA4NC     59  11
QSO: 28000 PH 2015-10-25 1632 EA4DXP        59  14     K5TR          59  04
QSO: 21000 PH 2015-10-25 1636 EA4DXP        59  14     K4AB          59  04
QSO: 21000 PH 2015-10-25 1641 EA4DXP        59  14     9A5D          59  15
QSO: 21000 PH 2015-10-25 1642 EA4DXP        59  14     LZ9W          59  20
END-OF-LOG:
