START-OF-LOG: 3.0
CALLSIGN: FY5KE
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 14415452
NAME: Radio Amateurs Club de Kourou
LOCATION: DX
OPERATORS: FY5FY F1HAR F5HRY F5UII F6FVY
CLUB: BAVARIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: Win-Test 4.20.0-dev
SOAPBOX: Our come back to M/S in LP category. Great fun!
QSO: 28563 PH 2015-10-24 1308 FY5KE         59  09     EI9CN         59  14     0
QSO: 28563 PH 2015-10-24 1308 FY5KE         59  09     DO2XX         59  14     0
QSO: 28563 PH 2015-10-24 1309 FY5KE         59  09     LA7IJA        59  14     0
QSO: 28563 PH 2015-10-24 1309 FY5KE         59  09     SN8B          59  15     0
QSO: 28563 PH 2015-10-24 1309 FY5KE         59  09     RM5A          59  16     0
QSO: 21224 PH 2015-10-24 1309 FY5KE         59  09     SV9DJO        59  20     1
QSO: 28563 PH 2015-10-24 1310 FY5KE         59  09     UA4ATR        59  16     0
QSO: 28563 PH 2015-10-24 1310 FY5KE         59  09     IK2DJV        59  15     0
QSO: 28563 PH 2015-10-24 1310 FY5KE         59  09     DF6EH         59  14     0
QSO: 28563 PH 2015-10-24 1310 FY5KE         59  09     IR4B          59  15     0
QSO: 28563 PH 2015-10-24 1311 FY5KE         59  09     YL6W          59  15     0
QSO: 28563 PH 2015-10-24 1311 FY5KE         59  09     F6BQG         59  14     0
QSO: 21449 PH 2015-10-24 1311 FY5KE         59  09     YT7AW         59  15     1
QSO: 28563 PH 2015-10-24 1311 FY5KE         59  09     F8CMF         59  14     0
QSO: 28563 PH 2015-10-24 1311 FY5KE         59  09     DL1ASA        59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     G3YNN         59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     DK6AH         59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     EI7CC         59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     LA3QPA        59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     DL5YM         59  14     0
QSO: 28563 PH 2015-10-24 1312 FY5KE         59  09     IZ3EIN        59  15     0
QSO: 28563 PH 2015-10-24 1313 FY5KE         59  09     9A2JK         59  15     0
QSO: 28563 PH 2015-10-24 1313 FY5KE         59  09     F8FY          59  14     0
QSO: 28563 PH 2015-10-24 1313 FY5KE         59  09     SQ3F          59  15     0
QSO: 28563 PH 2015-10-24 1313 FY5KE         59  09     LA9JKA        59  14     0
QSO: 28563 PH 2015-10-24 1313 FY5KE         59  09     MD2C          59  14     0
QSO: 28563 PH 2015-10-24 1314 FY5KE         59  09     F4FRQ         59  14     0
QSO: 28563 PH 2015-10-24 1314 FY5KE         59  09     OZ3BJ         59  14     0
QSO: 28563 PH 2015-10-24 1314 FY5KE         59  09     IK4PKN        59  15     0
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     S56RPJ        59  15     0
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     S57AL         59  15     0
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     DK6CQ         59  14     0
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     UW5U          59  16     0
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     IK8TVG        59  15     0
QSO: 21189 PH 2015-10-24 1315 FY5KE         59  09     YN5Z          59  07     1
QSO: 28563 PH 2015-10-24 1315 FY5KE         59  09     G0UWK         59  14     0
QSO: 28563 PH 2015-10-24 1316 FY5KE         59  09     OG7A          59  15     0
QSO: 28563 PH 2015-10-24 1316 FY5KE         59  09     OE6MDF        59  15     0
QSO: 28563 PH 2015-10-24 1316 FY5KE         59  09     OM3RRC        59  15     0
QSO: 28563 PH 2015-10-24 1316 FY5KE         59  09     HA8RT         59  15     0
QSO: 28563 PH 2015-10-24 1317 FY5KE         59  09     IR4X          59  15     0
QSO: 28563 PH 2015-10-24 1317 FY5KE         59  09     UA3KW         59  16     0
QSO: 28563 PH 2015-10-24 1317 FY5KE         59  09     OH2LZC        59  15     0
QSO: 28563 PH 2015-10-24 1317 FY5KE         59  09     IK2YCW        59  15     0
QSO: 28563 PH 2015-10-24 1317 FY5KE         59  09     I6FLD         59  15     0
QSO: 28563 PH 2015-10-24 1318 FY5KE         59  09     EC1DD         59  14     0
QSO: 28563 PH 2015-10-24 1318 FY5KE         59  09     ON7HLU        59  14     0
QSO: 28563 PH 2015-10-24 1318 FY5KE         59  09     DL2LW         59  14     0
QSO: 28563 PH 2015-10-24 1319 FY5KE         59  09     OE3CBA        59  15     0
QSO: 28563 PH 2015-10-24 1319 FY5KE         59  09     UA6LCN        59  16     0
QSO: 28563 PH 2015-10-24 1320 FY5KE         59  09     RQ7L          59  16     0
QSO: 28563 PH 2015-10-24 1320 FY5KE         59  09     RQ7R          59  16     0
QSO: 28563 PH 2015-10-24 1320 FY5KE         59  09     ON4BIT        59  14     0
QSO: 28563 PH 2015-10-24 1320 FY5KE         59  09     R9XM          59  17     0
QSO: 28563 PH 2015-10-24 1321 FY5KE         59  09     F6APE         59  14     0
QSO: 28563 PH 2015-10-24 1321 FY5KE         59  09     RV5K          59  16     0
QSO: 28563 PH 2015-10-24 1321 FY5KE         59  09     PA3WB         59  14     0
QSO: 28563 PH 2015-10-24 1321 FY5KE         59  09     RZ7L          59  16     0
QSO: 28563 PH 2015-10-24 1322 FY5KE         59  09     YO3FGO        59  20     0
QSO: 28563 PH 2015-10-24 1322 FY5KE         59  09     SP9KDA        59  15     0
QSO: 28563 PH 2015-10-24 1322 FY5KE         59  09     SO2O          59  15     0
QSO: 28563 PH 2015-10-24 1322 FY5KE         59  09     9A9J          59  15     0
QSO: 28563 PH 2015-10-24 1322 FY5KE         59  09     PF1MO         59  14     0
QSO: 28563 PH 2015-10-24 1323 FY5KE         59  09     OH2FNR        59  15     0
QSO: 28563 PH 2015-10-24 1323 FY5KE         59  09     M6T           59  14     0
QSO: 28563 PH 2015-10-24 1323 FY5KE         59  09     SM3C          59  14     0
QSO: 28563 PH 2015-10-24 1323 FY5KE         59  09     IZ7GWZ        59  15     0
QSO: 28563 PH 2015-10-24 1324 FY5KE         59  09     CT1EAV        59  14     0
QSO: 28563 PH 2015-10-24 1324 FY5KE         59  09     RW3DD         59  16     0
QSO: 28563 PH 2015-10-24 1324 FY5KE         59  09     UW5Y          59  16     0
QSO: 28563 PH 2015-10-24 1324 FY5KE         59  09     PP5NY         59  11     0
QSO: 28563 PH 2015-10-24 1324 FY5KE         59  09     RK6LZZ        59  16     0
QSO: 28563 PH 2015-10-24 1325 FY5KE         59  09     GM0EGI        59  14     0
QSO: 28563 PH 2015-10-24 1325 FY5KE         59  09     EU1DX         59  16     0
QSO: 28563 PH 2015-10-24 1325 FY5KE         59  09     SP5EWX        59  15     0
QSO: 28563 PH 2015-10-24 1326 FY5KE         59  09     SV9COL        59  20     0
QSO: 28563 PH 2015-10-24 1326 FY5KE         59  09     IZ2SMQ        59  15     0
QSO: 28563 PH 2015-10-24 1326 FY5KE         59  09     4X7R          59  20     0
QSO: 28563 PH 2015-10-24 1326 FY5KE         59  09     EA1CCM        59  14     0
QSO: 28563 PH 2015-10-24 1327 FY5KE         59  09     EC4RC         59  14     0
QSO: 28563 PH 2015-10-24 1327 FY5KE         59  09     SP6HEQ        59  15     0
QSO: 28563 PH 2015-10-24 1327 FY5KE         59  09     YT8A          59  15     0
QSO: 28563 PH 2015-10-24 1327 FY5KE         59  09     PD2JAM        59  14     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     UR5QU         59  16     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     ED8W          59  33     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     RN2F          59  15     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     OL5M          59  15     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     F6FLU         59  14     0
QSO: 28563 PH 2015-10-24 1328 FY5KE         59  09     EA4UV         59  14     0
QSO: 28563 PH 2015-10-24 1329 FY5KE         59  09     IK8DYM        59  15     0
QSO: 28563 PH 2015-10-24 1329 FY5KE         59  09     SO4B          59  15     0
QSO: 28563 PH 2015-10-24 1329 FY5KE         59  09     SV2KF         59  20     0
QSO: 28563 PH 2015-10-24 1330 FY5KE         59  09     UT8IK         59  16     0
QSO: 28563 PH 2015-10-24 1330 FY5KE         59  09     SM2T          59  14     0
QSO: 28563 PH 2015-10-24 1330 FY5KE         59  09     DL5CW         59  14     0
QSO: 28563 PH 2015-10-24 1330 FY5KE         59  09     MM1E          59  14     0
QSO: 28563 PH 2015-10-24 1330 FY5KE         59  09     YO2CMI        59  20     0
QSO: 28563 PH 2015-10-24 1331 FY5KE         59  09     DH2ID         59  14     0
QSO: 28563 PH 2015-10-24 1331 FY5KE         59  09     SV2BXA        59  20     0
QSO: 28563 PH 2015-10-24 1331 FY5KE         59  09     J43TR         59  20     0
QSO: 28563 PH 2015-10-24 1331 FY5KE         59  09     OH2BEV        59  15     0
QSO: 28563 PH 2015-10-24 1332 FY5KE         59  09     IZ3GOG        59  15     0
QSO: 28563 PH 2015-10-24 1332 FY5KE         59  09     DL0ML         59  14     0
QSO: 28563 PH 2015-10-24 1332 FY5KE         59  09     MM3LLU        59  14     0
QSO: 28563 PH 2015-10-24 1333 FY5KE         59  09     DM1GH         59  14     0
QSO: 28563 PH 2015-10-24 1333 FY5KE         59  09     8S0C          59  14     0
QSO: 28563 PH 2015-10-24 1333 FY5KE         59  09     IK1TWC        59  15     0
QSO: 21186 PH 2015-10-24 1334 FY5KE         59  09     3V8SS         59  33     1
QSO: 28563 PH 2015-10-24 1334 FY5KE         59  09     II9P          59  15     0
QSO: 28563 PH 2015-10-24 1334 FY5KE         59  09     W1QK          59  05     0
QSO: 28563 PH 2015-10-24 1335 FY5KE         59  09     SK6AW         59  14     0
QSO: 28563 PH 2015-10-24 1335 FY5KE         59  09     IT9NAN        59  15     0
QSO: 28563 PH 2015-10-24 1336 FY5KE         59  09     UT1US         59  16     0
QSO: 28563 PH 2015-10-24 1336 FY5KE         59  09     RA4UID        59  16     0
QSO: 28563 PH 2015-10-24 1336 FY5KE         59  09     SP4D          59  15     0
QSO: 28563 PH 2015-10-24 1337 FY5KE         59  09     R7NW          59  16     0
QSO: 28563 PH 2015-10-24 1337 FY5KE         59  09     RA1AL         59  16     0
QSO: 28563 PH 2015-10-24 1337 FY5KE         59  09     M0GHQ         59  14     0
QSO: 28563 PH 2015-10-24 1337 FY5KE         59  09     EA6XQ         59  14     0
QSO: 28563 PH 2015-10-24 1338 FY5KE         59  09     OZ4VW         59  14     0
QSO: 28563 PH 2015-10-24 1338 FY5KE         59  09     OH5BM         59  15     0
QSO: 28563 PH 2015-10-24 1338 FY5KE         59  09     EI7JZ         59  14     0
QSO: 28563 PH 2015-10-24 1339 FY5KE         59  09     LY2CQ         59  15     0
QSO: 28563 PH 2015-10-24 1339 FY5KE         59  09     F3JP          59  14     0
QSO: 28563 PH 2015-10-24 1339 FY5KE         59  09     4X6TT         59  20     0
QSO: 28563 PH 2015-10-24 1339 FY5KE         59  09     LZ1ZM         59  20     0
QSO: 28563 PH 2015-10-24 1341 FY5KE         59  09     HS1NGR        59  26     0
QSO: 28563 PH 2015-10-24 1341 FY5KE         59  09     EI6JK         59  14     0
QSO: 28563 PH 2015-10-24 1341 FY5KE         59  09     ES4NY         59  15     0
QSO: 28563 PH 2015-10-24 1342 FY5KE         59  09     EU6DX         59  16     0
QSO: 28563 PH 2015-10-24 1344 FY5KE         59  09     HS1NGR        59  26     0
QSO: 28563 PH 2015-10-24 1344 FY5KE         59  09     IZ1OMY        59  15     0
QSO: 28563 PH 2015-10-24 1345 FY5KE         59  09     IZ8FWN        59  15     0
QSO: 28563 PH 2015-10-24 1346 FY5KE         59  09     SV1JG         59  20     0
QSO: 28563 PH 2015-10-24 1346 FY5KE         59  09     OK2RU         59  15     0
QSO: 28563 PH 2015-10-24 1347 FY5KE         59  09     RN3QN         59  16     0
QSO: 28563 PH 2015-10-24 1347 FY5KE         59  09     EA4EUI        59  14     0
QSO: 28563 PH 2015-10-24 1347 FY5KE         59  09     CB1H          59  12     0
QSO: 28563 PH 2015-10-24 1347 FY5KE         59  09     IK7EES        59  15     0
QSO: 28563 PH 2015-10-24 1347 FY5KE         59  09     LZ7A          59  20     0
QSO: 28563 PH 2015-10-24 1348 FY5KE         59  09     CT1EXR        59  14     0
QSO: 28563 PH 2015-10-24 1348 FY5KE         59  09     R7AW          59  16     0
QSO: 28563 PH 2015-10-24 1348 FY5KE         59  09     RV3LO         59  16     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     UT5ULB        59  16     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     RQ3M          59  16     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     RZ3LC         59  16     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     EA4GQS        59  14     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     UT1AA         59  16     0
QSO: 28563 PH 2015-10-24 1349 FY5KE         59  09     R3EG          59  16     0
QSO: 28563 PH 2015-10-24 1350 FY5KE         59  09     UA1ZIK        59  16     0
QSO: 28563 PH 2015-10-24 1350 FY5KE         59  09     UX5UO         59  16     0
QSO: 28563 PH 2015-10-24 1350 FY5KE         59  09     UX2X          59  16     0
QSO: 28563 PH 2015-10-24 1350 FY5KE         59  09     IZ7UMS        59  15     0
QSO: 28563 PH 2015-10-24 1351 FY5KE         59  09     F1RHS         59  14     0
QSO: 28563 PH 2015-10-24 1351 FY5KE         59  09     RA3DNC        59  16     0
QSO: 28563 PH 2015-10-24 1352 FY5KE         59  09     CT7AIX        59  14     0
QSO: 28563 PH 2015-10-24 1352 FY5KE         59  09     OE3GCU        59  15     0
QSO: 21373 PH 2015-10-24 1352 FY5KE         59  09     TF4X          59  40     1
QSO: 28563 PH 2015-10-24 1353 FY5KE         59  09     SG0U          59  14     0
QSO: 28563 PH 2015-10-24 1353 FY5KE         59  09     UA3RF         59  16     0
QSO: 28563 PH 2015-10-24 1353 FY5KE         59  09     RT3D          59  16     0
QSO: 28563 PH 2015-10-24 1353 FY5KE         59  09     F2DX          59  14     0
QSO: 28563 PH 2015-10-24 1353 FY5KE         59  09     UX3IO         59  16     0
QSO: 28563 PH 2015-10-24 1354 FY5KE         59  09     US7VF         59  16     0
QSO: 28563 PH 2015-10-24 1354 FY5KE         59  09     UR5EAF        59  16     0
QSO: 28563 PH 2015-10-24 1354 FY5KE         59  09     YT5A          59  15     0
QSO: 28563 PH 2015-10-24 1354 FY5KE         59  09     CT1DNU        59  14     0
QSO: 28563 PH 2015-10-24 1355 FY5KE         59  09     OZ1ZD         59  14     0
QSO: 28563 PH 2015-10-24 1355 FY5KE         59  09     IU4CHE        59  15     0
QSO: 28563 PH 2015-10-24 1356 FY5KE         59  09     DJ8OG         59  14     0
QSO: 28563 PH 2015-10-24 1356 FY5KE         59  09     DK9HN         59  14     0
QSO: 28563 PH 2015-10-24 1356 FY5KE         59  09     G4RKO         59  14     0
QSO: 28563 PH 2015-10-24 1357 FY5KE         59  09     F1EOY         59  14     0
QSO: 28563 PH 2015-10-24 1357 FY5KE         59  09     IZ2ODM        59  15     0
QSO: 28563 PH 2015-10-24 1357 FY5KE         59  09     RA3DX         59  16     0
QSO: 28563 PH 2015-10-24 1358 FY5KE         59  09     F6KBF         59  14     0
QSO: 28563 PH 2015-10-24 1359 FY5KE         59  09     G4ACS/M       59  14     0
QSO: 28563 PH 2015-10-24 1400 FY5KE         59  09     CR5M          59  14     0
QSO: 28563 PH 2015-10-24 1400 FY5KE         59  09     LA9NKA        59  14     0
QSO: 28563 PH 2015-10-24 1401 FY5KE         59  09     F5LIW         59  14     0
QSO: 28598 PH 2015-10-24 1403 FY5KE         59  09     M0YCQ         59  14     0
QSO: 28598 PH 2015-10-24 1404 FY5KE         59  09     ED1R          59  14     0
QSO: 28598 PH 2015-10-24 1405 FY5KE         59  09     UY5QJ         59  16     0
QSO: 28598 PH 2015-10-24 1406 FY5KE         59  09     DL2OE         59  14     0
QSO: 28598 PH 2015-10-24 1406 FY5KE         59  09     SO9T          59  15     0
QSO: 28598 PH 2015-10-24 1406 FY5KE         59  09     DK3GI         59  14     0
QSO: 28598 PH 2015-10-24 1406 FY5KE         59  09     PD7RF         59  14     0
QSO: 28598 PH 2015-10-24 1407 FY5KE         59  09     ON6CQ         59  14     0
QSO: 28598 PH 2015-10-24 1407 FY5KE         59  09     G3TBK         59  14     0
QSO: 28598 PH 2015-10-24 1407 FY5KE         59  09     CT1BWU        59  14     0
QSO: 28598 PH 2015-10-24 1408 FY5KE         59  09     IZ8ESX        59  15     0
QSO: 28598 PH 2015-10-24 1408 FY5KE         59  09     RK3DT         59  16     0
QSO: 28598 PH 2015-10-24 1408 FY5KE         59  09     DK1AX         59  14     0
QSO: 28598 PH 2015-10-24 1408 FY5KE         59  09     EA3FZT        59  14     0
QSO: 28598 PH 2015-10-24 1408 FY5KE         59  09     EA4XA         59  14     0
QSO: 28598 PH 2015-10-24 1409 FY5KE         59  09     G8DX          59  14     0
QSO: 28598 PH 2015-10-24 1409 FY5KE         59  09     G5LP          59  14     0
QSO: 28598 PH 2015-10-24 1409 FY5KE         59  09     F4GAJ         59  14     0
QSO: 28598 PH 2015-10-24 1409 FY5KE         59  09     M0BVL         59  14     0
QSO: 28598 PH 2015-10-24 1410 FY5KE         59  09     IV3CTS        59  15     0
QSO: 28598 PH 2015-10-24 1411 FY5KE         59  09     F5UFX         59  14     0
QSO: 28598 PH 2015-10-24 1411 FY5KE         59  09     SV8RX         59  20     0
QSO: 28598 PH 2015-10-24 1411 FY5KE         59  09     UR7CQ         59  16     0
QSO: 21214 PH 2015-10-24 1412 FY5KE         59  09     FR4NT         59  39     1
QSO: 28598 PH 2015-10-24 1412 FY5KE         59  09     R7LV          59  16     0
QSO: 28598 PH 2015-10-24 1413 FY5KE         59  09     ON7RU         59  14     0
QSO: 28598 PH 2015-10-24 1413 FY5KE         59  09     F6AUS         59  14     0
QSO: 28598 PH 2015-10-24 1413 FY5KE         59  09     F4HJO         59  14     0
QSO: 28598 PH 2015-10-24 1413 FY5KE         59  09     EA7IZZ        59  14     0
QSO: 28598 PH 2015-10-24 1414 FY5KE         59  09     SV3ICK        59  20     0
QSO: 28598 PH 2015-10-24 1414 FY5KE         59  09     TM1T          59  14     0
QSO: 28598 PH 2015-10-24 1414 FY5KE         59  09     DJ1SL         59  14     0
QSO: 28598 PH 2015-10-24 1415 FY5KE         59  09     EB1OU         59  14     0
QSO: 28598 PH 2015-10-24 1415 FY5KE         59  09     PI4YLC        59  14     0
QSO: 28598 PH 2015-10-24 1415 FY5KE         59  09     US5QRW        59  16     0
QSO: 28598 PH 2015-10-24 1415 FY5KE         59  09     DH8BQA        59  14     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     OR2F          59  14     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     R5FU          59  16     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     F6CLQ         59  14     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     R5DT          59  16     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     DL5HN         59  14     0
QSO: 28598 PH 2015-10-24 1416 FY5KE         59  09     EA2ASB        59  14     0
QSO: 28598 PH 2015-10-24 1417 FY5KE         59  09     RA3Y          59  16     0
QSO: 28598 PH 2015-10-24 1417 FY5KE         59  09     GZ5Y          59  14     0
QSO: 28598 PH 2015-10-24 1417 FY5KE         59  09     UT8EL         59  16     0
QSO: 28598 PH 2015-10-24 1418 FY5KE         59  09     RU3FM         59  16     0
QSO: 28598 PH 2015-10-24 1418 FY5KE         59  09     DH9DX/P       59  14     0
QSO: 28598 PH 2015-10-24 1418 FY5KE         59  09     HB2S          59  14     0
QSO: 28598 PH 2015-10-24 1419 FY5KE         59  09     DJ3GG         59  14     0
QSO: 28598 PH 2015-10-24 1419 FY5KE         59  09     IQ3RK         59  15     0
QSO: 28598 PH 2015-10-24 1419 FY5KE         59  09     PB2A          59  14     0
QSO: 28598 PH 2015-10-24 1420 FY5KE         59  09     YP8T          59  20     0
QSO: 28598 PH 2015-10-24 1420 FY5KE         59  09     TM6V          59  14     0
QSO: 28598 PH 2015-10-24 1421 FY5KE         59  09     R6YY          59  16     0
QSO: 28598 PH 2015-10-24 1421 FY5KE         59  09     ED5O          59  14     0
QSO: 28598 PH 2015-10-24 1422 FY5KE         59  09     LZ2GS         59  20     0
QSO: 28598 PH 2015-10-24 1422 FY5KE         59  09     G4BWP         59  14     0
QSO: 28598 PH 2015-10-24 1422 FY5KE         59  09     DL6NDW        59  14     0
QSO: 28598 PH 2015-10-24 1422 FY5KE         59  09     ON2CYV        59  14     0
QSO: 28598 PH 2015-10-24 1423 FY5KE         59  09     PA2CVD        59  14     0
QSO: 28598 PH 2015-10-24 1424 FY5KE         59  09     G3ZSS         59  14     0
QSO: 28598 PH 2015-10-24 1424 FY5KE         59  09     F4ESV         59  14     0
QSO: 28598 PH 2015-10-24 1424 FY5KE         59  09     PA0AA         59  14     0
QSO: 28598 PH 2015-10-24 1424 FY5KE         59  09     HB9EOU        59  14     0
QSO: 28598 PH 2015-10-24 1425 FY5KE         59  09     G3PFM         59  14     0
QSO: 28598 PH 2015-10-24 1425 FY5KE         59  09     PA6V          59  14     0
QSO: 28598 PH 2015-10-24 1426 FY5KE         59  09     DF1JC         59  14     0
QSO: 28598 PH 2015-10-24 1426 FY5KE         59  09     EA6BB         59  14     0
QSO: 28598 PH 2015-10-24 1427 FY5KE         59  09     DH6DAO        59  14     0
QSO: 28598 PH 2015-10-24 1427 FY5KE         59  09     SV9GPV        59  20     0
QSO: 28598 PH 2015-10-24 1427 FY5KE         59  09     DR3W          59  14     0
QSO: 28598 PH 2015-10-24 1428 FY5KE         59  09     PA3AAV        59  14     0
QSO: 28598 PH 2015-10-24 1428 FY5KE         59  09     MI0LJM        59  14     0
QSO: 28598 PH 2015-10-24 1428 FY5KE         59  09     ON3AR         59  14     0
QSO: 28598 PH 2015-10-24 1429 FY5KE         59  09     PD0ARI        59  14     0
QSO: 28598 PH 2015-10-24 1430 FY5KE         59  09     SO6GG         59  15     0
QSO: 28598 PH 2015-10-24 1430 FY5KE         59  09     G4PEO         59  14     0
QSO: 28598 PH 2015-10-24 1431 FY5KE         59  09     DK2LO         59  14     0
QSO: 28598 PH 2015-10-24 1431 FY5KE         59  09     IK3SCB        59  15     0
QSO: 28598 PH 2015-10-24 1431 FY5KE         59  09     DL3ZAI        59  14     0
QSO: 28598 PH 2015-10-24 1432 FY5KE         59  09     9A0W          59  15     0
QSO: 28598 PH 2015-10-24 1432 FY5KE         59  09     K5CD          59  04     0
QSO: 28598 PH 2015-10-24 1432 FY5KE         59  09     II2S          59  15     0
QSO: 28598 PH 2015-10-24 1433 FY5KE         59  09     EA5IGO        59  14     0
QSO: 28598 PH 2015-10-24 1433 FY5KE         59  09     ON7HM         59  14     0
QSO: 28598 PH 2015-10-24 1433 FY5KE         59  09     EI1E          59  14     0
QSO: 21225 PH 2015-10-24 1433 FY5KE         59  09     TC2C          59  20     1
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     DL7UXG        59  14     0
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     ON8ON         59  14     0
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     F5VHY         59  14     0
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     DF9VJ         59  14     0
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     E73S          59  15     0
QSO: 28598 PH 2015-10-24 1434 FY5KE         59  09     DL8YAU        59  14     0
QSO: 28598 PH 2015-10-24 1435 FY5KE         59  09     RU3FT         59  16     0
QSO: 28598 PH 2015-10-24 1435 FY5KE         59  09     RN1ON         59  16     0
QSO: 28598 PH 2015-10-24 1435 FY5KE         59  09     OE8Q          59  15     0
QSO: 28598 PH 2015-10-24 1436 FY5KE         59  09     EC2DX         59  14     0
QSO: 28598 PH 2015-10-24 1436 FY5KE         59  09     DM5MR         59  14     0
QSO: 28598 PH 2015-10-24 1436 FY5KE         59  09     S57K          59  15     0
QSO: 28598 PH 2015-10-24 1437 FY5KE         59  09     IW1PUR        59  15     0
QSO: 28598 PH 2015-10-24 1437 FY5KE         59  09     DL9FCR        59  14     0
QSO: 28598 PH 2015-10-24 1437 FY5KE         59  09     LY2W          59  15     0
QSO: 28598 PH 2015-10-24 1438 FY5KE         59  09     DK3WE         59  14     0
QSO: 28598 PH 2015-10-24 1438 FY5KE         59  09     YU9MBA        59  15     0
QSO: 28598 PH 2015-10-24 1438 FY5KE         59  09     R6YY          59  16     0
QSO: 28598 PH 2015-10-24 1438 FY5KE         59  09     EA3HRA        59  14     0
QSO: 28598 PH 2015-10-24 1438 FY5KE         59  09     DJ2BW         59  14     0
QSO: 28598 PH 2015-10-24 1439 FY5KE         59  09     OK1VAM        59  15     0
QSO: 28598 PH 2015-10-24 1439 FY5KE         59  09     RU3FT         59  16     0
QSO: 28598 PH 2015-10-24 1439 FY5KE         59  09     M1TZR         59  14     0
QSO: 21156 PH 2015-10-24 1440 FY5KE         59  09     S0S           59  33     1
QSO: 28598 PH 2015-10-24 1440 FY5KE         59  09     DG0OJO        59  14     0
QSO: 28598 PH 2015-10-24 1440 FY5KE         59  09     R6AF          59  16     0
QSO: 28598 PH 2015-10-24 1440 FY5KE         59  09     G0LVX         59  14     0
QSO: 28598 PH 2015-10-24 1441 FY5KE         59  09     RA1QD         59  16     0
QSO: 28598 PH 2015-10-24 1441 FY5KE         59  09     9A1CMC        59  15     0
QSO: 28598 PH 2015-10-24 1441 FY5KE         59  09     IK0TIX        59  15     0
QSO: 28598 PH 2015-10-24 1441 FY5KE         59  09     IZ3ZVD        59  15     0
QSO: 28598 PH 2015-10-24 1442 FY5KE         59  09     DO6JJ         59  14     0
QSO: 28598 PH 2015-10-24 1442 FY5KE         59  09     EF8R          59  33     0
QSO: 28598 PH 2015-10-24 1442 FY5KE         59  09     DL5DTG        59  14     0
QSO: 28598 PH 2015-10-24 1443 FY5KE         59  09     G5W           59  14     0
QSO: 28598 PH 2015-10-24 1443 FY5KE         59  09     IZ5ILJ        59  15     0
QSO: 28598 PH 2015-10-24 1443 FY5KE         59  09     EI1A          59  14     0
QSO: 28598 PH 2015-10-24 1443 FY5KE         59  09     SV1AHB        59  20     0
QSO: 28598 PH 2015-10-24 1443 FY5KE         59  09     YT9W          59  15     0
QSO: 28598 PH 2015-10-24 1444 FY5KE         59  09     M0OSH         59  14     0
QSO: 28598 PH 2015-10-24 1444 FY5KE         59  09     F4FFZ         59  14     0
QSO: 28598 PH 2015-10-24 1444 FY5KE         59  09     DL1LOD        59  14     0
QSO: 28598 PH 2015-10-24 1445 FY5KE         59  09     DB5ZP         59  14     0
QSO: 28598 PH 2015-10-24 1445 FY5KE         59  09     HB9H          59  14     0
QSO: 28598 PH 2015-10-24 1445 FY5KE         59  09     F6HLC         59  14     0
QSO: 28598 PH 2015-10-24 1445 FY5KE         59  09     DL2DX         59  14     0
QSO: 28598 PH 2015-10-24 1445 FY5KE         59  09     DL2DX         59  14     0
QSO: 28598 PH 2015-10-24 1446 FY5KE         59  09     OM3CW         59  15     0
QSO: 28598 PH 2015-10-24 1446 FY5KE         59  09     OM2VL         59  15     0
