START-OF-LOG: 3.0
CALLSIGN: XU7AJA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 22860
NAME: Guy West
LOCATION: DX
OPERATORS: N0MMA KH0AS AH0M ZL1OG
CLUB:
CERTIFICATE: NO
CREATED-BY: N3FJP's CQ WW DX Contest Log 4.8
SOAPBOX: Great fun had by all considering 100W max and low dipoles
QSO: 21000 PH 2015-10-25 0220 XU7AJA        59  26     AH0K          59  27     1
QSO: 21000 PH 2015-10-25 0222 XU7AJA        59  26     VK4KW         59  30     1
QSO: 21000 PH 2015-10-25 0225 XU7AJA        59  26     BU2AU         59  24     1
QSO: 21000 PH 2015-10-25 0228 XU7AJA        59  26     VK2AU         59  30     1
QSO: 21000 PH 2015-10-25 0232 XU7AJA        59  26     JR5YC         59  25     1
QSO: 21000 PH 2015-10-25 0234 XU7AJA        59  26     XX9TIH        59  24     1
QSO: 21000 PH 2015-10-25 0243 XU7AJA        59  26     YB9KA         59  28     1
QSO: 21000 PH 2015-10-25 0245 XU7AJA        59  26     VK4HH         59  30     1
QSO: 21000 PH 2015-10-25 0301 XU7AJA        59  26     A71CV         59  21     1
QSO: 21000 PH 2015-10-25 0303 XU7AJA        59  26     HS5SRH        59  26     1
QSO: 21000 PH 2015-10-25 0320 XU7AJA        59  26     9V1YC         59  28     1
QSO: 14000 PH 2015-10-25 0321 XU7AJA        59  26     9V1YC         59  28     1
QSO: 21000 PH 2015-10-25 0332 XU7AJA        59  26     VK2CZ         59  30     1
QSO: 21000 PH 2015-10-25 0338 XU7AJA        59  26     HS5NMF        59  26     1
QSO: 21000 PH 2015-10-25 0357 XU7AJA        59  26     8N1F          59  25     1
QSO: 21000 PH 2015-10-25 0415 XU7AJA        59  26     UK9AA         59  17     1
QSO: 28000 PH 2015-10-25 0420 XU7AJA        59  26     9M2FUL        59  28     1
QSO: 28000 PH 2015-10-25 0426 XU7AJA        59  26     VK4UC         59  30     1
QSO: 28000 PH 2015-10-25 0430 XU7AJA        59  26     UW1M          59  16     1
QSO: 28000 PH 2015-10-25 0439 XU7AJA        59  26     UA9YE         59  18     1
QSO: 28000 PH 2015-10-25 0444 XU7AJA        59  26     JH0JDV        59  25     1
QSO: 21000 PH 2015-10-25 0512 XU7AJA        59  26     YC9GWR        59  28     1
QSO: 21257 PH 2015-10-25 0517 XU7AJA        59  26     AH2R          59  27     1
QSO: 21000 PH 2015-10-25 0527 XU7AJA        59  26     9V50XX        59  28     1
QSO: 21000 PH 2015-10-25 0529 XU7AJA        59  26     YB9GV         59  28     1
QSO: 28000 PH 2015-10-25 0545 XU7AJA        59  26     IB9T          59  15     1
QSO: 28000 PH 2015-10-25 0549 XU7AJA        59  26     UW5U          59  16     1
QSO: 28000 PH 2015-10-25 0624 XU7AJA        59  26     VK4NM         59  30     1
QSO: 28000 PH 2015-10-25 0636 XU7AJA        59  26     DL5L          59  14     1
QSO: 28000 PH 2015-10-25 0643 XU7AJA        59  26     DH8BQA        59  14     1
QSO: 28000 PH 2015-10-25 0644 XU7AJA        59  26     UW5ZM         59  16     1
QSO: 28000 PH 2015-10-25 0712 XU7AJA        59  26     D70LW         59  25     1
QSO: 21000 PH 2015-10-25 0717 XU7AJA        59  26     JM4WUZ        59  25     1
QSO: 21000 PH 2015-10-25 0722 XU7AJA        59  26     RT5Z          59  16     1
QSO: 21000 PH 2015-10-25 0740 XU7AJA        59  26     KH2/KG2A      59  27     1
END-OF-LOG:
