START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.19.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: A71CV
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 24620080
OPERATORS: A71AM A71CV A71BX A71CO 7Z1SJ HZ1MX HZ1TL HZ1BW HZ1DG HZ1HN SQ9CNN
QSO: 21270 PH 2015-10-24 0626 A71CV         59  21     IR3Z          59  15     0
QSO: 28490 PH 2015-10-24 0626 A71CV         59  21     TA1L          59  20     0
QSO: 28490 PH 2015-10-24 0626 A71CV         59  21     DL1VJL        59  14     0
QSO: 28490 PH 2015-10-24 0626 A71CV         59  21     YT0Z          59  15     0
QSO: 28490 PH 2015-10-24 0626 A71CV         59  21     M0OSH         59  14     0
QSO: 28490 PH 2015-10-24 0627 A71CV         59  21     SQ1SNN        59  15     0
QSO: 28490 PH 2015-10-24 0627 A71CV         59  21     R7NP          59  16     0
QSO: 28490 PH 2015-10-24 0627 A71CV         59  21     R7LA          59  16     0
QSO: 28490 PH 2015-10-24 0627 A71CV         59  21     OH9GGY        59  15     0
QSO: 28490 PH 2015-10-24 0627 A71CV         59  21     PG2AA         59  14     0
QSO: 28490 PH 2015-10-24 0628 A71CV         59  21     PA3BJF        59  14     0
QSO: 21270 PH 2015-10-24 0628 A71CV         59  21     UA9NP         59  17     0
QSO: 21270 PH 2015-10-24 0628 A71CV         59  21     M0P           59  14     0
QSO: 28490 PH 2015-10-24 0628 A71CV         59  21     RW0BG         59  18     0
QSO: 28490 PH 2015-10-24 0628 A71CV         59  21     YP0C          59  20     0
QSO: 21270 PH 2015-10-24 0629 A71CV         59  21     RX9CCJ        59  17     0
QSO: 28490 PH 2015-10-24 0628 A71CV         59  21     UX0LL         59  16     0
QSO: 28490 PH 2015-10-24 0629 A71CV         59  21     R3LC          59  16     0
QSO: 28490 PH 2015-10-24 0629 A71CV         59  21     RX4CD         59  16     0
QSO: 28490 PH 2015-10-24 0629 A71CV         59  21     LA4GHA        59  14     0
QSO: 21270 PH 2015-10-24 0629 A71CV         59  21     LZ3DJ         59  20     0
QSO: 28490 PH 2015-10-24 0629 A71CV         59  21     SM6IQD        59  14     0
QSO: 28490 PH 2015-10-24 0629 A71CV         59  21     ON3VS         59  14     0
QSO: 21270 PH 2015-10-24 0630 A71CV         59  21     YO9CWY        59  20     0
QSO: 28490 PH 2015-10-24 0630 A71CV         59  21     DL5L          59  14     0
QSO: 21270 PH 2015-10-24 0630 A71CV         59  21     LZ2A          59  20     0
QSO: 28490 PH 2015-10-24 0630 A71CV         59  21     UT3C          59  16     0
QSO: 28490 PH 2015-10-24 0630 A71CV         59  21     II2S          59  15     0
QSO: 28490 PH 2015-10-24 0631 A71CV         59  21     IR4M          59  15     0
QSO: 28490 PH 2015-10-24 0631 A71CV         59  21     SV1ONV        59  20     0
QSO: 21270 PH 2015-10-24 0631 A71CV         59  21     ZA/OH2YY      59  15     0
QSO: 28490 PH 2015-10-24 0631 A71CV         59  21     UR7HDP        59  16     0
QSO: 21270 PH 2015-10-24 0632 A71CV         59  21     DO1RTO        59  14     0
QSO: 28490 PH 2015-10-24 0632 A71CV         59  21     YO8MF         59  20     0
QSO: 28490 PH 2015-10-24 0632 A71CV         59  21     HA8QB         59  15     0
QSO: 28490 PH 2015-10-24 0632 A71CV         59  21     LY2IJ         59  15     0
QSO: 28490 PH 2015-10-24 0632 A71CV         59  21     S51DI         59  15     0
QSO: 21270 PH 2015-10-24 0632 A71CV         59  21     CT1EVE        59  14     0
QSO: 28490 PH 2015-10-24 0632 A71CV         59  21     YO9GSB        59  20     0
QSO: 14216 PH 2015-10-24 0632 A71CV         59  21     HG6C          59  15     0
QSO: 28490 PH 2015-10-24 0633 A71CV         59  21     YO4KAK        59  20     0
QSO: 28490 PH 2015-10-24 0633 A71CV         59  21     UT3C          59  16     0
QSO: 28490 PH 2015-10-24 0633 A71CV         59  21     LY7Z          59  15     0
QSO: 21270 PH 2015-10-24 0633 A71CV         59  21     DF2AJ         59  14     0
QSO: 28490 PH 2015-10-24 0633 A71CV         59  21     UA9CGL        59  17     0
QSO: 21270 PH 2015-10-24 0634 A71CV         59  21     RT5K          59  16     0
QSO: 28490 PH 2015-10-24 0634 A71CV         59  21     YT3TPS        59  15     0
QSO: 28490 PH 2015-10-24 0634 A71CV         59  21     UA3IHJ        59  16     0
QSO: 28490 PH 2015-10-24 0635 A71CV         59  21     IR3Z          59  15     0
QSO: 28490 PH 2015-10-24 0635 A71CV         59  21     US7LM         59  16     0
QSO: 21270 PH 2015-10-24 0635 A71CV         59  21     YR5N          59  20     0
QSO: 28490 PH 2015-10-24 0635 A71CV         59  21     SP6TRX        59  15     0
QSO: 21270 PH 2015-10-24 0635 A71CV         59  21     IT9KCD        59  15     0
QSO: 28490 PH 2015-10-24 0635 A71CV         59  21     SP6ZT         59  15     0
QSO: 14216 PH 2015-10-24 0636 A71CV         59  21     VU2DP         59  22     0
QSO: 21270 PH 2015-10-24 0636 A71CV         59  21     YO3RU         59  20     0
QSO: 28490 PH 2015-10-24 0636 A71CV         59  21     LY2W          59  15     0
QSO: 21270 PH 2015-10-24 0636 A71CV         59  21     G5E           59  14     0
QSO: 28490 PH 2015-10-24 0636 A71CV         59  21     VU2DED        59  22     0
QSO: 28490 PH 2015-10-24 0637 A71CV         59  21     DL9GWD        59  14     0
QSO: 21270 PH 2015-10-24 0637 A71CV         59  21     SP1MVG        59  15     0
QSO: 14216 PH 2015-10-24 0637 A71CV         59  21     SV2HXV        59  20     0
QSO: 21270 PH 2015-10-24 0637 A71CV         59  21     4Z1KM         59  20     0
QSO: 28490 PH 2015-10-24 0637 A71CV         59  21     SP1DPA        59  15     0
QSO: 28490 PH 2015-10-24 0638 A71CV         59  21     EW7DK         59  16     0
QSO: 21270 PH 2015-10-24 0638 A71CV         59  21     IW0ECV        59  15     0
QSO: 21270 PH 2015-10-24 0639 A71CV         59  21     G4OCO         59  14     0
QSO: 21270 PH 2015-10-24 0639 A71CV         59  21     SP8H          59  15     0
QSO: 28490 PH 2015-10-24 0639 A71CV         59  21     SP2DKI        59  15     0
QSO: 21270 PH 2015-10-24 0639 A71CV         59  21     IT9IQQ        59  15     0
QSO: 21270 PH 2015-10-24 0639 A71CV         59  21     R7FO          59  16     0
QSO: 21270 PH 2015-10-24 0640 A71CV         59  21     UX0LL         59  16     0
QSO: 21270 PH 2015-10-24 0640 A71CV         59  21     R3WR          59  16     0
QSO: 28490 PH 2015-10-24 0640 A71CV         59  21     UR7AA         59  16     0
QSO: 21270 PH 2015-10-24 0640 A71CV         59  21     R7CA          59  16     0
QSO: 28490 PH 2015-10-24 0640 A71CV         59  21     YR8D          59  20     0
QSO: 28490 PH 2015-10-24 0640 A71CV         59  21     UR8IDX        59  16     0
QSO: 21270 PH 2015-10-24 0640 A71CV         59  21     CN2R          59  33     0
QSO: 21270 PH 2015-10-24 0641 A71CV         59  21     IQ2MI         59  15     0
QSO: 21270 PH 2015-10-24 0641 A71CV         59  21     SQ3F          59  15     0
QSO: 28490 PH 2015-10-24 0641 A71CV         59  21     DK5QN         59  14     0
QSO: 14216 PH 2015-10-24 0641 A71CV         59  21     N6AR          59  05     0
QSO: 21270 PH 2015-10-24 0641 A71CV         59  21     SN7C          59  15     0
QSO: 21270 PH 2015-10-24 0641 A71CV         59  21     DK0EE         59  15     0
QSO: 21270 PH 2015-10-24 0642 A71CV         59  21     IR4M          59  15     0
QSO: 28490 PH 2015-10-24 0642 A71CV         59  21     YO4ATW        59  20     0
QSO: 21270 PH 2015-10-24 0642 A71CV         59  21     OZ9V          59  14     0
QSO: 28490 PH 2015-10-24 0642 A71CV         59  21     UW5ZM         59  16     0
QSO: 28490 PH 2015-10-24 0642 A71CV         59  21     IK7NXU        59  15     0
QSO: 21270 PH 2015-10-24 0642 A71CV         59  21     UA4CNJ        59  16     0
QSO: 28490 PH 2015-10-24 0642 A71CV         59  21     OH6K          59  15     0
QSO: 21270 PH 2015-10-24 0642 A71CV         59  21     US2IW         59  16     0
QSO: 21270 PH 2015-10-24 0643 A71CV         59  21     SV1JG         59  20     0
QSO: 21270 PH 2015-10-24 0643 A71CV         59  21     IT9DVZ        59  15     0
QSO: 28490 PH 2015-10-24 0643 A71CV         59  21     UR3CMA        59  16     0
QSO: 21270 PH 2015-10-24 0644 A71CV         59  21     UX7QV         59  16     0
QSO: 28490 PH 2015-10-24 0643 A71CV         59  21     US5MEU        59  16     0
QSO: 14216 PH 2015-10-24 0644 A71CV         59  21     RV7M          59  16     0
QSO: 21270 PH 2015-10-24 0644 A71CV         59  21     YO9GSB        59  20     0
QSO: 28490 PH 2015-10-24 0644 A71CV         59  21     RK3RT         59  16     0
QSO: 21270 PH 2015-10-24 0644 A71CV         59  21     ED3X          59  14     0
QSO: 28490 PH 2015-10-24 0644 A71CV         59  21     YT2R          59  15     0
QSO: 21270 PH 2015-10-24 0644 A71CV         59  21     IT9DVZ        59  15     0
QSO: 14216 PH 2015-10-24 0644 A71CV         59  21     LZ7O          59  20     0
QSO: 21270 PH 2015-10-24 0644 A71CV         59  21     PI4CC         59  14     0
QSO: 28490 PH 2015-10-24 0644 A71CV         59  21     LZ2GS         59  20     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     IW7M          59  15     0
QSO: 14216 PH 2015-10-24 0645 A71CV         59  21     ZL4NR         59  32     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     IK3TPP        59  15     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     RD3BZ         59  16     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     ES2MC         59  15     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     UA9XMC        59  17     0
QSO: 28490 PH 2015-10-24 0645 A71CV         59  21     YO5FMT        59  20     0
QSO: 21270 PH 2015-10-24 0645 A71CV         59  21     RW7F          59  16     0
QSO: 21270 PH 2015-10-24 0646 A71CV         59  21     EE5M          59  14     0
QSO: 21270 PH 2015-10-24 0646 A71CV         59  21     LZ5R          59  20     0
QSO: 28490 PH 2015-10-24 0646 A71CV         59  21     UT1DX         59  16     0
QSO: 21270 PH 2015-10-24 0646 A71CV         59  21     DL9BBE        59  14     0
QSO: 28490 PH 2015-10-24 0646 A71CV         59  21     SQ1GQT        59  15     0
QSO: 21270 PH 2015-10-24 0647 A71CV         59  21     9H1EJ         59  15     0
QSO: 28490 PH 2015-10-24 0647 A71CV         59  21     RM5A          59  16     0
QSO: 21270 PH 2015-10-24 0647 A71CV         59  21     SK7K          59  14     0
QSO: 28490 PH 2015-10-24 0647 A71CV         59  21     SV3ICL        59  20     0
QSO: 28490 PH 2015-10-24 0647 A71CV         59  21     9A7A          59  15     0
QSO: 21270 PH 2015-10-24 0647 A71CV         59  21     DL6CMK        59  14     0
QSO: 28490 PH 2015-10-24 0647 A71CV         59  21     LZ5R          59  20     0
QSO: 21270 PH 2015-10-24 0648 A71CV         59  21     UP2L          59  17     0
QSO: 14216 PH 2015-10-24 0648 A71CV         59  21     EA3GCT        59  14     0
QSO: 21270 PH 2015-10-24 0648 A71CV         59  21     OM2BK         59  15     0
QSO: 21270 PH 2015-10-24 0648 A71CV         59  21     OG7A          59  15     0
QSO: 28490 PH 2015-10-24 0648 A71CV         59  21     LZ5PL         59  20     0
QSO: 21270 PH 2015-10-24 0648 A71CV         59  21     S53F          59  15     0
QSO: 28490 PH 2015-10-24 0649 A71CV         59  21     UT0CK         59  16     0
QSO: 28490 PH 2015-10-24 0649 A71CV         59  21     RL4F          59  16     0
QSO: 21270 PH 2015-10-24 0649 A71CV         59  21     YL3IR         59  15     0
QSO: 21270 PH 2015-10-24 0649 A71CV         59  21     4Z5LU         59  20     0
QSO: 28490 PH 2015-10-24 0650 A71CV         59  21     UI2K          59  15     0
QSO: 21270 PH 2015-10-24 0650 A71CV         59  21     DU2ABS        59  27     0
QSO: 28490 PH 2015-10-24 0650 A71CV         59  21     UR5MDY        59  16     0
QSO: 28490 PH 2015-10-24 0650 A71CV         59  21     IZ7DOK        59  15     0
QSO:  7150 PH 2015-10-24 0650 A71CV         59  21     CN2AA         59  33     0
QSO: 21270 PH 2015-10-24 0650 A71CV         59  21     DJ8OG         59  14     0
QSO: 21270 PH 2015-10-24 0650 A71CV         59  21     EU1A          59  16     0
QSO:  7150 PH 2015-10-24 0651 A71CV         59  21     A41MO         59  21     0
QSO: 14216 PH 2015-10-24 0651 A71CV         59  21     DL7YS         59  14     0
QSO: 28490 PH 2015-10-24 0651 A71CV         59  21     IT9NAN        59  15     0
QSO: 28490 PH 2015-10-24 0651 A71CV         59  21     SO4R          59  15     0
QSO: 21270 PH 2015-10-24 0651 A71CV         59  21     YL0A          59  15     0
QSO: 21270 PH 2015-10-24 0651 A71CV         59  21     F4EIH         59  14     0
QSO: 28490 PH 2015-10-24 0652 A71CV         59  21     R3RR          59  16     0
QSO: 21270 PH 2015-10-24 0652 A71CV         59  21     LB8IB         59  14     0
QSO: 21270 PH 2015-10-24 0652 A71CV         59  21     F4FFZ         59  14     0
QSO: 28490 PH 2015-10-24 0652 A71CV         59  21     UX3IT         59  16     0
QSO: 28490 PH 2015-10-24 0653 A71CV         59  21     R7CA          59  16     0
QSO: 28490 PH 2015-10-24 0653 A71CV         59  21     OM7M          59  15     0
QSO: 14216 PH 2015-10-24 0653 A71CV         59  21     DJ5MW         59  14     0
QSO: 28490 PH 2015-10-24 0653 A71CV         59  21     RU3FM         59  16     0
QSO: 28490 PH 2015-10-24 0653 A71CV         59  21     GI7AXB        59  14     0
QSO: 28490 PH 2015-10-24 0653 A71CV         59  21     UX3UN         59  16     0
QSO: 21270 PH 2015-10-24 0654 A71CV         59  21     UY7MM         59  16     0
QSO: 28490 PH 2015-10-24 0654 A71CV         59  21     UR5ZDZ        59  16     0
QSO: 28490 PH 2015-10-24 0654 A71CV         59  21     HG7T          59  15     0
QSO: 21270 PH 2015-10-24 0654 A71CV         59  21     OL7T          59  15     0
QSO: 21270 PH 2015-10-24 0654 A71CV         59  21     RO4I          59  16     0
QSO: 21270 PH 2015-10-24 0654 A71CV         59  21     OE6Z          59  15     0
QSO: 28490 PH 2015-10-24 0654 A71CV         59  21     SP1RKR        59  15     0
QSO: 21270 PH 2015-10-24 0655 A71CV         59  21     UW7RV         59  16     0
QSO: 21270 PH 2015-10-24 0655 A71CV         59  21     OH8FDL        59  15     0
QSO: 28490 PH 2015-10-24 0655 A71CV         59  21     MI0LJM        59  14     0
QSO: 28490 PH 2015-10-24 0655 A71CV         59  21     MI2LLG        59  14     0
QSO: 21270 PH 2015-10-24 0656 A71CV         59  21     HA3FTA        59  15     0
QSO: 28490 PH 2015-10-24 0656 A71CV         59  21     G4XEE         59  14     0
QSO: 21270 PH 2015-10-24 0656 A71CV         59  21     VU2CVS        59  22     0
QSO: 21270 PH 2015-10-24 0656 A71CV         59  21     EI7M          59  14     0
QSO: 21270 PH 2015-10-24 0657 A71CV         59  21     ON8UK         59  14     0
QSO: 28490 PH 2015-10-24 0657 A71CV         59  21     2E1VAL        59  14     0
QSO: 21270 PH 2015-10-24 0657 A71CV         59  21     HB9EYP        59  14     0
QSO: 21270 PH 2015-10-24 0657 A71CV         59  21     HB9H          59  14     0
QSO: 21270 PH 2015-10-24 0657 A71CV         59  21     9A5Y          59  15     0
QSO: 28490 PH 2015-10-24 0658 A71CV         59  21     SV1EET        59  20     0
QSO: 21270 PH 2015-10-24 0658 A71CV         59  21     IZ2ZVA        59  15     0
QSO: 28490 PH 2015-10-24 0658 A71CV         59  21     M0URX         59  14     0
QSO: 21270 PH 2015-10-24 0659 A71CV         59  21     JH8BOE        59  25     0
QSO: 21270 PH 2015-10-24 0700 A71CV         59  21     YB1TIA        59  28     0
QSO: 28490 PH 2015-10-24 0700 A71CV         59  21     UT3UZ         59  16     0
QSO: 21270 PH 2015-10-24 0700 A71CV         59  21     OD5ZZ         59  20     0
QSO: 28490 PH 2015-10-24 0700 A71CV         59  21     VU2LBW        59  22     0
QSO: 28490 PH 2015-10-24 0700 A71CV         59  21     LA6LDA        59  14     0
QSO: 28490 PH 2015-10-24 0700 A71CV         59  21     UY5AR         59  16     0
QSO: 21270 PH 2015-10-24 0700 A71CV         59  21     IR4X          59  15     0
QSO: 28490 PH 2015-10-24 0701 A71CV         59  21     SV3BSF        59  20     0
QSO: 28490 PH 2015-10-24 0701 A71CV         59  21     VU2AE         59  22     0
QSO: 28490 PH 2015-10-24 0701 A71CV         59  21     RO9A          59  17     0
QSO: 21270 PH 2015-10-24 0701 A71CV         59  21     EF1S          59  14     0
QSO: 28490 PH 2015-10-24 0701 A71CV         59  21     SV1JG         59  20     0
QSO: 21270 PH 2015-10-24 0701 A71CV         59  21     SN5X          59  15     0
QSO: 21270 PH 2015-10-24 0701 A71CV         59  21     OH2KW         59  15     0
QSO: 21270 PH 2015-10-24 0702 A71CV         59  21     SP5SR         59  15     0
QSO: 21270 PH 2015-10-24 0702 A71CV         59  21     R8UT          59  18     0
QSO: 28490 PH 2015-10-24 0702 A71CV         59  21     OH5CY         59  15     0
QSO: 21270 PH 2015-10-24 0702 A71CV         59  21     EU2EU         59  16     0
QSO: 28490 PH 2015-10-24 0702 A71CV         59  21     UV5EVW        59  16     0
QSO: 21270 PH 2015-10-24 0702 A71CV         59  21     S56A          59  15     0
QSO: 28490 PH 2015-10-24 0702 A71CV         59  21     RL6K          59  16     0
QSO: 21270 PH 2015-10-24 0702 A71CV         59  21     F1EBN         59  14     0
QSO: 28490 PH 2015-10-24 0702 A71CV         59  21     OE3DXA        59  15     0
QSO: 21270 PH 2015-10-24 0703 A71CV         59  21     HB9DRM        59  14     0
QSO: 28490 PH 2015-10-24 0703 A71CV         59  21     RA/DL2KQ      59  16     0
QSO: 21270 PH 2015-10-24 0703 A71CV         59  21     RA9WD         59  16     0
QSO: 28490 PH 2015-10-24 0703 A71CV         59  21     IB9T          59  15     0
QSO: 21270 PH 2015-10-24 0703 A71CV         59  21     JE1FQV        59  25     0
QSO: 28490 PH 2015-10-24 0703 A71CV         59  21     R6AF          59  16     0
QSO: 28490 PH 2015-10-24 0703 A71CV         59  21     UA4ATB        59  16     0
QSO: 21270 PH 2015-10-24 0703 A71CV         59  21     RD4F          59  16     0
QSO: 21270 PH 2015-10-24 0704 A71CV         59  21     IK4JQQ        59  15     0
QSO: 28490 PH 2015-10-24 0703 A71CV         59  21     DR1E          59  14     0
QSO: 21270 PH 2015-10-24 0704 A71CV         59  21     F6GCI         59  14     0
QSO: 28490 PH 2015-10-24 0704 A71CV         59  21     SV1UL         59  20     0
QSO: 21270 PH 2015-10-24 0704 A71CV         59  21     VU3NPI        59  22     0
QSO: 21270 PH 2015-10-24 0705 A71CV         59  21     4Z4DX         59  20     0
QSO: 21270 PH 2015-10-24 0705 A71CV         59  21     US6IKF        59  16     0
QSO: 21270 PH 2015-10-24 0706 A71CV         59  21     IZ7UIT        59  15     0
QSO: 28490 PH 2015-10-24 0706 A71CV         59  21     ES7GM         59  15     0
QSO: 21270 PH 2015-10-24 0706 A71CV         59  21     YO4KAK        59  20     0
QSO: 28490 PH 2015-10-24 0706 A71CV         59  21     SV1RMB        59  20     0
QSO: 21270 PH 2015-10-24 0706 A71CV         59  21     RQ3M          59  16     0
QSO: 21270 PH 2015-10-24 0706 A71CV         59  21     OE2S          59  15     0
QSO: 21270 PH 2015-10-24 0707 A71CV         59  21     DL1GBQ        59  14     0
QSO: 28490 PH 2015-10-24 0707 A71CV         59  21     YO2DFA        59  20     0
QSO: 21270 PH 2015-10-24 0707 A71CV         59  21     DK9WB         59  14     0
QSO: 21270 PH 2015-10-24 0707 A71CV         59  21     IZ3AYS        59  15     0
QSO: 28490 PH 2015-10-24 0707 A71CV         59  21     G5W           59  14     0
QSO: 21270 PH 2015-10-24 0707 A71CV         59  21     YQ6A          59  20     0
QSO: 28490 PH 2015-10-24 0707 A71CV         59  21     PA6V          59  14     0
QSO: 21270 PH 2015-10-24 0708 A71CV         59  21     TC4A/QRP      59  20     0
QSO: 28490 PH 2015-10-24 0708 A71CV         59  21     EI7M          59  14     0
QSO: 21270 PH 2015-10-24 0708 A71CV         59  21     OK2FD         59  15     0
QSO: 21270 PH 2015-10-24 0708 A71CV         59  21     OE5XIL        59  15     0
QSO: 21270 PH 2015-10-24 0708 A71CV         59  21     RY3F          59  16     0
QSO: 14190 PH 2015-10-24 0708 A71CV         59  21     TG9ANF        59  07     0
QSO: 28490 PH 2015-10-24 0708 A71CV         59  21     R7NW          59  16     0
QSO: 21270 PH 2015-10-24 0709 A71CV         59  21     YO4RDW        59  20     0
QSO: 21270 PH 2015-10-24 0709 A71CV         59  21     BY6LY         59  24     0
QSO: 28490 PH 2015-10-24 0709 A71CV         59  21     E7DX          59  15     0
QSO: 14216 PH 2015-10-24 0709 A71CV         59  21     SP9EMI        59  15     0
QSO: 21270 PH 2015-10-24 0709 A71CV         59  21     F5IDJ         59  14     0
QSO: 28490 PH 2015-10-24 0709 A71CV         59  21     SM6BGG        59  14     0
QSO: 21270 PH 2015-10-24 0710 A71CV         59  21     YU5CW         59  15     0
QSO: 28490 PH 2015-10-24 0710 A71CV         59  21     M1U           59  14     0
QSO: 28490 PH 2015-10-24 0710 A71CV         59  21     RU6DX         59  16     0
QSO: 21270 PH 2015-10-24 0710 A71CV         59  21     RU9YF         59  18     0
QSO: 28490 PH 2015-10-24 0710 A71CV         59  21     UW5Y          59  16     0
QSO: 21270 PH 2015-10-24 0710 A71CV         59  21     HZ1TL         59  21     0
QSO: 28490 PH 2015-10-24 0711 A71CV         59  21     G4OBB         59  14     0
QSO: 21270 PH 2015-10-24 0711 A71CV         59  21     HG1S          59  15     0
QSO: 21270 PH 2015-10-24 0711 A71CV         59  21     RK9AX         59  17     0
QSO: 21270 PH 2015-10-24 0711 A71CV         59  21     I4XNN         59  15     0
QSO: 21270 PH 2015-10-24 0712 A71CV         59  21     ED1R          59  14     0
QSO: 28490 PH 2015-10-24 0712 A71CV         59  21     LA1AL         59  14     0
QSO: 28490 PH 2015-10-24 0712 A71CV         59  21     LZ8E          59  20     0
QSO: 28490 PH 2015-10-24 0712 A71CV         59  21     RA3DX         59  16     0
QSO: 21270 PH 2015-10-24 0712 A71CV         59  21     RN2F          59  15     0
QSO: 21270 PH 2015-10-24 0713 A71CV         59  21     EW4FG         59  16     0
QSO: 28490 PH 2015-10-24 0712 A71CV         59  21     MM3NRX        59  14     0
QSO: 21270 PH 2015-10-24 0713 A71CV         59  21     IK2QLX        59  15     0
QSO: 21270 PH 2015-10-24 0713 A71CV         59  21     EA3NA         59  14     0
QSO: 21270 PH 2015-10-24 0714 A71CV         59  21     PA2GDG        59  14     0
QSO: 21270 PH 2015-10-24 0714 A71CV         59  21     UT3EK         59  16     0
QSO: 28490 PH 2015-10-24 0714 A71CV         59  21     SP7PCZ        59  15     0
QSO: 28490 PH 2015-10-24 0714 A71CV         59  21     UP2L          59  17     0
QSO: 28490 PH 2015-10-24 0715 A71CV         59  21     EI9E          59  14     0
QSO: 21270 PH 2015-10-24 0715 A71CV         59  21     OE3DMA        59  15     0
QSO: 28490 PH 2015-10-24 0715 A71CV         59  21     UR6EA         59  16     0
QSO: 28490 PH 2015-10-24 0715 A71CV         59  21     RM4A          59  16     0
QSO: 28490 PH 2015-10-24 0715 A71CV         59  21     OT4A          59  14     0
QSO: 21270 PH 2015-10-24 0715 A71CV         59  21     PI4YLC        59  14     0
QSO: 21270 PH 2015-10-24 0716 A71CV         59  21     LA3S          59  14     0
QSO: 28490 PH 2015-10-24 0715 A71CV         59  21     G3YNN         59  14     0
QSO: 28490 PH 2015-10-24 0716 A71CV         59  21     TA3EL         59  20     0
QSO: 21270 PH 2015-10-24 0716 A71CV         59  21     IT9QQP        59  15     0
QSO: 28490 PH 2015-10-24 0716 A71CV         59  21     EI7CC         59  14     0
QSO: 28490 PH 2015-10-24 0716 A71CV         59  21     RQ2X          59  16     0
QSO: 28490 PH 2015-10-24 0716 A71CV         59  21     LZ1QI         59  20     0
QSO: 28490 PH 2015-10-24 0716 A71CV         59  21     R3AP          59  16     0
QSO: 28490 PH 2015-10-24 0717 A71CV         59  21     DP7D          59  14     0
QSO: 21270 PH 2015-10-24 0717 A71CV         59  21     DL7YS         59  14     0
QSO: 14215 PH 2015-10-24 0717 A71CV         59  21     YT1FZ         59  15     0
QSO: 21270 PH 2015-10-24 0717 A71CV         59  21     SQ6POM        59  15     0
QSO: 21270 PH 2015-10-24 0718 A71CV         59  21     YO7CJB        59  20     0
QSO: 21270 PH 2015-10-24 0718 A71CV         59  21     OZ5D          59  14     0
QSO: 21270 PH 2015-10-24 0718 A71CV         59  21     MM8Z          59  14     0
QSO: 21270 PH 2015-10-24 0718 A71CV         59  21     SV2BXA        59  20     0
QSO: 28490 PH 2015-10-24 0718 A71CV         59  21     OL1Z          59  15     0
QSO: 28490 PH 2015-10-24 0718 A71CV         59  21     ED3X          59  14     0
QSO: 21270 PH 2015-10-24 0719 A71CV         59  21     IQ7AF         59  15     0
QSO: 21270 PH 2015-10-24 0719 A71CV         59  21     G5O           59  14     0
QSO: 21270 PH 2015-10-24 0719 A71CV         59  21     SQ2WHH        59  15     0
QSO: 21270 PH 2015-10-24 0719 A71CV         59  21     UF8T          59  16     0
QSO: 28490 PH 2015-10-24 0719 A71CV         59  21     SP3JUN        59  15     0
QSO: 21270 PH 2015-10-24 0720 A71CV         59  21     IZ6RMR        59  15     0
QSO: 21270 PH 2015-10-24 0720 A71CV         59  21     DL6O          59  14     0
QSO: 21270 PH 2015-10-24 0720 A71CV         59  21     TM2Y          59  14     0
QSO: 28490 PH 2015-10-24 0720 A71CV         59  21     LA3BPA        59  14     0
QSO: 21270 PH 2015-10-24 0720 A71CV         59  21     LY4T          59  15     0
QSO: 28490 PH 2015-10-24 0720 A71CV         59  21     DJ6VM         59  14     0
QSO: 21270 PH 2015-10-24 0720 A71CV         59  21     SM6WYN        59  14     0
QSO: 21270 PH 2015-10-24 0721 A71CV         59  21     G0HVQ         59  14     0
QSO: 21270 PH 2015-10-24 0721 A71CV         59  21     OM7M          59  15     0
QSO: 28490 PH 2015-10-24 0721 A71CV         59  21     IW9FRA        59  15     0
QSO: 21270 PH 2015-10-24 0721 A71CV         59  21     SP5IVC        59  15     0
QSO: 28490 PH 2015-10-24 0721 A71CV         59  21     MU0GSY        59  14     0
QSO: 28490 PH 2015-10-24 0722 A71CV         59  21     UR3QM         59  16     0
QSO: 21270 PH 2015-10-24 0722 A71CV         59  21     RN6AJ         59  16     0
QSO: 28490 PH 2015-10-24 0722 A71CV         59  21     TM6M          59  14     0
QSO: 21270 PH 2015-10-24 0722 A71CV         59  21     LA6VQ         59  14     0
QSO: 28490 PH 2015-10-24 0722 A71CV         59  21     RZ3ARO/6      59  16     0
QSO: 28490 PH 2015-10-24 0722 A71CV         59  21     UT5HX         59  16     0
QSO: 21270 PH 2015-10-24 0722 A71CV         59  21     OH6E          59  15     0
QSO: 28490 PH 2015-10-24 0722 A71CV         59  21     IK7HTB        59  15     0
QSO: 21270 PH 2015-10-24 0723 A71CV         59  21     EU6AF         59  16     0
QSO: 28490 PH 2015-10-24 0723 A71CV         59  21     LZ1ZM         59  20     0
QSO: 28490 PH 2015-10-24 0723 A71CV         59  21     RA4DR         59  16     0
QSO: 21270 PH 2015-10-24 0724 A71CV         59  21     9A3DZH        59  15     0
QSO: 28490 PH 2015-10-24 0724 A71CV         59  21     DK0TU         59  14     0
