START-OF-LOG: 3.0
CALLSIGN: VA3TIC
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 438240
NAME: TIM GREGORY
LOCATION: ON
OPERATORS: VA3TIC
CLUB:
CERTIFICATE: YES
CREATED-BY: N3FJP's CQ WW DX Contest Log 4.8
SOAPBOX: Had a great time in the 15hrs that I have worked
QSO: 21301 PH 2015-10-24 2218 VA3TIC        59  04     JA7RPC        59  25     0
QSO: 21301 PH 2015-10-24 2218 VA3TIC        59  04     OH5C          59  15     0
QSO: 21301 PH 2015-10-24 2219 VA3TIC        59  04     JG3RPL        59  25     0
QSO: 21301 PH 2015-10-24 2220 VA3TIC        59  04     AG5CC         59  04     0
QSO: 21301 PH 2015-10-24 2223 VA3TIC        59  04     WB0IWG        59  04     0
QSO: 14145 PH 2015-10-24 2226 VA3TIC        59  04     WB7BV         59  03     0
QSO: 14145 PH 2015-10-24 2226 VA3TIC        59  04     GD6IA         59  14     0
QSO: 14145 PH 2015-10-24 2227 VA3TIC        59  04     OH2FNR        59  15     0
QSO: 14145 PH 2015-10-24 2227 VA3TIC        59  04     VO1UL         59  05     0
QSO: 14145 PH 2015-10-24 2229 VA3TIC        59  04     TO2A          59  09     0
QSO: 14145 PH 2015-10-24 2231 VA3TIC        59  04     ZY2A          59  11     0
QSO: 14158 PH 2015-10-24 2234 VA3TIC        59  04     YT9A          59  15     0
QSO: 14163 PH 2015-10-24 2235 VA3TIC        59  04     WN6K          59  03     0
QSO: 14163 PH 2015-10-24 2236 VA3TIC        59  04     LA1T          59  14     0
QSO: 14163 PH 2015-10-24 2238 VA3TIC        59  04     W2LLR         59  04     0
QSO: 14163 PH 2015-10-24 2238 VA3TIC        59  04     K0YR          59  04     0
QSO: 14165 PH 2015-10-24 2240 VA3TIC        59  04     KC1XX         59  05     0
QSO:  7053 PH 2015-10-24 2243 VA3TIC        59  04     S54K          59  15     0
QSO:  7060 PH 2015-10-24 2246 VA3TIC        59  04     EF1W          59  14     0
QSO:  7065 PH 2015-10-24 2248 VA3TIC        59  04     VE9CB         59  05     0
QSO:  7082 PH 2015-10-24 2257 VA3TIC        59  04     LZ5R          59  20     0
QSO:  7094 PH 2015-10-24 2259 VA3TIC        59  04     9A2L          59  15     0
QSO:  7097 PH 2015-10-24 2300 VA3TIC        59  04     J42T          59  20     0
QSO:  7122 PH 2015-10-24 2303 VA3TIC        59  04     RC7KY         59  16     0
QSO:  7124 PH 2015-10-24 2304 VA3TIC        59  04     VA2SCH        59  05     0
QSO:  7124 PH 2015-10-24 2307 VA3TIC        59  04     EI9E          59  14     0
QSO:  7124 PH 2015-10-24 2307 VA3TIC        59  04     IZ2YCW        59  15     0
QSO:  7124 PH 2015-10-24 2308 VA3TIC        59  04     VE3WPZ        59  04     0
QSO:  7124 PH 2015-10-24 2308 VA3TIC        59  04     EI9HX         59  14     0
QSO:  7124 PH 2015-10-24 2309 VA3TIC        59  04     DL2VK         59  14     0
QSO:  7124 PH 2015-10-24 2309 VA3TIC        59  04     E7DX          59  15     0
QSO:  7124 PH 2015-10-24 2309 VA3TIC        59  04     IR4X          59  15     0
QSO:  7124 PH 2015-10-24 2310 VA3TIC        59  04     CN2AA         59  33     0
QSO:  7124 PH 2015-10-24 2310 VA3TIC        59  04     DF9XV         59  14     0
QSO:  7124 PH 2015-10-24 2312 VA3TIC        59  04     GM9N          59  14     0
QSO:  7124 PH 2015-10-24 2312 VA3TIC        59  04     CQ7A          59  14     0
QSO:  7124 PH 2015-10-24 2313 VA3TIC        59  04     VE3TMT        59  04     0
QSO:  7124 PH 2015-10-24 2313 VA3TIC        59  04     VE3FN         59  04     0
QSO:  7124 PH 2015-10-24 2314 VA3TIC        59  04     WA8MCD        59  04     0
QSO:  7124 PH 2015-10-24 2316 VA3TIC        59  04     IQ3RK         59  15     0
QSO:  7125 PH 2015-10-24 2320 VA3TIC        59  04     VE3TWM        59  04     0
QSO:  7125 PH 2015-10-24 2324 VA3TIC        59  04     K3TUF         59  05     0
QSO:  7077 PH 2015-10-24 2332 VA3TIC        59  04     EF8R          59  33     0
QSO:  7197 PH 2015-10-24 2335 VA3TIC        59  04     NT2I          59  05     0
QSO:  7197 PH 2015-10-24 2336 VA3TIC        59  04     W9KXQ         59  04     0
QSO:  7197 PH 2015-10-24 2336 VA3TIC        59  04     WE3C          59  05     0
QSO:  7197 PH 2015-10-24 2336 VA3TIC        59  04     W1CSM         59  05     0
QSO:  7197 PH 2015-10-24 2338 VA3TIC        59  04     N4CU          59  05     0
QSO:  7197 PH 2015-10-24 2338 VA3TIC        59  04     KE8C          59  04     0
QSO:  7197 PH 2015-10-24 2338 VA3TIC        59  04     KE2D          59  05     0
QSO:  7197 PH 2015-10-24 2339 VA3TIC        59  04     K3AO          59  05     0
QSO:  7197 PH 2015-10-24 2340 VA3TIC        59  04     N2SR          59  05     0
QSO:  7197 PH 2015-10-24 2340 VA3TIC        59  04     N2IGW         59  05     0
QSO:  7197 PH 2015-10-24 2340 VA3TIC        59  04     W3JX          59  05     0
QSO:  7197 PH 2015-10-24 2341 VA3TIC        59  04     WK9U          59  04     0
QSO:  7197 PH 2015-10-24 2341 VA3TIC        59  04     ND7J          59  03     0
QSO:  7197 PH 2015-10-24 2341 VA3TIC        59  04     NQ4I          59  05     0
QSO:  7197 PH 2015-10-24 2341 VA3TIC        59  04     N4LA          59  05     0
QSO:  7197 PH 2015-10-24 2342 VA3TIC        59  04     KC1BOH        59  05     0
QSO:  7197 PH 2015-10-24 2342 VA3TIC        59  04     W9RN          59  04     0
QSO:  7197 PH 2015-10-24 2343 VA3TIC        59  04     AE4WJ         59  05     0
QSO:  7197 PH 2015-10-24 2344 VA3TIC        59  04     K5VIP         59  05     0
QSO: 21310 PH 2015-10-24 2348 VA3TIC        59  04     JA3YBK        59  25     0
QSO: 21325 PH 2015-10-24 2349 VA3TIC        59  04     KL7RA         59  01     0
QSO:  7058 PH 2015-10-25 0018 VA3TIC        59  04     G2F           59  14     0
QSO:  7061 PH 2015-10-25 0019 VA3TIC        59  04     DP7D          59  14     0
QSO:  7073 PH 2015-10-25 0027 VA3TIC        59  04     EE5T          59  14     0
QSO:  7097 PH 2015-10-25 0029 VA3TIC        59  04     EI1Y          59  14     0
QSO:  7111 PH 2015-10-25 0031 VA3TIC        59  04     OT5A          59  14     0
QSO:  7125 PH 2015-10-25 0033 VA3TIC        59  04     K3ATO         59  05     0
QSO:  7125 PH 2015-10-25 0034 VA3TIC        59  04     N8NYE         59  04     0
QSO:  7125 PH 2015-10-25 0035 VA3TIC        59  04     W9SE          59  04     0
QSO:  3801 PH 2015-10-25 0040 VA3TIC        59  04     N3RR          59  05     0
QSO:  7136 PH 2015-10-25 0042 VA3TIC        59  04     K3LR          59  05     0
QSO: 14150 PH 2015-10-25 0044 VA3TIC        59  04     K3LR          59  05     0
QSO: 14166 PH 2015-10-25 0047 VA3TIC        59  04     N6AA          59  03     0
QSO: 14172 PH 2015-10-25 0047 VA3TIC        59  04     KF3A          59  04     0
QSO: 14199 PH 2015-10-25 0050 VA3TIC        59  04     LZ9W          59  20     0
QSO: 14218 PH 2015-10-25 0052 VA3TIC        59  04     TF2LL         59  40     0
QSO: 14235 PH 2015-10-25 0055 VA3TIC        59  04     PX5E          59  11     0
QSO: 14242 PH 2015-10-25 0057 VA3TIC        59  04     ES5TV         59  15     0
QSO: 14247 PH 2015-10-25 0057 VA3TIC        59  04     V47T          59  08     0
QSO: 14251 PH 2015-10-25 0058 VA3TIC        59  04     OH1F          59  15     0
QSO: 14262 PH 2015-10-25 0059 VA3TIC        59  04     KP4BD         59  08     0
QSO: 14265 PH 2015-10-25 0100 VA3TIC        59  04     OH5Z          59  15     0
QSO: 14276 PH 2015-10-25 0101 VA3TIC        59  04     CN2AA         59  33     0
QSO: 14290 PH 2015-10-25 0103 VA3TIC        59  04     SK3W          59  14     0
QSO: 14314 PH 2015-10-25 0105 VA3TIC        59  04     PX2A          59  11     0
QSO: 14317 PH 2015-10-25 0106 VA3TIC        59  04     KL7RA         59  01     0
QSO: 14325 PH 2015-10-25 0107 VA3TIC        59  04     ZZ2T          59  11     0
QSO: 14183 PH 2015-10-25 0110 VA3TIC        59  04     WA6NFJ        59  03     0
QSO: 14183 PH 2015-10-25 0111 VA3TIC        59  04     W0DV          59  04     0
QSO: 14181 PH 2015-10-25 0113 VA3TIC        59  04     WB0IWG        59  04     0
QSO: 14338 PH 2015-10-25 0116 VA3TIC        59  04     FY5KE         59  09     0
QSO:  3774 PH 2015-10-25 1003 VA3TIC        59  04     WK1Q          59  05     0
QSO:  3779 PH 2015-10-25 1004 VA3TIC        59  04     W8PR          59  04     0
QSO:  3782 PH 2015-10-25 1004 VA3TIC        59  04     N5DX          59  04     0
QSO:  3770 PH 2015-10-25 1010 VA3TIC        59  04     KP2M          59  08     0
QSO:  3750 PH 2015-10-25 1012 VA3TIC        59  04     K9CT          59  04     0
QSO:  7126 PH 2015-10-25 1014 VA3TIC        59  04     P49Y          59  09     0
QSO: 28306 PH 2015-10-25 1538 VA3TIC        59  04     S57C          59  15     0
QSO: 28314 PH 2015-10-25 1539 VA3TIC        59  04     EF2O          59  14     0
QSO: 28320 PH 2015-10-25 1540 VA3TIC        59  04     F6ITD         59  14     0
QSO: 28319 PH 2015-10-25 1540 VA3TIC        59  04     EA7TG         59  14     0
QSO: 28324 PH 2015-10-25 1541 VA3TIC        59  04     LZ4T          59  20     0
QSO: 28325 PH 2015-10-25 1541 VA3TIC        59  04     II1W          59  15     0
QSO: 28329 PH 2015-10-25 1542 VA3TIC        59  04     K1LZ          59  05     0
QSO: 28344 PH 2015-10-25 1543 VA3TIC        59  04     DP6T          59  14     0
QSO: 28357 PH 2015-10-25 1544 VA3TIC        59  04     EE7Y          59  14     0
QSO: 28362 PH 2015-10-25 1545 VA3TIC        59  04     IK3SCB        59  15     0
QSO: 28366 PH 2015-10-25 1545 VA3TIC        59  04     S53EO         59  15     0
QSO: 28372 PH 2015-10-25 1546 VA3TIC        59  04     DK4VW         59  14     0
QSO: 28372 PH 2015-10-25 1546 VA3TIC        59  04     F6KDL         59  14     0
QSO: 28372 PH 2015-10-25 1547 VA3TIC        59  04     OK1TFH        59  15     0
QSO: 28372 PH 2015-10-25 1548 VA3TIC        59  04     K5RR          59  03     0
QSO: 28377 PH 2015-10-25 1550 VA3TIC        59  04     S52NR         59  15     0
QSO: 28386 PH 2015-10-25 1550 VA3TIC        59  04     TM5L          59  14     0
QSO: 28390 PH 2015-10-25 1551 VA3TIC        59  04     LZ5R          59  20     0
QSO: 28788 PH 2015-10-25 1552 VA3TIC        59  04     IZ5CML        59  15     0
QSO: 28782 PH 2015-10-25 1552 VA3TIC        59  04     IO3X          59  15     0
QSO: 28780 PH 2015-10-25 1553 VA3TIC        59  04     DL6NDW        59  14     0
QSO: 28778 PH 2015-10-25 1553 VA3TIC        59  04     S50A          59  15     0
QSO: 28757 PH 2015-10-25 1554 VA3TIC        59  04     S50XX         59  15     0
QSO: 28742 PH 2015-10-25 1555 VA3TIC        59  04     IQ2DN         59  15     0
QSO: 28738 PH 2015-10-25 1556 VA3TIC        59  04     CT1BOL        59  14     0
QSO: 28708 PH 2015-10-25 1556 VA3TIC        59  04     DJ5MW         59  14     0
QSO: 28681 PH 2015-10-25 1601 VA3TIC        59  04     EF7X          59  14     0
QSO: 28676 PH 2015-10-25 1602 VA3TIC        59  04     IK4DCX        59  15     0
QSO: 28636 PH 2015-10-25 1604 VA3TIC        59  04     EA1BD         59  14     0
QSO: 28619 PH 2015-10-25 1606 VA3TIC        59  04     4O3A          59  15     0
QSO: 28611 PH 2015-10-25 1607 VA3TIC        59  04     IZ5EKV        59  15     0
QSO: 28598 PH 2015-10-25 1607 VA3TIC        59  04     OM7M          59  15     0
QSO: 28593 PH 2015-10-25 1608 VA3TIC        59  04     J42T          59  20     0
QSO: 28588 PH 2015-10-25 1609 VA3TIC        59  04     IR3Z          59  15     0
QSO: 28565 PH 2015-10-25 1610 VA3TIC        59  04     W7FSL         59  03     0
QSO: 28543 PH 2015-10-25 1612 VA3TIC        59  04     OK7K          59  15     0
QSO: 28515 PH 2015-10-25 1614 VA3TIC        59  04     I6FLD         59  15     0
QSO: 28786 PH 2015-10-25 1621 VA3TIC        59  04     EA3FZY        59  14     0
QSO: 28843 PH 2015-10-25 1623 VA3TIC        59  04     DD2ML         59  14     0
QSO: 28866 PH 2015-10-25 1624 VA3TIC        59  04     IK5IFH        59  15     0
QSO: 28870 PH 2015-10-25 1624 VA3TIC        59  04     IK2CIO        59  15     0
QSO: 28539 PH 2015-10-25 1626 VA3TIC        59  04     C37N          59  14     0
QSO: 28610 PH 2015-10-25 1628 VA3TIC        59  04     V3A           59  07     0
QSO: 28340 PH 2015-10-25 1629 VA3TIC        59  04     DR3W          59  14     0
QSO: 21156 PH 2015-10-25 1631 VA3TIC        59  04     EA8AQV        59  33     0
QSO: 21156 PH 2015-10-25 1631 VA3TIC        59  04     HB9CIC        59  14     0
QSO: 21156 PH 2015-10-25 1632 VA3TIC        59  04     EA3YK         59  14     0
QSO: 21156 PH 2015-10-25 1632 VA3TIC        59  04     SP4R          59  15     0
QSO: 21156 PH 2015-10-25 1632 VA3TIC        59  04     E7DX          59  15     0
QSO: 21156 PH 2015-10-25 1633 VA3TIC        59  04     RD4F          59  16     0
QSO: 21156 PH 2015-10-25 1633 VA3TIC        59  04     DL9GWD        59  14     0
QSO: 21156 PH 2015-10-25 1634 VA3TIC        59  04     DG8OBN        59  14     0
QSO: 21156 PH 2015-10-25 1634 VA3TIC        59  04     M3W           59  14     0
QSO: 21156 PH 2015-10-25 1634 VA3TIC        59  04     CR2A          59  14     0
QSO: 21156 PH 2015-10-25 1635 VA3TIC        59  04     OH8X          59  15     0
QSO: 21156 PH 2015-10-25 1635 VA3TIC        59  04     J43N          59  20     0
QSO: 21156 PH 2015-10-25 1638 VA3TIC        59  04     EI4KF         59  14     0
QSO: 21156 PH 2015-10-25 1638 VA3TIC        59  04     F1EBN         59  14     0
QSO: 21156 PH 2015-10-25 1639 VA3TIC        59  04     G6EVD         59  14     0
QSO: 21156 PH 2015-10-25 1639 VA3TIC        59  04     ZY2A          59  11     0
QSO: 21156 PH 2015-10-25 1640 VA3TIC        59  04     IT9YAO        59  15     0
QSO: 21156 PH 2015-10-25 1643 VA3TIC        59  04     F1MLN         59  14     0
QSO: 21156 PH 2015-10-25 1643 VA3TIC        59  04     SP1DMD        59  15     0
QSO: 21156 PH 2015-10-25 1644 VA3TIC        59  04     KF0XO         59  04     0
QSO: 21156 PH 2015-10-25 1644 VA3TIC        59  04     M2L           59  14     0
QSO: 21156 PH 2015-10-25 1644 VA3TIC        59  04     SO4FA         59  15     0
QSO: 21156 PH 2015-10-25 1645 VA3TIC        59  04     SO4R          59  15     0
QSO: 21156 PH 2015-10-25 1645 VA3TIC        59  04     S50A          59  15     0
QSO: 21156 PH 2015-10-25 1646 VA3TIC        59  04     EB3WH         59  14     0
QSO: 21156 PH 2015-10-25 1646 VA3TIC        59  04     UT2QT         59  16     0
QSO: 21156 PH 2015-10-25 1646 VA3TIC        59  04     YV4CEG        59  09     0
QSO: 21156 PH 2015-10-25 1647 VA3TIC        59  04     F4HLR         59  14     0
QSO: 21156 PH 2015-10-25 1648 VA3TIC        59  04     UW2M          59  16     0
QSO: 21156 PH 2015-10-25 1648 VA3TIC        59  04     DK0LH         59  14     0
QSO: 21156 PH 2015-10-25 1649 VA3TIC        59  04     SP6DVP        59  15     0
QSO: 21156 PH 2015-10-25 1650 VA3TIC        59  04     F1EOY         59  14     0
QSO: 21156 PH 2015-10-25 1650 VA3TIC        59  04     DM4EE         59  14     0
QSO: 21156 PH 2015-10-25 1651 VA3TIC        59  04     DL1SVA        59  14     0
QSO: 21156 PH 2015-10-25 1651 VA3TIC        59  04     IW9FI         59  15     0
QSO: 21156 PH 2015-10-25 1654 VA3TIC        59  04     DF2LH         59  14     0
QSO: 21156 PH 2015-10-25 1655 VA3TIC        59  04     OK4BZE        59  15     0
QSO: 21156 PH 2015-10-25 1656 VA3TIC        59  04     DF3TE         59  14     0
QSO: 21156 PH 2015-10-25 1656 VA3TIC        59  04     DL3ASM        59  14     0
QSO: 21156 PH 2015-10-25 1656 VA3TIC        59  04     DL1NKS        59  14     0
QSO: 21156 PH 2015-10-25 1656 VA3TIC        59  04     SP6IEQ        59  15     0
QSO: 21156 PH 2015-10-25 1657 VA3TIC        59  04     F6FTB         59  14     0
QSO: 21156 PH 2015-10-25 1657 VA3TIC        59  04     IK2QLX        59  15     0
QSO: 21156 PH 2015-10-25 1657 VA3TIC        59  04     DG2YCB        59  14     0
QSO: 21156 PH 2015-10-25 1658 VA3TIC        59  04     OK1LL         59  15     0
QSO: 21156 PH 2015-10-25 1659 VA3TIC        59  04     ED5N          59  14     0
QSO: 21156 PH 2015-10-25 1659 VA3TIC        59  04     DL5LB         59  14     0
QSO: 21156 PH 2015-10-25 1659 VA3TIC        59  04     WP3E          59  08     0
QSO: 21296 PH 2015-10-25 1702 VA3TIC        59  04     S0S           59  33     0
QSO: 21159 PH 2015-10-25 1703 VA3TIC        59  04     IW5ECP        59  15     0
QSO: 21173 PH 2015-10-25 1706 VA3TIC        59  04     TR8CA         59  36     0
QSO: 21290 PH 2015-10-25 1711 VA3TIC        59  04     9A1A          59  15     0
QSO: 21306 PH 2015-10-25 1713 VA3TIC        59  04     W0YJT         59  04     0
QSO: 14142 PH 2015-10-25 1722 VA3TIC        59  04     F6CLQ         59  14     0
QSO: 14156 PH 2015-10-25 1727 VA3TIC        59  04     G2F           59  14     0
QSO: 21445 PH 2015-10-25 1729 VA3TIC        59  04     DP7D          59  14     0
QSO: 21442 PH 2015-10-25 1731 VA3TIC        59  04     TO4K          59  08     0
QSO: 21431 PH 2015-10-25 1732 VA3TIC        59  04     CN2AA         59  33     0
QSO: 21429 PH 2015-10-25 1732 VA3TIC        59  04     ED8X          59  33     0
QSO: 21420 PH 2015-10-25 1735 VA3TIC        59  04     EA3FF         59  14     0
QSO: 21415 PH 2015-10-25 1735 VA3TIC        59  04     OK7O          59  15     0
QSO: 21154 PH 2015-10-25 1738 VA3TIC        59  04     GM2V          59  14     0
QSO: 21175 PH 2015-10-25 1741 VA3TIC        59  04     PH5DX         59  15     0
QSO: 21175 PH 2015-10-25 1741 VA3TIC        59  04     F4GAJ         59  14     0
QSO: 21175 PH 2015-10-25 1742 VA3TIC        59  04     DL0ESA        59  14     0
QSO: 21175 PH 2015-10-25 1742 VA3TIC        59  04     DJ7WW         59  14     0
QSO: 21175 PH 2015-10-25 1742 VA3TIC        59  04     ON4WY         59  14     0
QSO: 21175 PH 2015-10-25 1744 VA3TIC        59  04     OK7Z          59  15     0
QSO: 21175 PH 2015-10-25 1746 VA3TIC        59  04     G4DBL         59  14     0
QSO: 21175 PH 2015-10-25 1746 VA3TIC        59  04     EF2A          59  14     0
QSO: 21175 PH 2015-10-25 1747 VA3TIC        59  04     EA1ASC        59  14     0
QSO: 21175 PH 2015-10-25 1748 VA3TIC        59  04     I1POR         59  15     0
QSO: 21175 PH 2015-10-25 1749 VA3TIC        59  04     DK9VA         59  14     0
QSO: 21175 PH 2015-10-25 1749 VA3TIC        59  04     MW7X          59  14     0
QSO: 21175 PH 2015-10-25 1750 VA3TIC        59  04     EA3KT         59  14     0
QSO: 21175 PH 2015-10-25 1752 VA3TIC        59  04     G9F           59  14     0
QSO: 21188 PH 2015-10-25 1756 VA3TIC        59  04     PJ4Q          59  09     0
QSO: 28348 PH 2015-10-25 1803 VA3TIC        59  04     ED7B          59  14     0
QSO: 28360 PH 2015-10-25 1839 VA3TIC        59  04     CQ3L          59  33     0
QSO: 28375 PH 2015-10-25 1840 VA3TIC        59  04     YS1YS         59  07     0
QSO: 28378 PH 2015-10-25 1841 VA3TIC        59  04     CN8KD         59  33     0
QSO: 28423 PH 2015-10-25 1845 VA3TIC        59  04     PX5E          59  11     0
QSO: 28462 PH 2015-10-25 1846 VA3TIC        59  04     N5RZ          59  04     0
QSO: 14155 PH 2015-10-25 1847 VA3TIC        59  04     SO9Q          59  15     0
QSO: 14147 PH 2015-10-25 1902 VA3TIC        59  04     F5CCX         59  14     0
QSO: 14147 PH 2015-10-25 1903 VA3TIC        59  04     MW0JRX        59  14     0
QSO: 14147 PH 2015-10-25 1904 VA3TIC        59  04     ON4UN         59  14     0
QSO: 14147 PH 2015-10-25 1905 VA3TIC        59  04     VE9CYR        59  05     0
QSO: 14147 PH 2015-10-25 1906 VA3TIC        59  04     CN8VO         59  33     0
QSO: 14147 PH 2015-10-25 1908 VA3TIC        59  04     LY4T          59  15     0
QSO: 14147 PH 2015-10-25 1909 VA3TIC        59  04     OE6MDF        59  15     0
QSO: 14147 PH 2015-10-25 1909 VA3TIC        59  04     F4HJO         59  14     0
QSO: 14147 PH 2015-10-25 1909 VA3TIC        59  04     F4GGQ         59  14     0
QSO: 14147 PH 2015-10-25 1910 VA3TIC        59  04     PI4COM        59  14     0
QSO: 14147 PH 2015-10-25 1910 VA3TIC        59  04     IR4X          59  15     0
QSO: 14147 PH 2015-10-25 1910 VA3TIC        59  04     EI1E          59  14     0
QSO: 14147 PH 2015-10-25 1912 VA3TIC        59  04     IZ4VYY        59  15     0
QSO: 14147 PH 2015-10-25 1912 VA3TIC        59  04     SP2YWL        59  15     0
QSO: 14147 PH 2015-10-25 1912 VA3TIC        59  04     OH6RE         59  15     0
QSO: 14147 PH 2015-10-25 1913 VA3TIC        59  04     SP1MVG        59  15     0
QSO: 14147 PH 2015-10-25 1913 VA3TIC        59  04     M0MCV         59  14     0
QSO: 14147 PH 2015-10-25 1915 VA3TIC        59  04     M1PTR         59  14     0
QSO: 14147 PH 2015-10-25 1915 VA3TIC        59  04     DR5N          59  14     0
QSO: 14147 PH 2015-10-25 1916 VA3TIC        59  04     IZ8EFD        59  15     0
QSO: 14147 PH 2015-10-25 1917 VA3TIC        59  04     P33W          59  20     0
QSO: 14147 PH 2015-10-25 1918 VA3TIC        59  04     LY7Z          59  15     0
QSO: 14147 PH 2015-10-25 1918 VA3TIC        59  04     IK7NXU        59  15     0
QSO: 14147 PH 2015-10-25 1918 VA3TIC        59  04     DL5GAC        59  14     0
QSO: 28451 PH 2015-10-25 1920 VA3TIC        59  04     CO6LP         59  08     0
QSO: 14147 PH 2015-10-25 1922 VA3TIC        59  04     DL1NKS        59  14     0
QSO: 14147 PH 2015-10-25 1925 VA3TIC        59  04     GW6J          59  14     0
QSO: 14147 PH 2015-10-25 1926 VA3TIC        59  04     G3NYY         59  14     0
QSO: 14147 PH 2015-10-25 1927 VA3TIC        59  04     II9P          59  15     0
QSO: 14147 PH 2015-10-25 1927 VA3TIC        59  04     OM7M          59  15     0
QSO: 14147 PH 2015-10-25 1927 VA3TIC        59  04     DL0CS         59  14     0
QSO: 14147 PH 2015-10-25 1927 VA3TIC        59  04     EF1S          59  14     0
QSO: 14147 PH 2015-10-25 1928 VA3TIC        59  04     UW7W          59  16     0
QSO: 14147 PH 2015-10-25 1928 VA3TIC        59  04     EE5T          59  14     0
QSO: 14147 PH 2015-10-25 1929 VA3TIC        59  04     DF0HQ         59  14     0
QSO: 14147 PH 2015-10-25 1930 VA3TIC        59  04     LY2W          59  15     0
QSO: 14147 PH 2015-10-25 1930 VA3TIC        59  04     HG7T          59  15     0
QSO: 14147 PH 2015-10-25 1931 VA3TIC        59  04     ZS6C          59  38     0
QSO: 14147 PH 2015-10-25 1933 VA3TIC        59  04     CN2R          59  33     0
QSO: 14147 PH 2015-10-25 1933 VA3TIC        59  04     II0X          59  15     0
QSO: 14147 PH 2015-10-25 1935 VA3TIC        59  04     EA5AL         59  14     0
QSO: 14147 PH 2015-10-25 1936 VA3TIC        59  04     GW4EVX        59  14     0
QSO: 14147 PH 2015-10-25 1937 VA3TIC        59  04     TM5CD         59  14     0
QSO: 14147 PH 2015-10-25 1937 VA3TIC        59  04     9A7A          59  15     0
QSO: 14147 PH 2015-10-25 1938 VA3TIC        59  04     EA8CSD        59  33     0
QSO: 14147 PH 2015-10-25 1938 VA3TIC        59  04     9A8M          59  15     0
QSO: 14147 PH 2015-10-25 1939 VA3TIC        59  04     OL3R          59  15     0
QSO: 14147 PH 2015-10-25 1940 VA3TIC        59  04     9A6RMI        59  15     0
QSO: 14147 PH 2015-10-25 1940 VA3TIC        59  04     DK8ZZ         59  14     0
QSO: 14147 PH 2015-10-25 1941 VA3TIC        59  04     OL5Y          59  15     0
QSO: 14147 PH 2015-10-25 1942 VA3TIC        59  04     OK1MMN        59  15     0
QSO: 14147 PH 2015-10-25 1942 VA3TIC        59  04     K4RC          59  05     0
QSO: 14147 PH 2015-10-25 1943 VA3TIC        59  04     S57C          59  15     0
QSO: 14147 PH 2015-10-25 1944 VA3TIC        59  04     F6GCI         59  14     0
QSO: 14147 PH 2015-10-25 1946 VA3TIC        59  04     DL6CT         59  14     0
QSO: 14147 PH 2015-10-25 1949 VA3TIC        59  04     OT1S          59  14     0
QSO: 14147 PH 2015-10-25 1951 VA3TIC        59  04     J42T          59  20     0
QSO: 14191 PH 2015-10-25 1953 VA3TIC        59  04     VU2YVK        59  22     0
QSO: 14147 PH 2015-10-25 1957 VA3TIC        59  04     F8DVD         59  14     0
QSO: 14147 PH 2015-10-25 1958 VA3TIC        59  04     IN3BJS        59  15     0
QSO: 14147 PH 2015-10-25 1959 VA3TIC        59  04     CR5L          59  14     0
QSO: 14147 PH 2015-10-25 1959 VA3TIC        59  04     F2AR          59  14     0
QSO: 14147 PH 2015-10-25 2000 VA3TIC        59  04     SN1D          59  15     0
QSO: 14147 PH 2015-10-25 2001 VA3TIC        59  04     OR2F          59  14     0
QSO: 14147 PH 2015-10-25 2001 VA3TIC        59  04     F5JU          59  14     0
QSO: 14147 PH 2015-10-25 2002 VA3TIC        59  04     SW3JH         59  20     0
QSO: 14147 PH 2015-10-25 2212 VA3TIC        59  04     GM2T          59  14     0
QSO: 14140 PH 2015-10-25 2213 VA3TIC        59  04     HC0E          59  10     0
QSO: 14130 PH 2015-10-25 2214 VA3TIC        59  04     EA8CCQ        59  33     0
QSO: 14138 PH 2015-10-25 2215 VA3TIC        59  04     PY7VI         59  11     0
QSO: 21321 PH 2015-10-25 2221 VA3TIC        59  04     K5FUV         59  04     0
QSO: 21235 PH 2015-10-25 2223 VA3TIC        59  04     CO6LE         59  08     0
QSO: 14163 PH 2015-10-25 2227 VA3TIC        59  04     N7AT          59  03     0
QSO: 14148 PH 2015-10-25 2228 VA3TIC        59  04     CE2MVF        59  12     0
QSO:  7109 PH 2015-10-25 2234 VA3TIC        59  04     HG7T          59  15     0
QSO: 14170 PH 2015-10-25 2240 VA3TIC        59  04     VK6SMK        59  29     0
QSO:  7058 PH 2015-10-25 2257 VA3TIC        59  04     DP6A          59  14     0
QSO:  7094 PH 2015-10-25 2300 VA3TIC        59  04     PI4COM        59  14     0
QSO:  7101 PH 2015-10-25 2301 VA3TIC        59  04     LZ5T          59  20     0
QSO:  7116 PH 2015-10-25 2303 VA3TIC        59  04     YV5PM         59  09     0
QSO: 21314 PH 2015-10-25 2307 VA3TIC        59  04     JA3NTE        59  25     0
END-OF-LOG:
