START-OF-LOG: 3.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: W10
CREATED-BY: TSV/CSV/sh/awk/LaTeX script collection (C) 2020, 2021 DH1GSD, modified by DXHF upload.
QSO: 14000 PH 2021-10-17 1410 DL0MGD        59  W10    RL4A          59  1228   0
QSO: 14000 PH 2021-10-17 1412 DL0MGD        59  W10    UZ5P          59  588    0
QSO: 14000 PH 2021-10-17 1415 DL0MGD        59  W10    F9LM          59  039    0
QSO: 14000 PH 2021-10-17 1416 DL0MGD        59  W10    LZ5Y          59  789    0
QSO: 14000 PH 2021-10-17 1424 DL0MGD        59  W10    IT9RBW        59  172    0
QSO: 14000 PH 2021-10-17 1426 DL0MGD        59  W10    RA3RLJ        59  221    0
QSO: 14000 PH 2021-10-17 1429 DL0MGD        59  W10    OH3GZ         59  235    0
QSO: 14000 PH 2021-10-17 1438 DL0MGD        59  W10    IT9GSZ        59  197    0
QSO:  7000 PH 2021-10-17 1442 DL0MGD        59  W10    DB5SM         59  B13    0
QSO:  7000 PH 2021-10-17 1445 DL0MGD        59  W10    DK0IW         59  C07    0
QSO:  7000 PH 2021-10-17 1445 DL0MGD        59  W10    DK1OM         59  H02    0
QSO:  7000 PH 2021-10-17 1447 DL0MGD        59  W10    DK1IJ         59  I18    0
QSO:  7000 PH 2021-10-17 1447 DL0MGD        59  W10    DL0ABT        59  D25    0
QSO:  7000 PH 2021-10-17 1450 DL0MGD        59  W10    DF2RG         59  U18    0
QSO:  7000 PH 2021-10-17 1451 DL0MGD        59  W10    DL6OA         59  O16    0
QSO:  7000 PH 2021-10-17 1453 DL0MGD        59  W10    DL7UMA/P      59  D15    0
QSO:  7000 PH 2021-10-17 1458 DL0MGD        59  W10    SP7O          59  542    0
END-OF-LOG:
