START-OF-LOG: 3.0
CALLSIGN: ZS6AA
CLAIMED-SCORE: 2642010
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.62H
NAME: Andrew Roos
OPERATORS: ZS6AA
SOAPBOX: I've had my eye on the South African CQWW SOAB LP record of 582,920 points for a
SOAPBOX: while. I came close in 2004 as ZS1AN with wire antennas but wasn't able to mount
SOAPBOX: a proper challenge in 2005 or 2006 due to our relocation from Cape Town to Johannesburg.
SOAPBOX: Now with an 18m tower, C-31XR tribander and OB2-40 40m beam (installed a week before
SOAPBOX: the contest), I was determined to break the record at last!
SOAPBOX:
SOAPBOX: I started late, at 0130Z (3:30am local) due to a violent hailstorm that damaged
SOAPBOX: my rotator. Fortunately I was able to turn the antenna using the "CW" and "CCW"
SOAPBOX: controls, but the direction reading was random so I had to run into the garden
SOAPBOX: to see which way the antenna was actually pointing! So I adopted a simple
SOAPBOX: "follow the sun" pointing strategy - Asia in the early morning, Europe during
SOAPBOX: the day, and North America at night.
SOAPBOX:
SOAPBOX: Conditions were much better than anticipated. 40m was rocking, and the new two
SOAPBOX: element beam made a huge difference - previously, 40m has been a very
SOAPBOX: frustrating experience from here, consisting of spending literally minutes at a
SOAPBOX: time calling the same station until I'm eventually heard, or give up and move
SOAPBOX: on. Now all of a sudden it felt like 20m, and I was able to S&P effectively and
SOAPBOX: even run occasionally.
SOAPBOX:
SOAPBOX: After a break for another thunderstorm (fortunately no hail) in the early
SOAPBOX: morning, I was able to run on 15m to Asia and Europe almost nonstop from 10am
SOAPBOX: until 8pm, averaging over 100 QSOs per hour. Who needs sunspots?
SOAPBOX: I must admit that I didn't even look at the other
SOAPBOX: bands, as my SO2R ability currently stops somewhere short of the 60 QSOs/hour
SOAPBOX: rate. That evening I added a few on 20m and 40m before taking a nap.
SOAPBOX:
SOAPBOX: Starting at 3am local again on Sunday, I was hoping for a repeat performance.
SOAPBOX: After working 40m and 20m for a few hours, 15m opened again at about 0800Z,
SOAPBOX: although conditions were not seem as good as on Saturday. This gave me time
SOAPBOX: for some SO2R, S&P on 20m while running on 15m. At about 0930Z I idly checked
SOAPBOX: 10m on my S&P radio. I heard a few stations, and when I called them they came
SOAPBOX: back to me, so I switched my run operation to 10m in the hope of picking up a
SOAPBOX: few more multipliers. The propagation was sketchy, with lots of fading - a
SOAPBOX: station would be S5 one minute, gone the next, and back again a moment later.
SOAPBOX: However I managed to run on 10m for about 2 hours, picking up 228 QSOs, mostly
SOAPBOX: to Europe. In retrospect, looking at the DX Summit spots database, I see that
SOAPBOX: ZS4TX was also active on 10m on Saturday, so I should have been more
SOAPBOX: vigilent. 15m closed earlier than on Saturday, and I spent some time S&P on
SOAPBOX: 20m to address the imbalance in my band scores - I had worked many stations on
SOAPBOX: 15m and 40m, but few on 20m, and didn't want to overlook some easy mults.
SOAPBOX:
SOAPBOX: Then it was back to 40m, with some S&P and some runs - although running was
SOAPBOX: hard due to the crowded band (can't spread the pile-up), weak signals and local
SOAPBOX: band noise. I eventually quit at 2230Z (0030 local) as I had to go to work the
SOAPBOX: following day, and in any case the dits and dahs were no longer joining
SOAPBOX: themselves up to make letters as they are supposed to.
SOAPBOX:
SOAPBOX: The bottom line is that everything went well for me. Thanks to my wife's infinite
SOAPBOX: patience I was able to spend the whole weekend contesting; I had my new antenna up;
SOAPBOX: and the rotator problem had no significant effect on my score. So no ifs, buts,
SOAPBOX: maybes or excuses - this was my best shot. Next year? I'll strive to better it, of
SOAPBOX: course.
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7002 CW 2007-11-24 0121 ZS6AA         599     38 K1LZ          599      5
QSO: 21000 CW 2007-11-24 0932 ZS6AA         599     38 RA3ZH         599     16
QSO: 21000 CW 2007-11-24 0932 ZS6AA         599     38 LZ1QN         599     20
QSO: 21000 CW 2007-11-24 0932 ZS6AA         599     38 RA3ST         599     16
QSO: 21001 CW 2007-11-24 0933 ZS6AA         599     38 RK3QY         599     16
QSO: 21001 CW 2007-11-24 0933 ZS6AA         599     38 UA4FRL        599     16
QSO: 21001 CW 2007-11-24 0934 ZS6AA         599     38 DK5JM         599     14
QSO: 21001 CW 2007-11-24 0935 ZS6AA         599     38 DL1VDL        599     14
QSO: 21001 CW 2007-11-24 0935 ZS6AA         599     38 DL4KUG        599     14
QSO: 21000 CW 2007-11-24 0936 ZS6AA         599     38 T94WG         599     15
QSO: 21000 CW 2007-11-24 0936 ZS6AA         599     38 DL2EAB        599     14
QSO: 21001 CW 2007-11-24 0936 ZS6AA         599     38 DJ8VC         599     14
QSO: 21008 CW 2007-11-24 1017 ZS6AA         599     38 YT7Z          599     15
QSO: 21008 CW 2007-11-24 1018 ZS6AA         599     38 HA3OU         599     15
QSO: 21008 CW 2007-11-24 1018 ZS6AA         599     38 RU3HD         599     16
QSO: 21008 CW 2007-11-24 1019 ZS6AA         599     38 LY2IC         599     15
QSO: 21008 CW 2007-11-24 1019 ZS6AA         599     38 YL2PP         599     15
QSO: 21008 CW 2007-11-24 1020 ZS6AA         599     38 SP9CTW        599     15
QSO: 21008 CW 2007-11-24 1020 ZS6AA         599     38 OK2BNC        599     15
QSO: 21008 CW 2007-11-24 1021 ZS6AA         599     38 OH4BNP        599     15
QSO: 21008 CW 2007-11-24 1021 ZS6AA         599     38 IZ3GHP        599     15
QSO: 21007 CW 2007-11-24 1022 ZS6AA         599     38 YL2CV         599     15
QSO: 21008 CW 2007-11-24 1022 ZS6AA         599     38 OK1AD         599     15
QSO: 21008 CW 2007-11-24 1023 ZS6AA         599     38 SP3DOF        599     15
QSO: 21008 CW 2007-11-24 1023 ZS6AA         599     38 DL3AO         599     14
QSO: 21008 CW 2007-11-24 1024 ZS6AA         599     38 S53FO         599     15
QSO: 21008 CW 2007-11-24 1024 ZS6AA         599     38 DL4UL         599     14
QSO: 21008 CW 2007-11-24 1025 ZS6AA         599     38 SM5QU         599     14
QSO: 21008 CW 2007-11-24 1025 ZS6AA         599     38 DL4SZB        599     14
QSO: 21008 CW 2007-11-24 1026 ZS6AA         599     38 IK2CZQ        599     15
QSO: 21008 CW 2007-11-24 1026 ZS6AA         599     38 RX1CD         599     16
QSO: 21008 CW 2007-11-24 1028 ZS6AA         599     38 DL4WA         599     14
QSO: 21007 CW 2007-11-24 1028 ZS6AA         599     38 SN3A          599     15
QSO: 21007 CW 2007-11-24 1028 ZS6AA         599     38 LZ9W          599     20
QSO: 21007 CW 2007-11-24 1029 ZS6AA         599     38 RU3UR         599     16
QSO: 21008 CW 2007-11-24 1030 ZS6AA         599     38 RA1OD         599     16
QSO: 21008 CW 2007-11-24 1030 ZS6AA         599     38 TM6X          599     14
QSO: 21008 CW 2007-11-24 1031 ZS6AA         599     38 OE2S          599     15
QSO: 21008 CW 2007-11-24 1031 ZS6AA         599     38 DL6NCY        599     14
QSO: 21008 CW 2007-11-24 1032 ZS6AA         599     38 DL8ZAJ        599     14
QSO: 21008 CW 2007-11-24 1032 ZS6AA         599     38 DR5N          599     14
QSO: 21007 CW 2007-11-24 1033 ZS6AA         599     38 F8CRS         599     14
QSO: 21007 CW 2007-11-24 1033 ZS6AA         599     38 9A1P          599     15
QSO: 21007 CW 2007-11-24 1034 ZS6AA         599     38 UR7VA         599     16
QSO: 21008 CW 2007-11-24 1035 ZS6AA         599     38 I3KAN         599     15
QSO: 21008 CW 2007-11-24 1035 ZS6AA         599     38 OH2BR         599     15
QSO: 21008 CW 2007-11-24 1035 ZS6AA         599     38 DL0WH         599     14
QSO: 21008 CW 2007-11-24 1036 ZS6AA         599     38 LX7I          599     14
QSO: 21008 CW 2007-11-24 1037 ZS6AA         599     38 OK2ABU        599     15
QSO: 21008 CW 2007-11-24 1037 ZS6AA         599     38 DH8VV         599     14
QSO: 21008 CW 2007-11-24 1037 ZS6AA         599     38 OE3DXA        599     15
QSO: 21008 CW 2007-11-24 1038 ZS6AA         599     38 UR5LO         599     16
QSO: 21008 CW 2007-11-24 1038 ZS6AA         599     38 G3ORY         599     14
QSO: 21008 CW 2007-11-24 1038 ZS6AA         599     38 I7RIZ         599     15
QSO: 21008 CW 2007-11-24 1039 ZS6AA         599     38 RX3AMG        599     16
QSO: 21008 CW 2007-11-24 1039 ZS6AA         599     38 ER3MM         599     16
QSO: 21008 CW 2007-11-24 1040 ZS6AA         599     38 F8BPN         599     14
QSO: 21008 CW 2007-11-24 1040 ZS6AA         599     38 DJ7PT         599     14
QSO: 21008 CW 2007-11-24 1041 ZS6AA         599     38 G4FAL         599     14
QSO: 21008 CW 2007-11-24 1041 ZS6AA         599     38 ES4MM         599     15
QSO: 21008 CW 2007-11-24 1041 ZS6AA         599     38 DK1KH         599     14
QSO: 21008 CW 2007-11-24 1042 ZS6AA         599     38 T94DI         599     15
QSO: 21008 CW 2007-11-24 1042 ZS6AA         599     38 UR0CB         599     16
QSO: 21008 CW 2007-11-24 1042 ZS6AA         599     38 OK2KPS        599     15
QSO: 21008 CW 2007-11-24 1043 ZS6AA         599     38 UA3KW         599     16
QSO: 21008 CW 2007-11-24 1043 ZS6AA         599     38 LA2AB         599     14
QSO: 21008 CW 2007-11-24 1043 ZS6AA         599     38 G4AZN         599     14
QSO: 21008 CW 2007-11-24 1044 ZS6AA         599     38 SM2KAL        599     14
QSO: 21008 CW 2007-11-24 1044 ZS6AA         599     38 UY5ZI         599     16
QSO: 21008 CW 2007-11-24 1044 ZS6AA         599     38 OV3X          599     14
QSO: 21008 CW 2007-11-24 1045 ZS6AA         599     38 UR7QL         599     16
QSO: 21008 CW 2007-11-24 1045 ZS6AA         599     38 G3TTJ         599     14
QSO: 21008 CW 2007-11-24 1046 ZS6AA         599     38 G4ZOB         599     14
QSO: 21008 CW 2007-11-24 1046 ZS6AA         599     38 RA3CM         599     16
QSO: 21008 CW 2007-11-24 1047 ZS6AA         599     38 DK0MN         599     14
QSO: 21008 CW 2007-11-24 1047 ZS6AA         599     38 G3IOE         599     14
QSO: 21008 CW 2007-11-24 1048 ZS6AA         599     38 ER0FEO        599     16
QSO: 21008 CW 2007-11-24 1049 ZS6AA         599     38 RU3FF         599     16
QSO: 21008 CW 2007-11-24 1049 ZS6AA         599     38 HA7PF         599     15
QSO: 21008 CW 2007-11-24 1050 ZS6AA         599     38 SP2EXN        599     15
QSO: 21008 CW 2007-11-24 1050 ZS6AA         599     38 UX3HX         599     16
QSO: 21008 CW 2007-11-24 1051 ZS6AA         599     38 UN7FW         599     17
QSO: 21008 CW 2007-11-24 1051 ZS6AA         599     38 DJ6BQ         599     14
QSO: 21008 CW 2007-11-24 1052 ZS6AA         599     38 RZ6FR         599     16
QSO: 21008 CW 2007-11-24 1052 ZS6AA         599     38 G4IUF         599     14
QSO: 21008 CW 2007-11-24 1052 ZS6AA         599     38 UY2UQ         599     16
QSO: 21008 CW 2007-11-24 1053 ZS6AA         599     38 DK5DQ         599     14
QSO: 21008 CW 2007-11-24 1053 ZS6AA         599     38 M2T           599     14
QSO: 21008 CW 2007-11-24 1054 ZS6AA         599     38 HA8LNN        599     15
QSO: 21008 CW 2007-11-24 1054 ZS6AA         599     38 UY0MM         599     16
QSO: 21008 CW 2007-11-24 1055 ZS6AA         599     38 G4EBK         599     14
QSO: 21008 CW 2007-11-24 1055 ZS6AA         599     38 RA4ST         599     16
QSO: 21008 CW 2007-11-24 1056 ZS6AA         599     38 DL7UKA        599     14
QSO: 21008 CW 2007-11-24 1056 ZS6AA         599     38 LY2VA         599     15
QSO: 21008 CW 2007-11-24 1057 ZS6AA         599     38 G4HSO         599     14
QSO: 21008 CW 2007-11-24 1057 ZS6AA         599     38 G3TEV         599     14
QSO: 21008 CW 2007-11-24 1058 ZS6AA         599     38 SP1MHZ        599     15
QSO: 21008 CW 2007-11-24 1058 ZS6AA         599     38 RW6BJ         599     16
QSO: 21008 CW 2007-11-24 1059 ZS6AA         599     38 GB6GW         599     14
QSO: 21008 CW 2007-11-24 1059 ZS6AA         599     38 S51RU         599     15
QSO: 21008 CW 2007-11-24 1059 ZS6AA         599     38 RV3WO         599     16
QSO: 21008 CW 2007-11-24 1100 ZS6AA         599     38 DL5DXS        599     14
QSO: 21008 CW 2007-11-24 1100 ZS6AA         599     38 SM3X          599     14
QSO: 21008 CW 2007-11-24 1100 ZS6AA         599     38 UA2CZ         599     15
QSO: 21008 CW 2007-11-24 1101 ZS6AA         599     38 EA8/HB9AMA    599     33
QSO: 21008 CW 2007-11-24 1101 ZS6AA         599     38 Z35G          599     15
QSO: 21008 CW 2007-11-24 1101 ZS6AA         599     38 YL2TB         599     15
QSO: 21008 CW 2007-11-24 1102 ZS6AA         599     38 LY7A          599     15
QSO: 21008 CW 2007-11-24 1103 ZS6AA         599     38 DF5RF         599     14
QSO: 21008 CW 2007-11-24 1103 ZS6AA         599     38 LY2MM         599     15
QSO: 21008 CW 2007-11-24 1103 ZS6AA         599     38 OH3TM         599     15
QSO: 21008 CW 2007-11-24 1104 ZS6AA         599     38 SM6EQO        599     14
QSO: 21008 CW 2007-11-24 1105 ZS6AA         599     38 ES1CR         599     15
QSO: 21008 CW 2007-11-24 1105 ZS6AA         599     38 SP2AJO        599     15
QSO: 21008 CW 2007-11-24 1106 ZS6AA         599     38 S56A          599     15
QSO: 21008 CW 2007-11-24 1107 ZS6AA         599     38 9A2JG         599     15
QSO: 21008 CW 2007-11-24 1107 ZS6AA         599     38 EA7BAX        599     14
QSO: 21008 CW 2007-11-24 1108 ZS6AA         599     38 GM4YLN        599     14
QSO: 21008 CW 2007-11-24 1108 ZS6AA         599     38 EA7OT         599     14
QSO: 21008 CW 2007-11-24 1109 ZS6AA         599     38 SM6CRM        599     14
QSO: 21008 CW 2007-11-24 1110 ZS6AA         599     38 GI4BQI        599     14
QSO: 21008 CW 2007-11-24 1111 ZS6AA         599     38 DL1SXB        599     14
QSO: 21008 CW 2007-11-24 1111 ZS6AA         599     38 DK5HZ         599     14
QSO: 21008 CW 2007-11-24 1111 ZS6AA         599     38 UT2UN         599     16
QSO: 21008 CW 2007-11-24 1112 ZS6AA         599     38 SQ8AGF        599     15
QSO: 21008 CW 2007-11-24 1112 ZS6AA         599     38 G3RXQ         599     14
QSO: 21008 CW 2007-11-24 1112 ZS6AA         599     38 YT9X          599     15
QSO: 21008 CW 2007-11-24 1113 ZS6AA         599     38 PA0LOU        599     14
QSO: 21008 CW 2007-11-24 1113 ZS6AA         599     38 LA3S          599     14
QSO: 21008 CW 2007-11-24 1114 ZS6AA         599     38 SP6LK         599     15
QSO: 21008 CW 2007-11-24 1114 ZS6AA         599     38 OK1GK         599     15
QSO: 21008 CW 2007-11-24 1115 ZS6AA         599     38 G0MTN         599     14
QSO: 21008 CW 2007-11-24 1115 ZS6AA         599     38 RA1QN         599     16
QSO: 21008 CW 2007-11-24 1115 ZS6AA         599     38 SP6A          599     15
QSO: 21008 CW 2007-11-24 1116 ZS6AA         599     38 DL3YM         599     14
QSO: 21008 CW 2007-11-24 1117 ZS6AA         599     38 RA6YJ         599     16
QSO: 21008 CW 2007-11-24 1117 ZS6AA         599     38 UX0IY         599     16
QSO: 21008 CW 2007-11-24 1117 ZS6AA         599     38 SP5DDJ        599     15
QSO: 21008 CW 2007-11-24 1118 ZS6AA         599     38 YO9AGI        599     20
QSO: 21008 CW 2007-11-24 1118 ZS6AA         599     38 RK3SWB        599     16
QSO: 21008 CW 2007-11-24 1119 ZS6AA         599     38 SP5CCC        599     15
QSO: 21008 CW 2007-11-24 1119 ZS6AA         599     38 EU4LY         599     16
QSO: 21008 CW 2007-11-24 1120 ZS6AA         599     38 PA1CC         599     14
QSO: 21008 CW 2007-11-24 1120 ZS6AA         599     38 DK2QF         599     14
QSO: 21008 CW 2007-11-24 1120 ZS6AA         599     38 UY5BC         599     16
QSO: 21008 CW 2007-11-24 1121 ZS6AA         599     38 EB3EPR        599     14
QSO: 21008 CW 2007-11-24 1122 ZS6AA         599     38 G3JUL         599     14
QSO: 21008 CW 2007-11-24 1123 ZS6AA         599     38 M0BVE         599     14
QSO: 21008 CW 2007-11-24 1123 ZS6AA         599     38 G3MIR         599     14
QSO: 21008 CW 2007-11-24 1123 ZS6AA         599     38 RA6MA         599     16
QSO: 21008 CW 2007-11-24 1123 ZS6AA         599     38 G3LKZ         599     14
QSO: 21008 CW 2007-11-24 1124 ZS6AA         599     38 UT4UW         599     16
QSO: 21008 CW 2007-11-24 1125 ZS6AA         599     38 SP5ENG        599     15
QSO: 21008 CW 2007-11-24 1126 ZS6AA         599     38 SP7CVW        599     15
QSO: 21008 CW 2007-11-24 1126 ZS6AA         599     38 UA3DGG        599     16
QSO: 21008 CW 2007-11-24 1127 ZS6AA         599     38 RK3QWW        599     16
QSO: 21008 CW 2007-11-24 1127 ZS6AA         599     38 OK5TM         599     15
QSO: 21008 CW 2007-11-24 1127 ZS6AA         599     38 YO3CDN        599     20
QSO: 21008 CW 2007-11-24 1128 ZS6AA         599     38 DL4FN         599     14
QSO: 21008 CW 2007-11-24 1129 ZS6AA         599     38 4L6X          599     21
QSO: 21008 CW 2007-11-24 1129 ZS6AA         599     38 RU1AT         599     16
QSO: 21008 CW 2007-11-24 1130 ZS6AA         599     38 OY1CT         599     14
QSO: 21008 CW 2007-11-24 1130 ZS6AA         599     38 DF2CH         599     14
QSO: 21008 CW 2007-11-24 1131 ZS6AA         599     38 OM2FY         599     15
QSO: 21008 CW 2007-11-24 1131 ZS6AA         599     38 DK6NC         599     14
QSO: 21008 CW 2007-11-24 1132 ZS6AA         599     38 UZ2M          599     16
QSO: 21008 CW 2007-11-24 1132 ZS6AA         599     38 DL4LBK        599     14
QSO: 21008 CW 2007-11-24 1133 ZS6AA         599     38 RN1NU         599     16
QSO: 21008 CW 2007-11-24 1133 ZS6AA         599     38 OK2BXA        599     15
QSO: 21008 CW 2007-11-24 1134 ZS6AA         599     38 RA9FTM        599     17
QSO: 21008 CW 2007-11-24 1134 ZS6AA         599     38 UT3UV         599     16
QSO: 21008 CW 2007-11-24 1135 ZS6AA         599     38 PA3ARM        599     14
QSO: 21008 CW 2007-11-24 1135 ZS6AA         599     38 SP3XR         599     15
QSO: 21008 CW 2007-11-24 1136 ZS6AA         599     38 RK3RWA        599     16
QSO: 21008 CW 2007-11-24 1136 ZS6AA         599     38 LZ1DQ         599     20
QSO: 21008 CW 2007-11-24 1136 ZS6AA         599     38 KC1XX         599      5
QSO: 21008 CW 2007-11-24 1137 ZS6AA         599     38 UA6MA         599     16
QSO: 21008 CW 2007-11-24 1137 ZS6AA         599     38 DJ9CN         599     14
QSO: 21008 CW 2007-11-24 1137 ZS6AA         599     38 PA3AAV        599     14
QSO: 21008 CW 2007-11-24 1138 ZS6AA         599     38 RV6LJK        599     16
QSO: 21008 CW 2007-11-24 1138 ZS6AA         599     38 DL8UP         599     14
QSO: 21008 CW 2007-11-24 1139 ZS6AA         599     38 DL1LRA        599     14
QSO: 21008 CW 2007-11-24 1139 ZS6AA         599     38 RD6MA         599     16
QSO: 21008 CW 2007-11-24 1140 ZS6AA         599     38 DJ9SO         599     14
QSO: 21008 CW 2007-11-24 1141 ZS6AA         599     38 ON4CAS        599     14
QSO: 21008 CW 2007-11-24 1141 ZS6AA         599     38 S59D          599     15
QSO: 21008 CW 2007-11-24 1142 ZS6AA         599     38 S53AK         599     15
QSO: 21008 CW 2007-11-24 1142 ZS6AA         599     38 DL8PG         599     14
QSO: 21008 CW 2007-11-24 1143 ZS6AA         599     38 DF6QV         599     14
QSO: 21008 CW 2007-11-24 1143 ZS6AA         599     38 UX0HO         599     16
QSO: 21008 CW 2007-11-24 1144 ZS6AA         599     38 DK3KD         599     14
QSO: 21008 CW 2007-11-24 1144 ZS6AA         599     38 RV1AC         599     16
QSO: 21008 CW 2007-11-24 1145 ZS6AA         599     38 RU3QR         599     16
QSO: 21008 CW 2007-11-24 1145 ZS6AA         599     38 SN5G          599     15
QSO: 21008 CW 2007-11-24 1146 ZS6AA         599     38 RZ3DA         599     16
QSO: 21008 CW 2007-11-24 1146 ZS6AA         599     38 UT5UGR        599     16
QSO: 21008 CW 2007-11-24 1147 ZS6AA         599     38 F6KBF         599     14
QSO: 21008 CW 2007-11-24 1148 ZS6AA         599     38 UY5AB         599     16
QSO: 21008 CW 2007-11-24 1148 ZS6AA         599     38 OM5CD         599     15
QSO: 21008 CW 2007-11-24 1150 ZS6AA         599     38 US0KW         599     16
QSO: 21008 CW 2007-11-24 1150 ZS6AA         599     38 DF3JO         599     14
QSO: 21008 CW 2007-11-24 1151 ZS6AA         599     38 OK1EP         599     15
QSO: 21008 CW 2007-11-24 1152 ZS6AA         599     38 DL2RBB        599     14
QSO: 21008 CW 2007-11-24 1152 ZS6AA         599     38 F6KNB         599     14
QSO: 21008 CW 2007-11-24 1153 ZS6AA         599     38 UX3HA         599     16
QSO: 21008 CW 2007-11-24 1154 ZS6AA         599     38 OK1TC         599     15
QSO: 21008 CW 2007-11-24 1155 ZS6AA         599     38 9A8M          599     15
QSO: 21008 CW 2007-11-24 1155 ZS6AA         599     38 SP5BLI        599     15
QSO: 21008 CW 2007-11-24 1156 ZS6AA         599     38 OK1GT         599     15
QSO: 21008 CW 2007-11-24 1157 ZS6AA         599     38 HA0MM         599     15
QSO: 21008 CW 2007-11-24 1157 ZS6AA         599     38 DL9GTI        599     14
QSO: 21008 CW 2007-11-24 1158 ZS6AA         599     38 UR5ECW        599     16
QSO: 21008 CW 2007-11-24 1158 ZS6AA         599     38 G4LPD         599     14
QSO: 21008 CW 2007-11-24 1159 ZS6AA         599     38 RA3NZ         599     16
QSO: 21008 CW 2007-11-24 1159 ZS6AA         599     38 UA3RN         599     16
QSO: 21008 CW 2007-11-24 1200 ZS6AA         599     38 W3LPL         599      5
QSO: 21008 CW 2007-11-24 1200 ZS6AA         599     38 YU1RK         599     15
QSO: 21008 CW 2007-11-24 1202 ZS6AA         599     38 DJ9HX         599     14
QSO: 21008 CW 2007-11-24 1202 ZS6AA         599     38 CT3AS         599     33
QSO: 21008 CW 2007-11-24 1203 ZS6AA         599     38 UA9SAW        599     17
QSO: 21008 CW 2007-11-24 1204 ZS6AA         599     38 DL1ARJ        599     14
QSO: 21008 CW 2007-11-24 1204 ZS6AA         599     38 DL2KUF        599     14
QSO: 21008 CW 2007-11-24 1205 ZS6AA         599     38 OK2BRV        599     15
QSO: 21008 CW 2007-11-24 1206 ZS6AA         599     38 DB2MQ         599     14
QSO: 21008 CW 2007-11-24 1206 ZS6AA         599     38 DL6JZ         599     14
QSO: 21008 CW 2007-11-24 1206 ZS6AA         599     38 DM1TT         599     14
QSO: 21008 CW 2007-11-24 1207 ZS6AA         599     38 NR4M          599      5
QSO: 21008 CW 2007-11-24 1207 ZS6AA         599     38 G3WPF         599     14
QSO: 21008 CW 2007-11-24 1207 ZS6AA         599     38 DL4TJ         599     14
QSO: 21008 CW 2007-11-24 1208 ZS6AA         599     38 OM3CW         599     15
QSO: 21008 CW 2007-11-24 1208 ZS6AA         599     38 DL1AKZ        599     14
QSO: 21008 CW 2007-11-24 1209 ZS6AA         599     38 MM0GKB        599     14
QSO: 21008 CW 2007-11-24 1209 ZS6AA         599     38 UR0QX         599     16
QSO: 21008 CW 2007-11-24 1210 ZS6AA         599     38 DL8DAZ        599     14
QSO: 21008 CW 2007-11-24 1210 ZS6AA         599     38 DO9ST         599     14
QSO: 21008 CW 2007-11-24 1211 ZS6AA         599     38 RU3ZV         599     16
QSO: 21008 CW 2007-11-24 1211 ZS6AA         599     38 RU6BR         599     16
QSO: 21008 CW 2007-11-24 1212 ZS6AA         599     38 HG200B        599     15
QSO: 21008 CW 2007-11-24 1212 ZS6AA         599     38 AO8AY         599     33
QSO: 21008 CW 2007-11-24 1212 ZS6AA         599     38 OH3GD         599     15
QSO: 21008 CW 2007-11-24 1214 ZS6AA         599     38 OM7AG         599     15
QSO: 21008 CW 2007-11-24 1214 ZS6AA         599     38 DF2RG         599     14
QSO: 21008 CW 2007-11-24 1214 ZS6AA         599     38 UX3MR         599     16
QSO: 21008 CW 2007-11-24 1215 ZS6AA         599     38 G3LPS         599     14
QSO: 21008 CW 2007-11-24 1215 ZS6AA         599     38 YO4KCK        599     20
QSO: 21008 CW 2007-11-24 1216 ZS6AA         599     38 RN4CA         599     16
QSO: 21008 CW 2007-11-24 1216 ZS6AA         599     38 IR8M          599     15
QSO: 21008 CW 2007-11-24 1217 ZS6AA         599     38 F2AR          599     14
QSO: 21008 CW 2007-11-24 1217 ZS6AA         599     38 LZ1ZV         599     20
QSO: 21008 CW 2007-11-24 1218 ZS6AA         599     38 SV2GNC        599     20
QSO: 21008 CW 2007-11-24 1218 ZS6AA         599     38 YU1ARC        599     15
QSO: 21008 CW 2007-11-24 1219 ZS6AA         599     38 VO1HE         599      5
QSO: 21008 CW 2007-11-24 1219 ZS6AA         599     38 EI2JD         599     14
QSO: 21008 CW 2007-11-24 1219 ZS6AA         599     38 YT2B          599     15
QSO: 21008 CW 2007-11-24 1220 ZS6AA         599     38 DL3BPC        599     14
QSO: 21008 CW 2007-11-24 1220 ZS6AA         599     38 G3NKC         599     14
QSO: 21008 CW 2007-11-24 1221 ZS6AA         599     38 G3SWH         599     14
QSO: 21008 CW 2007-11-24 1222 ZS6AA         599     38 YO3FRI        599     20
QSO: 21008 CW 2007-11-24 1222 ZS6AA         599     38 DL6ZFG        599     14
QSO: 21008 CW 2007-11-24 1223 ZS6AA         599     38 OM3TPN        599     15
QSO: 21008 CW 2007-11-24 1224 ZS6AA         599     38 EB1ISN        599     14
QSO: 21008 CW 2007-11-24 1224 ZS6AA         599     38 UX3HA         599     16
QSO: 21008 CW 2007-11-24 1225 ZS6AA         599     38 G3JMZ         599     14
QSO: 21008 CW 2007-11-24 1225 ZS6AA         599     38 S57GV         599     15
QSO: 21008 CW 2007-11-24 1226 ZS6AA         599     38 F5VHJ         599     14
QSO: 21008 CW 2007-11-24 1227 ZS6AA         599     38 RA3AN         599     16
QSO: 21008 CW 2007-11-24 1227 ZS6AA         599     38 YO7DO         599     20
QSO: 21008 CW 2007-11-24 1228 ZS6AA         599     38 K4RV          599      5
QSO: 21008 CW 2007-11-24 1228 ZS6AA         599     38 UW4E          599     16
QSO: 21008 CW 2007-11-24 1228 ZS6AA         599     38 SP2HPM        599     15
QSO: 21008 CW 2007-11-24 1229 ZS6AA         599     38 G3PDH         599     14
QSO: 21008 CW 2007-11-24 1230 ZS6AA         599     38 OP1W          599     14
QSO: 21008 CW 2007-11-24 1230 ZS6AA         599     38 ON6CW         599     14
QSO: 21008 CW 2007-11-24 1231 ZS6AA         599     38 DL4JLM        599     14
QSO: 21008 CW 2007-11-24 1232 ZS6AA         599     38 RN3ARU        599     16
QSO: 21008 CW 2007-11-24 1233 ZS6AA         599     38 DL7USW/P      599     14
QSO: 21008 CW 2007-11-24 1233 ZS6AA         599     38 YL2IU         599     15
QSO: 21008 CW 2007-11-24 1234 ZS6AA         599     38 G3KLP         599     14
QSO: 21008 CW 2007-11-24 1234 ZS6AA         599     38 UR3IQO        599     16
QSO: 21008 CW 2007-11-24 1236 ZS6AA         599     38 HB9DAI        599     14
QSO: 21008 CW 2007-11-24 1236 ZS6AA         599     38 DL1YFF        599     14
QSO: 21008 CW 2007-11-24 1237 ZS6AA         599     38 OH1KF         599     15
QSO: 21008 CW 2007-11-24 1238 ZS6AA         599     38 KQ2M          599      5
QSO: 21008 CW 2007-11-24 1238 ZS6AA         599     38 S50G          599     15
QSO: 21008 CW 2007-11-24 1238 ZS6AA         599     38 IZ2GMT        599     15
