START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: W4MY
CLAIMED-SCORE: 65110
OPERATORS: W4MY
CLUB: POTOMAC VALLEY RADIO CLUB
NAME: Marty Young
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
QSO:  7053 CW 2007-11-24 2348 W4MY          599 5      S79UU         599 39
QSO:  7062 CW 2007-11-24 2349 W4MY          599 5      A45XR         599 21
QSO:  7000 CW 2007-11-24 2352 W4MY          599 5      SV9CVY        599 20
QSO:  7028 CW 2007-11-24 2354 W4MY          599 5      CN3A          599 33
QSO:  7049 CW 2007-11-24 2357 W4MY          599 5      VP2EDL        599 08
QSO:  7001 CW 2007-11-24 2359 W4MY          599 5      CW6V          599 13
QSO:  7040 CW 2007-11-25 0006 W4MY          599 5      SK3W          599 14
QSO:  7037 CW 2007-11-25 0124 W4MY          599 5      D4C           599 35
QSO:  7081 CW 2007-11-25 0128 W4MY          599 5      FY5FY         599 09
QSO:  7071 CW 2007-11-25 0129 W4MY          599 5      3G1X          599 12
QSO:  7032 CW 2007-11-25 0134 W4MY          599 5      5J0A          599 07
QSO:  3505 CW 2007-11-25 0144 W4MY          599 5      RW2F          599 16
QSO:  3509 CW 2007-11-25 0148 W4MY          599 5      GJ2A          599 14
QSO:  3515 CW 2007-11-25 0151 W4MY          599 5      LZ9W          599 20
QSO:  3518 CW 2007-11-25 0156 W4MY          599 5      ZB2X          599 14
QSO:  3543 CW 2007-11-25 0159 W4MY          599 5      LX7I          599 14
QSO:  3580 CW 2007-11-25 0218 W4MY          599 5      EW8DX         599 16
QSO:  3525 CW 2007-11-25 0923 W4MY          599 5      KL7WV         599 01
QSO:  3520 CW 2007-11-25 0926 W4MY          599 5      LT1F          599 13
QSO:  3520 CW 2007-11-25 0935 W4MY          599 5      ZM1K          599 00
QSO:  3508 CW 2007-11-25 0935 W4MY          599 5      ZL2IFB        599 32
QSO:  3532 CW 2007-11-25 0945 W4MY          599 5      FM5BH         599 08
QSO:  3534 CW 2007-11-25 0954 W4MY          599 5      VE7SV         599 03
QSO:  3547 CW 2007-11-25 0956 W4MY          599 5      KH7X          599 31
QSO:  3552 CW 2007-11-25 1000 W4MY          599 5      5J0A          599 07
QSO:  7006 CW 2007-11-25 1006 W4MY          599 5      ZM2B          599 32
QSO:  7002 CW 2007-11-25 1011 W4MY          599 5      ZM3A          599 32
QSO:  7009 CW 2007-11-25 1017 W4MY          599 5      HC8N          599 10
QSO:  3525 CW 2007-11-25 1027 W4MY          599 5      VE1OP         599 05
QSO:  3528 CW 2007-11-25 1030 W4MY          599 5      TI5N          599 07
QSO:  3532 CW 2007-11-25 1032 W4MY          599 5      PJ2T          599 09
QSO: 14127 CW 2007-11-25 1449 W4MY          599 5      4U1ITU        599 14
QSO: 14063 CW 2007-11-25 1500 W4MY          599 5      5P3WW         599 14
QSO: 14083 CW 2007-11-25 1503 W4MY          599 5      G3RAU         599 14
QSO: 14025 CW 2007-11-25 1504 W4MY          599 5      ER0WW         599 16
QSO: 14134 CW 2007-11-25 1506 W4MY          599 5      YT7DQ         599 15
QSO: 14122 CW 2007-11-25 1508 W4MY          599 5      PA5WT         599 14
QSO: 14119 CW 2007-11-25 1509 W4MY          599 5      OT1A          599 14
QSO: 14117 CW 2007-11-25 1512 W4MY          599 5      SV1BJW        599 20
QSO: 14111 CW 2007-11-25 1513 W4MY          599 5      MZ8A          599 14
QSO: 14108 CW 2007-11-25 1514 W4MY          599 5      G3TXF         599 14
QSO: 14044 CW 2007-11-25 1516 W4MY          599 5      SV9CVY        599 20
QSO: 14042 CW 2007-11-25 1519 W4MY          599 5      CS5NRA        599 14
QSO: 14038 CW 2007-11-25 1521 W4MY          599 5      DA3A          599 14
QSO: 14035 CW 2007-11-25 1523 W4MY          599 5      DL1IAO        599 14
QSO: 14034 CW 2007-11-25 1525 W4MY          599 5      C4N           599 20
QSO: 14042 CW 2007-11-25 1534 W4MY          599 5      DK3KD         599 14
QSO: 14043 CW 2007-11-25 1535 W4MY          599 5      G5O           599 14
QSO: 14048 CW 2007-11-25 1536 W4MY          599 5      EA4TX         599 14
QSO: 14052 CW 2007-11-25 1539 W4MY          599 5      OY1CT         599 14
QSO: 14036 CW 2007-11-25 1614 W4MY          599 5      E51A          599 32
QSO: 21041 CW 2007-11-25 1623 W4MY          599 5      PJ2T          599 09
QSO: 21034 CW 2007-11-25 1625 W4MY          599 5      IR4X          599 15
QSO: 21029 CW 2007-11-25 1626 W4MY          599 5      CT9L          599 33
QSO: 21026 CW 2007-11-25 1628 W4MY          599 5      EE2W          599 14
QSO: 21014 CW 2007-11-25 1630 W4MY          599 5      VA1MM         599 05
QSO: 21009 CW 2007-11-25 1633 W4MY          599 5      HK3TU         599 09
QSO: 14059 CW 2007-11-25 1639 W4MY          599 5      VE5ZX         599 04
QSO: 28039 CW 2007-11-25 1657 W4MY          599 5      HC8N          599 10
QSO: 21017 CW 2007-11-25 1659 W4MY          599 5      V47NT         599 08
QSO: 21064 CW 2007-11-25 1702 W4MY          599 5      CU2A          599 14
QSO: 14092 CW 2007-11-25 1704 W4MY          599 5      HQ2A          599 07
QSO: 21059 CW 2007-11-25 1713 W4MY          599 5      TG9ASO        599 07
QSO: 21021 CW 2007-11-25 1719 W4MY          599 5      E51A          599 32
QSO: 14051 CW 2007-11-25 1749 W4MY          599 5      ZC4LI         599 20
QSO: 21014 CW 2007-11-25 1804 W4MY          599 5      9G5XA         599 35
QSO: 14041 CW 2007-11-25 1837 W4MY          599 5      5H3EE         599 37
QSO: 14045 CW 2007-11-25 2220 W4MY          599 5      KG6DX         599 27
QSO: 14069 CW 2007-11-25 2242 W4MY          599 5      LW1E          599 13
QSO: 14041 CW 2007-11-25 2245 W4MY          599 5      T88RJ         599 27
QSO: 14047 CW 2007-11-25 2248 W4MY          599 5      V73NS         599 31
QSO: 14046 CW 2007-11-25 2307 W4MY          599 5      VE6EX         599 04
QSO: 14042 CW 2007-11-25 2312 W4MY          599 5      PP5BZ         599 11
QSO: 14046 CW 2007-11-25 2314 W4MY          599 5      ZY7C          599 11
QSO: 14048 CW 2007-11-25 2315 W4MY          599 5      HC8N          599 10
QSO: 14059 CW 2007-11-25 2319 W4MY          599 5      VC6S          599 04
QSO: 14059 CW 2007-11-25 2326 W4MY          599 5      JA2ZJW        599 25
QSO: 14024 CW 2007-11-25 2328 W4MY          599 5      HC2SL         599 10
QSO: 14007 CW 2007-11-25 2333 W4MY          599 5      PS2T          599 11
QSO: 14015 CW 2007-11-25 2335 W4MY          599 5      JH7XGN        599 25
QSO: 14020 CW 2007-11-25 2338 W4MY          599 5      PP1CZ         599 11
QSO: 14027 CW 2007-11-25 2339 W4MY          599 5      VE3FU         599 04
QSO: 14012 CW 2007-11-25 2346 W4MY          599 5      KH6MB         599 31
QSO: 14016 CW 2007-11-25 2349 W4MY          599 5      KH6LC         599 31
QSO: 14019 CW 2007-11-25 2351 W4MY          599 5      KH6YR         599 31
QSO: 14051 CW 2007-11-25 2355 W4MY          599 5      OA4WW         599 10
END-OF-LOG:
