START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RA3AN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RA3AN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2020.
QSO: 14002 CW 2020-03-21 1200 RA3AN         599 MA DM3MM         599 0001
QSO:  3526 CW 2020-03-21 1724 RA3AN         599 MA UW5Q          599 0155
QSO:  3524 CW 2020-03-21 1725 RA3AN         599 MA LZ7G          599 0734
QSO:  3523 CW 2020-03-21 1726 RA3AN         599 MA ON4CT         599 0268
QSO:  7034 CW 2020-03-21 1728 RA3AN         599 MA OZ3SM         599 0217
QSO:  7034 CW 2020-03-21 1729 RA3AN         599 MA HG7T          599 0052
QSO:  3520 CW 2020-03-21 1731 RA3AN         599 MA S53EOP        599 0040
QSO:  3515 CW 2020-03-21 1733 RA3AN         599 MA OU5KF         599 0090
QSO:  3514 CW 2020-03-21 1734 RA3AN         599 MA UW4E          599 0501
QSO:  3508 CW 2020-03-21 1735 RA3AN         599 MA DK6WL         599 0125
QSO:  3514 CW 2020-03-21 1735 RA3AN         599 MA HA9A          599 0081
QSO:  3505 CW 2020-03-21 1737 RA3AN         599 MA LY5XX         599 0175
QSO:  3505 CW 2020-03-21 1740 RA3AN         599 MA LY7Z          599 0764
QSO:  3505 CW 2020-03-21 1740 RA3AN         599 MA UR5LAM        599 0217
QSO:  3505 CW 2020-03-21 1741 RA3AN         599 MA EW8G          599 0004
QSO:  3505 CW 2020-03-21 1741 RA3AN         599 MA LY2TS         599 0113
QSO:  3507 CW 2020-03-21 1743 RA3AN         599 MA LZ5XQ         599 0144
QSO:  1818 CW 2020-03-21 1748 RA3AN         599 MA 9A5W          599 0117
QSO:  1823 CW 2020-03-21 1749 RA3AN         599 MA UW5Q          599 0181
QSO:  1821 CW 2020-03-21 1756 RA3AN         599 MA OH6LI         599 0125
QSO:  1824 CW 2020-03-21 1756 RA3AN         599 MA LZ7G          599 0796
QSO:  1831 CW 2020-03-21 1800 RA3AN         599 MA UT3EK         599 0259
QSO:  1834 CW 2020-03-21 1827 RA3AN         599 MA UT4LW         599 0666
QSO:  1835 CW 2020-03-21 1831 RA3AN         599 MA UR7MZ         599 0438
QSO:  1800 CW 2020-03-21 1833 RA3AN         599 MA SM6IQD        599 0012
QSO:  1836 CW 2020-03-21 1833 RA3AN         599 MA OL9R          599 0070
QSO:  1829 CW 2020-03-21 1835 RA3AN         599 MA PA3FQA        599 0180
QSO:  1826 CW 2020-03-21 1836 RA3AN         599 MA SP4W          599 0265
QSO:  1826 CW 2020-03-21 1836 RA3AN         599 MA YT6T          599 0093
QSO:  1800 CW 2020-03-21 1841 RA3AN         599 MA UT8IO         599 0086
QSO:  3528 CW 2020-03-21 1845 RA3AN         599 MA SN7Q          599 0736
QSO:  3527 CW 2020-03-21 1846 RA3AN         599 MA EU4E          599 0220
QSO:  3527 CW 2020-03-21 1847 RA3AN         599 MA DR5X          599 0535
QSO:  3527 CW 2020-03-21 1848 RA3AN         599 MA D1CTT         599 0232
QSO:  3527 CW 2020-03-21 1849 RA3AN         599 MA ER3DX         599 0134
QSO:  3527 CW 2020-03-21 1850 RA3AN         599 MA EW8OM         599 0378
QSO:  3528 CW 2020-03-21 1850 RA3AN         599 MA EW1M          599 0173
QSO:  3533 CW 2020-03-21 1853 RA3AN         599 MA UT4LW         599 0711
QSO:  3533 CW 2020-03-21 1854 RA3AN         599 MA YT0Z          599 0660
QSO:  3533 CW 2020-03-21 1855 RA3AN         599 MA DD5M          599 0274
QSO:  1833 CW 2020-03-21 1859 RA3AN         599 MA LY4L          599 0605
QSO:  1827 CW 2020-03-21 1903 RA3AN         599 MA OM2XW         599 0063
QSO:  3534 CW 2020-03-21 1903 RA3AN         599 MA ES5RR         599 0897
QSO:  3533 CW 2020-03-21 1904 RA3AN         599 MA HG6O          599 0464
QSO:  3520 CW 2020-03-21 1911 RA3AN         599 MA YR8D          599 0447
QSO:  1825 CW 2020-03-21 1913 RA3AN         599 MA LY3B          599 0546
QSO:  1826 CW 2020-03-21 1913 RA3AN         599 MA UZ3A          599 0621
QSO:  3518 CW 2020-03-21 1914 RA3AN         599 MA 9A7A          599 0241
QSO:  1819 CW 2020-03-21 1916 RA3AN         599 MA LY30LY        599 0105
QSO:  1821 CW 2020-03-21 1917 RA3AN         599 MA UW1M          599 0710
QSO:  3516 CW 2020-03-21 1917 RA3AN         599 MA OZ3SM         599 0307
QSO:  1830 CW 2020-03-21 1918 RA3AN         599 MA DR3W          599 0530
QSO:  1834 CW 2020-03-21 1919 RA3AN         599 MA UW8SM         599 0035
QSO:  1837 CW 2020-03-21 1920 RA3AN         599 MA LY4ZZ         599 0222
QSO:  3517 CW 2020-03-21 1920 RA3AN         599 MA OE3K          599 0898
QSO:  3519 CW 2020-03-21 1920 RA3AN         599 MA 4O4A          599 0244
QSO:  3520 CW 2020-03-21 1921 RA3AN         599 MA SM0HRP        599 0424
QSO:  3520 CW 2020-03-21 1921 RA3AN         599 MA SO3O          599 0111
QSO:  3500 CW 2020-03-21 1922 RA3AN         599 MA SP2MHC        599 0011
QSO:  3521 CW 2020-03-21 1922 RA3AN         599 MA OZ2TF         599 0274
QSO:  1835 CW 2020-03-21 1923 RA3AN         599 MA LY2BKT        599 0367
QSO:  1828 CW 2020-03-21 1930 RA3AN         599 MA ES7A          599 0844
QSO:  3532 CW 2020-03-21 1930 RA3AN         599 MA LN5O          599 0324
QSO:  1820 CW 2020-03-21 1933 RA3AN         599 MA SQ2OFS        599 0099
QSO:  3535 CW 2020-03-21 1933 RA3AN         599 MA PA3AAV        599 0509
QSO:  3500 CW 2020-03-21 1934 RA3AN         599 MA SP4AWE        599 0064
QSO:  1828 CW 2020-03-21 1935 RA3AN         599 MA OH0X          599 0951
QSO:  3537 CW 2020-03-21 1936 RA3AN         599 MA DK3WW         599 0332
QSO:  3537 CW 2020-03-21 1937 RA3AN         599 MA OM7JG         599 0724
QSO:  3538 CW 2020-03-21 1938 RA3AN         599 MA YL7X          599 0648
QSO:  3500 CW 2020-03-21 1940 RA3AN         599 MA OK2MBP        599 0331
QSO:  3500 CW 2020-03-21 1942 RA3AN         599 MA LZ3ZQ         599 0152
QSO:  3539 CW 2020-03-21 1943 RA3AN         599 MA YO4FHU        599 0183
QSO:  3500 CW 2020-03-21 1944 RA3AN         599 MA UT4EK         599 0179
QSO:  3538 CW 2020-03-21 1945 RA3AN         599 MA YT8A          599 0350
QSO:  3538 CW 2020-03-21 1946 RA3AN         599 MA D1M           599 0242
QSO:  3500 CW 2020-03-21 1948 RA3AN         599 MA SP9JZT        599 0150
QSO:  3539 CW 2020-03-21 1950 RA3AN         599 MA UR3QTN        599 0074
QSO:  3543 CW 2020-03-21 1952 RA3AN         599 MA IU8HPD        599 0419
QSO:  3500 CW 2020-03-21 1956 RA3AN         599 MA UR4IZ         599 0378
QSO:  3547 CW 2020-03-21 1956 RA3AN         599 MA UX9Q          599 0296
QSO:  1823 CW 2020-03-21 2004 RA3AN         599 MA OH3FM         599 0418
QSO:  1822 CW 2020-03-21 2015 RA3AN         599 MA UW2M          599 1199
QSO:  3531 CW 2020-03-21 2016 RA3AN         599 MA DL6KVA        599 0488
QSO:  1825 CW 2020-03-21 2018 RA3AN         599 MA EW6W          599 1041
QSO:  1800 CW 2020-03-21 2022 RA3AN         599 MA DK0PO         599 0085
QSO:  1834 CW 2020-03-21 2028 RA3AN         599 MA OH2KW         599 0437
QSO:  1832 CW 2020-03-21 2029 RA3AN         599 MA SN7Q          599 0971
QSO:  1827 CW 2020-03-21 2031 RA3AN         599 MA ES5RR         599 1112
QSO:  1826 CW 2020-03-21 2032 RA3AN         599 MA OE3K          599 1057
QSO:  1822 CW 2020-03-21 2034 RA3AN         599 MA DF4XX         599 0207
QSO:  3531 CW 2020-03-21 2037 RA3AN         599 MA EW8DX         599 0579
QSO:  3532 CW 2020-03-21 2037 RA3AN         599 MA EV1R          599 0725
QSO:  3532 CW 2020-03-21 2038 RA3AN         599 MA SV5DKL        599 0713
QSO:  3531 CW 2020-03-21 2039 RA3AN         599 MA DJ8EW         599 0313
QSO:  3531 CW 2020-03-21 2040 RA3AN         599 MA SP9XCN        599 0308
QSO:  3532 CW 2020-03-21 2040 RA3AN         599 MA OH3GGQ        599 0113
QSO:  3531 CW 2020-03-21 2042 RA3AN         599 MA DL5JQ         599 0291
QSO:  3532 CW 2020-03-21 2042 RA3AN         599 MA SN8T          599 0274
QSO:  3532 CW 2020-03-21 2044 RA3AN         599 MA UZ3A          599 0731
QSO:  3532 CW 2020-03-21 2047 RA3AN         599 MA OM3PA         599 0263
QSO:  3532 CW 2020-03-21 2047 RA3AN         599 MA P3X           599 1575
QSO:  1825 CW 2020-03-21 2050 RA3AN         599 MA HA8DU         599 0564
QSO:  1829 CW 2020-03-21 2050 RA3AN         599 MA UP2L          599 0136
QSO:  1823 CW 2020-03-21 2052 RA3AN         599 MA DL0XM         599 0066
QSO:  1817 CW 2020-03-21 2056 RA3AN         599 MA 9A5Y          599 1018
QSO:  3532 CW 2020-03-21 2056 RA3AN         599 MA ON6NL         599 0439
QSO:  1816 CW 2020-03-21 2057 RA3AN         599 MA HG6O          599 0608
QSO:  1820 CW 2020-03-21 2101 RA3AN         599 MA LY9A          599 0114
QSO:  1821 CW 2020-03-21 2102 RA3AN         599 MA SM0T          599 0455
QSO:  1825 CW 2020-03-21 2103 RA3AN         599 MA S53F          599 0093
QSO:  3534 CW 2020-03-21 2111 RA3AN         599 MA YU1ED         599 0237
QSO:  7026 CW 2020-03-21 2112 RA3AN         599 MA DL1BUG        599 0146
QSO:  7036 CW 2020-03-21 2112 RA3AN         599 MA IQ2CJ         599 0980
QSO:  7023 CW 2020-03-21 2113 RA3AN         599 MA LZ5QZ         599 0362
QSO:  7025 CW 2020-03-21 2113 RA3AN         599 MA YO8RXP        599 0224
QSO:  3537 CW 2020-03-21 2114 RA3AN         599 MA LZ1ZJ         599 0522
QSO:  7021 CW 2020-03-21 2114 RA3AN         599 MA GM5X          599 0496
QSO:  7014 CW 2020-03-21 2115 RA3AN         599 MA PA3GDD        599 0126
QSO:  7006 CW 2020-03-21 2117 RA3AN         599 MA HB9ARF        599 0486
QSO:  3540 CW 2020-03-21 2118 RA3AN         599 MA IZ3NVR        599 0306
QSO:  3540 CW 2020-03-21 2118 RA3AN         599 MA YO4NF         599 0505
QSO:  3541 CW 2020-03-21 2119 RA3AN         599 MA 9A1AA         599 0675
QSO:  3543 CW 2020-03-21 2119 RA3AN         599 MA HG5A          599 0479
QSO:  3543 CW 2020-03-21 2119 RA3AN         599 MA YO9HP         599 0724
QSO:  7000 CW 2020-03-21 2119 RA3AN         599 MA LZ8R          599 0176
QSO:  7000 CW 2020-03-21 2120 RA3AN         599 MA EC4C          599 0268
QSO:  7005 CW 2020-03-21 2121 RA3AN         599 MA IZ2DII        599 0355
QSO:  3544 CW 2020-03-21 2122 RA3AN         599 MA PC3T          599 0591
QSO:  3545 CW 2020-03-21 2123 RA3AN         599 MA YU6DX         599 0034
QSO:  3546 CW 2020-03-21 2123 RA3AN         599 MA HA3OU         599 0445
QSO:  7018 CW 2020-03-21 2126 RA3AN         599 MA PA8AD         599 0640
QSO:  7019 CW 2020-03-21 2127 RA3AN         599 MA LZ9W          599 0783
QSO:  7026 CW 2020-03-21 2129 RA3AN         599 MA IV3AZV        599 0095
QSO:  3500 CW 2020-03-21 2132 RA3AN         599 MA TM5Y          599 0266
QSO:  3500 CW 2020-03-21 2133 RA3AN         599 MA YL3GQ         599 0076
QSO:  7040 CW 2020-03-21 2134 RA3AN         599 MA SV1ENG        599 0713
QSO:  3500 CW 2020-03-21 2135 RA3AN         599 MA IK3UNA        599 0705
QSO:  3562 CW 2020-03-21 2136 RA3AN         599 MA SE4E          599 0562
QSO:  3558 CW 2020-03-21 2137 RA3AN         599 MA YT6W          599 0559
QSO:  7000 CW 2020-03-21 2137 RA3AN         599 MA F5PRH         599 0227
QSO:  7037 CW 2020-03-21 2138 RA3AN         599 MA LZ7G          599 1233
QSO:  7000 CW 2020-03-21 2139 RA3AN         599 MA UN3M          599 0298
QSO:  3550 CW 2020-03-21 2140 RA3AN         599 MA OH/M0CFW      599 0163
QSO:  3545 CW 2020-03-21 2142 RA3AN         599 MA YU6DX         599 0056
QSO:  7030 CW 2020-03-21 2142 RA3AN         599 MA G4PIQ         599 0212
QSO:  3539 CW 2020-03-21 2146 RA3AN         599 MA US3IZ         599 0284
QSO:  7000 CW 2020-03-21 2146 RA3AN         599 MA CS7AMH        599 0417
QSO:  7015 CW 2020-03-21 2147 RA3AN         599 MA I2WIJ         599 0877
QSO:  7015 CW 2020-03-21 2148 RA3AN         599 MA YT0Z          599 0964
QSO:  7012 CW 2020-03-21 2149 RA3AN         599 MA S52AW         599 0809
QSO:  3539 CW 2020-03-21 2150 RA3AN         599 MA YT7KM         599 0039
QSO:  3538 CW 2020-03-21 2151 RA3AN         599 MA PC1PM         599 0267
QSO:  3536 CW 2020-03-21 2152 RA3AN         599 MA S53K          599 0376
QSO:  7002 CW 2020-03-21 2153 RA3AN         599 MA S57Q          599 0525
QSO:  3500 CW 2020-03-21 2155 RA3AN         599 MA OH2PQ         599 0396
QSO:  3533 CW 2020-03-21 2155 RA3AN         599 MA LY5R          599 0059
QSO:  3532 CW 2020-03-21 2156 RA3AN         599 MA DL5YM         599 0382
QSO:  7021 CW 2020-03-21 2157 RA3AN         599 MA IK4ZGO        599 0251
QSO:  3531 CW 2020-03-21 2158 RA3AN         599 MA PA5KT         599 0110
QSO:  7026 CW 2020-03-21 2158 RA3AN         599 MA IK8CNT        599 0810
QSO:  7028 CW 2020-03-21 2158 RA3AN         599 MA ZA1EM         599 0130
QSO:  1830 CW 2020-03-21 2221 RA3AN         599 MA YL1ZX         599 0103
QSO:  1800 CW 2020-03-21 2225 RA3AN         599 MA UT5ECZ        599 0287
QSO:  1828 CW 2020-03-21 2226 RA3AN         599 MA SM6M          599 0159
QSO:  1831 CW 2020-03-21 2226 RA3AN         599 MA SM0HRP        599 0616
QSO:  1827 CW 2020-03-21 2227 RA3AN         599 MA SF1Z          599 0225
QSO:  3532 CW 2020-03-21 2227 RA3AN         599 MA HG4I          599 0637
QSO:  1822 CW 2020-03-21 2228 RA3AN         599 MA LZ5Y          599 0597
QSO:  1819 CW 2020-03-21 2230 RA3AN         599 MA YO4DW         599 0403
QSO:  3531 CW 2020-03-21 2230 RA3AN         599 MA EC5K          599 0578
QSO:  3529 CW 2020-03-21 2231 RA3AN         599 MA IK0YVV        599 0536
QSO:  1815 CW 2020-03-21 2232 RA3AN         599 MA SP7JLH        599 0376
QSO:  3531 CW 2020-03-21 2235 RA3AN         599 MA YO8RXP        599 0262
QSO:  3532 CW 2020-03-21 2236 RA3AN         599 MA EF1A          599 1077
QSO:  3534 CW 2020-03-21 2237 RA3AN         599 MA HB9FAP        599 0199
QSO:  1831 CW 2020-03-22 0236 RA3AN         599 MA HG6N          599 2012
QSO:  1832 CW 2020-03-22 0236 RA3AN         599 MA 9A7A          599 0358
QSO:  1826 CW 2020-03-22 0238 RA3AN         599 MA UW5Y          599 1279
QSO:  1827 CW 2020-03-22 0238 RA3AN         599 MA UT5C          599 1453
QSO:  1818 CW 2020-03-22 0239 RA3AN         599 MA DR5X          599 1069
QSO:  1829 CW 2020-03-22 0240 RA3AN         599 MA 9A7T          599 0178
QSO:  1800 CW 2020-03-22 0241 RA3AN         599 MA LY2J          599 0627
QSO:  1823 CW 2020-03-22 0244 RA3AN         599 MA S53K          599 0670
QSO:  1838 CW 2020-03-22 0246 RA3AN         599 MA DL1NEO        599 0555
QSO:  3505 CW 2020-03-22 0250 RA3AN         599 MA SQ9I          599 0224
QSO:  3506 CW 2020-03-22 0251 RA3AN         599 MA DJ9DZ         599 0688
QSO:  3508 CW 2020-03-22 0251 RA3AN         599 MA OQ5M          599 1426
QSO:  3509 CW 2020-03-22 0252 RA3AN         599 MA UR7GO         599 1289
QSO:  7000 CW 2020-03-22 0253 RA3AN         599 MA PA2W          599 0186
QSO:  3500 CW 2020-03-22 0255 RA3AN         599 MA Z35F          599 0715
QSO:  7020 CW 2020-03-22 0255 RA3AN         599 MA P3X           599 2364
QSO:  3520 CW 2020-03-22 0256 RA3AN         599 MA M7K           599 1271
QSO:  7024 CW 2020-03-22 0257 RA3AN         599 MA DL1IAO        599 1041
QSO:  7025 CW 2020-03-22 0257 RA3AN         599 MA DJ5MW         599 1495
QSO:  3522 CW 2020-03-22 0258 RA3AN         599 MA UW2M          599 1820
QSO:  7029 CW 2020-03-22 0258 RA3AN         599 MA PA3AAV        599 1006
QSO:  7030 CW 2020-03-22 0258 RA3AN         599 MA UN9L          599 1022
QSO:  3523 CW 2020-03-22 0259 RA3AN         599 MA EC3A          599 0158
QSO:  7039 CW 2020-03-22 0300 RA3AN         599 MA IK6QON        599 0422
QSO:  7030 CW 2020-03-22 0302 RA3AN         599 MA SV5DKL        599 1065
QSO:  3530 CW 2020-03-22 0303 RA3AN         599 MA DL1NEO        599 0563
QSO:  3532 CW 2020-03-22 0304 RA3AN         599 MA OM3BH         599 1481
QSO:  7011 CW 2020-03-22 0306 RA3AN         599 MA OM5ZW         599 1511
QSO:  3500 CW 2020-03-22 0307 RA3AN         599 MA OK1CRM        599 0611
QSO:  3545 CW 2020-03-22 0308 RA3AN         599 MA MM3AWD        599 0729
QSO:  3551 CW 2020-03-22 0309 RA3AN         599 MA 3Z1K          599 0219
QSO:  3539 CW 2020-03-22 0312 RA3AN         599 MA OG66X         599 0917
QSO:  3530 CW 2020-03-22 0313 RA3AN         599 MA DR3W          599 0939
QSO:  7007 CW 2020-03-22 0315 RA3AN         599 MA MU2K          599 1397
QSO:  3529 CW 2020-03-22 0316 RA3AN         599 MA DK3YD         599 0470
QSO:  7000 CW 2020-03-22 0319 RA3AN         599 MA IK3UNA        599 1070
QSO:  7026 CW 2020-03-22 0319 RA3AN         599 MA HB9ON         599 1147
QSO:  3528 CW 2020-03-22 0320 RA3AN         599 MA LY2BKT        599 0755
QSO:  3531 CW 2020-03-22 0322 RA3AN         599 MA DK9IP         599 0840
QSO:  7020 CW 2020-03-22 0325 RA3AN         599 MA UP5B          599 0470
QSO:  3526 CW 2020-03-22 0326 RA3AN         599 MA LZ9W          599 0848
QSO:  7022 CW 2020-03-22 0354 RA3AN         599 MA ED1R          599 0708
QSO:  7001 CW 2020-03-22 0356 RA3AN         599 MA PC3T          599 1003
QSO:  7001 CW 2020-03-22 0357 RA3AN         599 MA 4U1A          599 1277
QSO:  7002 CW 2020-03-22 0357 RA3AN         599 MA E70T          599 1615
QSO:  7007 CW 2020-03-22 0359 RA3AN         599 MA NN1C          599 0867
QSO:  7011 CW 2020-03-22 0359 RA3AN         599 MA OM0R          599 0915
QSO:  3549 CW 2020-03-22 0400 RA3AN         599 MA DM6V          599 1342
QSO:  3549 CW 2020-03-22 0401 RA3AN         599 MA LY3B          599 0877
QSO:  3549 CW 2020-03-22 0401 RA3AN         599 MA YO3IRM        599 0871
QSO:  3532 CW 2020-03-22 0402 RA3AN         599 MA OK1DOL        599 0851
QSO:  3549 CW 2020-03-22 0402 RA3AN         599 MA YO5LD         599 0447
QSO:  3549 CW 2020-03-22 0403 RA3AN         599 MA HA8A          599 1511
QSO:  3549 CW 2020-03-22 0403 RA3AN         599 MA SP2LNW        599 0830
QSO:  3500 CW 2020-03-22 0404 RA3AN         599 MA UR5IRM        599 0544
QSO:  3549 CW 2020-03-22 0405 RA3AN         599 MA UW1G          599 0283
QSO:  3549 CW 2020-03-22 0406 RA3AN         599 MA SP3PWL        599 0463
QSO:  3550 CW 2020-03-22 0407 RA3AN         599 MA DL7ON         599 0797
QSO:  3554 CW 2020-03-22 0407 RA3AN         599 MA OH3RB         599 0541
QSO:  3533 CW 2020-03-22 0408 RA3AN         599 MA YU5R          599 1368
QSO:  3532 CW 2020-03-22 0409 RA3AN         599 MA 9A0BB         599 1566
QSO:  3517 CW 2020-03-22 0411 RA3AN         599 MA DL6FBL        599 1538
QSO:  3517 CW 2020-03-22 0412 RA3AN         599 MA LZ5R          599 2427
QSO:  3518 CW 2020-03-22 0414 RA3AN         599 MA SN7O          599 1109
QSO:  3518 CW 2020-03-22 0417 RA3AN         599 MA 9A5Y          599 1694
QSO:  3517 CW 2020-03-22 0418 RA3AN         599 MA CR5E          599 2063
QSO:  3517 CW 2020-03-22 0418 RA3AN         599 MA DA2X          599 0347
QSO:  3517 CW 2020-03-22 0418 RA3AN         599 MA IQ2CJ         599 1606
QSO:  3517 CW 2020-03-22 0419 RA3AN         599 MA EV6Z          599 0437
QSO:  3517 CW 2020-03-22 0419 RA3AN         599 MA UT3EK         599 0395
QSO:  3518 CW 2020-03-22 0421 RA3AN         599 MA LZ3FN         599 1445
QSO:  3517 CW 2020-03-22 0422 RA3AN         599 MA EU8U          599 1225
QSO:  3518 CW 2020-03-22 0422 RA3AN         599 MA LY2SQ         599 0059
QSO:  3518 CW 2020-03-22 0423 RA3AN         599 MA SP3HRN        599 0397
QSO:  3509 CW 2020-03-22 0427 RA3AN         599 MA S53M          599 1531
QSO:  3530 CW 2020-03-22 0429 RA3AN         599 MA HB7X          599 1168
QSO:  7037 CW 2020-03-22 0431 RA3AN         599 MA US1Q          599 0862
QSO:  7039 CW 2020-03-22 0431 RA3AN         599 MA YT7A          599 0325
QSO:  3543 CW 2020-03-22 0432 RA3AN         599 MA LY5O          599 0011
QSO:  7030 CW 2020-03-22 0434 RA3AN         599 MA OZ0B          599 0640
QSO:  3530 CW 2020-03-22 0437 RA3AN         599 MA SN5N          599 0632
QSO:  7019 CW 2020-03-22 0438 RA3AN         599 MA SP5CNA        599 0607
QSO:  3526 CW 2020-03-22 0439 RA3AN         599 MA LZ9W          599 0929
QSO:  7009 CW 2020-03-22 0451 RA3AN         599 MA SQ1REX        599 0301
QSO:  7004 CW 2020-03-22 0453 RA3AN         599 MA IT9RZU        599 0515
QSO:  7008 CW 2020-03-22 0454 RA3AN         599 MA S53M          599 1565
QSO:  3500 CW 2020-03-22 0500 RA3AN         599 MA OK1P          599 0267
QSO:  3527 CW 2020-03-22 0500 RA3AN         599 MA G3TXF         599 1297
QSO:  3526 CW 2020-03-22 0501 RA3AN         599 MA SP7JLH        599 0638
QSO:  3522 CW 2020-03-22 0502 RA3AN         599 MA OH2KW         599 0566
QSO: 14019 CW 2020-03-22 0506 RA3AN         599 MA E2A           599 0905
QSO: 14017 CW 2020-03-22 0507 RA3AN         599 MA P3X           599 2608
QSO: 14005 CW 2020-03-22 0508 RA3AN         599 MA BA7QT         599 0457
QSO: 14007 CW 2020-03-22 0510 RA3AN         599 MA UN7JID        599 0261
QSO: 14023 CW 2020-03-22 0513 RA3AN         599 MA JT1CO         599 1306
QSO: 14029 CW 2020-03-22 0514 RA3AN         599 MA JA6GCE        599 1009
QSO: 14034 CW 2020-03-22 0515 RA3AN         599 MA BA1RB         599 0240
QSO: 14044 CW 2020-03-22 0518 RA3AN         599 MA JH4UTP        599 0737
QSO: 14052 CW 2020-03-22 0523 RA3AN         599 MA UN9GD         599 0491
QSO: 14026 CW 2020-03-22 0536 RA3AN         599 MA JA7NVF        599 0588
QSO: 14007 CW 2020-03-22 0546 RA3AN         599 MA ZR2A/4        599 1245
QSO: 14012 CW 2020-03-22 0548 RA3AN         599 MA JA2XYO        599 0372
QSO: 14014 CW 2020-03-22 0550 RA3AN         599 MA UN4PG         599 0209
QSO: 14016 CW 2020-03-22 0550 RA3AN         599 MA SV5DKL        599 1166
QSO:  7041 CW 2020-03-22 0552 RA3AN         599 MA EU1A          599 1704
QSO:  7039 CW 2020-03-22 0554 RA3AN         599 MA MM3AWD        599 0823
QSO:  7041 CW 2020-03-22 0557 RA3AN         599 MA 9A5Y          599 1817
QSO:  7038 CW 2020-03-22 0558 RA3AN         599 MA DL6FBL        599 1665
QSO:  7038 CW 2020-03-22 0558 RA3AN         599 MA DM6V          599 1441
QSO:  7038 CW 2020-03-22 0559 RA3AN         599 MA D1M           599 0262
QSO:  7038 CW 2020-03-22 0559 RA3AN         599 MA UT3EK         599 0462
QSO:  7038 CW 2020-03-22 0601 RA3AN         599 MA SP1AEN        599 0293
QSO:  7038 CW 2020-03-22 0602 RA3AN         599 MA DR5X          599 1245
QSO:  7038 CW 2020-03-22 0602 RA3AN         599 MA UT5NR         599 0461
QSO: 14023 CW 2020-03-22 0610 RA3AN         599 MA UP2L          599 0516
QSO:  7000 CW 2020-03-22 0611 RA3AN         599 MA EU4U          599 0309
QSO: 14047 CW 2020-03-22 0616 RA3AN         599 MA JA6WFM        599 0333
QSO: 14000 CW 2020-03-22 0618 RA3AN         599 MA JA0FVU        599 0073
QSO: 14041 CW 2020-03-22 0619 RA3AN         599 MA JL8XSO        599 0323
QSO: 14039 CW 2020-03-22 0620 RA3AN         599 MA BA3MM         599 0154
QSO:  7031 CW 2020-03-22 0621 RA3AN         599 MA LX1NO         599 0855
QSO:  7015 CW 2020-03-22 0622 RA3AN         599 MA OE2S          599 0634
QSO:  7000 CW 2020-03-22 0623 RA3AN         599 MA ES7A          599 1723
QSO:  7034 CW 2020-03-22 0623 RA3AN         599 MA ES5RR         599 2022
QSO: 14024 CW 2020-03-22 0625 RA3AN         599 MA KL7SB         599 0645
QSO:  7005 CW 2020-03-22 0627 RA3AN         599 MA OQ5M          599 1686
QSO:  7005 CW 2020-03-22 0628 RA3AN         599 MA HG4I          599 0953
QSO:  7007 CW 2020-03-22 0629 RA3AN         599 MA OM7LW         599 0966
QSO:  7007 CW 2020-03-22 0630 RA3AN         599 MA SM6FPC        599 0422
QSO:  7000 CW 2020-03-22 0631 RA3AN         599 MA UT5NC         599 0383
QSO: 14031 CW 2020-03-22 0632 RA3AN         599 MA ED5N          599 1774
QSO: 14000 CW 2020-03-22 0634 RA3AN         599 MA F5OHM         599 0362
QSO: 14000 CW 2020-03-22 0635 RA3AN         599 MA IT9RBW        599 0579
QSO: 14047 CW 2020-03-22 0636 RA3AN         599 MA OM7JG         599 1413
QSO: 14061 CW 2020-03-22 0640 RA3AN         599 MA JI1RXQ        599 0458
QSO:  7000 CW 2020-03-22 0644 RA3AN         599 MA EW8OM         599 0874
QSO:  7016 CW 2020-03-22 0647 RA3AN         599 MA HA5T          599 0187
QSO: 14012 CW 2020-03-22 0649 RA3AN         599 MA LZ0M          599 0922
QSO: 14014 CW 2020-03-22 0651 RA3AN         599 MA SV1BJW        599 0338
QSO: 14016 CW 2020-03-22 0652 RA3AN         599 MA OM3BH         599 1779
QSO:  7022 CW 2020-03-22 0653 RA3AN         599 MA DL5JS         599 0671
QSO: 14038 CW 2020-03-22 0654 RA3AN         599 MA EF5U          599 0227
QSO: 14039 CW 2020-03-22 0655 RA3AN         599 MA JE1NVD        599 0298
QSO: 14054 CW 2020-03-22 0657 RA3AN         599 MA YO9HP         599 1133
QSO: 14054 CW 2020-03-22 0700 RA3AN         599 MA IU8HPD        599 0685
QSO: 14060 CW 2020-03-22 0700 RA3AN         599 MA LZ1QZ         599 0145
QSO: 14063 CW 2020-03-22 0700 RA3AN         599 MA JK1OLT        599 0086
QSO: 14048 CW 2020-03-22 0705 RA3AN         599 MA 4U1A          599 1485
