START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: YO8RZJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: YO8RZJ
CLUB: ROMANIAN AMATEUR RADIO FEDERATION
CLAIMED-SCORE: 6930
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: SSB
NAME: Cojocariu Ionel
SOAPBOX: ** ** ********** **** ************* *** *** **  ************* *** *** **
QSO: 21000 PH 2021-10-10 0956 YO8RZJ        59     119 SB7W          59     297 0
QSO: 21000 PH 2021-10-10 1004 YO8RZJ        59     120 OH0V          59    1592 0
QSO: 21000 PH 2021-10-10 1009 YO8RZJ        59     121 SJ3A          59     419 0
QSO: 21000 PH 2021-10-10 1028 YO8RZJ        59     122 SM3EAE        59     182 0
QSO: 21000 PH 2021-10-10 1029 YO8RZJ        59     123 OH8L          59    1286 0
QSO: 21000 PH 2021-10-10 1057 YO8RZJ        59     124 LA8OM         59     514 0
QSO: 21000 PH 2021-10-10 1103 YO8RZJ        59     125 LC1P          59     299 0
QSO: 21000 PH 2021-10-10 1104 YO8RZJ        59     126 LN1B          59     680 0
QSO: 21000 PH 2021-10-10 1113 YO8RZJ        59     127 LN8W          59     672 0
END-OF-LOG:
