START-OF-LOG: 3.0
CALLSIGN: DL2FQ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 387720
NAME: Tsvetomir Tishevishki
LOCATION: DX
OPERATORS: LZ2FQ
CLUB:
CERTIFICATE: NO
CREATED-BY: UcxLog 7.84
SOAPBOX: Had a lot of fun with my all band wire anntena.
QSO:  7000 CW 2018-05-26 2105 DL2FQ         599 306    HB9ARF        599 711    0
QSO:  7000 CW 2018-05-26 2107 DL2FQ         599 307    OL3Z          599 2018   0
QSO:  7000 CW 2018-05-26 2107 DL2FQ         599 308    LY5I          599 607    0
QSO:  7000 CW 2018-05-26 2108 DL2FQ         599 309    SQ5M          599 089    0
QSO:  7000 CW 2018-05-26 2109 DL2FQ         599 310    DJ5MW         599 1223   0
QSO:  7000 CW 2018-05-26 2109 DL2FQ         599 311    9A7T          599 992    0
QSO:  3500 CW 2018-05-26 2119 DL2FQ         599 312    YL6Z          599 475    0
QSO:  3500 CW 2018-05-26 2120 DL2FQ         599 313    S57K          599 1507   0
QSO:  3500 CW 2018-05-26 2123 DL2FQ         599 314    DM80FOC       599 197    0
QSO:  3500 CW 2018-05-26 2125 DL2FQ         599 315    9A1A          599 524    0
QSO:  3500 CW 2018-05-26 2126 DL2FQ         599 316    LZ9W          599 521    0
QSO:  3500 CW 2018-05-26 2126 DL2FQ         599 317    SQ1DNJ        599 334    0
QSO:  3500 CW 2018-05-26 2127 DL2FQ         599 318    ES5RR         599 2114   0
QSO:  3500 CW 2018-05-26 2129 DL2FQ         599 319    EM0X          599 527    0
QSO:  3500 CW 2018-05-26 2129 DL2FQ         599 320    LY2XW         599 1395   0
QSO:  3500 CW 2018-05-26 2130 DL2FQ         599 321    DA0AA         599 511    0
QSO: 14000 CW 2018-05-26 2133 DL2FQ         599 322    K3LR          599 2001   0
QSO: 14000 CW 2018-05-26 2145 DL2FQ         599 323    UW1M          599 1594   0
QSO: 14000 CW 2018-05-26 2151 DL2FQ         599 324    ED7K          599 425    0
QSO: 14000 CW 2018-05-26 2153 DL2FQ         599 325    W9IU          599 970    0
QSO: 14000 CW 2018-05-26 2154 DL2FQ         599 326    R7DA          599 132    0
QSO: 14000 CW 2018-05-26 2156 DL2FQ         599 327    8P5A          599 2493   0
QSO:  3500 CW 2018-05-26 2208 DL2FQ         599 328    LY4A          599 195    0
QSO:  3500 CW 2018-05-26 2209 DL2FQ         599 329    OM0R          599 303    0
QSO:  3500 CW 2018-05-26 2212 DL2FQ         599 330    S51J          599 361    0
QSO:  7000 CW 2018-05-26 2216 DL2FQ         599 331    UT5IA         599 617    0
QSO:  7000 CW 2018-05-26 2219 DL2FQ         599 332    LZ5K          599 1020   0
QSO:  7000 CW 2018-05-26 2220 DL2FQ         599 333    YT4W          599 999    0
QSO:  7000 CW 2018-05-26 2222 DL2FQ         599 334    LZ1ZJ         599 416    0
QSO:  7000 CW 2018-05-26 2223 DL2FQ         599 335    9A1AA         599 742    0
QSO: 14000 CW 2018-05-26 2227 DL2FQ         599 336    K3IE          599 774    0
QSO: 14000 CW 2018-05-26 2228 DL2FQ         599 337    AK5X          599 1331   0
QSO: 14000 CW 2018-05-26 2230 DL2FQ         599 338    VB3T          599 1730   0
QSO: 14000 CW 2018-05-26 2232 DL2FQ         599 339    KU2M          599 1137   0
QSO: 14000 CW 2018-05-26 2234 DL2FQ         599 340    K1LZ          599 2405   0
QSO: 14000 CW 2018-05-26 2236 DL2FQ         599 341    VE3DZ         599 1427   0
QSO: 14000 CW 2018-05-26 2237 DL2FQ         599 342    KF3DI         599 903    0
QSO:  3500 CW 2018-05-26 2240 DL2FQ         599 343    F1AKK         599 171    0
QSO:  3500 CW 2018-05-26 2242 DL2FQ         599 344    HG1S          599 2007   0
QSO:  3500 CW 2018-05-26 2243 DL2FQ         599 345    HB9DQL        599 531    0
QSO:  3500 CW 2018-05-26 2244 DL2FQ         599 346    IK1JJM        599 284    0
QSO:  3500 CW 2018-05-26 2246 DL2FQ         599 347    DP6A          599 1367   0
QSO:  3500 CW 2018-05-26 2247 DL2FQ         599 348    HG5A          599 675    0
QSO:  3500 CW 2018-05-26 2248 DL2FQ         599 349    DA0WRTC       599 276    0
QSO: 14000 CW 2018-05-26 2250 DL2FQ         599 350    NA8V          599 1456   0
QSO: 14000 CW 2018-05-26 2253 DL2FQ         599 351    W3EP          599 695    0
QSO: 14000 CW 2018-05-26 2254 DL2FQ         599 352    NU5A          599 1880   0
QSO: 14000 CW 2018-05-26 2257 DL2FQ         599 353    NR4M          599 1175   0
QSO: 14000 CW 2018-05-26 2259 DL2FQ         599 354    AA3B          599 1955   0
QSO: 14000 CW 2018-05-26 2300 DL2FQ         599 355    NN5P          599 1299   0
QSO: 14000 CW 2018-05-26 2301 DL2FQ         599 356    K3TC          599 845    0
QSO:  7000 CW 2018-05-26 2305 DL2FQ         599 357    9H6A          599 2697   0
QSO:  7000 CW 2018-05-26 2306 DL2FQ         599 358    M0BEW         599 1120   0
QSO:  7000 CW 2018-05-26 2308 DL2FQ         599 359    UI2F          599 162    0
QSO:  7000 CW 2018-05-26 2312 DL2FQ         599 360    F2CW          599 574    0
QSO:  7000 CW 2018-05-26 2313 DL2FQ         599 361    NN1AA         599 908    0
QSO:  7000 CW 2018-05-26 2314 DL2FQ         599 362    YO6KPT        599 244    0
QSO:  7000 CW 2018-05-26 2315 DL2FQ         599 363    ER4A          599 2493   0
QSO: 14000 CW 2018-05-26 2318 DL2FQ         599 364    KN1DX         599 1834   0
QSO:  3500 CW 2018-05-26 2326 DL2FQ         599 365    OE2S          599 302    0
QSO:  3500 CW 2018-05-26 2327 DL2FQ         599 366    DD0CC         599 343    0
QSO:  3500 CW 2018-05-26 2328 DL2FQ         599 367    DR6N          599 502    0
QSO:  3500 CW 2018-05-26 2329 DL2FQ         599 368    HG6N          599 2010   0
QSO:  3500 CW 2018-05-26 2330 DL2FQ         599 369    OL4W          599 401    0
QSO: 14000 CW 2018-05-26 2337 DL2FQ         599 370    NY4A          599 2062   0
QSO: 14000 CW 2018-05-26 2338 DL2FQ         599 371    N3RS          599 1663   0
QSO: 14000 CW 2018-05-26 2340 DL2FQ         599 372    NR3X          599 1513   0
QSO: 14000 CW 2018-05-26 2341 DL2FQ         599 373    KE2WY         599 350    0
QSO: 14000 CW 2018-05-26 2345 DL2FQ         599 374    N4WW          599 1894   0
QSO: 14000 CW 2018-05-26 2347 DL2FQ         599 375    K1BX          599 516    0
QSO: 14000 CW 2018-05-26 2348 DL2FQ         599 376    NC8C          599 151    0
QSO: 14000 CW 2018-05-26 2349 DL2FQ         599 377    W2AW          599 443    0
QSO:  7000 CW 2018-05-26 2351 DL2FQ         599 378    WC1M          599 1919   0
QSO:  7000 CW 2018-05-26 2352 DL2FQ         599 379    EW8W          599 928    0
QSO:  7000 CW 2018-05-26 2353 DL2FQ         599 380    G8X           599 646    0
QSO:  7000 CW 2018-05-26 2355 DL2FQ         599 381    EA5EL         599 14     0
QSO:  7000 CW 2018-05-26 2358 DL2FQ         599 382    UW2M          599 2312   0
QSO:  7000 CW 2018-05-26 2359 DL2FQ         599 383    YO8KRR        599 276    0
QSO:  7000 CW 2018-05-27 0001 DL2FQ         599 384    EW5Z          599 1709   0
QSO:  7000 CW 2018-05-27 0005 DL2FQ         599 385    YL2IP         599 194    0
QSO:  3500 CW 2018-05-27 0006 DL2FQ         599 386    M6W           599 290    0
QSO:  3500 CW 2018-05-27 0007 DL2FQ         599 387    OM7JG         599 987    0
QSO:  3500 CW 2018-05-27 0008 DL2FQ         599 388    E7CW          599 574    0
QSO:  3500 CW 2018-05-27 0010 DL2FQ         599 389    UZ3W          599 388    0
QSO:  3500 CW 2018-05-27 0013 DL2FQ         599 390    DL5JQ         599 513    0
QSO: 14000 CW 2018-05-27 0018 DL2FQ         599 391    NT0EE         599 680    0
QSO: 14000 CW 2018-05-27 0021 DL2FQ         599 392    KT3M          599 1108   0
QSO:  7000 CW 2018-05-27 0027 DL2FQ         599 393    NR4M          599 885    0
QSO:  7000 CW 2018-05-27 0030 DL2FQ         599 394    UW1M          599 1802   0
QSO:  7000 CW 2018-05-27 0033 DL2FQ         599 395    W3LL          599 1462   0
QSO:  7000 CW 2018-05-27 0036 DL2FQ         599 396    N3RS          599 1739   0
QSO:  7000 CW 2018-05-27 0037 DL2FQ         599 397    HG7T          599 1047   0
QSO:  7000 CW 2018-05-27 0038 DL2FQ         599 398    RU4SO         599 188    0
QSO:  7000 CW 2018-05-27 0038 DL2FQ         599 399    RT2D          599 585    0
QSO:  3500 CW 2018-05-27 0044 DL2FQ         599 400    KQ2M          599 1777   0
QSO:  3500 CW 2018-05-27 0050 DL2FQ         599 401    S57Z          599 664    0
QSO:  3500 CW 2018-05-27 0052 DL2FQ         599 402    9A70A         599 2633   0
QSO: 14000 CW 2018-05-27 0058 DL2FQ         599 403    K9NR          599 605    0
QSO:  7000 CW 2018-05-27 0103 DL2FQ         599 404    UW5U          599 896    0
QSO:  7000 CW 2018-05-27 0107 DL2FQ         599 405    HA3LN         599 1656   0
QSO:  7000 CW 2018-05-27 0628 DL2FQ         599 406    DL5KUD        599 425    0
QSO:  7000 CW 2018-05-27 0630 DL2FQ         599 407    OL1C          599 1836   0
QSO:  7000 CW 2018-05-27 0631 DL2FQ         599 408    SD6E          599 940    0
QSO:  7000 CW 2018-05-27 0632 DL2FQ         599 409    LA4C          599 1840   0
QSO:  7000 CW 2018-05-27 0633 DL2FQ         599 410    IZ2DII        599 782    0
QSO:  7000 CW 2018-05-27 0634 DL2FQ         599 411    IZ3SQW        599 1350   0
QSO:  7000 CW 2018-05-27 0635 DL2FQ         599 412    SP9R          599 396    0
QSO:  7000 CW 2018-05-27 0638 DL2FQ         599 413    OL0W          599 1655   0
QSO: 14000 CW 2018-05-27 0646 DL2FQ         599 414    UX7IW         599 1118   0
QSO: 14000 CW 2018-05-27 0650 DL2FQ         599 415    SM5EPO        599 297    0
QSO: 14000 CW 2018-05-27 0651 DL2FQ         599 416    EA4URE        599 331    0
QSO: 14000 CW 2018-05-27 0652 DL2FQ         599 417    HA8FK         599 079    0
QSO: 14000 CW 2018-05-27 0652 DL2FQ         599 418    9A1A          599 2021   0
QSO: 14000 CW 2018-05-27 0653 DL2FQ         599 419    LY2RJ         599 496    0
QSO: 14000 CW 2018-05-27 0654 DL2FQ         599 420    RK3T          599 1292   0
QSO: 14000 CW 2018-05-27 0656 DL2FQ         599 421    UT5EPP        599 427    0
QSO:  7000 CW 2018-05-27 0703 DL2FQ         599 422    CN3A          599 1415   0
QSO:  7000 CW 2018-05-27 0704 DL2FQ         599 423    RM1T          599 877    0
QSO:  7000 CW 2018-05-27 0708 DL2FQ         599 424    9A3WY         599 440    0
QSO:  7000 CW 2018-05-27 0709 DL2FQ         599 425    F5IN          599 488    0
QSO:  7000 CW 2018-05-27 0710 DL2FQ         599 426    DA2X          599 873    0
QSO:  7000 CW 2018-05-27 0711 DL2FQ         599 427    OK2QX         599 490    0
QSO:  7000 CW 2018-05-27 0712 DL2FQ         599 428    YL7X          599 996    0
QSO:  7000 CW 2018-05-27 0714 DL2FQ         599 429    OZ80FOC       599 1397   0
QSO: 14000 CW 2018-05-27 0719 DL2FQ         599 430    YR100R        599 1123   0
QSO: 14000 CW 2018-05-27 0720 DL2FQ         599 431    RM9I          599 1948   0
QSO: 14000 CW 2018-05-27 0721 DL2FQ         599 432    UT3V          599 545    0
QSO:  7000 CW 2018-05-27 0751 DL2FQ         599 433    PA3AAV        599 1097   0
QSO:  7000 CW 2018-05-27 0752 DL2FQ         599 434    YL2KO         599 1717   0
QSO:  7000 CW 2018-05-27 0753 DL2FQ         599 435    SN2B          599 2656   0
QSO:  7000 CW 2018-05-27 0753 DL2FQ         599 436    OZ5E          599 756    0
QSO:  7000 CW 2018-05-27 0755 DL2FQ         599 437    HA1BC         599 859    0
QSO:  7000 CW 2018-05-27 0756 DL2FQ         599 438    EV5A          599 1064   0
QSO:  7000 CW 2018-05-27 0759 DL2FQ         599 439    YU2A          599 797    0
QSO: 21000 CW 2018-05-27 0805 DL2FQ         599 440    YO8KRR        599 118    0
QSO: 21000 CW 2018-05-27 0805 DL2FQ         599 441    ED5X          599 274    0
QSO: 21000 CW 2018-05-27 0807 DL2FQ         599 442    YO2LEA        599 246    0
QSO: 14000 CW 2018-05-27 0814 DL2FQ         599 443    R6AP          599 40     0
QSO: 14000 CW 2018-05-27 0817 DL2FQ         599 444    EA1FA         599 158    0
QSO: 14000 CW 2018-05-27 0818 DL2FQ         599 445    TM5T          599 1262   0
QSO: 14000 CW 2018-05-27 0819 DL2FQ         599 446    UR6IM         599 135    0
QSO:  7000 CW 2018-05-27 0821 DL2FQ         599 447    IK1QBT        599 266    0
QSO:  7000 CW 2018-05-27 0822 DL2FQ         599 448    SQ3RX         599 1185   0
QSO:  7000 CW 2018-05-27 0831 DL2FQ         599 449    OK1VK         599 827    0
QSO: 14000 CW 2018-05-27 0852 DL2FQ         599 450    UI2K          599 138    0
QSO: 14000 CW 2018-05-27 0909 DL2FQ         599 451    HG4I          599 719    0
QSO: 14000 CW 2018-05-27 0910 DL2FQ         599 452    OK2D          599 1871   0
QSO: 14000 CW 2018-05-27 0925 DL2FQ         599 453    RT5G          599 1624   0
QSO: 14000 CW 2018-05-27 0925 DL2FQ         599 454    RT7N          599 1147   0
QSO: 14000 CW 2018-05-27 0927 DL2FQ         599 455    LY7VA         599 1209   0
QSO: 14000 CW 2018-05-27 1343 DL2FQ         599 456    IT9VDQ        599 891    0
QSO: 14000 CW 2018-05-27 1349 DL2FQ         599 457    US2YW         599 2068   0
QSO: 14000 CW 2018-05-27 1351 DL2FQ         599 458    VB2B          599 1859   0
QSO: 14000 CW 2018-05-27 1355 DL2FQ         599 459    RW3XZ         599 734    0
QSO: 14000 CW 2018-05-27 1356 DL2FQ         599 460    OH4A          599 1011   0
QSO: 14000 CW 2018-05-27 1358 DL2FQ         599 461    RG2A          599 091    0
QSO:  7000 CW 2018-05-27 1405 DL2FQ         599 462    S52ZW         599 989    0
QSO:  7000 CW 2018-05-27 1410 DL2FQ         599 463    SP2AYC        599 692    0
QSO:  7000 CW 2018-05-27 1412 DL2FQ         599 464    DM65MVP       599 350    0
QSO: 14000 CW 2018-05-27 1432 DL2FQ         599 465    UA3R          599 295    0
QSO: 14000 CW 2018-05-27 1454 DL2FQ         599 466    RL4F          599 211    0
QSO: 14000 CW 2018-05-27 1500 DL2FQ         599 467    RU3GF         599 220    0
QSO: 14000 CW 2018-05-27 1602 DL2FQ         599 468    RW7F          599 1859   0
QSO: 14000 CW 2018-05-27 1602 DL2FQ         599 469    LZ2HR         599 1252   0
QSO: 14000 CW 2018-05-27 1606 DL2FQ         599 470    OY1CT         599 1012   0
QSO:  7000 CW 2018-05-27 1629 DL2FQ         599 471    S59ABC        599 2243   0
QSO:  7000 CW 2018-05-27 1633 DL2FQ         599 472    SN8B          599 2968   0
QSO:  7000 CW 2018-05-27 1633 DL2FQ         599 473    RK3T          599 1685   0
QSO:  7000 CW 2018-05-27 1635 DL2FQ         599 474    IR4M          599 2167   0
QSO:  7000 CW 2018-05-27 1652 DL2FQ         599 475    HA4FB         599 896    0
QSO:  7000 CW 2018-05-27 1652 DL2FQ         599 476    OK7PN         599 1103   0
QSO: 14000 CW 2018-05-27 1702 DL2FQ         599 477    SM0HRP        599 1414   0
QSO: 14000 CW 2018-05-27 1710 DL2FQ         599 478    WR1ST         599 2239   0
QSO: 14000 CW 2018-05-27 1712 DL2FQ         599 479    EA3GBA        599 335    0
QSO: 14000 CW 2018-05-27 1725 DL2FQ         599 480    RM9A          599 388    0
QSO: 14000 CW 2018-05-27 1730 DL2FQ         599 481    ED5X          599 1090   0
QSO: 14000 CW 2018-05-27 1732 DL2FQ         599 482    K9OM          599 991    0
QSO: 14000 CW 2018-05-27 1732 DL2FQ         599 483    LY5O          599 534    0
QSO: 14000 CW 2018-05-27 1733 DL2FQ         599 484    F5PRH         599 931    0
QSO: 14000 CW 2018-05-27 1735 DL2FQ         599 485    EA1CS         599 439    0
QSO: 21000 CW 2018-05-27 1740 DL2FQ         599 486    PX2MTV        599 1163   0
QSO:  7000 CW 2018-05-27 1742 DL2FQ         599 487    ES7A          599 2475   0
QSO:  7000 CW 2018-05-27 1746 DL2FQ         599 488    RT9S          599 1961   0
QSO: 14000 CW 2018-05-27 1756 DL2FQ         599 489    UY2UQ         599 215    0
QSO: 14000 CW 2018-05-27 1759 DL2FQ         599 490    VC3J          599 1802   0
QSO: 14000 CW 2018-05-27 1800 DL2FQ         599 491    OH2KM         599 234    0
QSO: 21000 CW 2018-05-27 1804 DL2FQ         599 492    LN8W          599 2374   0
QSO: 14000 CW 2018-05-27 1808 DL2FQ         599 493    JE6RPM        599 3100   0
QSO: 14000 CW 2018-05-27 1810 DL2FQ         599 494    R5QQ          599 285    0
QSO: 14000 CW 2018-05-27 1811 DL2FQ         599 495    YL7X          599 1455   0
QSO: 14000 CW 2018-05-27 1816 DL2FQ         599 496    LA4C          599 2524   0
QSO:  7000 CW 2018-05-27 1826 DL2FQ         599 497    UA4M          599 3036   0
QSO:  7000 CW 2018-05-27 1835 DL2FQ         599 498    SP3JUN        599 450    0
QSO:  7000 CW 2018-05-27 1836 DL2FQ         599 499    Z35Y          599 990    0
QSO:  7000 CW 2018-05-27 1840 DL2FQ         599 500    4L0A          599 1195   0
QSO: 14000 CW 2018-05-27 1849 DL2FQ         599 501    UR3GU         599 168    0
QSO: 14000 CW 2018-05-27 1858 DL2FQ         599 502    YR0S          599 598    0
QSO: 14000 CW 2018-05-27 1933 DL2FQ         599 503    YO4BEX        599 587    0
QSO: 14000 CW 2018-05-27 1955 DL2FQ         599 504    R1DX          599 694    0
QSO: 14000 CW 2018-05-27 2002 DL2FQ         599 505    UR5XMM        599 635    0
QSO: 21000 CW 2018-05-27 2005 DL2FQ         599 506    CN3A          599 1905   0
QSO: 21000 CW 2018-05-27 2006 DL2FQ         599 507    OG9W          599 354    0
QSO: 14000 CW 2018-05-27 2018 DL2FQ         599 508    UA3AGW        599 639    0
QSO: 14000 CW 2018-05-27 2019 DL2FQ         599 509    AB3CX         599 2067   0
QSO: 14000 CW 2018-05-27 2025 DL2FQ         599 510    UA3RF         599 1270   0
QSO:  7000 CW 2018-05-27 2032 DL2FQ         599 511    LY1M          599 315    0
QSO:  7000 CW 2018-05-27 2033 DL2FQ         599 512    DM2RN         599 286    0
QSO:  7000 CW 2018-05-27 2034 DL2FQ         599 513    HF80TG        599 451    0
QSO:  7000 CW 2018-05-27 2037 DL2FQ         599 514    EA5GIE        599 168    0
QSO:  7000 CW 2018-05-27 2038 DL2FQ         599 515    RA3CW         599 2501   0
QSO:  7000 CW 2018-05-27 2039 DL2FQ         599 516    IO4T          599 2676   0
QSO:  7000 CW 2018-05-27 2040 DL2FQ         599 517    P33W          599 1593   0
QSO:  7000 CW 2018-05-27 2043 DL2FQ         599 518    G6T           599 2380   0
QSO:  7000 CW 2018-05-27 2046 DL2FQ         599 519    LY2K          599 1283   0
QSO:  7000 CW 2018-05-27 2047 DL2FQ         599 520    UA1K          599 202    0
QSO:  7000 CW 2018-05-27 2048 DL2FQ         599 521    UN4L          599 2651   0
QSO:  7000 CW 2018-05-27 2051 DL2FQ         599 522    DC0NAC        599 851    0
QSO:  7000 CW 2018-05-27 2053 DL2FQ         599 523    F4VSQ         599 1280   0
QSO:  3500 CW 2018-05-27 2054 DL2FQ         599 524    DL6SCC        599 517    0
QSO:  3500 CW 2018-05-27 2057 DL2FQ         599 525    DL1NKS        599 1453   0
QSO:  3500 CW 2018-05-27 2102 DL2FQ         599 526    OM7RU         599 1679   0
QSO:  3500 CW 2018-05-27 2103 DL2FQ         599 527    3Z1K          599 1772   0
QSO:  3500 CW 2018-05-27 2105 DL2FQ         599 528    DL7ON         599 1281   0
QSO: 14000 CW 2018-05-27 2107 DL2FQ         599 529    R3XA          599 2134   0
QSO: 14000 CW 2018-05-27 2115 DL2FQ         599 530    K3ZO          599 1618   0
QSO: 14000 CW 2018-05-27 2117 DL2FQ         599 531    NW3Y          599 1355   0
QSO: 14000 CW 2018-05-27 2119 DL2FQ         599 532    9A5Y          599 3527   0
QSO: 14000 CW 2018-05-27 2121 DL2FQ         599 533    UA6LUQ        599 304    0
QSO:  7000 CW 2018-05-27 2124 DL2FQ         599 534    CR3W          599 1441   0
QSO:  7000 CW 2018-05-27 2129 DL2FQ         599 535    IW3FVZ        599 410    0
QSO:  7000 CW 2018-05-27 2132 DL2FQ         599 536    UC7A          599 2086   0
QSO:  7000 CW 2018-05-27 2134 DL2FQ         599 537    SP6TGC        599 608    0
QSO:  7000 CW 2018-05-27 2136 DL2FQ         599 538    F5PRH         599 1027   0
QSO: 14000 CW 2018-05-27 2139 DL2FQ         599 539    F2CW          599 1786   0
QSO: 14000 CW 2018-05-27 2143 DL2FQ         599 540    SN2B          599 2432   0
QSO: 14000 CW 2018-05-27 2150 DL2FQ         599 541    S59ABC        599 2565   0
QSO: 14000 CW 2018-05-27 2154 DL2FQ         599 542    HQ9X          599 2455   0
QSO: 14000 CW 2018-05-27 2155 DL2FQ         599 543    WB9Z          599 1492   0
QSO: 14000 CW 2018-05-27 2156 DL2FQ         599 544    WO4O          599 2124   0
QSO:  3500 CW 2018-05-27 2202 DL2FQ         599 545    OE2BZL        599 1126   0
QSO:  3500 CW 2018-05-27 2203 DL2FQ         599 546    HG7T          599 568    0
QSO:  3500 CW 2018-05-27 2205 DL2FQ         599 547    3Z0X          599 677    0
QSO: 14000 CW 2018-05-27 2209 DL2FQ         599 548    9A7T          599 1829   0
QSO: 14000 CW 2018-05-27 2211 DL2FQ         599 549    K9QVB         599 347    0
QSO: 14000 CW 2018-05-27 2213 DL2FQ         599 550    N5CW          599 1261   0
QSO: 14000 CW 2018-05-27 2217 DL2FQ         599 551    MD2C          599 624    0
QSO: 14000 CW 2018-05-27 2219 DL2FQ         599 552    N3ER          599 1059   0
QSO: 14000 CW 2018-05-27 2221 DL2FQ         599 553    KJ0D          599 1860   0
QSO: 14000 CW 2018-05-27 2222 DL2FQ         599 554    W1QK          599 1032   0
QSO: 14000 CW 2018-05-27 2222 DL2FQ         599 555    KK5I          599 1233   0
QSO: 14000 CW 2018-05-27 2225 DL2FQ         599 556    KS1J          599 565    0
QSO:  7000 CW 2018-05-27 2228 DL2FQ         599 557    OM7JG         599 1620   0
QSO:  7000 CW 2018-05-27 2229 DL2FQ         599 558    S55T          599 2785   0
QSO:  7000 CW 2018-05-27 2230 DL2FQ         599 559    RU9CI         599 1095   0
QSO:  7000 CW 2018-05-27 2235 DL2FQ         599 560    9A5Y          599 3609   0
QSO:  7000 CW 2018-05-27 2238 DL2FQ         599 561    OM7RU         599 1736   0
QSO:  7000 CW 2018-05-27 2239 DL2FQ         599 562    R4SA          599 069    0
QSO: 14000 CW 2018-05-27 2244 DL2FQ         599 563    K5KG          599 2050   0
QSO: 14000 CW 2018-05-27 2251 DL2FQ         599 564    W1EQ          599 925    0
QSO: 14000 CW 2018-05-27 2251 DL2FQ         599 565    IR4M          599 2582   0
QSO: 14000 CW 2018-05-27 2255 DL2FQ         599 566    EA1AOQ        599 455    0
QSO:  3500 CW 2018-05-27 2301 DL2FQ         599 567    YL5X          599 1916   0
QSO:  3500 CW 2018-05-27 2302 DL2FQ         599 568    HG8R          599 1028   0
QSO:  3500 CW 2018-05-27 2304 DL2FQ         599 569    M6T           599 531    0
QSO:  3500 CW 2018-05-27 2307 DL2FQ         599 570    S53MM         599 3346   0
QSO: 14000 CW 2018-05-27 2310 DL2FQ         599 571    K3UL          599 1323   0
QSO: 14000 CW 2018-05-27 2313 DL2FQ         599 572    K8BZ          599 471    0
QSO: 14000 CW 2018-05-27 2314 DL2FQ         599 573    IO4T          599 2865   0
QSO: 14000 CW 2018-05-27 2315 DL2FQ         599 574    N4UEZ         599 232    0
QSO: 14000 CW 2018-05-27 2318 DL2FQ         599 575    WD5K          599 983    0
QSO: 14000 CW 2018-05-27 2322 DL2FQ         599 576    WB4TDH        599 864    0
QSO:  7000 CW 2018-05-27 2330 DL2FQ         599 577    AC1U          599 2855   0
QSO:  7000 CW 2018-05-27 2332 DL2FQ         599 578    ED5X          599 611    0
QSO:  7000 CW 2018-05-27 2335 DL2FQ         599 579    OG60F         599 3644   0
QSO:  7000 CW 2018-05-27 2336 DL2FQ         599 580    TM5M          599 2010   0
QSO: 14000 CW 2018-05-27 2338 DL2FQ         599 581    AB1XX         599 507    0
QSO: 14000 CW 2018-05-27 2340 DL2FQ         599 582    GU3HFN        599 1812   0
QSO: 14000 CW 2018-05-27 2343 DL2FQ         599 583    W1TO          599 278    0
QSO: 14000 CW 2018-05-27 2345 DL2FQ         599 584    WK2G          599 629    0
QSO:  3500 CW 2018-05-27 2348 DL2FQ         599 585    ES3VI         599 575    0
QSO:  3500 CW 2018-05-27 2349 DL2FQ         599 586    YU1FJK        599 696    0
QSO:  3500 CW 2018-05-27 2350 DL2FQ         599 587    OK1DJS        599 437    0
QSO:  3500 CW 2018-05-27 2351 DL2FQ         599 588    OL90ITALIA    599 2921   0
QSO:  3500 CW 2018-05-27 2353 DL2FQ         599 589    YT4T          599 847    0
QSO:  3500 CW 2018-05-27 2354 DL2FQ         599 590    DQ700HRO      599 648    0
QSO:  3500 CW 2018-05-27 2356 DL2FQ         599 591    OL3Z          599 3773   0
QSO: 14000 CW 2018-05-27 2358 DL2FQ         599 592    KU7T          599 2211   0
END-OF-LOG:
