START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: YT0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: WIN-TEST 4.31.0-HQ
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
OPERATORS: YU1EA YU3EEA YU1JW YU1EA YU3DKO YT4T YU1RA YT1AA YU5C YU5T YU5DMP
OPERATORS: YU7U YT1HA YT1X YT7KM YU1AU YU1FW YU1MM YU2SMS YT2IZM YU1DW YU8A
OPERATORS: YT3X YT1RW YU6DX YU5BOX YU1ZZ YU1WS YT1BD YU1EW YT9A YU1JW
QSO: 14214 PH 2021-07-10 1444 YT0HQ 59 SRS F1PSX 59 27
QSO: 14214 PH 2021-07-10 1444 YT0HQ 59 SRS HB9IRB 59 28
QSO: 7004 CW 2021-07-10 1444 YT0HQ 599 SRS IK3YBX 599 28
QSO: 14214 PH 2021-07-10 1444 YT0HQ 59 SRS M0IPU 59 27
QSO: 21021 CW 2021-07-10 1444 YT0HQ 599 SRS MD2C 599 27
QSO: 14214 PH 2021-07-10 1444 YT0HQ 59 SRS OO2O 59 27
QSO: 7119 PH 2021-07-10 1444 YT0HQ 59 SRS PE1DMH 59 27
QSO: 14214 PH 2021-07-10 1444 YT0HQ 59 SRS PE1HB 59 27
QSO: 14000 CW 2021-07-10 1444 YT0HQ 599 SRS SM0FPR 599 18
QSO: 14000 CW 2021-07-10 1444 YT0HQ 599 SRS UX1CL 599 29
QSO: 21021 CW 2021-07-10 1444 YT0HQ 599 SRS W1CVE 599 08
QSO: 14000 CW 2021-07-10 1445 YT0HQ 599 SRS 4X6FR 599 39
QSO: 28015 CW 2021-07-10 1445 YT0HQ 599 SRS 4Z5LY 599 39
QSO: 21021 CW 2021-07-10 1445 YT0HQ 599 SRS 9A0HQ 599 HRS
QSO: 7119 PH 2021-07-10 1445 YT0HQ 59 SRS DG2BCP 59 28
QSO: 14214 PH 2021-07-10 1445 YT0HQ 59 SRS ES3BH 59 29
QSO: 28400 PH 2021-07-10 1445 YT0HQ 59 SRS F1MKG 59 27
QSO: 14214 PH 2021-07-10 1445 YT0HQ 59 SRS HB9HHU 59 28
QSO: 7119 PH 2021-07-10 1445 YT0HQ 59 SRS IV3ZYB 59 28
QSO: 14000 CW 2021-07-10 1445 YT0HQ 599 SRS JA8RWU 599 45
QSO: 14000 CW 2021-07-10 1445 YT0HQ 599 SRS JR5XPG 599 45
QSO: 21021 CW 2021-07-10 1445 YT0HQ 599 SRS N3RS 599 08
QSO: 14214 PH 2021-07-10 1445 YT0HQ 59 SRS NC4MI 59 08
QSO: 3535 CW 2021-07-10 1445 YT0HQ 599 SRS PA6HQ 599 VERON
QSO: 7004 CW 2021-07-10 1446 YT0HQ 599 SRS DF7JC 599 28
QSO: 21021 CW 2021-07-10 1446 YT0HQ 599 SRS DJ1YF 599 28
QSO: 7119 PH 2021-07-10 1446 YT0HQ 59 SRS DL5NDD 59 28
QSO: 28015 CW 2021-07-10 1446 YT0HQ 599 SRS DP8M 599 28
QSO: 14214 PH 2021-07-10 1446 YT0HQ 59 SRS EI8GS 59 27
QSO: 7004 CW 2021-07-10 1446 YT0HQ 599 SRS F8CRS 599 27
QSO: 28015 CW 2021-07-10 1446 YT0HQ 599 SRS G3RKF 599 27
QSO: 7119 PH 2021-07-10 1446 YT0HQ 59 SRS I6EZH 59 28
QSO: 14214 PH 2021-07-10 1446 YT0HQ 59 SRS MI0WJM 59 27
QSO: 14000 CW 2021-07-10 1446 YT0HQ 599 SRS NN1C 599 08
QSO: 21021 CW 2021-07-10 1446 YT0HQ 599 SRS ON4BHQ 599 27
QSO: 21021 CW 2021-07-10 1446 YT0HQ 599 SRS WW4XX 599 08
QSO: 14214 PH 2021-07-10 1447 YT0HQ 59 SRS A60HQ 59 EARS
QSO: 7119 PH 2021-07-10 1447 YT0HQ 59 SRS DL7AXS 59 28
QSO: 28400 PH 2021-07-10 1447 YT0HQ 59 SRS F4IVC 59 27
QSO: 21021 CW 2021-07-10 1447 YT0HQ 599 SRS K5TR 599 07
QSO: 28015 CW 2021-07-10 1447 YT0HQ 599 SRS LZ9W 599 28
QSO: 14000 CW 2021-07-10 1447 YT0HQ 599 SRS SM5ACQ 599 18
QSO: 14214 PH 2021-07-10 1447 YT0HQ 59 SRS UR4NWW 59 29
QSO: 14000 CW 2021-07-10 1447 YT0HQ 599 SRS UR4URI 599 29
QSO: 14214 PH 2021-07-10 1448 YT0HQ 59 SRS DG6OAG 59 28
QSO: 7119 PH 2021-07-10 1448 YT0HQ 59 SRS DL4DBM 59 28
QSO: 14000 CW 2021-07-10 1448 YT0HQ 599 SRS JA7ACM 599 45
QSO: 28015 CW 2021-07-10 1448 YT0HQ 599 SRS PE1HWO 599 27
QSO: 7004 CW 2021-07-10 1448 YT0HQ 599 SRS RA3NC 599 29
QSO: 14000 CW 2021-07-10 1448 YT0HQ 599 SRS RA3UT 599 29
QSO: 14000 CW 2021-07-10 1448 YT0HQ 599 SRS RZ9UO 599 31
QSO: 7119 PH 2021-07-10 1448 YT0HQ 59 SRS SO0N 59 28
QSO: 7119 PH 2021-07-10 1448 YT0HQ 59 SRS SP9TPZ 59 28
QSO: 7004 CW 2021-07-10 1448 YT0HQ 599 SRS UY5TE 599 29
QSO: 14000 CW 2021-07-10 1449 YT0HQ 599 SRS DF7XR 599 28
QSO: 7119 PH 2021-07-10 1449 YT0HQ 59 SRS DJ3HW 59 R1
QSO: 14214 PH 2021-07-10 1449 YT0HQ 59 SRS DL2PZ 59 28
QSO: 14214 PH 2021-07-10 1449 YT0HQ 59 SRS M6LXF 59 27
QSO: 3528 CW 2021-07-10 1449 YT0HQ 599 SRS OE3EVA 599 28
QSO: 7004 CW 2021-07-10 1449 YT0HQ 599 SRS PA3GDD 599 27
QSO: 7119 PH 2021-07-10 1449 YT0HQ 59 SRS S55KA 59 28
QSO: 7119 PH 2021-07-10 1449 YT0HQ 59 SRS SP9SDR 59 28
QSO: 7004 CW 2021-07-10 1449 YT0HQ 599 SRS SV2BXA 599 28
QSO: 21334 PH 2021-07-10 1449 YT0HQ 59 SRS V51MA 59 57
QSO: 14000 CW 2021-07-10 1449 YT0HQ 599 SRS WO4O 599 08
QSO: 7119 PH 2021-07-10 1450 YT0HQ 59 SRS DG4O 59 28
QSO: 7004 CW 2021-07-10 1450 YT0HQ 599 SRS DL4AC 599 28
QSO: 14214 PH 2021-07-10 1450 YT0HQ 59 SRS F4IXC 59 27
QSO: 14000 CW 2021-07-10 1450 YT0HQ 599 SRS F5RDS 599 27
QSO: 14000 CW 2021-07-10 1450 YT0HQ 599 SRS K3IE 599 08
QSO: 14214 PH 2021-07-10 1450 YT0HQ 59 SRS L21RCA 59 RCA
QSO: 14000 CW 2021-07-10 1450 YT0HQ 599 SRS N0AX 599 07
QSO: 21021 CW 2021-07-10 1450 YT0HQ 599 SRS ON4CT 599 27
QSO: 7004 CW 2021-07-10 1450 YT0HQ 599 SRS RK3P 599 29
QSO: 7119 PH 2021-07-10 1450 YT0HQ 59 SRS SP7BYU 59 28
QSO: 7004 CW 2021-07-10 1450 YT0HQ 599 SRS UW5Y 599 29
QSO: 3528 CW 2021-07-10 1450 YT0HQ 599 SRS YT1WA 599 28
QSO: 21021 CW 2021-07-10 1451 YT0HQ 599 SRS CR5O 599 37
QSO: 14214 PH 2021-07-10 1451 YT0HQ 59 SRS DL2FK 59 28
QSO: 14000 CW 2021-07-10 1451 YT0HQ 599 SRS DL8ULF 599 28
QSO: 7004 CW 2021-07-10 1451 YT0HQ 599 SRS DL9UP 599 28
QSO: 14214 PH 2021-07-10 1451 YT0HQ 59 SRS EA3AQ 59 37
QSO: 7119 PH 2021-07-10 1451 YT0HQ 59 SRS F1PHB 59 27
QSO: 28015 CW 2021-07-10 1451 YT0HQ 599 SRS F4WCY 599 27
QSO: 21021 CW 2021-07-10 1451 YT0HQ 599 SRS F8FQJ 599 27
QSO: 14000 CW 2021-07-10 1451 YT0HQ 599 SRS HG5D 599 28
QSO: 7119 PH 2021-07-10 1451 YT0HQ 59 SRS IZ1KVQ 59 28
QSO: 14000 CW 2021-07-10 1451 YT0HQ 599 SRS IZ3XEF 599 28
QSO: 3528 CW 2021-07-10 1451 YT0HQ 599 SRS OL1AIY 599 28
QSO: 14000 CW 2021-07-10 1451 YT0HQ 599 SRS ON4TTT 599 27
QSO: 14214 PH 2021-07-10 1451 YT0HQ 59 SRS PD1JN 59 27
QSO: 21021 CW 2021-07-10 1451 YT0HQ 599 SRS VA3DF 599 04
QSO: 21021 CW 2021-07-10 1451 YT0HQ 599 SRS W2NO 599 08
QSO: 14214 PH 2021-07-10 1452 YT0HQ 59 SRS CS7AMC 59 37
QSO: 14000 CW 2021-07-10 1452 YT0HQ 599 SRS DL1EJM 599 28
QSO: 21021 CW 2021-07-10 1452 YT0HQ 599 SRS DL3TC 599 28
QSO: 21334 PH 2021-07-10 1452 YT0HQ 59 SRS F6DMQ 59 27
QSO: 14000 CW 2021-07-10 1452 YT0HQ 599 SRS K1MM 599 08
QSO: 21021 CW 2021-07-10 1452 YT0HQ 599 SRS K2SX 599 08
QSO: 28400 PH 2021-07-10 1452 YT0HQ 59 SRS OF2HQ 59 SRAL
QSO: 7004 CW 2021-07-10 1452 YT0HQ 599 SRS SM7IUN 599 18
QSO: 21334 PH 2021-07-10 1452 YT0HQ 59 SRS UT3HD 59 29
QSO: 14000 CW 2021-07-10 1452 YT0HQ 599 SRS VE2FK 599 09
QSO: 21334 PH 2021-07-10 1453 YT0HQ 59 SRS F4HGF 59 27
QSO: 14000 CW 2021-07-10 1453 YT0HQ 599 SRS IR2Q 599 28
QSO: 14000 CW 2021-07-10 1453 YT0HQ 599 SRS IT9LKX 599 28
QSO: 7004 CW 2021-07-10 1453 YT0HQ 599 SRS IZ1RRJ 599 28
QSO: 28400 PH 2021-07-10 1453 YT0HQ 59 SRS M1TZR 59 27
QSO: 14214 PH 2021-07-10 1453 YT0HQ 59 SRS N6AR 59 08
QSO: 14000 CW 2021-07-10 1453 YT0HQ 599 SRS PA6HQ 599 VERON
QSO: 7119 PH 2021-07-10 1453 YT0HQ 59 SRS S57O 59 28
QSO: 21021 CW 2021-07-10 1453 YT0HQ 599 SRS VU2GRM 599 41
QSO: 21021 CW 2021-07-10 1454 YT0HQ 599 SRS F4BIT 599 27
QSO: 21021 CW 2021-07-10 1454 YT0HQ 599 SRS G3VPW 599 27
QSO: 7119 PH 2021-07-10 1454 YT0HQ 59 SRS G4JTR 59 27
QSO: 14000 CW 2021-07-10 1454 YT0HQ 599 SRS RM9A 599 30
QSO: 7004 CW 2021-07-10 1454 YT0HQ 599 SRS SQ5VCO 599 28
QSO: 21021 CW 2021-07-10 1454 YT0HQ 599 SRS VA2RAC 599 RAC
QSO: 21021 CW 2021-07-10 1454 YT0HQ 599 SRS VA2UR 599 04
QSO: 14000 CW 2021-07-10 1454 YT0HQ 599 SRS WA3AER 599 08
QSO: 3528 CW 2021-07-10 1454 YT0HQ 599 SRS YT2RX 599 28
QSO: 21334 PH 2021-07-10 1455 YT0HQ 59 SRS DF2F 59 28
QSO: 14000 CW 2021-07-10 1455 YT0HQ 599 SRS DL2SWU 599 28
QSO: 14000 CW 2021-07-10 1455 YT0HQ 599 SRS F6CEL 599 27
QSO: 7119 PH 2021-07-10 1455 YT0HQ 59 SRS I3JKI 59 28
QSO: 14000 CW 2021-07-10 1455 YT0HQ 599 SRS K1VLB 599 08
QSO: 21021 CW 2021-07-10 1455 YT0HQ 599 SRS N4XD 599 08
QSO: 14000 CW 2021-07-10 1455 YT0HQ 599 SRS N5HC 599 07
QSO: 21021 CW 2021-07-10 1455 YT0HQ 599 SRS N8VV 599 08
QSO: 7004 CW 2021-07-10 1455 YT0HQ 599 SRS OK1BR 599 28
QSO: 14214 PH 2021-07-10 1455 YT0HQ 59 SRS ON6EF 59 27
QSO: 21021 CW 2021-07-10 1455 YT0HQ 599 SRS US6CQ 599 29
QSO: 21021 CW 2021-07-10 1456 YT0HQ 599 SRS DL7ON 599 28
QSO: 21021 CW 2021-07-10 1456 YT0HQ 599 SRS F1IWH 599 27
QSO: 7004 CW 2021-07-10 1456 YT0HQ 599 SRS II3R 599 28
QSO: 14214 PH 2021-07-10 1456 YT0HQ 59 SRS KB1YO 59 08
QSO: 14000 CW 2021-07-10 1456 YT0HQ 599 SRS MU2K 599 27
QSO: 14000 CW 2021-07-10 1456 YT0HQ 599 SRS N4XL 599 08
QSO: 14214 PH 2021-07-10 1456 YT0HQ 59 SRS YL3JA 59 29
QSO: 14214 PH 2021-07-10 1457 YT0HQ 59 SRS DB4LI 59 28
QSO: 14214 PH 2021-07-10 1457 YT0HQ 59 SRS K6JL 59 06
QSO: 14000 CW 2021-07-10 1457 YT0HQ 599 SRS N4CF 599 08
QSO: 21021 CW 2021-07-10 1457 YT0HQ 599 SRS OH1LAR 599 18
QSO: 14000 CW 2021-07-10 1457 YT0HQ 599 SRS R8WF 599 30
QSO: 14000 CW 2021-07-10 1457 YT0HQ 599 SRS SN5J 599 28
QSO: 7119 PH 2021-07-10 1457 YT0HQ 59 SRS SX0HQ 59 RAAG
QSO: 21021 CW 2021-07-10 1457 YT0HQ 599 SRS UA6YH 599 29
QSO: 21021 CW 2021-07-10 1457 YT0HQ 599 SRS VU3GDS 599 41
QSO: 14000 CW 2021-07-10 1458 YT0HQ 599 SRS DL3CX 599 28
QSO: 28015 CW 2021-07-10 1458 YT0HQ 599 SRS F5OIJ 599 27
QSO: 14200 PH 2021-07-10 1458 YT0HQ 59 SRS G5W 59 AC
QSO: 14000 CW 2021-07-10 1458 YT0HQ 599 SRS K1KI 599 08
QSO: 21021 CW 2021-07-10 1458 YT0HQ 599 SRS K4YA 599 08
QSO: 21021 CW 2021-07-10 1458 YT0HQ 599 SRS K8AJS 599 08
QSO: 14214 PH 2021-07-10 1458 YT0HQ 59 SRS M0HWP 59 27
QSO: 21021 CW 2021-07-10 1458 YT0HQ 599 SRS NT6Q 599 06
QSO: 7004 CW 2021-07-10 1458 YT0HQ 599 SRS UW1WU 599 29
QSO: 14214 PH 2021-07-10 1459 YT0HQ 59 SRS DA0C 59 28
QSO: 28400 PH 2021-07-10 1459 YT0HQ 59 SRS EA2QC 59 37
QSO: 28400 PH 2021-07-10 1459 YT0HQ 59 SRS EA3FGO 59 37
QSO: 21021 CW 2021-07-10 1459 YT0HQ 599 SRS F6EZV 599 27
QSO: 21333 PH 2021-07-10 1459 YT0HQ 59 SRS G0H 59 27
QSO: 21333 PH 2021-07-10 1459 YT0HQ 59 SRS G4AGE 59 27
QSO: 14000 CW 2021-07-10 1459 YT0HQ 599 SRS JJ2CJB 599 45
QSO: 14214 PH 2021-07-10 1459 YT0HQ 59 SRS KA2D 59 08
QSO: 21333 PH 2021-07-10 1459 YT0HQ 59 SRS NR3X 59 08
QSO: 28015 CW 2021-07-10 1459 YT0HQ 599 SRS RA7A 599 29
QSO: 21021 CW 2021-07-10 1459 YT0HQ 599 SRS W4CU 599 08
QSO: 7004 CW 2021-07-10 1459 YT0HQ 599 SRS YO6HSU 599 28
QSO: 7119 PH 2021-07-10 1500 YT0HQ 59 SRS DL1YCF 59 28
QSO: 7004 CW 2021-07-10 1500 YT0HQ 599 SRS DL5BAW 599 28
QSO: 14214 PH 2021-07-10 1500 YT0HQ 59 SRS EA3EVL 59 37
QSO: 14214 PH 2021-07-10 1500 YT0HQ 59 SRS G3Q 59 27
QSO: 21333 PH 2021-07-10 1500 YT0HQ 59 SRS G4DUC 59 27
QSO: 14000 CW 2021-07-10 1500 YT0HQ 599 SRS JK8CEE 599 45
QSO: 21021 CW 2021-07-10 1500 YT0HQ 599 SRS NN1C 599 08
QSO: 21021 CW 2021-07-10 1500 YT0HQ 599 SRS OS6AT 599 27
QSO: 14000 CW 2021-07-10 1500 YT0HQ 599 SRS RA3YDA 599 29
QSO: 7004 CW 2021-07-10 1500 YT0HQ 599 SRS SM/DL4JWU 599 18
QSO: 14000 CW 2021-07-10 1501 YT0HQ 599 SRS AA3B 599 08
QSO: 28400 PH 2021-07-10 1501 YT0HQ 59 SRS F1GKS 59 27
QSO: 14000 CW 2021-07-10 1501 YT0HQ 599 SRS HG6O 599 28
QSO: 21021 CW 2021-07-10 1501 YT0HQ 599 SRS LY2SQ 599 29
QSO: 21021 CW 2021-07-10 1501 YT0HQ 599 SRS N1SNB 599 08
QSO: 7004 CW 2021-07-10 1501 YT0HQ 599 SRS R9SS 599 30
QSO: 14000 CW 2021-07-10 1501 YT0HQ 599 SRS RG5A 599 29
QSO: 14000 CW 2021-07-10 1501 YT0HQ 599 SRS UX1HW/M 599 29
QSO: 1828 CW 2021-07-10 1502 YT0HQ 599 SRS 9A0HQ 599 HRS
QSO: 28015 CW 2021-07-10 1502 YT0HQ 599 SRS EA2W 599 37
QSO: 21333 PH 2021-07-10 1502 YT0HQ 59 SRS F4IXC 59 27
QSO: 7119 PH 2021-07-10 1502 YT0HQ 59 SRS G4POF 59 27
QSO: 21333 PH 2021-07-10 1502 YT0HQ 59 SRS G8XTJ 59 27
QSO: 7119 PH 2021-07-10 1502 YT0HQ 59 SRS I4IFJ 59 28
QSO: 14000 CW 2021-07-10 1502 YT0HQ 599 SRS JE1NVD 599 45
QSO: 14000 CW 2021-07-10 1502 YT0HQ 599 SRS JH7VHZ 599 45
QSO: 14000 CW 2021-07-10 1502 YT0HQ 599 SRS JR1MTS 599 45
QSO: 21021 CW 2021-07-10 1502 YT0HQ 599 SRS K4XU 599 06
QSO: 14214 PH 2021-07-10 1502 YT0HQ 59 SRS KE4YOG 59 08
QSO: 7004 CW 2021-07-10 1502 YT0HQ 599 SRS SP8BXL 599 28
QSO: 14214 PH 2021-07-10 1503 YT0HQ 59 SRS DL1GKC 59 28
QSO: 21021 CW 2021-07-10 1503 YT0HQ 599 SRS DL6AST 599 28
QSO: 21021 CW 2021-07-10 1503 YT0HQ 599 SRS DL9SUD 599 28
QSO: 7119 PH 2021-07-10 1503 YT0HQ 59 SRS ED3C 59 37
QSO: 14214 PH 2021-07-10 1503 YT0HQ 59 SRS G4TBG 59 27
QSO: 21021 CW 2021-07-10 1503 YT0HQ 599 SRS G5DXC 599 27
QSO: 7119 PH 2021-07-10 1503 YT0HQ 59 SRS IK4PND 59 28
QSO: 14214 PH 2021-07-10 1503 YT0HQ 59 SRS IT9VCE 59 28
QSO: 14000 CW 2021-07-10 1503 YT0HQ 599 SRS JA1BPA 599 45
QSO: 14000 CW 2021-07-10 1503 YT0HQ 599 SRS JA1IAZ 599 45
QSO: 21333 PH 2021-07-10 1503 YT0HQ 59 SRS LA9TY 59 18
QSO: 14000 CW 2021-07-10 1503 YT0HQ 599 SRS R2AA 599 29
QSO: 14214 PH 2021-07-10 1504 YT0HQ 59 SRS DL1NBM 59 28
QSO: 7119 PH 2021-07-10 1504 YT0HQ 59 SRS DM5MK 59 28
QSO: 14000 CW 2021-07-10 1504 YT0HQ 599 SRS F5SGI 599 27
QSO: 7004 CW 2021-07-10 1504 YT0HQ 599 SRS G4IZZ 599 27
QSO: 14214 PH 2021-07-10 1504 YT0HQ 59 SRS IU2NRC 59 28
QSO: 14214 PH 2021-07-10 1504 YT0HQ 59 SRS N2OMD 59 08
QSO: 21021 CW 2021-07-10 1504 YT0HQ 599 SRS OM5WW 599 28
QSO: 21021 CW 2021-07-10 1504 YT0HQ 599 SRS OO7P 599 27
QSO: 7004 CW 2021-07-10 1504 YT0HQ 599 SRS R5DT 599 29
QSO: 14000 CW 2021-07-10 1504 YT0HQ 599 SRS SP2GCE 599 28
QSO: 21021 CW 2021-07-10 1505 YT0HQ 599 SRS 4O3A 599 28
QSO: 28015 CW 2021-07-10 1505 YT0HQ 599 SRS CT2JFY 599 37
QSO: 7004 CW 2021-07-10 1505 YT0HQ 599 SRS DL1BUG 599 28
QSO: 21333 PH 2021-07-10 1505 YT0HQ 59 SRS EI0HQ 59 IRTS
QSO: 21333 PH 2021-07-10 1505 YT0HQ 59 SRS EU2F 59 29
QSO: 7004 CW 2021-07-10 1505 YT0HQ 599 SRS IK3ORD 599 28
QSO: 14000 CW 2021-07-10 1505 YT0HQ 599 SRS JF1LMB 599 45
QSO: 14214 PH 2021-07-10 1505 YT0HQ 59 SRS MW6ORJ/QRP 59 27
QSO: 21021 CW 2021-07-10 1505 YT0HQ 599 SRS NA3M 599 08
QSO: 14214 PH 2021-07-10 1505 YT0HQ 59 SRS PA6ML/P 59 27
QSO: 21021 CW 2021-07-10 1505 YT0HQ 599 SRS PC3H 599 27
QSO: 7004 CW 2021-07-10 1505 YT0HQ 599 SRS RT9A 599 30
QSO: 28015 CW 2021-07-10 1506 YT0HQ 599 SRS CT2FEY 599 37
QSO: 7004 CW 2021-07-10 1506 YT0HQ 599 SRS DK3YD 599 28
QSO: 7119 PH 2021-07-10 1506 YT0HQ 59 SRS F4GDI 59 27
QSO: 21333 PH 2021-07-10 1506 YT0HQ 59 SRS G6UBM 59 27
QSO: 14000 CW 2021-07-10 1506 YT0HQ 599 SRS JA1RPK 599 45
QSO: 14000 CW 2021-07-10 1506 YT0HQ 599 SRS JH9FCP 599 45
QSO: 21021 CW 2021-07-10 1506 YT0HQ 599 SRS KE2WY 599 08
QSO: 7004 CW 2021-07-10 1506 YT0HQ 599 SRS OH1VR 599 18
QSO: 21021 CW 2021-07-10 1506 YT0HQ 599 SRS UT8AS 599 29
QSO: 14214 PH 2021-07-10 1506 YT0HQ 59 SRS W8WY 59 08
QSO: 7119 PH 2021-07-10 1507 YT0HQ 59 SRS DL2IAC 59 28
QSO: 14214 PH 2021-07-10 1507 YT0HQ 59 SRS EA3FP 59 37
QSO: 28015 CW 2021-07-10 1507 YT0HQ 599 SRS F2YT 599 27
QSO: 14214 PH 2021-07-10 1507 YT0HQ 59 SRS F6HQP 59 27
QSO: 21021 CW 2021-07-10 1507 YT0HQ 599 SRS G3XTT 599 27
QSO: 7119 PH 2021-07-10 1507 YT0HQ 59 SRS HG0HQ 59 MRASZ
QSO: 7004 CW 2021-07-10 1507 YT0HQ 599 SRS UR6EA 599 29
QSO: 7004 CW 2021-07-10 1507 YT0HQ 599 SRS YO4AAC 599 28
QSO: 14057 CW 2021-07-10 1508 YT0HQ 599 SRS BY1AS 599 44
QSO: 7119 PH 2021-07-10 1508 YT0HQ 59 SRS DF8TY 59 28
QSO: 28015 CW 2021-07-10 1508 YT0HQ 599 SRS HB9CVQ 599 28
QSO: 21021 CW 2021-07-10 1508 YT0HQ 599 SRS K0AL 599 07
QSO: 21021 CW 2021-07-10 1508 YT0HQ 599 SRS K3UL 599 08
QSO: 14214 PH 2021-07-10 1508 YT0HQ 59 SRS N5QJ 59 07
QSO: 7004 CW 2021-07-10 1508 YT0HQ 599 SRS OK1KDN 599 28
QSO: 7119 PH 2021-07-10 1508 YT0HQ 59 SRS PC5Z 59 27
QSO: 7004 CW 2021-07-10 1508 YT0HQ 599 SRS RX3Q 599 29
QSO: 21333 PH 2021-07-10 1508 YT0HQ 59 SRS SO9I 59 28
QSO: 7119 PH 2021-07-10 1508 YT0HQ 59 SRS UT5LO 59 29
QSO: 1822 CW 2021-07-10 1508 YT0HQ 599 SRS YR0HQ 599 FRR
QSO: 21021 CW 2021-07-10 1509 YT0HQ 599 SRS 4Z4AK 599 39
QSO: 14214 PH 2021-07-10 1509 YT0HQ 59 SRS CT2IMG 59 37
QSO: 21021 CW 2021-07-10 1509 YT0HQ 599 SRS DK2LO 599 28
QSO: 3509 CW 2021-07-10 1509 YT0HQ 599 SRS DK3GI 599 28
QSO: 14214 PH 2021-07-10 1509 YT0HQ 59 SRS DK6AH 59 28
QSO: 7119 PH 2021-07-10 1509 YT0HQ 59 SRS DL1MKW 59 28
QSO: 21334 PH 2021-07-10 1509 YT0HQ 59 SRS DL2SWU 59 28
QSO: 28400 PH 2021-07-10 1509 YT0HQ 59 SRS F4COO 59 27
QSO: 21334 PH 2021-07-10 1509 YT0HQ 59 SRS IB8C 59 28
QSO: 21021 CW 2021-07-10 1509 YT0HQ 599 SRS K3DMG 599 08
QSO: 14214 PH 2021-07-10 1509 YT0HQ 59 SRS M0AUG 59 27
QSO: 7004 CW 2021-07-10 1509 YT0HQ 599 SRS R7MT 599 29
QSO: 7004 CW 2021-07-10 1509 YT0HQ 599 SRS UG4A 599 29
QSO: 14014 CW 2021-07-10 1509 YT0HQ 599 SRS W1AW/KL7 599 ARRL
QSO: 14029 CW 2021-07-10 1510 YT0HQ 599 SRS EA4FL 599 37
QSO: 28400 PH 2021-07-10 1510 YT0HQ 59 SRS F4FVA 59 27
QSO: 28015 CW 2021-07-10 1510 YT0HQ 599 SRS F8DGY 599 27
QSO: 21334 PH 2021-07-10 1510 YT0HQ 59 SRS G0PPQ 59 27
QSO: 3509 CW 2021-07-10 1510 YT0HQ 599 SRS IB3N 599 28
QSO: 3509 CW 2021-07-10 1510 YT0HQ 599 SRS IR1N 599 28
QSO: 7119 PH 2021-07-10 1510 YT0HQ 59 SRS IW4ASD 59 28
QSO: 14000 CW 2021-07-10 1510 YT0HQ 599 SRS RL1F 599 19
QSO: 7119 PH 2021-07-10 1510 YT0HQ 59 SRS SP3DAT 59 28
QSO: 7004 CW 2021-07-10 1510 YT0HQ 599 SRS SP5PWA 599 28
QSO: 7119 PH 2021-07-10 1510 YT0HQ 59 SRS SP9EMI 59 28
QSO: 7004 CW 2021-07-10 1510 YT0HQ 599 SRS UA6CC 599 29
QSO: 21021 CW 2021-07-10 1510 YT0HQ 599 SRS W1FJ 599 08
QSO: 21021 CW 2021-07-10 1511 YT0HQ 599 SRS DJ7AO 599 28
QSO: 14000 CW 2021-07-10 1511 YT0HQ 599 SRS DK5WO 599 28
QSO: 21021 CW 2021-07-10 1511 YT0HQ 599 SRS DL8UAS 599 28
QSO: 14217 PH 2021-07-10 1511 YT0HQ 59 SRS FR4QT 59 53
QSO: 21021 CW 2021-07-10 1511 YT0HQ 599 SRS HG1A 599 28
QSO: 21021 CW 2021-07-10 1511 YT0HQ 599 SRS HG3N 599 28
QSO: 14000 CW 2021-07-10 1511 YT0HQ 599 SRS M2U 599 27
QSO: 7004 CW 2021-07-10 1511 YT0HQ 599 SRS PA0HRM 599 27
QSO: 3509 CW 2021-07-10 1511 YT0HQ 599 SRS SN5J 599 28
QSO: 14000 CW 2021-07-10 1511 YT0HQ 599 SRS SQ2RH 599 28
QSO: 7119 PH 2021-07-10 1511 YT0HQ 59 SRS UW5Y 59 29
QSO: 7004 CW 2021-07-10 1512 YT0HQ 599 SRS DM3M 599 28
QSO: 21334 PH 2021-07-10 1512 YT0HQ 59 SRS F4TPV 59 27
QSO: 14000 CW 2021-07-10 1512 YT0HQ 599 SRS JG6JAV 599 45
QSO: 21334 PH 2021-07-10 1512 YT0HQ 59 SRS OG4X 59 18
QSO: 21334 PH 2021-07-10 1512 YT0HQ 59 SRS OH2BP 59 18
QSO: 28015 CW 2021-07-10 1512 YT0HQ 599 SRS R7KX 599 29
QSO: 7004 CW 2021-07-10 1512 YT0HQ 599 SRS RA9P 599 31
QSO: 14000 CW 2021-07-10 1512 YT0HQ 599 SRS RN4HAB 599 30
QSO: 14000 CW 2021-07-10 1512 YT0HQ 599 SRS RW3X 599 29
QSO: 7119 PH 2021-07-10 1512 YT0HQ 59 SRS TA1API 59 39
QSO: 28400 PH 2021-07-10 1512 YT0HQ 59 SRS TM4Y 59 27
QSO: 7004 CW 2021-07-10 1512 YT0HQ 599 SRS UV2V 599 29
QSO: 21021 CW 2021-07-10 1512 YT0HQ 599 SRS W2YR 599 08
