START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: OZ1HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
CREATED-BY: UCXLOG 8.14
OPERATORS: OZ30EU OZ1LO 5P0O OZ2TF OZ5BD OZ1BCG OZ1RH OZ2U OZ6CM OZ8ABA OZ4HJ
OPERATORS: OZ1ISY OZ1ETA OZ2I OZ1JUX OV3T OZ1ADL OZ7AM OZ1AA OZ1IKY OZ6OM
QSO: 7193 PH 2021-07-10 1542 OZ1HQ 59 EDR UT5RB 59 29
QSO: 7193 PH 2021-07-10 1542 OZ1HQ 59 EDR DJ2TG 59 28
QSO: 7193 PH 2021-07-10 1542 OZ1HQ 59 EDR OK2RO 59 28
QSO: 7012 CW 2021-07-10 1542 OZ1HQ 599 EDR G3RLE 599 27
QSO: 14021 CW 2021-07-10 1542 OZ1HQ 599 EDR K4XU 599 06
QSO: 14021 CW 2021-07-10 1542 OZ1HQ 599 EDR M2U 599 27
QSO: 21005 CW 2021-07-10 1542 OZ1HQ 599 EDR G0ORH 599 27
QSO: 7193 PH 2021-07-10 1543 OZ1HQ 59 EDR DG2NCE 59 28
QSO: 7193 PH 2021-07-10 1543 OZ1HQ 59 EDR SO1SS 59 28
QSO: 7193 PH 2021-07-10 1543 OZ1HQ 59 EDR SQ9ANS 59 28
QSO: 7012 CW 2021-07-10 1543 OZ1HQ 599 EDR ON3DI 599 27
QSO: 7012 CW 2021-07-10 1543 OZ1HQ 599 EDR RK3P 599 29
QSO: 7012 CW 2021-07-10 1543 OZ1HQ 599 EDR RN3AC 599 29
QSO: 28479 PH 2021-07-10 1543 OZ1HQ 59 EDR EA4KD 59 37
QSO: 14282 PH 2021-07-10 1544 OZ1HQ 59 EDR OF2HQ 59 SRAL
QSO: 14021 CW 2021-07-10 1544 OZ1HQ 599 EDR K1YWW 599 08
QSO: 14021 CW 2021-07-10 1544 OZ1HQ 599 EDR K3ZT 599 08
QSO: 14021 CW 2021-07-10 1544 OZ1HQ 599 EDR HA6PJ 599 28
QSO: 21005 CW 2021-07-10 1544 OZ1HQ 599 EDR OM7M 599 28
QSO: 7012 CW 2021-07-10 1545 OZ1HQ 599 EDR IR2Q 599 28
QSO: 14021 CW 2021-07-10 1545 OZ1HQ 599 EDR LZ70HHC 599 28
QSO: 14021 CW 2021-07-10 1545 OZ1HQ 599 EDR HB7X 599 28
QSO: 3760 PH 2021-07-10 1546 OZ1HQ 59 EDR SM/DL4JWU 59 18
QSO: 7193 PH 2021-07-10 1546 OZ1HQ 59 EDR F4CPE 59 27
QSO: 7012 CW 2021-07-10 1546 OZ1HQ 599 EDR IZ4DYX 599 28
QSO: 7012 CW 2021-07-10 1546 OZ1HQ 599 EDR UR5R 599 29
QSO: 7012 CW 2021-07-10 1546 OZ1HQ 599 EDR R5AU 599 29
QSO: 14021 CW 2021-07-10 1546 OZ1HQ 599 EDR EI2KC 599 27
QSO: 14021 CW 2021-07-10 1546 OZ1HQ 599 EDR KX2H 599 08
QSO: 7193 PH 2021-07-10 1547 OZ1HQ 59 EDR ER7HQ 59 ARM
QSO: 7012 CW 2021-07-10 1547 OZ1HQ 599 EDR RA9SN 599 30
QSO: 14021 CW 2021-07-10 1547 OZ1HQ 599 EDR YO7MPI 599 28
QSO: 14021 CW 2021-07-10 1547 OZ1HQ 599 EDR P44W 599 11
QSO: 14021 CW 2021-07-10 1547 OZ1HQ 599 EDR K6NA 599 06
QSO: 14021 CW 2021-07-10 1547 OZ1HQ 599 EDR W2VM 599 08
QSO: 7193 PH 2021-07-10 1548 OZ1HQ 59 EDR DH0FAB 59 28
QSO: 7193 PH 2021-07-10 1548 OZ1HQ 59 EDR F5OHM 59 27
QSO: 14021 CW 2021-07-10 1548 OZ1HQ 599 EDR HA6P 599 28
QSO: 14021 CW 2021-07-10 1548 OZ1HQ 599 EDR RW3RN 599 29
QSO: 14021 CW 2021-07-10 1548 OZ1HQ 599 EDR WA7BNM 599 06
QSO: 14021 CW 2021-07-10 1548 OZ1HQ 599 EDR R0AA 599 32
QSO: 21000 PH 2021-07-10 1548 OZ1HQ 59 EDR EA3QP 59 37
QSO: 3760 PH 2021-07-10 1549 OZ1HQ 59 EDR DL6MIG 59 28
QSO: 7193 PH 2021-07-10 1549 OZ1HQ 59 EDR 2E0PLA 59 27
QSO: 7193 PH 2021-07-10 1549 OZ1HQ 59 EDR M6ETL 59 27
QSO: 7012 CW 2021-07-10 1549 OZ1HQ 599 EDR DL5KUD 599 28
QSO: 7012 CW 2021-07-10 1549 OZ1HQ 599 EDR IB3N 599 28
QSO: 14021 CW 2021-07-10 1549 OZ1HQ 599 EDR 4X6FR 599 39
QSO: 14021 CW 2021-07-10 1549 OZ1HQ 599 EDR K6WSC 599 06
QSO: 14021 CW 2021-07-10 1549 OZ1HQ 599 EDR OZ7DK 599 18
QSO: 21033 CW 2021-07-10 1549 OZ1HQ 599 EDR SN1W 599 28
QSO: 7193 PH 2021-07-10 1550 OZ1HQ 59 EDR DG5FDN 59 28
QSO: 7193 PH 2021-07-10 1550 OZ1HQ 59 EDR SP8FHK 59 28
QSO: 7012 CW 2021-07-10 1550 OZ1HQ 599 EDR RX6AM 599 29
QSO: 7012 CW 2021-07-10 1550 OZ1HQ 599 EDR S51CQ 599 28
QSO: 14235 PH 2021-07-10 1550 OZ1HQ 59 EDR R0HQ 59 SRR
QSO: 14021 CW 2021-07-10 1550 OZ1HQ 599 EDR F6AUS 599 27
QSO: 21000 PH 2021-07-10 1550 OZ1HQ 59 EDR CS7AUJ 59 37
QSO: 7193 PH 2021-07-10 1551 OZ1HQ 59 EDR TK/DL9KBD 59 28
QSO: 7012 CW 2021-07-10 1551 OZ1HQ 599 EDR HA6VH 599 28
QSO: 7012 CW 2021-07-10 1551 OZ1HQ 599 EDR US6CQ 599 29
QSO: 7012 CW 2021-07-10 1551 OZ1HQ 599 EDR RT9A 599 30
QSO: 14021 CW 2021-07-10 1551 OZ1HQ 599 EDR JI1RXQ 599 45
QSO: 7193 PH 2021-07-10 1552 OZ1HQ 59 EDR IK0NMJ 59 28
QSO: 7193 PH 2021-07-10 1552 OZ1HQ 59 EDR DJ2MX 59 28
QSO: 7193 PH 2021-07-10 1552 OZ1HQ 59 EDR IZ1NBX 59 28
QSO: 7012 CW 2021-07-10 1552 OZ1HQ 599 EDR SP2R 599 28
QSO: 14166 PH 2021-07-10 1552 OZ1HQ 59 EDR HG0HQ 59 MRASZ
QSO: 14021 CW 2021-07-10 1552 OZ1HQ 599 EDR 9A0HQ 599 HRS
QSO: 14021 CW 2021-07-10 1552 OZ1HQ 599 EDR R7NQ 599 29
QSO: 21000 PH 2021-07-10 1552 OZ1HQ 59 EDR OZ9CQ 59 18
QSO: 7193 PH 2021-07-10 1553 OZ1HQ 59 EDR EW5HQ 59 BFRR
QSO: 7193 PH 2021-07-10 1553 OZ1HQ 59 EDR DD8SM 59 28
QSO: 7193 PH 2021-07-10 1553 OZ1HQ 59 EDR ON5GQ 59 27
QSO: 7012 CW 2021-07-10 1553 OZ1HQ 599 EDR SN3R 599 28
QSO: 7012 CW 2021-07-10 1553 OZ1HQ 599 EDR RT4M 599 29
QSO: 7012 CW 2021-07-10 1553 OZ1HQ 599 EDR IO3A 599 28
QSO: 14220 PH 2021-07-10 1553 OZ1HQ 59 EDR 9A0HQ 59 HRS
QSO: 14021 CW 2021-07-10 1553 OZ1HQ 599 EDR UA6HLN 599 29
QSO: 14021 CW 2021-07-10 1553 OZ1HQ 599 EDR IW9GHJ 599 28
QSO: 21029 CW 2021-07-10 1553 OZ1HQ 599 EDR EA6FO 599 37
QSO: 3760 PH 2021-07-10 1554 OZ1HQ 59 EDR OZ8NJ 59 18
QSO: 7193 PH 2021-07-10 1554 OZ1HQ 59 EDR HB9NE 59 28
QSO: 7193 PH 2021-07-10 1554 OZ1HQ 59 EDR IQ3RO 59 28
QSO: 7193 PH 2021-07-10 1554 OZ1HQ 59 EDR HB9HJI 59 28
QSO: 7193 PH 2021-07-10 1554 OZ1HQ 59 EDR SN8K 59 28
QSO: 7012 CW 2021-07-10 1554 OZ1HQ 599 EDR DL1GKC 599 28
QSO: 7012 CW 2021-07-10 1554 OZ1HQ 599 EDR UC4L 599 29
QSO: 14021 CW 2021-07-10 1554 OZ1HQ 599 EDR EA4R 599 37
QSO: 21030 CW 2021-07-10 1554 OZ1HQ 599 EDR DL1BUG 599 28
QSO: 7193 PH 2021-07-10 1555 OZ1HQ 59 EDR 9A3LET 59 28
QSO: 7193 PH 2021-07-10 1555 OZ1HQ 59 EDR OE4EIE 59 28
QSO: 7193 PH 2021-07-10 1555 OZ1HQ 59 EDR SP8KP 59 28
QSO: 7012 CW 2021-07-10 1555 OZ1HQ 599 EDR RK4K 599 29
QSO: 7012 CW 2021-07-10 1555 OZ1HQ 599 EDR RW3X 599 29
QSO: 7012 CW 2021-07-10 1555 OZ1HQ 599 EDR UA1F 599 19
QSO: 14236 PH 2021-07-10 1555 OZ1HQ 59 EDR YR0HQ 59 FRR
QSO: 14021 CW 2021-07-10 1555 OZ1HQ 599 EDR ND7K 599 06
QSO: 14021 CW 2021-07-10 1555 OZ1HQ 599 EDR UA6YH 599 29
QSO: 3760 PH 2021-07-10 1556 OZ1HQ 59 EDR DL6XAT 59 28
QSO: 7193 PH 2021-07-10 1556 OZ1HQ 59 EDR LY5W 59 29
QSO: 7193 PH 2021-07-10 1556 OZ1HQ 59 EDR HA5OLA 59 28
QSO: 7012 CW 2021-07-10 1556 OZ1HQ 599 EDR YO5FMT 599 28
QSO: 14021 CW 2021-07-10 1556 OZ1HQ 599 EDR W3FV 599 08
QSO: 14021 CW 2021-07-10 1556 OZ1HQ 599 EDR W5VS 599 08
QSO: 21023 CW 2021-07-10 1556 OZ1HQ 599 EDR CR3DX 599 36
QSO: 7193 PH 2021-07-10 1557 OZ1HQ 59 EDR G0RAH 59 27
QSO: 7193 PH 2021-07-10 1557 OZ1HQ 59 EDR DJ7ED 59 28
QSO: 7012 CW 2021-07-10 1557 OZ1HQ 599 EDR DK3YD 599 28
QSO: 7012 CW 2021-07-10 1557 OZ1HQ 599 EDR RK9DO 599 30
QSO: 14021 CW 2021-07-10 1557 OZ1HQ 599 EDR KT7E 599 06
QSO: 14021 CW 2021-07-10 1557 OZ1HQ 599 EDR KE3GK 599 08
QSO: 7193 PH 2021-07-10 1558 OZ1HQ 59 EDR HB9GPG 59 28
QSO: 7193 PH 2021-07-10 1558 OZ1HQ 59 EDR UR2Y 59 29
QSO: 14021 CW 2021-07-10 1558 OZ1HQ 599 EDR W6NZ 599 06
QSO: 14021 CW 2021-07-10 1558 OZ1HQ 599 EDR NE2V 599 08
QSO: 14021 CW 2021-07-10 1558 OZ1HQ 599 EDR K2NV/2 599 08
QSO: 7193 PH 2021-07-10 1559 OZ1HQ 59 EDR YO8WW 59 28
QSO: 7193 PH 2021-07-10 1559 OZ1HQ 59 EDR IU1NKS 59 28
QSO: 7193 PH 2021-07-10 1559 OZ1HQ 59 EDR YO6QCD 59 28
QSO: 7012 CW 2021-07-10 1559 OZ1HQ 599 EDR YO2CJX 599 28
QSO: 14217 PH 2021-07-10 1559 OZ1HQ 59 EDR FR4QT 59 53
QSO: 14021 CW 2021-07-10 1559 OZ1HQ 599 EDR N8VW 599 08
QSO: 14021 CW 2021-07-10 1559 OZ1HQ 599 EDR AD8J 599 08
QSO: 7193 PH 2021-07-10 1600 OZ1HQ 59 EDR SP9LDP 59 28
QSO: 7012 CW 2021-07-10 1600 OZ1HQ 599 EDR RK2M 599 29
QSO: 14021 CW 2021-07-10 1600 OZ1HQ 599 EDR VE3GFN 599 04
QSO: 14021 CW 2021-07-10 1600 OZ1HQ 599 EDR CR5O 599 37
QSO: 21012 CW 2021-07-10 1600 OZ1HQ 599 EDR L21RCA 599 RCA
QSO: 28457 PH 2021-07-10 1600 OZ1HQ 59 EDR F1NZC 59 27
QSO: 3760 PH 2021-07-10 1601 OZ1HQ 59 EDR HF7A 59 28
QSO: 7193 PH 2021-07-10 1601 OZ1HQ 59 EDR LZ1DM 59 28
QSO: 7193 PH 2021-07-10 1601 OZ1HQ 59 EDR DA0YL 59 28
QSO: 7012 CW 2021-07-10 1601 OZ1HQ 599 EDR 9A4WY 599 28
QSO: 7012 CW 2021-07-10 1601 OZ1HQ 599 EDR SP7OGP 599 28
QSO: 14228 PH 2021-07-10 1601 OZ1HQ 59 EDR RU1A 59 29
QSO: 14277 PH 2021-07-10 1601 OZ1HQ 59 EDR ER7HQ 59 ARM
QSO: 14021 CW 2021-07-10 1601 OZ1HQ 599 EDR W2HZ 599 08
QSO: 14021 CW 2021-07-10 1601 OZ1HQ 599 EDR K1XM 599 08
QSO: 14021 CW 2021-07-10 1601 OZ1HQ 599 EDR W1AJT 599 08
QSO: 21003 CW 2021-07-10 1601 OZ1HQ 599 EDR ED1R 599 37
QSO: 3760 PH 2021-07-10 1602 OZ1HQ 59 EDR SQ4CTS 59 28
QSO: 7193 PH 2021-07-10 1602 OZ1HQ 59 EDR S56ST 59 28
QSO: 7012 CW 2021-07-10 1602 OZ1HQ 599 EDR G3VPW 599 27
QSO: 7012 CW 2021-07-10 1602 OZ1HQ 599 EDR RT5Z 599 29
QSO: 14245 PH 2021-07-10 1602 OZ1HQ 59 EDR OE0HQ 59 OV
QSO: 14021 CW 2021-07-10 1602 OZ1HQ 599 EDR N5AW 599 07
QSO: 14021 CW 2021-07-10 1602 OZ1HQ 599 EDR EB5F 599 37
QSO: 14021 CW 2021-07-10 1602 OZ1HQ 599 EDR K3MM 599 08
QSO: 21000 PH 2021-07-10 1602 OZ1HQ 59 EDR EA4KD 59 37
QSO: 7012 CW 2021-07-10 1603 OZ1HQ 599 EDR I4TJE 599 28
QSO: 7012 CW 2021-07-10 1603 OZ1HQ 599 EDR SP9SDR 599 28
QSO: 7012 CW 2021-07-10 1603 OZ1HQ 599 EDR LY2AX 599 29
QSO: 14021 CW 2021-07-10 1603 OZ1HQ 599 EDR RM9A 599 30
QSO: 14021 CW 2021-07-10 1603 OZ1HQ 599 EDR SP2LNW 599 28
QSO: 3760 PH 2021-07-10 1604 OZ1HQ 59 EDR SP2EUI 59 28
QSO: 7193 PH 2021-07-10 1604 OZ1HQ 59 EDR OE2UBF 59 28
QSO: 7012 CW 2021-07-10 1604 OZ1HQ 599 EDR MM9I 599 27
QSO: 14021 CW 2021-07-10 1604 OZ1HQ 599 EDR KP2B 599 11
QSO: 7193 PH 2021-07-10 1605 OZ1HQ 59 EDR DF2F 59 28
QSO: 7193 PH 2021-07-10 1605 OZ1HQ 59 EDR DK3WE 59 28
QSO: 7012 CW 2021-07-10 1605 OZ1HQ 599 EDR SP2V 599 28
QSO: 14021 CW 2021-07-10 1605 OZ1HQ 599 EDR VE3MV 599 04
QSO: 14021 CW 2021-07-10 1605 OZ1HQ 599 EDR G3NKS 599 27
QSO: 21000 PH 2021-07-10 1605 OZ1HQ 59 EDR DA0HQ 59 DARC
QSO: 7193 PH 2021-07-10 1606 OZ1HQ 59 EDR SQ5Q 59 28
QSO: 7193 PH 2021-07-10 1606 OZ1HQ 59 EDR DL9YJ 59 28
QSO: 14021 CW 2021-07-10 1606 OZ1HQ 599 EDR AD4EB 599 08
QSO: 14021 CW 2021-07-10 1606 OZ1HQ 599 EDR R4II 599 29
QSO: 14021 CW 2021-07-10 1606 OZ1HQ 599 EDR VE3MGM 599 04
QSO: 21000 PH 2021-07-10 1606 OZ1HQ 59 EDR EF4HQ 59 URE
QSO: 21005 CW 2021-07-10 1606 OZ1HQ 599 EDR PY5AMF 599 15
QSO: 7193 PH 2021-07-10 1607 OZ1HQ 59 EDR SQ4CTS 59 28
QSO: 7193 PH 2021-07-10 1607 OZ1HQ 59 EDR SQ5DTL 59 28
QSO: 7009 CW 2021-07-10 1607 OZ1HQ 599 EDR R8CT 599 30
QSO: 7014 CW 2021-07-10 1607 OZ1HQ 599 EDR 4U1A 599 28
QSO: 14021 CW 2021-07-10 1607 OZ1HQ 599 EDR 9G5FI 599 46
QSO: 14021 CW 2021-07-10 1607 OZ1HQ 599 EDR NJ3K 599 08
QSO: 3760 PH 2021-07-10 1608 OZ1HQ 59 EDR SB5X 59 18
QSO: 7193 PH 2021-07-10 1608 OZ1HQ 59 EDR DP7D 59 28
QSO: 14021 CW 2021-07-10 1608 OZ1HQ 599 EDR M1X 599 27
QSO: 14021 CW 2021-07-10 1608 OZ1HQ 599 EDR OG6N 599 18
QSO: 7016 CW 2021-07-10 1609 OZ1HQ 599 EDR VK6LW 599 58
QSO: 14310 PH 2021-07-10 1609 OZ1HQ 59 EDR LY0HQ 59 LRMD
QSO: 14021 CW 2021-07-10 1609 OZ1HQ 599 EDR VE3YT 599 04
QSO: 14021 CW 2021-07-10 1609 OZ1HQ 599 EDR N8NA 599 08
QSO: 14021 CW 2021-07-10 1609 OZ1HQ 599 EDR DL1LOD 599 28
QSO: 14021 CW 2021-07-10 1609 OZ1HQ 599 EDR VE3EJ 599 04
QSO: 21000 PH 2021-07-10 1609 OZ1HQ 59 EDR EA3RCI 59 37
QSO: 7019 CW 2021-07-10 1610 OZ1HQ 599 EDR EI0HQ 599 IRTS
QSO: 14021 CW 2021-07-10 1610 OZ1HQ 599 EDR W1ZT 599 08
QSO: 14021 CW 2021-07-10 1610 OZ1HQ 599 EDR YL4HQ 599 LRAL
QSO: 3760 PH 2021-07-10 1611 OZ1HQ 59 EDR DO5MST 59 28
QSO: 7193 PH 2021-07-10 1611 OZ1HQ 59 EDR OZ7DK 59 18
QSO: 7193 PH 2021-07-10 1611 OZ1HQ 59 EDR G0MNN 59 27
QSO: 7021 CW 2021-07-10 1611 OZ1HQ 599 EDR LN2HQ 599 NRRL
QSO: 14021 CW 2021-07-10 1611 OZ1HQ 599 EDR K6ND 599 08
QSO: 14021 CW 2021-07-10 1611 OZ1HQ 599 EDR RD4A 599 29
QSO: 14021 CW 2021-07-10 1611 OZ1HQ 599 EDR NX6T 599 06
QSO: 14021 CW 2021-07-10 1611 OZ1HQ 599 EDR K0BJ 599 07
QSO: 21000 PH 2021-07-10 1611 OZ1HQ 59 EDR CR5HQ 59 REP
QSO: 7193 PH 2021-07-10 1612 OZ1HQ 59 EDR DB7BN 59 28
QSO: 7193 PH 2021-07-10 1612 OZ1HQ 59 EDR DK8IJ 59 28
QSO: 14163 PH 2021-07-10 1612 OZ1HQ 59 EDR RW4HFH 59 30
QSO: 14021 CW 2021-07-10 1612 OZ1HQ 599 EDR K3WJV 599 08
QSO: 14021 CW 2021-07-10 1612 OZ1HQ 599 EDR UT7MR 599 29
QSO: 21016 CW 2021-07-10 1612 OZ1HQ 599 EDR F5OZC 599 27
QSO: 7193 PH 2021-07-10 1613 OZ1HQ 59 EDR OE6VIE 59 28
QSO: 7193 PH 2021-07-10 1613 OZ1HQ 59 EDR UR4QFP 59 29
QSO: 14163 PH 2021-07-10 1613 OZ1HQ 59 EDR UB8A 59 30
QSO: 14021 CW 2021-07-10 1613 OZ1HQ 599 EDR W3KB 599 08
QSO: 14021 CW 2021-07-10 1613 OZ1HQ 599 EDR N3UA 599 08
QSO: 14021 CW 2021-07-10 1613 OZ1HQ 599 EDR N9RV 599 06
QSO: 21002 CW 2021-07-10 1613 OZ1HQ 599 EDR KP2M 599 11
QSO: 7193 PH 2021-07-10 1614 OZ1HQ 59 EDR HB9XBY 59 28
QSO: 14163 PH 2021-07-10 1614 OZ1HQ 59 EDR UY1IP 59 29
QSO: 14021 CW 2021-07-10 1614 OZ1HQ 599 EDR RA7R 599 29
QSO: 14021 CW 2021-07-10 1614 OZ1HQ 599 EDR NJ1T 599 08
QSO: 14163 PH 2021-07-10 1615 OZ1HQ 59 EDR RA9DZ 59 30
QSO: 14021 CW 2021-07-10 1615 OZ1HQ 599 EDR K4FN 599 08
QSO: 14021 CW 2021-07-10 1615 OZ1HQ 599 EDR UA4CNJ 599 29
QSO: 14021 CW 2021-07-10 1615 OZ1HQ 599 EDR N9NM 599 07
QSO: 7193 PH 2021-07-10 1616 OZ1HQ 59 EDR EF4HQ 59 URE
QSO: 7193 PH 2021-07-10 1616 OZ1HQ 59 EDR OE1HLB 59 28
QSO: 14021 CW 2021-07-10 1616 OZ1HQ 599 EDR NC4H 599 08
QSO: 7193 PH 2021-07-10 1617 OZ1HQ 59 EDR SP5SJR 59 28
QSO: 7193 PH 2021-07-10 1617 OZ1HQ 59 EDR EW7B 59 29
QSO: 7193 PH 2021-07-10 1617 OZ1HQ 59 EDR DJ4DN 59 28
QSO: 14021 CW 2021-07-10 1617 OZ1HQ 599 EDR K0VBU 599 07
QSO: 7193 PH 2021-07-10 1618 OZ1HQ 59 EDR HG0NCL 59 28
QSO: 7193 PH 2021-07-10 1618 OZ1HQ 59 EDR M5SJM 59 27
QSO: 7030 CW 2021-07-10 1618 OZ1HQ 599 EDR RW3RN 599 29
QSO: 14021 CW 2021-07-10 1618 OZ1HQ 599 EDR 9A2BW 599 28
QSO: 14021 CW 2021-07-10 1618 OZ1HQ 599 EDR KG4W 599 08
QSO: 21000 PH 2021-07-10 1618 OZ1HQ 59 EDR EA1FDJ 59 37
QSO: 21000 PH 2021-07-10 1618 OZ1HQ 59 EDR F6GPT 59 27
QSO: 7193 PH 2021-07-10 1619 OZ1HQ 59 EDR F6AEW 59 27
QSO: 7193 PH 2021-07-10 1619 OZ1HQ 59 EDR OH5TS 59 18
QSO: 14239 PH 2021-07-10 1619 OZ1HQ 59 EDR TC3HQ 59 TRAC
QSO: 14021 CW 2021-07-10 1619 OZ1HQ 599 EDR WA1HEW 599 08
QSO: 14021 CW 2021-07-10 1619 OZ1HQ 599 EDR VE3TM 599 04
QSO: 3760 PH 2021-07-10 1620 OZ1HQ 59 EDR DC7KM 59 28
QSO: 7193 PH 2021-07-10 1620 OZ1HQ 59 EDR DF3BY 59 28
QSO: 7032 CW 2021-07-10 1620 OZ1HQ 599 EDR UA9XF 599 20
QSO: 7193 PH 2021-07-10 1621 OZ1HQ 59 EDR F8KGM 59 27
QSO: 7032 CW 2021-07-10 1621 OZ1HQ 599 EDR R7KX 599 29
QSO: 14163 PH 2021-07-10 1621 OZ1HQ 59 EDR EE7P 59 37
QSO: 14163 PH 2021-07-10 1621 OZ1HQ 59 EDR UA9R 59 30
QSO: 14021 CW 2021-07-10 1621 OZ1HQ 599 EDR K0HB 599 07
QSO: 21000 PH 2021-07-10 1621 OZ1HQ 59 EDR EB1TR 59 37
QSO: 7193 PH 2021-07-10 1622 OZ1HQ 59 EDR PD0YL 59 27
QSO: 7193 PH 2021-07-10 1622 OZ1HQ 59 EDR PD1TV 59 27
QSO: 7034 CW 2021-07-10 1622 OZ1HQ 599 EDR RM1T 599 29
QSO: 7035 CW 2021-07-10 1622 OZ1HQ 599 EDR EW6F 599 29
QSO: 14163 PH 2021-07-10 1622 OZ1HQ 59 EDR A71HQ 59 QARS
QSO: 14163 PH 2021-07-10 1622 OZ1HQ 59 EDR UR5EDX 59 29
QSO: 14021 CW 2021-07-10 1622 OZ1HQ 599 EDR VO1OM 599 09
QSO: 14021 CW 2021-07-10 1622 OZ1HQ 599 EDR NN1C 599 08
QSO: 14021 CW 2021-07-10 1622 OZ1HQ 599 EDR GR2HQ 599 RSGB
QSO: 21000 PH 2021-07-10 1622 OZ1HQ 59 EDR EA3KT 59 37
QSO: 7193 PH 2021-07-10 1623 OZ1HQ 59 EDR UT3HD 59 29
QSO: 7193 PH 2021-07-10 1623 OZ1HQ 59 EDR RT1Q 59 29
QSO: 7036 CW 2021-07-10 1623 OZ1HQ 599 EDR EA2W 599 37
QSO: 14163 PH 2021-07-10 1623 OZ1HQ 59 EDR RX9CCJ 59 20
QSO: 14163 PH 2021-07-10 1623 OZ1HQ 59 EDR OL1HQ 59 CRC
QSO: 14021 CW 2021-07-10 1623 OZ1HQ 599 EDR UI8C 599 30
QSO: 14021 CW 2021-07-10 1623 OZ1HQ 599 EDR TM6X 599 27
QSO: 14021 CW 2021-07-10 1623 OZ1HQ 599 EDR YO6CFB 599 28
QSO: 21000 PH 2021-07-10 1623 OZ1HQ 59 EDR OE0HQ 59 OV
QSO: 21006 CW 2021-07-10 1623 OZ1HQ 599 EDR F5OIJ 599 27
QSO: 7193 PH 2021-07-10 1624 OZ1HQ 59 EDR IN3IIR 59 28
QSO: 7193 PH 2021-07-10 1624 OZ1HQ 59 EDR DL7OCH 59 28
QSO: 7193 PH 2021-07-10 1624 OZ1HQ 59 EDR SP2EUI 59 28
QSO: 7041 CW 2021-07-10 1624 OZ1HQ 599 EDR PA3AAV 599 27
QSO: 14163 PH 2021-07-10 1624 OZ1HQ 59 EDR F1IEH 59 27
QSO: 14163 PH 2021-07-10 1624 OZ1HQ 59 EDR YO8WW 59 28
QSO: 14163 PH 2021-07-10 1624 OZ1HQ 59 EDR RD1AH 59 29
QSO: 14163 PH 2021-07-10 1624 OZ1HQ 59 EDR HA3NU 59 28
QSO: 14021 CW 2021-07-10 1624 OZ1HQ 599 EDR UA5R 599 29
QSO: 21006 CW 2021-07-10 1624 OZ1HQ 599 EDR HA5PP 599 28
QSO: 21006 CW 2021-07-10 1624 OZ1HQ 599 EDR PY2XC 599 15
QSO: 7193 PH 2021-07-10 1625 OZ1HQ 59 EDR A60HQ 59 EARS
QSO: 7193 PH 2021-07-10 1625 OZ1HQ 59 EDR UY1IP 59 29
QSO: 14163 PH 2021-07-10 1625 OZ1HQ 59 EDR YO2MNZ 59 28
QSO: 14163 PH 2021-07-10 1625 OZ1HQ 59 EDR UA1AOS 59 19
QSO: 14021 CW 2021-07-10 1625 OZ1HQ 599 EDR R4WAE 599 30
QSO: 14021 CW 2021-07-10 1625 OZ1HQ 599 EDR DK2OY 599 28
QSO: 21000 PH 2021-07-10 1625 OZ1HQ 59 EDR ES6RW 59 29
QSO: 7193 PH 2021-07-10 1626 OZ1HQ 59 EDR DG6OAG 59 28
QSO: 7193 PH 2021-07-10 1626 OZ1HQ 59 EDR DL1AWC 59 28
QSO: 7193 PH 2021-07-10 1626 OZ1HQ 59 EDR RW9LL 59 30
QSO: 7042 CW 2021-07-10 1626 OZ1HQ 599 EDR R8OM 599 31
QSO: 14163 PH 2021-07-10 1626 OZ1HQ 59 EDR YO8SMM 59 28
QSO: 14163 PH 2021-07-10 1626 OZ1HQ 59 EDR HA4FB 59 28
QSO: 14021 CW 2021-07-10 1626 OZ1HQ 599 EDR W5ZN 599 AC
QSO: 14021 CW 2021-07-10 1626 OZ1HQ 599 EDR VA2IG 599 04
QSO: 21000 PH 2021-07-10 1626 OZ1HQ 59 EDR HG0HQ 59 MRASZ
QSO: 3760 PH 2021-07-10 1627 OZ1HQ 59 EDR DH9DX/P 59 28
QSO: 7193 PH 2021-07-10 1627 OZ1HQ 59 EDR YO2LTA 59 28
QSO: 7193 PH 2021-07-10 1627 OZ1HQ 59 EDR SP9EMI 59 28
QSO: 7193 PH 2021-07-10 1627 OZ1HQ 59 EDR DL7VIO 59 28
QSO: 7193 PH 2021-07-10 1627 OZ1HQ 59 EDR MM0CPZ 59 27
QSO: 14021 CW 2021-07-10 1627 OZ1HQ 599 EDR K8TS 599 08
QSO: 14021 CW 2021-07-10 1627 OZ1HQ 599 EDR F4HMX 599 27
QSO: 7193 PH 2021-07-10 1628 OZ1HQ 59 EDR II3R 59 28
QSO: 7193 PH 2021-07-10 1628 OZ1HQ 59 EDR OZ6PI 59 18
QSO: 7193 PH 2021-07-10 1628 OZ1HQ 59 EDR EI7HBB 59 27
