START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: AC9S
LOCATION: IL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 558684
NAME: Keith Hanson
OPERATORS: AC9S
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: N1MM Logger+ 1.0.8418.0
SOAPBOX: Terrible weekend for a contest.  The weather was absolutely perfect.
QSO:  7031 CW 2020-05-30 1140 AC9S          599 0141   N4IQ          599 0344
QSO:  7032 CW 2020-05-30 1141 AC9S          599 0142   K2ZR          599 0329
QSO:  7033 CW 2020-05-30 1143 AC9S          599 0143   ZM1A          599 0880
QSO:  7034 CW 2020-05-30 1143 AC9S          599 0144   KV2X          599 0134
QSO:  7034 CW 2020-05-30 1144 AC9S          599 0145   AK1W          599 1170
QSO:  3528 CW 2020-05-30 1147 AC9S          599 0146   WK5T          599 1589
QSO:  3521 CW 2020-05-30 1149 AC9S          599 0147   ND7K          599 1572
QSO:  3516 CW 2020-05-30 1152 AC9S          599 0148   NR6O          599 0383
QSO:  3530 CW 2020-05-30 1153 AC9S          599 0149   K8PK          599 0311
QSO:  3527 CW 2020-05-30 1156 AC9S          599 0150   NO6T          599 1774
QSO: 14001 CW 2020-05-30 1159 AC9S          599 0151   N2MM          599 0357
QSO: 14005 CW 2020-05-30 1200 AC9S          599 0152   KM1W          599 0563
QSO: 14006 CW 2020-05-30 1201 AC9S          599 0153   WC1M          599 0748
QSO: 14007 CW 2020-05-30 1202 AC9S          599 0154   NC1CC         599 0368
QSO: 14012 CW 2020-05-30 1204 AC9S          599 0155   DA2C          599 1404
QSO: 14013 CW 2020-05-30 1204 AC9S          599 0156   K3WW          599 0151
QSO: 14013 CW 2020-05-30 1205 AC9S          599 0157   WR1ST         599 0251
QSO: 14014 CW 2020-05-30 1206 AC9S          599 0158   KE1J          599 0401
QSO: 14016 CW 2020-05-30 1206 AC9S          599 0159   NQ5K          599 0958
QSO: 14016 CW 2020-05-30 1207 AC9S          599 0160   VC2A          599 0972
QSO: 14020 CW 2020-05-30 1209 AC9S          599 0161   WO4O          599 0453
QSO: 14021 CW 2020-05-30 1210 AC9S          599 0162   NN7CW         599 0941
QSO: 14023 CW 2020-05-30 1211 AC9S          599 0163   KB1W          599 0388
QSO: 14025 CW 2020-05-30 1212 AC9S          599 0164   AK1W          599 1215
QSO: 14027 CW 2020-05-30 1222 AC9S          599 0165   K3RA          599 0653
QSO: 14030 CW 2020-05-30 1225 AC9S          599 0166   K1ZZ          599 0980
QSO: 14030 CW 2020-05-30 1225 AC9S          599 0167   XL2Z          599 0507
QSO: 14033 CW 2020-05-30 1230 AC9S          599 0168   NS4T          599 0578
QSO: 14035 CW 2020-05-30 1232 AC9S          599 0169   SP8R          599 1385
QSO: 14036 CW 2020-05-30 1233 AC9S          599 0170   VA1MM         599 0402
QSO: 14042 CW 2020-05-30 1235 AC9S          599 0171   N3QE          599 0727
QSO: 14044 CW 2020-05-30 1237 AC9S          599 0172   KU2C          599 0421
QSO: 14045 CW 2020-05-30 1239 AC9S          599 0173   KU8E          599 0773
QSO: 14046 CW 2020-05-30 1239 AC9S          599 0174   AD5A          599 0491
QSO: 14047 CW 2020-05-30 1241 AC9S          599 0175   PJ4/K4BAI     599 0681
QSO: 14050 CW 2020-05-30 1242 AC9S          599 0176   AJ3AA         599 1157
QSO: 14052 CW 2020-05-30 1244 AC9S          599 0177   NN5P          599 0830
QSO: 14054 CW 2020-05-30 1246 AC9S          599 0178   K1ESE         599 0275
QSO: 14056 CW 2020-05-30 1247 AC9S          599 0179   K1KI          599 0903
QSO: 14058 CW 2020-05-30 1248 AC9S          599 0180   LX20I         599 0695
QSO: 14068 CW 2020-05-30 1301 AC9S          599 0181   AB3CX         599 0827
QSO: 14068 CW 2020-05-30 1302 AC9S          599 0182   WA3AAN        599 0476
QSO: 14000 CW 2020-05-30 1304 AC9S          599 0183   WW1X          599 0848
QSO: 14001 CW 2020-05-30 1305 AC9S          599 0184   W1CSM         599 0351
QSO: 14004 CW 2020-05-30 1306 AC9S          599 0185   KC1XX         599 1453
QSO: 14006 CW 2020-05-30 1308 AC9S          599 0186   KU2M          599 0609
QSO: 14008 CW 2020-05-30 1311 AC9S          599 0187   NU5A          599 1387
QSO: 14008 CW 2020-05-30 1312 AC9S          599 0188   W1MD          599 0458
QSO: 14012 CW 2020-05-30 1313 AC9S          599 0189   KQ1F          599 0661
QSO: 14013 CW 2020-05-30 1314 AC9S          599 0190   K1AR          599 0695
QSO: 14015 CW 2020-05-30 1315 AC9S          599 0191   NR4M          599 0688
QSO: 14016 CW 2020-05-30 1316 AC9S          599 0192   N4CW          599 0410
QSO: 21004 CW 2020-05-30 1322 AC9S          599 0193   WW1X          599 0234
QSO: 21002 CW 2020-05-30 1323 AC9S          599 0194   KC1XX         599 1505
QSO: 21009 CW 2020-05-30 1325 AC9S          599 0195   KP2M          599 1489
QSO: 21010 CW 2020-05-30 1326 AC9S          599 0196   PS2T          599 0120
QSO: 21012 CW 2020-05-30 1328 AC9S          599 0197   NY4A          599 0941
QSO: 21015 CW 2020-05-30 1330 AC9S          599 0198   N6AR          599 0705
QSO: 21016 CW 2020-05-30 1331 AC9S          599 0199   KE1J          599 0096
QSO: 21018 CW 2020-05-30 1332 AC9S          599 0200   AC3BU         599 0013
QSO: 21022 CW 2020-05-30 1333 AC9S          599 0201   WN1GIV        599 0258
QSO: 21023 CW 2020-05-30 1335 AC9S          599 0202   VE9CB         599 0485
QSO: 21026 CW 2020-05-30 1337 AC9S          599 0203   LZ9W          599 0824
QSO: 21028 CW 2020-05-30 1338 AC9S          599 0204   AA3B          599 1379
QSO: 21028 CW 2020-05-30 1340 AC9S          599 0205   NU5A          599 1459
QSO: 21031 CW 2020-05-30 1341 AC9S          599 0206   N4WW          599 0117
QSO: 21034 CW 2020-05-30 1343 AC9S          599 0207   K3WW          599 0231
QSO: 21037 CW 2020-05-30 1344 AC9S          599 0208   WU3A          599 0897
QSO: 21037 CW 2020-05-30 1345 AC9S          599 0209   K3WU          599 0293
QSO: 21041 CW 2020-05-30 1347 AC9S          599 0210   AD4TR         599 0526
QSO: 21042 CW 2020-05-30 1348 AC9S          599 0211   N1RR          599 0317
QSO: 21042 CW 2020-05-30 1349 AC9S          599 0212   WO4O          599 0622
QSO: 21048 CW 2020-05-30 1351 AC9S          599 0213   NW3Y          599 0383
QSO: 21050 CW 2020-05-30 1352 AC9S          599 0214   NR4M          599 0735
QSO: 21054 CW 2020-05-30 1355 AC9S          599 0215   WQ5L          599 0284
QSO: 21014 CW 2020-05-30 1359 AC9S          599 0216   KW1K          599 0027
QSO: 21018 CW 2020-05-30 1400 AC9S          599 0217   KZ5J          599 0063
QSO: 21019 CW 2020-05-30 1431 AC9S          599 0218   N1TO          599 0656
QSO: 21021 CW 2020-05-30 1432 AC9S          599 0219   NQ5K          599 1186
QSO: 21024 CW 2020-05-30 1434 AC9S          599 0220   AK1W          599 1505
QSO: 21027 CW 2020-05-30 1435 AC9S          599 0221   KB1W          599 0572
QSO: 21028 CW 2020-05-30 1437 AC9S          599 0222   K0NM          599 0498
QSO: 21029 CW 2020-05-30 1437 AC9S          599 0223   NN5P          599 1006
QSO: 21031 CW 2020-05-30 1438 AC9S          599 0224   K5TU          599 0675
QSO: 21034 CW 2020-05-30 1441 AC9S          599 0225   N1DC          599 0290
QSO: 21036 CW 2020-05-30 1442 AC9S          599 0226   N9GB          599 0313
QSO: 21050 CW 2020-05-30 1444 AC9S          599 0227   KD5DD         599 0840
QSO: 28014 CW 2020-05-30 1448 AC9S          599 0228   8P5A          599 0664
QSO: 28018 CW 2020-05-30 1449 AC9S          599 0229   WO4O          599 0734
QSO: 28020 CW 2020-05-30 1450 AC9S          599 0230   N6AR          599 0788
QSO: 28025 CW 2020-05-30 1452 AC9S          599 0231   AA4AQ         599 0606
QSO: 28027 CW 2020-05-30 1454 AC9S          599 0232   N4KS          599 0475
QSO: 28028 CW 2020-05-30 1455 AC9S          599 0233   NU5A          599 1644
QSO: 28029 CW 2020-05-30 1456 AC9S          599 0234   NN7CW         599 1199
QSO: 28031 CW 2020-05-30 1458 AC9S          599 0235   WP4X          599 0882
QSO: 28032 CW 2020-05-30 1500 AC9S          599 0236   WN2O          599 0762
QSO: 28040 CW 2020-05-30 1502 AC9S          599 0237   WW1X          599 0142
QSO: 28047 CW 2020-05-30 1502 AC9S          599 0238   K4MM          599 0068
QSO: 28012 CW 2020-05-30 1506 AC9S          599 0239   WA9AQN        599 0084
QSO: 28017 CW 2020-05-30 1509 AC9S          599 0240   AA4V          599 0188
QSO: 28025 CW 2020-05-30 1512 AC9S          599 0241   KB1W          599 0623
QSO: 28025 CW 2020-05-30 1513 AC9S          599 0242   WW2Y          599 1328
QSO: 28028 CW 2020-05-30 1515 AC9S          599 0243   VE9AA         599 0298
QSO: 28030 CW 2020-05-30 1517 AC9S          599 0244   K0NM          599 0529
QSO: 28032 CW 2020-05-30 1518 AC9S          599 0245   N1DC          599 0338
QSO: 28032 CW 2020-05-30 1519 AC9S          599 0246   WA1VQY        599 0039
QSO: 28033 CW 2020-05-30 1520 AC9S          599 0247   KP4EJ         599 0370
QSO: 28034 CW 2020-05-30 1520 AC9S          599 0248   AE5X          599 0139
QSO: 28036 CW 2020-05-30 1522 AC9S          599 0249   K1RV          599 0154
QSO: 28038 CW 2020-05-30 1522 AC9S          599 0250   KB1EFS        599 0608
QSO: 28042 CW 2020-05-30 1523 AC9S          599 0251   K1DJ          599 0227
QSO: 28043 CW 2020-05-30 1525 AC9S          599 0252   WA1T          599 0387
QSO: 21003 CW 2020-05-30 1527 AC9S          599 0253   K3RA          599 0923
QSO: 21003 CW 2020-05-30 1528 AC9S          599 0254   WB5VZL        599 0311
QSO: 21005 CW 2020-05-30 1530 AC9S          599 0255   NN5J          599 0974
QSO: 21006 CW 2020-05-30 1531 AC9S          599 0256   AJ3AA         599 1356
QSO: 21008 CW 2020-05-30 1538 AC9S          599 0257   KQ5J          599 0532
QSO: 21010 CW 2020-05-30 1539 AC9S          599 0258   WO1N          599 0415
QSO: 21010 CW 2020-05-30 1539 AC9S          599 0259   KR2Q          599 0432
QSO: 21012 CW 2020-05-30 1540 AC9S          599 0260   KN5O          599 0698
QSO: 21014 CW 2020-05-30 1543 AC9S          599 0261   WT7V          599 0883
QSO: 21015 CW 2020-05-30 1543 AC9S          599 0262   K4RUM         599 0501
QSO: 21017 CW 2020-05-30 1544 AC9S          599 0263   KE0UI         599 0478
QSO: 21020 CW 2020-05-30 1545 AC9S          599 0264   AB3CX         599 1004
QSO: 21026 CW 2020-05-30 1548 AC9S          599 0265   AB0TX         599 0177
QSO: 21026 CW 2020-05-30 1548 AC9S          599 0266   N3RD          599 0464
QSO: 21029 CW 2020-05-30 1550 AC9S          599 0267   NG5E          599 0322
QSO: 21030 CW 2020-05-30 1550 AC9S          599 0268   WW2Y          599 1441
QSO: 21032 CW 2020-05-30 1552 AC9S          599 0269   ND3D          599 0685
QSO: 21033 CW 2020-05-30 1553 AC9S          599 0270   W9RE          599 1277
QSO: 21035 CW 2020-05-30 1554 AC9S          599 0271   AD5A          599 0685
QSO: 21036 CW 2020-05-30 1555 AC9S          599 0272   K1KI          599 1098
QSO: 21037 CW 2020-05-30 1555 AC9S          599 0273   KG0F          599 0156
QSO: 21037 CW 2020-05-30 1557 AC9S          599 0274   ES5RR         599 1694
QSO: 21038 CW 2020-05-30 1557 AC9S          599 0275   CJ3A          599 1489
QSO: 21040 CW 2020-05-30 1600 AC9S          599 0276   KM9P          599 1326
QSO: 21042 CW 2020-05-30 1601 AC9S          599 0277   YL2SM         599 1229
QSO: 21043 CW 2020-05-30 1602 AC9S          599 0278   N2GA          599 0055
QSO: 21049 CW 2020-05-30 1604 AC9S          599 0279   WN2O          599 0847
QSO: 21051 CW 2020-05-30 1606 AC9S          599 0280   WD8S          599 0143
QSO: 21055 CW 2020-05-30 1610 AC9S          599 0281   NE0F          599 1245
QSO: 21061 CW 2020-05-30 1613 AC9S          599 0282   AB1BX         599 0070
QSO: 14006 CW 2020-05-30 1616 AC9S          599 0283   AC1U          599 1110
QSO: 14003 CW 2020-05-30 1617 AC9S          599 0284   WM3T          599 0977
QSO: 14009 CW 2020-05-30 1620 AC9S          599 0285   VE3JM         599 1140
QSO: 14011 CW 2020-05-30 1628 AC9S          599 0286   WN7S          599 0556
QSO: 14015 CW 2020-05-30 1629 AC9S          599 0287   KS0MO         599 0847
QSO: 14016 CW 2020-05-30 1741 AC9S          599 0288   MX7DX         599 1511
QSO: 14017 CW 2020-05-30 1744 AC9S          599 0289   NW3Y          599 0688
QSO: 14018 CW 2020-05-30 1746 AC9S          599 0290   WD0T          599 1086
QSO: 14020 CW 2020-05-30 1746 AC9S          599 0291   CF2T          599 1432
QSO: 14022 CW 2020-05-30 1747 AC9S          599 0292   VE3EY         599 0183
QSO: 14024 CW 2020-05-30 1748 AC9S          599 0293   VE3RZ         599 0733
QSO: 14024 CW 2020-05-30 1749 AC9S          599 0294   K4WW          599 0353
QSO: 14025 CW 2020-05-30 1750 AC9S          599 0295   KA2MGE        599 0234
QSO: 14027 CW 2020-05-30 1751 AC9S          599 0296   TM2Y          599 1730
QSO: 14027 CW 2020-05-30 1752 AC9S          599 0297   HA8A          599 1413
QSO: 14029 CW 2020-05-30 1753 AC9S          599 0298   NN3L          599 0970
QSO: 14032 CW 2020-05-30 1754 AC9S          599 0299   N4WW          599 0768
QSO: 14032 CW 2020-05-30 1755 AC9S          599 0300   K3UA          599 0555
QSO: 14035 CW 2020-05-30 1758 AC9S          599 0301   VB2Z          599 0814
QSO: 14036 CW 2020-05-30 1758 AC9S          599 0302   OK1DOY        599 0313
QSO: 14037 CW 2020-05-30 1800 AC9S          599 0303   DL6FBL        599 2216
QSO: 14039 CW 2020-05-30 1801 AC9S          599 0304   WY3A          599 0608
QSO: 14040 CW 2020-05-30 1802 AC9S          599 0305   RW1A          599 1166
QSO: 14040 CW 2020-05-30 1804 AC9S          599 0306   SO4M          599 1253
QSO: 14041 CW 2020-05-30 1804 AC9S          599 0307   KT5J          599 0759
QSO: 14042 CW 2020-05-30 1805 AC9S          599 0308   K2PLF         599 0284
QSO: 14043 CW 2020-05-30 1806 AC9S          599 0309   DJ0SP         599 1113
QSO: 14044 CW 2020-05-30 1808 AC9S          599 0310   VE3NE         599 1057
QSO: 14044 CW 2020-05-30 1810 AC9S          599 0311   CJ3A          599 1712
QSO: 14047 CW 2020-05-30 1812 AC9S          599 0312   NN4GG         599 0280
QSO: 14048 CW 2020-05-30 1816 AC9S          599 0313   OM0M          599 1218
QSO: 14051 CW 2020-05-30 1817 AC9S          599 0314   K8GL          599 0746
QSO: 14051 CW 2020-05-30 1818 AC9S          599 0315   N2EM          599 0417
QSO: 14053 CW 2020-05-30 1819 AC9S          599 0316   KB1EFS        599 0734
QSO: 14054 CW 2020-05-30 1820 AC9S          599 0317   K8AJS         599 0648
QSO: 14056 CW 2020-05-30 1822 AC9S          599 0318   NE0F          599 1372
QSO: 14059 CW 2020-05-30 1826 AC9S          599 0319   AC0C          599 0593
QSO: 14060 CW 2020-05-30 1827 AC9S          599 0320   9A3JB         599 1001
QSO: 14060 CW 2020-05-30 1828 AC9S          599 0321   MI5I          599 0741
QSO: 14062 CW 2020-05-30 1830 AC9S          599 0322   KB3Z          599 0118
