START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: ON6AT
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JO10uw
CLAIMED-SCORE: 138301
NAME: Patrick Elyn
OPERATORS: ON6AT
CREATED-BY: N1MM Logger+ 1.0.8423.0
SOAPBOX: YAESU FT-950  100W - Ant Cushcraft R8 + FD4 (80M)
QSO:  7056 CW 2020-05-31 2206 ON6AT         599 0314   OE3WMA        599 0680
QSO:  7055 CW 2020-05-31 2207 ON6AT         599 0315   OK7PN         599 1756
QSO:  7052 CW 2020-05-31 2208 ON6AT         599 0316   I2IFT         599 1569
QSO:  7051 CW 2020-05-31 2210 ON6AT         599 0317   ED1R          599 1195
QSO:  7048 CW 2020-05-31 2211 ON6AT         599 0318   9H1CG         599 0362
QSO:  7048 CW 2020-05-31 2212 ON6AT         599 0319   J42L          599 3824
QSO:  7046 CW 2020-05-31 2213 ON6AT         599 0320   8P5A          599 2420
QSO:  7044 CW 2020-05-31 2215 ON6AT         599 0321   OK1NI         599 1541
QSO:  7043 CW 2020-05-31 2216 ON6AT         599 0322   IU1LCU        599 1101
QSO:  7043 CW 2020-05-31 2217 ON6AT         599 0323   OL6P          599 1140
QSO:  7041 CW 2020-05-31 2218 ON6AT         599 0324   R6CC          599 0960
QSO:  7041 CW 2020-05-31 2220 ON6AT         599 0325   SP5AUC        599 1934
QSO:  7040 CW 2020-05-31 2221 ON6AT         599 0326   IU8HPD        599 1930
QSO:  7036 CW 2020-05-31 2221 ON6AT         599 0327   LZ9W          599 2206
QSO:  7034 CW 2020-05-31 2223 ON6AT         599 0328   SN3A          599 2390
QSO:  7029 CW 2020-05-31 2226 ON6AT         599 0329   DK8ZZ         599 1613
QSO:  7026 CW 2020-05-31 2229 ON6AT         599 0330   AA3B          599 3434
QSO:  7026 CW 2020-05-31 2230 ON6AT         599 0331   OK1HRA        599 0049
QSO:  7025 CW 2020-05-31 2230 ON6AT         599 0332   MM0T          599 0992
QSO:  7025 CW 2020-05-31 2232 ON6AT         599 0333   OL700CO       599 0634
QSO:  7025 CW 2020-05-31 2233 ON6AT         599 0334   II2S          599 3629
QSO:  7024 CW 2020-05-31 2234 ON6AT         599 0335   DL3DTH        599 0433
QSO:  7023 CW 2020-05-31 2234 ON6AT         599 0336   OK2HBR        599 0742
QSO:  7023 CW 2020-05-31 2235 ON6AT         599 0337   OM4Q          599 2969
QSO:  7023 CW 2020-05-31 2236 ON6AT         599 0338   S58Q          599 1078
QSO:  7022 CW 2020-05-31 2237 ON6AT         599 0339   NA5D          599 3791
QSO:  7020 CW 2020-05-31 2238 ON6AT         599 0340   VC2A          599 2996
QSO:  7017 CW 2020-05-31 2240 ON6AT         599 0341   LA8HGA        599 1593
QSO:  7015 CW 2020-05-31 2242 ON6AT         599 0342   SQ7OXU        599 0718
QSO:  7015 CW 2020-05-31 2243 ON6AT         599 0343   HB9CVQ        599 1560
QSO:  3505 CW 2020-05-31 2245 ON6AT         599 0344   DD0CC         599 2956
QSO:  3505 CW 2020-05-31 2246 ON6AT         599 0345   RW2F          599 1177
QSO:  3506 CW 2020-05-31 2248 ON6AT         599 0346   LY2DX         599 1369
QSO:  3510 CW 2020-05-31 2249 ON6AT         599 0347   HA7R          599 1759
END-OF-LOG:
