START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: OE1CIW
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JN88EE
CLAIMED-SCORE: 862035
NAME: Ernst Michael Zitta
CREATED-BY: DXLog.net v2.4.21
SOAPBOX: 2020 CQ WPX CW Contest - Incredible propagation!!!
SOAPBOX: OE1CIW SO AB LP
SOAPBOX: OMG what a great contest - that really was a lot of fun, fun, fun .... and once more fun 😃.
SOAPBOX: I´m so happy to see that the shortwave bands were in an excellent shape despite of no sunspots! We had also big Sporadic-E openings almost the whole time! So for the first time i didn´t know which band i should use first - almost every kilohertz was occupied by any station ... was not easy to get a free space for calling CQ especially when using low power!
SOAPBOX: The crowd of stations was tremendous all over the time. Just the 36 hour rule for single operators has stopped my energy to work totally 48 hours. I was active day and night for slightly less than 36 hours.
SOAPBOX: When was the last time while i had 168 contacts on 15 m and 150 contacts (!) on 10 m actually ? It´s a long time ago when i saw the shortwave bands so crowded!!!
SOAPBOX: Because recently we had band openings at 10 and 15 m until late night i decided to try these bands first and it was a good decision. At 15 m i could also work some US stations in the first hour. I didn´t hear US stations anymore after this time on 15 m - just worked FY5FY at Saturday evening after 2100z (!) and PX2A after 1900z on the last day - no other station worked from South America.
SOAPBOX: Big surprise for me was ZR2A/4 on 40 m from South Africa which has been worked after the first call.
SOAPBOX: Nothing heard from any japanese station or VK/ZL, just heard some chinese BY stations but it seems they only have big power amplifiers but they´re always deaf.
SOAPBOX: I also had no luck with Chile ... CE3CT on 15 m and 3G2M on 20 m even though their signals were not weak. Same procedure with CJ3A from Canada on 20 m ... unfortunately he didn´t hear me.
SOAPBOX: I was glad to meet a lot of wellknown stations - e.g. MM3AWD Scott on 40 m with his last activity from his QTH in Scotland before his move to England and Mario DD7CW on 20 m.
SOAPBOX: Don´t forget it ... i´m using just 100 watts from a Elecraft K3 and simple wire antennas in the attic under the roof of the house - that´s all!
SOAPBOX: My contest logging software is DXLog 2.4.21 and the morse code key is my beloved HST II single lever key 3 .
SOAPBOX: These were my highlights during the contest:
SOAPBOX: 40 m: 48 x USA, WP2DX US Virgin Islands, ZR2A/4 South Africa, 4X6FR Israel
SOAPBOX: 20 m: 29 x USA, VE9CB Canada, WP2DX US Virgin Islands, WP4X Puerto Rico, D4Z Cap Verde,
SOAPBOX: VE3JM Canada, KP2M US Virgin Islands, TI7W Costa Rica, 4X6FR Israel
QSO:  1832 CW 2020-05-31 0114 OE1CIW        599 0522   E7CW          599 1262   0
QSO:  1830 CW 2020-05-31 0115 OE1CIW        599 0523   YU7KW         599 0957   0
QSO:  1816 CW 2020-05-31 0122 OE1CIW        599 0524   SN0R          599 0338   0
QSO:  1814 CW 2020-05-31 0122 OE1CIW        599 0525   9A0AA         599 2029   0
QSO:  1830 CW 2020-05-31 0125 OE1CIW        599 0526   OL1A          599 0273   0
QSO:  1830 CW 2020-05-31 0125 OE1CIW        599 0527   HG1A          599 1741   0
QSO:  1830 CW 2020-05-31 0126 OE1CIW        599 0528   HG7T          599 0082   0
QSO:  1830 CW 2020-05-31 0127 OE1CIW        599 0529   SN5J          599 0290   0
QSO:  1830 CW 2020-05-31 0128 OE1CIW        599 0530   SN1W          599 0435   0
QSO:  1830 CW 2020-05-31 0130 OE1CIW        599 0531   LY2SA         599 0317   0
QSO:  1830 CW 2020-05-31 0131 OE1CIW        599 0532   9A1CCY        599 1249   0
QSO:  1830 CW 2020-05-31 0133 OE1CIW        599 0533   LY7M          599 0422   0
QSO:  1830 CW 2020-05-31 0134 OE1CIW        599 0534   OM4WW         599 0185   0
QSO:  1830 CW 2020-05-31 0136 OE1CIW        599 0535   S54X          599 1014   0
QSO:  3525 CW 2020-05-31 0140 OE1CIW        599 0536   EB5A          599 2589   0
QSO:  3523 CW 2020-05-31 0141 OE1CIW        599 0537   OM3BH         599 2248   0
QSO:  3542 CW 2020-05-31 0142 OE1CIW        599 0538   DF1MM         599 0637   0
QSO:  3536 CW 2020-05-31 0146 OE1CIW        599 0539   HB7X          599 0519   0
QSO:  3538 CW 2020-05-31 0150 OE1CIW        599 0540   DJ9DZ         599 1371   0
QSO:  3539 CW 2020-05-31 0151 OE1CIW        599 0541   LZ5R          599 3487   0
QSO:  3546 CW 2020-05-31 0152 OE1CIW        599 0542   E79D          599 0558   0
QSO:  3549 CW 2020-05-31 0155 OE1CIW        599 0543   YO5AVN        599 0654   0
QSO:  3549 CW 2020-05-31 0157 OE1CIW        599 0544   3Z0X          599 0691   0
QSO:  3549 CW 2020-05-31 0157 OE1CIW        599 0545   DG5E          599 1173   0
QSO:  3549 CW 2020-05-31 0158 OE1CIW        599 0546   YL2VW         599 1512   0
QSO:  3549 CW 2020-05-31 0204 OE1CIW        599 0547   HA3GO         599 0442   0
QSO:  3549 CW 2020-05-31 0206 OE1CIW        599 0548   9A1AA         599 1422   0
QSO:  3549 CW 2020-05-31 0208 OE1CIW        599 0549   OK2D          599 2034   0
QSO:  3549 CW 2020-05-31 0209 OE1CIW        599 0550   DL6RAI        599 1197   0
QSO:  1835 CW 2020-05-31 0216 OE1CIW        599 0551   DF7GG         599 0311   0
QSO:  3540 CW 2020-05-31 0224 OE1CIW        599 0552   DL3YM         599 1164   0
QSO:  7001 CW 2020-05-31 0233 OE1CIW        599 0553   SJ0X          599 1626   0
QSO:  7009 CW 2020-05-31 0236 OE1CIW        599 0554   KQ2M          599 1006   0
QSO:  7029 CW 2020-05-31 0242 OE1CIW        599 0555   RV3ZN         599 0868   0
QSO:  7029 CW 2020-05-31 0242 OE1CIW        599 0556   EW8DX         599 1522   0
QSO:  7029 CW 2020-05-31 0243 OE1CIW        599 0557   R7MM          599 0899   0
QSO:  7029 CW 2020-05-31 0245 OE1CIW        599 0558   UA4M          599 2332   0
QSO:  7029 CW 2020-05-31 0247 OE1CIW        599 0559   UT4U          599 1388   0
QSO:  7083 CW 2020-05-31 0251 OE1CIW        599 0560   P3AA          599 1429   0
QSO:  7069 CW 2020-05-31 0256 OE1CIW        599 0561   AD2E          599 1212   0
QSO:  7062 CW 2020-05-31 0259 OE1CIW        599 0562   UW6M          599 0726   0
QSO:  7060 CW 2020-05-31 0300 OE1CIW        599 0563   UV5U          599 1387   0
QSO:  7057 CW 2020-05-31 0302 OE1CIW        599 0564   YT9X          599 0688   0
QSO:  7054 CW 2020-05-31 0304 OE1CIW        599 0565   RU5A          599 0646   0
QSO:  7031 CW 2020-05-31 0309 OE1CIW        599 0566   AA3B          599 2920   0
QSO:  7027 CW 2020-05-31 0312 OE1CIW        599 0567   OU2V          599 0621   0
QSO:  7026 CW 2020-05-31 0315 OE1CIW        599 0568   EI20C         599 2363   0
QSO:  7022 CW 2020-05-31 0316 OE1CIW        599 0569   K0ZR          599 0986   0
QSO:  7018 CW 2020-05-31 0317 OE1CIW        599 0570   KT4RR         599 0941   0
QSO:  7011 CW 2020-05-31 0320 OE1CIW        599 0571   RA4AR         599 0238   0
QSO:  7000 CW 2020-05-31 0322 OE1CIW        599 0572   RG9A          599 1766   0
QSO:  7003 CW 2020-05-31 0326 OE1CIW        599 0573   KX0C          599 1345   0
QSO:  7005 CW 2020-05-31 0327 OE1CIW        599 0574   OQ5M          599 1953   0
QSO:  7008 CW 2020-05-31 0330 OE1CIW        599 0575   UA4S          599 0588   0
QSO:  7010 CW 2020-05-31 0333 OE1CIW        599 0576   N6AR          599 1573   0
QSO:  7017 CW 2020-05-31 0335 OE1CIW        599 0577   DK7A          599 1099   0
QSO:  7017 CW 2020-05-31 0337 OE1CIW        599 0578   N3BB          599 0890   0
QSO:  7018 CW 2020-05-31 0338 OE1CIW        599 0579   LY7Z          599 2202   0
QSO:  7021 CW 2020-05-31 0341 OE1CIW        599 0580   G5W           599 2610   0
QSO:  7024 CW 2020-05-31 0342 OE1CIW        599 0581   N5DX          599 2850   0
QSO:  7025 CW 2020-05-31 0343 OE1CIW        599 0582   YL2SM         599 2110   0
QSO:  7029 CW 2020-05-31 0348 OE1CIW        599 0583   SP8R          599 2726   0
QSO:  3515 CW 2020-05-31 0455 OE1CIW        599 0584   OL902AC       599 1411   0
QSO:  3523 CW 2020-05-31 0513 OE1CIW        599 0585   S58D          599 0077   0
QSO:  3529 CW 2020-05-31 0515 OE1CIW        599 0586   OE5CYL        599 0210   0
QSO:  3529 CW 2020-05-31 0515 OE1CIW        599 0587   SO7M          599 0826   0
QSO:  3529 CW 2020-05-31 0516 OE1CIW        599 0588   OK1UKY        599 0159   0
QSO:  3529 CW 2020-05-31 0517 OE1CIW        599 0589   OM5NA         599 0092   0
QSO:  3529 CW 2020-05-31 0519 OE1CIW        599 0590   OK2PIM        599 0190   0
QSO: 28002 CW 2020-05-31 0527 OE1CIW        599 0591   EU1AA         599 0360   0
QSO: 28007 CW 2020-05-31 0527 OE1CIW        599 0592   EU1R          599 1763   0
QSO: 28023 CW 2020-05-31 0530 OE1CIW        599 0593   RX6AM         599 0338   0
QSO: 28024 CW 2020-05-31 0530 OE1CIW        599 0594   RL3A          599 2424   0
QSO: 28032 CW 2020-05-31 0533 OE1CIW        599 0595   OH5Z          599 0918   0
QSO: 28036 CW 2020-05-31 0535 OE1CIW        599 0596   LY9Y          599 1535   0
QSO: 28038 CW 2020-05-31 0536 OE1CIW        599 0597   DK5QN         599 0733   0
QSO: 28044 CW 2020-05-31 0538 OE1CIW        599 0598   YO3FF         599 0184   0
QSO: 28047 CW 2020-05-31 0540 OE1CIW        599 0599   YR8I          599 0323   0
QSO: 28001 CW 2020-05-31 0546 OE1CIW        599 0600   YL2SM         599 2265   0
QSO: 28005 CW 2020-05-31 0547 OE1CIW        599 0601   RA5G          599 3722   0
QSO: 28020 CW 2020-05-31 0553 OE1CIW        599 0602   RG6G          599 3238   0
QSO: 28024 CW 2020-05-31 0556 OE1CIW        599 0603   PA75PKZ       599 0675   0
QSO: 28025 CW 2020-05-31 0556 OE1CIW        599 0604   DF4XX         599 0429   0
QSO: 28026 CW 2020-05-31 0558 OE1CIW        599 0605   SD1A          599 0431   0
QSO: 28026 CW 2020-05-31 0601 OE1CIW        599 0606   RW0AR         599 0741   0
QSO: 28036 CW 2020-05-31 0604 OE1CIW        599 0607   DK2GZ         599 0164   0
QSO: 28036 CW 2020-05-31 0606 OE1CIW        599 0608   YO9HP         599 1493   0
QSO: 28039 CW 2020-05-31 0608 OE1CIW        599 0609   RA3SI         599 0115   0
QSO: 28042 CW 2020-05-31 0619 OE1CIW        599 0610   F6GGA         599 0114   0
QSO: 28026 CW 2020-05-31 0620 OE1CIW        599 0611   DL7JV         599 1044   0
QSO: 28025 CW 2020-05-31 0621 OE1CIW        599 0612   F8AAN         599 0324   0
QSO: 28023 CW 2020-05-31 0625 OE1CIW        599 0613   LA7GIA        599 1379   0
QSO: 28002 CW 2020-05-31 0631 OE1CIW        599 0614   LZ3ND         599 0945   0
QSO: 28007 CW 2020-05-31 0633 OE1CIW        599 0615   YO5OHO        599 0584   0
QSO: 28013 CW 2020-05-31 0637 OE1CIW        599 0616   LX20I         599 0398   0
QSO: 28015 CW 2020-05-31 0640 OE1CIW        599 0617   F2YT          599 0060   0
QSO: 28018 CW 2020-05-31 0640 OE1CIW        599 0618   HB5E          599 1718   0
QSO: 28021 CW 2020-05-31 0643 OE1CIW        599 0619   DM3M          599 0735   0
QSO: 28030 CW 2020-05-31 0649 OE1CIW        599 0620   DJ2QV         599 0169   0
QSO: 28033 CW 2020-05-31 0651 OE1CIW        599 0621   RN5AA         599 0808   0
QSO: 28039 CW 2020-05-31 0652 OE1CIW        599 0622   DR7T          599 0981   0
QSO: 28040 CW 2020-05-31 0653 OE1CIW        599 0623   LZ7J          599 0529   0
QSO: 28043 CW 2020-05-31 0654 OE1CIW        599 0624   LZ3FN         599 1819   0
QSO: 28055 CW 2020-05-31 0657 OE1CIW        599 0625   HG8C          599 0576   0
QSO: 28051 CW 2020-05-31 0659 OE1CIW        599 0626   RT7N          599 0614   0
QSO: 28046 CW 2020-05-31 0702 OE1CIW        599 0627   HA7MF         599 0884   0
QSO: 21003 CW 2020-05-31 0703 OE1CIW        599 0628   ES7GM         599 2281   0
QSO: 21008 CW 2020-05-31 0706 OE1CIW        599 0629   UW1M          599 2537   0
QSO: 21011 CW 2020-05-31 0707 OE1CIW        599 0630   LZ4A          599 0869   0
QSO: 21015 CW 2020-05-31 0713 OE1CIW        599 0631   LY2J          599 1408   0
QSO: 21019 CW 2020-05-31 0714 OE1CIW        599 0632   EA7A          599 1023   0
QSO: 21022 CW 2020-05-31 0715 OE1CIW        599 0633   TM5T          599 1605   0
QSO: 21023 CW 2020-05-31 0716 OE1CIW        599 0634   YT9W          599 0794   0
QSO: 21024 CW 2020-05-31 0718 OE1CIW        599 0635   EF1M          599 0083   0
QSO: 21027 CW 2020-05-31 0719 OE1CIW        599 0636   DJ9DZ         599 1619   0
QSO: 21030 CW 2020-05-31 0721 OE1CIW        599 0637   YT1T          599 0686   0
QSO: 21033 CW 2020-05-31 0723 OE1CIW        599 0638   OH9W          599 0491   0
QSO: 21034 CW 2020-05-31 0724 OE1CIW        599 0639   UW7LL         599 2128   0
QSO: 21034 CW 2020-05-31 0728 OE1CIW        599 0640   RA2F          599 0126   0
QSO: 21036 CW 2020-05-31 0730 OE1CIW        599 0641   OZ7A          399 2814   0
QSO: 21040 CW 2020-05-31 0733 OE1CIW        599 0642   SO0N          599 0196   0
QSO: 21040 CW 2020-05-31 0736 OE1CIW        599 0643   OE2S          599 0252   0
QSO: 21041 CW 2020-05-31 0738 OE1CIW        599 0644   ES3V          599 0127   0
QSO: 21042 CW 2020-05-31 0739 OE1CIW        599 0645   SJ0X          599 1903   0
QSO: 21043 CW 2020-05-31 0741 OE1CIW        599 0646   LY7R          599 1607   0
QSO: 21053 CW 2020-05-31 0743 OE1CIW        599 0647   SP7IIT        599 0735   0
QSO: 21056 CW 2020-05-31 0745 OE1CIW        599 0648   YU5A          599 0706   0
QSO: 21057 CW 2020-05-31 0746 OE1CIW        599 0649   LZ9V          599 0468   0
QSO: 21058 CW 2020-05-31 0747 OE1CIW        599 0650   OG70AD        599 0555   0
QSO: 21063 CW 2020-05-31 0748 OE1CIW        599 0651   LY4G          599 0787   0
QSO: 21048 CW 2020-05-31 0750 OE1CIW        599 0652   SQ3RX         599 1264   0
QSO: 21048 CW 2020-05-31 0751 OE1CIW        599 0653   DL7URH        599 1299   0
QSO: 21048 CW 2020-05-31 0753 OE1CIW        599 0654   LY175Z        599 0704   0
QSO: 21048 CW 2020-05-31 0754 OE1CIW        599 0655   DL2LRT        599 0347   0
QSO: 21048 CW 2020-05-31 0759 OE1CIW        599 0656   UT4LW         599 2099   0
QSO:  7034 CW 2020-05-31 0804 OE1CIW        599 0657   OE3WMA        599 0437   0
QSO:  7007 CW 2020-05-31 0807 OE1CIW        599 0658   OM2DT         599 0531   0
QSO:  7007 CW 2020-05-31 0808 OE1CIW        599 0659   HA5PT         599 1067   0
QSO:  7007 CW 2020-05-31 0809 OE1CIW        599 0660   HA5BA         599 0586   0
QSO:  7007 CW 2020-05-31 0810 OE1CIW        599 0661   OK2BOB        599 0309   0
QSO:  7007 CW 2020-05-31 0810 OE1CIW        599 0662   SN2S          599 0779   0
QSO:  7007 CW 2020-05-31 0812 OE1CIW        599 0663   DL8UAT        599 0694   0
QSO:  7007 CW 2020-05-31 0813 OE1CIW        599 0664   OK2SFP        599 0241   0
QSO:  7007 CW 2020-05-31 0816 OE1CIW        599 0665   OZ4CG         599 0706   0
QSO:  7007 CW 2020-05-31 0817 OE1CIW        599 0666   DL2DUA        599 0146   0
QSO:  7007 CW 2020-05-31 0817 OE1CIW        599 0667   YL7X          599 2724   0
QSO:  7007 CW 2020-05-31 0818 OE1CIW        599 0668   DK0KTL        599 0114   0
QSO:  7007 CW 2020-05-31 0818 OE1CIW        599 0669   E77EA         599 0805   0
QSO:  7007 CW 2020-05-31 0819 OE1CIW        599 0670   DJ9RR         599 0890   0
QSO:  7007 CW 2020-05-31 0820 OE1CIW        599 0671   OK2BRQ        599 0264   0
QSO:  7007 CW 2020-05-31 0820 OE1CIW        599 0672   DF5EG         599 0704   0
QSO:  7007 CW 2020-05-31 0823 OE1CIW        599 0673   DK2FG         599 0656   0
QSO:  7007 CW 2020-05-31 0825 OE1CIW        599 0674   LZ7G          599 2677   0
QSO:  7007 CW 2020-05-31 0826 OE1CIW        599 0675   DM1A          599 3491   0
QSO:  7007 CW 2020-05-31 0827 OE1CIW        599 0676   OK2VWB        599 0791   0
QSO:  7007 CW 2020-05-31 0828 OE1CIW        599 0677   DL5KUD        599 0555   0
QSO:  7007 CW 2020-05-31 0831 OE1CIW        599 0678   DF1LON        599 0634   0
QSO:  7007 CW 2020-05-31 0835 OE1CIW        599 0679   S58RU         599 0263   0
QSO: 28005 CW 2020-05-31 0849 OE1CIW        599 0680   EF5U          599 0611   0
QSO: 21000 CW 2020-05-31 0858 OE1CIW        599 0681   YL6W          599 0177   0
QSO: 21004 CW 2020-05-31 0859 OE1CIW        599 0682   LZ6Y          599 2064   0
QSO: 21005 CW 2020-05-31 0900 OE1CIW        599 0683   LY5R          599 2034   0
QSO: 21006 CW 2020-05-31 0901 OE1CIW        599 0684   OG7A          599 1374   0
QSO: 21007 CW 2020-05-31 0902 OE1CIW        599 0685   RL4F          599 1975   0
QSO: 21010 CW 2020-05-31 0903 OE1CIW        599 0686   LY5E          599 2301   0
QSO: 21012 CW 2020-05-31 0909 OE1CIW        599 0687   ED5N          599 0795   0
QSO: 21013 CW 2020-05-31 0910 OE1CIW        599 0688   F5PAL         599 1127   0
QSO: 21015 CW 2020-05-31 0912 OE1CIW        599 0689   SE5E          599 2109   0
QSO: 21016 CW 2020-05-31 0915 OE1CIW        599 0690   LA8HGA        599 1207   0
QSO: 21018 CW 2020-05-31 0956 OE1CIW        599 0691   LA0CX         599 0836   0
QSO: 21018 CW 2020-05-31 0957 OE1CIW        599 0692   F5PRH         599 1051   0
QSO: 21018 CW 2020-05-31 0957 OE1CIW        599 0693   IU8HPD        599 1339   0
QSO: 21018 CW 2020-05-31 1001 OE1CIW        599 0694   YL2QN         599 0692   0
QSO: 21000 CW 2020-05-31 1006 OE1CIW        599 0695   EI7M          599 2419   0
QSO: 21002 CW 2020-05-31 1007 OE1CIW        599 0696   ED7O          599 0553   0
QSO: 21003 CW 2020-05-31 1008 OE1CIW        599 0697   E74X          599 0769   0
QSO: 21011 CW 2020-05-31 1015 OE1CIW        599 0698   S51TA         599 0353   0
QSO: 21016 CW 2020-05-31 1017 OE1CIW        599 0699   9H1XT         599 1008   0
QSO: 21017 CW 2020-05-31 1019 OE1CIW        599 0700   R3AP          599 1973   0
QSO: 21020 CW 2020-05-31 1026 OE1CIW        599 0701   LA7GIA        599 1485   0
QSO: 21023 CW 2020-05-31 1028 OE1CIW        599 0702   UA9MA         599 2027   0
QSO: 21023 CW 2020-05-31 1029 OE1CIW        599 0703   UF5D          599 2730   0
QSO: 21023 CW 2020-05-31 1032 OE1CIW        599 0704   LZ6E          599 1073   0
QSO: 21023 CW 2020-05-31 1032 OE1CIW        599 0705   DO2MS         599 0027   0
QSO: 21023 CW 2020-05-31 1033 OE1CIW        599 0706   IU0KTT        599 0537   0
QSO: 21023 CW 2020-05-31 1034 OE1CIW        599 0707   DL9TO         599 0015   0
QSO: 21023 CW 2020-05-31 1035 OE1CIW        599 0708   9A5W          599 1591   0
QSO: 21023 CW 2020-05-31 1035 OE1CIW        599 0709   SV2EVS        599 0335   0
QSO: 21023 CW 2020-05-31 1038 OE1CIW        599 0710   RV3PN         599 0195   0
QSO: 21023 CW 2020-05-31 1039 OE1CIW        599 0711   PC5Q          599 1189   0
QSO: 21023 CW 2020-05-31 1040 OE1CIW        599 0712   DO8WA         599 0195   0
QSO: 21026 CW 2020-05-31 1051 OE1CIW        599 0713   OR3A          599 1084   0
QSO: 21026 CW 2020-05-31 1053 OE1CIW        599 0714   UY5VA         599 1653   0
QSO: 21028 CW 2020-05-31 1054 OE1CIW        599 0715   LZ5R          599 3927   0
QSO: 21029 CW 2020-05-31 1055 OE1CIW        599 0716   LA5UF         599 1012   0
QSO: 21031 CW 2020-05-31 1055 OE1CIW        599 0717   II2S          599 2694   0
QSO: 21033 CW 2020-05-31 1100 OE1CIW        599 0718   RM2U          599 1551   0
QSO: 21033 CW 2020-05-31 1101 OE1CIW        599 0719   OZ1IVA        599 0488   0
QSO: 21034 CW 2020-05-31 1102 OE1CIW        599 0720   EA5HRT        599 0413   0
QSO: 21038 CW 2020-05-31 1110 OE1CIW        599 0721   DD0CC         599 2311   0
QSO: 21043 CW 2020-05-31 1112 OE1CIW        599 0722   IT9SSI        599 1468   0
QSO: 21046 CW 2020-05-31 1114 OE1CIW        599 0723   9A4W          599 1373   0
QSO: 21049 CW 2020-05-31 1116 OE1CIW        599 0724   PA3AA         599 2421   0
QSO: 21050 CW 2020-05-31 1116 OE1CIW        599 0725   RK4FD         599 0873   0
QSO: 21060 CW 2020-05-31 1117 OE1CIW        599 0726   DF1LON        599 0744   0
QSO: 21061 CW 2020-05-31 1120 OE1CIW        599 0727   YU8NU         599 0090   0
QSO: 21062 CW 2020-05-31 1121 OE1CIW        599 0728   ES6Q          599 0512   0
QSO: 21064 CW 2020-05-31 1123 OE1CIW        599 0729   OH10A         599 0306   0
QSO: 21065 CW 2020-05-31 1125 OE1CIW        599 0730   IB1I          599 0083   0
QSO: 21066 CW 2020-05-31 1126 OE1CIW        599 0731   EB5F          599 0442   0
QSO: 14000 CW 2020-05-31 1129 OE1CIW        599 0732   MU2K          599 2366   0
QSO: 14003 CW 2020-05-31 1131 OE1CIW        599 0733   OG7A          599 1579   0
QSO: 14004 CW 2020-05-31 1132 OE1CIW        599 0734   OR5T          599 1075   0
QSO: 14005 CW 2020-05-31 1136 OE1CIW        599 0735   RK9AX         599 0780   0
QSO: 14007 CW 2020-05-31 1137 OE1CIW        599 0736   IZ8EFD        599 0647   0
QSO: 14014 CW 2020-05-31 1142 OE1CIW        599 0737   UT5R          599 0266   0
QSO: 14015 CW 2020-05-31 1143 OE1CIW        599 0738   LX20I         599 1825   0
QSO: 21029 CW 2020-05-31 1145 OE1CIW        599 0739   LX20I         599 0857   0
QSO: 14018 CW 2020-05-31 1147 OE1CIW        599 0740   SO4M          599 1920   0
QSO: 14020 CW 2020-05-31 1148 OE1CIW        599 0741   SP2WDW        599 0812   0
QSO: 14020 CW 2020-05-31 1149 OE1CIW        599 0742   EW8DX         599 1770   0
QSO: 14022 CW 2020-05-31 1154 OE1CIW        599 0743   UA6CC         599 1318   0
QSO: 14025 CW 2020-05-31 1159 OE1CIW        599 0744   OU2W          599 0671   0
QSO: 14029 CW 2020-05-31 1203 OE1CIW        599 0745   RM2U          599 1640   0
QSO: 14030 CW 2020-05-31 1204 OE1CIW        599 0746   UX7IW         599 0713   0
QSO: 14034 CW 2020-05-31 1205 OE1CIW        599 0747   UX1UX         599 1421   0
QSO: 14040 CW 2020-05-31 1207 OE1CIW        599 0748   YL2BJ         599 1365   0
QSO: 14043 CW 2020-05-31 1211 OE1CIW        599 0749   PA2LS         599 0123   0
QSO: 14044 CW 2020-05-31 1212 OE1CIW        599 0750   DL3GA         599 2221   0
QSO: 14045 CW 2020-05-31 1214 OE1CIW        599 0751   IQ8SN         599 2485   0
QSO: 14046 CW 2020-05-31 1215 OE1CIW        599 0752   LZ9W          599 2561   0
QSO: 14048 CW 2020-05-31 1217 OE1CIW        599 0753   R8CT          599 1617   0
QSO: 14049 CW 2020-05-31 1219 OE1CIW        599 0754   DP7D          599 1354   0
QSO: 14051 CW 2020-05-31 1221 OE1CIW        599 0755   HB9ON         599 1806   0
QSO: 14057 CW 2020-05-31 1224 OE1CIW        599 0756   DL5YL         599 0520   0
QSO: 14062 CW 2020-05-31 1228 OE1CIW        599 0757   RT2C          599 3169   0
QSO: 14065 CW 2020-05-31 1229 OE1CIW        599 0758   IU8HPD        599 1460   0
QSO: 14065 CW 2020-05-31 1231 OE1CIW        599 0759   IK2EGL        599 0509   0
QSO: 14066 CW 2020-05-31 1232 OE1CIW        599 0760   UZ2I          599 3372   0
QSO: 14069 CW 2020-05-31 1234 OE1CIW        599 0761   YL9T          599 1277   0
QSO: 14079 CW 2020-05-31 1240 OE1CIW        599 0762   PA2A          599 1066   0
QSO: 14083 CW 2020-05-31 1241 OE1CIW        599 0763   UW3U          599 0792   0
QSO: 14086 CW 2020-05-31 1243 OE1CIW        599 0764   IK5ZWU        599 0917   0
QSO: 28028 CW 2020-05-31 1404 OE1CIW        599 0765   IZ8JFL        599 0880   0
QSO: 28034 CW 2020-05-31 1409 OE1CIW        599 0766   F5NZY         599 0641   0
QSO: 28035 CW 2020-05-31 1413 OE1CIW        599 0767   ON6FC         599 0588   0
QSO: 28049 CW 2020-05-31 1417 OE1CIW        599 0768   ON9CC         599 0323   0
QSO: 28061 CW 2020-05-31 1426 OE1CIW        599 0769   DH0GHU        599 1136   0
QSO: 28064 CW 2020-05-31 1430 OE1CIW        599 0770   F5PHY         599 0364   0
QSO: 28067 CW 2020-05-31 1431 OE1CIW        599 0771   LX2LX         599 0227   0
QSO: 21000 CW 2020-05-31 1434 OE1CIW        599 0772   YT5A          599 1497   0
QSO: 21001 CW 2020-05-31 1435 OE1CIW        599 0773   OQ5M          599 2563   0
QSO: 21004 CW 2020-05-31 1436 OE1CIW        599 0774   LZ1MS         599 1208   0
QSO: 21005 CW 2020-05-31 1438 OE1CIW        599 0775   HB9ON         599 1978   0
QSO: 21007 CW 2020-05-31 1440 OE1CIW        599 0776   DL6ZBN        599 1329   0
QSO: 21008 CW 2020-05-31 1443 OE1CIW        599 0777   UY2UQ         599 0668   0
QSO: 21012 CW 2020-05-31 1448 OE1CIW        599 0778   DJ0YI         599 0524   0
QSO: 21018 CW 2020-05-31 1450 OE1CIW        599 0779   YT9X          599 1228   0
QSO: 21019 CW 2020-05-31 1452 OE1CIW        599 0780   II9P          599 3302   0
QSO: 21020 CW 2020-05-31 1455 OE1CIW        599 0781   HB9DQL        599 1903   0
QSO: 21023 CW 2020-05-31 1456 OE1CIW        599 0782   IZ8GCB        599 1287   0
QSO: 21025 CW 2020-05-31 1502 OE1CIW        599 0783   OE3K          599 2767   0
QSO: 21026 CW 2020-05-31 1506 OE1CIW        599 0784   IT9MUO        599 0611   0
QSO: 21029 CW 2020-05-31 1508 OE1CIW        599 0785   LZ5KW         599 1811   0
QSO: 21031 CW 2020-05-31 1511 OE1CIW        599 0786   OM3BH         599 2862   0
QSO: 21032 CW 2020-05-31 1514 OE1CIW        599 0787   DL0DX         599 1805   0
QSO: 21033 CW 2020-05-31 1516 OE1CIW        599 0788   YP3A          599 1932   0
QSO: 21035 CW 2020-05-31 1517 OE1CIW        599 0789   DM1A          599 4143   0
QSO: 21036 CW 2020-05-31 1521 OE1CIW        599 0790   HB5E          599 1936   0
QSO: 21036 CW 2020-05-31 1525 OE1CIW        599 0791   OP5T          599 1050   0
QSO: 21036 CW 2020-05-31 1526 OE1CIW        599 0792   DL0UM         599 0282   0
QSO: 21038 CW 2020-05-31 1528 OE1CIW        599 0793   YR8D          599 1669   0
QSO: 21039 CW 2020-05-31 1529 OE1CIW        599 0794   UB7K          599 3945   0
QSO: 21039 CW 2020-05-31 1530 OE1CIW        599 0795   SN7Q          599 2991   0
QSO: 21041 CW 2020-05-31 1531 OE1CIW        599 0796   UW4E          599 1359   0
QSO: 21042 CW 2020-05-31 1532 OE1CIW        599 0797   YT6W          599 2745   0
