START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.19.0
CONTEST: CQ-WW-CW
CALLSIGN: DR1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 16328952
OPERATORS: DB6JG DF6JC DJ6ET DJ7EG DJ7EO DK1BT DK6WL DL1DVE DL1MGB DL2HBX DL4WG
QSO:  7026 CW 2009-11-28 0927 DR1A          599 14     SQ7B          599 15     0
QSO: 14026 CW 2009-11-28 0928 DR1A          599 14     PA2J          599 14     0
QSO: 14026 CW 2009-11-28 0928 DR1A          599 14     UA9BS         599 17     0
QSO:  3527 CW 2009-11-28 0928 DR1A          599 14     DL3YA         599 14     0
QSO: 14026 CW 2009-11-28 0928 DR1A          599 14     OK2QA         599 15     0
QSO:  7026 CW 2009-11-28 0928 DR1A          599 14     S50R          599 15     0
QSO: 14026 CW 2009-11-28 0929 DR1A          599 14     RM9RZ         599 17     0
QSO: 21027 CW 2009-11-28 0929 DR1A          599 14     6W1RW         599 35     0
QSO:  7026 CW 2009-11-28 0929 DR1A          599 14     OK1FCA        599 15     0
QSO: 21002 CW 2009-11-28 0929 DR1A          599 14     RA9AE         599 17     0
QSO: 14097 CW 2009-11-28 0929 DR1A          599 14     ZP0R          599 11     0
QSO:  7026 CW 2009-11-28 0929 DR1A          599 14     K7WP          599 03     0
QSO:  7026 CW 2009-11-28 0930 DR1A          599 14     G3LHJ         599 14     0
QSO: 21002 CW 2009-11-28 0930 DR1A          599 14     9A3ST         599 15     0
QSO:  7026 CW 2009-11-28 0930 DR1A          599 14     K9OKK         599 04     0
QSO: 21002 CW 2009-11-28 0930 DR1A          599 14     SP2QG         599 15     0
QSO:  7026 CW 2009-11-28 0931 DR1A          599 14     EA2BNU        599 14     0
QSO: 14026 CW 2009-11-28 0931 DR1A          599 14     JS1OYN        599 25     0
QSO:  7026 CW 2009-11-28 0932 DR1A          599 14     KA4R          599 04     0
QSO: 14026 CW 2009-11-28 0932 DR1A          599 14     RA9UIV/9      599 18     0
QSO: 14026 CW 2009-11-28 0932 DR1A          599 14     JA8JMG        599 25     0
QSO: 14026 CW 2009-11-28 0933 DR1A          599 14     YO8SAI        599 20     0
QSO: 21002 CW 2009-11-28 0933 DR1A          599 14     DJ8VC         599 14     0
QSO:  7026 CW 2009-11-28 0933 DR1A          599 14     OL4W          599 15     0
QSO: 21002 CW 2009-11-28 0934 DR1A          599 14     SP7OGP        599 15     0
QSO: 14058 CW 2009-11-28 0934 DR1A          599 14     XU7ACY        599 26     0
QSO:  7026 CW 2009-11-28 0934 DR1A          599 14     LY2K          599 15     0
QSO:  7026 CW 2009-11-28 0934 DR1A          599 14     GA0FGI        599 14     0
QSO: 14026 CW 2009-11-28 0934 DR1A          599 14     RA0QQ         599 19     0
QSO: 14026 CW 2009-11-28 0935 DR1A          599 14     UZ8I          599 16     0
QSO:  7026 CW 2009-11-28 0935 DR1A          599 14     VK2IR         599 30     0
QSO:  7026 CW 2009-11-28 0935 DR1A          599 14     G4MKR         599 14     0
QSO: 21015 CW 2009-11-28 0935 DR1A          599 14     LX7I          599 14     0
QSO:  7026 CW 2009-11-28 0936 DR1A          599 14     F6ESB         599 14     0
QSO:  7026 CW 2009-11-28 0936 DR1A          599 14     OK1UG         599 15     0
QSO: 14026 CW 2009-11-28 0936 DR1A          599 14     RV0SR         599 18     0
QSO:  7026 CW 2009-11-28 0936 DR1A          599 14     EI8FH         599 14     0
QSO: 21041 CW 2009-11-28 0936 DR1A          599 14     YB1KAR        599 28     0
QSO: 14026 CW 2009-11-28 0936 DR1A          599 14     UA0AZ         599 18     0
QSO:  7026 CW 2009-11-28 0936 DR1A          599 14     LZ1FJ         599 20     0
QSO: 14026 CW 2009-11-28 0937 DR1A          599 14     RZ3VO         599 16     0
QSO:  7026 CW 2009-11-28 0937 DR1A          599 14     K0VXU         599 04     0
QSO: 14026 CW 2009-11-28 0937 DR1A          599 14     BD4DVK        599 24     0
QSO:  7026 CW 2009-11-28 0937 DR1A          599 14     UA3KA         599 16     0
QSO: 21026 CW 2009-11-28 0938 DR1A          599 14     9H3HH         599 15     0
QSO:  7026 CW 2009-11-28 0938 DR1A          599 14     N2MM          599 05     0
QSO:  7026 CW 2009-11-28 0938 DR1A          599 14     HB9WDY        599 14     0
QSO: 14026 CW 2009-11-28 0938 DR1A          599 14     PY3AU         599 11     0
QSO: 21000 CW 2009-11-28 0938 DR1A          599 14     UA4WAW        599 16     0
QSO:  7026 CW 2009-11-28 0939 DR1A          599 14     K4LO          599 05     0
QSO: 14026 CW 2009-11-28 0939 DR1A          599 14     BA6QD         599 24     0
QSO: 21000 CW 2009-11-28 0939 DR1A          599 14     RK6ASY        599 16     0
QSO:  7026 CW 2009-11-28 0939 DR1A          599 14     F5NBK         599 14     0
QSO: 21000 CW 2009-11-28 0939 DR1A          599 14     RA4HO         599 16     0
QSO:  7026 CW 2009-11-28 0939 DR1A          599 14     OM3TLE        599 15     0
QSO: 14026 CW 2009-11-28 0939 DR1A          599 14     EW1NA         599 16     0
QSO: 21021 CW 2009-11-28 0939 DR1A          599 14     5N0OCH        599 35     0
QSO:  7026 CW 2009-11-28 0940 DR1A          599 14     GM3NHQ        599 14     0
QSO:  7026 CW 2009-11-28 0940 DR1A          599 14     OK2TEO        599 15     0
QSO: 14019 CW 2009-11-28 0940 DR1A          599 14     RW2F          599 15     0
QSO:  7026 CW 2009-11-28 0940 DR1A          599 14     K2MD          599 05     0
QSO: 21000 CW 2009-11-28 0941 DR1A          599 14     RW6BD         599 16     0
QSO: 14026 CW 2009-11-28 0941 DR1A          599 14     E20HHK        599 26     0
QSO: 14026 CW 2009-11-28 0941 DR1A          599 14     UA4WLI        599 16     0
QSO: 14026 CW 2009-11-28 0941 DR1A          599 14     UA9QA         599 17     0
QSO:  7026 CW 2009-11-28 0942 DR1A          599 14     PA0CYW        599 14     0
QSO: 14026 CW 2009-11-28 0942 DR1A          599 14     EV8D          599 16     0
QSO:  7026 CW 2009-11-28 0942 DR1A          599 14     OK1BB         599 15     0
QSO: 21000 CW 2009-11-28 0942 DR1A          599 14     ZL1BYZ        599 32     0
QSO:  7026 CW 2009-11-28 0942 DR1A          599 14     KK3AN         599 05     0
QSO:  3527 CW 2009-11-28 0942 DR1A          599 14     ON5MQ         599 14     0
QSO: 14026 CW 2009-11-28 0942 DR1A          599 14     UA6LUQ        599 16     0
QSO:  7026 CW 2009-11-28 0942 DR1A          599 14     LY7Z          599 15     0
QSO:  7026 CW 2009-11-28 0943 DR1A          599 14     DL2HX         599 14     0
QSO: 21000 CW 2009-11-28 0943 DR1A          599 14     F6CXJ         599 14     0
QSO: 14026 CW 2009-11-28 0943 DR1A          599 14     IK0PRG        599 15     0
QSO:  7026 CW 2009-11-28 0943 DR1A          599 14     EA7AVP        599 14     0
QSO: 14026 CW 2009-11-28 0943 DR1A          599 14     YO3CVG        599 20     0
QSO: 21000 CW 2009-11-28 0943 DR1A          599 14     TM6X          599 14     0
QSO:  7026 CW 2009-11-28 0943 DR1A          599 14     W2CG          599 05     0
QSO: 14026 CW 2009-11-28 0943 DR1A          599 14     YU2EF         599 15     0
QSO:  7026 CW 2009-11-28 0944 DR1A          599 14     OK2HIJ        599 15     0
QSO: 14026 CW 2009-11-28 0944 DR1A          599 14     OH8VQ         599 15     0
QSO:  7026 CW 2009-11-28 0944 DR1A          599 14     IR1Y          599 15     0
QSO: 14026 CW 2009-11-28 0944 DR1A          599 14     EW2AO         599 16     0
QSO: 14026 CW 2009-11-28 0944 DR1A          599 14     UW1M          599 16     0
QSO: 21016 CW 2009-11-28 0944 DR1A          599 14     SX1L          599 20     0
QSO: 14026 CW 2009-11-28 0945 DR1A          599 14     RZ3QS         599 16     0
QSO:  7026 CW 2009-11-28 0945 DR1A          599 14     GD0AMD        599 14     0
QSO: 14026 CW 2009-11-28 0945 DR1A          599 14     OH7SP         599 15     0
QSO:  7026 CW 2009-11-28 0946 DR1A          599 14     DL1NKS        599 14     0
QSO: 21045 CW 2009-11-28 0946 DR1A          599 14     MD4K          599 14     0
QSO:  7026 CW 2009-11-28 0946 DR1A          599 14     NA8V          599 04     0
QSO:  7026 CW 2009-11-28 0946 DR1A          599 14     PA3GCV        599 14     0
QSO: 21000 CW 2009-11-28 0946 DR1A          599 14     UT4UT         599 16     0
QSO:  7026 CW 2009-11-28 0946 DR1A          599 14     RU1QQ         599 16     0
QSO: 14026 CW 2009-11-28 0947 DR1A          599 14     JH7XMO        599 25     0
QSO:  7026 CW 2009-11-28 0947 DR1A          599 14     SN3B          599 15     0
QSO: 14026 CW 2009-11-28 0947 DR1A          599 14     LY6A          599 15     0
QSO:  3527 CW 2009-11-28 0947 DR1A          599 14     G4HVC         599 14     0
QSO: 28016 CW 2009-11-28 0947 DR1A          599 14     EA6UP         599 14     0
QSO: 21000 CW 2009-11-28 0947 DR1A          599 14     RN4SN         599 16     0
QSO:  7026 CW 2009-11-28 0947 DR1A          599 14     F5LCU         599 14     0
QSO: 14026 CW 2009-11-28 0947 DR1A          599 14     DJ8UV         599 14     0
QSO:  7026 CW 2009-11-28 0948 DR1A          599 14     DL5JAN        599 14     0
QSO: 14026 CW 2009-11-28 0948 DR1A          599 14     ER2RM         599 16     0
QSO: 14026 CW 2009-11-28 0948 DR1A          599 14     UU6JJ         599 16     0
QSO: 21000 CW 2009-11-28 0948 DR1A          599 14     UA9NP         599 17     0
QSO:  7026 CW 2009-11-28 0948 DR1A          599 14     G3VA          599 14     0
QSO: 14026 CW 2009-11-28 0948 DR1A          599 14     JA1YPA        599 25     0
QSO:  7026 CW 2009-11-28 0948 DR1A          599 14     SP5BMU        599 15     0
QSO: 21000 CW 2009-11-28 0948 DR1A          599 14     SM5Q          599 14     0
QSO: 21000 CW 2009-11-28 0949 DR1A          599 14     RO4W          599 16     0
QSO:  3527 CW 2009-11-28 0949 DR1A          599 14     PA3AKP        599 14     0
QSO:  7026 CW 2009-11-28 0949 DR1A          599 14     SM6AHU        599 14     0
QSO:  3527 CW 2009-11-28 0949 DR1A          599 14     DK5WN         599 14     0
QSO: 21000 CW 2009-11-28 0949 DR1A          599 14     RU6MD         599 16     0
QSO: 14026 CW 2009-11-28 0949 DR1A          599 14     TX1B          599 32     0
QSO:  7026 CW 2009-11-28 0950 DR1A          599 14     MA0BQI        599 14     0
QSO: 21011 CW 2009-11-28 0950 DR1A          599 14     9V1YC         599 28     0
QSO:  3527 CW 2009-11-28 0950 DR1A          599 14     SM5CBM        599 14     0
QSO: 14026 CW 2009-11-28 0950 DR1A          599 14     CT1BNW        599 14     0
QSO: 21000 CW 2009-11-28 0950 DR1A          599 14     DL1STG        599 14     0
QSO:  3527 CW 2009-11-28 0950 DR1A          599 14     G0VDZ         599 14     0
QSO:  7026 CW 2009-11-28 0950 DR1A          599 14     K0UK          599 04     0
QSO:  7026 CW 2009-11-28 0951 DR1A          599 14     OK4BX         599 15     0
QSO:  3527 CW 2009-11-28 0951 DR1A          599 14     SM7CQY        599 14     0
QSO:  7026 CW 2009-11-28 0951 DR1A          599 14     SM7EH         599 14     0
QSO: 14026 CW 2009-11-28 0951 DR1A          599 14     RZ3AWM        599 16     0
QSO:  3527 CW 2009-11-28 0951 DR1A          599 14     OK1UKV        599 15     0
QSO: 21000 CW 2009-11-28 0951 DR1A          599 14     IZ8EDL        599 15     0
QSO:  7026 CW 2009-11-28 0952 DR1A          599 14     M/YO4RDW      599 14     0
QSO: 28034 CW 2009-11-28 0952 DR1A          599 14     3V3S          599 33     0
QSO: 21000 CW 2009-11-28 0952 DR1A          599 14     PI4COM        599 14     0
QSO: 21000 CW 2009-11-28 0952 DR1A          599 14     PA1TX         599 14     0
QSO: 14026 CW 2009-11-28 0952 DR1A          599 14     RV3NB         599 16     0
QSO:  7026 CW 2009-11-28 0953 DR1A          599 14     7K4PTY        599 25     0
QSO: 21000 CW 2009-11-28 0953 DR1A          599 14     VK3TC         599 30     0
QSO:  3527 CW 2009-11-28 0953 DR1A          599 14     DK0C          599 14     0
QSO:  7026 CW 2009-11-28 0953 DR1A          599 14     LY5G          599 15     0
QSO: 21000 CW 2009-11-28 0953 DR1A          599 14     OH8X          599 15     0
QSO: 21000 CW 2009-11-28 0954 DR1A          599 14     F8CMF         599 14     0
QSO:  7026 CW 2009-11-28 0954 DR1A          599 14     EA3GXJ        599 14     0
QSO:  3527 CW 2009-11-28 0954 DR1A          599 14     SK3W          599 14     0
QSO:  7026 CW 2009-11-28 0954 DR1A          599 14     HA6NN         599 15     0
QSO: 21000 CW 2009-11-28 0955 DR1A          599 14     PA0JNH        599 14     0
QSO:  7026 CW 2009-11-28 0955 DR1A          599 14     G3ZHE         599 14     0
QSO: 14026 CW 2009-11-28 0955 DR1A          599 14     RK9CWA        599 17     0
QSO:  7026 CW 2009-11-28 0956 DR1A          599 14     G3KWK         599 14     0
QSO: 21000 CW 2009-11-28 0956 DR1A          599 14     LZ5A          599 20     0
QSO:  7026 CW 2009-11-28 0956 DR1A          599 14     OK1HCG        599 15     0
QSO: 14026 CW 2009-11-28 0956 DR1A          599 14     W6XB          599 03     0
QSO:  3527 CW 2009-11-28 0956 DR1A          599 14     DF0HQ         599 14     0
QSO: 14026 CW 2009-11-28 0956 DR1A          599 14     UA1AUW        599 16     0
QSO: 21000 CW 2009-11-28 0956 DR1A          599 14     EI4CF         599 14     0
QSO:  7026 CW 2009-11-28 0957 DR1A          599 14     DJ4GS         599 14     0
QSO: 14026 CW 2009-11-28 0957 DR1A          599 14     SP8BVN        599 15     0
QSO:  7026 CW 2009-11-28 0957 DR1A          599 14     OK1FDR        599 15     0
QSO:  7026 CW 2009-11-28 0957 DR1A          599 14     F5OZC         599 14     0
QSO: 14026 CW 2009-11-28 0957 DR1A          599 14     DG7RO         599 14     0
QSO:  7026 CW 2009-11-28 0958 DR1A          599 14     DL5SL         599 14     0
QSO:  7026 CW 2009-11-28 0958 DR1A          599 14     W2CVW         599 05     0
QSO: 14026 CW 2009-11-28 0958 DR1A          599 14     UA9CAX        599 17     0
QSO:  7026 CW 2009-11-28 0958 DR1A          599 14     G4DDX         599 14     0
QSO: 14026 CW 2009-11-28 0959 DR1A          599 14     RV9JR         599 17     0
QSO:  7026 CW 2009-11-28 0959 DR1A          599 14     IK8TEO        599 15     0
QSO:  7026 CW 2009-11-28 0959 DR1A          599 14     PG3N          599 14     0
QSO: 21000 CW 2009-11-28 0959 DR1A          599 14     RV9AZ         599 17     0
QSO: 14026 CW 2009-11-28 0959 DR1A          599 14     YT2U          599 15     0
QSO: 14026 CW 2009-11-28 1000 DR1A          599 14     RZ9HT         599 18     0
QSO:  7026 CW 2009-11-28 1000 DR1A          599 14     HA3MU         599 15     0
QSO: 14026 CW 2009-11-28 1000 DR1A          599 14     UA9FEG        599 17     0
QSO: 14026 CW 2009-11-28 1000 DR1A          599 14     AO7T          599 14     0
QSO:  7026 CW 2009-11-28 1001 DR1A          599 14     IK3SSJ        599 15     0
QSO:  7026 CW 2009-11-28 1001 DR1A          599 14     IK5FKF        599 15     0
QSO:  7026 CW 2009-11-28 1001 DR1A          599 14     OK2PDT        599 15     0
QSO: 14026 CW 2009-11-28 1001 DR1A          599 14     UN6T          599 17     0
QSO: 21007 CW 2009-11-28 1002 DR1A          599 14     UA9SC         599 16     0
QSO:  7026 CW 2009-11-28 1002 DR1A          599 14     ZM4T          599 32     0
QSO:  7026 CW 2009-11-28 1002 DR1A          599 14     G0CKV         599 14     0
QSO: 14026 CW 2009-11-28 1002 DR1A          599 14     RW6HA         599 16     0
QSO: 21000 CW 2009-11-28 1003 DR1A          599 14     LN3Z          599 14     0
QSO:  7026 CW 2009-11-28 1003 DR1A          599 14     W3KL          599 05     0
QSO: 21000 CW 2009-11-28 1003 DR1A          599 14     UU6JJ         599 16     0
QSO:  3527 CW 2009-11-28 1003 DR1A          599 14     OZ7JZ         599 14     0
QSO:  7026 CW 2009-11-28 1004 DR1A          599 14     PA3CLQ        599 14     0
QSO: 28010 CW 2009-11-28 1004 DR1A          599 14     PD0LGG        599 14     0
QSO: 21011 CW 2009-11-28 1004 DR1A          599 14     P3J           599 20     0
QSO:  7026 CW 2009-11-28 1004 DR1A          599 14     YL2IU         599 15     0
QSO: 14026 CW 2009-11-28 1004 DR1A          599 14     RZ9CJ         599 17     0
QSO:  3527 CW 2009-11-28 1005 DR1A          599 14     OZ1AAR        599 14     0
QSO:  7026 CW 2009-11-28 1005 DR1A          599 14     LA9TJA        599 14     0
QSO:  7026 CW 2009-11-28 1006 DR1A          599 14     N2BA          599 05     0
QSO: 14026 CW 2009-11-28 1006 DR1A          599 14     RG3K          599 16     0
QSO:  7026 CW 2009-11-28 1006 DR1A          599 14     LA0FA         599 14     0
QSO: 21000 CW 2009-11-28 1006 DR1A          599 14     HA3LI         599 15     0
QSO:  7026 CW 2009-11-28 1007 DR1A          599 14     HE8AWS        599 14     0
QSO: 14026 CW 2009-11-28 1007 DR1A          599 14     KT3Y          599 05     0
QSO: 14026 CW 2009-11-28 1007 DR1A          599 14     UA9XF         599 17     0
QSO:  7026 CW 2009-11-28 1008 DR1A          599 14     M0VBY         599 14     0
QSO: 14026 CW 2009-11-28 1008 DR1A          599 14     VK4TI         599 30     0
QSO: 21000 CW 2009-11-28 1008 DR1A          599 14     RK6FZ         599 16     0
QSO:  7026 CW 2009-11-28 1008 DR1A          599 14     YO5ODL        599 20     0
QSO: 14026 CW 2009-11-28 1008 DR1A          599 14     UT4XU         599 16     0
QSO: 28010 CW 2009-11-28 1008 DR1A          599 14     PA3AM         599 14     0
QSO:  7026 CW 2009-11-28 1008 DR1A          599 14     IK7NXU        599 15     0
QSO: 14026 CW 2009-11-28 1008 DR1A          599 14     UA3MOM        599 16     0
QSO:  7026 CW 2009-11-28 1009 DR1A          599 14     W3UA          599 05     0
QSO: 14049 CW 2009-11-28 1009 DR1A          599 14     4U1ITU        599 14     0
QSO: 14026 CW 2009-11-28 1009 DR1A          599 14     WW2DX         599 05     0
QSO: 21000 CW 2009-11-28 1009 DR1A          599 14     ZL1AZE        599 32     0
QSO:  7026 CW 2009-11-28 1009 DR1A          599 14     YP5Z          599 20     0
QSO: 14026 CW 2009-11-28 1009 DR1A          599 14     UT3IB         599 16     0
QSO:  7026 CW 2009-11-28 1010 DR1A          599 14     KF3B          599 05     0
QSO: 28010 CW 2009-11-28 1010 DR1A          599 14     PA0MIR        599 14     0
QSO: 21000 CW 2009-11-28 1010 DR1A          599 14     PI4CC         599 14     0
QSO: 21012 CW 2009-11-28 1010 DR1A          599 14     D44AC         599 35     0
QSO: 21000 CW 2009-11-28 1010 DR1A          599 14     DF9DD         599 14     0
QSO: 14026 CW 2009-11-28 1010 DR1A          599 14     OK2PRM        599 15     0
QSO:  7026 CW 2009-11-28 1010 DR1A          599 14     DL1SBF        599 14     0
QSO:  7026 CW 2009-11-28 1011 DR1A          599 14     SM0BSO        599 14     0
QSO: 14026 CW 2009-11-28 1011 DR1A          599 14     W1RM          599 05     0
QSO:  7026 CW 2009-11-28 1011 DR1A          599 14     IK4UNH        599 15     0
QSO: 21007 CW 2009-11-28 1012 DR1A          599 14     EF8M          599 33     0
QSO:  7026 CW 2009-11-28 1012 DR1A          599 14     DL6UM         599 14     0
QSO:  3527 CW 2009-11-28 1012 DR1A          599 14     DL2ZA         599 14     0
QSO: 28010 CW 2009-11-28 1012 DR1A          599 14     PA3BFH        599 14     0
QSO: 21025 CW 2009-11-28 1013 DR1A          599 14     AN8R          599 33     0
QSO:  7026 CW 2009-11-28 1013 DR1A          599 14     OK1IBP        599 15     0
QSO: 14026 CW 2009-11-28 1013 DR1A          599 14     PA0DIN        599 14     0
QSO:  7026 CW 2009-11-28 1013 DR1A          599 14     S58RU         599 15     0
QSO: 14026 CW 2009-11-28 1014 DR1A          599 14     KR2Q          599 05     0
QSO:  7026 CW 2009-11-28 1014 DR1A          599 14     SQ9FMU        599 15     0
QSO:  7026 CW 2009-11-28 1014 DR1A          599 14     SP9RQH        599 15     0
QSO:  7026 CW 2009-11-28 1014 DR1A          599 14     W1EQ          599 05     0
QSO: 28005 CW 2009-11-28 1014 DR1A          599 14     LX7I          599 14     0
QSO: 14026 CW 2009-11-28 1014 DR1A          599 14     VK2BJ         599 30     0
QSO:  7026 CW 2009-11-28 1014 DR1A          599 14     PA3GBI        599 14     0
QSO: 14026 CW 2009-11-28 1015 DR1A          599 14     UA0CM         599 19     0
QSO: 21000 CW 2009-11-28 1015 DR1A          599 14     YL4U          599 15     0
QSO:  7026 CW 2009-11-28 1015 DR1A          599 14     RK4FWX        599 16     0
QSO: 21000 CW 2009-11-28 1016 DR1A          599 14     PA0DIN        599 14     0
QSO:  7026 CW 2009-11-28 1016 DR1A          599 14     PI4RCK        599 14     0
QSO: 14026 CW 2009-11-28 1016 DR1A          599 14     PY5BLG        599 11     0
QSO:  7026 CW 2009-11-28 1017 DR1A          599 14     OH2LNH        599 15     0
QSO: 21000 CW 2009-11-28 1017 DR1A          599 14     S52ZW         599 15     0
QSO:  3527 CW 2009-11-28 1017 DR1A          599 14     EE2W          599 14     0
QSO:  7026 CW 2009-11-28 1017 DR1A          599 14     W1TM          599 05     0
QSO: 21000 CW 2009-11-28 1017 DR1A          599 14     OL3Z          599 15     0
QSO: 14026 CW 2009-11-28 1017 DR1A          599 14     LU8YE         599 13     0
QSO: 21009 CW 2009-11-28 1018 DR1A          599 14     TA3AX         599 20     0
QSO: 14026 CW 2009-11-28 1018 DR1A          599 14     CE3G          599 12     0
QSO:  7026 CW 2009-11-28 1018 DR1A          599 14     SP1KRF        599 15     0
QSO: 21000 CW 2009-11-28 1018 DR1A          599 14     IK8YOQ        599 15     0
QSO: 14026 CW 2009-11-28 1018 DR1A          599 14     RV6YB         599 16     0
QSO: 14026 CW 2009-11-28 1019 DR1A          599 14     OH8KVA        599 15     0
QSO:  7026 CW 2009-11-28 1019 DR1A          599 14     PA6OI         599 14     0
QSO: 14026 CW 2009-11-28 1019 DR1A          599 14     RU9DD         599 17     0
QSO: 21000 CW 2009-11-28 1019 DR1A          599 14     OH1MM         599 15     0
QSO: 21000 CW 2009-11-28 1019 DR1A          599 14     DL5WW         599 14     0
QSO:  7026 CW 2009-11-28 1019 DR1A          599 14     RA1TV         599 16     0
QSO: 14026 CW 2009-11-28 1019 DR1A          599 14     PA7LV         599 14     0
QSO:  7026 CW 2009-11-28 1019 DR1A          599 14     OK2SAR        599 15     0
QSO: 14026 CW 2009-11-28 1020 DR1A          599 14     SM2JEB        599 14     0
QSO: 14026 CW 2009-11-28 1020 DR1A          599 14     RN6AT         599 16     0
QSO:  7026 CW 2009-11-28 1020 DR1A          599 14     OK1FEK        599 15     0
QSO: 21000 CW 2009-11-28 1020 DR1A          599 14     OH6OS         599 15     0
QSO: 14026 CW 2009-11-28 1020 DR1A          599 14     ZL4NX         599 32     0
QSO:  7026 CW 2009-11-28 1021 DR1A          599 14     UA3DGG        599 16     0
QSO: 14026 CW 2009-11-28 1021 DR1A          599 14     TF3GB         599 40     0
QSO:  3527 CW 2009-11-28 1021 DR1A          599 14     DL1NUB        599 14     0
QSO:  3527 CW 2009-11-28 1021 DR1A          599 14     GI4SJQ        599 14     0
QSO: 21000 CW 2009-11-28 1022 DR1A          599 14     SP1MHZ        599 15     0
QSO:  7026 CW 2009-11-28 1022 DR1A          599 14     PA3AIN        599 14     0
QSO:  7026 CW 2009-11-28 1022 DR1A          599 14     K4BTC         599 05     0
QSO: 14026 CW 2009-11-28 1022 DR1A          599 14     WA6KHK        599 03     0
QSO: 21000 CW 2009-11-28 1023 DR1A          599 14     OZ1IKY        599 14     0
QSO: 14026 CW 2009-11-28 1023 DR1A          599 14     RN3FR         599 16     0
QSO: 28023 CW 2009-11-28 1024 DR1A          599 14     PA0DIN        599 14     0
QSO: 14026 CW 2009-11-28 1024 DR1A          599 14     UT1AB         599 16     0
QSO:  7026 CW 2009-11-28 1024 DR1A          599 14     N4ARO         599 04     0
QSO: 21000 CW 2009-11-28 1024 DR1A          599 14     PA1H          599 14     0
QSO:  7026 CW 2009-11-28 1024 DR1A          599 14     EI6DX         599 14     0
QSO: 14026 CW 2009-11-28 1024 DR1A          599 14     JA7AKH        599 25     0
QSO: 21069 CW 2009-11-28 1024 DR1A          599 14     Z36W          599 15     0
QSO:  7026 CW 2009-11-28 1024 DR1A          599 14     DL2GBB        599 14     0
QSO: 14050 CW 2009-11-28 1024 DR1A          599 14     OY6A          599 14     0
QSO: 21000 CW 2009-11-28 1025 DR1A          599 14     HG7T          599 15     0
QSO: 14026 CW 2009-11-28 1025 DR1A          599 14     UY5BA         599 16     0
QSO:  7026 CW 2009-11-28 1025 DR1A          599 14     WA1FCN        599 04     0
QSO: 14026 CW 2009-11-28 1025 DR1A          599 14     PA7F          599 14     0
QSO: 21053 CW 2009-11-28 1026 DR1A          599 14     ZY7C          599 11     0
QSO:  7026 CW 2009-11-28 1027 DR1A          599 14     YO3BBW        599 20     0
QSO: 14026 CW 2009-11-28 1027 DR1A          599 14     YU1PJ         599 15     0
QSO: 21000 CW 2009-11-28 1027 DR1A          599 14     LZ1AQ         599 20     0
QSO:  7026 CW 2009-11-28 1027 DR1A          599 14     RN1TA         599 16     0
QSO:  7026 CW 2009-11-28 1028 DR1A          599 14     VE3YAA        599 04     0
QSO: 14026 CW 2009-11-28 1028 DR1A          599 14     K5GO          599 04     0
QSO:  7026 CW 2009-11-28 1028 DR1A          599 14     DL0NG         599 14     0
QSO: 14026 CW 2009-11-28 1029 DR1A          599 14     RT6A          599 16     0
QSO:  7026 CW 2009-11-28 1029 DR1A          599 14     G4RQI         599 14     0
QSO: 21073 CW 2009-11-28 1029 DR1A          599 14     VK6AA         599 29     0
QSO:  7026 CW 2009-11-28 1030 DR1A          599 14     DM3FF         599 14     0
QSO: 21000 CW 2009-11-28 1030 DR1A          599 14     SV1GSX        599 20     0
QSO: 21000 CW 2009-11-28 1030 DR1A          599 14     PT5A          599 11     0
QSO: 14026 CW 2009-11-28 1031 DR1A          599 14     OK1DM         599 15     0
QSO: 14026 CW 2009-11-28 1031 DR1A          599 14     UA4LA         599 16     0
QSO:  7026 CW 2009-11-28 1031 DR1A          599 14     DK5WB         599 14     0
QSO: 21000 CW 2009-11-28 1031 DR1A          599 14     G4IIY         599 14     0
QSO: 14026 CW 2009-11-28 1031 DR1A          599 14     UR3QXX        599 16     0
QSO:  7026 CW 2009-11-28 1031 DR1A          599 14     LA6IHA        599 14     0
QSO: 28010 CW 2009-11-28 1032 DR1A          599 14     4O3A          599 15     0
QSO: 14026 CW 2009-11-28 1032 DR1A          599 14     UR5ZSU        599 16     0
QSO:  7026 CW 2009-11-28 1032 DR1A          599 14     G4SIE         599 14     0
QSO:  3527 CW 2009-11-28 1032 DR1A          599 14     LY7M          599 15     0
QSO: 14026 CW 2009-11-28 1033 DR1A          599 14     OK1KC         599 15     0
QSO: 14026 CW 2009-11-28 1033 DR1A          599 14     OH5NE         599 15     0
QSO:  7026 CW 2009-11-28 1033 DR1A          599 14     OM7RR         599 15     0
QSO:  3527 CW 2009-11-28 1033 DR1A          599 14     OK1JX         599 15     0
QSO: 14026 CW 2009-11-28 1033 DR1A          599 14     RA9CEX        599 17     0
QSO:  7026 CW 2009-11-28 1034 DR1A          599 14     ON4ALY        599 14     0
QSO:  7026 CW 2009-11-28 1034 DR1A          599 14     UT4XU         599 16     0
QSO: 14026 CW 2009-11-28 1034 DR1A          599 14     K6NA          599 03     0
QSO: 28020 CW 2009-11-28 1034 DR1A          599 14     SV1ENG        599 20     0
