START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.03.001
CALLSIGN:      K0RF
NAME:          Chuck Cullian
CLUB:          GRAND MESA CONTESTERS OF COLORADO
CLAIMED-SCORE: 7421400
CONTEST:       CQ-WW-CW
LOCATION:      CO
OPERATORS:     AA0RS AC0DS K7NV N4VI W0CGR W0UA W0ZP W1XE W2CO W2UP K0RF
QSO:  7039 CW 2009-11-28 2107 K0RF          599 4      IS0/K7QB      599 15     1
QSO: 28032 CW 2009-11-28 2107 K0RF          599 4      PY3CAL        599 11     1
QSO: 14028 CW 2009-11-28 2107 K0RF          599 4      YV5AAX        599 9      1
QSO:  7038 CW 2009-11-28 2107 K0RF          599 4      VA3NR         599 04     1
QSO: 14028 CW 2009-11-28 2108 K0RF          599 4      JE1SCF        599 25     1
QSO:  7036 CW 2009-11-28 2108 K0RF          599 4      S54O          599 15     1
QSO: 28032 CW 2009-11-28 2108 K0RF          599 4      K5WA          599 4      1
QSO: 14028 CW 2009-11-28 2109 K0RF          599 4      JA1IRH        599 25     1
QSO:  7045 CW 2009-11-28 2109 K0RF          599 4      HG6N          599 15     1
QSO: 21011 CW 2009-11-28 2110 K0RF          599 4      A35KL         599 32     1
QSO: 14028 CW 2009-11-28 2110 K0RF          599 4      WE7G          599 4      1
QSO: 14028 CW 2009-11-28 2110 K0RF          599 4      W1EME         599 05     1
QSO: 14028 CW 2009-11-28 2111 K0RF          599 4      JH7CUO        599 25     1
QSO: 28032 CW 2009-11-28 2112 K0RF          599 4      LU1BR         599 13     1
QSO: 14028 CW 2009-11-28 2112 K0RF          599 4      WA2ZSK        599 5      1
QSO:  7034 CW 2009-11-28 2112 K0RF          599 4      VA2EW         599 05     1
QSO: 14028 CW 2009-11-28 2113 K0RF          599 4      JA7ACM        599 25     1
QSO:  7034 CW 2009-11-28 2113 K0RF          599 4      UX5D          599 16     1
QSO: 14028 CW 2009-11-28 2113 K0RF          599 4      JI1ALP        599 25     1
QSO: 14028 CW 2009-11-28 2114 K0RF          599 4      JA1WWO        599 25     1
QSO: 21021 CW 2009-11-28 2114 K0RF          599 4      W2YT          599 05     1
QSO: 14028 CW 2009-11-28 2115 K0RF          599 4      7K4QOK        599 25     1
QSO:  7040 CW 2009-11-28 2115 K0RF          599 4      HB9CA         599 14     1
QSO: 14028 CW 2009-11-28 2115 K0RF          599 4      VE3FH         599 4      1
QSO: 14028 CW 2009-11-28 2116 K0RF          599 4      W6OWI         599 3      1
QSO: 14028 CW 2009-11-28 2118 K0RF          599 4      JG1VZD        599 25     1
QSO: 14028 CW 2009-11-28 2119 K0RF          599 4      JR9GMS        599 25     1
QSO: 14028 CW 2009-11-28 2119 K0RF          599 4      KD4JMI        599 5      1
QSO: 21047 CW 2009-11-28 2119 K0RF          599 4      PV8AA         599 11     1
QSO: 14028 CW 2009-11-28 2119 K0RF          599 4      JA7COI        599 25     1
QSO: 14028 CW 2009-11-28 2121 K0RF          599 4      JA2VHO        599 25     1
QSO: 21021 CW 2009-11-28 2121 K0RF          599 4      XE1R          599 06     1
QSO: 14028 CW 2009-11-28 2122 K0RF          599 4      YV6BTF        599 9      1
QSO: 21021 CW 2009-11-28 2122 K0RF          599 4      LU1XS         599 13     1
QSO: 14028 CW 2009-11-28 2122 K0RF          599 4      WB2JEP        599 5      1
QSO: 14028 CW 2009-11-28 2123 K0RF          599 4      NW9S          599 4      1
QSO: 14028 CW 2009-11-28 2123 K0RF          599 4      VA3NR         599 04     1
QSO: 21026 CW 2009-11-28 2124 K0RF          599 4      VQ5V          599 08     1
QSO:  7057 CW 2009-11-28 2125 K0RF          599 4      M7A           599 14     1
QSO: 14008 CW 2009-11-28 2126 K0RF          599 4      T88CI         599 27     1
QSO: 14028 CW 2009-11-28 2126 K0RF          599 4      JA1IOF        599 25     1
QSO: 14028 CW 2009-11-28 2127 K0RF          599 4      JF1AGB        599 25     1
QSO: 14028 CW 2009-11-28 2128 K0RF          599 4      JR4GPA        599 25     1
QSO: 14034 CW 2009-11-28 2128 K0RF          599 4      J39BS         599 08     1
QSO: 14028 CW 2009-11-28 2129 K0RF          599 4      JA5APU        599 25     1
QSO: 14028 CW 2009-11-28 2129 K0RF          599 4      WT6X          599 3      1
QSO: 14037 CW 2009-11-28 2130 K0RF          599 4      P40A          599 09     1
QSO: 14028 CW 2009-11-28 2130 K0RF          599 4      JA3BDP        599 25     1
QSO:  7064 CW 2009-11-28 2130 K0RF          599 4      EA7OT         599 14     1
QSO: 14039 CW 2009-11-28 2131 K0RF          599 4      HI8A          599 08     1
QSO:  7065 CW 2009-11-28 2131 K0RF          599 4      OK1FDR        599 15     1
QSO:  7066 CW 2009-11-28 2132 K0RF          599 4      S52C          599 15     1
QSO: 14028 CW 2009-11-28 2133 K0RF          599 4      VE3TW         599 04     1
QSO: 14028 CW 2009-11-28 2133 K0RF          599 4      JA0UMV        599 25     1
QSO: 14045 CW 2009-11-28 2133 K0RF          599 4      FM5CD         599 08     1
QSO: 21019 CW 2009-11-28 2134 K0RF          599 4      VE8GEZ        599 01     1
QSO: 21019 CW 2009-11-28 2134 K0RF          599 4      WA2NPD        599 05     1
QSO: 14028 CW 2009-11-28 2134 K0RF          599 4      VE9ML         599 05     1
QSO: 21011 CW 2009-11-28 2135 K0RF          599 4      EI2W          599 14     1
QSO: 14067 CW 2009-11-28 2135 K0RF          599 4      PR7AR         599 11     1
QSO: 14069 CW 2009-11-28 2135 K0RF          599 4      8P5A          599 08     1
QSO: 14028 CW 2009-11-28 2135 K0RF          599 4      JA9PAK        599 25     1
QSO: 14028 CW 2009-11-28 2136 K0RF          599 4      JA1MZM        599 25     1
QSO: 14028 CW 2009-11-28 2137 K0RF          599 4      JE1RZR        599 25     1
QSO: 14028 CW 2009-11-28 2137 K0RF          599 4      LU1BR         599 13     1
QSO: 14028 CW 2009-11-28 2139 K0RF          599 4      VK4CMA        599 30     1
QSO:  7071 CW 2009-11-28 2139 K0RF          599 4      UT2UZ         599 16     1
QSO: 14028 CW 2009-11-28 2140 K0RF          599 4      K4OSO         599 5      1
QSO:  7072 CW 2009-11-28 2140 K0RF          599 4      SP6A          599 15     1
QSO: 14028 CW 2009-11-28 2141 K0RF          599 4      JR8NOD        599 25     1
QSO: 14028 CW 2009-11-28 2141 K0RF          599 4      WT6G          599 3      1
QSO:  7072 CW 2009-11-28 2142 K0RF          599 4      OM3RRC        599 15     1
QSO: 14024 CW 2009-11-28 2142 K0RF          599 4      RA0FU         599 19     1
QSO:  7073 CW 2009-11-28 2142 K0RF          599 4      OE2BZL        599 15     1
QSO: 14028 CW 2009-11-28 2142 K0RF          599 4      VE7HJ         599 3      1
QSO:  7073 CW 2009-11-28 2142 K0RF          599 4      S58Q          599 15     1
QSO: 14011 CW 2009-11-28 2143 K0RF          599 4      VG7V          599 03     1
QSO:  7074 CW 2009-11-28 2143 K0RF          599 4      9A5K          599 15     1
QSO:  7075 CW 2009-11-28 2143 K0RF          599 4      S53F          599 15     1
QSO: 14028 CW 2009-11-28 2144 K0RF          599 4      VO1GO         599 05     1
QSO:  7076 CW 2009-11-28 2144 K0RF          599 4      S58M          599 15     1
QSO: 14028 CW 2009-11-28 2144 K0RF          599 4      K9UH          599 4      1
QSO: 14007 CW 2009-11-28 2144 K0RF          599 4      XE2S          599 06     1
QSO:  7079 CW 2009-11-28 2146 K0RF          599 4      OK7FL         599 15     1
QSO: 21049 CW 2009-11-28 2146 K0RF          599 4      KH7T          599 31     1
QSO: 14001 CW 2009-11-28 2146 K0RF          599 4      PJ4A          599 09     1
QSO: 14028 CW 2009-11-28 2146 K0RF          599 4      JH0NEC        599 25     1
QSO: 21013 CW 2009-11-28 2147 K0RF          599 4      JA1YPA        599 25     1
QSO:  7082 CW 2009-11-28 2147 K0RF          599 4      YU5RA         599 15     1
QSO: 14028 CW 2009-11-28 2148 K0RF          599 4      KA6N/5        599 4      1
QSO:  7082 CW 2009-11-28 2148 K0RF          599 4      S59AA         599 15     1
QSO: 21019 CW 2009-11-28 2149 K0RF          599 4      KE5FXE        599 04     1
QSO: 14039 CW 2009-11-28 2149 K0RF          599 4      JR3NZC        599 25     1
QSO:  7085 CW 2009-11-28 2149 K0RF          599 4      EA3DTD        599 14     1
QSO:  7085 CW 2009-11-28 2150 K0RF          599 4      EA7RM         599 14     1
QSO: 14028 CW 2009-11-28 2150 K0RF          599 4      JA3CKA        599 25     1
QSO: 14042 CW 2009-11-28 2150 K0RF          599 4      JG2KKG        599 25     1
QSO:  7086 CW 2009-11-28 2151 K0RF          599 4      IO4T          599 15     1
QSO: 14048 CW 2009-11-28 2151 K0RF          599 4      KL7AC         599 01     1
QSO: 21013 CW 2009-11-28 2152 K0RF          599 4      ZL2AZ         599 32     1
QSO: 21019 CW 2009-11-28 2153 K0RF          599 4      W0ZQ          599 04     1
QSO: 14028 CW 2009-11-28 2153 K0RF          599 4      JP1QDH        599 25     1
QSO: 28032 CW 2009-11-28 2153 K0RF          599 4      KP4MS         599 8      1
QSO: 21019 CW 2009-11-28 2154 K0RF          599 4      JH1SBE        599 25     1
QSO: 14058 CW 2009-11-28 2154 K0RF          599 4      JE1LFX        599 25     1
QSO:  7090 CW 2009-11-28 2154 K0RF          599 4      EA3GXJ        599 14     1
QSO: 14028 CW 2009-11-28 2155 K0RF          599 4      K6WAC         599 3      1
QSO: 28032 CW 2009-11-28 2155 K0RF          599 4      WA0DEL        599 4      1
QSO:  7092 CW 2009-11-28 2156 K0RF          599 4      SP4TKR        599 15     1
QSO: 21019 CW 2009-11-28 2156 K0RF          599 4      JL1RXW        599 25     1
QSO: 14028 CW 2009-11-28 2156 K0RF          599 4      AE5PW         599 4      1
QSO: 21019 CW 2009-11-28 2156 K0RF          599 4      VK3FM         599 30     1
QSO: 14028 CW 2009-11-28 2158 K0RF          599 4      JH1SVO        599 25     1
QSO: 14028 CW 2009-11-28 2158 K0RF          599 4      JE1LDU        599 25     1
QSO: 14028 CW 2009-11-28 2200 K0RF          599 4      JI1RXQ        599 25     1
QSO: 21035 CW 2009-11-28 2200 K0RF          599 4      KG6DX         599 27     1
QSO: 14050 CW 2009-11-28 2200 K0RF          599 4      UA0CM         599 19     1
QSO:  7003 CW 2009-11-28 2200 K0RF          599 4      DF8AE         599 14     1
QSO: 21019 CW 2009-11-28 2201 K0RF          599 4      KL7TS         599 01     1
QSO: 21019 CW 2009-11-28 2201 K0RF          599 4      JF3IYW        599 25     1
QSO:  7003 CW 2009-11-28 2201 K0RF          599 4      IY3XX         599 15     1
QSO: 14028 CW 2009-11-28 2201 K0RF          599 4      JA4XW         599 25     1
QSO: 14044 CW 2009-11-28 2201 K0RF          599 4      JA0FVU        599 25     1
QSO: 14028 CW 2009-11-28 2201 K0RF          599 4      W6WJR         599 03     1
QSO: 14028 CW 2009-11-28 2201 K0RF          599 4      K6WAC         599 03     1
QSO: 21019 CW 2009-11-28 2201 K0RF          599 4      VK5SW         599 30     1
QSO: 21019 CW 2009-11-28 2201 K0RF          599 4      JA1M          599 25     1
QSO: 21019 CW 2009-11-28 2202 K0RF          599 4      JA2KKA        599 25     1
QSO: 21019 CW 2009-11-28 2203 K0RF          599 4      JA9PAK        599 25     1
QSO:  7005 CW 2009-11-28 2203 K0RF          599 4      RW2F          599 15     1
QSO: 21019 CW 2009-11-28 2203 K0RF          599 4      7K4XNN        599 25     1
QSO: 21019 CW 2009-11-28 2203 K0RF          599 4      JA8CMC        599 25     1
QSO: 14028 CW 2009-11-28 2203 K0RF          599 4      JH1FSF        599 25     1
QSO: 21019 CW 2009-11-28 2204 K0RF          599 4      PY3UA         599 11     1
QSO: 21019 CW 2009-11-28 2204 K0RF          599 4      W7CT          599 03     1
QSO: 14028 CW 2009-11-28 2205 K0RF          599 4      JK1NSR        599 25     1
QSO:  7009 CW 2009-11-28 2206 K0RF          599 4      OK1Z          599 15     1
QSO:  7009 CW 2009-11-28 2207 K0RF          599 4      HA5MK         599 15     1
QSO: 21019 CW 2009-11-28 2207 K0RF          599 4      JI1AQY        599 25     1
QSO: 14028 CW 2009-11-28 2207 K0RF          599 4      JR3QHQ        599 25     1
QSO: 21019 CW 2009-11-28 2207 K0RF          599 4      JA2KVB        599 25     1
QSO:  7010 CW 2009-11-28 2208 K0RF          599 4      OK1XC         599 15     1
QSO: 14028 CW 2009-11-28 2208 K0RF          599 4      JA6CYL/6      599 25     1
QSO: 21019 CW 2009-11-28 2208 K0RF          599 4      JQ2UOZ        599 25     1
QSO: 21019 CW 2009-11-28 2208 K0RF          599 4      VK2PN         599 30     1
QSO: 14028 CW 2009-11-28 2209 K0RF          599 4      JE8NYR        599 25     1
QSO: 21019 CW 2009-11-28 2209 K0RF          599 4      JR1NKN        599 25     1
QSO: 14028 CW 2009-11-28 2210 K0RF          599 4      JR3IIR        599 25     1
QSO: 14028 CW 2009-11-28 2210 K0RF          599 4      JA1BFN        599 25     1
QSO: 21052 CW 2009-11-28 2210 K0RF          599 4      JR3EOI        599 25     1
QSO: 21019 CW 2009-11-28 2211 K0RF          599 4      JG3CQJ        599 25     1
QSO: 14028 CW 2009-11-28 2212 K0RF          599 4      AK1N          599 5      1
QSO: 14028 CW 2009-11-28 2214 K0RF          599 4      VE1RGB        599 5      1
QSO: 21019 CW 2009-11-28 2214 K0RF          599 4      JE6CAJ        599 25     1
QSO: 21019 CW 2009-11-28 2215 K0RF          599 4      PY4XX         599 11     1
QSO: 14028 CW 2009-11-28 2215 K0RF          599 4      JL8AQH        599 25     1
QSO: 14028 CW 2009-11-28 2215 K0RF          599 4      JR2ECF        599 25     1
QSO: 14028 CW 2009-11-28 2217 K0RF          599 4      JJ6TWQ        599 25     1
QSO: 21019 CW 2009-11-28 2218 K0RF          599 4      JR1CBC        599 25     1
QSO: 21019 CW 2009-11-28 2220 K0RF          599 4      JA3RAZ        599 25     1
QSO: 21019 CW 2009-11-28 2220 K0RF          599 4      JA2AXB        599 25     1
QSO: 14028 CW 2009-11-28 2224 K0RF          599 4      K1VSJ         599 5      1
QSO: 21019 CW 2009-11-28 2225 K0RF          599 4      UA0ZAM        599 19     1
QSO: 21019 CW 2009-11-28 2225 K0RF          599 4      JQ1NGT        599 25     1
QSO: 21019 CW 2009-11-28 2225 K0RF          599 4      AE5X          599 4      1
QSO: 14028 CW 2009-11-28 2227 K0RF          599 4      JK3HFN        599 25     1
QSO: 21019 CW 2009-11-28 2227 K0RF          599 4      JA7OXR        599 25     1
QSO: 21019 CW 2009-11-28 2228 K0RF          599 4      KS0T          599 04     1
QSO: 14028 CW 2009-11-28 2228 K0RF          599 4      7N1PRD/0      599 25     1
QSO: 21019 CW 2009-11-28 2228 K0RF          599 4      JA8EOT        599 25     1
QSO: 21019 CW 2009-11-28 2228 K0RF          599 4      JE1RZR        599 25     1
QSO: 21019 CW 2009-11-28 2229 K0RF          599 4      JA6BDB        599 25     1
QSO: 21019 CW 2009-11-28 2229 K0RF          599 4      JI1RXQ        599 25     1
QSO: 14028 CW 2009-11-28 2230 K0RF          599 4      JK3HLP        599 25     1
QSO: 14028 CW 2009-11-28 2230 K0RF          599 4      W4JSI         599 4      1
QSO: 21019 CW 2009-11-28 2231 K0RF          599 4      JA1QGT        599 25     1
QSO: 14028 CW 2009-11-28 2231 K0RF          599 4      WD8OSE        599 4      1
QSO: 14028 CW 2009-11-28 2232 K0RF          599 4      UA0LMO        599 19     1
QSO: 21019 CW 2009-11-28 2232 K0RF          599 4      J37T          599 08     1
QSO:  7022 CW 2009-11-28 2233 K0RF          599 4      DK3WW         599 14     1
QSO: 14028 CW 2009-11-28 2233 K0RF          599 4      JA2KCY        599 25     1
QSO: 14028 CW 2009-11-28 2233 K0RF          599 4      JA1DKT        599 25     1
QSO: 14028 CW 2009-11-28 2234 K0RF          599 4      JE1LFR        599 25     1
QSO:  7024 CW 2009-11-28 2234 K0RF          599 4      G6PZ          599 14     1
QSO: 21019 CW 2009-11-28 2234 K0RF          599 4      JA3JM         599 25     1
QSO: 14028 CW 2009-11-28 2234 K0RF          599 4      XE1V          599 6      1
QSO:  7026 CW 2009-11-28 2235 K0RF          599 4      9A7A          599 15     1
QSO: 21019 CW 2009-11-28 2235 K0RF          599 4      JJ1MZH        599 25     1
QSO: 14028 CW 2009-11-28 2235 K0RF          599 4      JG3FEA        599 25     1
QSO:  7026 CW 2009-11-28 2235 K0RF          599 4      HA8JV         599 15     1
QSO: 21019 CW 2009-11-28 2236 K0RF          599 4      JA6WFM        599 25     1
QSO:  7027 CW 2009-11-28 2236 K0RF          599 4      UU7J          599 16     1
QSO: 28008 CW 2009-11-28 2236 K0RF          599 4      LT1A          599 13     1
QSO: 21019 CW 2009-11-28 2236 K0RF          599 4      JF3NKA        599 25     1
QSO: 21019 CW 2009-11-28 2237 K0RF          599 4      KB4PPE        599 05     1
QSO: 14028 CW 2009-11-28 2237 K0RF          599 4      KE6RS         599 3      1
QSO:  7027 CW 2009-11-28 2237 K0RF          599 4      JS3CTQ        599 25     1
QSO: 14028 CW 2009-11-28 2237 K0RF          599 4      JH4RUF        599 25     1
QSO: 21019 CW 2009-11-28 2237 K0RF          599 4      JA1QOP        599 25     1
QSO: 14028 CW 2009-11-28 2238 K0RF          599 4      KC2ANN        599 5      1
QSO: 14028 CW 2009-11-28 2238 K0RF          599 4      JO3EVM        599 25     1
QSO:  7028 CW 2009-11-28 2239 K0RF          599 4      9A4M          599 15     1
QSO: 14028 CW 2009-11-28 2239 K0RF          599 4      JH1EVD        599 25     1
QSO: 14028 CW 2009-11-28 2240 K0RF          599 4      N5VN          599 4      1
QSO:  7031 CW 2009-11-28 2242 K0RF          599 4      IK2HDF        599 15     1
QSO: 14028 CW 2009-11-28 2242 K0RF          599 4      UA0CNX        599 19     1
QSO:  7031 CW 2009-11-28 2242 K0RF          599 4      YQ9W          599 20     1
QSO: 14028 CW 2009-11-28 2243 K0RF          599 4      RZ0LWA        599 19     1
QSO:  7033 CW 2009-11-28 2243 K0RF          599 4      OM7M          599 15     1
QSO: 14028 CW 2009-11-28 2243 K0RF          599 4      KQ6X          599 3      1
QSO:  7034 CW 2009-11-28 2243 K0RF          599 4      OL3A          599 15     1
QSO:  7034 CW 2009-11-28 2244 K0RF          599 4      IR2C          599 15     1
QSO: 21020 CW 2009-11-28 2244 K0RF          599 4      JG7PSJ        599 25     1
QSO: 14028 CW 2009-11-28 2244 K0RF          599 4      XE1R          599 06     1
QSO:  7036 CW 2009-11-28 2244 K0RF          599 4      SN6Z          599 15     1
QSO: 21020 CW 2009-11-28 2244 K0RF          599 4      JK3GWT        599 25     1
QSO: 14028 CW 2009-11-28 2244 K0RF          599 4      JA1VCW        599 25     1
QSO:  7036 CW 2009-11-28 2244 K0RF          599 4      9A1P          599 15     1
QSO: 21020 CW 2009-11-28 2245 K0RF          599 4      JF2KOZ        599 25     1
QSO: 21020 CW 2009-11-28 2245 K0RF          599 4      JH9KVF        599 25     1
QSO: 28043 CW 2009-11-28 2245 K0RF          599 4      HP1RIS        599 07     1
QSO: 21020 CW 2009-11-28 2245 K0RF          599 4      JA2KPW        599 25     1
QSO:  7037 CW 2009-11-28 2245 K0RF          599 4      OE8Q          599 15     1
QSO: 14028 CW 2009-11-28 2246 K0RF          599 4      NN3RP         599 5      1
QSO: 21020 CW 2009-11-28 2246 K0RF          599 4      JA3PYC        599 25     1
QSO: 21020 CW 2009-11-28 2246 K0RF          599 4      JA2QVP        599 25     1
QSO: 14028 CW 2009-11-28 2246 K0RF          599 4      JM2LHB        599 25     1
QSO:  7038 CW 2009-11-28 2246 K0RF          599 4      OM8A          599 15     1
QSO: 21020 CW 2009-11-28 2246 K0RF          599 4      JA1CP         599 25     1
QSO: 21020 CW 2009-11-28 2246 K0RF          599 4      JH1DJD        599 25     1
QSO: 14028 CW 2009-11-28 2246 K0RF          599 4      JA5INF/1      599 25     1
QSO: 21020 CW 2009-11-28 2247 K0RF          599 4      JA1VII        599 25     1
QSO: 21020 CW 2009-11-28 2248 K0RF          599 4      JA1HG         599 25     1
QSO: 14028 CW 2009-11-28 2248 K0RF          599 4      RA0LG         599 19     1
QSO: 14028 CW 2009-11-28 2248 K0RF          599 4      VA3ATT        599 4      1
QSO:  7043 CW 2009-11-28 2248 K0RF          599 4      DK9PY         599 14     1
QSO: 21020 CW 2009-11-28 2248 K0RF          599 4      7M2ALP        599 25     1
QSO: 14028 CW 2009-11-28 2248 K0RF          599 4      JA3LEB        599 25     1
QSO:  7044 CW 2009-11-28 2249 K0RF          599 4      DR5N          599 14     1
QSO: 28009 CW 2009-11-28 2249 K0RF          599 4      HK1X          599 09     1
QSO: 14028 CW 2009-11-28 2249 K0RF          599 4      VK6LC         599 29     1
QSO: 14028 CW 2009-11-28 2249 K0RF          599 4      JF2WME        599 25     1
QSO: 14028 CW 2009-11-28 2250 K0RF          599 4      JA2DHF        599 25     1
QSO: 21020 CW 2009-11-28 2250 K0RF          599 4      TX1B          599 32     1
QSO: 21020 CW 2009-11-28 2250 K0RF          599 4      JA2FJP        599 25     1
QSO:  7046 CW 2009-11-28 2250 K0RF          599 4      S58P          599 15     1
QSO: 14028 CW 2009-11-28 2251 K0RF          599 4      YS1/W3MKT     599 7      1
QSO: 14028 CW 2009-11-28 2251 K0RF          599 4      JH4UTP        599 25     1
QSO: 21020 CW 2009-11-28 2251 K0RF          599 4      JH1OLB        599 25     1
QSO:  7048 CW 2009-11-28 2251 K0RF          599 4      PI4AMF        599 14     1
QSO: 21020 CW 2009-11-28 2251 K0RF          599 4      JM1KNI        599 25     1
QSO: 14028 CW 2009-11-28 2252 K0RF          599 4      JA3JM         599 25     1
QSO: 21020 CW 2009-11-28 2252 K0RF          599 4      JA1HP         599 25     1
QSO: 14028 CW 2009-11-28 2252 K0RF          599 4      JS3EOE        599 25     1
QSO: 21020 CW 2009-11-28 2253 K0RF          599 4      JA8DIV        599 25     1
QSO:  7061 CW 2009-11-28 2253 K0RF          599 4      4L0A          599 21     1
QSO: 14028 CW 2009-11-28 2253 K0RF          599 4      JI2MWH        599 25     1
QSO: 14028 CW 2009-11-28 2253 K0RF          599 4      JR4DAH        599 25     1
QSO: 21020 CW 2009-11-28 2253 K0RF          599 4      JH1FSF        599 25     1
QSO: 21020 CW 2009-11-28 2254 K0RF          599 4      JL1OXH        599 25     1
QSO: 21020 CW 2009-11-28 2254 K0RF          599 4      PY2MR         599 11     1
QSO: 28017 CW 2009-11-28 2255 K0RF          599 4      K5WW          599 04     1
QSO: 14028 CW 2009-11-28 2255 K0RF          599 4      K7VI          599 3      1
QSO: 21020 CW 2009-11-28 2255 K0RF          599 4      JA7ZP         599 25     1
QSO: 28017 CW 2009-11-28 2255 K0RF          599 4      K5TR          599 04     1
QSO:  7063 CW 2009-11-28 2256 K0RF          599 4      DL6NCY        599 14     1
QSO: 21020 CW 2009-11-28 2256 K0RF          599 4      JA3PCQ        599 25     1
QSO: 21020 CW 2009-11-28 2256 K0RF          599 4      JA9C          599 25     1
QSO: 14028 CW 2009-11-28 2256 K0RF          599 4      W6DEP         599 3      1
QSO:  7064 CW 2009-11-28 2256 K0RF          599 4      SO9S          599 15     1
QSO: 21020 CW 2009-11-28 2256 K0RF          599 4      JA9CWJ        599 25     1
QSO: 14028 CW 2009-11-28 2256 K0RF          599 4      JA1WHG        599 25     1
QSO:  7065 CW 2009-11-28 2257 K0RF          599 4      UW1G          599 16     1
QSO: 28017 CW 2009-11-28 2257 K0RF          599 4      WB0RUR        599 04     1
QSO: 14028 CW 2009-11-28 2258 K0RF          599 4      JA9LX         599 25     1
QSO: 21020 CW 2009-11-28 2258 K0RF          599 4      K4OB          599 5      1
QSO: 28017 CW 2009-11-28 2259 K0RF          599 4      PY3YD         599 11     1
QSO: 14028 CW 2009-11-28 2259 K0RF          599 4      W9IP          599 4      1
QSO:  7065 CW 2009-11-28 2259 K0RF          599 4      LX5T          599 14     1
QSO: 21041 CW 2009-11-28 2259 K0RF          599 4      AH2R          599 27     1
QSO: 21020 CW 2009-11-28 2300 K0RF          599 4      W5JBV         599 05     1
QSO: 28017 CW 2009-11-28 2300 K0RF          599 4      WB0RX         599 04     1
QSO: 14028 CW 2009-11-28 2300 K0RF          599 4      JA1CP         599 25     1
QSO:  7066 CW 2009-11-28 2300 K0RF          599 4      YU7W          599 15     1
QSO: 21020 CW 2009-11-28 2301 K0RF          599 4      JH0NEC        599 25     1
QSO: 28017 CW 2009-11-28 2301 K0RF          599 4      K5DD          599 04     1
QSO: 14053 CW 2009-11-28 2301 K0RF          599 4      JO1LVZ        599 25     1
QSO:  3549 CW 2009-11-28 2301 K0RF          599 4      UU7J          599 16     1
QSO: 14028 CW 2009-11-28 2301 K0RF          599 4      WB2DFC        599 5      1
QSO:  7067 CW 2009-11-28 2302 K0RF          599 4      V26K          599 8      1
QSO: 14052 CW 2009-11-28 2302 K0RF          599 4      AL9A          599 1      1
QSO: 28017 CW 2009-11-28 2303 K0RF          599 4      K5KLA         599 04     1
QSO:  7071 CW 2009-11-28 2303 K0RF          599 4      EC7AMY        599 14     1
QSO: 14028 CW 2009-11-28 2303 K0RF          599 4      OH6JMM        599 15     1
QSO:  7072 CW 2009-11-28 2304 K0RF          599 4      S52ZW         599 15     1
QSO: 14028 CW 2009-11-28 2305 K0RF          599 4      W2BEE         599 5      1
QSO:  7073 CW 2009-11-28 2305 K0RF          599 4      OL5Q          599 15     1
QSO: 21061 CW 2009-11-28 2305 K0RF          599 4      JS6RGY        599 25     1
QSO: 21026 CW 2009-11-28 2306 K0RF          599 4      RA0FU         599 19     1
QSO: 14028 CW 2009-11-28 2307 K0RF          599 4      JG5DHX        599 25     1
QSO: 21020 CW 2009-11-28 2307 K0RF          599 4      JR3OEH        599 25     1
QSO: 14028 CW 2009-11-28 2307 K0RF          599 4      JL1XMN        599 25     1
QSO: 21020 CW 2009-11-28 2307 K0RF          599 4      JA7COI        599 25     1
QSO: 28017 CW 2009-11-28 2307 K0RF          599 4      PY1NB         599 11     1
QSO:  7075 CW 2009-11-28 2307 K0RF          599 4      9A7D          599 15     1
QSO: 21020 CW 2009-11-28 2308 K0RF          599 4      AI9K          599 04     1
QSO: 14028 CW 2009-11-28 2308 K0RF          599 4      AI6O          599 3      1
QSO: 21020 CW 2009-11-28 2308 K0RF          599 4      JL1ELQ        599 25     1
QSO:  7076 CW 2009-11-28 2308 K0RF          599 4      OK1JOC        599 15     1
QSO: 14028 CW 2009-11-28 2308 K0RF          599 4      JH7IPR/6      599 25     1
QSO: 21020 CW 2009-11-28 2309 K0RF          599 4      5W0KH         599 32     1
QSO:  7080 CW 2009-11-28 2309 K0RF          599 4      OT5P          599 14     1
QSO: 14028 CW 2009-11-28 2309 K0RF          599 4      JA2JTN        599 25     1
QSO: 21038 CW 2009-11-28 2310 K0RF          599 4      JH4UYB        599 25     1
QSO: 14028 CW 2009-11-28 2310 K0RF          599 4      JH8DBI        599 25     1
QSO:  7085 CW 2009-11-28 2310 K0RF          599 4      4X0G          599 20     1
QSO: 21020 CW 2009-11-28 2311 K0RF          599 4      JF1NZW        599 25     1
QSO:  7088 CW 2009-11-28 2312 K0RF          599 4      EA5KA         599 14     1
QSO: 21020 CW 2009-11-28 2312 K0RF          599 4      JA8KXA        599 25     1
QSO: 14028 CW 2009-11-28 2312 K0RF          599 4      JA3UCO        599 25     1
QSO:  7091 CW 2009-11-28 2313 K0RF          599 4      TM2S          599 14     1
QSO: 21040 CW 2009-11-28 2313 K0RF          599 4      JE7YSS        599 25     1
QSO: 14028 CW 2009-11-28 2313 K0RF          599 4      JR2FJC        599 25     1
QSO: 21020 CW 2009-11-28 2314 K0RF          599 4      JF1NHD        599 25     1
QSO: 14028 CW 2009-11-28 2314 K0RF          599 4      ZP9EH         599 11     1
