START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ World Wide Log 2.7
CONTEST: CQ-WW-CW
CALLSIGN: K3TC
CLAIMED-SCORE: 1182818
OPERATORS: K3TC
CLUB: Potomac Valley Radio Club
Location: MDC
NAME: Thomas J. Calomiris
SOAPBOX: On top band I'm a sappling among mighty oak trees
QSO:  1800 CW 2009-11-28 1157 K3TC          599 5      VE3EJ         599 04
QSO: 21000 CW 2009-11-28 1222 K3TC          599 5      9L5A          599 35
QSO: 21000 CW 2009-11-28 1224 K3TC          599 5      CR2X          599 14
QSO: 21000 CW 2009-11-28 1224 K3TC          599 5      CR3L          599 33
QSO: 21000 CW 2009-11-28 1228 K3TC          599 5      D44AC         599 35
QSO: 21000 CW 2009-11-28 1229 K3TC          599 5      EF8M          599 33
QSO: 21000 CW 2009-11-28 1229 K3TC          599 5      EA8URL        599 33
QSO: 21000 CW 2009-11-28 1231 K3TC          599 5      ZS4TX         599 38
QSO: 21000 CW 2009-11-28 1237 K3TC          599 5      5R8ZO         599 39
QSO: 21000 CW 2009-11-28 1312 K3TC          599 5      DL1A          599 14
QSO: 21000 CW 2009-11-28 1313 K3TC          599 5      YT3M          599 15
QSO: 21000 CW 2009-11-28 1314 K3TC          599 5      OL9R          599 15
QSO: 21000 CW 2009-11-28 1315 K3TC          599 5      HG1S          599 15
QSO: 21000 CW 2009-11-28 1315 K3TC          599 5      S52ZW         599 15
QSO: 21000 CW 2009-11-28 1316 K3TC          599 5      FM5LD         599 08
QSO: 21000 CW 2009-11-28 1318 K3TC          599 5      HG6N          599 15
QSO: 21000 CW 2009-11-28 1319 K3TC          599 5      OL4A          599 15
QSO: 21000 CW 2009-11-28 1320 K3TC          599 5      4O3A          599 15
QSO: 21000 CW 2009-11-28 1321 K3TC          599 5      PJ4A          599 09
QSO: 21000 CW 2009-11-28 1321 K3TC          599 5      E73M          599 15
QSO: 21000 CW 2009-11-28 1324 K3TC          599 5      P49Y          599 09
QSO: 21000 CW 2009-11-28 1326 K3TC          599 5      OL3Z          599 15
QSO: 21000 CW 2009-11-28 1326 K3TC          599 5      YT2W          599 15
QSO: 21000 CW 2009-11-28 1327 K3TC          599 5      V26K          599 08
QSO: 21000 CW 2009-11-28 1328 K3TC          599 5      S51FB         599 15
QSO: 21000 CW 2009-11-28 1329 K3TC          599 5      4M5IR         599 09
QSO: 21000 CW 2009-11-28 1330 K3TC          599 5      8P9SS         599 08
QSO: 21000 CW 2009-11-28 1331 K3TC          599 5      TI5N          599 07
QSO: 21000 CW 2009-11-28 1332 K3TC          599 5      ZY7C          599 11
QSO: 21000 CW 2009-11-28 1333 K3TC          599 5      ZS4U          599 38
QSO: 21000 CW 2009-11-28 1334 K3TC          599 5      OE3K          599 15
QSO: 21000 CW 2009-11-28 1334 K3TC          599 5      PS7DX         599 11
QSO: 21000 CW 2009-11-28 1335 K3TC          599 5      NP2KW         599 08
QSO: 21000 CW 2009-11-28 1336 K3TC          599 5      HC8GR         599 10
QSO: 21000 CW 2009-11-28 1337 K3TC          599 5      LT1F          599 13
QSO: 21000 CW 2009-11-28 1337 K3TC          599 5      8P5A          599 08
QSO: 21000 CW 2009-11-28 1338 K3TC          599 5      VP2V/DL7VOG   599 08
QSO: 21000 CW 2009-11-28 1338 K3TC          599 5      PS2T          599 11
QSO: 21000 CW 2009-11-28 1339 K3TC          599 5      NP4Z          599 08
QSO: 21000 CW 2009-11-28 1342 K3TC          599 5      IR4X          599 15
QSO: 21000 CW 2009-11-28 1342 K3TC          599 5      C4I           599 20
QSO: 21000 CW 2009-11-28 1342 K3TC          599 5      G3PJT         599 14
QSO: 21000 CW 2009-11-28 1344 K3TC          599 5      GM7V          599 14
QSO: 21000 CW 2009-11-28 1344 K3TC          599 5      ZP0R          599 11
QSO: 21000 CW 2009-11-28 1347 K3TC          599 5      6W1RW         599 35
QSO: 21000 CW 2009-11-28 1350 K3TC          599 5      CR3E          599 33
QSO: 21000 CW 2009-11-28 1351 K3TC          599 5      PT5A          599 11
QSO: 21000 CW 2009-11-28 1352 K3TC          599 5      9A1A          599 15
QSO: 21000 CW 2009-11-28 1354 K3TC          599 5      TO5T          599 08
QSO: 21000 CW 2009-11-28 1358 K3TC          599 5      EE2W          599 14
QSO: 21000 CW 2009-11-28 1359 K3TC          599 5      YV1FM         599 09
QSO: 21000 CW 2009-11-28 1401 K3TC          599 5      IO5O          599 15
QSO: 21000 CW 2009-11-28 1402 K3TC          599 5      KP2M          599 08
QSO: 21000 CW 2009-11-28 1402 K3TC          599 5      TM6X          599 14
QSO: 21000 CW 2009-11-28 1404 K3TC          599 5      LU8YE         599 13
QSO: 21000 CW 2009-11-28 1406 K3TC          599 5      3G3V          599 12
QSO: 21000 CW 2009-11-28 1416 K3TC          599 5      K1TO          599 05
QSO: 21000 CW 2009-11-28 1416 K3TC          599 5      IS0/K7QB      599 15
QSO: 21000 CW 2009-11-28 1419 K3TC          599 5      YU1KX         599 15
QSO: 21000 CW 2009-11-28 1420 K3TC          599 5      5N7M          599 35
QSO: 21000 CW 2009-11-28 1420 K3TC          599 5      PT2ZHA        599 11
QSO: 21000 CW 2009-11-28 1421 K3TC          599 5      LP1H          599 13
QSO: 21000 CW 2009-11-28 1423 K3TC          599 5      EA4KA         599 14
QSO: 21000 CW 2009-11-28 1427 K3TC          599 5      CR5X          599 14
QSO: 21000 CW 2009-11-28 1428 K3TC          599 5      9A4M          599 15
QSO: 21000 CW 2009-11-28 1429 K3TC          599 5      PJ2T          599 09
QSO: 21000 CW 2009-11-28 1432 K3TC          599 5      HC2SL         599 10
QSO: 21000 CW 2009-11-28 1433 K3TC          599 5      IR4M          599 15
QSO: 21000 CW 2009-11-28 1434 K3TC          599 5      FM5CD         599 08
QSO: 21000 CW 2009-11-28 1435 K3TC          599 5      EA3AV         599 14
QSO: 21000 CW 2009-11-28 1435 K3TC          599 5      TM6M          599 14
QSO: 21000 CW 2009-11-28 1436 K3TC          599 5      J79WE         599 08
QSO: 21000 CW 2009-11-28 1439 K3TC          599 5      V47NT         599 08
QSO: 21000 CW 2009-11-28 1443 K3TC          599 5      PP5BZ         599 11
QSO: 21000 CW 2009-11-28 1444 K3TC          599 5      P40W          599 09
QSO: 21000 CW 2009-11-28 1446 K3TC          599 5      GM0GAV        599 14
QSO: 21000 CW 2009-11-28 1446 K3TC          599 5      MD4K          599 14
QSO: 21000 CW 2009-11-28 1448 K3TC          599 5      YS4U          599 07
QSO: 21000 CW 2009-11-28 1449 K3TC          599 5      HA6PX         599 15
QSO: 21000 CW 2009-11-28 1452 K3TC          599 5      OK1IC         599 15
QSO: 21000 CW 2009-11-28 1453 K3TC          599 5      LU9MDH        599 13
QSO: 21000 CW 2009-11-28 1456 K3TC          599 5      YO9HP         599 20
QSO: 21000 CW 2009-11-28 1458 K3TC          599 5      G5O           599 14
QSO: 21000 CW 2009-11-28 1504 K3TC          599 5      S55VM         599 15
QSO: 21000 CW 2009-11-28 1506 K3TC          599 5      AN4A          599 14
