START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, high power
CONTEST: XMAS
SPECIFIC: K16
CALLSIGN: DL1YCF
LOCATION: jn39vk
CLAIMED-SCORE: 103
CREATED-BY: RUMped Ver. 3.2.13  by Tom, DL2RUM, modified by DXHF upload.
QSO:  3500 PH 2018-12-26 0924 DL1YCF        59  K16    DF1LON        59  R11    0
QSO:  3500 PH 2018-12-26 0924 DL1YCF        59  K16    DL5L          59  X23    0
QSO:  3500 PH 2018-12-26 0927 DL1YCF        59  K16    DL6MHW        59  W37    0
QSO:  3500 PH 2018-12-26 0927 DL1YCF        59  K16    DL7ACN        59  A22    0
QSO:  3500 PH 2018-12-26 0928 DL1YCF        59  K16    DC1KW         59  I18    0
QSO:  3500 PH 2018-12-26 0928 DL1YCF        59  K16    DK8ZB         59  F39    0
QSO:  3500 PH 2018-12-26 0931 DL1YCF        59  K16    DL0RD         59  L16    0
QSO:  3500 PH 2018-12-26 0931 DL1YCF        59  K16    DH4PSG        59  N20    0
QSO:  3500 CW 2018-12-26 0936 DL1YCF        599 K16    DL3TU         599 P12    0
QSO:  3500 CW 2018-12-26 0936 DL1YCF        599 K16    DL1STG        599 O26    0
QSO:  3500 CW 2018-12-26 0939 DL1YCF        599 K16    DK9PY         599 K04    0
QSO:  3500 CW 2018-12-26 0939 DL1YCF        599 K16    DK8AX         599 F10    0
QSO:  3500 CW 2018-12-26 0941 DL1YCF        599 K16    DL5AXX        599 X34    0
QSO:  3500 CW 2018-12-26 0941 DL1YCF        599 K16    DC4A          599 B06    0
QSO:  3500 CW 2018-12-26 0944 DL1YCF        599 K16    DL1DTL        599 S01    0
QSO:  3500 CW 2018-12-26 0944 DL1YCF        599 K16    DK0SAX        599 SAX    0
QSO:  3500 CW 2018-12-26 0946 DL1YCF        599 K16    DK3WE         599 S34    0
QSO:  3500 CW 2018-12-26 0946 DL1YCF        599 K16    DL2TR         599 P05    0
QSO:  3500 CW 2018-12-26 0949 DL1YCF        599 K16    DD8D          599 G73    0
QSO:  3500 CW 2018-12-26 0949 DL1YCF        599 K16    DL1NKS        599 B24    0
QSO:  3500 CW 2018-12-26 0955 DL1YCF        599 K16    DL4MFM        599 E20    0
QSO:  3500 CW 2018-12-26 0955 DL1YCF        599 K16    DF1LX         599 M15    0
QSO:  3500 CW 2018-12-26 0958 DL1YCF        599 K16    DF8VO         599 Q05    0
QSO:  3500 CW 2018-12-26 1000 DL1YCF        599 K16    DL5MAE        599 C25    0
QSO:  3500 CW 2018-12-26 1002 DL1YCF        599 K16    DL9MFY        599 C12    0
QSO:  3500 CW 2018-12-26 1004 DL1YCF        599 K16    DF5RF         599 F43    0
QSO:  3500 CW 2018-12-26 1005 DL1YCF        599 K16    DL8AWK        599 X31    0
QSO:  3500 CW 2018-12-26 1006 DL1YCF        599 K16    DH2FW         599 T02    0
QSO:  3500 CW 2018-12-26 1007 DL1YCF        599 K16    DL6FBK        599 F29    0
QSO:  3500 CW 2018-12-26 1010 DL1YCF        599 K16    DL8CO         599 F33    0
QSO:  3500 CW 2018-12-26 1010 DL1YCF        599 K16    DL5ANS        599 X23    0
QSO:  3500 CW 2018-12-26 1012 DL1YCF        599 K16    DL3DW         599 K06    0
QSO:  3500 CW 2018-12-26 1013 DL1YCF        599 K16    DL2FQ         599 F16    0
QSO:  3500 CW 2018-12-26 1014 DL1YCF        599 K16    DF7JC         599 R02    0
QSO:  3500 CW 2018-12-26 1015 DL1YCF        599 K16    DF8LY         599 F16    0
QSO:  3500 CW 2018-12-26 1016 DL1YCF        599 K16    DK3HM         599 F18    0
QSO:  3500 CW 2018-12-26 1017 DL1YCF        599 K16    DL4WA         599 X28    0
QSO:  3500 CW 2018-12-26 1018 DL1YCF        599 K16    DJ5NN         599 NM     0
QSO:  3500 CW 2018-12-26 1019 DL1YCF        599 K16    DJ5QE         599 N20    0
QSO:  3500 CW 2018-12-26 1021 DL1YCF        599 K16    DA3T          599 S33    0
QSO:  3500 CW 2018-12-26 1022 DL1YCF        599 K16    DL5RMH        599 U08    0
QSO:  3500 CW 2018-12-26 1023 DL1YCF        599 K16    DL7GEM        599 F27    0
QSO:  3500 CW 2018-12-26 1023 DL1YCF        599 K16    DL9FBF        599 F16    0
QSO:  3500 CW 2018-12-26 1025 DL1YCF        599 K16    DL4FN         599 F35    0
QSO:  3500 CW 2018-12-26 1026 DL1YCF        599 K16    DL3RDM        599 U08    0
QSO:  3500 CW 2018-12-26 1027 DL1YCF        599 K16    DK5WN         599 X17    0
QSO:  7000 CW 2018-12-26 1032 DL1YCF        599 K16    DL8DWW        599 S04    0
QSO:  7000 CW 2018-12-26 1032 DL1YCF        599 K16    DL5MM         599 S13    0
QSO:  7000 CW 2018-12-26 1036 DL1YCF        599 K16    DL8DYL        599 S01    0
QSO:  7000 CW 2018-12-26 1036 DL1YCF        599 K16    DL1BZA        599 Y22    0
QSO:  7000 CW 2018-12-26 1039 DL1YCF        599 K16    DL8BDG        599 I09    0
QSO:  7000 CW 2018-12-26 1041 DL1YCF        599 K16    OK7T          599 132    0
QSO:  7000 CW 2018-12-26 1042 DL1YCF        599 K16    SP9BRP        599 046    0
QSO:  7000 CW 2018-12-26 1044 DL1YCF        599 K16    DM4EE         599 Y19    0
QSO:  7000 CW 2018-12-26 1046 DL1YCF        599 K16    OK5MM         599 145    0
QSO:  7000 CW 2018-12-26 1046 DL1YCF        599 K16    DL9ABM        599 H07    0
QSO:  7000 CW 2018-12-26 1047 DL1YCF        599 K16    DL2RUG        599 Y09    0
QSO:  7000 CW 2018-12-26 1049 DL1YCF        599 K16    OE8TED        599 153    0
QSO:  7000 CW 2018-12-26 1051 DL1YCF        599 K16    DL9BUG        599 Y15    0
QSO:  7000 CW 2018-12-26 1052 DL1YCF        599 K16    DL9UJF        599 Y27    0
QSO:  7000 CW 2018-12-26 1053 DL1YCF        599 K16    OE3KAB        599 160    0
QSO:  7000 CW 2018-12-26 1053 DL1YCF        599 K16    DJ3XD         599 H31    0
QSO:  7000 CW 2018-12-26 1057 DL1YCF        599 K16    SP1AEN        599 115    0
QSO:  7000 CW 2018-12-26 1058 DL1YCF        599 K16    DF2WZ         599 I49    0
QSO:  7000 CW 2018-12-26 1059 DL1YCF        599 K16    DL3DUE        599 S02    0
QSO:  7000 CW 2018-12-26 1059 DL1YCF        599 K16    DF0FY         599 E31    0
END-OF-LOG:
