START-OF-LOG: 3.0
CREATED-BY:    CT Version 9.89.003
CALLSIGN:      K7XC
NAME:          Tim Marek
CLUB:          Northern California Contest Club
CLAIMED-SCORE: 53436
CONTEST:       CQ-WW-SSB
OPERATORS:     K7XC
OPERATORS:
SOAPBOX:       Used IC746, 80W, 2 ele Tribander @ 20', 20M Inv Vee @ 30',
SOAPBOX:       80M/40M/10M Fan Inv Vee @ 30', 160M Inv L @ 32'
QSO:  3800 PH 2006-10-29 0604 K7XC           59 03     VE6WZ         59  4      1
QSO:  3800 PH 2006-10-29 0606 K7XC           59 03     XF4DL         59  6      1
QSO:  3800 PH 2006-10-29 0612 K7XC           59 03     VA3NR         59  4      1
QSO:  3800 PH 2006-10-29 0614 K7XC           59 03     VE3RM         59  4      1
QSO:  3800 PH 2006-10-29 0616 K7XC           59 03     VE4DRN        59  4      1
QSO:  3800 PH 2006-10-29 0624 K7XC           59 03     WB6JJJ        59  3      1
QSO:  3800 PH 2006-10-29 0626 K7XC           59 03     PJ4E          59  09     1
QSO:  3800 PH 2006-10-29 0628 K7XC           59 03     KL1V          59  1      1
QSO:  7200 PH 2006-10-29 0635 K7XC           59 03     ZM2M          59  32     1
QSO:  7200 PH 2006-10-29 0643 K7XC           59 03     JA8BMK        59  25     1
QSO:  7200 PH 2006-10-29 0645 K7XC           59 03     JA7YRR        59  25     1
QSO:  7200 PH 2006-10-29 0646 K7XC           59 03     VE3MIS        59  4      1
QSO:  7200 PH 2006-10-29 0647 K7XC           59 03     FG5JK         59  08     1
QSO:  7200 PH 2006-10-29 0652 K7XC           59 03     CM6RCR        59  08     1
QSO:  7200 PH 2006-10-29 0656 K7XC           59 03     6Y1V          59  8      1
QSO:  7200 PH 2006-10-29 0657 K7XC           59 03     PJ2T          59  9      1
QSO:  7200 PH 2006-10-29 0705 K7XC           59 03     TG9ATG        59  7      1
QSO:  7200 PH 2006-10-29 0709 K7XC           59 03     YV4A          59  9      1
QSO:  1840 PH 2006-10-29 0714 K7XC           59 03     VE5RI         59  4      1
QSO:  3800 PH 2006-10-29 0720 K7XC           59 03     VE3SY         59  4      1
QSO:  3800 PH 2006-10-29 0722 K7XC           59 03     VE3CX         59  4      1
QSO:  3800 PH 2006-10-29 0726 K7XC           59 03     JA7YRR        59  25     1
QSO:  3800 PH 2006-10-29 0731 K7XC           59 03     NE3F          59  5      1
QSO:  3800 PH 2006-10-29 0732 K7XC           59 03     KH7X          59  31     1
QSO:  3800 PH 2006-10-29 0737 K7XC           59 03     ZL6QH         59  32     1
QSO:  3800 PH 2006-10-29 0740 K7XC           59 03     WP2Z          59  8      1
QSO:  3800 PH 2006-10-29 0743 K7XC           59 03     VC7G          59  3      1
QSO:  3800 PH 2006-10-29 0746 K7XC           59 03     AH6JR         59  31     1
QSO:  3800 PH 2006-10-29 0750 K7XC           59 03     UA0FGZ        59  19     1
QSO:  7200 PH 2006-10-29 0811 K7XC           59 03     5K4DX         59  9      1
QSO:  7200 PH 2006-10-29 0817 K7XC           59 03     LU5HM         59  13     1
QSO:  7200 PH 2006-10-29 0821 K7XC           59 03     VK2BCQ        59  30     1
QSO:  7200 PH 2006-10-29 0827 K7XC           59 03     VP5DX         59  8      1
QSO:  3800 PH 2006-10-29 0837 K7XC           59 03     J3A           59  08     1
QSO:  3800 PH 2006-10-29 0838 K7XC           59 03     VE7SV         59  03     1
QSO:  3800 PH 2006-10-29 0840 K7XC           59 03     6Y1V          59  8      1
QSO:  3800 PH 2006-10-29 0840 K7XC           59 03     JA7NVF        59  25     1
QSO:  3800 PH 2006-10-29 0847 K7XC           59 03     ZL1KMN        59  32     1
QSO:  3800 PH 2006-10-29 0850 K7XC           59 03     VP5DX         59  8      1
QSO:  3800 PH 2006-10-29 0851 K7XC           59 03     PJ2T          59  9      1
QSO:  7200 PH 2006-10-29 0901 K7XC           59 03     JA5FBZ        59  25     1
QSO:  7200 PH 2006-10-29 0902 K7XC           59 03     JM1XCW        59  25     1
QSO:  7200 PH 2006-10-29 0905 K7XC           59 03     AH7C          59  31     1
QSO:  7200 PH 2006-10-29 0906 K7XC           59 03     CO8LY         59  8      1
QSO:  7200 PH 2006-10-29 0908 K7XC           59 03     W3LPL         59  5      1
QSO:  7200 PH 2006-10-29 0910 K7XC           59 03     VK8AA         59  29     1
QSO:  1840 PH 2006-10-29 0917 K7XC           59 03     XF4DL         59  06     1
QSO:  7200 PH 2006-10-29 0927 K7XC           59 03     8J3YAGI       59  25     1
QSO:  7200 PH 2006-10-29 0932 K7XC           59 03     V26B          59  8      1
QSO: 14175 PH 2006-10-29 1618 K7XC           59 03     OT6A          59  14     1
QSO: 14175 PH 2006-10-29 1622 K7XC           59 03     KH6FI         59  31     1
QSO: 14175 PH 2006-10-29 1623 K7XC           59 03     SJ2W          59  14     1
QSO: 14175 PH 2006-10-29 1627 K7XC           59 03     RW1ZA         59  16     1
QSO: 14175 PH 2006-10-29 1629 K7XC           59 03     VB4MWA        59  4      1
QSO: 21000 PH 2006-10-29 1645 K7XC           59 03     K1KI          59  5      1
QSO: 21000 PH 2006-10-29 1645 K7XC           59 03     YV4A          59  9      1
QSO: 28000 PH 2006-10-29 1648 K7XC           59 03     LU2EVA        59  13     1
QSO: 28000 PH 2006-10-29 1650 K7XC           59 03     CX4DX         59  13     1
QSO: 28000 PH 2006-10-29 1650 K7XC           59 03     LR2D          59  13     1
QSO: 28000 PH 2006-10-29 1652 K7XC           59 03     LU1HF         59  13     1
QSO: 21000 PH 2006-10-29 1659 K7XC           59 03     VP2MDY        59  8      1
QSO: 21000 PH 2006-10-29 1701 K7XC           59 03     LR2F          59  13     1
QSO: 21000 PH 2006-10-29 1709 K7XC           59 03     XF4DL         59  06     1
QSO: 21000 PH 2006-10-29 1711 K7XC           59 03     CQ9T          59  33     1
QSO: 21000 PH 2006-10-29 1712 K7XC           59 03     VP5DX         59  8      1
QSO: 21000 PH 2006-10-29 1712 K7XC           59 03     FY5KE         59  9      1
QSO: 21000 PH 2006-10-29 1716 K7XC           59 03     NP2B          59  8      1
QSO: 21000 PH 2006-10-29 1720 K7XC           59 03     FS/WY3P       59  8      1
QSO: 21000 PH 2006-10-29 1722 K7XC           59 03     VE3EJ         59  4      1
QSO: 21000 PH 2006-10-29 1724 K7XC           59 03     HP1BYS        59  7      1
QSO: 14175 PH 2006-10-29 1735 K7XC           59 03     OH8X          59  15     1
QSO: 14175 PH 2006-10-29 1736 K7XC           59 03     ZL6QH         59  32     1
QSO: 28000 PH 2006-10-29 1800 K7XC           59 03     V26B          59  8      1
QSO: 28000 PH 2006-10-29 1802 K7XC           59 03     PZ5RA         59  9      1
QSO: 28000 PH 2006-10-29 1805 K7XC           59 03     FY5KE         59  9      1
QSO: 21000 PH 2006-10-29 2220 K7XC           59 03     ZX5J          59  11     1
QSO: 21000 PH 2006-10-29 2221 K7XC           59 03     CX6VM         59  13     1
QSO: 21000 PH 2006-10-29 2225 K7XC           59 03     PP1CZ         59  11     1
QSO: 21000 PH 2006-10-29 2227 K7XC           59 03     XE1MM         59  6      1
QSO: 21000 PH 2006-10-29 2249 K7XC           59 03     VK4CZ         59  30     1
QSO: 21000 PH 2006-10-29 2250 K7XC           59 03     VK1CC         59  30     1
QSO:  7200 PH 2006-10-29 2356 K7XC           59 03     WD6HDY        59  03     1
END-OF-LOG:
