START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: G0TSM
CATEGORY: SINGLE-OP-ASSISTED ALL
CLAIMED-SCORE: 508080
CLUB: 
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.55D
NAME: Darren Collins
OPERATORS: G0TSM
SOAPBOX: FT1000MP, Yaesu Quadra, 10,15,20M Hexbeam @25ft. 40/80/160 Windom @ 40ft.
QSO:  3703 PH 2005-10-29 2031 G0TSM          59     14 IU2R           59     15 
QSO:  3708 PH 2005-10-29 2032 G0TSM          59     14 9A6A           59     15 
QSO:  1840 PH 2005-10-29 2033 G0TSM          59     14 DK5K           59     14 
QSO:  1845 PH 2005-10-29 2034 G0TSM          59     14 OT5A           59     14 
QSO:  1843 PH 2005-10-29 2035 G0TSM          59     14 DQ0Q           59     14 
QSO:  1849 PH 2005-10-29 2037 G0TSM          59     14 LX7I           59     14 
QSO:  1862 PH 2005-10-29 2039 G0TSM          59     14 S57M           59     15 
QSO:  1870 PH 2005-10-29 2039 G0TSM          59     14 GM5A           59     14 
QSO:  1885 PH 2005-10-29 2040 G0TSM          59     14 S54W           59     15 
QSO:  1881 PH 2005-10-29 2041 G0TSM          59     14 OE8Q           59     15 
QSO:  1898 PH 2005-10-29 2043 G0TSM          59     14 GM0B           59     14 
QSO:  1898 PH 2005-10-29 2044 G0TSM          59     14 9A3RE          59     15 
QSO:  1890 PH 2005-10-29 2044 G0TSM          59     14 OZ1HXQ         59     14 
QSO:  1876 PH 2005-10-29 2046 G0TSM          59     14 LY2IJ          59     15 
QSO:  1872 PH 2005-10-29 2047 G0TSM          59     14 PA3GCV         59     14 
QSO:  1868 PH 2005-10-29 2047 G0TSM          59     14 OZ3RIN         59     14 
QSO:  1864 PH 2005-10-29 2048 G0TSM          59     14 PA5A           59     14 
QSO:  1859 PH 2005-10-29 2050 G0TSM          59     14 LY7A           59     15 
QSO:  1825 PH 2005-10-29 2051 G0TSM          59     14 F6KHM          59     14 
QSO:  1836 PH 2005-10-29 2052 G0TSM          59     14 OZ7X           59     14 
QSO:  1841 PH 2005-10-29 2053 G0TSM          59     14 IU1B           59     15 
QSO:  1847 PH 2005-10-29 2054 G0TSM          59     14 HB9H           59     14 
QSO:  1851 PH 2005-10-29 2055 G0TSM          59     14 GM2T           59     14 
QSO:  1814 PH 2005-10-29 2056 G0TSM          59     14 Z36W           59     15 
QSO:  1817 PH 2005-10-29 2057 G0TSM          59     14 K7QB/IS0       59     15 
QSO:  1821 PH 2005-10-29 2106 G0TSM          59     14 OH6DX          59     15 
QSO:  1811 PH 2005-10-29 2107 G0TSM          59     14 SM6DOI         59     14 
QSO:  3770 PH 2005-10-29 2113 G0TSM          59     14 OM7M           59     15 
QSO: 14264 PH 2005-10-29 2116 G0TSM          59     14 DQ0Q           59     14 
QSO:  7071 PH 2005-10-29 2155 G0TSM          59     14 LY7Z           59     15 
QSO:  3748 PH 2005-10-29 2250 G0TSM          59     14 CT7T           59     14 
QSO:  3754 PH 2005-10-29 2251 G0TSM          59     14 GW4BLE         59     14 
QSO:  3706 PH 2005-10-29 2254 G0TSM          59     14 4N1N           59     15 
QSO:  3651 PH 2005-10-29 2256 G0TSM          59     14 GM5A           59     14 
QSO:  3659 PH 2005-10-29 2258 G0TSM          59     14 LX1HD          59     14 
QSO:  3668 PH 2005-10-29 2259 G0TSM          59     14 RW4LYL         59     16 
QSO:  3668 PH 2005-10-29 2300 G0TSM          59     14 M2W            59     14 
QSO:  3668 PH 2005-10-29 2300 G0TSM          59     14 GM2T           59     14 
QSO:  3668 PH 2005-10-29 2301 G0TSM          59     14 RT3T           59     16 
QSO:  3668 PH 2005-10-29 2301 G0TSM          59     14 DQ8T           59     14 
QSO:  3744 PH 2005-10-29 2315 G0TSM          59     14 CT9L           59     33 
QSO:  3771 PH 2005-10-29 2316 G0TSM          59     14 HB0/HB9AON     59     14 
QSO:  3781 PH 2005-10-29 2317 G0TSM          59     14 DQ0Q           59     14 
QSO:  3784 PH 2005-10-29 2317 G0TSM          59     14 UX2IO          59     16 
QSO:  3786 PH 2005-10-29 2318 G0TSM          59     14 DK5K           59     14 
QSO:  3789 PH 2005-10-29 2319 G0TSM          59     14 OH5LF          59     15 
QSO:  3791 PH 2005-10-29 2319 G0TSM          59     14 SN3A           59     15 
QSO:  3705 PH 2005-10-29 2324 G0TSM          59     14 VO1AU          59      5 
QSO:  3642 PH 2005-10-29 2325 G0TSM          59     14 K1TTT          59      5 
QSO:  3643 PH 2005-10-29 2329 G0TSM          59     14 K3LR           59      5 
QSO:  7077 PH 2005-10-29 2331 G0TSM          59     14 DQ4W           59     14 
QSO:  7088 PH 2005-10-29 2334 G0TSM          59     14 VE3EJ          59      4 
QSO:  7065 PH 2005-10-29 2336 G0TSM          59     14 EA6BH          59     14 
QSO: 28485 PH 2005-10-30 1020 G0TSM          59     14 G4ODV/5B       59     20 
QSO: 28511 PH 2005-10-30 1021 G0TSM          59     14 4X1DX          59     20 
QSO: 28475 PH 2005-10-30 1023 G0TSM          59     14 EA7RM          59     14 
QSO: 28469 PH 2005-10-30 1024 G0TSM          59     14 EA7UU          59     14 
QSO: 28417 PH 2005-10-30 1027 G0TSM          59     14 EA9LZ          59     33 
QSO: 28395 PH 2005-10-30 1030 G0TSM          59     14 ZC4LI          59     20 
QSO: 28414 PH 2005-10-30 1031 G0TSM          59     14 IW9FRA         59     15 
QSO: 28435 PH 2005-10-30 1033 G0TSM          59     14 IT9ZMX         59     15 
QSO: 28532 PH 2005-10-30 1038 G0TSM          59     14 FR1HZ          59     39 
QSO: 21420 PH 2005-10-30 1039 G0TSM          59     14 LZ1ZF          59     20 
QSO: 21409 PH 2005-10-30 1040 G0TSM          59     14 YO6BHN         59     20 
QSO: 21406 PH 2005-10-30 1042 G0TSM          59     14 S52ZW          59     15 
QSO: 21394 PH 2005-10-30 1042 G0TSM          59     14 4X4DZ          59     20 
QSO: 21386 PH 2005-10-30 1043 G0TSM          59     14 M1P            59     14 
QSO: 21366 PH 2005-10-30 1045 G0TSM          59     14 IG9R           59     33 
QSO: 21275 PH 2005-10-30 1046 G0TSM          59     14 YC3BDJ         59     28 
QSO: 21272 PH 2005-10-30 1047 G0TSM          59     14 9K2HN          59     21 
QSO: 21332 PH 2005-10-30 1048 G0TSM          59     14 MD4K           59     14 
QSO: 21414 PH 2005-10-30 1051 G0TSM          59     14 PS2T           59     11 
QSO: 21221 PH 2005-10-30 1055 G0TSM          59     14 EA8ZS          59     33 
QSO: 21173 PH 2005-10-30 1058 G0TSM          59     14 RA0BA          59     18 
QSO: 21182 PH 2005-10-30 1059 G0TSM          59     14 EF7AGG         59     14 
QSO: 21202 PH 2005-10-30 1100 G0TSM          59     14 3V5A           59     33 
QSO: 21356 PH 2005-10-30 1101 G0TSM          59     14 AY8A           59     13 
QSO: 21368 PH 2005-10-30 1102 G0TSM          59     14 YT7Z           59     15 
QSO: 21390 PH 2005-10-30 1103 G0TSM          59     14 SV1BFW         59     20 
QSO: 21392 PH 2005-10-30 1104 G0TSM          59     14 Z32XA          59     15 
QSO: 21403 PH 2005-10-30 1104 G0TSM          59     14 ZA/Z35M        59     15 
QSO: 21147 PH 2005-10-30 1108 G0TSM          59     14 CT7T           59     14 
QSO: 21206 PH 2005-10-30 1111 G0TSM          59     14 V26B           59      8 
QSO: 21179 PH 2005-10-30 1115 G0TSM          59     14 CT3YA          59     33 
QSO: 21166 PH 2005-10-30 1117 G0TSM          59     14 VP5DX          59      8 
QSO: 21217 PH 2005-10-30 1120 G0TSM          59     14 K1RX           59      5 
QSO: 21154 PH 2005-10-30 1223 G0TSM          59     14 VO1HE          59      5 
QSO: 21161 PH 2005-10-30 1223 G0TSM          59     14 IT9SGF         59     15 
QSO: 21244 PH 2005-10-30 1225 G0TSM          59     14 FM5BH          59      8 
QSO: 21236 PH 2005-10-30 1227 G0TSM          59     14 K1AR           59      5 
QSO: 21238 PH 2005-10-30 1228 G0TSM          59     14 K1TTT          59      5 
QSO: 21248 PH 2005-10-30 1229 G0TSM          59     14 N8II           59      5 
QSO: 21253 PH 2005-10-30 1231 G0TSM          59     14 F2YT           59     14 
QSO: 21257 PH 2005-10-30 1232 G0TSM          59     14 N2LT           59      5 
QSO: 21266 PH 2005-10-30 1232 G0TSM          59     14 N2NG           59      5 
QSO: 21314 PH 2005-10-30 1234 G0TSM          59     14 PX5E           59     11 
QSO: 21314 PH 2005-10-30 1235 G0TSM          59     14 WE2F           59      5 
QSO: 21322 PH 2005-10-30 1236 G0TSM          59     14 UU7J           59     16 
QSO: 21330 PH 2005-10-30 1237 G0TSM          59     14 K1LZ           59      5 
QSO: 21333 PH 2005-10-30 1238 G0TSM          59     14 ON4ND          59     14 
QSO: 21338 PH 2005-10-30 1238 G0TSM          59     14 DF0CG          59     14 
QSO: 21340 PH 2005-10-30 1239 G0TSM          59     14 NN3W           59      5 
QSO: 21355 PH 2005-10-30 1240 G0TSM          59     14 GM5A           59     14 
QSO: 21361 PH 2005-10-30 1240 G0TSM          59     14 WA1S           59      5 
QSO: 21364 PH 2005-10-30 1241 G0TSM          59     14 EA8AH          59     33 
QSO: 21379 PH 2005-10-30 1242 G0TSM          59     14 RA3DNC         59     16 
QSO: 21383 PH 2005-10-30 1242 G0TSM          59     14 KI1G           59      5 
QSO: 21388 PH 2005-10-30 1243 G0TSM          59     14 SN7V           59     15 
QSO: 21395 PH 2005-10-30 1245 G0TSM          59     14 WP2Z           59      8 
QSO: 21397 PH 2005-10-30 1245 G0TSM          59     14 N8RA           59      5 
QSO: 21399 PH 2005-10-30 1246 G0TSM          59     14 SX5P           59     20 
QSO: 21408 PH 2005-10-30 1249 G0TSM          59     14 OH0Z           59     15 
QSO: 21211 PH 2005-10-30 1256 G0TSM          59     14 K4ZW           59      5 
QSO: 21214 PH 2005-10-30 1257 G0TSM          59     14 KE2C           59      5 
QSO: 28508 PH 2005-10-30 1258 G0TSM          59     14 ZB2/ON5UR      59     14 
QSO: 28467 PH 2005-10-30 1305 G0TSM          59     14 CT3YA          59     33 
QSO: 21448 PH 2005-10-30 1309 G0TSM          59     14 K4EA           59      5 
QSO: 21437 PH 2005-10-30 1313 G0TSM          59     14 K5KG           59      5 
QSO: 21430 PH 2005-10-30 1316 G0TSM          59     14 RW3DU          59     16 
QSO: 21430 PH 2005-10-30 1317 G0TSM          59     14 VA3EC          59      4 
QSO: 21430 PH 2005-10-30 1318 G0TSM          59     14 N2GM           59      5 
QSO: 21430 PH 2005-10-30 1319 G0TSM          59     14 SV1EOS         59     20 
QSO: 21430 PH 2005-10-30 1320 G0TSM          59     14 VE3XN          59      4 
QSO: 21430 PH 2005-10-30 1320 G0TSM          59     14 W2RR           59      5 
QSO: 21430 PH 2005-10-30 1321 G0TSM          59     14 RX6AH          59     16 
QSO: 21430 PH 2005-10-30 1322 G0TSM          59     14 W1MIG          59      5 
QSO: 21430 PH 2005-10-30 1322 G0TSM          59     14 WB1ADR         59      5 
QSO: 21430 PH 2005-10-30 1323 G0TSM          59     14 K2LX           59      5 
QSO: 21430 PH 2005-10-30 1323 G0TSM          59     14 VE2GSO         59      2 
QSO: 21430 PH 2005-10-30 1324 G0TSM          59     14 KA1ZD          59      5 
QSO: 21430 PH 2005-10-30 1324 G0TSM          59     14 VE3KPP         59      4 
QSO: 21430 PH 2005-10-30 1325 G0TSM          59     14 K1GDM          59      5 
QSO: 21430 PH 2005-10-30 1325 G0TSM          59     14 RA3GJ/A        59     16 
QSO: 21430 PH 2005-10-30 1326 G0TSM          59     14 UZ0G           59     16 
QSO: 21417 PH 2005-10-30 1338 G0TSM          59     14 NA2U           59      5 
QSO: 21389 PH 2005-10-30 1341 G0TSM          59     14 W9RE           59      4 
QSO: 21370 PH 2005-10-30 1343 G0TSM          59     14 N1RY           59      5 
QSO: 21304 PH 2005-10-30 1345 G0TSM          59     14 GW4BLE         59     14 
QSO: 21295 PH 2005-10-30 1346 G0TSM          59     14 YO3JF          59     20 
QSO: 21283 PH 2005-10-30 1347 G0TSM          59     14 ZY7C           59     11 
QSO: 21271 PH 2005-10-30 1348 G0TSM          59     14 KT1V           59      5 
QSO: 21264 PH 2005-10-30 1349 G0TSM          59     14 NE3F           59      5 
QSO: 21263 PH 2005-10-30 1350 G0TSM          59     14 W8ZA           59      5 
QSO: 21262 PH 2005-10-30 1350 G0TSM          59     14 W3UA           59      5 
QSO: 21259 PH 2005-10-30 1350 G0TSM          59     14 FY5KE          59      9 
QSO: 21254 PH 2005-10-30 1351 G0TSM          59     14 IR4X           59     15 
QSO: 21241 PH 2005-10-30 1353 G0TSM          59     14 K5TR           59      4 
QSO: 21240 PH 2005-10-30 1354 G0TSM          59     14 W4KW           59      4 
QSO: 21237 PH 2005-10-30 1355 G0TSM          59     14 AA5NT          59      4 
QSO: 21230 PH 2005-10-30 1358 G0TSM          59     14 DL2ARD         59     14 
QSO: 21223 PH 2005-10-30 1358 G0TSM          59     14 W2RE           59      5 
QSO: 21220 PH 2005-10-30 1359 G0TSM          59     14 VE3JF          59      4 
QSO: 21215 PH 2005-10-30 1400 G0TSM          59     14 W2AX           59      5 
QSO: 21209 PH 2005-10-30 1401 G0TSM          59     14 N3RS           59      5 
QSO: 21197 PH 2005-10-30 1402 G0TSM          59     14 8P1A           59      8 
QSO: 21193 PH 2005-10-30 1402 G0TSM          59     14 VC3O           59      4 
QSO: 21173 PH 2005-10-30 1403 G0TSM          59     14 VA3DX          59      4 
QSO: 21148 PH 2005-10-30 1406 G0TSM          59     14 P40A           59      9 
QSO: 28447 PH 2005-10-30 1411 G0TSM          59     14 W2RD           59      5 
QSO: 28447 PH 2005-10-30 1413 G0TSM          59     14 N4MM           59      5 
QSO: 28447 PH 2005-10-30 1413 G0TSM          59     14 KB1H           59      5 
QSO: 28447 PH 2005-10-30 1413 G0TSM          59     14 W2YE           59      5 
QSO: 28447 PH 2005-10-30 1413 G0TSM          59     14 G0CHE          59     14 
QSO: 28447 PH 2005-10-30 1413 G0TSM          59     14 N1DG           59      5 
QSO: 28447 PH 2005-10-30 1414 G0TSM          59     14 W3GM           59      5 
QSO: 28447 PH 2005-10-30 1415 G0TSM          59     14 N3RS           59      5 
QSO: 28447 PH 2005-10-30 1415 G0TSM          59     14 N3ZA           59      5 
QSO: 28447 PH 2005-10-30 1415 G0TSM          59     14 N3AD           59      5 
QSO: 28447 PH 2005-10-30 1415 G0TSM          59     14 M0BJL          59     14 
QSO: 28447 PH 2005-10-30 1416 G0TSM          59     14 N1MM           59      5 
QSO: 28447 PH 2005-10-30 1416 G0TSM          59     14 NA2U           59      5 
QSO: 28447 PH 2005-10-30 1417 G0TSM          59     14 N3AM           59      5 
QSO: 28447 PH 2005-10-30 1417 G0TSM          59     14 AA1K           59      5 
QSO: 28447 PH 2005-10-30 1418 G0TSM          59     14 G7RAU          59     14 
QSO: 28447 PH 2005-10-30 1418 G0TSM          59     14 G8XXJ          59     14 
QSO: 28447 PH 2005-10-30 1420 G0TSM          59     14 K3NA           59      5 
QSO: 28447 PH 2005-10-30 1421 G0TSM          59     14 VO1AU          59      5 
QSO: 28447 PH 2005-10-30 1422 G0TSM          59     14 K3BZ           59      5 
QSO: 28447 PH 2005-10-30 1423 G0TSM          59     14 G3FPQ          59     14 
QSO: 28447 PH 2005-10-30 1425 G0TSM          59     14 AA2DR          59      5 
QSO: 28447 PH 2005-10-30 1425 G0TSM          59     14 K5UA           59      4 
QSO: 28447 PH 2005-10-30 1426 G0TSM          59     14 N2RM           59      5 
QSO: 28447 PH 2005-10-30 1427 G0TSM          59     14 NN3W           59      5 
QSO: 28447 PH 2005-10-30 1433 G0TSM          59     14 KI1G           59      5 
QSO: 28447 PH 2005-10-30 1436 G0TSM          59     14 G4XGM          59     14 
QSO: 28447 PH 2005-10-30 1436 G0TSM          59     14 VO1HE          59      5 
QSO: 28447 PH 2005-10-30 1437 G0TSM          59     14 PY5XT          59     11 
QSO: 28447 PH 2005-10-30 1440 G0TSM          59     14 PP5VB          59     11 
QSO: 28440 PH 2005-10-30 1447 G0TSM          59     14 ZX2B           59     11 
QSO: 28507 PH 2005-10-30 1448 G0TSM          59     14 OT5A           59     14 
QSO: 14191 PH 2005-10-30 1449 G0TSM          59     14 S50K           59     15 
QSO: 14203 PH 2005-10-30 1450 G0TSM          59     14 YZ9A           59     15 
QSO: 14216 PH 2005-10-30 1451 G0TSM          59     14 HG4F           59     15 
QSO: 14218 PH 2005-10-30 1451 G0TSM          59     14 LZ9W           59     20 
QSO: 14233 PH 2005-10-30 1452 G0TSM          59     14 IU3A           59     15 
QSO: 14207 PH 2005-10-30 1452 G0TSM          59     14 SM5CEU         59     14 
QSO: 14211 PH 2005-10-30 1453 G0TSM          59     14 ES5RW          59     15 
QSO: 14211 PH 2005-10-30 1453 G0TSM          59     14 J43J           59     20 
QSO: 14179 PH 2005-10-30 1454 G0TSM          59     14 D44TD          59     35 
QSO: 14245 PH 2005-10-30 1457 G0TSM          59     14 9A5E           59     15 
QSO: 14258 PH 2005-10-30 1458 G0TSM          59     14 SP8IMG         59     15 
QSO: 14288 PH 2005-10-30 1459 G0TSM          59     14 RW2F           59     15 
QSO: 14297 PH 2005-10-30 1459 G0TSM          59     14 UW2I           59     16 
QSO: 14303 PH 2005-10-30 1500 G0TSM          59     14 IS0/WH0Q       59     15 
QSO: 14252 PH 2005-10-30 1502 G0TSM          59     14 KI1G           59      5 
QSO: 14276 PH 2005-10-30 1503 G0TSM          59     14 EX8A           59     17 
QSO: 14277 PH 2005-10-30 1504 G0TSM          59     14 OH8L           59     15 
QSO: 14298 PH 2005-10-30 1506 G0TSM          59     14 4L8A           59     21 
QSO: 14260 PH 2005-10-30 1507 G0TSM          59     14 K0RF           59      4 
QSO: 14106 PH 2005-10-30 1513 G0TSM          59     14 F8AAN          59     14 
QSO: 14104 PH 2005-10-30 1516 G0TSM          59     14 VK1AA          59     30 
QSO: 14113 PH 2005-10-30 1516 G0TSM          59     14 T92M           59     15 
QSO: 14116 PH 2005-10-30 1517 G0TSM          59     14 Z33F           59     15 
QSO: 14119 PH 2005-10-30 1518 G0TSM          59     14 CN8SG          59     33 
QSO: 14127 PH 2005-10-30 1519 G0TSM          59     14 JY4NE          59     20 
QSO: 14124 PH 2005-10-30 1521 G0TSM          59     14 9M2CNC         59     28 
QSO: 14142 PH 2005-10-30 1522 G0TSM          59     14 S53S           59     15 
QSO: 14238 PH 2005-10-30 1522 G0TSM          59     14 3V5A           59     33 
QSO: 14242 PH 2005-10-30 1523 G0TSM          59     14 YT1AD          59     15 
QSO: 14259 PH 2005-10-30 1526 G0TSM          59     14 CT9L           59     33 
QSO: 14283 PH 2005-10-30 1528 G0TSM          59     14 HG6N           59     15 
QSO:  7063 PH 2005-10-30 1529 G0TSM          59     14 MD4K           59     14 
QSO:  7063 PH 2005-10-30 1530 G0TSM          59     14 GM0B           59     14 
QSO:  7058 PH 2005-10-30 1530 G0TSM          59     14 MI0LL          59     14 
QSO:  7050 PH 2005-10-30 1531 G0TSM          59     14 DQ0Q           59     14 
QSO:  7044 PH 2005-10-30 1531 G0TSM          59     14 PA6Z           59     14 
QSO:  7043 PH 2005-10-30 1532 G0TSM          59     14 YO7LFV         59     20 
QSO:  7038 PH 2005-10-30 1534 G0TSM          59     14 S57O           59     15 
QSO:  7053 PH 2005-10-30 1535 G0TSM          59     14 YZ1E           59     15 
QSO:  7087 PH 2005-10-30 1538 G0TSM          59     14 PA3EWP         59     14 
QSO: 28485 PH 2005-10-30 1543 G0TSM          59     14 LR2F           59     13 
QSO: 28454 PH 2005-10-30 1544 G0TSM          59     14 LT1F           59     13 
QSO: 28413 PH 2005-10-30 1554 G0TSM          59     14 LU1HF          59     13 
QSO: 28497 PH 2005-10-30 1556 G0TSM          59     14 PY2CX          59     11 
QSO: 21162 PH 2005-10-30 1558 G0TSM          59     14 VP5T           59      8 
QSO: 21313 PH 2005-10-30 1600 G0TSM          59     14 TI5N           59      7 
QSO: 21320 PH 2005-10-30 1602 G0TSM          59     14 HQ9R           59      7 
QSO: 21345 PH 2005-10-30 1602 G0TSM          59     14 ZS5NK          59     38 
QSO: 21372 PH 2005-10-30 1603 G0TSM          59     14 VP9I           59      5 
QSO: 21361 PH 2005-10-30 1605 G0TSM          59     14 K3MD           59      5 
QSO: 21283 PH 2005-10-30 1607 G0TSM          59     14 K3ZO           59      5 
QSO: 21267 PH 2005-10-30 1608 G0TSM          59     14 W4MYA          59      5 
QSO: 21266 PH 2005-10-30 1609 G0TSM          59     14 K8IA           59      3 
QSO: 21266 PH 2005-10-30 1610 G0TSM          59     14 NK7U           59      3 
QSO: 21261 PH 2005-10-30 1610 G0TSM          59     14 HK3JJH         59      9 
QSO: 21260 PH 2005-10-30 1611 G0TSM          59     14 N2IC           59      4 
QSO: 21248 PH 2005-10-30 1613 G0TSM          59     14 PY2TEL         59     11 
QSO: 21235 PH 2005-10-30 1615 G0TSM          59     14 LW9ETQ         59     13 
QSO: 21200 PH 2005-10-30 1618 G0TSM          59     14 PZ5A           59      9 
QSO: 21194 PH 2005-10-30 1619 G0TSM          59     14 VE3JAQ         59      4 
QSO: 14285 PH 2005-10-30 1620 G0TSM          59     14 K7ZSD          59      3 
QSO: 14270 PH 2005-10-30 1623 G0TSM          59     14 FM5BH          59      8 
QSO: 14258 PH 2005-10-30 1624 G0TSM          59     14 W7WA           59      3 
QSO: 14229 PH 2005-10-30 1633 G0TSM          59     14 EK0B           59     21 
QSO: 14197 PH 2005-10-30 1638 G0TSM          59     14 K5ZD           59      5 
QSO: 14186 PH 2005-10-30 1638 G0TSM          59     14 WA2NHA         59      5 
QSO: 14232 PH 2005-10-30 1640 G0TSM          59     14 NK7U           59      3 
QSO: 21439 PH 2005-10-30 1642 G0TSM          59     14 K4JNY          59      4 
QSO: 21433 PH 2005-10-30 1642 G0TSM          59     14 K5NA           59      4 
QSO: 21431 PH 2005-10-30 1643 G0TSM          59     14 N4CT           59      5 
QSO: 21419 PH 2005-10-30 1644 G0TSM          59     14 K3II           59      5 
QSO: 21412 PH 2005-10-30 1645 G0TSM          59     14 K0HA           59      4 
QSO: 21393 PH 2005-10-30 1649 G0TSM          59     14 K5YA           59      4 
QSO: 21390 PH 2005-10-30 1649 G0TSM          59     14 VA3SK          59      4 
QSO: 21385 PH 2005-10-30 1650 G0TSM          59     14 K8AZ           59      4 
QSO: 21382 PH 2005-10-30 1650 G0TSM          59     14 V31MD          59      7 
QSO: 21365 PH 2005-10-30 1652 G0TSM          59     14 N2CW           59      5 
QSO: 21327 PH 2005-10-30 1653 G0TSM          59     14 N4PN           59      5 
QSO: 21314 PH 2005-10-30 1655 G0TSM          59     14 PY2TNT         59     11 
QSO: 21273 PH 2005-10-30 1657 G0TSM          59     14 ZY7C           59     11 
QSO: 21266 PH 2005-10-30 1700 G0TSM          59     14 PW2C           59     11 
QSO: 21242 PH 2005-10-30 1702 G0TSM          59     14 LV5V           59     13 
QSO: 21238 PH 2005-10-30 1703 G0TSM          59     14 EA8URL         59     33 
QSO: 21305 PH 2005-10-30 1704 G0TSM          59     14 ZP5MAL         59     11 
QSO: 21441 PH 2005-10-30 1708 G0TSM          59     14 N1UR           59      5 
QSO: 21441 PH 2005-10-30 1710 G0TSM          59     14 K2UTC          59      5 
QSO: 21441 PH 2005-10-30 1712 G0TSM          59     14 N3KR           59      5 
QSO: 21441 PH 2005-10-30 1713 G0TSM          59     14 W6AFA          59      3 
QSO: 21441 PH 2005-10-30 1714 G0TSM          59     14 KA5EYH         59      4 
QSO: 21441 PH 2005-10-30 1714 G0TSM          59     14 WA1ZYX         59      5 
QSO: 21441 PH 2005-10-30 1716 G0TSM          59     14 N2CK           59      5 
QSO: 21441 PH 2005-10-30 1717 G0TSM          59     14 W8FJ           59      5 
QSO: 21441 PH 2005-10-30 1718 G0TSM          59     14 N1PGA          59      5 
QSO: 21441 PH 2005-10-30 1720 G0TSM          59     14 W4CVR          59      5 
QSO: 21441 PH 2005-10-30 1721 G0TSM          59     14 AK1N           59      5 
QSO: 21441 PH 2005-10-30 1722 G0TSM          59     14 VE3MR          59      4 
QSO: 21441 PH 2005-10-30 1725 G0TSM          59     14 WB3BEL         59      5 
QSO: 21441 PH 2005-10-30 1728 G0TSM          59     14 K1CN           59      5 
QSO: 21441 PH 2005-10-30 1729 G0TSM          59     14 W3MR           59      5 
QSO: 21441 PH 2005-10-30 1729 G0TSM          59     14 W7UT           59      3 
QSO: 14113 PH 2005-10-30 1748 G0TSM          59     14 FG/K9NW        59      8 
QSO: 14110 PH 2005-10-30 1752 G0TSM          59     14 HP1XX          59      7 
QSO: 14108 PH 2005-10-30 1753 G0TSM          59     14 VE2AYU         59      5 
QSO: 14103 PH 2005-10-30 1754 G0TSM          59     14 VY2PA          59      5 
QSO: 14101 PH 2005-10-30 1755 G0TSM          59     14 6Y2Z           59      8 
QSO: 14118 PH 2005-10-30 1756 G0TSM          59     14 VY2TT          59      5 
QSO: 14120 PH 2005-10-30 1756 G0TSM          59     14 8P1A           59      8 
QSO: 14202 PH 2005-10-30 1805 G0TSM          59     14 V26B           59      8 
QSO: 14232 PH 2005-10-30 1806 G0TSM          59     14 P40W           59      9 
QSO: 14246 PH 2005-10-30 1818 G0TSM          59     14 5B/AJ2O        59     20 
QSO:  3703 PH 2005-10-30 1837 G0TSM          59     14 LY7A           59     15 
QSO:  3706 PH 2005-10-30 1837 G0TSM          59     14 YR7M           59     20 
QSO:  3743 PH 2005-10-30 1839 G0TSM          59     14 LX1EA          59     14 
QSO:  3741 PH 2005-10-30 1845 G0TSM          59     14 UU7J           59     16 
QSO:  3738 PH 2005-10-30 1845 G0TSM          59     14 PA6Z           59     14 
QSO:  3728 PH 2005-10-30 1846 G0TSM          59     14 OM7AB          59     15 
QSO:  7082 PH 2005-10-30 1848 G0TSM          59     14 EA8ZS          59     33 
QSO:  7089 PH 2005-10-30 1850 G0TSM          59     14 RG9A           59     17 
QSO:  7054 PH 2005-10-30 1852 G0TSM          59     14 DL0CS          59     14 
QSO:  7059 PH 2005-10-30 1852 G0TSM          59     14 UA9AYA         59     17 
QSO:  7031 PH 2005-10-30 1856 G0TSM          59     14 5B/M0XAA       59     20 
QSO:  7022 PH 2005-10-30 1858 G0TSM          59     14 HB0/HB9AON     59     14 
QSO:  7024 PH 2005-10-30 1859 G0TSM          59     14 9K2HN          59     21 
QSO:  7026 PH 2005-10-30 1904 G0TSM          59     14 VU2PAI         59     22 
QSO:  3690 PH 2005-10-30 1919 G0TSM          59     14 T95LSD         59     15 
QSO:  3693 PH 2005-10-30 1920 G0TSM          59     14 IC8C           59     15 
QSO:  3677 PH 2005-10-30 1921 G0TSM          59     14 OK1AY          59     15 
QSO:  3669 PH 2005-10-30 1921 G0TSM          59     14 EU1PA          59     16 
QSO:  3675 PH 2005-10-30 1923 G0TSM          59     14 3V5A           59     33 
QSO:  3662 PH 2005-10-30 1923 G0TSM          59     14 DR5Z           59     14 
QSO:  3626 PH 2005-10-30 1940 G0TSM          59     14 F6FSI          59     14 
QSO:  3626 PH 2005-10-30 1940 G0TSM          59     14 IK2YDM         59     15 
QSO:  3626 PH 2005-10-30 1941 G0TSM          59     14 F5RAB          59     14 
QSO:  3626 PH 2005-10-30 1942 G0TSM          59     14 DH8BQA         59     14 
QSO:  3626 PH 2005-10-30 1943 G0TSM          59     14 EA7AA          59     14 
QSO:  3626 PH 2005-10-30 1946 G0TSM          59     14 G1PCU          59     14 
QSO:  3626 PH 2005-10-30 1946 G0TSM          59     14 DL9CIA         59     14 
QSO:  3626 PH 2005-10-30 1947 G0TSM          59     14 SP2AYC         59     15 
QSO:  7025 PH 2005-10-30 1950 G0TSM          59     14 CT9L           59     33 
