START-OF-LOG: 2.0
ARRL-SECTION: MAR
CALLSIGN: VY2LI
CATEGORY: SINGLE-OP ALL HIGH 
CLAIMED-SCORE: 715250
CLUB: Maritime Contest Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.55D
NAME: Bill Blydon
OPERATORS: VY2LI
SOAPBOX: Too many distractions,too many interruptions and tri-bander failure on Sunday
QSO: 21000 PH 2005-10-29 1355 VY2LI          59      5 DK8AW          59     14 
QSO: 21000 PH 2005-10-29 1356 VY2LI          59      5 DL2VNL         59     14 
QSO: 21000 PH 2005-10-29 1356 VY2LI          59      5 M0KCM          59     14 
QSO: 21000 PH 2005-10-29 1356 VY2LI          59      5 G4WTD          59     14 
QSO: 21000 PH 2005-10-29 1357 VY2LI          59      5 DK7KR          59     14 
QSO: 21000 PH 2005-10-29 1358 VY2LI          59      5 F8KCF          59     14 
QSO: 21000 PH 2005-10-29 1358 VY2LI          59      5 ON4XG          59     14 
QSO: 21000 PH 2005-10-29 1359 VY2LI          59      5 OK1BB          59     15 
QSO: 21000 PH 2005-10-29 1400 VY2LI          59      5 PA1AX          59     14 
QSO: 21000 PH 2005-10-29 1401 VY2LI          59      5 IW9GUR         59     15 
QSO: 21000 PH 2005-10-29 1401 VY2LI          59      5 RA3OU          59     16 
QSO: 21000 PH 2005-10-29 1401 VY2LI          59      5 MW4C           59     14 
QSO: 21000 PH 2005-10-29 1402 VY2LI          59      5 G3LUW          59     14 
QSO: 21000 PH 2005-10-29 1402 VY2LI          59      5 OH6NIO         59     15 
QSO: 21000 PH 2005-10-29 1402 VY2LI          59      5 IT9IQQ         59     15 
QSO: 21000 PH 2005-10-29 1403 VY2LI          59      5 SN2K           59     15 
QSO: 21000 PH 2005-10-29 1403 VY2LI          59      5 IN3BFW         59     15 
QSO: 21000 PH 2005-10-29 1404 VY2LI          59      5 DL2ZAE         59     14 
QSO: 21000 PH 2005-10-29 1404 VY2LI          59      5 EA2RKO         59     14 
QSO: 21000 PH 2005-10-29 1404 VY2LI          59      5 ON4PL          59     14 
QSO: 21000 PH 2005-10-29 1404 VY2LI          59      5 DM5JBN         59     14 
QSO: 21000 PH 2005-10-29 1405 VY2LI          59      5 DJ9BO          59     14 
QSO: 21000 PH 2005-10-29 1405 VY2LI          59      5 OH2XF          59     15 
QSO: 21000 PH 2005-10-29 1405 VY2LI          59      5 SP6IEQ         59     15 
QSO: 21000 PH 2005-10-29 1406 VY2LI          59      5 EA1YB          59     14 
QSO: 21000 PH 2005-10-29 1406 VY2LI          59      5 DK4WF          59     14 
QSO: 21000 PH 2005-10-29 1406 VY2LI          59      5 DK1AC          59     14 
QSO: 21000 PH 2005-10-29 1407 VY2LI          59      5 DL1LAF         59     14 
QSO: 21000 PH 2005-10-29 1407 VY2LI          59      5 IQ1SM          59     15 
QSO: 21000 PH 2005-10-29 1407 VY2LI          59      5 DL6UYA         59     14 
QSO: 21000 PH 2005-10-29 1408 VY2LI          59      5 OO3CP          59     14 
QSO: 21000 PH 2005-10-29 1408 VY2LI          59      5 DL6UNF         59     14 
QSO: 21000 PH 2005-10-29 1409 VY2LI          59      5 OO4ON          59     14 
QSO: 21000 PH 2005-10-29 1409 VY2LI          59      5 PA9DX          59     14 
QSO: 21000 PH 2005-10-29 1409 VY2LI          59      5 SM5CEU         59     14 
QSO: 21000 PH 2005-10-29 1409 VY2LI          59      5 LX1JH          59     14 
QSO: 21000 PH 2005-10-29 1410 VY2LI          59      5 EA3EXV         59     14 
QSO: 21000 PH 2005-10-29 1410 VY2LI          59      5 9A4CD          59     15 
QSO: 21000 PH 2005-10-29 1410 VY2LI          59      5 RN3QO          59     16 
QSO: 21000 PH 2005-10-29 1411 VY2LI          59      5 OH1MM          59     15 
QSO: 21000 PH 2005-10-29 1411 VY2LI          59      5 RA3EG          59     16 
QSO: 21000 PH 2005-10-29 1412 VY2LI          59      5 G3RWF          59     14 
QSO: 21000 PH 2005-10-29 1412 VY2LI          59      5 DC1EX          59     14 
QSO: 21000 PH 2005-10-29 1412 VY2LI          59      5 F2JD           59     14 
QSO: 21000 PH 2005-10-29 1413 VY2LI          59      5 SQ9JKW         59     15 
QSO: 21000 PH 2005-10-29 1413 VY2LI          59      5 OH9VC          59     15 
QSO: 21000 PH 2005-10-29 1413 VY2LI          59      5 EU1PA          59     16 
QSO: 21000 PH 2005-10-29 1414 VY2LI          59      5 YO3RU          59     20 
QSO: 21000 PH 2005-10-29 1414 VY2LI          59      5 PA0JNH         59     14 
QSO: 21000 PH 2005-10-29 1414 VY2LI          59      5 RZ6FA          59     16 
QSO: 21000 PH 2005-10-29 1415 VY2LI          59      5 HB9F           59     14 
QSO: 21000 PH 2005-10-29 1415 VY2LI          59      5 OK1CYC         59     15 
QSO: 21000 PH 2005-10-29 1416 VY2LI          59      5 EA5ABO         59     14 
QSO: 21000 PH 2005-10-29 1416 VY2LI          59      5 DL3BRA         59     14 
QSO: 21000 PH 2005-10-29 1416 VY2LI          59      5 SV1BRL         59     20 
QSO: 21000 PH 2005-10-29 1417 VY2LI          59      5 EA6LP          59     14 
QSO: 21000 PH 2005-10-29 1417 VY2LI          59      5 F6KFI          59     14 
QSO: 21000 PH 2005-10-29 1418 VY2LI          59      5 DL4OL          59     14 
QSO: 21000 PH 2005-10-29 1418 VY2LI          59      5 RV3ID          59     16 
QSO: 21000 PH 2005-10-29 1418 VY2LI          59      5 OH5Z           59     15 
QSO: 21000 PH 2005-10-29 1418 VY2LI          59      5 9A3JB          59     15 
QSO: 21000 PH 2005-10-29 1419 VY2LI          59      5 F6BAT          59     14 
QSO: 21000 PH 2005-10-29 1419 VY2LI          59      5 F8APV          59     14 
QSO: 21000 PH 2005-10-29 1419 VY2LI          59      5 9A7KM          59     15 
QSO: 21000 PH 2005-10-29 1420 VY2LI          59      5 PI60VLB        59     14 
QSO: 21000 PH 2005-10-29 1421 VY2LI          59      5 OK1VBA         59     15 
QSO: 21000 PH 2005-10-29 1421 VY2LI          59      5 S50XX          59     15 
QSO: 21000 PH 2005-10-29 1421 VY2LI          59      5 9A4KW          59     15 
QSO: 21000 PH 2005-10-29 1422 VY2LI          59      5 DL7UKA         59     14 
QSO: 21000 PH 2005-10-29 1422 VY2LI          59      5 9A5ZP          59     15 
QSO: 21000 PH 2005-10-29 1423 VY2LI          59      5 F5BEG          59     14 
QSO: 21000 PH 2005-10-29 1423 VY2LI          59      5 DK1GW          59     14 
QSO: 21000 PH 2005-10-29 1423 VY2LI          59      5 S51F           59     15 
QSO: 21000 PH 2005-10-29 1424 VY2LI          59      5 ON4GIL         59     14 
QSO: 21000 PH 2005-10-29 1424 VY2LI          59      5 DL4YBP         59     14 
QSO: 21000 PH 2005-10-29 1424 VY2LI          59      5 DK1FW          59     14 
QSO: 21000 PH 2005-10-29 1425 VY2LI          59      5 DL3NGN         59     14 
QSO: 21000 PH 2005-10-29 1425 VY2LI          59      5 9A7K           59     15 
QSO: 21000 PH 2005-10-29 1425 VY2LI          59      5 DA3A           59     14 
QSO: 21000 PH 2005-10-29 1426 VY2LI          59      5 F1BRV          59     14 
QSO: 21000 PH 2005-10-29 1426 VY2LI          59      5 HB9TQG         59     14 
QSO: 21000 PH 2005-10-29 1427 VY2LI          59      5 9A1CRD         59     15 
QSO: 21000 PH 2005-10-29 1427 VY2LI          59      5 DG7SF          59     14 
QSO: 21000 PH 2005-10-29 1427 VY2LI          59      5 HK3JJH         59      9 
QSO: 21000 PH 2005-10-29 1427 VY2LI          59      5 OH3MC          59     15 
QSO: 21000 PH 2005-10-29 1428 VY2LI          59      5 DF1DX          59     14 
QSO: 21000 PH 2005-10-29 1428 VY2LI          59      5 S52OT          59     15 
QSO: 21000 PH 2005-10-29 1428 VY2LI          59      5 DL3FB          59     14 
QSO: 21000 PH 2005-10-29 1429 VY2LI          59      5 F1TIM          59     14 
QSO: 21000 PH 2005-10-29 1430 VY2LI          59      5 DJ1FZ          59     14 
QSO: 21000 PH 2005-10-29 1430 VY2LI          59      5 DJ9MH          59     14 
QSO: 21000 PH 2005-10-29 1430 VY2LI          59      5 DL2RMC         59     14 
QSO: 21000 PH 2005-10-29 1430 VY2LI          59      5 SM4AIO         59     14 
QSO: 21000 PH 2005-10-29 1431 VY2LI          59      5 ES1A           59     15 
QSO: 21000 PH 2005-10-29 1431 VY2LI          59      5 DK5A           59     14 
QSO: 21000 PH 2005-10-29 1431 VY2LI          59      5 SM5BMB         59     14 
QSO: 21000 PH 2005-10-29 1432 VY2LI          59      5 F5RAB          59     14 
QSO: 21000 PH 2005-10-29 1432 VY2LI          59      5 UA3BL          59     16 
QSO: 21000 PH 2005-10-29 1433 VY2LI          59      5 DK1KF          59     14 
QSO: 21000 PH 2005-10-29 1433 VY2LI          59      5 IK2YDM         59     15 
QSO: 21000 PH 2005-10-29 1433 VY2LI          59      5 HA7MW          59     15 
QSO: 21000 PH 2005-10-29 1434 VY2LI          59      5 F5CUN          59     14 
QSO: 21000 PH 2005-10-29 1434 VY2LI          59      5 DK5MFL/        59     14 
QSO: 21000 PH 2005-10-29 1435 VY2LI          59      5 EC7ABV         59     14 
QSO: 21000 PH 2005-10-29 1436 VY2LI          59      5 RX1AO          59     16 
QSO: 21000 PH 2005-10-29 1436 VY2LI          59      5 IK2DZN         59     15 
QSO: 21000 PH 2005-10-29 1436 VY2LI          59      5 DL1RYD         59     14 
QSO: 21000 PH 2005-10-29 1437 VY2LI          59      5 OH1BV          59     15 
QSO: 21000 PH 2005-10-29 1437 VY2LI          59      5 DJ9ZB          59     14 
QSO: 21000 PH 2005-10-29 1437 VY2LI          59      5 TK5EP          59     15 
QSO: 21000 PH 2005-10-29 1438 VY2LI          59      5 9A7P           59     15 
QSO: 21000 PH 2005-10-29 1439 VY2LI          59      5 UA3ERD         59     16 
QSO: 21000 PH 2005-10-29 1439 VY2LI          59      5 OK1JL          59     15 
QSO: 21000 PH 2005-10-29 1440 VY2LI          59      5 ES1AN          59     15 
QSO: 21000 PH 2005-10-29 1440 VY2LI          59      5 DL2AWA         59     14 
QSO: 21000 PH 2005-10-29 1440 VY2LI          59      5 OK1DVM         59     15 
QSO: 21000 PH 2005-10-29 1441 VY2LI          59      5 LZ1MS          59     20 
QSO: 21000 PH 2005-10-29 1441 VY2LI          59      5 ES4RC          59     15 
QSO: 21000 PH 2005-10-29 1441 VY2LI          59      5 UR6MX          59     16 
QSO: 21000 PH 2005-10-29 1442 VY2LI          59      5 CE1L           59     12 
QSO: 21000 PH 2005-10-29 1442 VY2LI          59      5 OH6M           59     15 
QSO: 21000 PH 2005-10-29 1442 VY2LI          59      5 OK1OUE         59     15 
QSO: 21000 PH 2005-10-29 1443 VY2LI          59      5 F6FTB          59     14 
QSO: 21000 PH 2005-10-29 1443 VY2LI          59      5 DL5ZBO         59     14 
QSO: 21000 PH 2005-10-29 1443 VY2LI          59      5 OK1DH          59     15 
QSO: 21000 PH 2005-10-29 1443 VY2LI          59      5 S57JEL         59     15 
QSO: 21000 PH 2005-10-29 1444 VY2LI          59      5 LZ2HN          59     20 
QSO: 21000 PH 2005-10-29 1445 VY2LI          59      5 IZ2EID         59     15 
QSO: 21000 PH 2005-10-29 1447 VY2LI          59      5 OK1BN          59     15 
QSO: 21000 PH 2005-10-29 1447 VY2LI          59      5 HB9AZZ         59     14 
QSO: 21000 PH 2005-10-29 1447 VY2LI          59      5 SP9NWN         59     15 
QSO: 21000 PH 2005-10-29 1448 VY2LI          59      5 UA3WHF         59     16 
QSO: 21000 PH 2005-10-29 1448 VY2LI          59      5 IS0VSG         59     15 
QSO: 21000 PH 2005-10-29 1449 VY2LI          59      5 IV3IBZ         59     15 
QSO: 21000 PH 2005-10-29 1449 VY2LI          59      5 OK1CJN         59     15 
QSO: 21000 PH 2005-10-29 1450 VY2LI          59      5 SQ4LP          59     15 
QSO: 21000 PH 2005-10-29 1507 VY2LI          59      5 EA9AM          59     33 
QSO: 21000 PH 2005-10-29 1509 VY2LI          59      5 J3A            59      8 
QSO: 21000 PH 2005-10-29 1510 VY2LI          59      5 6Y2Z           59      8 
QSO: 21000 PH 2005-10-29 1511 VY2LI          59      5 K4ZW           59      5 
QSO: 21000 PH 2005-10-29 1512 VY2LI          59      5 T96Q           59     15 
QSO: 21000 PH 2005-10-29 1514 VY2LI          59      5 EC3CJN         59     14 
QSO: 21000 PH 2005-10-29 1514 VY2LI          59      5 LZ9W           59     20 
QSO: 21000 PH 2005-10-29 1515 VY2LI          59      5 OE6MDF         59     15 
QSO: 21000 PH 2005-10-29 1515 VY2LI          59      5 TF3MA          59     40 
QSO: 21000 PH 2005-10-29 1516 VY2LI          59      5 IZ2ABN         59     15 
QSO: 21000 PH 2005-10-29 1516 VY2LI          59      5 UR4PWC         59     16 
QSO: 21000 PH 2005-10-29 1516 VY2LI          59      5 I0QM           59     15 
QSO: 21000 PH 2005-10-29 1517 VY2LI          59      5 I2MOV          59     15 
QSO: 21000 PH 2005-10-29 1517 VY2LI          59      5 EA9BW          59     33 
QSO: 21000 PH 2005-10-29 1517 VY2LI          59      5 OE50WIG        59     15 
QSO: 21000 PH 2005-10-29 1518 VY2LI          59      5 UR5ZLK         59     16 
QSO: 21000 PH 2005-10-29 1518 VY2LI          59      5 IW3HXW         59     15 
QSO: 21000 PH 2005-10-29 1518 VY2LI          59      5 UR5KHZ         59     16 
QSO: 21000 PH 2005-10-29 1519 VY2LI          59      5 S52ZW          59     15 
QSO: 21000 PH 2005-10-29 1520 VY2LI          59      5 YT7P           59     15 
QSO: 21000 PH 2005-10-29 1520 VY2LI          59      5 LY9A           59     15 
QSO: 21000 PH 2005-10-29 1521 VY2LI          59      5 IS0HQJ         59     15 
QSO: 21000 PH 2005-10-29 1522 VY2LI          59      5 TF3AM          59     40 
QSO: 21000 PH 2005-10-29 1522 VY2LI          59      5 LY2BIS         59     15 
QSO: 21000 PH 2005-10-29 1523 VY2LI          59      5 SP9EMI         59     15 
QSO: 21000 PH 2005-10-29 1523 VY2LI          59      5 SP3DTB         59     15 
QSO: 21000 PH 2005-10-29 1524 VY2LI          59      5 SQ9AOR         59     15 
QSO: 21000 PH 2005-10-29 1525 VY2LI          59      5 UV5U           59     16 
QSO: 21000 PH 2005-10-29 1525 VY2LI          59      5 S55A           59     15 
QSO: 21000 PH 2005-10-29 1526 VY2LI          59      5 J3/SP9PT       59      8 
QSO: 21000 PH 2005-10-29 1526 VY2LI          59      5 HA4ZB          59     15 
QSO: 21000 PH 2005-10-29 1526 VY2LI          59      5 SQ9ZM          59     15 
QSO: 21000 PH 2005-10-29 1527 VY2LI          59      5 OE1LWA         59     15 
QSO: 21000 PH 2005-10-29 1527 VY2LI          59      5 IK5RUN         59     15 
QSO: 21000 PH 2005-10-29 1527 VY2LI          59      5 LY2IC          59     15 
QSO: 21000 PH 2005-10-29 1528 VY2LI          59      5 9A5BB          59     15 
QSO: 21000 PH 2005-10-29 1528 VY2LI          59      5 IZ0DKZ         59     15 
QSO: 21000 PH 2005-10-29 1528 VY2LI          59      5 TF3W           59     40 
QSO: 21000 PH 2005-10-29 1529 VY2LI          59      5 S54K           59     15 
QSO: 21000 PH 2005-10-29 1529 VY2LI          59      5 SP6RLK         59     15 
QSO: 21000 PH 2005-10-29 1529 VY2LI          59      5 EC1DMP         59     14 
QSO: 21000 PH 2005-10-29 1529 VY2LI          59      5 DL3BQA         59     14 
QSO: 21000 PH 2005-10-29 1530 VY2LI          59      5 SP3BVI         59     15 
QSO: 21000 PH 2005-10-29 1530 VY2LI          59      5 I2MQP          59     15 
QSO: 21000 PH 2005-10-29 1530 VY2LI          59      5 RA2FIA         59     15 
QSO: 21000 PH 2005-10-29 1531 VY2LI          59      5 SP6TRX         59     15 
QSO: 21000 PH 2005-10-29 1531 VY2LI          59      5 SM6CAW         59     14 
QSO: 21000 PH 2005-10-29 1531 VY2LI          59      5 SP6TGI         59     15 
QSO: 21000 PH 2005-10-29 1532 VY2LI          59      5 SP9CVY         59     15 
QSO: 21000 PH 2005-10-29 1532 VY2LI          59      5 UR5HAC         59     16 
QSO: 21000 PH 2005-10-29 1532 VY2LI          59      5 DL3TNA         59     14 
QSO: 21000 PH 2005-10-29 1533 VY2LI          59      5 IK3MZS         59     15 
QSO: 21000 PH 2005-10-29 1533 VY2LI          59      5 IK8WTM         59     15 
QSO: 21000 PH 2005-10-29 1534 VY2LI          59      5 SP5FKW         59     15 
QSO: 21000 PH 2005-10-29 1534 VY2LI          59      5 SP1DMD         59     15 
QSO: 21000 PH 2005-10-29 1534 VY2LI          59      5 DL7ARV         59     14 
QSO: 21000 PH 2005-10-29 1535 VY2LI          59      5 OK1MGW         59     15 
QSO: 21000 PH 2005-10-29 1535 VY2LI          59      5 IZ5EME         59     15 
QSO: 21000 PH 2005-10-29 1535 VY2LI          59      5 SP7TEX         59     15 
QSO: 21000 PH 2005-10-29 1536 VY2LI          59      5 EA7TN          59     14 
QSO: 21000 PH 2005-10-29 1536 VY2LI          59      5 SM5LWC/7       59     14 
QSO: 21000 PH 2005-10-29 1536 VY2LI          59      5 SP4AAZ         59     15 
QSO: 21000 PH 2005-10-29 1537 VY2LI          59      5 T93R           59     15 
QSO: 21000 PH 2005-10-29 1537 VY2LI          59      5 LY3BW          59     15 
QSO: 21000 PH 2005-10-29 1538 VY2LI          59      5 EU1DX          59     16 
QSO: 21000 PH 2005-10-29 1539 VY2LI          59      5 SQ6ILQ         59     15 
QSO: 21000 PH 2005-10-29 1539 VY2LI          59      5 EA7AA          59     14 
QSO: 21000 PH 2005-10-29 1539 VY2LI          59      5 SP7MTF         59     15 
QSO: 21000 PH 2005-10-29 1540 VY2LI          59      5 YT7Z           59     15 
QSO: 21000 PH 2005-10-29 1540 VY2LI          59      5 YU7BCD         59     15 
QSO: 21000 PH 2005-10-29 1540 VY2LI          59      5 OK2PTZ         59     15 
QSO: 21000 PH 2005-10-29 1541 VY2LI          59      5 OK1MNV         59     15 
QSO: 21000 PH 2005-10-29 1541 VY2LI          59      5 SP3GXH         59     15 
QSO: 21000 PH 2005-10-29 1541 VY2LI          59      5 RU2FL          59     15 
QSO: 21000 PH 2005-10-29 1541 VY2LI          59      5 S50A           59     15 
QSO: 21000 PH 2005-10-29 1542 VY2LI          59      5 DK8RE          59     14 
QSO: 21000 PH 2005-10-29 1542 VY2LI          59      5 OZ1ACB         59     14 
QSO: 21000 PH 2005-10-29 1542 VY2LI          59      5 EF7AGG         59     14 
QSO: 21000 PH 2005-10-29 1542 VY2LI          59      5 SF50A          59     14 
QSO: 21000 PH 2005-10-29 1543 VY2LI          59      5 IK8IVA         59     15 
QSO: 21000 PH 2005-10-29 1543 VY2LI          59      5 HA7PW          59     15 
QSO: 21000 PH 2005-10-29 1543 VY2LI          59      5 SO5M           59     15 
QSO: 21000 PH 2005-10-29 1544 VY2LI          59      5 OK1MDK         59     15 
QSO: 21000 PH 2005-10-29 1544 VY2LI          59      5 3Z8Z           59     15 
QSO: 21000 PH 2005-10-29 1544 VY2LI          59      5 OK1BA          59     15 
QSO: 21000 PH 2005-10-29 1544 VY2LI          59      5 OM3MB          59     15 
QSO: 21000 PH 2005-10-29 1545 VY2LI          59      5 LY2FN          59     15 
QSO: 21000 PH 2005-10-29 1545 VY2LI          59      5 FG/K9NW        59      8 
QSO: 21000 PH 2005-10-29 1545 VY2LI          59      5 EC5AMI         59     14 
QSO: 21000 PH 2005-10-29 1546 VY2LI          59      5 VE5DG          59      4 
QSO: 21000 PH 2005-10-29 1546 VY2LI          59      5 OK1TA          59     15 
QSO: 21000 PH 2005-10-29 1546 VY2LI          59      5 DL7ANR         59     14 
QSO: 21000 PH 2005-10-29 1547 VY2LI          59      5 VA3YP          59      4 
QSO: 21000 PH 2005-10-29 1547 VY2LI          59      5 EA7FRX         59     14 
QSO: 21000 PH 2005-10-29 1547 VY2LI          59      5 DL5ML          59     14 
QSO: 21000 PH 2005-10-29 1548 VY2LI          59      5 SP1DTG         59     15 
QSO: 21000 PH 2005-10-29 1548 VY2LI          59      5 YU7KM          59     15 
QSO: 21000 PH 2005-10-29 1548 VY2LI          59      5 SP2LLO         59     15 
QSO: 21000 PH 2005-10-29 1549 VY2LI          59      5 OK1UU          59     15 
QSO: 21000 PH 2005-10-29 1549 VY2LI          59      5 DL5KUS         59     14 
QSO: 21000 PH 2005-10-29 1550 VY2LI          59      5 DL1SUS         59     14 
QSO: 21000 PH 2005-10-29 1550 VY2LI          59      5 OL7R           59     15 
QSO: 21000 PH 2005-10-29 1551 VY2LI          59      5 DL7XR          59     14 
QSO: 21000 PH 2005-10-29 1551 VY2LI          59      5 S59AA          59     15 
QSO: 21000 PH 2005-10-29 1552 VY2LI          59      5 9A5K           59     15 
QSO: 21000 PH 2005-10-29 1552 VY2LI          59      5 IZ8GRZ         59     15 
QSO: 21000 PH 2005-10-29 1553 VY2LI          59      5 EA5FL          59     14 
QSO: 21000 PH 2005-10-29 1553 VY2LI          59      5 OL6W           59     15 
QSO: 21000 PH 2005-10-29 1553 VY2LI          59      5 OK1SAT         59     15 
QSO: 21000 PH 2005-10-29 1554 VY2LI          59      5 OE3KOA         59     15 
QSO: 21000 PH 2005-10-29 1554 VY2LI          59      5 WA3GFB         59      5 
QSO: 21000 PH 2005-10-29 1555 VY2LI          59      5 DQ4W           59     14 
QSO: 21000 PH 2005-10-29 1555 VY2LI          59      5 OK5SAZ         59     15 
QSO: 21000 PH 2005-10-29 1555 VY2LI          59      5 T94LW          59     15 
QSO: 21000 PH 2005-10-29 1556 VY2LI          59      5 T91A           59     15 
QSO: 21000 PH 2005-10-29 1556 VY2LI          59      5 KI3O           59      5 
QSO: 21000 PH 2005-10-29 1556 VY2LI          59      5 DG0KQ          59     14 
QSO: 21000 PH 2005-10-29 1556 VY2LI          59      5 DL5KUD         59     14 
QSO: 21000 PH 2005-10-29 1557 VY2LI          59      5 S58RU          59     15 
QSO: 21000 PH 2005-10-29 1557 VY2LI          59      5 CT7Z           59     14 
QSO: 21000 PH 2005-10-29 1615 VY2LI          59      5 P49Y           59      9 
QSO: 21000 PH 2005-10-29 1616 VY2LI          59      5 5H3EE          59     37 
QSO: 21000 PH 2005-10-29 1621 VY2LI          59      5 PJ4W           59      9 
QSO: 21000 PH 2005-10-29 1622 VY2LI          59      5 V26B           59      8 
QSO: 21000 PH 2005-10-29 1624 VY2LI          59      5 K5TR           59      4 
QSO: 21000 PH 2005-10-29 1628 VY2LI          59      5 W7SE           59      4 
QSO: 21000 PH 2005-10-29 1630 VY2LI          59      5 ZY7C           59     11 
QSO: 21000 PH 2005-10-29 1631 VY2LI          59      5 PJ2T           59      9 
QSO: 21000 PH 2005-10-29 1631 VY2LI          59      5 PS2T           59     11 
QSO: 21000 PH 2005-10-29 1633 VY2LI          59      5 IT9ZMX         59     15 
QSO: 21000 PH 2005-10-29 1634 VY2LI          59      5 IR4X           59     15 
QSO: 21000 PH 2005-10-29 1634 VY2LI          59      5 CO8LY          59      8 
QSO: 21000 PH 2005-10-29 1636 VY2LI          59      5 8P9R           59      8 
QSO: 21000 PH 2005-10-29 1637 VY2LI          59      5 J7DM           59      8 
QSO: 21000 PH 2005-10-29 1637 VY2LI          59      5 W3PP           59      5 
QSO: 21000 PH 2005-10-29 1639 VY2LI          59      5 P40W           59      9 
QSO: 21000 PH 2005-10-29 1639 VY2LI          59      5 K0RF           59      4 
QSO: 21000 PH 2005-10-29 1643 VY2LI          59      5 ZP5VIA         59     11 
QSO: 21000 PH 2005-10-29 1644 VY2LI          59      5 PR7AB          59     11 
QSO: 28000 PH 2005-10-29 1645 VY2LI          59      5 VP9I           59      5 
QSO: 28000 PH 2005-10-29 1646 VY2LI          59      5 LT5Y           59     13 
QSO: 14000 PH 2005-10-29 1656 VY2LI          59      5 F6HKA          59     14 
QSO: 14000 PH 2005-10-29 1656 VY2LI          59      5 9A7D           59     15 
QSO: 14000 PH 2005-10-29 1657 VY2LI          59      5 ON5ZO          59     14 
QSO: 14000 PH 2005-10-29 1658 VY2LI          59      5 DK0FR          59     14 
QSO: 14000 PH 2005-10-29 1658 VY2LI          59      5 F8KGH          59     14 
QSO: 14000 PH 2005-10-29 1658 VY2LI          59      5 DK7FP          59     14 
QSO: 14000 PH 2005-10-29 1659 VY2LI          59      5 RW2F           59     15 
QSO: 14000 PH 2005-10-29 1659 VY2LI          59      5 G3LUW          59     14 
QSO: 14000 PH 2005-10-29 1659 VY2LI          59      5 F9OE           59     14 
QSO: 14000 PH 2005-10-29 1700 VY2LI          59      5 GM3WUX         59     14 
QSO: 14000 PH 2005-10-29 1700 VY2LI          59      5 G0KDS          59     14 
QSO: 14000 PH 2005-10-29 1701 VY2LI          59      5 S52BT          59     15 
QSO: 14000 PH 2005-10-29 1701 VY2LI          59      5 PA5AB          59     14 
QSO: 14000 PH 2005-10-29 1702 VY2LI          59      5 HA8AR          59     15 
QSO: 14000 PH 2005-10-29 1703 VY2LI          59      5 IZ8GBH         59     15 
QSO: 14000 PH 2005-10-29 1703 VY2LI          59      5 DL0LA          59     14 
QSO: 14000 PH 2005-10-29 1703 VY2LI          59      5 OK1TN          59     15 
QSO: 14000 PH 2005-10-29 1704 VY2LI          59      5 HA80IARU       59     15 
QSO: 14000 PH 2005-10-29 1704 VY2LI          59      5 DH6JL          59     14 
QSO: 14000 PH 2005-10-29 1704 VY2LI          59      5 DL0KC          59     14 
QSO: 14000 PH 2005-10-29 1705 VY2LI          59      5 F6KFI          59     14 
QSO: 14000 PH 2005-10-29 1705 VY2LI          59      5 IK2QLX         59     15 
QSO: 14000 PH 2005-10-29 1706 VY2LI          59      5 SP3SLA         59     15 
QSO: 14000 PH 2005-10-29 1706 VY2LI          59      5 SM3DMP         59     14 
QSO: 14000 PH 2005-10-29 1707 VY2LI          59      5 IK4WKU         59     15 
QSO: 14000 PH 2005-10-29 1707 VY2LI          59      5 US5D           59     16 
QSO: 14000 PH 2005-10-29 1707 VY2LI          59      5 DQ4A           59     14 
QSO: 14000 PH 2005-10-29 1708 VY2LI          59      5 G4PEF          59     14 
QSO: 14000 PH 2005-10-29 1709 VY2LI          59      5 OE6GND         59     15 
QSO: 14000 PH 2005-10-29 1710 VY2LI          59      5 DL6KBL         59     14 
QSO: 14000 PH 2005-10-29 1710 VY2LI          59      5 G4DBL          59     14 
QSO: 14000 PH 2005-10-29 1710 VY2LI          59      5 F4EIZ          59     14 
QSO: 14000 PH 2005-10-29 1711 VY2LI          59      5 F5ADH          59     14 
QSO: 14000 PH 2005-10-29 1712 VY2LI          59      5 DM9LSB         59     14 
QSO: 14000 PH 2005-10-29 1713 VY2LI          59      5 DL2ZAE         59     14 
QSO: 14000 PH 2005-10-29 1713 VY2LI          59      5 G1T            59     14 
QSO: 14000 PH 2005-10-29 1714 VY2LI          59      5 IZ4COW         59     15 
QSO: 14000 PH 2005-10-29 1714 VY2LI          59      5 EA1EVS         59     14 
QSO: 14000 PH 2005-10-29 1715 VY2LI          59      5 SP8IMG         59     15 
QSO: 14000 PH 2005-10-29 1715 VY2LI          59      5 F5JU           59     14 
QSO: 14000 PH 2005-10-29 1715 VY2LI          59      5 I0KHY          59     15 
QSO: 14000 PH 2005-10-29 1717 VY2LI          59      5 G6AY           59     14 
QSO: 14000 PH 2005-10-29 1717 VY2LI          59      5 DM2DX          59     14 
QSO: 14000 PH 2005-10-29 1718 VY2LI          59      5 M6T            59     14 
QSO: 14000 PH 2005-10-29 1718 VY2LI          59      5 OM0M           59     15 
QSO: 14000 PH 2005-10-29 1718 VY2LI          59      5 G4PZK          59     14 
QSO: 14000 PH 2005-10-29 1718 VY2LI          59      5 S53EA          59     15 
QSO: 14000 PH 2005-10-29 1719 VY2LI          59      5 EA1JO          59     14 
QSO: 14000 PH 2005-10-29 1719 VY2LI          59      5 ON5GQ          59     14 
