START-OF-LOG: 2.3
CREATED-BY: TR Log POST Version 6.79
CALLSIGN: VE5RI 
CONTEST: CQ-WW-SSB
ARRL-SECTION: SK
CATEGORY: MULTI-MULTI  
CLAIMED-SCORE: 1433128
CLUB: Sask Alta Contesters
NAME: c/o Bill Till
OPERATORS: VE5CMA VE5FF VE5FN VE5WI VA6NJK VE6BBP VE6FN VE6EZ 
SOAPBOX: Weird condx.  At start could hear scads of stations but they 
SOAPBOX: couldnt hear us. This continued for several hours then a switch 
SOAPBOX: got flipped and we could work anything we could hear. 20 was a 
SOAPBOX: screaming shambles and it was almost impossible to get a clear 
SOAPBOX: run freq.  15 was fun and held up nicely during daylight. 40, 
SOAPBOX: 80 and 160 were very productive after dark and produced some 
SOAPBOX: quite amazing DX for latitude 53+.  We had a weak N-S opening 
SOAPBOX: on 10 on the second day and 20 was even more crowded with EUs 
SOAPBOX: running wild from 14100 to 14350 until the last few hours when 
SOAPBOX: we got the usual run into the USA.  As can be seen from our 
SOAPBOX: score, our group took several beer breaks when enthusiasm waned.
QSO: 14000 PH 2005-10-29 1538 VE5RI         59  04     W6PH          59  03
QSO: 14000 PH 2005-10-29 1539 VE5RI         59  04     OK1TN         59  15
QSO: 14000 PH 2005-10-29 1540 VE5RI         59  04     HA1ZN         59  15
QSO: 14000 PH 2005-10-29 1541 VE5RI         59  04     XE1CT         59  06
QSO: 14000 PH 2005-10-29 1541 VE5RI         59  04     W6TYG         59  03
QSO: 14000 PH 2005-10-29 1542 VE5RI         59  04     EI4BZ         59  14
QSO: 14000 PH 2005-10-29 1542 VE5RI         59  04     IQ3TS         59  15
QSO: 14000 PH 2005-10-29 1545 VE5RI         59  04     SP8IMG        59  15
QSO: 14000 PH 2005-10-29 1546 VE5RI         59  04     OT5A          59  14
QSO: 14000 PH 2005-10-29 1547 VE5RI         59  04     EI9E          59  14
QSO: 14000 PH 2005-10-29 1548 VE5RI         59  04     LZ9W          59  20
QSO: 14000 PH 2005-10-29 1550 VE5RI         59  04     OZ5ESB        59  14
QSO: 14000 PH 2005-10-29 1554 VE5RI         59  04     DK1MAX        59  14
QSO: 14000 PH 2005-10-29 1557 VE5RI         59  04     SQ6Z          59  15
QSO: 14000 PH 2005-10-29 1559 VE5RI         59  04     EA5YJ         59  14
QSO: 14000 PH 2005-10-29 1600 VE5RI         59  04     YO3RU         59  20
QSO: 14000 PH 2005-10-29 1605 VE5RI         59  04     YZ5Z          59  15
QSO: 14000 PH 2005-10-29 1608 VE5RI         59  04     I04WKU        59  15
QSO: 14000 PH 2005-10-29 1609 VE5RI         59  04     DL4MCF        59  14
QSO: 21000 PH 2005-10-29 1630 VE5RI         59  04     EA3EKY        59  14
QSO: 21000 PH 2005-10-29 1634 VE5RI         59  04     CN8NK         59  33
QSO: 21000 PH 2005-10-29 1634 VE5RI         59  04     CU2CR         59  14
QSO: 21000 PH 2005-10-29 1636 VE5RI         59  04     CU2/OH1VR     59  14
QSO: 14000 PH 2005-10-29 1638 VE5RI         59  04     G5W           59  14
QSO: 14000 PH 2005-10-29 1639 VE5RI         59  04     S53S          59  15
QSO: 14000 PH 2005-10-29 1641 VE5RI         59  04     M4U           59  14
QSO: 14000 PH 2005-10-29 1641 VE5RI         59  04     RG9A          59  17
QSO: 14000 PH 2005-10-29 1642 VE5RI         59  04     S50A          59  15
QSO: 14000 PH 2005-10-29 1643 VE5RI         59  04     9A1P          59  15
QSO: 14000 PH 2005-10-29 1645 VE5RI         59  04     OE4A          59  15
QSO: 21000 PH 2005-10-29 1646 VE5RI         59  04     K5ZD          59  05
QSO: 21000 PH 2005-10-29 1646 VE5RI         59  04     KC1XX         59  05
QSO: 21000 PH 2005-10-29 1647 VE5RI         59  04     K1TTT         59  05
QSO: 14000 PH 2005-10-29 1647 VE5RI         59  04     IT9STX        59  15
QSO: 21000 PH 2005-10-29 1648 VE5RI         59  04     AA1K          59  05
QSO: 21000 PH 2005-10-29 1649 VE5RI         59  04     CT9L          59  33
QSO: 21000 PH 2005-10-29 1650 VE5RI         59  04     KD3TB/VE2     59  02
QSO: 21000 PH 2005-10-29 1651 VE5RI         59  04     K3NA          59  05
QSO: 21000 PH 2005-10-29 1651 VE5RI         59  04     N3RS          59  05
QSO: 21000 PH 2005-10-29 1651 VE5RI         59  04     K3DI          59  05
QSO: 14000 PH 2005-10-29 1652 VE5RI         59  04     IR4X          59  15
QSO: 21000 PH 2005-10-29 1652 VE5RI         59  04     W3BGN         59  05
QSO: 21000 PH 2005-10-29 1652 VE5RI         59  04     NN3W          59  05
QSO: 21000 PH 2005-10-29 1654 VE5RI         59  04     CT3YA         59  33
QSO: 14000 PH 2005-10-29 1655 VE5RI         59  04     PA7MM         59  14
QSO: 14000 PH 2005-10-29 1655 VE5RI         59  04     PI60HQ        59  14
QSO: 14000 PH 2005-10-29 1656 VE5RI         59  04     EI7M          59  14
QSO: 21000 PH 2005-10-29 1656 VE5RI         59  04     EA3DUM        59  14
QSO: 21000 PH 2005-10-29 1657 VE5RI         59  04     EA4TX         59  14
QSO: 14000 PH 2005-10-29 1657 VE5RI         59  04     M1P           59  14
QSO: 14000 PH 2005-10-29 1659 VE5RI         59  04     OT5L          59  14
QSO: 21000 PH 2005-10-29 1700 VE5RI         59  04     PJ2T          59  09
QSO: 21000 PH 2005-10-29 1701 VE5RI         59  04     PS2T          59  11
QSO: 14000 PH 2005-10-29 1701 VE5RI         59  04     YT9X          59  15
QSO: 21000 PH 2005-10-29 1704 VE5RI         59  04     CT3MD         59  33
QSO: 21000 PH 2005-10-29 1706 VE5RI         59  04     EA8KV         59  33
QSO: 21000 PH 2005-10-29 1707 VE5RI         59  04     EA1BIM        59  14
QSO: 14000 PH 2005-10-29 1707 VE5RI         59  04     VY1MB         59  01
QSO: 21000 PH 2005-10-29 1708 VE5RI         59  04     V51WM         59  38
QSO: 21000 PH 2005-10-29 1709 VE5RI         59  04     K5NA          59  04
QSO: 21000 PH 2005-10-29 1710 VE5RI         59  04     K3EST         59  05
QSO: 21000 PH 2005-10-29 1711 VE5RI         59  04     K0RH          59  04
QSO: 14000 PH 2005-10-29 1712 VE5RI         59  04     W7UG          59  03
QSO: 21000 PH 2005-10-29 1712 VE5RI         59  04     EA7RU         59  14
QSO: 21000 PH 2005-10-29 1712 VE5RI         59  04     EA2URD        59  14
QSO: 14000 PH 2005-10-29 1712 VE5RI         59  04     OE3NHW        59  15
QSO: 14000 PH 2005-10-29 1713 VE5RI         59  04     NL7Y          59  01
QSO: 14000 PH 2005-10-29 1713 VE5RI         59  04     EA3GHZ        59  14
QSO: 14000 PH 2005-10-29 1715 VE5RI         59  04     WA0KDS        59  03
QSO: 14000 PH 2005-10-29 1716 VE5RI         59  04     N6EM          59  03
QSO: 14000 PH 2005-10-29 1717 VE5RI         59  04     K6NA          59  03
QSO: 14000 PH 2005-10-29 1717 VE5RI         59  04     OH8NC         59  15
QSO: 21000 PH 2005-10-29 1717 VE5RI         59  04     EA8AH         59  33
QSO: 14000 PH 2005-10-29 1718 VE5RI         59  04     OH6SO         59  15
QSO: 14000 PH 2005-10-29 1719 VE5RI         59  04     OH9GIT        59  15
QSO: 14000 PH 2005-10-29 1719 VE5RI         59  04     WD6DBM        59  03
QSO: 14000 PH 2005-10-29 1719 VE5RI         59  04     RZ1OA         59  16
QSO: 14000 PH 2005-10-29 1720 VE5RI         59  04     W7VZ          59  03
QSO: 14000 PH 2005-10-29 1720 VE5RI         59  04     WR6WR         59  03
QSO: 21000 PH 2005-10-29 1720 VE5RI         59  04     N2ZO          59  04
QSO: 21000 PH 2005-10-29 1721 VE5RI         59  04     W2UP          59  05
QSO: 14000 PH 2005-10-29 1721 VE5RI         59  04     WL7BDO        59  01
QSO: 14000 PH 2005-10-29 1722 VE5RI         59  04     UA1ZLN        59  16
QSO: 21000 PH 2005-10-29 1722 VE5RI         59  04     EA7ANM        59  14
QSO: 14000 PH 2005-10-29 1723 VE5RI         59  04     W1EBI         59  05
QSO: 14000 PH 2005-10-29 1723 VE5RI         59  04     W3MF          59  05
QSO: 14000 PH 2005-10-29 1723 VE5RI         59  04     OK1DG         59  15
QSO: 14000 PH 2005-10-29 1724 VE5RI         59  04     F4ENK         59  14
QSO: 14000 PH 2005-10-29 1724 VE5RI         59  04     N3PV          59  05
QSO: 14000 PH 2005-10-29 1724 VE5RI         59  04     K2NG          59  05
QSO: 21000 PH 2005-10-29 1724 VE5RI         59  04     YW5NN         59  09
QSO: 14000 PH 2005-10-29 1724 VE5RI         59  04     W7GG          59  03
QSO: 21000 PH 2005-10-29 1725 VE5RI         59  04     W3LPL         59  05
QSO: 14000 PH 2005-10-29 1725 VE5RI         59  04     N3IQ          59  05
QSO: 14000 PH 2005-10-29 1725 VE5RI         59  04     W9DEW         59  04
QSO: 14000 PH 2005-10-29 1726 VE5RI         59  04     K2XF          59  05
QSO: 14000 PH 2005-10-29 1726 VE5RI         59  04     WA6ZRT        59  03
QSO: 21000 PH 2005-10-29 1727 VE5RI         59  04     K4JNY         59  04
QSO: 14000 PH 2005-10-29 1727 VE5RI         59  04     WC8VOA        59  04
QSO: 14000 PH 2005-10-29 1727 VE5RI         59  04     W2YC          59  05
QSO: 21000 PH 2005-10-29 1728 VE5RI         59  04     KI1G          59  05
QSO: 21000 PH 2005-10-29 1728 VE5RI         59  04     K3OOO         59  05
QSO: 21000 PH 2005-10-29 1729 VE5RI         59  04     CT7T          59  14
QSO: 21000 PH 2005-10-29 1731 VE5RI         59  04     NQ4I          59  05
QSO: 21000 PH 2005-10-29 1734 VE5RI         59  04     FY5KE         59  09
QSO: 21000 PH 2005-10-29 1738 VE5RI         59  04     FM5BH         59  08
QSO: 14000 PH 2005-10-29 1741 VE5RI         59  04     HG6N          59  15
QSO: 14000 PH 2005-10-29 1746 VE5RI         59  04     HA80IARU      59  15
QSO: 14000 PH 2005-10-29 1748 VE5RI         59  04     KB0YH         59  04
QSO: 14000 PH 2005-10-29 1748 VE5RI         59  04     W8HGH         59  05
QSO: 14000 PH 2005-10-29 1749 VE5RI         59  04     ED2WW         59  14
QSO: 14000 PH 2005-10-29 1750 VE5RI         59  04     SM2YPZ        59  14
QSO: 14000 PH 2005-10-29 1751 VE5RI         59  04     OH3RR         59  15
QSO: 14000 PH 2005-10-29 1751 VE5RI         59  04     W6UW          59  03
QSO: 14000 PH 2005-10-29 1752 VE5RI         59  04     OH2GV         59  15
QSO: 14000 PH 2005-10-29 1753 VE5RI         59  04     AA9U          59  04
QSO: 14000 PH 2005-10-29 1755 VE5RI         59  04     S58AL         59  15
QSO: 14000 PH 2005-10-29 1759 VE5RI         59  04     CT3YA         59  33
QSO: 14000 PH 2005-10-29 1800 VE5RI         59  04     M2H           59  14
QSO: 14000 PH 2005-10-29 1802 VE5RI         59  04     MD4K          59  14
QSO: 14000 PH 2005-10-29 1803 VE5RI         59  04     RW1ZA         59  16
QSO: 14000 PH 2005-10-29 1805 VE5RI         59  04     5B/AJ2O       59  20
QSO: 14000 PH 2005-10-29 1807 VE5RI         59  04     OZ7X          59  14
QSO: 14000 PH 2005-10-29 1808 VE5RI         59  04     GW4BLE        59  14
QSO: 14000 PH 2005-10-29 1811 VE5RI         59  04     OO4ON         59  14
QSO: 14000 PH 2005-10-29 1814 VE5RI         59  04     MM1DHU        59  14
QSO: 14000 PH 2005-10-29 1814 VE5RI         59  04     OH5B          59  15
QSO: 14000 PH 2005-10-29 1815 VE5RI         59  04     M6T           59  14
QSO: 14000 PH 2005-10-29 1816 VE5RI         59  04     K6TA          59  03
QSO: 14000 PH 2005-10-29 1817 VE5RI         59  04     K7ZAD         59  03
QSO: 14000 PH 2005-10-29 1817 VE5RI         59  04     OH5ZZ         59  15
QSO: 14000 PH 2005-10-29 1818 VE5RI         59  04     N0EO          59  04
QSO: 21000 PH 2005-10-29 1838 VE5RI         59  04     LU4DQ         59  13
QSO: 21000 PH 2005-10-29 1841 VE5RI         59  04     CX4CR         59  13
QSO: 21000 PH 2005-10-29 1846 VE5RI         59  04     P40A          59  09
QSO: 21000 PH 2005-10-29 1847 VE5RI         59  04     8P9R          59  08
QSO: 21000 PH 2005-10-29 1849 VE5RI         59  04     8P1A          59  08
QSO: 21000 PH 2005-10-29 1850 VE5RI         59  04     AY8A          59  13
QSO: 21000 PH 2005-10-29 1852 VE5RI         59  04     W4RM          59  05
QSO: 21000 PH 2005-10-29 1854 VE5RI         59  04     NK7U          59  03
QSO: 21000 PH 2005-10-29 1856 VE5RI         59  04     TI5N          59  07
QSO: 21000 PH 2005-10-29 1857 VE5RI         59  04     FG/K9NW       59  08
QSO: 21000 PH 2005-10-29 1857 VE5RI         59  04     PJ4W          59  09
QSO: 21000 PH 2005-10-29 1859 VE5RI         59  04     V26B          59  08
QSO: 21000 PH 2005-10-29 1907 VE5RI         59  04     VP5DX         59  08
QSO: 21000 PH 2005-10-29 1909 VE5RI         59  04     KP4US         59  08
QSO: 21000 PH 2005-10-29 1911 VE5RI         59  04     NP3CW         59  08
QSO: 21000 PH 2005-10-29 1913 VE5RI         59  04     V47KP         59  08
QSO: 21000 PH 2005-10-29 1915 VE5RI         59  04     K1RX          59  05
QSO: 21000 PH 2005-10-29 1917 VE5RI         59  04     VP5T          59  08
QSO: 21000 PH 2005-10-29 1919 VE5RI         59  04     J3/SP9PT      59  08
QSO: 21000 PH 2005-10-29 1920 VE5RI         59  04     6Y2Z          59  08
QSO: 21000 PH 2005-10-29 1921 VE5RI         59  04     ZY7C          59  11
QSO: 21000 PH 2005-10-29 1921 VE5RI         59  04     P49Y          59  09
QSO: 21000 PH 2005-10-29 1923 VE5RI         59  04     CO8LY         59  08
QSO: 21000 PH 2005-10-29 1924 VE5RI         59  04     LU8YE         59  13
QSO: 14000 PH 2005-10-29 1924 VE5RI         59  04     8P9R          59  08
QSO: 21000 PH 2005-10-29 1925 VE5RI         59  04     FS/AA4V       59  08
QSO: 21000 PH 2005-10-29 1926 VE5RI         59  04     FS/AH8DX      59  08
QSO: 14000 PH 2005-10-29 1927 VE5RI         59  04     VE9REB        59  05
QSO: 21000 PH 2005-10-29 1928 VE5RI         59  04     HI3NR         59  08
QSO: 14000 PH 2005-10-29 1928 VE5RI         59  04     G4NXG/M       59  14
QSO: 21000 PH 2005-10-29 1929 VE5RI         59  04     CE3BFZ        59  12
QSO: 14000 PH 2005-10-29 1930 VE5RI         59  04     V26B          59  08
QSO: 21000 PH 2005-10-29 1931 VE5RI         59  04     HK1XX         59  09
QSO: 21000 PH 2005-10-29 1932 VE5RI         59  04     AL1G          59  01
QSO: 21000 PH 2005-10-29 1933 VE5RI         59  04     ZP5MAL        59  11
QSO: 14000 PH 2005-10-29 1933 VE5RI         59  04     K3EST         59  05
QSO: 21000 PH 2005-10-29 1934 VE5RI         59  04     ZD8Z          59  36
QSO: 14000 PH 2005-10-29 1935 VE5RI         59  04     K5KG          59  05
QSO: 14000 PH 2005-10-29 1936 VE5RI         59  04     ZS4U          59  38
QSO: 14000 PH 2005-10-29 1938 VE5RI         59  04     GD6IA         59  14
QSO: 21000 PH 2005-10-29 1941 VE5RI         59  04     ZL6QH         59  32
QSO: 14000 PH 2005-10-29 1941 VE5RI         59  04     D44TD         59  35
QSO: 21000 PH 2005-10-29 1943 VE5RI         59  04     J3A           59  08
QSO: 14000 PH 2005-10-29 1944 VE5RI         59  04     HI3CCP        59  08
QSO: 21000 PH 2005-10-29 1944 VE5RI         59  04     XE2TG         59  06
QSO: 14000 PH 2005-10-29 1946 VE5RI         59  04     HP1XX         59  07
QSO: 14000 PH 2005-10-29 1948 VE5RI         59  04     FM5BH         59  08
QSO: 14000 PH 2005-10-29 1949 VE5RI         59  04     HK3JJH        59  09
QSO: 14000 PH 2005-10-29 1952 VE5RI         59  04     J3A           59  08
QSO: 14000 PH 2005-10-29 1953 VE5RI         59  04     6Y2Z          59  08
QSO: 14000 PH 2005-10-29 1954 VE5RI         59  04     N9KI          59  04
QSO: 14000 PH 2005-10-29 1955 VE5RI         59  04     NT0F          59  04
QSO: 14000 PH 2005-10-29 1955 VE5RI         59  04     N2MUN         59  05
QSO: 14000 PH 2005-10-29 1955 VE5RI         59  04     N4MO          59  05
QSO: 14000 PH 2005-10-29 1956 VE5RI         59  04     WB2SLJ        59  05
QSO: 14000 PH 2005-10-29 1957 VE5RI         59  04     W8MJ          59  04
QSO: 14000 PH 2005-10-29 1957 VE5RI         59  04     W9RN          59  04
QSO: 21000 PH 2005-10-29 1959 VE5RI         59  04     LU1VM         59  13
QSO: 21000 PH 2005-10-29 2000 VE5RI         59  04     CE1L          59  12
QSO: 14000 PH 2005-10-29 2002 VE5RI         59  04     9G5A          59  35
QSO: 21000 PH 2005-10-29 2003 VE5RI         59  04     XE2K          59  06
QSO: 21000 PH 2005-10-29 2007 VE5RI         59  04     PR7AB         59  11
QSO: 14000 PH 2005-10-29 2009 VE5RI         59  04     8P9R          59  08
QSO: 14000 PH 2005-10-29 2013 VE5RI         59  04     5N45NDP       59  35
QSO: 21000 PH 2005-10-29 2018 VE5RI         59  04     KU2M          59  05
QSO: 14000 PH 2005-10-29 2020 VE5RI         59  04     PQ7Q          59  11
QSO: 14000 PH 2005-10-29 2028 VE5RI         59  04     CU2A          59  14
QSO: 14000 PH 2005-10-29 2030 VE5RI         59  04     N3RS          59  05
QSO: 21000 PH 2005-10-29 2031 VE5RI         59  04     K5NZ          59  04
QSO: 14000 PH 2005-10-29 2031 VE5RI         59  04     PY2NY         59  11
QSO: 14000 PH 2005-10-29 2032 VE5RI         59  04     OH8L          59  15
QSO: 21000 PH 2005-10-29 2032 VE5RI         59  04     AL9A          59  01
QSO: 14000 PH 2005-10-29 2033 VE5RI         59  04     KG4WW         59  08
QSO: 21000 PH 2005-10-29 2035 VE5RI         59  04     PX5E          59  11
QSO: 21000 PH 2005-10-29 2036 VE5RI         59  04     PY3SGO        59  11
QSO: 21000 PH 2005-10-29 2037 VE5RI         59  04     LR1F          59  13
QSO: 14000 PH 2005-10-29 2038 VE5RI         59  04     5U7JB         59  35
QSO: 21000 PH 2005-10-29 2038 VE5RI         59  04     LV5V          59  13
QSO: 21000 PH 2005-10-29 2039 VE5RI         59  04     YV4A          59  09
QSO: 21000 PH 2005-10-29 2041 VE5RI         59  04     NH7FY         59  31
QSO: 14000 PH 2005-10-29 2042 VE5RI         59  04     V31MQ         59  07
QSO: 21000 PH 2005-10-29 2042 VE5RI         59  04     HC1JQ         59  10
QSO: 14000 PH 2005-10-29 2043 VE5RI         59  04     CT8T          59  14
QSO: 21000 PH 2005-10-29 2045 VE5RI         59  04     WP2Z          59  08
QSO: 21000 PH 2005-10-29 2046 VE5RI         59  04     N7HV          59  03
QSO: 21000 PH 2005-10-29 2047 VE5RI         59  04     N5ZK          59  04
QSO: 21000 PH 2005-10-29 2048 VE5RI         59  04     FG5FU         59  08
QSO: 21000 PH 2005-10-29 2049 VE5RI         59  04     W4UNP         59  05
QSO: 21000 PH 2005-10-29 2049 VE5RI         59  04     W6FC          59  05
QSO: 21000 PH 2005-10-29 2050 VE5RI         59  04     W4AN          59  05
QSO: 21000 PH 2005-10-29 2050 VE5RI         59  04     KZ5J          59  04
QSO: 21000 PH 2005-10-29 2051 VE5RI         59  04     K8IA          59  03
QSO: 21000 PH 2005-10-29 2053 VE5RI         59  04     W6AFA         59  03
QSO: 21000 PH 2005-10-29 2054 VE5RI         59  04     W4MY          59  05
QSO: 21000 PH 2005-10-29 2055 VE5RI         59  04     WI0W          59  03
QSO: 21000 PH 2005-10-29 2055 VE5RI         59  04     W5WRE         59  04
QSO: 21000 PH 2005-10-29 2056 VE5RI         59  04     N3UM          59  05
QSO: 21000 PH 2005-10-29 2056 VE5RI         59  04     K7SV          59  05
QSO: 21000 PH 2005-10-29 2056 VE5RI         59  04     KD3GC         59  05
QSO: 21000 PH 2005-10-29 2058 VE5RI         59  04     W7UPF         59  03
QSO: 21000 PH 2005-10-29 2058 VE5RI         59  04     N4UH          59  05
QSO: 21000 PH 2005-10-29 2101 VE5RI         59  04     K6RJ          59  03
QSO: 21000 PH 2005-10-29 2101 VE5RI         59  04     N4VA          59  05
QSO: 21000 PH 2005-10-29 2102 VE5RI         59  04     AF3X          59  04
QSO: 21000 PH 2005-10-29 2103 VE5RI         59  04     WA1LWS        59  05
QSO: 21000 PH 2005-10-29 2103 VE5RI         59  04     N6RV          59  03
QSO: 21000 PH 2005-10-29 2104 VE5RI         59  04     KA4H          59  05
QSO: 14000 PH 2005-10-29 2104 VE5RI         59  04     JM1LPN        59  25
QSO: 21000 PH 2005-10-29 2104 VE5RI         59  04     AL7FD         59  01
QSO: 21000 PH 2005-10-29 2105 VE5RI         59  04     NE3F          59  05
QSO: 21000 PH 2005-10-29 2106 VE5RI         59  04     W4YE          59  05
QSO: 21000 PH 2005-10-29 2106 VE5RI         59  04     K3LR          59  05
QSO: 21000 PH 2005-10-29 2107 VE5RI         59  04     W3OU          59  05
QSO: 21000 PH 2005-10-29 2108 VE5RI         59  04     W4HJ          59  05
QSO: 21000 PH 2005-10-29 2109 VE5RI         59  04     K4LTA         59  04
QSO: 21000 PH 2005-10-29 2109 VE5RI         59  04     N5AW          59  04
QSO: 21000 PH 2005-10-29 2110 VE5RI         59  04     WR3L          59  05
QSO: 21000 PH 2005-10-29 2110 VE5RI         59  04     N4CT          59  05
QSO: 21000 PH 2005-10-29 2110 VE5RI         59  04     W5GN          59  04
QSO: 21000 PH 2005-10-29 2111 VE5RI         59  04     K4UTE         59  05
QSO: 21000 PH 2005-10-29 2111 VE5RI         59  04     N8II          59  05
QSO: 21000 PH 2005-10-29 2112 VE5RI         59  04     N2IXX         59  05
QSO: 21000 PH 2005-10-29 2112 VE5RI         59  04     NA4K          59  04
QSO: 21000 PH 2005-10-29 2113 VE5RI         59  04     N3ZA          59  05
QSO: 21000 PH 2005-10-29 2113 VE5RI         59  04     PP2RON        59  11
QSO: 21000 PH 2005-10-29 2113 VE5RI         59  04     WA5IYX        59  04
QSO: 21000 PH 2005-10-29 2114 VE5RI         59  04     K8WAT         59  05
QSO: 21000 PH 2005-10-29 2114 VE5RI         59  04     W2YE          59  05
QSO: 21000 PH 2005-10-29 2114 VE5RI         59  04     KN6NZ         59  03
QSO: 21000 PH 2005-10-29 2114 VE5RI         59  04     K5PTC         59  04
QSO: 21000 PH 2005-10-29 2116 VE5RI         59  04     K3OQ          59  05
QSO: 21000 PH 2005-10-29 2117 VE5RI         59  04     KE8NK         59  04
QSO: 21000 PH 2005-10-29 2118 VE5RI         59  04     N6HC          59  03
QSO: 21000 PH 2005-10-29 2118 VE5RI         59  04     N5DTT         59  04
QSO: 21000 PH 2005-10-29 2118 VE5RI         59  04     K1UM          59  05
QSO: 21000 PH 2005-10-29 2118 VE5RI         59  04     KK4TE         59  04
QSO: 21000 PH 2005-10-29 2119 VE5RI         59  04     NA2U          59  05
QSO: 21000 PH 2005-10-29 2119 VE5RI         59  04     KG4RAA        59  05
QSO: 21000 PH 2005-10-29 2119 VE5RI         59  04     KE3D          59  04
QSO: 21000 PH 2005-10-29 2120 VE5RI         59  04     W4WTB         59  05
QSO: 21000 PH 2005-10-29 2120 VE5RI         59  04     W6TRO         59  04
QSO: 21000 PH 2005-10-29 2120 VE5RI         59  04     N2NQ          59  05
QSO: 21000 PH 2005-10-29 2121 VE5RI         59  04     W2XL          59  05
QSO: 21000 PH 2005-10-29 2121 VE5RI         59  04     W4JSI         59  04
QSO: 21000 PH 2005-10-29 2121 VE5RI         59  04     W3YY          59  05
QSO: 21000 PH 2005-10-29 2121 VE5RI         59  04     KE6CC         59  03
QSO: 21000 PH 2005-10-29 2122 VE5RI         59  04     N5SMQ         59  05
QSO: 21000 PH 2005-10-29 2122 VE5RI         59  04     W2YC          59  05
QSO: 14000 PH 2005-10-29 2122 VE5RI         59  04     JH1VHU        59  25
QSO: 21000 PH 2005-10-29 2122 VE5RI         59  04     KK6TV         59  03
QSO: 21000 PH 2005-10-29 2122 VE5RI         59  04     AE5X          59  04
QSO: 14000 PH 2005-10-29 2123 VE5RI         59  04     JA0AXV        59  25
QSO: 21000 PH 2005-10-29 2123 VE5RI         59  04     WB6NFO        59  03
QSO: 21000 PH 2005-10-29 2123 VE5RI         59  04     K5TR          59  04
QSO: 21000 PH 2005-10-29 2123 VE5RI         59  04     W3OA          59  05
QSO: 21000 PH 2005-10-29 2123 VE5RI         59  04     KA2D          59  05
QSO: 14000 PH 2005-10-29 2123 VE5RI         59  04     JA1CJP        59  25
QSO: 21000 PH 2005-10-29 2124 VE5RI         59  04     W3GQ          59  05
QSO: 14000 PH 2005-10-29 2124 VE5RI         59  04     KC6MZY        59  03
QSO: 21000 PH 2005-10-29 2124 VE5RI         59  04     KQ3F          59  05
QSO: 21000 PH 2005-10-29 2124 VE5RI         59  04     AD4EB         59  04
QSO: 14000 PH 2005-10-29 2124 VE5RI         59  04     KB7RUQ        59  03
QSO: 21000 PH 2005-10-29 2124 VE5RI         59  04     N3ONM         59  05
QSO: 14000 PH 2005-10-29 2125 VE5RI         59  04     N7VS          59  03
QSO: 14000 PH 2005-10-29 2125 VE5RI         59  04     JJ2CJB        59  25
QSO: 21000 PH 2005-10-29 2125 VE5RI         59  04     WV2ZOW        59  05
QSO: 14000 PH 2005-10-29 2126 VE5RI         59  04     JH1KJB        59  25
QSO: 21000 PH 2005-10-29 2126 VE5RI         59  04     K3ZE          59  05
QSO: 14000 PH 2005-10-29 2126 VE5RI         59  04     JA7COI        59  25
QSO: 21000 PH 2005-10-29 2127 VE5RI         59  04     AI4MK         59  05
QSO: 14000 PH 2005-10-29 2127 VE5RI         59  04     JA1HHL        59  25
QSO: 14000 PH 2005-10-29 2127 VE5RI         59  04     WC1M          59  05
QSO: 21000 PH 2005-10-29 2127 VE5RI         59  04     KA4AXS        59  05
QSO: 21000 PH 2005-10-29 2128 VE5RI         59  04     W4WNT         59  05
QSO: 14000 PH 2005-10-29 2128 VE5RI         59  04     JA5AQC        59  25
QSO: 14000 PH 2005-10-29 2128 VE5RI         59  04     JA1EHV        59  25
QSO: 21000 PH 2005-10-29 2128 VE5RI         59  04     WA4TII        59  05
QSO: 14000 PH 2005-10-29 2128 VE5RI         59  04     JI2ZEY        59  25
QSO: 21000 PH 2005-10-29 2128 VE5RI         59  04     K6GUK         59  03
QSO: 14000 PH 2005-10-29 2128 VE5RI         59  04     JA3XOG        59  25
QSO: 21000 PH 2005-10-29 2128 VE5RI         59  04     K5UA          59  04
QSO: 21000 PH 2005-10-29 2129 VE5RI         59  04     K7ACS         59  05
QSO: 21000 PH 2005-10-29 2129 VE5RI         59  04     W4WS          59  05
QSO: 14000 PH 2005-10-29 2129 VE5RI         59  04     JA2BQX        59  25
QSO: 21000 PH 2005-10-29 2130 VE5RI         59  04     ZP3CTO        59  11
QSO: 14000 PH 2005-10-29 2131 VE5RI         59  04     JA1IRH        59  25
QSO: 14000 PH 2005-10-29 2132 VE5RI         59  04     JI3BFC        59  25
QSO: 14000 PH 2005-10-29 2133 VE5RI         59  04     JJ1MZH        59  25
QSO: 14000 PH 2005-10-29 2133 VE5RI         59  04     JA1HYF        59  25
QSO: 14000 PH 2005-10-29 2133 VE5RI         59  04     JI2KXK        59  25
QSO: 14000 PH 2005-10-29 2134 VE5RI         59  04     W8ZA          59  05
QSO: 14000 PH 2005-10-29 2135 VE5RI         59  04     N9CO          59  04
QSO: 14000 PH 2005-10-29 2135 VE5RI         59  04     JA1IST        59  25
QSO: 14000 PH 2005-10-29 2135 VE5RI         59  04     JA1SHC        59  25
QSO: 14000 PH 2005-10-29 2136 VE5RI         59  04     W1JQ          59  05
QSO: 14000 PH 2005-10-29 2137 VE5RI         59  04     AC0W          59  04
QSO: 14000 PH 2005-10-29 2138 VE5RI         59  04     JF2IWL        59  25
