START-OF-LOG: 2.0
CREATED-BY: E21EIC
CALLSIGN: HS0AR
NAME: SIAM DX GROUP CONTEST CLUB
CLUB: SIAM DX GROUP
CLAIMED-SCORE: 887260
CONTEST: CQ-WW-SSB
OPERATORS: E21EIC,E21YDP,E20PFE,HS0EHF,HS6MYW,HS8KGG
OPERATORS:
SOAPBOX: We run 100 watts limited power in Multi Single class and
QSO: 28000 PH 2005-10-29 0448 HS0AR 59 26 JA3UNA 59 25 1
QSO: 28000 PH 2005-10-29 0449 HS0AR 59 26 JI1IXW 59 25 1
QSO: 28000 PH 2005-10-29 0449 HS0AR 59 26 HL3IB 59 25 1
QSO: 28000 PH 2005-10-29 0449 HS0AR 59 26 BD4SI 59 24 1
QSO: 28000 PH 2005-10-29 0449 HS0AR 59 26 JN1BMX 59 25 1
QSO: 28000 PH 2005-10-29 0450 HS0AR 59 26 JT1BG 59 23 1
QSO: 28000 PH 2005-10-29 0451 HS0AR 59 26 JS1KQQ 59 25 1
QSO: 28000 PH 2005-10-29 0451 HS0AR 59 26 JJ3TTH 59 25 1
QSO: 28000 PH 2005-10-29 0452 HS0AR 59 26 BG4SOM 59 24 1
QSO: 28000 PH 2005-10-29 0452 HS0AR 59 26 JR5KQF 59 25 1
QSO: 28000 PH 2005-10-29 0452 HS0AR 59 26 JA3JOT 59 25 1
QSO: 28000 PH 2005-10-29 0453 HS0AR 59 26 JA1OCA 59 25 1
QSO: 28000 PH 2005-10-29 0454 HS0AR 59 26 BD7OH 59 24 1
QSO: 28000 PH 2005-10-29 0454 HS0AR 59 26 JA1LNZ 59 25 1
QSO: 28000 PH 2005-10-29 0454 HS0AR 59 26 JA1PNA 59 25 1
QSO: 28000 PH 2005-10-29 0454 HS0AR 59 26 JF0JYR 59 25 1
QSO: 28000 PH 2005-10-29 0454 HS0AR 59 26 JP1NWZ 59 25 1
QSO: 28000 PH 2005-10-29 0455 HS0AR 59 26 JA1EUI 59 25 1
QSO: 28000 PH 2005-10-29 0456 HS0AR 59 26 JA8HRT 59 25 1
QSO: 28000 PH 2005-10-29 0457 HS0AR 59 26 VR2XLN 59 24 1
QSO: 21000 PH 2005-10-29 0459 HS0AR 59 26 8Q7EA 59 22 1
QSO: 21000 PH 2005-10-29 0500 HS0AR 59 26 RA3QPY 59 16 1
QSO: 21000 PH 2005-10-29 0501 HS0AR 59 26 UA4FER 59 16 1
QSO: 21000 PH 2005-10-29 0502 HS0AR 59 26 LY8O 59 15 1
QSO: 21000 PH 2005-10-29 0503 HS0AR 59 26 UR3IFD 59 16 1
QSO: 21000 PH 2005-10-29 0503 HS0AR 59 26 LY7A 59 15 1
QSO: 21000 PH 2005-10-29 0504 HS0AR 59 26 4Z5KJ 59 20 1
QSO: 21000 PH 2005-10-29 0508 HS0AR 59 26 H2T 59 20 1
QSO: 21000 PH 2005-10-29 0512 HS0AR 59 26 OH5Z 59 15 1
QSO: 21000 PH 2005-10-29 0513 HS0AR 59 26 5B/AJ2O 59 20 1
QSO: 21000 PH 2005-10-29 0513 HS0AR 59 26 RA3DNC 59 16 1
QSO: 21000 PH 2005-10-29 0514 HS0AR 59 26 5H2AG 59 37 1
QSO: 21000 PH 2005-10-29 0516 HS0AR 59 26 RZ6AZZ 59 16 1
QSO: 21000 PH 2005-10-29 0516 HS0AR 59 26 RW6AN 59 16 1
QSO: 21000 PH 2005-10-29 0518 HS0AR 59 26 VU2JOS 59 22 1
QSO: 21000 PH 2005-10-29 0518 HS0AR 59 26 5H3EE 59 37 1
QSO: 21000 PH 2005-10-29 0521 HS0AR 59 26 RA1OD 59 16 1
QSO: 21000 PH 2005-10-29 0522 HS0AR 59 26 OK1DVM 59 15 1
QSO: 21000 PH 2005-10-29 0522 HS0AR 59 26 RX6AM 59 16 1
QSO: 28000 PH 2005-10-29 0523 HS0AR 59 26 VU2DSI 59 22 1
QSO: 28000 PH 2005-10-29 0524 HS0AR 59 26 UN6P 59 17 1
QSO: 28000 PH 2005-10-29 0525 HS0AR 59 26 UA4LCQ/9 59 17 1
QSO: 28000 PH 2005-10-29 0526 HS0AR 59 26 RK9AZZ 59 17 1
QSO: 28000 PH 2005-10-29 0526 HS0AR 59 26 JT1CL 59 23 1
QSO: 28000 PH 2005-10-29 0526 HS0AR 59 26 RK9UN 59 18 1
QSO: 28000 PH 2005-10-29 0527 HS0AR 59 26 RW4LYL 59 16 1
QSO: 28000 PH 2005-10-29 0529 HS0AR 59 26 UA4WKW 59 16 1
QSO: 28000 PH 2005-10-29 0530 HS0AR 59 26 RC4Q 59 16 1
QSO: 28000 PH 2005-10-29 0530 HS0AR 59 26 UU7J 59 16 1
QSO: 28000 PH 2005-10-29 0531 HS0AR 59 26 UA6ADC 59 16 1
QSO: 28000 PH 2005-10-29 0531 HS0AR 59 26 UN4L 59 17 1
QSO: 28000 PH 2005-10-29 0533 HS0AR 59 26 RZ6BU 59 16 1
QSO: 28000 PH 2005-10-29 0533 HS0AR 59 26 HS1PDY 59 26 1
QSO: 21000 PH 2005-10-29 0541 HS0AR 59 26 EK0B 59 21 1
QSO: 21000 PH 2005-10-29 0543 HS0AR 59 26 DF0CG 59 14 1
QSO: 21000 PH 2005-10-29 0544 HS0AR 59 26 Z32XA 59 15 1
QSO: 21000 PH 2005-10-29 0544 HS0AR 59 26 OM8A 59 15 1
QSO: 21000 PH 2005-10-29 0546 HS0AR 59 26 RG9A 59 17 1
SO: 21000 PH 2005-10-29 0546 HS0AR 59 26 UY5ZZ 59 16 1
QSO: 21000 PH 2005-10-29 0547 HS0AR 59 26 OH6NJ 59 15 1
QSO: 21000 PH 2005-10-29 0548 HS0AR 59 26 UP9L 59 17 1
QSO: 21000 PH 2005-10-29 0549 HS0AR 59 26 OH4A 59 15 1
QSO: 21000 PH 2005-10-29 0552 HS0AR 59 26 RK4FD 59 16 1
QSO: 21000 PH 2005-10-29 0554 HS0AR 59 26 UA3TCJ 59 16 1
QSO: 21000 PH 2005-10-29 0556 HS0AR 59 26 RU1A 59 16 1
QSO: 21000 PH 2005-10-29 0557 HS0AR 59 26 UW8M 59 16 1
QSO: 21000 PH 2005-10-29 0602 HS0AR 59 26 T6X 59 21 1
QSO: 21000 PH 2005-10-29 0605 HS0AR 59 26 SV9/OH4FR 59 20 1
QSO: 21000 PH 2005-10-29 0606 HS0AR 59 26 HS1PDY 59 26 1
QSO: 21000 PH 2005-10-29 0608 HS0AR 59 26 J49Z 59 20 1
QSO: 21000 PH 2005-10-29 0610 HS0AR 59 26 YT9X 59 15 1
QSO: 21000 PH 2005-10-29 0614 HS0AR 59 26 RN6BY 59 16 1
QSO: 21000 PH 2005-10-29 0614 HS0AR 59 26 9K2HN 59 21 1
QSO: 21000 PH 2005-10-29 0615 HS0AR 59 26 T96Q 59 15 1
QSO: 21000 PH 2005-10-29 0619 HS0AR 59 26 HG6N 59 15 1
QSO: 21000 PH 2005-10-29 0621 HS0AR 59 26 UA9UZZ 59 18 1
QSO: 21000 PH 2005-10-29 0625 HS0AR 59 26 OH0Z 59 15 1
QSO: 28000 PH 2005-10-29 0645 HS0AR 59 26 UW8M 59 16 1
QSO: 28000 PH 2005-10-29 0645 HS0AR 59 26 RN3ZC 59 16 1
QSO: 28000 PH 2005-10-29 0646 HS0AR 59 26 UP0L 59 17 1
QSO: 28000 PH 2005-10-29 0647 HS0AR 59 26 9K2HN 59 21 1
QSO: 28000 PH 2005-10-29 0649 HS0AR 59 26 UA3RW 59 16 1
QSO: 28000 PH 2005-10-29 0649 HS0AR 59 26 RA3AGQ 59 16 1
QSO: 28000 PH 2005-10-29 0650 HS0AR 59 26 UA3R 59 16 1
QSO: 28000 PH 2005-10-29 0650 HS0AR 59 26 UT2IW 59 16 1
QSO: 28000 PH 2005-10-29 0650 HS0AR 59 26 LY2GF 59 15 1
QSO: 28000 PH 2005-10-29 0650 HS0AR 59 26 UA3AB 59 16 1
QSO: 28000 PH 2005-10-29 0650 HS0AR 59 26 UA3AGW 59 16 1
QSO: 28000 PH 2005-10-29 0651 HS0AR 59 26 RU3EQ 59 16 1
QSO: 28000 PH 2005-10-29 0651 HS0AR 59 26 RT3T 59 16 1
QSO: 28000 PH 2005-10-29 0651 HS0AR 59 26 UN4PG 59 17 1
QSO: 28000 PH 2005-10-29 0651 HS0AR 59 26 UY0LL 59 16 1
QSO: 28000 PH 2005-10-29 0652 HS0AR 59 26 RX3AGD 59 16 1
QSO: 28000 PH 2005-10-29 0652 HS0AR 59 26 RL3A 59 16 1
QSO: 28000 PH 2005-10-29 0653 HS0AR 59 26 LY7Z 59 15 1
QSO: 28000 PH 2005-10-29 0653 HS0AR 59 26 OH2BP 59 15 1
QSO: 28000 PH 2005-10-29 0653 HS0AR 59 26 RV3QX 59 16 1
QSO: 28000 PH 2005-10-29 0653 HS0AR 59 26 RK0AXX 59 18 1
QSO: 28000 PH 2005-10-29 0654 HS0AR 59 26 UA3ABJ 59 16 1
QSO: 28000 PH 2005-10-29 0654 HS0AR 59 26 RD3DM 59 16 1
QSO: 28000 PH 2005-10-29 0654 HS0AR 59 26 ES5TV 59 15 1
QSO: 28000 PH 2005-10-29 0654 HS0AR 59 26 RU1A 59 16 1
QSO: 28000 PH 2005-10-29 0654 HS0AR 59 26 RU3QW 59 16 1
QSO: 28000 PH 2005-10-29 0655 HS0AR 59 26 LZ9W 59 20 1
QSO: 28000 PH 2005-10-29 0655 HS0AR 59 26 RA6DE 59 16 1
QSO: 28000 PH 2005-10-29 0655 HS0AR 59 26 US6ITW 59 16 1
QSO: 28000 PH 2005-10-29 0656 HS0AR 59 26 RA3DX 59 16 1
QSO: 28000 PH 2005-10-29 0656 HS0AR 59 26 RZ3DA 59 16 1
QSO: 28000 PH 2005-10-29 0656 HS0AR 59 26 JR5XPG 59 25 1
QSO: 28000 PH 2005-10-29 0657 HS0AR 59 26 UT7L 59 16 1
QSO: 28000 PH 2005-10-29 0657 HS0AR 59 26 LY4OO 59 15 1
QSO: 28000 PH 2005-10-29 0657 HS0AR 59 26 SP8NCJ 59 15 1
QSO: 28000 PH 2005-10-29 0657 HS0AR 59 26 LZ9X 59 20 1
QSO: 28000 PH 2005-10-29 0658 HS0AR 59 26 RK3DXW 59 16 1
QSO: 28000 PH 2005-10-29 0658 HS0AR 59 26 BG7JPT 59 24 1
QSO: 28000 PH 2005-10-29 0659 HS0AR 59 26 RZ6AZZ 59 16 1
QSO: 28000 PH 2005-10-29 0659 HS0AR 59 26 UR8IDX 59 16 1
QSO: 28000 PH 2005-10-29 0700 HS0AR 59 26 UN7EX 59 17 1
QSO: 28000 PH 2005-10-29 0701 HS0AR 59 26 RA3DNC 59 16 1
QSO: 28000 PH 2005-10-29 0705 HS0AR 59 26 RG9A 59 17 1
QSO: 28000 PH 2005-10-29 0705 HS0AR 59 26 RX3DN 59 16 1
QSO: 28000 PH 2005-10-29 0706 HS0AR 59 26 SP5EPP 59 15 1
QSO: 28000 PH 2005-10-29 0707 HS0AR 59 26 YL6W 59 15 1
QSO: 28000 PH 2005-10-29 0707 HS0AR 59 26 UY5ZZ 59 16 1
QSO: 28000 PH 2005-10-29 0708 HS0AR 59 26 UA3ZQB 59 16 1
QSO: 28000 PH 2005-10-29 0708 HS0AR 59 26 RK4FD 59 16 1
QSO: 28000 PH 2005-10-29 0708 HS0AR 59 26 UT6EE 59 16 1
QSO: 28000 PH 2005-10-29 0709 HS0AR 59 26 RA9ACS 59 17 1
QSO: 28000 PH 2005-10-29 0710 HS0AR 59 26 OZ3BEN 59 14 1
QSO: 28000 PH 2005-10-29 0710 HS0AR 59 26 RV3DB 59 16 1
QSO: 28000 PH 2005-10-29 0711 HS0AR 59 26 VU3JOS 59 22 1
QSO: 28000 PH 2005-10-29 0711 HS0AR 59 26 RF4A 59 16 1
QSO: 28000 PH 2005-10-29 0711 HS0AR 59 26 RX9WN 59 17 1
QSO: 28000 PH 2005-10-29 0711 HS0AR 59 26 RA3RA 59 16 1
QSO: 28000 PH 2005-10-29 0712 HS0AR 59 26 UA4PAN 59 16 1
QSO: 28000 PH 2005-10-29 0712 HS0AR 59 26 RW9WT 59 17 1
QSO: 28000 PH 2005-10-29 0712 HS0AR 59 26 US7IA 59 16 1
QSO: 28000 PH 2005-10-29 0713 HS0AR 59 26 OZ5EV 59 14 1
QSO: 28000 PH 2005-10-29 0713 HS0AR 59 26 RL3AA 59 16 1
QSO: 28000 PH 2005-10-29 0713 HS0AR 59 26 RA9DZ 59 17 1
QSO: 28000 PH 2005-10-29 0713 HS0AR 59 26 UA4SU 59 16 1
QSO: 28000 PH 2005-10-29 0714 HS0AR 59 26 RA3VIA 59 16 1
QSO: 28000 PH 2005-10-29 0715 HS0AR 59 26 RA3CQ 59 16 1
QSO: 28000 PH 2005-10-29 0715 HS0AR 59 26 RA3UT 59 16 1
QSO: 28000 PH 2005-10-29 0716 HS0AR 59 26 UA3MEJ 59 16 1
QSO: 28000 PH 2005-10-29 0716 HS0AR 59 26 DL1LH 59 14 1
QSO: 28000 PH 2005-10-29 0717 HS0AR 59 26 RX3ZX 59 16 1
QSO: 28000 PH 2005-10-29 0717 HS0AR 59 26 RN3ZIC 59 16 1
QSO: 28000 PH 2005-10-29 0717 HS0AR 59 26 RX3ZE 59 16 1
QSO: 28000 PH 2005-10-29 0719 HS0AR 59 26 HS0ZGL 59 26 1
QSO: 28000 PH 2005-10-29 0720 HS0AR 59 26 RA3ZH 59 16 1
QSO: 28000 PH 2005-10-29 0721 HS0AR 59 26 VU2BL 59 22 1
QSO: 28000 PH 2005-10-29 0723 HS0AR 59 26 PA1T 59 14 1
QSO: 28000 PH 2005-10-29 0724 HS0AR 59 26 OH3BHL 59 15 1
QSO: 28000 PH 2005-10-29 0725 HS0AR 59 26 OZ5E 59 14 1
QSO: 28000 PH 2005-10-29 0726 HS0AR 59 26 VR2MX 59 24 1
QSO: 28000 PH 2005-10-29 0727 HS0AR 59 26 DJ5VLI 59 14 1
QSO: 28000 PH 2005-10-29 0727 HS0AR 59 26 OZ1LXJ 59 14 1
QSO: 28000 PH 2005-10-29 0728 HS0AR 59 26 RV9AZ 59 17 1
QSO: 28000 PH 2005-10-29 0728 HS0AR 59 26 UA6AF 59 16 1
QSO: 28000 PH 2005-10-29 0729 HS0AR 59 26 OH2BAD 59 15 1
QSO: 28000 PH 2005-10-29 0730 HS0AR 59 26 RU6YY 59 16 1
QSO: 28000 PH 2005-10-29 0730 HS0AR 59 26 ES5RY 59 15 1
QSO: 28000 PH 2005-10-29 0732 HS0AR 59 26 RK9JWV 59 17 1
QSO: 28000 PH 2005-10-29 0831 HS0AR 59 26 SP4FDF 59 15 1
QSO: 28000 PH 2005-10-29 0832 HS0AR 59 26 EA4DAT 59 14 1
QSO: 28000 PH 2005-10-29 0834 HS0AR 59 26 UR7GG 59 16 1
QSO: 28000 PH 2005-10-29 0835 HS0AR 59 26 UT3FM 59 16 1
QSO: 28000 PH 2005-10-29 0835 HS0AR 59 26 OH6MSZ 59 15 1
QSO: 28000 PH 2005-10-29 0836 HS0AR 59 26 SQ4HRN 59 15 1
QSO: 28000 PH 2005-10-29 0837 HS0AR 59 26 VU2XO 59 22 1
QSO: 28000 PH 2005-10-29 0837 HS0AR 59 26 UT8QQ 59 16 1
QSO: 28000 PH 2005-10-29 0837 HS0AR 59 26 UX6IA 59 16 1
QSO: 28000 PH 2005-10-29 0838 HS0AR 59 26 UT1ML 59 16 1
QSO: 28000 PH 2005-10-29 0838 HS0AR 59 26 BG9TD 59 23 1
QSO: 28000 PH 2005-10-29 0838 HS0AR 59 26 DL1DUO 59 14 1
QSO: 28000 PH 2005-10-29 0839 HS0AR 59 26 RU6YZ 59 16 1
QSO: 28000 PH 2005-10-29 0842 HS0AR 59 26 EA4LU 59 14 1
QSO: 28000 PH 2005-10-29 0843 HS0AR 59 26 OK2ABU 59 15 1
QSO: 28000 PH 2005-10-29 0843 HS0AR 59 26 OH0Z 59 15 1
QSO: 28000 PH 2005-10-29 0844 HS0AR 59 26 OK2SW 59 15 1
QSO: 28000 PH 2005-10-29 0844 HS0AR 59 26 SQ9JKW 59 15 1
QSO: 28000 PH 2005-10-29 0844 HS0AR 59 26 OK2KW 59 15 1
QSO: 28000 PH 2005-10-29 0846 HS0AR 59 26 EA4DEC 59 14 1
QSO: 28000 PH 2005-10-29 0847 HS0AR 59 26 IZ8DBJ 59 15 1
QSO: 28000 PH 2005-10-29 0847 HS0AR 59 26 SQ6R 59 15 1
QSO: 28000 PH 2005-10-29 0847 HS0AR 59 26 LZ6A 59 20 1
QSO: 28000 PH 2005-10-29 0848 HS0AR 59 26 SP5LCC 59 15 1
QSO: 28000 PH 2005-10-29 0848 HS0AR 59 26 RW2F 59 15 1
QSO: 28000 PH 2005-10-29 0848 HS0AR 59 26 UT2UB 59 16 1
QSO: 28000 PH 2005-10-29 0849 HS0AR 59 26 OK2ZRU 59 15 1
QSO: 28000 PH 2005-10-29 0849 HS0AR 59 26 DV1JM 59 27 1
QSO: 28000 PH 2005-10-29 0849 HS0AR 59 26 G0MTN 59 14 1
QSO: 28000 PH 2005-10-29 0850 HS0AR 59 26 RZ3DC 59 16 1
QSO: 28000 PH 2005-10-29 0850 HS0AR 59 26 YL2GP 59 15 1
QSO: 28000 PH 2005-10-29 0850 HS0AR 59 26 UX8ZA 59 16 1
QSO: 28000 PH 2005-10-29 0851 HS0AR 59 26 SN5Z 59 15 1
QSO: 28000 PH 2005-10-29 0851 HS0AR 59 26 SQ6Z 59 15 1
QSO: 28000 PH 2005-10-29 0851 HS0AR 59 26 DF0CG 59 14 1
QSO: 28000 PH 2005-10-29 0852 HS0AR 59 26 EI7M 59 14 1
QSO: 28000 PH 2005-10-29 0852 HS0AR 59 26 UA3RN 59 16 1
QSO: 28000 PH 2005-10-29 0852 HS0AR 59 26 CT1IUA 59 14 1
QSO: 28000 PH 2005-10-29 0853 HS0AR 59 26 OH3RR 59 15 1
QSO: 28000 PH 2005-10-29 0853 HS0AR 59 26 UA3FDX 59 16 1
QSO: 28000 PH 2005-10-29 0853 HS0AR 59 26 BG7KQT 59 24 1
QSO: 28000 PH 2005-10-29 0854 HS0AR 59 26 RA3NZ 59 16 1
QSO: 28000 PH 2005-10-29 0854 HS0AR 59 26 RK3DZB 59 16 1
QSO: 28000 PH 2005-10-29 0854 HS0AR 59 26 OM3MM 59 15 1
QSO: 28000 PH 2005-10-29 0855 HS0AR 59 26 BG7JLR 59 24 1
QSO: 28000 PH 2005-10-29 0855 HS0AR 59 26 RV3MI 59 16 1
QSO: 28000 PH 2005-10-29 0856 HS0AR 59 26 OL1B 59 15 1
QSO: 28000 PH 2005-10-29 0857 HS0AR 59 26 UX7IM 59 16 1
QSO: 28000 PH 2005-10-29 0858 HS0AR 59 26 RX3MA 59 16 1
QSO: 28000 PH 2005-10-29 0858 HS0AR 59 26 VU2SDU 59 22 1
QSO: 28000 PH 2005-10-29 0858 HS0AR 59 26 OM5M 59 15 1
QSO: 28000 PH 2005-10-29 0859 HS0AR 59 26 SQ9IAU 59 15 1
QSO: 28000 PH 2005-10-29 0859 HS0AR 59 26 RA3EA 59 16 1
QSO: 28000 PH 2005-10-29 0859 HS0AR 59 26 PA4A 59 14 1
QSO: 28000 PH 2005-10-29 0901 HS0AR 59 26 RK3DK 59 16 1
QSO: 28000 PH 2005-10-29 0902 HS0AR 59 26 OL5Q 59 15 1
QSO: 28000 PH 2005-10-29 0903 HS0AR 59 26 G3FPQ 59 14 1
QSO: 28000 PH 2005-10-29 0904 HS0AR 59 26 M6T 59 14 1
QSO: 28000 PH 2005-10-29 0905 HS0AR 59 26 4Z5NB 59 20 1
QSO: 28000 PH 2005-10-29 0907 HS0AR 59 26 G6PZ 59 14 1
QSO: 28000 PH 2005-10-29 0907 HS0AR 59 26 8Q7EA 59 22 1
QSO: 28000 PH 2005-10-29 0908 HS0AR 59 26 AT0D 59 22 1
QSO: 28000 PH 2005-10-29 0908 HS0AR 59 26 BU2AO 59 24 1
QSO: 28000 PH 2005-10-29 0911 HS0AR 59 26 4Z5KJ 59 20 1
QSO: 28000 PH 2005-10-29 0913 HS0AR 59 26 AH2R 59 27 1
QSO: 28000 PH 2005-10-29 0915 HS0AR 59 26 OH6NIO 59 15 1
QSO: 28000 PH 2005-10-29 0915 HS0AR 59 26 LY2HM 59 15 1
QSO: 28000 PH 2005-10-29 0917 HS0AR 59 26 VK9XD 59 29 1
QSO: 28000 PH 2005-10-29 0925 HS0AR 59 26 VQ9X 59 39 1
QSO: 28000 PH 2005-10-29 0926 HS0AR 59 26 5U7JB 59 35 1
QSO: 28000 PH 2005-10-29 0930 HS0AR 59 26 TM2Y 59 14 1
QSO: 28000 PH 2005-10-29 0931 HS0AR 59 26 OT5A 59 14 1
QSO: 21000 PH 2005-10-29 0933 HS0AR 59 26 DR5Z 59 14 1
QSO: 21000 PH 2005-10-29 0935 HS0AR 59 26 LY2IC 59 15 1
QSO: 21000 PH 2005-10-29 0936 HS0AR 59 26 S580A 59 15 1
QSO: 21000 PH 2005-10-29 0937 HS0AR 59 26 HS0ZCW 59 26 1
QSO: 21000 PH 2005-10-29 0937 HS0AR 59 26 LZ9W 59 20 1
QSO: 21000 PH 2005-10-29 0938 HS0AR 59 26 TM2Y 59 14 1
QSO: 21000 PH 2005-10-29 0938 HS0AR 59 26 SV1DPI 59 20 1
QSO: 21000 PH 2005-10-29 0938 HS0AR 59 26 EA3NW 59 14 1
QSO: 21000 PH 2005-10-29 0938 HS0AR 59 26 RW9MD 59 17 1
QSO: 21000 PH 2005-10-29 0939 HS0AR 59 26 RX3MA 59 16 1
QSO: 21000 PH 2005-10-29 0939 HS0AR 59 26 IK5RUN 59 15 1
QSO: 21000 PH 2005-10-29 0941 HS0AR 59 26 EA2AYD 59 14 1
QSO: 21000 PH 2005-10-29 0942 HS0AR 59 26 ES5TV 59 15 1
QSO: 21000 PH 2005-10-29 0942 HS0AR 59 26 DR0W 59 14 1
QSO: 21000 PH 2005-10-29 0943 HS0AR 59 26 S58V 59 15 1
QSO: 21000 PH 2005-10-29 0943 HS0AR 59 26 RU9UC 59 18 1
QSO: 21000 PH 2005-10-29 0944 HS0AR 59 26 VK6ANC 59 29 1
QSO: 21000 PH 2005-10-29 0944 HS0AR 59 26 GM5A 59 14 1
QSO: 21000 PH 2005-10-29 0945 HS0AR 59 26 DQ4Q 59 14 1
QSO: 21000 PH 2005-10-29 0946 HS0AR 59 26 7Z1SJ 59 21 1
QSO: 21000 PH 2005-10-29 0946 HS0AR 59 26 SN5Z 59 15 1
QSO: 21000 PH 2005-10-29 0947 HS0AR 59 26 PI4CC 59 14 1
QSO: 21000 PH 2005-10-29 0948 HS0AR 59 26 OE8CIQ 59 15 1
QSO: 21000 PH 2005-10-29 0950 HS0AR 59 26 HB9ZY 59 14 1
QSO: 21000 PH 2005-10-29 0952 HS0AR 59 26 AT0D 59 22 1
QSO: 21000 PH 2005-10-29 0958 HS0AR 59 26 LB8IB 59 14 1
QSO: 21000 PH 2005-10-29 0959 HS0AR 59 26 DA3X 59 14 1
QSO: 21000 PH 2005-10-29 1000 HS0AR 59 26 OK2PTC 59 15 1
QSO: 21000 PH 2005-10-29 1003 HS0AR 59 26 S50A 59 15 1
QSO: 21000 PH 2005-10-29 1004 HS0AR 59 26 SQ6Z 59 15 1
QSO: 14000 PH 2005-10-29 1010 HS0AR 59 26 UA3TCJ 59 16 1
QSO: 14000 PH 2005-10-29 1020 HS0AR 59 26 OH0Z 59 15 1
QSO: 14000 PH 2005-10-29 1021 HS0AR 59 26 EX2X 59 17 1
QSO: 14000 PH 2005-10-29 1026 HS0AR 59 26 OH6KN 59 15 1
QSO: 14000 PH 2005-10-29 1027 HS0AR 59 26 VK1AA 59 30 1
QSO: 14000 PH 2005-10-29 1028 HS0AR 59 26 UN9L 59 17 1
QSO: 7000 PH 2005-10-29 1032 HS0AR 59 26 YB2DX 59 28 1
QSO: 7000 PH 2005-10-29 1033 HS0AR 59 26 VR2BG 59 24 1
QSO: 7000 PH 2005-10-29 1034 HS0AR 59 26 VK9XD 59 29 1
QSO: 7000 PH 2005-10-29 1037 HS0AR 59 26 B7P 59 24 1
QSO: 7000 PH 2005-10-29 1042 HS0AR 59 26 HS0XNO 59 26 1
QSO: 7000 PH 2005-10-29 1045 HS0AR 59 26 BV50CRA 59 24 1
QSO: 7000 PH 2005-10-29 1047 HS0AR 59 26 VR2XLN 59 24 1
QSO: 7000 PH 2005-10-29 1047 HS0AR 59 26 HS0ZEE 59 26 1
QSO: 7000 PH 2005-10-29 1050 HS0AR 59 26 JA3YBK 59 25 1
QSO: 7000 PH 2005-10-29 1050 HS0AR 59 26 DS2QEI 59 25 1
QSO: 7000 PH 2005-10-29 1050 HS0AR 59 26 JM1LPN 59 25 1
QSO: 7000 PH 2005-10-29 1051 HS0AR 59 26 JA7YAA 59 25 1
QSO: 7000 PH 2005-10-29 1052 HS0AR 59 26 JA1ELY 59 25 1
QSO: 7000 PH 2005-10-29 1055 HS0AR 59 26 JK1OPL 59 25 1
QSO: 7000 PH 2005-10-29 1057 HS0AR 59 26 VK6HD 59 29 1
QSO: 7000 PH 2005-10-29 1058 HS0AR 59 26 9M2CNC 59 28 1
QSO: 7000 PH 2005-10-29 1103 HS0AR 59 26 YC0IEM 59 28 1
QSO: 7000 PH 2005-10-29 1107 HS0AR 59 26 UA0AZA 59 18 1
QSO: 7000 PH 2005-10-29 1108 HS0AR 59 26 VK1CC 59 30 1
QSO: 7000 PH 2005-10-29 1109 HS0AR 59 26 RK0UT 59 18 1
QSO: 7000 PH 2005-10-29 1111 HS0AR 59 26 DX1DBT 59 27 1
QSO: 7000 PH 2005-10-29 1116 HS0AR 59 26 9V1RH 59 28 1
QSO: 7000 PH 2005-10-29 1117 HS0AR 59 26 JF2SKV 59 25 1
QSO: 7000 PH 2005-10-29 1118 HS0AR 59 26 JA1GHH 59 25 1
QSO: 7000 PH 2005-10-29 1118 HS0AR 59 26 BU2AO 59 24 1
QSO: 7000 PH 2005-10-29 1123 HS0AR 59 26 8Q7EA 59 22 1
QSO: 7000 PH 2005-10-29 1124 HS0AR 59 26 YF1AR 59 28 1
QSO: 7000 PH 2005-10-29 1128 HS0AR 59 26 VK6WB 59 29 1
QSO: 7000 PH 2005-10-29 1129 HS0AR 59 26 HS0T 59 26 1
QSO: 7000 PH 2005-10-29 1133 HS0AR 59 26 RK0AXX 59 18 1
QSO: 7000 PH 2005-10-29 1135 HS0AR 59 26 VR2MX 59 24 1
QSO: 7000 PH 2005-10-29 1138 HS0AR 59 26 JA6UDI 59 25 1
QSO: 7000 PH 2005-10-29 1140 HS0AR 59 26 E20WXA 59 26 1
QSO: 21000 PH 2005-10-29 1151 HS0AR 59 26 DL4R 59 14 1
QSO: 21000 PH 2005-10-29 1152 HS0AR 59 26 RZ4HWS 59 16 1
QSO: 21000 PH 2005-10-29 1152 HS0AR 59 26 UZ4E 59 16 1
QSO: 21000 PH 2005-10-29 1154 HS0AR 59 26 RA9UAD 59 18 1
QSO: 21000 PH 2005-10-29 1154 HS0AR 59 26 DL9GWD 59 14 1
QSO: 21000 PH 2005-10-29 1200 HS0AR 59 26 T93Y 59 15 1
QSO: 21000 PH 2005-10-29 1202 HS0AR 59 26 9A5D 59 15 1
QSO: 21000 PH 2005-10-29 1203 HS0AR 59 26 DQ5T 59 14 1
QSO: 21000 PH 2005-10-29 1204 HS0AR 59 26 IS0/DL3EW 59 15 1
QSO: 21000 PH 2005-10-29 1204 HS0AR 59 26 OK1AD 59 15 1
QSO: 21000 PH 2005-10-29 1205 HS0AR 59 26 UA3BS 59 16 1
QSO: 21000 PH 2005-10-29 1206 HS0AR 59 26 VU2RBI 59 22 1
