START-OF-LOG: 2.0
CREATED-BY: N3FJP's CQ World Wide Log 2.4
CONTEST: CQ-WW-SSB
CALLSIGN: K9DXR
CATEGORY: SINGLE-OP ALL QRP
CLAIMED-SCORE: 1006572
OPERATORS: K9DXR
CLUB: Metro DX Club
NAME: Russell Hibma
SOAPBOX: What a test! Running only 4.5 watts!!
SOAPBOX: Only planned to look for new ones but got hooked
QSO: 21000 PH 2005-10-30 1226 K9DXR         59  4      SX5P          59  20      
QSO: 21000 PH 2005-10-30 1227 K9DXR         59  4      G0TSM         59  14      
QSO: 21000 PH 2005-10-30 1228 K9DXR         59  4      UT7L          59  16      
QSO: 21000 PH 2005-10-30 1228 K9DXR         59  4      OT5A          59  14      
QSO: 21000 PH 2005-10-30 1233 K9DXR         59  4      RK4FD         59  16      
QSO: 21000 PH 2005-10-30 1234 K9DXR         59  4      UR5HAC        59  16      
QSO: 21000 PH 2005-10-30 1235 K9DXR         59  4      EA1OT         59  14      
QSO: 21000 PH 2005-10-30 1235 K9DXR         59  4      SN2K          59  15      
QSO: 21000 PH 2005-10-30 1237 K9DXR         59  4      LB8IB         59  14      
QSO: 21000 PH 2005-10-30 1237 K9DXR         59  4      I8QLS         59  15      
QSO: 28000 PH 2005-10-30 1237 K9DXR         59  4      3V5A          59  33      
QSO: 21000 PH 2005-10-30 1238 K9DXR         59  4      UA3R          59  16      
QSO: 21000 PH 2005-10-30 1240 K9DXR         59  4      9A5Y          59  15      
QSO: 21000 PH 2005-10-30 1243 K9DXR         59  4      OZ5ESB        59  14      
QSO: 21000 PH 2005-10-30 1243 K9DXR         59  4      HR2DMR        59  07      
QSO: 21000 PH 2005-10-30 1244 K9DXR         59  4      OH5Z          59  15      
QSO: 21000 PH 2005-10-30 1245 K9DXR         59  4      OM5M          59  15      
QSO: 21000 PH 2005-10-30 1245 K9DXR         59  4      UX8DA         59  16      
QSO: 21000 PH 2005-10-30 1246 K9DXR         59  4      HA7RY         59  15      
QSO: 21000 PH 2005-10-30 1247 K9DXR         59  4      PA7MM         59  14      
QSO: 21000 PH 2005-10-30 1247 K9DXR         59  4      EA7UR         59  14      
QSO: 21000 PH 2005-10-30 1247 K9DXR         59  4      DF0CG         59  14      
QSO: 21000 PH 2005-10-30 1248 K9DXR         59  4      LN1T          59  14      
QSO: 21000 PH 2005-10-30 1248 K9DXR         59  4      DP9N          59  14      
QSO: 14000 PH 2005-10-30 1249 K9DXR         59  4      RW7F          59  18      
QSO: 14000 PH 2005-10-30 1249 K9DXR         59  4      DP6A          59  14      
QSO: 14000 PH 2005-10-30 1250 K9DXR         59  4      HP1XX         59  07      
QSO: 14000 PH 2005-10-30 1250 K9DXR         59  4      R3R           59  16      
QSO: 14000 PH 2005-10-30 1250 K9DXR         59  4      MW4C          59  14      
QSO: 14000 PH 2005-10-30 1251 K9DXR         59  4      IR3M          59  15      
QSO: 14000 PH 2005-10-30 1252 K9DXR         59  4      RU6LA         59  16      
QSO: 14000 PH 2005-10-30 1253 K9DXR         59  4      VU3SPQ        59  22      
QSO: 14000 PH 2005-10-30 1255 K9DXR         59  4      OH5B          59  15      
QSO: 14000 PH 2005-10-30 1256 K9DXR         59  4      6Y2Z          59  08      
QSO: 14000 PH 2005-10-30 1256 K9DXR         59  4      EU1PA         59  16      
QSO: 14000 PH 2005-10-30 1256 K9DXR         59  4      8P9R          59  08      
QSO: 14000 PH 2005-10-30 1256 K9DXR         59  4      OE4A          59  15      
QSO: 14000 PH 2005-10-30 1257 K9DXR         59  4      LR2F          59  13      
QSO: 14000 PH 2005-10-30 1257 K9DXR         59  4      YO8KGA        59  20      
QSO: 14000 PH 2005-10-30 1257 K9DXR         59  4      UA9CLB        59  19      
QSO: 14000 PH 2005-10-30 1258 K9DXR         59  4      TI8M          59  07      
QSO: 14000 PH 2005-10-30 1259 K9DXR         59  4      OH0JFP        59  15      
QSO: 14000 PH 2005-10-30 1300 K9DXR         59  4      CN8NK         59  33      
QSO: 14000 PH 2005-10-30 1300 K9DXR         59  4      SN7V          59  15      
QSO: 14000 PH 2005-10-30 1301 K9DXR         59  4      OL5Q          59  15      
QSO: 14000 PH 2005-10-30 1301 K9DXR         59  4      IR2M          59  15      
QSO: 14000 PH 2005-10-30 1302 K9DXR         59  4      DQ0Q          59  14      
QSO: 14000 PH 2005-10-30 1303 K9DXR         59  4      RK4FD         59  16      
QSO: 14000 PH 2005-10-30 1304 K9DXR         59  4      RU1A          59  16      
QSO: 14000 PH 2005-10-30 1305 K9DXR         59  4      G9Z           59  14      
QSO: 14000 PH 2005-10-30 1307 K9DXR         59  4      YL9T          59  15      
QSO: 14000 PH 2005-10-30 1307 K9DXR         59  4      YL5W          59  15      
QSO: 14000 PH 2005-10-30 1308 K9DXR         59  4      UA1ANA        59  16      
QSO: 14000 PH 2005-10-30 1309 K9DXR         59  4      RK9CWW        59  17      
QSO: 14000 PH 2005-10-30 1309 K9DXR         59  4      PI4CC         59  14      
QSO: 14000 PH 2005-10-30 1309 K9DXR         59  4      ES4RD         59  15      
QSO: 14000 PH 2005-10-30 1310 K9DXR         59  4      HA80IARU      59  15      
QSO: 21000 PH 2005-10-30 1313 K9DXR         59  4      YO5PBW        59  20      
QSO: 21000 PH 2005-10-30 1315 K9DXR         59  4      VQ9X          59  39      
QSO: 21000 PH 2005-10-30 1315 K9DXR         59  4      DQ4W          59  14      
QSO: 21000 PH 2005-10-30 1316 K9DXR         59  4      EA6UN         59  14      
QSO: 21000 PH 2005-10-30 1316 K9DXR         59  4      SN5N          59  15      
QSO: 21000 PH 2005-10-30 1317 K9DXR         59  4      TM2T          59  14      
QSO: 21000 PH 2005-10-30 1317 K9DXR         59  4      G5X           59  14      
QSO: 21000 PH 2005-10-30 1317 K9DXR         59  4      IR2C          59  15      
QSO: 21000 PH 2005-10-30 1318 K9DXR         59  4      KD3TP/VE2     59  02      
QSO: 21000 PH 2005-10-30 1318 K9DXR         59  4      K1RX          59  05      
QSO: 21000 PH 2005-10-30 1319 K9DXR         59  4      AL9A          59  01      
QSO: 21000 PH 2005-10-30 1319 K9DXR         59  4      IG9R          59  33      
QSO: 21000 PH 2005-10-30 1321 K9DXR         59  4      S53EA         59  15      
QSO: 21000 PH 2005-10-30 1322 K9DXR         59  4      FM5JC         59  08      
QSO: 21000 PH 2005-10-30 1322 K9DXR         59  4      OH4A          59  15      
QSO: 21000 PH 2005-10-30 1324 K9DXR         59  4      G5W           59  14      
QSO: 21000 PH 2005-10-30 1326 K9DXR         59  4      M6T           59  14      
QSO: 21000 PH 2005-10-30 1326 K9DXR         59  4      EA1YM         59  14      
QSO: 21000 PH 2005-10-30 1327 K9DXR         59  4      OH4R          59  15      
QSO: 21000 PH 2005-10-30 1329 K9DXR         59  4      9A5K          59  15      
QSO: 21000 PH 2005-10-30 1329 K9DXR         59  4      I4ABF         59  15      
QSO: 21000 PH 2005-10-30 1329 K9DXR         59  4      S57J          59  15      
QSO: 21000 PH 2005-10-30 1330 K9DXR         59  4      DR5N          59  14      
QSO: 21000 PH 2005-10-30 1331 K9DXR         59  4      OL7R          59  15      
QSO: 21000 PH 2005-10-30 1333 K9DXR         59  4      UZ0G          59  16      
QSO: 21000 PH 2005-10-30 1333 K9DXR         59  4      TJ1AM         59  36      
QSO: 21000 PH 2005-10-30 1334 K9DXR         59  4      4N0W          59  15      
QSO: 21000 PH 2005-10-30 1334 K9DXR         59  4      RN3QO         59  16      
QSO: 21000 PH 2005-10-30 1334 K9DXR         59  4      OK1DUM        59  15      
QSO: 21000 PH 2005-10-30 1335 K9DXR         59  4      YT5G          59  15      
QSO: 21000 PH 2005-10-30 1335 K9DXR         59  4      OM7M          59  15      
QSO: 21000 PH 2005-10-30 1335 K9DXR         59  4      F2YT          59  14      
QSO: 21000 PH 2005-10-30 1339 K9DXR         59  4      5U7B          59  35      
QSO: 21000 PH 2005-10-30 1340 K9DXR         59  4      5H3EE         59  37      
QSO: 21000 PH 2005-10-30 1341 K9DXR         59  4      VK6DXI        59  29      
QSO: 21000 PH 2005-10-30 1341 K9DXR         59  4      VR2IG         59  24      
QSO: 28000 PH 2005-10-30 1342 K9DXR         59  4      4X1DX         59  20      
QSO: 21000 PH 2005-10-30 1343 K9DXR         59  4      CT7T          59  14      
QSO: 21000 PH 2005-10-30 1344 K9DXR         59  4      IR2A          59  15      
QSO: 21000 PH 2005-10-30 1344 K9DXR         59  4      SV1DPI        59  20      
QSO: 21000 PH 2005-10-30 1344 K9DXR         59  4      OT5L          59  14      
QSO: 21000 PH 2005-10-30 1345 K9DXR         59  4      EI9E          59  14      
QSO: 14000 PH 2005-10-30 1345 K9DXR         59  4      OR5N          59  14      
QSO: 14000 PH 2005-10-30 1346 K9DXR         59  4      DK1QH         59  14      
QSO: 14000 PH 2005-10-30 1346 K9DXR         59  4      HC1JQ         59  10      
QSO: 14000 PH 2005-10-30 1347 K9DXR         59  4      CE1RQB        59  12      
QSO: 14000 PH 2005-10-30 1349 K9DXR         59  4      ZS4U          59  38      
QSO: 14000 PH 2005-10-30 1351 K9DXR         59  4      5H3EE         59  37      
QSO: 14000 PH 2005-10-30 1352 K9DXR         59  4      SU9DP         59  34      
QSO: 14000 PH 2005-10-30 1353 K9DXR         59  4      ZL1ALZ        59  32      
QSO: 14000 PH 2005-10-30 1354 K9DXR         59  4      RZ9SWR        59  17      
QSO: 14000 PH 2005-10-30 1354 K9DXR         59  4      UA3R          59  16      
QSO: 14000 PH 2005-10-30 1355 K9DXR         59  4      ES5RW         59  15      
QSO: 14000 PH 2005-10-30 1355 K9DXR         59  4      RA4PO         59  16      
QSO: 14000 PH 2005-10-30 1356 K9DXR         59  4      ON6DP         59  14      
QSO: 28000 PH 2005-10-30 1358 K9DXR         59  4      EA1BFZ        59  14      
QSO: 28000 PH 2005-10-30 1359 K9DXR         59  4      TM2Y          59  14      
QSO: 21000 PH 2005-10-30 1359 K9DXR         59  4      DL2ARD        59  14      
QSO: 21000 PH 2005-10-30 1400 K9DXR         59  4      UV5I          59  16      
QSO: 21000 PH 2005-10-30 1401 K9DXR         59  4      HB9ACA        59  14      
QSO: 21000 PH 2005-10-30 1402 K9DXR         59  4      UA0ZZ         59  18      
QSO: 21000 PH 2005-10-30 1404 K9DXR         59  4      VE6FI         59  04      
QSO: 21000 PH 2005-10-30 1405 K9DXR         59  4      VU2DI         59  22      
QSO: 21000 PH 2005-10-30 1405 K9DXR         59  4      RZ0VI         59  19      
QSO: 21000 PH 2005-10-30 1406 K9DXR         59  4      UA7MSP        59  17      
QSO: 21000 PH 2005-10-30 1407 K9DXR         59  4      IW3IE         59  15      
QSO: 21000 PH 2005-10-30 1418 K9DXR         59  4      5B4KH         59  20      
QSO: 21000 PH 2005-10-30 1419 K9DXR         59  4      YU7AU         59  15      
QSO: 21000 PH 2005-10-30 1429 K9DXR         59  4      HG8W          59  15      
QSO: 21000 PH 2005-10-30 1432 K9DXR         59  4      EA9LZ         59  33      
QSO: 21000 PH 2005-10-30 1434 K9DXR         59  4      EA3KRG        59  14      
QSO: 21000 PH 2005-10-30 1437 K9DXR         59  4      9A4CD         59  15      
QSO: 21000 PH 2005-10-30 1454 K9DXR         59  4      3V5A          59  33      
QSO: 21000 PH 2005-10-30 1456 K9DXR         59  4      TF3ZA         59  40      
QSO: 21000 PH 2005-10-30 1501 K9DXR         59  4      DD4B          59  14      
QSO: 21000 PH 2005-10-30 1501 K9DXR         59  4      OL3Z          59  15      
QSO: 21000 PH 2005-10-30 1501 K9DXR         59  4      CN8TW         59  33      
QSO: 21000 PH 2005-10-30 1502 K9DXR         59  4      EA1COZ        59  14      
QSO: 21000 PH 2005-10-30 1502 K9DXR         59  4      S52OT         59  15      
QSO: 21000 PH 2005-10-30 1504 K9DXR         59  4      F2JD          59  14      
QSO: 21000 PH 2005-10-30 1505 K9DXR         59  4      IT9GSF        59  15      
QSO: 21000 PH 2005-10-30 1505 K9DXR         59  4      GM0F          59  14      
QSO: 28000 PH 2005-10-30 1505 K9DXR         59  4      ZD8Z          59  36      
QSO: 21000 PH 2005-10-30 1506 K9DXR         59  4      M2W           59  14      
QSO: 14000 PH 2005-10-30 1507 K9DXR         59  4      FR1AN         59  39      
QSO: 14000 PH 2005-10-30 1507 K9DXR         59  4      VA2VFT        59  02      
QSO: 14000 PH 2005-10-30 1508 K9DXR         59  4      IG9R          59  33      
QSO: 14000 PH 2005-10-30 1509 K9DXR         59  4      OK5W          59  15      
QSO: 14000 PH 2005-10-30 1512 K9DXR         59  4      DR5Z          59  14      
QSO: 14000 PH 2005-10-30 1514 K9DXR         59  4      SP9QMP        59  15      
QSO: 14000 PH 2005-10-30 1517 K9DXR         59  4      IT9STX        59  15      
QSO: 14000 PH 2005-10-30 1545 K9DXR         59  4      CT8T          59  14      
QSO: 14000 PH 2005-10-30 1546 K9DXR         59  4      DL4MCF        59  14      
QSO: 21000 PH 2005-10-30 1549 K9DXR         59  4      V26B          59  08      
QSO: 21000 PH 2005-10-30 1550 K9DXR         59  4      TM7F          59  14      
QSO: 21000 PH 2005-10-30 1550 K9DXR         59  4      IR7C          59  15      
QSO: 21000 PH 2005-10-30 1551 K9DXR         59  4      EA1DLU        59  14      
QSO: 21000 PH 2005-10-30 1552 K9DXR         59  4      GW3GXN        59  14      
QSO: 21000 PH 2005-10-30 1553 K9DXR         59  4      VA7AM         59  03      
QSO: 14000 PH 2005-10-30 1555 K9DXR         59  4      5N45NDP       59  35      
QSO: 14000 PH 2005-10-30 1556 K9DXR         59  4      9K2HN         59  21      
QSO: 14000 PH 2005-10-30 1556 K9DXR         59  4      SQ6Z          59  15      
QSO: 21000 PH 2005-10-30 1558 K9DXR         59  4      LX1SF         59  14      
QSO: 21000 PH 2005-10-30 1600 K9DXR         59  4      6D8C          59  06      
QSO: 21000 PH 2005-10-30 1623 K9DXR         59  4      CN8SG         59  33      
QSO: 21000 PH 2005-10-30 1624 K9DXR         59  4      XE1BY         59  06      
QSO: 21000 PH 2005-10-30 1625 K9DXR         59  4      EA6BH         59  14      
QSO: 21000 PH 2005-10-30 1626 K9DXR         59  4      J3A           59  08      
QSO: 21000 PH 2005-10-30 1628 K9DXR         59  4      J7DM          59  08      
QSO: 21000 PH 2005-10-30 1629 K9DXR         59  4      ZS4U          59  38      
QSO: 21000 PH 2005-10-30 1630 K9DXR         59  4      EA8URL        59  33      
QSO: 21000 PH 2005-10-30 1632 K9DXR         59  4      G4RRA         59  14      
QSO: 21000 PH 2005-10-30 1635 K9DXR         59  4      5R8FU         59  39      
QSO: 14000 PH 2005-10-30 1637 K9DXR         59  4      5B/AJ2O       59  20      
QSO: 14000 PH 2005-10-30 1638 K9DXR         59  4      VE6FI         59  04      
QSO: 14000 PH 2005-10-30 1639 K9DXR         59  4      UW8M          59  16      
QSO: 14000 PH 2005-10-30 1642 K9DXR         59  4      YL6W          59  15      
QSO: 14000 PH 2005-10-30 1643 K9DXR         59  4      IO4T          59  15      
QSO: 14000 PH 2005-10-30 1643 K9DXR         59  4      S50A          59  15      
QSO: 14000 PH 2005-10-30 1644 K9DXR         59  4      OH6KN         59  15      
QSO: 14000 PH 2005-10-30 1645 K9DXR         59  4      SK5AA         59  14      
QSO: 14000 PH 2005-10-30 1645 K9DXR         59  4      DD4B          59  14      
QSO: 14000 PH 2005-10-30 1647 K9DXR         59  4      OM0M          59  15      
QSO: 14000 PH 2005-10-30 1647 K9DXR         59  4      XE2K          59  06      
QSO: 28000 PH 2005-10-30 1648 K9DXR         59  4      LR2D          59  13      
QSO: 28000 PH 2005-10-30 1648 K9DXR         59  4      LU1HF         59  13      
QSO: 14000 PH 2005-10-30 1649 K9DXR         59  4      4X1DX         59  20      
QSO: 28000 PH 2005-10-30 1649 K9DXR         59  4      EA8TX         59  33      
QSO: 28000 PH 2005-10-30 1649 K9DXR         59  4      HK3JJH        59  09      
QSO: 28000 PH 2005-10-30 1649 K9DXR         59  4      FY5KE         59  09      
QSO: 28000 PH 2005-10-30 1650 K9DXR         59  4      LW9DHR        59  13      
QSO: 28000 PH 2005-10-30 1650 K9DXR         59  4      CV5D          59  13      
QSO: 28000 PH 2005-10-30 1650 K9DXR         59  4      CX9DX         59  13      
QSO: 21000 PH 2005-10-30 1651 K9DXR         59  4      PR7AB         59  11      
QSO: 21000 PH 2005-10-30 1654 K9DXR         59  4      GI3DZE        59  14      
QSO: 28000 PH 2005-10-30 1655 K9DXR         59  4      8R1YL         59  09      
QSO: 21000 PH 2005-10-30 1700 K9DXR         59  4      ZS5NK         59  38      
QSO: 21000 PH 2005-10-30 1703 K9DXR         59  4      EA8/DL6FAW    59  33      
QSO: 21000 PH 2005-10-30 1704 K9DXR         59  4      KP4US         59  08      
QSO: 21000 PH 2005-10-30 1705 K9DXR         59  4      VE6CNU        59  04      
QSO: 21000 PH 2005-10-30 1707 K9DXR         59  4      FS/AH8DX      59  08      
QSO: 21000 PH 2005-10-30 1708 K9DXR         59  4      LV5V          59  13      
QSO: 21000 PH 2005-10-30 1709 K9DXR         59  4      VE7SV         59  03      
QSO: 21000 PH 2005-10-30 1711 K9DXR         59  4      EA8LS         59  33      
QSO: 21000 PH 2005-10-30 1714 K9DXR         59  4      VO1AU         59  05      
QSO: 14000 PH 2005-10-30 1717 K9DXR         59  4      DL0CS         59  14      
QSO: 14000 PH 2005-10-30 1717 K9DXR         59  4      EA9BW         59  33      
QSO: 14000 PH 2005-10-30 1718 K9DXR         59  4      SO9L          59  15      
QSO: 14000 PH 2005-10-30 1719 K9DXR         59  4      S58N          59  15      
QSO: 14000 PH 2005-10-30 1721 K9DXR         59  4      SV9CVY        59  20      
QSO: 14000 PH 2005-10-30 1722 K9DXR         59  4      EI9E          59  14      
QSO: 14000 PH 2005-10-30 1726 K9DXR         59  4      GM0F          59  14      
QSO: 14000 PH 2005-10-30 1727 K9DXR         59  4      OH4A          59  15      
QSO: 14000 PH 2005-10-30 1728 K9DXR         59  4      DL2ARD        59  14      
QSO: 14000 PH 2005-10-30 1730 K9DXR         59  4      YR9P          59  20      
QSO: 14000 PH 2005-10-30 1731 K9DXR         59  4      GD6IA         59  14      
QSO: 14000 PH 2005-10-30 1731 K9DXR         59  4      TA2ZAF        59  20      
QSO: 14000 PH 2005-10-30 1732 K9DXR         59  4      US5D          59  16      
QSO: 28000 PH 2005-10-30 1732 K9DXR         59  4      ZK1CG         59  32      
QSO: 28000 PH 2005-10-30 1733 K9DXR         59  4      LU5FT         59  13      
QSO: 14000 PH 2005-10-30 1735 K9DXR         59  4      SM6DMP        59  14      
QSO: 14000 PH 2005-10-30 1736 K9DXR         59  4      DA3X          59  14      
QSO: 14000 PH 2005-10-30 1736 K9DXR         59  4      M7Z           59  14      
QSO: 14000 PH 2005-10-30 1737 K9DXR         59  4      DA0I          59  14      
QSO: 14000 PH 2005-10-30 1739 K9DXR         59  4      EA4KR         59  14      
QSO: 14000 PH 2005-10-30 1739 K9DXR         59  4      M6T           59  14      
QSO: 14000 PH 2005-10-30 1740 K9DXR         59  4      SP5QMP        59  15      
QSO: 14000 PH 2005-10-30 1742 K9DXR         59  4      8Q7EA         59  22      
QSO: 14000 PH 2005-10-30 1748 K9DXR         59  4      ZS6CCY        59  38      
QSO: 14000 PH 2005-10-30 1748 K9DXR         59  4      LY2ZZ         59  15      
QSO: 14000 PH 2005-10-30 1749 K9DXR         59  4      5Z4DZ         59  37      
QSO: 14000 PH 2005-10-30 1758 K9DXR         59  4      V26B          59  08      
QSO: 14000 PH 2005-10-30 1804 K9DXR         59  4      4X0WV         59  20      
QSO: 14000 PH 2005-10-30 1805 K9DXR         59  4      IU3A          59  15      
QSO: 28000 PH 2005-10-30 1805 K9DXR         59  4      PY3FOX        59  11      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      CE6TC         59  12      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      V26B          59  08      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      PP5VB         59  11      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      L44DX         59  13      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      YV4A          59  09      
QSO: 28000 PH 2005-10-30 1806 K9DXR         59  4      TG9NX         59  07      
QSO: 28000 PH 2005-10-30 1807 K9DXR         59  4      J3A           59  08      
QSO: 28000 PH 2005-10-30 1807 K9DXR         59  4      9Y4NZ         59  09      
QSO: 21000 PH 2005-10-30 1807 K9DXR         59  4      VE3RM         59  04      
QSO: 21000 PH 2005-10-30 1808 K9DXR         59  4      HP1BYS        59  07      
QSO: 21000 PH 2005-10-30 1808 K9DXR         59  4      PY2TEL        59  11      
QSO: 21000 PH 2005-10-30 1808 K9DXR         59  4      PQ7Q          59  11      
QSO: 21000 PH 2005-10-30 1808 K9DXR         59  4      P40A          59  09      
QSO: 21000 PH 2005-10-30 1808 K9DXR         59  4      AY8A          59  13      
QSO: 21000 PH 2005-10-30 1809 K9DXR         59  4      8P1A          59  08      
QSO: 21000 PH 2005-10-30 1809 K9DXR         59  4      VP2EWX        59  08      
QSO: 21000 PH 2005-10-30 1810 K9DXR         59  4      LR1F          59  13      
QSO: 21000 PH 2005-10-30 1811 K9DXR         59  4      PY1KN         59  11      
QSO: 21000 PH 2005-10-30 1812 K9DXR         59  4      J3/SP9PT      59  08      
QSO: 21000 PH 2005-10-30 1812 K9DXR         59  4      TI2GBY        59  07      
QSO: 21000 PH 2005-10-30 1814 K9DXR         59  4      LU8YE         59  13      
QSO: 21000 PH 2005-10-30 1816 K9DXR         59  4      CE3BFZ        59  12      
QSO: 21000 PH 2005-10-30 1817 K9DXR         59  4      ZX2B          59  11      
QSO: 21000 PH 2005-10-30 1818 K9DXR         59  4      CX6UM         59  13      
QSO: 21000 PH 2005-10-30 1819 K9DXR         59  4      KG4US         59  08      
QSO: 21000 PH 2005-10-30 1821 K9DXR         59  4      NP3CW         59  08      
QSO: 21000 PH 2005-10-30 1821 K9DXR         59  4      CO3VK         59  08      
QSO: 21000 PH 2005-10-30 1823 K9DXR         59  4      PY2RDM        59  11      
QSO: 21000 PH 2005-10-30 1824 K9DXR         59  4      7Q7FD         59  37      
QSO: 21000 PH 2005-10-30 1833 K9DXR         59  4      VE7OGO        59  03      
QSO: 14000 PH 2005-10-30 1836 K9DXR         59  4      VE9HF         59  05      
QSO: 14000 PH 2005-10-30 1837 K9DXR         59  4      II4A          59  15      
QSO: 14000 PH 2005-10-30 1838 K9DXR         59  4      TM7F          59  14      
QSO: 14000 PH 2005-10-30 1839 K9DXR         59  4      GW4BLE        59  14      
QSO: 14000 PH 2005-10-30 1839 K9DXR         59  4      V31MD         59  07      
QSO: 14000 PH 2005-10-30 1842 K9DXR         59  4      DR5N          59  14      
QSO: 14000 PH 2005-10-30 1844 K9DXR         59  4      ZY7C          59  11      
QSO: 14000 PH 2005-10-30 1845 K9DXR         59  4      IZ2DPX        59  15      
QSO: 14000 PH 2005-10-30 1846 K9DXR         59  4      F6KHM         59  14      
QSO: 14000 PH 2005-10-30 1849 K9DXR         59  4      I4CC          59  15      
QSO: 28000 PH 2005-10-30 1852 K9DXR         59  4      J7DM          59  08      
QSO: 28000 PH 2005-10-30 1853 K9DXR         59  4      P40W          59  09      
QSO: 28000 PH 2005-10-30 1853 K9DXR         59  4      V47KP         59  08      
QSO: 28000 PH 2005-10-30 1854 K9DXR         59  4      8P9R          59  08      
QSO: 28000 PH 2005-10-30 1859 K9DXR         59  4      VP2MRJ        59  08      
QSO: 28000 PH 2005-10-30 1901 K9DXR         59  4      PJ4W          59  09      
QSO: 28000 PH 2005-10-30 1901 K9DXR         59  4      FS/AH8DX      59  08      
QSO: 28000 PH 2005-10-30 1905 K9DXR         59  4      PY5XT         59  11      
QSO: 28000 PH 2005-10-30 1906 K9DXR         59  4      FS/AA4V       59  08      
QSO: 28000 PH 2005-10-30 1907 K9DXR         59  4      FM5BH         59  08      
QSO: 28000 PH 2005-10-30 1911 K9DXR         59  4      5U7JB         59  35      
QSO: 21000 PH 2005-10-30 1913 K9DXR         59  4      VP5DX         59  08      
QSO: 21000 PH 2005-10-30 1914 K9DXR         59  4      PJ7/K2GSJ     59  08      
QSO: 21000 PH 2005-10-30 1915 K9DXR         59  4      PY2LTY        59  11      
QSO: 21000 PH 2005-10-30 1916 K9DXR         59  4      PY2NDX        59  11      
QSO: 21000 PH 2005-10-30 1917 K9DXR         59  4      PY3FOX        59  11      
QSO: 28000 PH 2005-10-30 1920 K9DXR         59  4      LU5ENM        59  13      
QSO: 28000 PH 2005-10-30 1921 K9DXR         59  4      WP2Z          59  08      
QSO: 28000 PH 2005-10-30 1922 K9DXR         59  4      LU6EF         59  13      
QSO: 28000 PH 2005-10-30 1922 K9DXR         59  4      CX4DX         59  13      
QSO: 28000 PH 2005-10-30 1923 K9DXR         59  4      LU9DAG        59  13      
QSO: 28000 PH 2005-10-30 1925 K9DXR         59  4      CX7ACH        59  13      
QSO: 28000 PH 2005-10-30 1925 K9DXR         59  4      LU8EOT        59  13      
QSO: 28000 PH 2005-10-30 1926 K9DXR         59  4      P40A          59  09      
QSO: 28000 PH 2005-10-30 1928 K9DXR         59  4      FG/K9NW       59  08      
QSO: 28000 PH 2005-10-30 1929 K9DXR         59  4      CX1AV         59  13      
QSO: 28000 PH 2005-10-30 1933 K9DXR         59  4      LT1F          59  13      
QSO: 28000 PH 2005-10-30 1934 K9DXR         59  4      LW3DC         59  13      
QSO: 28000 PH 2005-10-30 1936 K9DXR         59  4      LU6ETB        59  13      
QSO: 28000 PH 2005-10-30 1939 K9DXR         59  4      LT2H          59  13      
QSO: 28000 PH 2005-10-30 1942 K9DXR         59  4      LW1DRH        59  13      
QSO: 28000 PH 2005-10-30 1944 K9DXR         59  4      LW1HDJ        59  13      
QSO: 28000 PH 2005-10-30 1946 K9DXR         59  4      NP3U          59  08      
QSO: 21000 PH 2005-10-30 1957 K9DXR         59  4      V73RY         59  31      
QSO: 14000 PH 2005-10-30 2002 K9DXR         59  4      V31MJ         59  07      
QSO: 21000 PH 2005-10-30 2004 K9DXR         59  4      9J5A          59  36      
QSO: 14000 PH 2005-10-30 2009 K9DXR         59  4      KH2D          59  27      
QSO: 14000 PH 2005-10-30 2010 K9DXR         59  4      HS0AR         59  26      
QSO: 21000 PH 2005-10-30 2014 K9DXR         59  4      7M2PSC        59  25      
QSO: 21000 PH 2005-10-30 2025 K9DXR         59  4      JM1LPN        59  25      
QSO: 21000 PH 2005-10-30 2026 K9DXR         59  4      JA7NVF        59  25      
QSO: 21000 PH 2005-10-30 2028 K9DXR         59  4      AL1G          59  01      
QSO: 14000 PH 2005-10-30 2040 K9DXR         59  4      VY2TT         59  05      
QSO: 21000 PH 2005-10-30 2044 K9DXR         59  4      HS0AAC        59  26      
QSO:  7000 PH 2005-10-30 2049 K9DXR         59  4      OM8A          59  15      
QSO: 21000 PH 2005-10-30 2051 K9DXR         59  4      VK1CG         59  30      
QSO:  7000 PH 2005-10-30 2052 K9DXR         59  4      DQ4W          59  14      
QSO:  7000 PH 2005-10-30 2054 K9DXR         59  4      MI0LLL        59  14      
QSO:  7000 PH 2005-10-30 2055 K9DXR         59  4      HB9EB         59  14      
QSO:  7000 PH 2005-10-30 2106 K9DXR         59  4      LX6T          59  14      
QSO:  7000 PH 2005-10-30 2106 K9DXR         59  4      PA1AW         59  14      
QSO:  7000 PH 2005-10-30 2106 K9DXR         59  4      UU7J          59  16      
QSO:  7000 PH 2005-10-30 2106 K9DXR         59  4      GD6IA         59  14      
QSO:  7000 PH 2005-10-30 2107 K9DXR         59  4      VA2VFT        59  02      
QSO:  7000 PH 2005-10-30 2107 K9DXR         59  4      HB9EP         59  14      
QSO:  7000 PH 2005-10-30 2108 K9DXR         59  4      DF0CG         59  14      
