START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: HA5BA
OPERATORS: HA5BA
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  3500 CW 2020-04-18 2328 HA5BA         599 48         YU7YZ         599 JBB       
QSO:  3500 CW 2020-04-18 2329 HA5BA         599 49         OM8DD         599 33        
QSO:  3500 CW 2020-04-18 2343 HA5BA         599 50         HB9CPS        599 149       
QSO:  3500 CW 2020-04-18 2344 HA5BA         599 51         DJ0AH         599 302       
QSO:  3500 CW 2020-04-18 2345 HA5BA         599 52         Z35Z          599 101       
QSO:  3500 CW 2020-04-18 2347 HA5BA         599 53         S53X          599 53        
QSO:  3500 CW 2020-04-18 2349 HA5BA         599 54         4O4A          599 307       
QSO:  3500 CW 2020-04-18 2352 HA5BA         599 55         LY9A          599 554       
QSO:  3500 CW 2020-04-18 2355 HA5BA         599 56         DR5E          599 204       
QSO:  3500 CW 2020-04-18 2356 HA5BA         599 57         YU7D          599 JBB       
QSO:  3500 CW 2020-04-18 2357 HA5BA         599 58         E73ESP        599 153       
QSO:  3500 CW 2020-04-18 2358 HA5BA         599 59         YT1WA         599 BGD       
QSO:  3500 CW 2020-04-19 0002 HA5BA         599 60         YQ6A          599 125       
QSO:  3500 CW 2020-04-19 0046 HA5BA         599 61         9A4CC         599 3         
QSO:  3500 CW 2020-04-19 0049 HA5BA         599 62         LZ5R          599 705       
QSO:  3500 CW 2020-04-19 0052 HA5BA         599 63         YT1T          599 MAC       
QSO:  3500 CW 2020-04-19 0058 HA5BA         599 64         HG4I          599 311       
QSO:  3500 CW 2020-04-19 0524 HA5BA         599 65         E73X          599 126       
QSO:  3500 CW 2020-04-19 0525 HA5BA         599 66         S51MM         599 116       
QSO:  3500 CW 2020-04-19 0526 HA5BA         599 67         9A3B          599 272       
QSO:  3500 CW 2020-04-19 0527 HA5BA         599 68         OK1AY         599 249       
QSO:  3500 CW 2020-04-19 0529 HA5BA         599 69         OK1MDK        599 210       
QSO:  3500 CW 2020-04-19 0529 HA5BA         599 70         OM7LW         599 304       
QSO:  3500 CW 2020-04-19 0531 HA5BA         599 71         SP1AEN        599 380       
QSO:  3500 CW 2020-04-19 0532 HA5BA         599 72         OK2MBP        599 337       
QSO:  3500 CW 2020-04-19 0534 HA5BA         599 73         OK1OA         599 202       
QSO:  3500 CW 2020-04-19 0538 HA5BA         599 74         YT5R          599 ZAJ       
QSO:  3500 CW 2020-04-19 0539 HA5BA         599 75         YU1RM         599 BGD       
QSO:  3500 CW 2020-04-19 0540 HA5BA         599 76         HA2EOU        599 60        
QSO:  3500 CW 2020-04-19 0541 HA5BA         599 77         SO4P          599 133       
QSO:  3500 CW 2020-04-19 0541 HA5BA         599 78         E74X          599 257       
QSO:  3500 CW 2020-04-19 0542 HA5BA         599 79         YU7KMN        599 ZBB       
QSO:  3500 CW 2020-04-19 0542 HA5BA         599 80         YT7AW         599 POD       
QSO:  3500 CW 2020-04-19 0543 HA5BA         599 81         DL1YFK        599 89        
QSO:  3500 CW 2020-04-19 0543 HA5BA         599 82         YT1AC         599 POM       
QSO:  3500 CW 2020-04-19 0546 HA5BA         599 83         HG20ME        599 208       
QSO:  7000 CW 2020-04-19 0552 HA5BA         599 84         DL0WW         599 323       
QSO:  7000 CW 2020-04-19 0552 HA5BA         599 85         UT5NR         599 194       
QSO:  7000 CW 2020-04-19 0557 HA5BA         599 86         YU5T          599 JAB       
QSO:  7000 CW 2020-04-19 0559 HA5BA         599 87         IK2SND        599 81        
QSO:  7000 CW 2020-04-19 0605 HA5BA         599 88         IK0GDG        599 227       
QSO:  7000 CW 2020-04-19 0617 HA5BA         599 89         HA8DU         599 477       
END-OF-LOG:
