START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RX7T
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: RX7T
QSO: 14008 CW 2026-04-11 1205 RX7T          599 29     EU3U          599 29    
QSO:  7030 CW 2026-04-11 1551 RX7T          599 29     UA4WAU        599 30    
QSO:  7028 CW 2026-04-11 1552 RX7T          599 29     RN4K          599 PG    
QSO:  7027 CW 2026-04-11 1552 RX7T          599 29     SV1DKR        599 28    
QSO:  7026 CW 2026-04-11 1553 RX7T          599 29     RZ9L          599 30    
QSO:  7026 CW 2026-04-11 1553 RX7T          599 29     IK6QON        599 28    
QSO:  7027 CW 2026-04-11 1553 RX7T          599 29     DL6KVA        599 28    
QSO:  7023 CW 2026-04-11 1555 RX7T          599 29     RW0AJ         599 32    
QSO:  7021 CW 2026-04-11 1555 RX7T          599 29     UA4PN         599 30    
QSO:  7021 CW 2026-04-11 1556 RX7T          599 29     YQ6A          599 28    
QSO:  7019 CW 2026-04-11 1557 RX7T          599 29     YP5A          599 28    
QSO:  7018 CW 2026-04-11 1557 RX7T          599 29     R8LA          599 30    
QSO:  7018 CW 2026-04-11 1558 RX7T          599 29     UA4WW         599 VZ    
QSO:  7017 CW 2026-04-11 1558 RX7T          599 29     RW0A          599 SA    
QSO:  7016 CW 2026-04-11 1559 RX7T          599 29     YO4NF         599 28    
QSO:  7016 CW 2026-04-11 1559 RX7T          599 29     E74A          599 28    
QSO:  7015 CW 2026-04-11 1559 RX7T          599 29     UA6CC         599 29    
QSO:  7012 CW 2026-04-11 1600 RX7T          599 29     S52AW         599 28    
QSO:  7011 CW 2026-04-11 1600 RX7T          599 29     SP5LST        599 28    
QSO:  7009 CW 2026-04-11 1601 RX7T          599 29     LZ5R          599 28    
QSO:  7009 CW 2026-04-11 1601 RX7T          599 29     R6HV          599 29    
QSO:  7006 CW 2026-04-11 1603 RX7T          599 29     RD4A          599 TB    
QSO:  7004 CW 2026-04-11 1604 RX7T          599 29     UA1OLM        599 KP    
QSO:  7003 CW 2026-04-11 1604 RX7T          599 29     R4RN          599 30    
QSO:  7005 CW 2026-04-11 1605 RX7T          599 29     HG5D          599 28    
QSO:  7007 CW 2026-04-11 1606 RX7T          599 29     UP4L          599 30    
QSO:  7008 CW 2026-04-11 1607 RX7T          599 29     UA5L          599 YG    
QSO:  7010 CW 2026-04-11 1607 RX7T          599 29     R8IZ          599 PL    
QSO:  7011 CW 2026-04-11 1608 RX7T          599 29     RD0A          599 RV    
QSO:  7013 CW 2026-04-11 1609 RX7T          599 29     EW4A          599 29    
QSO:  7014 CW 2026-04-11 1609 RX7T          599 29     R3ZZ          599 29    
QSO:  7017 CW 2026-04-11 1609 RX7T          599 29     RK4W          599 30    
QSO:  7017 CW 2026-04-11 1610 RX7T          599 29     RF9C          599 AM    
QSO:  7023 CW 2026-04-11 1611 RX7T          599 29     RK5K          599 HA    
QSO:  7024 CW 2026-04-11 1611 RX7T          599 29     HA3NU         599 28    
QSO:  7025 CW 2026-04-11 1612 RX7T          599 29     OK2EA         599 28    
QSO:  7025 CW 2026-04-11 1612 RX7T          599 29     RM2U          599 29    
QSO:  7027 CW 2026-04-11 1612 RX7T          599 29     EU8U          599 29    
QSO:  7028 CW 2026-04-11 1613 RX7T          599 29     R9YU          599 AT    
QSO:  7029 CW 2026-04-11 1613 RX7T          599 29     UA4LL         599 29    
QSO:  7033 CW 2026-04-11 1613 RX7T          599 29     R7MM          599 29    
QSO:  7034 CW 2026-04-11 1614 RX7T          599 29     R2VM          599 29    
QSO:  7030 CW 2026-04-11 1615 RX7T          599 29     RA3AN         599 29    
QSO:  7037 CW 2026-04-11 1616 RX7T          599 29     UA8A          599 MK    
QSO:  7036 CW 2026-04-11 1616 RX7T          599 29     R3OM          599 29    
QSO:  7038 CW 2026-04-11 1617 RX7T          599 29     R9MM          599 SP    
QSO:  7036 CW 2026-04-11 1617 RX7T          599 29     RK3PWA        599 BZ    
QSO:  7032 CW 2026-04-11 1618 RX7T          599 29     R7KX          599 29    
QSO:  7032 CW 2026-04-11 1619 RX7T          599 29     YT6X          599 28    
QSO:  7031 CW 2026-04-11 1619 RX7T          599 29     RA7R          599 29    
QSO:  7030 CW 2026-04-11 1619 RX7T          599 29     Z35M          599 28    
QSO:  7026 CW 2026-04-11 1620 RX7T          599 29     RW9QA         599 30    
QSO:  7020 CW 2026-04-11 1620 RX7T          599 29     RX6FJ         599 29    
QSO:  7018 CW 2026-04-11 1621 RX7T          599 29     R8CI          599 30    
QSO:  7018 CW 2026-04-11 1621 RX7T          599 29     YO4FHU        599 28    
QSO:  7012 CW 2026-04-11 1622 RX7T          599 29     YR8R          599 28    
QSO:  7012 CW 2026-04-11 1622 RX7T          599 29     RL3O          599 29    
QSO:  7011 CW 2026-04-11 1623 RX7T          599 29     E7CW          599 28    
QSO:  7007 CW 2026-04-11 1624 RX7T          599 29     SP2HMT        599 28    
QSO:  7005 CW 2026-04-11 1624 RX7T          599 29     YU1RA         599 28    
QSO:  7003 CW 2026-04-11 1625 RX7T          599 29     RK6O          599 29    
QSO:  7004 CW 2026-04-11 1626 RX7T          599 29     RU9TN         599 30    
QSO:  7022 CW 2026-04-11 1633 RX7T          599 29     RW4W          599 30    
QSO:  7030 CW 2026-04-11 1634 RX7T          599 29     YU7KW         599 28    
QSO:  7033 CW 2026-04-11 1634 RX7T          599 29     R3QA          599 29    
QSO:  7023 CW 2026-04-11 1635 RX7T          599 29     UD6M          599 29    
QSO:  7020 CW 2026-04-11 1635 RX7T          599 29     RM1F          599 29    
QSO:  7018 CW 2026-04-11 1636 RX7T          599 29     RA9JM         599 21    
QSO:  7026 CW 2026-04-11 1637 RX7T          599 29     RC9T          599 30    
QSO:  7008 CW 2026-04-11 1638 RX7T          599 29     R8TT          599 AU    
QSO:  7030 CW 2026-04-11 1638 RX7T          599 29     RM8L          599 30    
QSO:  7029 CW 2026-04-11 1640 RX7T          599 29     RN4AO         599 29    
QSO:  7002 CW 2026-04-11 1640 RX7T          599 29     UA6LCJ        599 29    
QSO:  7004 CW 2026-04-11 1641 RX7T          599 29     RA9A          599 ZM    
QSO:  7005 CW 2026-04-11 1641 RX7T          599 29     PA3AAV        599 27    
QSO:  7010 CW 2026-04-11 1642 RX7T          599 29     SO3O          599 28    
QSO:  7010 CW 2026-04-11 1642 RX7T          599 29     RW7F          599 29    
QSO:  7017 CW 2026-04-11 1643 RX7T          599 29     RN5AA         599 29    
QSO:  7018 CW 2026-04-11 1644 RX7T          599 29     RA8AT         599 30    
QSO:  7019 CW 2026-04-11 1646 RX7T          599 29     RT4D          599 MP    
QSO:  7019 CW 2026-04-11 1646 RX7T          599 29     EW2ZC         599 29    
QSO:  7039 CW 2026-04-11 1648 RX7T          599 29     EU5C          599 29    
QSO:  7038 CW 2026-04-11 1649 RX7T          599 29     UG4A          599 29    
QSO:  7035 CW 2026-04-11 1649 RX7T          599 29     YU1YV         599 28    
QSO:  7027 CW 2026-04-11 1650 RX7T          599 29     R2FK          599 29    
QSO:  7018 CW 2026-04-11 1650 RX7T          599 29     9A3YT         599 28    
QSO:  7014 CW 2026-04-11 1651 RX7T          599 29     RV6HV         599 29    
QSO:  7011 CW 2026-04-11 1652 RX7T          599 29     UB3A          599 29    
QSO:  7001 CW 2026-04-11 1653 RX7T          599 29     RN4HAB        599 30    
QSO:  7008 CW 2026-04-11 1654 RX7T          599 29     DL2NBY        599 28    
QSO:  7017 CW 2026-04-11 1655 RX7T          599 29     UA9W          599 SZ    
QSO:  7023 CW 2026-04-11 1656 RX7T          599 29     R3ZJ          599 29    
QSO:  7025 CW 2026-04-11 1656 RX7T          599 29     RU4PU         599 29    
QSO:  7029 CW 2026-04-11 1657 RX7T          599 29     RT3F          599 CP    
QSO:  7035 CW 2026-04-11 1657 RX7T          599 29     RL3T          599 29    
QSO:  7036 CW 2026-04-11 1659 RX7T          599 29     UA9XX         599 20    
QSO:  7036 CW 2026-04-11 1659 RX7T          599 29     R6CC          599 29    
QSO:  7037 CW 2026-04-11 1700 RX7T          599 29     UA0OK         599 32    
QSO:  7018 CW 2026-04-11 1732 RX7T          599 29     UA6Y          599 29    
QSO:  7017 CW 2026-04-11 1733 RX7T          599 29     UA9BA         599 30    
QSO:  7006 CW 2026-04-11 1733 RX7T          599 29     R2SL          599 29    
QSO:  7017 CW 2026-04-11 1733 RX7T          599 29     R9YU          599 AT    
QSO:  7000 CW 2026-04-11 1734 RX7T          599 29     E7AA          599 28    
QSO:  7005 CW 2026-04-11 1735 RX7T          599 29     IT9/DK6XZ     599 28    
QSO:  7005 CW 2026-04-11 1736 RX7T          599 29     UA1CUR        599 29    
QSO:  7010 CW 2026-04-11 1736 RX7T          599 29     HA6NL         599 28    
QSO:  7011 CW 2026-04-11 1736 RX7T          599 29     SP2FAP        599 28    
QSO:  7012 CW 2026-04-11 1737 RX7T          599 29     RA4Y          599 29    
QSO:  7013 CW 2026-04-11 1737 RX7T          599 29     RA3SI         599 29    
QSO:  7014 CW 2026-04-11 1738 RX7T          599 29     R7AT          599 29    
QSO:  7016 CW 2026-04-11 1739 RX7T          599 29     RT7C          599 29    
QSO:  7020 CW 2026-04-11 1739 RX7T          599 29     R3LA          599 29    
QSO:  7021 CW 2026-04-11 1740 RX7T          599 29     UA9AX         599 30    
QSO:  7022 CW 2026-04-11 1740 RX7T          599 29     RW3VA         599 29    
QSO:  7023 CW 2026-04-11 1740 RX7T          599 29     RU4AA         599 29    
QSO:  7024 CW 2026-04-11 1741 RX7T          599 29     RV1AQ         599 29    
QSO:  7025 CW 2026-04-11 1742 RX7T          599 29     UI7D          599 29    
QSO:  7028 CW 2026-04-11 1742 RX7T          599 29     EU1DC         599 29    
QSO:  7031 CW 2026-04-11 1743 RX7T          599 29     IT9IVU        599 28    
QSO:  7032 CW 2026-04-11 1743 RX7T          599 29     RA5G          599 29    
QSO:  7035 CW 2026-04-11 1743 RX7T          599 29     IT9RZU        599 28    
QSO:  7028 CW 2026-04-11 1745 RX7T          599 29     IU4JNR        599 28    
QSO:  7021 CW 2026-04-11 1746 RX7T          599 29     RU6K          599 29    
QSO:  7020 CW 2026-04-11 1746 RX7T          599 29     RG6G          599 29    
QSO:  7016 CW 2026-04-11 1746 RX7T          599 29     4L6QC         599 29    
QSO:  7011 CW 2026-04-11 1748 RX7T          599 29     SN1T          599 28    
QSO:  7013 CW 2026-04-11 1748 RX7T          599 29     R0AA          599 32    
QSO:  7005 CW 2026-04-11 1749 RX7T          599 29     RW1A          599 PR    
QSO:  7027 CW 2026-04-11 1753 RX7T          599 29     R4RT          599 29    
QSO:  7018 CW 2026-04-11 1753 RX7T          599 29     UN0L          599 30    
QSO:  7024 CW 2026-04-11 1754 RX7T          599 29     OK1VK         599 28    
QSO:  7024 CW 2026-04-11 1755 RX7T          599 29     RA3YDA        599 29    
QSO:  7024 CW 2026-04-11 1755 RX7T          599 29     RN9N          599 30    
QSO:  7024 CW 2026-04-11 1757 RX7T          599 29     RV3A          599 29    
QSO:  7024 CW 2026-04-11 1757 RX7T          599 29     EU6RO         599 29    
QSO:  7024 CW 2026-04-11 1757 RX7T          599 29     YU1Q          599 28    
QSO:  7024 CW 2026-04-11 1758 RX7T          599 29     R4II          599 29    
QSO:  7024 CW 2026-04-11 1758 RX7T          599 29     IK3CHK        599 28    
QSO:  7024 CW 2026-04-11 1759 RX7T          599 29     UA6HFI        599 29    
QSO:  7024 CW 2026-04-11 1759 RX7T          599 29     R3LC          599 29    
QSO:  7024 CW 2026-04-11 1800 RX7T          599 29     DJ7M          599 28    
QSO:  7024 CW 2026-04-11 1800 RX7T          599 29     UA4C          599 29    
QSO:  7024 CW 2026-04-11 1800 RX7T          599 29     R6DM          599 29    
QSO:  7024 CW 2026-04-11 1801 RX7T          599 29     R3DHP         599 29    
QSO:  7024 CW 2026-04-11 1801 RX7T          599 29     EV6Z          599 29    
QSO:  7024 CW 2026-04-11 1802 RX7T          599 29     OK5SA         599 28    
QSO:  7024 CW 2026-04-11 1802 RX7T          599 29     RM5F          599 29    
QSO:  7024 CW 2026-04-11 1803 RX7T          599 29     Z32TO         599 28    
QSO:  7024 CW 2026-04-11 1803 RX7T          599 29     UA3AP         599 29    
QSO:  7024 CW 2026-04-11 1804 RX7T          599 29     DL5ME         599 28    
QSO:  7024 CW 2026-04-11 1804 RX7T          599 29     UA4WAV        599 30    
QSO:  7024 CW 2026-04-11 1805 RX7T          599 29     RG2X          599 RK    
QSO:  7024 CW 2026-04-11 1806 RX7T          599 29     RG3R          599 29    
QSO:  7024 CW 2026-04-11 1806 RX7T          599 29     RL2Y          599 29    
QSO:  7039 CW 2026-04-11 1807 RX7T          599 29     UN7LAN        599 30    
QSO:  7030 CW 2026-04-11 1809 RX7T          599 29     RL5A          599 29    
QSO:  7025 CW 2026-04-11 1810 RX7T          599 29     SQ9KDT        599 28    
QSO:  7019 CW 2026-04-11 1812 RX7T          599 29     UA3QGT        599 29    
