START-OF-LOG: 3.0
CALLSIGN: LX/G1TPA
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 180848
NAME: Tor Lovas
LOCATION: DX
OPERATORS: G1TPA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7591.0
SOAPBOX: Thank you Luxembourg for your hospitality, see you again next
QSO:  3500 PH 2019-03-31 1600 LX/G1TPA    59  0293   DP6T          59  1561
QSO:  3500 PH 2019-03-31 1602 LX/G1TPA    59  0294   G4PVM         59  0732
QSO:  3500 PH 2019-03-31 1603 LX/G1TPA    59  0295   DL8UV         59  0383
QSO:  3500 PH 2019-03-31 1605 LX/G1TPA    59  0296   S56A          59  0493
QSO:  3500 PH 2019-03-31 1605 LX/G1TPA    59  0297   ON7YC         59  0008
QSO:  3500 PH 2019-03-31 1606 LX/G1TPA    59  0298   DK1FW         59  1198
QSO:  7191 PH 2019-03-31 1711 LX/G1TPA    59  0299   9A3AG         59  0048
QSO:  7185 PH 2019-03-31 1713 LX/G1TPA    59  0300   9A9R          59  0952
QSO:  7165 PH 2019-03-31 1718 LX/G1TPA    59  0301   SN3A          59  2039
QSO:  7163 PH 2019-03-31 1719 LX/G1TPA    59  0302   RA2F          59  0314
QSO:  7138 PH 2019-03-31 1725 LX/G1TPA    59  0303   F6GPT         59  0272
QSO:  7096 PH 2019-03-31 1728 LX/G1TPA    59  0304   RU1A          59  4383
QSO:  7055 PH 2019-03-31 1736 LX/G1TPA    59  0305   EV1R          59  1704
QSO:  3799 PH 2019-03-31 1740 LX/G1TPA    59  0306   LY9A          59  0605
QSO:  3790 PH 2019-03-31 1752 LX/G1TPA    59  0307   DK1NO         59  0152
QSO:  3785 PH 2019-03-31 1753 LX/G1TPA    59  0308   LZ9W          59  1050
QSO:  3768 PH 2019-03-31 1758 LX/G1TPA    59  0309   IQ4BQ         59  0499
QSO:  3759 PH 2019-03-31 1803 LX/G1TPA    59  0310   SP4DZT        59  0477
QSO:  3757 PH 2019-03-31 1804 LX/G1TPA    59  0311   YL3CW         59  0916
QSO:  3740 PH 2019-03-31 1805 LX/G1TPA    59  0312   S56B          59  0978
QSO:  3716 PH 2019-03-31 1813 LX/G1TPA    59  0313   OE2S          59  0744
QSO:  3713 PH 2019-03-31 1814 LX/G1TPA    59  0314   GB2GP         59  1352
QSO:  3709 PH 2019-03-31 1816 LX/G1TPA    59  0315   IK2YCW        59  0769
QSO:  3700 PH 2019-03-31 1818 LX/G1TPA    59  0316   II2S          59  1635
QSO:  3697 PH 2019-03-31 1819 LX/G1TPA    59  0317   SO4R          59  0655
QSO:  3693 PH 2019-03-31 1821 LX/G1TPA    59  0318   I1JTQ         59  0727
QSO:  3681 PH 2019-03-31 1824 LX/G1TPA    59  0319   IN3EQD        59  0546
QSO:  3657 PH 2019-03-31 1827 LX/G1TPA    59  0320   YO5OHO        59  0575
QSO:  3637 PH 2019-03-31 1829 LX/G1TPA    59  0321   SK7K          59  0791
QSO:  3626 PH 2019-03-31 1831 LX/G1TPA    59  0322   9A1AD         59  0333
QSO:  3625 PH 2019-03-31 1833 LX/G1TPA    59  0323   SE4E          59  0914
QSO:  3622 PH 2019-03-31 1834 LX/G1TPA    59  0324   DK6BA         59  0377
QSO:  1888 PH 2019-03-31 1842 LX/G1TPA    59  0325   HA1TI         59  0142
QSO:  1879 PH 2019-03-31 1844 LX/G1TPA    59  0326   OK1JOK        59  0187
QSO:  1877 PH 2019-03-31 1845 LX/G1TPA    59  0327   SP3GTS        59  0279
QSO:  3791 PH 2019-03-31 1859 LX/G1TPA    59  0328   5P1B          59  0388
QSO:  3787 PH 2019-03-31 1901 LX/G1TPA    59  0329   M0BTZ         59  0204
QSO:  3781 PH 2019-03-31 1901 LX/G1TPA    59  0330   E7DX          59  3332
QSO:  3764 PH 2019-03-31 1905 LX/G1TPA    59  0331   OE3IDE        59  0492
QSO:  3754 PH 2019-03-31 1909 LX/G1TPA    59  0332   CN3A          59  1089
QSO:  3751 PH 2019-03-31 1910 LX/G1TPA    59  0333   UX2X          59  1287
QSO:  3730 PH 2019-03-31 1917 LX/G1TPA    59  0334   OM70KAP       59  1198
QSO:  3725 PH 2019-03-31 1919 LX/G1TPA    59  0335   SQ2PHG        59  0295
QSO:  3723 PH 2019-03-31 1920 LX/G1TPA    59  0336   OM0M          59  2302
QSO:  3700 PH 2019-03-31 1924 LX/G1TPA    59  0337   IS0SWW        59  0363
QSO:  3696 PH 2019-03-31 1925 LX/G1TPA    59  0338   UA5L          59  4953
QSO:  3687 PH 2019-03-31 1927 LX/G1TPA    59  0339   IQ2DB         59  0351
QSO:  3645 PH 2019-03-31 1930 LX/G1TPA    59  0340   PC3T          59  0336
QSO:  3639 PH 2019-03-31 1931 LX/G1TPA    59  0341   HG1S          59  0647
QSO:  3635 PH 2019-03-31 1933 LX/G1TPA    59  0342   DN1PIA        59  0339
QSO:  3630 PH 2019-03-31 1933 LX/G1TPA    59  0343   LY4L          59  1526
QSO:  3624 PH 2019-03-31 1935 LX/G1TPA    59  0344   DJ5MW         59  2665
QSO:  3607 PH 2019-03-31 1937 LX/G1TPA    59  0345   OH8WW         59  0236
QSO:  3600 PH 2019-03-31 1939 LX/G1TPA    59  0346   LY800SMG      59  1220
QSO:  3793 PH 2019-03-31 1941 LX/G1TPA    59  0347   HG7T          59  1131
QSO:  3745 PH 2019-03-31 1945 LX/G1TPA    59  0348   OK1KDO        59  0130
QSO:  3706 PH 2019-03-31 1950 LX/G1TPA    59  0349   RU1A          59  4550
QSO:  3702 PH 2019-03-31 1951 LX/G1TPA    59  0350   OZ11A         59  0728
QSO:  3686 PH 2019-03-31 1952 LX/G1TPA    59  0351   ON7CL         59  1034
QSO:  3659 PH 2019-03-31 1957 LX/G1TPA    59  0352   OK1AY         59  0147
QSO:  3632 PH 2019-03-31 2001 LX/G1TPA    59  0353   DR7B          59  0379
QSO:  3628 PH 2019-03-31 2003 LX/G1TPA    59  0354   SP9H          59  0224
QSO:  3616 PH 2019-03-31 2005 LX/G1TPA    59  0355   PA6AA         59  1175
QSO:  3608 PH 2019-03-31 2007 LX/G1TPA    59  0356   OK2MBP        59  0745
QSO:  3602 PH 2019-03-31 2009 LX/G1TPA    59  0357   HB9AA         59  0410
END-OF-LOG:
