START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: IARU-HF
CALLSIGN: II0K
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: II0K
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for IARU-HF ARRL/iaru_hf_world_championship/2023.
QSO: 28005 CW 2023-07-08 1202 II0K          599 28 PX2A          599 15
QSO:  7130 PH 2023-07-08 2359 II0K          59 28 I43U          59 28
QSO:  7130 PH 2023-07-09 0000 II0K          59 28 SP3LM         59 28
QSO:  7170 PH 2023-07-09 0000 II0K          59 28 UA5L          59 29
QSO:  7129 PH 2023-07-09 0001 II0K          59 28 I41D          59 28
QSO:  7158 PH 2023-07-09 0001 II0K          59 28 I44B          59 28
QSO:  7144 PH 2023-07-09 0002 II0K          59 28 II8K          59 28
QSO:  7000 PH 2023-07-09 0004 II0K          59 28 DM5B          59 28
QSO:  7000 PH 2023-07-09 0004 II0K          59 28 UT3SO         59 29
QSO:  7130 PH 2023-07-09 0004 II0K          59 28 I43G          59 28
QSO:  7000 PH 2023-07-09 0005 II0K          59 28 DL6MRM        59 28
QSO:  7130 PH 2023-07-09 0005 II0K          59 28 CT2IMG        59 37
QSO:  7149 PH 2023-07-09 0005 II0K          59 28 9A0HQ         59 HRS
QSO:  7130 PH 2023-07-09 0006 II0K          59 28 ED6E          59 37
QSO:  7159 PH 2023-07-09 0007 II0K          59 28 OK7O          59 28
QSO:  7130 PH 2023-07-09 0008 II0K          59 28 LA5LJA        59 18
QSO:  7130 PH 2023-07-09 0008 II0K          59 28 SP4SHD        59 28
QSO:  7130 PH 2023-07-09 0009 II0K          59 28 DK2AT         59 28
QSO:  7164 PH 2023-07-09 0009 II0K          59 28 HG0HQ         59 MRASZ
QSO:  7130 PH 2023-07-09 0010 II0K          59 28 I47W          59 28
QSO:  7130 PH 2023-07-09 0011 II0K          59 28 G0DTX         59 27
QSO:  7129 PH 2023-07-09 0012 II0K          59 28 DF0PW/P       59 28
QSO:  7130 PH 2023-07-09 0012 II0K          59 28 DL7FE         59 28
QSO:  7130 PH 2023-07-09 0012 II0K          59 28 SO7E          59 28
QSO:  7000 PH 2023-07-09 0013 II0K          59 28 DG1YBN        59 28
QSO:  7000 PH 2023-07-09 0013 II0K          59 28 YO3AF         59 28
QSO:  7130 PH 2023-07-09 0013 II0K          59 28 9A9O          59 28
QSO:  7000 PH 2023-07-09 0015 II0K          59 28 PA6HQ         59 VERON
QSO:  7161 PH 2023-07-09 0015 II0K          59 28 TM0HQ         59 REF
QSO:  7130 PH 2023-07-09 0017 II0K          59 28 R3RZ          59 29
QSO:  7129 PH 2023-07-09 0019 II0K          59 28 T77LA         59 28
QSO:  7000 PH 2023-07-09 0021 II0K          59 28 YO6GUU        59 28
QSO:  7000 PH 2023-07-09 0022 II0K          59 28 SP6LUV        59 28
QSO:  7000 PH 2023-07-09 0023 II0K          59 28 DL8LR         59 28
QSO:  7102 PH 2023-07-09 0023 II0K          59 28 A47HQ         59 ROARS
QSO:  7096 PH 2023-07-09 0024 II0K          59 28 I46P          59 28
QSO:  7130 PH 2023-07-09 0024 II0K          59 28 I41K          59 28
QSO:  7130 PH 2023-07-09 0024 II0K          59 28 I43O          59 28
QSO:  7000 PH 2023-07-09 0026 II0K          59 28 EA3HHF        59 37
QSO:  7129 PH 2023-07-09 0027 II0K          59 28 RA3OA         59 29
QSO:  7130 PH 2023-07-09 0027 II0K          59 28 DP6C          59 28
QSO:  7105 PH 2023-07-09 0028 II0K          59 28 I47M          59 28
QSO:  7130 PH 2023-07-09 0030 II0K          59 28 OM7JG         59 28
QSO:  7000 PH 2023-07-09 0032 II0K          59 28 YU4PTL        59 28
QSO:  7187 PH 2023-07-09 0036 II0K          59 28 PY5QW         59 15
QSO:  7191 PH 2023-07-09 0036 II0K          59 28 IB8A          59 28
QSO:  7136 PH 2023-07-09 0039 II0K          59 28 E7HQ          59 ARABH
QSO:  7142 PH 2023-07-09 0039 II0K          59 28 W3LL          59 08
QSO:  7115 PH 2023-07-09 0040 II0K          59 28 OL7T          59 28
QSO:  7128 PH 2023-07-09 0040 II0K          59 28 N1UR          59 8
QSO:  7000 PH 2023-07-09 0041 II0K          59 28 ER7HQ         59 ARM
QSO:  7089 PH 2023-07-09 0042 II0K          59 28 S52ON         59 28
QSO:  7157 PH 2023-07-09 0043 II0K          59 28 NU1AW         59 IARU
QSO:  7169 PH 2023-07-09 0046 II0K          59 28 CR3Y          59 36
QSO:  7197 PH 2023-07-09 0048 II0K          59 28 OZ1HQ         59 EDR
QSO:  3676 PH 2023-07-09 0050 II0K          59 28 I44Z          59 28
QSO:  7187 PH 2023-07-09 0050 II0K          59 28 I42G          59 28
QSO:  3692 PH 2023-07-09 0051 II0K          59 28 OE0HQ         59 OV
QSO:  3500 PH 2023-07-09 0054 II0K          59 28 HB9HQ         59 USKA
QSO:  3500 PH 2023-07-09 0055 II0K          58 28 YR0HQ         59 FRR
QSO:  3725 PH 2023-07-09 0056 II0K          59 28 HG0HQ         59 MRASZ
QSO:  3741 PH 2023-07-09 0057 II0K          59 28 EF4HQ         59 URE
QSO:  3749 PH 2023-07-09 0057 II0K          59 28 OH2HQ         59 SRAL
QSO:  3762 PH 2023-07-09 0057 II0K          59 28 PA6HQ         59 VERON
QSO:  3500 PH 2023-07-09 0058 II0K          59 28 SN0HQ         59 PZK
QSO:  3772 PH 2023-07-09 0059 II0K          59 28 S50HQ         59 ZRS
QSO:  3781 PH 2023-07-09 0059 II0K          59 28 YT0HQ         59 SRS
QSO:  3777 PH 2023-07-09 0101 II0K          59 28 DA0HQ         59 DARC
QSO:  3787 PH 2023-07-09 0101 II0K          59 28 GR2HQ         59 RSGB
QSO:  3799 PH 2023-07-09 0102 II0K          59 28 I43C          59 28
QSO:  3797 PH 2023-07-09 0103 II0K          59 28 I47P          59 28
QSO:  3777 PH 2023-07-09 0105 II0K          59 28 DA0HQ         59 DARC
QSO:  3754 PH 2023-07-09 0108 II0K          59 28 OK7O          59 28
QSO:  3729 PH 2023-07-09 0109 II0K          59 28 I42F          59 28
QSO:  3713 PH 2023-07-09 0110 II0K          59 28 I41D          59 28
QSO:  3696 PH 2023-07-09 0111 II0K          59 28 9A1AA         59 28
QSO:  3701 PH 2023-07-09 0112 II0K          59 28 I47O          59 28
QSO:  3746 PH 2023-07-09 0115 II0K          59 28 I43G          59 28
QSO:  3769 PH 2023-07-09 0117 II0K          59 28 TM0HQ         59 REF
QSO:  3718 PH 2023-07-09 0119 II0K          59 28 I46V          59 28
QSO: 14158 PH 2023-07-09 0122 II0K          59 28 IB8A          59 28
QSO: 14168 PH 2023-07-09 0128 II0K          59 28 K4ZW          59 8
QSO: 14171 PH 2023-07-09 0136 II0K          59 28 ES5TVI        59 29
QSO:  3717 PH 2023-07-09 0142 II0K          59 28 E77EA         59 28
QSO:  3793 PH 2023-07-09 0147 II0K          59 28 9A0HQ         59 HRS
QSO:  3753 PH 2023-07-09 0148 II0K          59 28 I44Q          59 28
QSO:  3700 PH 2023-07-09 0152 II0K          59 28 II9HQ         59 ARI
QSO:  7188 PH 2023-07-09 0155 II0K          59 28 I43L          59 28
QSO:  7087 PH 2023-07-09 0201 II0K          59 28 HB0HQ         59 AFVL
QSO:  7101 PH 2023-07-09 0202 II0K          59 28 DM0Y          59 28
QSO:  7117 PH 2023-07-09 0205 II0K          59 28 TF/4X6TT      59 17
QSO:  7128 PH 2023-07-09 0207 II0K          59 28 CT2HOV        59 37
QSO:  7142 PH 2023-07-09 0208 II0K          59 28 ED3C          59 37
QSO:  7152 PH 2023-07-09 0209 II0K          59 28 N2QV          59 08
QSO:  7121 PH 2023-07-09 0213 II0K          59 28 EA3CI         59 37
QSO:  7125 PH 2023-07-09 0214 II0K          59 28 S55X          59 28
QSO:  3728 PH 2023-07-09 0217 II0K          59 28 F8KGM         59 27
QSO:  3785 PH 2023-07-09 0218 II0K          59 28 I47K          59 28
QSO:  3781 PH 2023-07-09 0219 II0K          59 28 I49R          59 28
QSO:  3759 PH 2023-07-09 0220 II0K          59 28 I47K          59 28
QSO:  3746 PH 2023-07-09 0221 II0K          59 28 EI0HQ         59 IRTS
QSO:  3744 PH 2023-07-09 0222 II0K          59 28 I44P          59 28
QSO:  3723 PH 2023-07-09 0224 II0K          59 28 I47C          59 28
QSO:  3708 PH 2023-07-09 0225 II0K          59 28 E7HQ          59 ARABH
QSO:  3500 PH 2023-07-09 0229 II0K          59 28 HB9HQ         59 USKA
QSO:  3754 PH 2023-07-09 0232 II0K          59 28 I41R          59 28
QSO: 14208 PH 2023-07-09 0234 II0K          59 28 YT0HQ         59 SRS
QSO: 14200 PH 2023-07-09 0235 II0K          59 28 OE0HQ         59 OV
QSO: 14150 PH 2023-07-09 0236 II0K          59 28 V31HQ         59 BARC
QSO: 14253 PH 2023-07-09 0245 II0K          59 28 RA3OA         59 29
QSO: 14000 PH 2023-07-09 0248 II0K          59 28 OE4XBH        59 28
QSO: 14322 PH 2023-07-09 0250 II0K          59 28 W0CN          59 07
QSO: 14000 PH 2023-07-09 0256 II0K          59 28 TC100TC       59 39
QSO:  3510 CW 2023-07-09 0305 II0K          599 28 E77EA         599 28
QSO:  3512 CW 2023-07-09 0306 II0K          599 28 E7HQ          599 ARABH
QSO:  3506 CW 2023-07-09 0308 II0K          599 28 OE0HQ         599 OV
QSO:  3507 CW 2023-07-09 0309 II0K          599 28 I43B          599 28
QSO:  3512 CW 2023-07-09 0311 II0K          599 28 E7HQ          599 ARABH
QSO:  3512 CW 2023-07-09 0311 II0K          599 28 I41N          599 28
QSO:  3517 CW 2023-07-09 0312 II0K          599 28 S50HQ         599 ZRS
QSO:  3519 CW 2023-07-09 0312 II0K          599 28 MI5I          599 27
QSO:  3522 CW 2023-07-09 0314 II0K          599 28 I42D          599 28
QSO:  3525 CW 2023-07-09 0315 II0K          599 28 OP0HQ         599 UBA
QSO:  3505 CW 2023-07-09 0318 II0K          599 28 OK1TA         599 28
QSO:  3511 CW 2023-07-09 0320 II0K          599 28 DA0HQ         599 DARC
QSO:  3513 CW 2023-07-09 0320 II0K          599 28 I47O          599 28
QSO:  3514 CW 2023-07-09 0327 II0K          599 28 I41M          599 28
QSO:  7003 CW 2023-07-09 0329 II0K          599 28 K0EJ          599 08
QSO:  7008 CW 2023-07-09 0334 II0K          599 28 K5TR          599 7
QSO:  7000 CW 2023-07-09 0335 II0K          599 28 P3X           599 39
QSO:  7017 CW 2023-07-09 0339 II0K          599 28 NR3X          599 8
QSO:  7023 CW 2023-07-09 0340 II0K          599 28 K4ZW          599 8
QSO:  7025 CW 2023-07-09 0341 II0K          599 28 SP2QG         599 28
QSO:  7025 CW 2023-07-09 0341 II0K          599 28 YO9HP         599 28
QSO:  7029 CW 2023-07-09 0342 II0K          599 28 II3O          599 28
QSO:  7029 CW 2023-07-09 0344 II0K          599 28 US7UK         599 29
QSO:  7031 CW 2023-07-09 0345 II0K          599 28 II9HQ         599 ARI
QSO:  7032 CW 2023-07-09 0346 II0K          599 28 K1AR          599 8
QSO:  7036 CW 2023-07-09 0348 II0K          599 28 EF6T          599 37
QSO:  7037 CW 2023-07-09 0349 II0K          599 28 NA8V          599 8
QSO:  7039 CW 2023-07-09 0350 II0K          599 28 W1KM          599 08
QSO:  7041 CW 2023-07-09 0351 II0K          599 28 DM3M          599 28
QSO:  7041 CW 2023-07-09 0351 II0K          599 28 PA5KT         599 27
QSO:  7042 CW 2023-07-09 0352 II0K          599 28 OK7W          599 28
QSO:  7010 CW 2023-07-09 0354 II0K          599 28 OK1VK         599 28
QSO:  7010 CW 2023-07-09 0354 II0K          599 28 RN6AT         599 29
QSO:  7010 CW 2023-07-09 0354 II0K          599 28 UA6GO         599 29
QSO:  7010 CW 2023-07-09 0355 II0K          599 28 OK1AY         599 28
QSO:  7000 CW 2023-07-09 0356 II0K          599 28 TM01CNR       599 27
QSO:  7000 CW 2023-07-09 0357 II0K          599 28 HA1AS         599 28
QSO:  7010 CW 2023-07-09 0357 II0K          599 28 K8LX          599 08
QSO:  7010 CW 2023-07-09 0358 II0K          599 28 YP3X          599 28
QSO:  7010 CW 2023-07-09 0359 II0K          599 28 3Z0X          599 28
QSO:  7010 CW 2023-07-09 0359 II0K          599 28 YL7A          599 29
QSO:  7010 CW 2023-07-09 0402 II0K          599 28 EW1I          599 29
QSO:  7011 CW 2023-07-09 0402 II0K          599 28 OH6LI         599 18
QSO:  7010 CW 2023-07-09 0403 II0K          599 28 HA2E          599 28
QSO:  7010 CW 2023-07-09 0404 II0K          599 28 F5VFU         599 27
QSO:  7000 CW 2023-07-09 0405 II0K          599 28 KM3T          599 8
QSO:  7006 CW 2023-07-09 0406 II0K          599 28 KP2M          599 11
QSO:  7007 CW 2023-07-09 0408 II0K          599 28 VE3JM         599 4
QSO:  7000 CW 2023-07-09 0410 II0K          599 28 KM3T          599 8
QSO:  7000 CW 2023-07-09 0413 II0K          599 28 DL1NKS        599 28
QSO:  7017 CW 2023-07-09 0413 II0K          599 28 LZ2PL         599 28
QSO:  7020 CW 2023-07-09 0415 II0K          599 28 OK1RR         599 28
QSO:  3529 CW 2023-07-09 0417 II0K          599 28 TM0HQ         599 REF
QSO:  3530 CW 2023-07-09 0418 II0K          599 28 I44P          599 28
QSO:  3516 CW 2023-07-09 0419 II0K          599 28 YT0HQ         599 SRS
QSO: 14000 CW 2023-07-09 0429 II0K          599 28 K2LE          599 08
QSO: 14001 CW 2023-07-09 0430 II0K          599 28 W7RN          599 06
QSO: 14002 CW 2023-07-09 0432 II0K          599 28 K8AZ          599 8
QSO: 14003 CW 2023-07-09 0433 II0K          599 28 KQ2M          599 5
QSO: 14003 CW 2023-07-09 0433 II0K          599 28 VE5SF         599 03
QSO: 14006 CW 2023-07-09 0435 II0K          599 28 K5TR          599 7
QSO: 14007 CW 2023-07-09 0436 II0K          599 28 ES7A          599 29
QSO: 14011 CW 2023-07-09 0437 II0K          599 28 VE7LWW        599 02
QSO: 14012 CW 2023-07-09 0439 II0K          599 28 N4UU          599 8
QSO: 14015 CW 2023-07-09 0440 II0K          599 28 N5AW          599 07
QSO: 14016 CW 2023-07-09 0440 II0K          599 28 LZ2PL         599 28
QSO: 14000 CW 2023-07-09 0441 II0K          599 28 K1VUT         599 08
QSO: 14018 CW 2023-07-09 0442 II0K          599 28 N4IQ          599 08
QSO: 14021 CW 2023-07-09 0443 II0K          599 28 AD4EB         599 08
QSO: 14022 CW 2023-07-09 0443 II0K          599 28 N7DX          599 06
QSO: 14023 CW 2023-07-09 0445 II0K          599 28 N3AD          599 08
QSO: 14024 CW 2023-07-09 0446 II0K          599 28 W1KM          599 08
QSO: 14025 CW 2023-07-09 0446 II0K          599 28 K6MMM         599 06
QSO: 14026 CW 2023-07-09 0447 II0K          599 28 K4RO          599 08
QSO: 14026 CW 2023-07-09 0447 II0K          599 28 N4AF          599 8
QSO: 14027 CW 2023-07-09 0447 II0K          599 28 RA5G          599 29
QSO: 14027 CW 2023-07-09 0448 II0K          599 28 ZL2AGY        599 60
QSO: 14028 CW 2023-07-09 0449 II0K          599 28 OK2QA         599 28
QSO: 14030 CW 2023-07-09 0452 II0K          599 28 ZF1A          599 CARS
QSO: 14033 CW 2023-07-09 0452 II0K          599 28 N3RS          599 08
QSO: 14034 CW 2023-07-09 0457 II0K          599 28 PJ2HQ         599 VRONA
QSO: 14035 CW 2023-07-09 0458 II0K          599 28 OG73X         599 18
QSO: 14040 CW 2023-07-09 0459 II0K          599 28 RU1A          599 29
QSO: 14042 CW 2023-07-09 0500 II0K          599 28 KA1IOR        599 08
QSO: 14044 CW 2023-07-09 0501 II0K          599 28 WI9WI         599 7
QSO: 14045 CW 2023-07-09 0503 II0K          599 28 YP3X          599 28
QSO: 14046 CW 2023-07-09 0503 II0K          599 28 EF6T          599 37
QSO: 14050 CW 2023-07-09 0505 II0K          599 28 XM3I          599 04
QSO: 14051 CW 2023-07-09 0505 II0K          599 28 N5TJ          599 07
QSO: 14052 CW 2023-07-09 0506 II0K          599 28 UT5UGR        599 29
QSO: 14054 CW 2023-07-09 0508 II0K          599 28 E7HQ          599 ARABH
QSO: 14054 CW 2023-07-09 0508 II0K          599 28 KR2Q          599 08
QSO: 14056 CW 2023-07-09 0509 II0K          599 28 ZL6HQ         599 NZART
QSO: 14057 CW 2023-07-09 0510 II0K          599 28 YU9YAU        599 28
QSO: 14061 CW 2023-07-09 0512 II0K          599 28 NA8V          599 8
QSO: 14062 CW 2023-07-09 0513 II0K          599 28 VK2GR         599 59
QSO: 14062 CW 2023-07-09 0514 II0K          599 28 N5EE          599 07
QSO: 14063 CW 2023-07-09 0515 II0K          599 28 CT3KN         599 36
QSO: 14065 CW 2023-07-09 0515 II0K          599 28 K0AP          599 07
QSO: 14066 CW 2023-07-09 0517 II0K          599 28 W6YX          599 06
QSO: 14067 CW 2023-07-09 0518 II0K          599 28 PJ4A          599 11
QSO: 14069 CW 2023-07-09 0518 II0K          599 28 HG7T          599 28
QSO: 14069 CW 2023-07-09 0518 II0K          599 28 US1VM         599 29
QSO: 21308 PH 2023-07-09 0518 II0K          59 28 BA3AX         59 44
QSO: 14069 CW 2023-07-09 0519 II0K          599 28 DL3JAN        599 28
QSO: 21026 CW 2023-07-09 0521 II0K          599 28 R4HQ          599 SRR
QSO: 21005 CW 2023-07-09 0523 II0K          599 28 R8TT          599 30
QSO: 21013 CW 2023-07-09 0524 II0K          599 28 UP0L          599 30
QSO: 21025 CW 2023-07-09 0526 II0K          599 28 SV5DKL        599 28
QSO: 21026 CW 2023-07-09 0529 II0K          599 28 B8HQ          599 CRAC
QSO: 21027 CW 2023-07-09 0536 II0K          599 28 RG6G          599 29
QSO: 21034 CW 2023-07-09 0537 II0K          599 28 EC3A          599 37
QSO: 21035 CW 2023-07-09 0538 II0K          599 28 W1AW/KH6      599 ARRL
QSO: 21037 CW 2023-07-09 0540 II0K          599 28 RC6U          599 29
QSO: 21011 CW 2023-07-09 0543 II0K          599 28 R8TT          599 30
QSO: 21017 CW 2023-07-09 0544 II0K          599 28 P3N           599 39
QSO: 21023 CW 2023-07-09 0545 II0K          599 28 EF6T          599 37
QSO: 21028 CW 2023-07-09 0545 II0K          599 28 RT4G          599 29
QSO: 21040 CW 2023-07-09 0547 II0K          599 28 EF4HQ         599 URE
QSO: 21050 CW 2023-07-09 0549 II0K          599 28 HG8W          599 28
QSO: 21012 CW 2023-07-09 0551 II0K          599 28 UA6LCN        599 29
QSO: 28021 CW 2023-07-09 0558 II0K          599 28 RU7M          599 29
QSO: 28021 CW 2023-07-09 0559 II0K          599 28 TM0HQ         599 REF
QSO: 28000 CW 2023-07-09 0602 II0K          599 28 SN0HQ         599 PZK
QSO: 28001 CW 2023-07-09 0603 II0K          599 28 UP2L          599 30
QSO: 28032 CW 2023-07-09 0604 II0K          599 28 DA0HQ         599 DARC
QSO: 14003 CW 2023-07-09 0608 II0K          599 28 LZ3BB         599 28
QSO: 14006 CW 2023-07-09 0634 II0K          599 28 K0RF          599 07
QSO: 14020 CW 2023-07-09 0636 II0K          599 28 OM3CW         599 28
QSO: 14016 CW 2023-07-09 0644 II0K          599 28 TM0HQ         599 REF
QSO: 14005 CW 2023-07-09 0653 II0K          599 28 N2PP          599 08
QSO: 14036 CW 2023-07-09 0659 II0K          599 28 II9HQ         599 ARI
QSO: 14000 CW 2023-07-09 0706 II0K          599 28 HB9HQ         599 USKA
QSO: 14003 CW 2023-07-09 0727 II0K          599 28 I43C          599 28
QSO: 14031 CW 2023-07-09 0733 II0K          599 28 9A0HQ         599 HRS
QSO: 14021 CW 2023-07-09 0736 II0K          599 28 N6TV          599 6
QSO: 14052 CW 2023-07-09 0738 II0K          599 28 TA3D          599 39
QSO: 14000 CW 2023-07-09 0740 II0K          599 28 HG0HQ         599 MRASZ
QSO: 14051 CW 2023-07-09 0740 II0K          599 28 W5ZN          599 AC
QSO: 14000 CW 2023-07-09 0747 II0K          599 28 IV3KKW        599 R1
QSO: 14000 CW 2023-07-09 0752 II0K          599 28 Z30HQ         599 RSM
QSO: 14057 CW 2023-07-09 0754 II0K          599 28 YO6OEV        599 28
QSO: 14030 CW 2023-07-09 0804 II0K          599 28 EF4HQ         599 URE
QSO: 14053 CW 2023-07-09 0807 II0K          599 28 I43Z          599 28
QSO: 14003 CW 2023-07-09 0812 II0K          599 28 I42G          599 28
QSO: 14288 PH 2023-07-09 0815 II0K          59 28 I42F          59 28
QSO: 14260 PH 2023-07-09 0816 II0K          59 28 S50HQ         59 ZRS
QSO: 14311 PH 2023-07-09 0816 II0K          59 28 E7HQ          59 ARABH
QSO: 14348 PH 2023-07-09 0817 II0K          59 28 IZ1OSP        59 28
QSO: 14274 PH 2023-07-09 0819 II0K          59 28 I42D          59 28
QSO: 14256 PH 2023-07-09 0822 II0K          59 28 IO3X          59 28
QSO: 14225 PH 2023-07-09 0825 II0K          59 28 I43L          59 28
QSO: 14190 PH 2023-07-09 0826 II0K          59 28 IX1HPN        59 28
QSO: 14326 PH 2023-07-09 0826 II0K          59 28 OM0M          59 28
QSO: 14342 PH 2023-07-09 0826 II0K          59 28 S52WW         59 28
QSO: 14181 PH 2023-07-09 0827 II0K          59 28 I44G          59 28
QSO: 14000 PH 2023-07-09 0829 II0K          59 28 F5TLZ         59 27
QSO: 14171 PH 2023-07-09 0830 II0K          59 28 EA3CI         59 37
QSO: 14168 PH 2023-07-09 0831 II0K          59 28 ED3C          59 37
QSO: 14135 PH 2023-07-09 0832 II0K          59 28 OR1X          59 27
QSO: 28492 PH 2023-07-09 0837 II0K          59 28 LZ0HQ         59 BFRA
QSO: 28000 PH 2023-07-09 0838 II0K          59 28 TA3DE         59 39
QSO: 28504 PH 2023-07-09 0838 II0K          59 28 SK9HQ         59 SSA
QSO: 28517 PH 2023-07-09 0839 II0K          59 28 OE0HQ         59 OV
QSO: 28000 PH 2023-07-09 0840 II0K          59 28 HB9HQ         59 USKA
QSO: 28000 PH 2023-07-09 0840 II0K          59 28 IW0HLZ        59 28
QSO: 28445 PH 2023-07-09 0842 II0K          59 28 LZ1ZF         59 28
QSO: 28464 PH 2023-07-09 0842 II0K          59 28 SV3SKM        59 28
QSO: 28464 PH 2023-07-09 0842 II0K          59 28 SV3SKM        59 28
QSO: 28428 PH 2023-07-09 0848 II0K          59 28 F8ADY         59 27
QSO: 28468 PH 2023-07-09 0848 II0K          59 28 II9HQ         59 ARI
QSO: 28422 PH 2023-07-09 0856 II0K          59 28 IU1MRH        59 28
QSO: 28447 PH 2023-07-09 0857 II0K          59 28 UT5UGR        59 29
QSO: 28468 PH 2023-07-09 0859 II0K          59 28 II9HQ         59 ARI
QSO: 28528 PH 2023-07-09 0859 II0K          59 28 UY1HY         59 29
QSO: 28000 PH 2023-07-09 0900 II0K          59 28 LZ1DM         59 28
QSO: 28536 PH 2023-07-09 0901 II0K          59 28 II8K          59 28
QSO: 28435 PH 2023-07-09 0903 II0K          59 28 LZ1NDV        59 28
QSO: 28447 PH 2023-07-09 0905 II0K          59 28 UT5UGR        59 29
QSO: 28491 PH 2023-07-09 0913 II0K          59 28 TA3NE         59 39
QSO: 28000 PH 2023-07-09 0922 II0K          59 28 ER7HQ         59 ARM
QSO: 28437 PH 2023-07-09 0922 II0K          59 28 LZ5Y          59 28
QSO: 21000 PH 2023-07-09 0929 II0K          59 28 SN7R          59 28
QSO: 21310 PH 2023-07-09 0929 II0K          59 28 II9HQ         59 ARI
QSO: 21000 PH 2023-07-09 0932 II0K          59 28 DK6OC         59 28
QSO: 21000 PH 2023-07-09 0933 II0K          59 28 DD5AJ         59 28
QSO: 21000 PH 2023-07-09 0934 II0K          59 28 DK2BO         59 28
QSO: 21337 PH 2023-07-09 0935 II0K          59 28 DL7FE         59 28
QSO: 21337 PH 2023-07-09 0937 II0K          59 28 R4FCJ         59 29
QSO: 21337 PH 2023-07-09 0941 II0K          59 28 YO6BLM        59 28
QSO: 21000 PH 2023-07-09 0942 II0K          59 28 PA6HQ         59 VERON
QSO: 21000 PH 2023-07-09 0942 II0K          59 28 PG00T         59 27
QSO: 21337 PH 2023-07-09 0943 II0K          59 28 DM7EE         59 28
QSO: 21337 PH 2023-07-09 0943 II0K          59 28 SQ9ITH        59 28
QSO: 21337 PH 2023-07-09 0944 II0K          59 28 LZ6DX         59 28
QSO: 21337 PH 2023-07-09 0945 II0K          59 28 UA6GO         59 29
QSO: 21000 PH 2023-07-09 0946 II0K          59 28 YO7KBS/P      59 28
QSO: 21337 PH 2023-07-09 0946 II0K          59 28 YO2KAR        59 28
QSO: 21337 PH 2023-07-09 0947 II0K          59 28 LZ2ZY         59 28
QSO: 21337 PH 2023-07-09 0947 II0K          59 28 UP2L          59 30
QSO: 21337 PH 2023-07-09 0948 II0K          59 28 HG0HQ         59 MRASZ
QSO: 21337 PH 2023-07-09 0951 II0K          59 28 IT9VCE        59 28
QSO: 21337 PH 2023-07-09 0953 II0K          59 28 PG7M          59 27
QSO: 21337 PH 2023-07-09 0953 II0K          59 28 SP4LO         59 28
QSO: 21337 PH 2023-07-09 0954 II0K          59 28 DF4SR         59 28
QSO: 21337 PH 2023-07-09 0956 II0K          59 28 SV3RPQ        59 28
QSO: 21337 PH 2023-07-09 1001 II0K          59 28 RA3OA         59 29
QSO: 21000 PH 2023-07-09 1004 II0K          59 28 HB9HQ         59 USKA
QSO: 21337 PH 2023-07-09 1008 II0K          59 28 RU1A          59 29
QSO: 21000 PH 2023-07-09 1009 II0K          59 28 OZ1HQ         59 EDR
QSO: 21227 PH 2023-07-09 1009 II0K          59 28 S50HQ         59 ZRS
QSO: 21000 PH 2023-07-09 1011 II0K          59 28 ER7HQ         59 ARM
QSO: 21000 PH 2023-07-09 1013 II0K          59 28 OZ1T          59 18
QSO: 21271 PH 2023-07-09 1016 II0K          59 28 ED3C          59 37
QSO: 21189 PH 2023-07-09 1022 II0K          59 28 R8IZ          59 31
QSO: 21301 PH 2023-07-09 1022 II0K          59 28 SK9HQ         59 SSA
QSO: 21318 PH 2023-07-09 1022 II0K          59 28 E7HQ          59 ARABH
QSO: 21197 PH 2023-07-09 1023 II0K          59 28 UA9R          59 30
QSO: 21384 PH 2023-07-09 1024 II0K          59 28 M1B           59 27
QSO: 21000 PH 2023-07-09 1028 II0K          59 28 YR0HQ         59 FRR
QSO: 21337 PH 2023-07-09 1029 II0K          59 28 F4JVZ         59 27
QSO: 21211 PH 2023-07-09 1030 II0K          59 28 RU9CC         59 30
QSO: 21218 PH 2023-07-09 1032 II0K          59 28 F8KGM         59 27
QSO: 21205 PH 2023-07-09 1035 II0K          59 28 YT3D          59 28
QSO: 21347 PH 2023-07-09 1035 II0K          59 28 RM4HZ         59 30
QSO: 21000 PH 2023-07-09 1036 II0K          59 28 DJ0IF         59 28
QSO: 21248 PH 2023-07-09 1037 II0K          59 28 SN7D          59 28
QSO: 21360 PH 2023-07-09 1037 II0K          59 28 HA3OU         59 28
QSO: 21374 PH 2023-07-09 1039 II0K          59 28 F4JBG         59 27
QSO: 21308 PH 2023-07-09 1041 II0K          59 28 RK9AX         59 30
QSO: 21262 PH 2023-07-09 1044 II0K          59 28 OH2HQ         59 SRAL
QSO: 21208 PH 2023-07-09 1046 II0K          59 28 A71HQ         59 QARS
QSO: 21410 PH 2023-07-09 1047 II0K          59 28 IZ1OSP        59 28
