START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: G3XTT
CATEGORY: SINGLE-OP ALL HIGH MIXED
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 81468
CLUB: 
CONTEST: EUHFC
OPERATORS: 
NAME: Don Field
ADDRESS: 105 Shiplake Bottom Peppard Henley on Thames RG9 5HJ G
QSO:  3500 CW 2012-08-04 2113 G3XTT         599 68     UA6LCN        599 71
QSO:  3500 CW 2012-08-04 2114 G3XTT         599 68     YT2W          599 82
QSO:  3500 CW 2012-08-04 2114 G3XTT         599 68     EU1AZ         599 87
QSO:  3500 CW 2012-08-04 2115 G3XTT         599 68     F8AEE         599 95
QSO:  3500 CW 2012-08-04 2116 G3XTT         599 68     EW8EW         599 79
QSO:  3500 CW 2012-08-04 2117 G3XTT         599 68     OK3C          599 93
QSO:  3500 CW 2012-08-04 2118 G3XTT         599 68     YL5T          599 04
QSO:  3500 CW 2012-08-04 2119 G3XTT         599 68     PA5WT         599 77
QSO:  3500 CW 2012-08-04 2119 G3XTT         599 68     YP8T          599 06
QSO:  3500 CW 2012-08-04 2120 G3XTT         599 68     UA2FL         599 64
QSO:  3500 CW 2012-08-04 2120 G3XTT         599 68     OL8M          599 82
QSO:  3500 CW 2012-08-04 2121 G3XTT         599 68     UA3AKI        599 78
QSO:  3500 CW 2012-08-04 2122 G3XTT         599 68     MJ0CFW        599 83
QSO:  3500 CW 2012-08-04 2122 G3XTT         599 68     PI4AAG        599 79
QSO:  3500 CW 2012-08-04 2123 G3XTT         599 68     UT5LJ         599 85
QSO:  3500 CW 2012-08-04 2124 G3XTT         599 68     ON7GR         599 78
QSO:  3500 CW 2012-08-04 2124 G3XTT         599 68     LZ2FM         599 90
QSO:  3500 CW 2012-08-04 2125 G3XTT         599 68     OK2NO         599 84
QSO:  3500 CW 2012-08-04 2125 G3XTT         599 68     LY5Z          599 76
QSO:  3500 CW 2012-08-04 2125 G3XTT         599 68     EW5W          599 06
QSO:  3500 CW 2012-08-04 2126 G3XTT         599 68     RZ6FA         599 83
QSO:  3500 CW 2012-08-04 2127 G3XTT         599 68     HG460EV       599 12
QSO:  3500 CW 2012-08-04 2128 G3XTT         599 68     DL4FN         599 84
QSO:  3500 CW 2012-08-04 2129 G3XTT         599 68     LY3T          599 84
QSO:  3500 CW 2012-08-04 2312 G3XTT         599 68     HA3NU         599 72
QSO:  3500 CW 2012-08-04 2312 G3XTT         599 68     IQ2CJ         599 87
QSO:  3500 CW 2012-08-04 2313 G3XTT         599 68     ES5RY         599 79
QSO:  3500 CW 2012-08-04 2313 G3XTT         599 68     LY4G          599 05
QSO:  3500 CW 2012-08-04 2314 G3XTT         599 68     IT9BLB        599 78
QSO:  3500 CW 2012-08-04 2315 G3XTT         599 68     OL0W          599 86
QSO:  3500 CW 2012-08-04 2316 G3XTT         599 68     YU1KX         599 76
QSO:  3500 CW 2012-08-04 2316 G3XTT         599 68     RW3UP         599 89
QSO:  3500 CW 2012-08-04 2317 G3XTT         599 68     LY2NK         599 59
QSO:  3500 CW 2012-08-04 2318 G3XTT         599 68     YT1A          599 65
QSO:  3500 CW 2012-08-04 2318 G3XTT         599 68     CR6K          599 02
QSO:  3500 CW 2012-08-04 2319 G3XTT         599 68     SN7Q          599 72
QSO:  3500 CW 2012-08-04 2319 G3XTT         599 68     IC8TEM        599 07
QSO:  3500 CW 2012-08-04 2321 G3XTT         599 68     R5GA          599 85
QSO:  3500 CW 2012-08-04 2322 G3XTT         599 68     RZ3BW         599 82
QSO:  3500 CW 2012-08-04 2322 G3XTT         599 68     YO5AIR        599 65
QSO:  3500 CW 2012-08-04 2322 G3XTT         599 68     LA3BO         599 70
QSO:  3500 CW 2012-08-04 2323 G3XTT         599 68     DK4YJ         599 95
QSO:  3500 CW 2012-08-04 2323 G3XTT         599 68     SM5CSS        599 60
QSO:  3500 CW 2012-08-04 2325 G3XTT         599 68     RL3A          599 01
QSO:  3500 CW 2012-08-04 2325 G3XTT         599 68     YU1DW/P       599 68
QSO:  3500 CW 2012-08-04 2325 G3XTT         599 68     OH1RX         599 79
QSO:  3500 CW 2012-08-04 2326 G3XTT         599 68     9A7P          599 95
QSO:  3500 CW 2012-08-04 2326 G3XTT         599 68     HA6P          599 85
QSO:  3500 CW 2012-08-04 2327 G3XTT         599 68     YL3FW         599 75
QSO:  3500 CW 2012-08-04 2328 G3XTT         599 68     9A1AA         599 77
QSO:  3500 CW 2012-08-04 2329 G3XTT         599 68     DH0GHU        599 91
QSO:  3500 CW 2012-08-04 2330 G3XTT         599 68     UA3QPA        599 80
QSO:  3500 CW 2012-08-04 2330 G3XTT         599 68     S53EO         599 63
QSO:  3500 CW 2012-08-04 2331 G3XTT         599 68     UU2CW         599 68
QSO:  3500 CW 2012-08-04 2331 G3XTT         599 68     GI4DOH        599 74
QSO:  3500 CW 2012-08-04 2332 G3XTT         599 68     UA6AKD        599 75
QSO:  3500 CW 2012-08-04 2333 G3XTT         599 68     RU5TT         599 66
QSO:  3500 CW 2012-08-04 2333 G3XTT         599 68     LY2RJ         599 84
QSO:  3500 CW 2012-08-04 2334 G3XTT         599 68     UW3L          599 89
QSO:  3500 CW 2012-08-04 2334 G3XTT         599 68     YO2CJX        599 82
QSO:  3500 CW 2012-08-04 2335 G3XTT         599 68     DL5JS         599 77
QSO:  3500 PH 2012-08-04 2336 G3XTT         59  68     EW8DD         59  69
QSO:  3500 PH 2012-08-04 2337 G3XTT         59  68     S51NZ         59  82
QSO:  3500 PH 2012-08-04 2337 G3XTT         59  68     RC6U          59  89
QSO:  3500 PH 2012-08-04 2337 G3XTT         59  68     YO5ALI        59  66
QSO:  3500 PH 2012-08-04 2338 G3XTT         59  68     S50XX         59  93
QSO:  3500 PH 2012-08-04 2339 G3XTT         59  68     IQ3UD         59  10
QSO:  3500 PH 2012-08-04 2339 G3XTT         59  68     DJ6QT         59  60
QSO:  3500 PH 2012-08-04 2339 G3XTT         59  68     F4DXW         59  03
QSO:  3500 PH 2012-08-04 2340 G3XTT         59  68     RL3A          59  01
QSO:  3500 PH 2012-08-04 2340 G3XTT         59  68     S51CK         59  72
QSO:  3500 PH 2012-08-04 2341 G3XTT         59  68     S53EO         59  63
QSO:  3500 PH 2012-08-04 2341 G3XTT         59  68     LY4L          59  90
QSO:  3500 PH 2012-08-04 2342 G3XTT         59  68     UA3BL         59  71
QSO:  7000 PH 2012-08-04 2343 G3XTT         59  68     PD3BVI        59  99
QSO:  7000 PH 2012-08-04 2343 G3XTT         59  68     OM0A          59  03
QSO:  7000 PH 2012-08-04 2343 G3XTT         59  68     RM4HZ         59  69
QSO:  7000 PH 2012-08-04 2344 G3XTT         59  68     DD0ZL         59  86
QSO:  7000 PH 2012-08-04 2345 G3XTT         59  68     YL1XN         59  10
QSO:  7000 PH 2012-08-04 2345 G3XTT         59  68     IK4DCX        59  83
QSO:  7000 PH 2012-08-04 2346 G3XTT         59  68     OG6N          59  85
QSO:  7000 PH 2012-08-04 2346 G3XTT         59  68     SK7OA         59  80
QSO:  7000 PH 2012-08-04 2346 G3XTT         59  68     DD2ML         59  99
QSO:  7000 PH 2012-08-04 2347 G3XTT         59  68     OZ9V          59  78
QSO:  7000 CW 2012-08-04 2348 G3XTT         599 68     G3PHO         599 61
QSO:  7000 CW 2012-08-04 2349 G3XTT         599 68     DF5RF         599 81
QSO:  7000 CW 2012-08-04 2349 G3XTT         599 68     IK8UND        599 93
QSO:  7000 CW 2012-08-04 2350 G3XTT         599 68     S53V          599 65
QSO:  7000 CW 2012-08-04 2350 G3XTT         599 68     PI4TIL        599 84
QSO:  7000 CW 2012-08-04 2351 G3XTT         599 68     EA5YI         599 88
QSO:  7000 CW 2012-08-04 2351 G3XTT         599 68     PA3GWN        599 92
QSO:  7000 CW 2012-08-04 2352 G3XTT         599 68     LA2HFA        599 65
QSO:  7000 CW 2012-08-04 2352 G3XTT         599 68     HA6OA         599 73
QSO:  7000 CW 2012-08-04 2353 G3XTT         599 68     DK4WF         599 69
QSO:  7000 CW 2012-08-04 2354 G3XTT         599 68     IW1RLE        599 03
QSO:  7000 CW 2012-08-04 2354 G3XTT         599 68     EW5W          599 06
QSO:  7000 CW 2012-08-04 2354 G3XTT         599 68     YL8M          599 75
QSO:  7000 CW 2012-08-04 2355 G3XTT         599 68     EW6CU         599 75
QSO:  7000 CW 2012-08-04 2355 G3XTT         599 68     DK9IP         599 76
QSO:  7000 CW 2012-08-04 2355 G3XTT         599 68     SP2MKI        599 81
QSO:  7000 CW 2012-08-04 2356 G3XTT         599 68     SP4GFG        599 72
QSO:  7000 CW 2012-08-04 2356 G3XTT         599 68     LY5R          599 75
QSO:  7000 CW 2012-08-04 2356 G3XTT         599 68     RN7F          599 07
QSO:  7000 CW 2012-08-04 2357 G3XTT         599 68     YO3AAJ        599 63
QSO:  7000 CW 2012-08-04 2357 G3XTT         599 68     LY5D          599 83
QSO:  7000 CW 2012-08-04 2358 G3XTT         599 68     S58KA         599 92
QSO:  7000 CW 2012-08-04 2358 G3XTT         599 68     DK9IP         599 76
QSO:  7000 CW 2012-08-04 2359 G3XTT         599 68     UY5BA         599 70
QSO:  7000 CW 2012-08-04 2359 G3XTT         599 68     UA3PP         599 75
END-OF-LOG:
