START-OF-LOG: 3.0
CALLSIGN: ZS2EZ
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 527000
OPERATORS: ZS2EZ
SOAPBOX: What a surprise! 15m wide open both days, 20m jam-packed for 100kHz...
QSO: 14131 RY 2009-09-26 1704 ZS2EZ         599 38 DX  F5RD          599 14 DX
QSO: 14131 RY 2009-09-26 1705 ZS2EZ         599 38 DX  YT2FA         599 15 DX
QSO: 14131 RY 2009-09-26 1706 ZS2EZ         599 38 DX  OK1FLC        599 15 DX
QSO: 14131 RY 2009-09-26 1707 ZS2EZ         599 38 DX  DL1RG         599 14 DX
QSO: 14131 RY 2009-09-26 1709 ZS2EZ         599 38 DX  DL5KUR        599 14 DX
QSO: 14131 RY 2009-09-26 1709 ZS2EZ         599 38 DX  OL3A          599 15 DX
QSO: 14131 RY 2009-09-26 1710 ZS2EZ         599 38 DX  RL3AA         599 16 DX
QSO: 14131 RY 2009-09-26 1711 ZS2EZ         599 38 DX  LX1ER         599 14 DX
QSO: 14131 RY 2009-09-26 1712 ZS2EZ         599 38 DX  I2SVA         599 15 DX
QSO: 14131 RY 2009-09-26 1712 ZS2EZ         599 38 DX  SO9S          599 15 DX
QSO: 14131 RY 2009-09-26 1712 ZS2EZ         599 38 DX  YL2PA         599 15 DX
QSO: 14131 RY 2009-09-26 1713 ZS2EZ         599 38 DX  SM7CIL        599 14 DX
QSO: 14131 RY 2009-09-26 1714 ZS2EZ         599 38 DX  SP6XP         599 15 DX
QSO: 14131 RY 2009-09-26 1714 ZS2EZ         599 38 DX  ON6ZV         599 14 DX
QSO: 14131 RY 2009-09-26 1715 ZS2EZ         599 38 DX  HB9CIN        599 14 DX
QSO: 14131 RY 2009-09-26 1716 ZS2EZ         599 38 DX  IZ2LSC        599 15 DX
QSO: 14131 RY 2009-09-26 1716 ZS2EZ         599 38 DX  YL9T          599 15 DX
QSO: 14131 RY 2009-09-26 1717 ZS2EZ         599 38 DX  DL7UKA        599 14 DX
QSO: 14131 RY 2009-09-26 1718 ZS2EZ         599 38 DX  K3IU          599 05 RI
QSO: 14131 RY 2009-09-26 1718 ZS2EZ         599 38 DX  DG0KS         599 14 DX
QSO: 14131 RY 2009-09-26 1719 ZS2EZ         599 38 DX  IK4MGP        599 15 DX
QSO: 14131 RY 2009-09-26 1719 ZS2EZ         599 38 DX  OM3LU         599 15 DX
QSO: 14131 RY 2009-09-26 1720 ZS2EZ         599 38 DX  KN5O          599 04 LA
QSO: 14131 RY 2009-09-26 1721 ZS2EZ         599 38 DX  IZ8EDL        599 15 DX
QSO: 14131 RY 2009-09-26 1721 ZS2EZ         599 38 DX  DM5TI         599 14 DX
QSO: 14131 RY 2009-09-26 1723 ZS2EZ         599 38 DX  DL8SCG        599 14 DX
QSO: 14131 RY 2009-09-26 1723 ZS2EZ         599 38 DX  GU0SUP        599 14 DX
QSO: 14131 RY 2009-09-26 1724 ZS2EZ         599 38 DX  W4ZE          599 05 FL
QSO: 14131 RY 2009-09-26 1725 ZS2EZ         599 38 DX  HA2EOA        599 15 DX
QSO: 14131 RY 2009-09-26 1726 ZS2EZ         599 38 DX  MA0GPZ        599 14 DX
QSO: 14131 RY 2009-09-26 1727 ZS2EZ         599 38 DX  W1NG          599 05 CT
QSO: 14131 RY 2009-09-26 1727 ZS2EZ         599 38 DX  DF5WW         599 14 DX
QSO: 14131 RY 2009-09-26 1728 ZS2EZ         599 38 DX  SP1DMD        599 15 DX
QSO: 14131 RY 2009-09-26 1729 ZS2EZ         599 38 DX  IK2BUF        599 15 DX
QSO: 14131 RY 2009-09-26 1729 ZS2EZ         599 38 DX  OK4BX         599 15 DX
QSO: 14131 RY 2009-09-26 1730 ZS2EZ         599 38 DX  LA9TY         599 14 DX
QSO: 14131 RY 2009-09-26 1731 ZS2EZ         599 38 DX  DG2KO         599 14 DX
QSO: 14131 RY 2009-09-26 1731 ZS2EZ         599 38 DX  OM7OM         599 15 DX
QSO: 14131 RY 2009-09-26 1732 ZS2EZ         599 38 DX  VA3PL         599 04 ON
QSO: 14131 RY 2009-09-26 1732 ZS2EZ         599 38 DX  IZ0PSC        599 15 DX
QSO: 14131 RY 2009-09-26 1733 ZS2EZ         599 38 DX  VA2AM         599 05 QC
QSO: 14131 RY 2009-09-26 1734 ZS2EZ         599 38 DX  YL2CI         599 15 DX
QSO: 14131 RY 2009-09-26 1735 ZS2EZ         599 38 DX  I0YQV         599 15 DX
QSO: 14131 RY 2009-09-26 1735 ZS2EZ         599 38 DX  IQ3TN         599 15 DX
QSO: 14131 RY 2009-09-26 1738 ZS2EZ         599 38 DX  IN3JJI        599 15 DX
QSO: 14131 RY 2009-09-26 1738 ZS2EZ         599 38 DX  OE9GHV        599 15 DX
QSO: 14131 RY 2009-09-26 1739 ZS2EZ         599 38 DX  IW4EGX        599 15 DX
QSO: 14131 RY 2009-09-26 1739 ZS2EZ         599 38 DX  I2NKR         599 15 DX
QSO: 14131 RY 2009-09-26 1740 ZS2EZ         599 38 DX  PA4T          599 14 DX
QSO: 14131 RY 2009-09-26 1740 ZS2EZ         599 38 DX  DL1HTY        599 14 DX
QSO: 14131 RY 2009-09-26 1745 ZS2EZ         599 38 DX  HA5VZ         599 15 DX
QSO: 14137 RY 2009-09-26 1748 ZS2EZ         599 38 DX  G6PZ          599 14 DX
QSO: 14142 RY 2009-09-26 1750 ZS2EZ         599 38 DX  IK2HKT        599 15 DX
QSO: 14131 RY 2009-09-26 1752 ZS2EZ         599 38 DX  DL5ZB         599 14 DX
QSO: 14131 RY 2009-09-26 1752 ZS2EZ         599 38 DX  PA4B          599 14 DX
QSO: 14131 RY 2009-09-26 1753 ZS2EZ         599 38 DX  DF4WC         599 14 DX
QSO: 14131 RY 2009-09-26 1754 ZS2EZ         599 38 DX  K0KT          599 04 IA
QSO: 14131 RY 2009-09-26 1755 ZS2EZ         599 38 DX  G3JFS         599 14 DX
QSO: 14128 RY 2009-09-26 1801 ZS2EZ         599 38 DX  IQ2CJ         599 15 DX
QSO: 14125 RY 2009-09-26 1803 ZS2EZ         599 38 DX  DL5AXX        599 14 DX
QSO: 14099 RY 2009-09-26 1805 ZS2EZ         599 38 DX  DR5N          599 14 DX
QSO: 14113 RY 2009-09-26 1820 ZS2EZ         599 38 DX  WA2ETU        599 05 NY
QSO: 14108 RY 2009-09-26 1821 ZS2EZ         599 38 DX  VE1OP         599 05 NS
QSO:  7043 RY 2009-09-26 1900 ZS2EZ         599 38 DX  RW0A          599 18 DX
QSO:  7063 RY 2009-09-26 1944 ZS2EZ         599 38 DX  VQ9LA         599 39 DX
QSO:  3574 RY 2009-09-27 0245 ZS2EZ         599 38 DX  OY3JE         599 14 DX
QSO:  7080 RY 2009-09-27 0254 ZS2EZ         599 38 DX  W7OM          599 03 WA
QSO:  7073 RY 2009-09-27 0258 ZS2EZ         599 38 DX  WA5ZUP        599 04 NM
QSO:  7067 RY 2009-09-27 0308 ZS2EZ         599 38 DX  VE3EJ         599 04 ON
QSO:  7088 RY 2009-09-27 0311 ZS2EZ         599 38 DX  CX9AU         599 13 DX
QSO:  3571 RY 2009-09-27 0350 ZS2EZ         599 38 DX  Z37M          599 15 DX
QSO:  3568 RY 2009-09-27 0354 ZS2EZ         599 38 DX  K1TTT         599 05 MA
QSO:  7056 RY 2009-09-27 0404 ZS2EZ         599 38 DX  K4FJ          599 05 VA
QSO:  7061 RY 2009-09-27 0406 ZS2EZ         599 38 DX  K9NR          599 04 IL
QSO:  7029 RY 2009-09-27 0409 ZS2EZ         599 38 DX  W0GJ          599 04 MN
QSO:  7089 RY 2009-09-27 0416 ZS2EZ         599 38 DX  K7QQ          599 03 WA
QSO:  7067 RY 2009-09-27 0419 ZS2EZ         599 38 DX  K6XX          599 03 CA
QSO:  7060 RY 2009-09-27 0421 ZS2EZ         599 38 DX  TI5/NP3D      599 07 DX
QSO:  7058 RY 2009-09-27 0424 ZS2EZ         599 38 DX  K0IR          599 04 MN
QSO:  7031 RY 2009-09-27 0445 ZS2EZ         599 38 DX  W6WRT         599 03 CA
QSO:  7034 RY 2009-09-27 0451 ZS2EZ         599 38 DX  PU5ATX        599 11 DX
QSO:  7046 RY 2009-09-27 0504 ZS2EZ         599 38 DX  K1TTT         599 05 MA
QSO:  7035 RY 2009-09-27 0507 ZS2EZ         599 38 DX  ZS2Y          599 38 DX
QSO: 14082 RY 2009-09-27 0511 ZS2EZ         599 38 DX  9M2/WQ2C      599 28 DX
QSO: 14097 RY 2009-09-27 0515 ZS2EZ         599 38 DX  A73A          599 21 DX
QSO:  7085 RY 2009-09-27 0533 ZS2EZ         599 38 DX  N6TV          599 03 CA
QSO: 14093 RY 2009-09-27 0547 ZS2EZ         599 38 DX  ZS2Y          599 38 DX
QSO: 14082 RY 2009-09-27 0555 ZS2EZ         599 38 DX  RA6AX         599 16 DX
QSO: 14107 RY 2009-09-27 0645 ZS2EZ         599 38 DX  TR8CA         599 36 DX
QSO: 14101 RY 2009-09-27 0653 ZS2EZ         599 38 DX  V51AS         599 38 DX
QSO: 14082 RY 2009-09-27 0659 ZS2EZ         599 38 DX  CS1CRE        599 14 DX
QSO: 21080 RY 2009-09-27 0709 ZS2EZ         599 38 DX  RO4W          599 16 DX
QSO: 21103 RY 2009-09-27 0716 ZS2EZ         599 38 DX  RX4HZ         599 16 DX
QSO: 21108 RY 2009-09-27 0720 ZS2EZ         599 38 DX  RZ4HZW        599 16 DX
QSO: 21108 RY 2009-09-27 0721 ZS2EZ         599 38 DX  RK9CWA        599 17 DX
QSO: 21108 RY 2009-09-27 0722 ZS2EZ         599 38 DX  US6CQ         599 16 DX
QSO: 21108 RY 2009-09-27 0723 ZS2EZ         599 38 DX  UX2KA         599 16 DX
QSO: 21108 RY 2009-09-27 0725 ZS2EZ         599 38 DX  YL2GC         599 15 DX
QSO: 21108 RY 2009-09-27 0727 ZS2EZ         599 38 DX  YL2NN         599 15 DX
QSO: 21108 RY 2009-09-27 0728 ZS2EZ         599 38 DX  YL2VW         599 15 DX
QSO: 21108 RY 2009-09-27 0729 ZS2EZ         599 38 DX  EU8RZ         599 16 DX
QSO: 21108 RY 2009-09-27 0730 ZS2EZ         599 38 DX  DO8AH         599 14 DX
QSO: 21108 RY 2009-09-27 0731 ZS2EZ         599 38 DX  EA4EPY        599 14 DX
QSO: 21108 RY 2009-09-27 0731 ZS2EZ         599 38 DX  DL5KUR        599 14 DX
QSO: 21108 RY 2009-09-27 0732 ZS2EZ         599 38 DX  RV6LCI        599 16 DX
QSO: 21103 RY 2009-09-27 0743 ZS2EZ         599 38 DX  4Z5CP         599 20 DX
QSO: 21086 RY 2009-09-27 0751 ZS2EZ         599 38 DX  4Z8BB         599 20 DX
QSO: 21077 RY 2009-09-27 0752 ZS2EZ         599 38 DX  UA4WCM        599 16 DX
QSO: 21073 RY 2009-09-27 0753 ZS2EZ         599 38 DX  ZC4LI         599 20 DX
QSO: 21098 RY 2009-09-27 0832 ZS2EZ         599 38 DX  SP7FGP        599 15 DX
QSO: 21098 RY 2009-09-27 0832 ZS2EZ         599 38 DX  DJ1TU         599 14 DX
QSO: 21112 RY 2009-09-27 0837 ZS2EZ         599 38 DX  UT5UKY        599 16 DX
QSO: 21098 RY 2009-09-27 0929 ZS2EZ         599 38 DX  DO6SR         599 14 DX
QSO: 21098 RY 2009-09-27 0931 ZS2EZ         599 38 DX  DO9ST         599 14 DX
QSO: 21082 RY 2009-09-27 1146 ZS2EZ         599 38 DX  IQ3UD         599 15 DX
QSO: 21086 RY 2009-09-27 1149 ZS2EZ         599 38 DX  SV2BFN        599 20 DX
QSO: 21089 RY 2009-09-27 1151 ZS2EZ         599 38 DX  EI0W          599 14 DX
QSO: 21092 RY 2009-09-27 1152 ZS2EZ         599 38 DX  EO5M          599 16 DX
QSO: 21118 RY 2009-09-27 1153 ZS2EZ         599 38 DX  RV3QX         599 16 DX
QSO: 21116 RY 2009-09-27 1155 ZS2EZ         599 38 DX  LZ9R          599 20 DX
QSO: 21110 RY 2009-09-27 1156 ZS2EZ         599 38 DX  RD3AAD        599 16 DX
QSO: 21110 RY 2009-09-27 1157 ZS2EZ         599 38 DX  OK2PQS        599 15 DX
QSO: 21110 RY 2009-09-27 1157 ZS2EZ         599 38 DX  EC8AFM        599 33 DX
QSO: 21110 RY 2009-09-27 1159 ZS2EZ         599 38 DX  SP9BGS        599 15 DX
QSO: 21110 RY 2009-09-27 1200 ZS2EZ         599 38 DX  OK1FLC        599 15 DX
QSO: 21110 RY 2009-09-27 1200 ZS2EZ         599 38 DX  SP9CXX        599 15 DX
QSO: 21110 RY 2009-09-27 1201 ZS2EZ         599 38 DX  IV3UT         599 15 DX
QSO: 21110 RY 2009-09-27 1201 ZS2EZ         599 38 DX  IK0TUM        599 15 DX
QSO: 21110 RY 2009-09-27 1203 ZS2EZ         599 38 DX  G6PZ          599 14 DX
QSO: 21110 RY 2009-09-27 1204 ZS2EZ         599 38 DX  DJ8EW         599 14 DX
QSO: 21110 RY 2009-09-27 1204 ZS2EZ         599 38 DX  OM7RC         599 15 DX
QSO: 21110 RY 2009-09-27 1205 ZS2EZ         599 38 DX  F5LDY         599 14 DX
QSO: 21110 RY 2009-09-27 1206 ZS2EZ         599 38 DX  IT9RIA        599 15 DX
QSO: 21110 RY 2009-09-27 1206 ZS2EZ         599 38 DX  UU7J          599 16 DX
QSO: 21110 RY 2009-09-27 1207 ZS2EZ         599 38 DX  K1TTT         599 05 MA
QSO: 21110 RY 2009-09-27 1208 ZS2EZ         599 38 DX  OM7AX         599 15 DX
QSO: 21110 RY 2009-09-27 1208 ZS2EZ         599 38 DX  9A8W          599 15 DX
QSO: 21110 RY 2009-09-27 1209 ZS2EZ         599 38 DX  IK2SAI        599 15 DX
QSO: 21110 RY 2009-09-27 1209 ZS2EZ         599 38 DX  YP8A          599 20 DX
QSO: 21110 RY 2009-09-27 1210 ZS2EZ         599 38 DX  UY5QO         599 16 DX
QSO: 21110 RY 2009-09-27 1210 ZS2EZ         599 38 DX  OE2KHM        599 15 DX
QSO: 21110 RY 2009-09-27 1211 ZS2EZ         599 38 DX  VU2NKS        599 22 DX
QSO: 21110 RY 2009-09-27 1212 ZS2EZ         599 38 DX  RU6YY         599 16 DX
QSO: 21110 RY 2009-09-27 1213 ZS2EZ         599 38 DX  DL6ZFG        599 14 DX
QSO: 21110 RY 2009-09-27 1213 ZS2EZ         599 38 DX  EE3R          599 14 DX
QSO: 21110 RY 2009-09-27 1216 ZS2EZ         599 38 DX  UT6IS         599 16 DX
QSO: 21110 RY 2009-09-27 1217 ZS2EZ         599 38 DX  G4MKP         599 14 DX
QSO: 21110 RY 2009-09-27 1218 ZS2EZ         599 38 DX  ZC4VJ         599 20 DX
QSO: 21110 RY 2009-09-27 1219 ZS2EZ         599 38 DX  GM0UDL        599 14 DX
QSO: 21110 RY 2009-09-27 1221 ZS2EZ         599 38 DX  PA7LV         599 14 DX
QSO: 21110 RY 2009-09-27 1223 ZS2EZ         599 38 DX  NJ4U          599 05 GA
QSO: 21110 RY 2009-09-27 1223 ZS2EZ         599 38 DX  IK2YSJ        599 15 DX
QSO: 21110 RY 2009-09-27 1224 ZS2EZ         599 38 DX  OK1KMG        599 15 DX
QSO: 21110 RY 2009-09-27 1224 ZS2EZ         599 38 DX  IK5RUN        599 15 DX
QSO: 21110 RY 2009-09-27 1225 ZS2EZ         599 38 DX  I0KHY         599 15 DX
QSO: 21110 RY 2009-09-27 1226 ZS2EZ         599 38 DX  YT2B          599 15 DX
QSO: 21110 RY 2009-09-27 1226 ZS2EZ         599 38 DX  DH1TST        599 14 DX
QSO: 21110 RY 2009-09-27 1227 ZS2EZ         599 38 DX  IK7BEF        599 15 DX
QSO: 21110 RY 2009-09-27 1227 ZS2EZ         599 38 DX  SV1JG         599 20 DX
QSO: 21110 RY 2009-09-27 1228 ZS2EZ         599 38 DX  PA4T          599 14 DX
QSO: 21110 RY 2009-09-27 1229 ZS2EZ         599 38 DX  YB8EL         599 28 DX
QSO: 21110 RY 2009-09-27 1231 ZS2EZ         599 38 DX  IK2WFN        599 15 DX
QSO: 21110 RY 2009-09-27 1231 ZS2EZ         599 38 DX  DO1AYJ        599 14 DX
QSO: 21110 RY 2009-09-27 1233 ZS2EZ         599 38 DX  PA1DE         599 14 DX
QSO: 21110 RY 2009-09-27 1233 ZS2EZ         599 38 DX  DH0GHU        599 14 DX
QSO: 21110 RY 2009-09-27 1236 ZS2EZ         599 38 DX  NK0S          599 05 NC
QSO: 21110 RY 2009-09-27 1237 ZS2EZ         599 38 DX  PP5/OE9APV    599 11 DX
QSO: 21110 RY 2009-09-27 1240 ZS2EZ         599 38 DX  IW0GVG        599 15 DX
QSO: 21110 RY 2009-09-27 1240 ZS2EZ         599 38 DX  G0BRC         599 14 DX
QSO: 21110 RY 2009-09-27 1241 ZS2EZ         599 38 DX  F1OET         599 14 DX
QSO: 21110 RY 2009-09-27 1244 ZS2EZ         599 38 DX  IK3ASM        599 15 DX
QSO: 21110 RY 2009-09-27 1246 ZS2EZ         599 38 DX  YL7X          599 15 DX
QSO: 21110 RY 2009-09-27 1247 ZS2EZ         599 38 DX  I2OGV         599 15 DX
QSO: 21110 RY 2009-09-27 1247 ZS2EZ         599 38 DX  I2XLF         599 15 DX
QSO: 21110 RY 2009-09-27 1248 ZS2EZ         599 38 DX  OZ7DN         599 14 DX
QSO: 21110 RY 2009-09-27 1249 ZS2EZ         599 38 DX  OL8R          599 15 DX
QSO: 21110 RY 2009-09-27 1250 ZS2EZ         599 38 DX  IZ3KSO        599 15 DX
QSO: 21110 RY 2009-09-27 1255 ZS2EZ         599 38 DX  DJ6BQ         599 14 DX
QSO: 21110 RY 2009-09-27 1256 ZS2EZ         599 38 DX  OK2BHD        599 15 DX
QSO: 21110 RY 2009-09-27 1257 ZS2EZ         599 38 DX  IZ0EHL        599 15 DX
QSO: 21110 RY 2009-09-27 1257 ZS2EZ         599 38 DX  OK1AD         599 15 DX
QSO: 21110 RY 2009-09-27 1258 ZS2EZ         599 38 DX  OM3TPN        599 15 DX
QSO: 21110 RY 2009-09-27 1300 ZS2EZ         599 38 DX  K4RV          599 05 SC
QSO: 21097 RY 2009-09-27 1307 ZS2EZ         599 38 DX  FG5LA         599 08 DX
QSO: 21107 RY 2009-09-27 1311 ZS2EZ         599 38 DX  OE2IGP        599 15 DX
QSO: 21107 RY 2009-09-27 1312 ZS2EZ         599 38 DX  DF2RG         599 14 DX
QSO: 21106 RY 2009-09-27 1338 ZS2EZ         599 38 DX  DL4JYT        599 14 DX
QSO: 21106 RY 2009-09-27 1340 ZS2EZ         599 38 DX  G3V           599 14 DX
QSO: 21106 RY 2009-09-27 1341 ZS2EZ         599 38 DX  VE3JM         599 04 ON
QSO: 21106 RY 2009-09-27 1344 ZS2EZ         599 38 DX  EA8AHC        599 33 DX
QSO: 21106 RY 2009-09-27 1345 ZS2EZ         599 38 DX  KA1C          599 05 ME
QSO: 21106 RY 2009-09-27 1346 ZS2EZ         599 38 DX  F5ICC         599 14 DX
QSO: 21106 RY 2009-09-27 1347 ZS2EZ         599 38 DX  K3WI          599 05 MD
QSO: 21106 RY 2009-09-27 1347 ZS2EZ         599 38 DX  W2YR          599 05 NJ
QSO: 21106 RY 2009-09-27 1349 ZS2EZ         599 38 DX  DL1EAL        599 14 DX
QSO: 21106 RY 2009-09-27 1350 ZS2EZ         599 38 DX  N1SV          599 05 MA
QSO: 21106 RY 2009-09-27 1350 ZS2EZ         599 38 DX  IN3BIY        599 15 DX
QSO: 21106 RY 2009-09-27 1351 ZS2EZ         599 38 DX  EB1LA         599 14 DX
QSO: 21106 RY 2009-09-27 1351 ZS2EZ         599 38 DX  W3MF          599 05 PA
QSO: 21106 RY 2009-09-27 1352 ZS2EZ         599 38 DX  AA3B          599 05 PA
QSO: 21106 RY 2009-09-27 1353 ZS2EZ         599 38 DX  EA5AV         599 14 DX
QSO: 21106 RY 2009-09-27 1353 ZS2EZ         599 38 DX  VA3DX         599 04 ON
QSO: 21106 RY 2009-09-27 1354 ZS2EZ         599 38 DX  WD4DDU        599 05 VA
QSO: 21106 RY 2009-09-27 1356 ZS2EZ         599 38 DX  KB1EFS        599 05 MA
QSO: 21106 RY 2009-09-27 1356 ZS2EZ         599 38 DX  AY8A          599 13 DX
QSO: 21106 RY 2009-09-27 1357 ZS2EZ         599 38 DX  IK2BUF        599 15 DX
QSO: 21106 RY 2009-09-27 1358 ZS2EZ         599 38 DX  K3IU          599 05 RI
QSO: 21106 RY 2009-09-27 1359 ZS2EZ         599 38 DX  I3EVK         599 15 DX
QSO: 21106 RY 2009-09-27 1359 ZS2EZ         599 38 DX  W4PK          599 05 VA
QSO: 21106 RY 2009-09-27 1400 ZS2EZ         599 38 DX  DL1RYD        599 14 DX
QSO: 21106 RY 2009-09-27 1400 ZS2EZ         599 38 DX  UR4U          599 16 DX
QSO: 21106 RY 2009-09-27 1401 ZS2EZ         599 38 DX  W1BYH         599 05 MA
QSO: 21106 RY 2009-09-27 1401 ZS2EZ         599 38 DX  N8CC          599 04 MI
QSO: 21106 RY 2009-09-27 1402 ZS2EZ         599 38 DX  NR4M          599 05 VA
QSO: 21106 RY 2009-09-27 1402 ZS2EZ         599 38 DX  W2YC          599 05 NJ
QSO: 21106 RY 2009-09-27 1403 ZS2EZ         599 38 DX  W2FU          599 05 NY
QSO: 21106 RY 2009-09-27 1404 ZS2EZ         599 38 DX  N8BJQ         599 04 OH
QSO: 21106 RY 2009-09-27 1405 ZS2EZ         599 38 DX  DL4MCF        599 14 DX
QSO: 21106 RY 2009-09-27 1405 ZS2EZ         599 38 DX  IK1MEG        599 15 DX
QSO: 21106 RY 2009-09-27 1406 ZS2EZ         599 38 DX  DL9NDS        599 14 DX
QSO: 21106 RY 2009-09-27 1407 ZS2EZ         599 38 DX  WW3S          599 05 PA
QSO: 21106 RY 2009-09-27 1407 ZS2EZ         599 38 DX  DR600UL       599 14 DX
QSO: 21106 RY 2009-09-27 1408 ZS2EZ         599 38 DX  WY3P          599 05 VA
QSO: 21106 RY 2009-09-27 1409 ZS2EZ         599 38 DX  WA2ETU        599 05 NY
QSO: 21106 RY 2009-09-27 1409 ZS2EZ         599 38 DX  HA3LI         599 15 DX
QSO: 21106 RY 2009-09-27 1412 ZS2EZ         599 38 DX  H2E           599 20 DX
QSO: 21106 RY 2009-09-27 1414 ZS2EZ         599 38 DX  K3ONW         599 05 PA
QSO: 21106 RY 2009-09-27 1415 ZS2EZ         599 38 DX  PA1TX         599 14 DX
QSO: 21106 RY 2009-09-27 1417 ZS2EZ         599 38 DX  HK3LGO        599 09 DX
QSO: 21106 RY 2009-09-27 1418 ZS2EZ         599 38 DX  K1IB          599 05 VT
QSO: 21106 RY 2009-09-27 1419 ZS2EZ         599 38 DX  W9MU          599 04 IL
QSO: 21106 RY 2009-09-27 1419 ZS2EZ         599 38 DX  EI4GXB        599 14 DX
QSO: 21106 RY 2009-09-27 1420 ZS2EZ         599 38 DX  SM3LGO        599 14 DX
QSO: 21106 RY 2009-09-27 1421 ZS2EZ         599 38 DX  IK3TZB        599 15 DX
QSO: 21106 RY 2009-09-27 1421 ZS2EZ         599 38 DX  G3XPO         599 14 DX
QSO: 21106 RY 2009-09-27 1423 ZS2EZ         599 38 DX  K3NK          599 05 PA
QSO: 21106 RY 2009-09-27 1423 ZS2EZ         599 38 DX  F6HRP         599 14 DX
QSO: 21106 RY 2009-09-27 1424 ZS2EZ         599 38 DX  IK2XDE        599 15 DX
QSO: 21106 RY 2009-09-27 1425 ZS2EZ         599 38 DX  AA8LL         599 04 OH
QSO: 21106 RY 2009-09-27 1425 ZS2EZ         599 38 DX  K9CT          599 04 IL
QSO: 21106 RY 2009-09-27 1426 ZS2EZ         599 38 DX  IK4TVP        599 15 DX
QSO: 21106 RY 2009-09-27 1426 ZS2EZ         599 38 DX  K1FWE         599 05 NH
QSO: 21106 RY 2009-09-27 1428 ZS2EZ         599 38 DX  K8AJS         599 04 OH
QSO: 21106 RY 2009-09-27 1428 ZS2EZ         599 38 DX  GM5A          599 14 DX
QSO: 21106 RY 2009-09-27 1429 ZS2EZ         599 38 DX  NS9I          599 04 WI
QSO: 21106 RY 2009-09-27 1430 ZS2EZ         599 38 DX  F5RD          599 14 DX
QSO: 21106 RY 2009-09-27 1430 ZS2EZ         599 38 DX  CX4AAJ        599 13 DX
QSO: 21106 RY 2009-09-27 1431 ZS2EZ         599 38 DX  G4KHG         599 14 DX
QSO: 21106 RY 2009-09-27 1432 ZS2EZ         599 38 DX  IZ4MJP        599 15 DX
QSO: 21106 RY 2009-09-27 1432 ZS2EZ         599 38 DX  DJ1AA         599 14 DX
QSO: 21106 RY 2009-09-27 1433 ZS2EZ         599 38 DX  EA5RM         599 14 DX
QSO: 21106 RY 2009-09-27 1433 ZS2EZ         599 38 DX  MW0CRI        599 14 DX
QSO: 21106 RY 2009-09-27 1434 ZS2EZ         599 38 DX  G0CGL         599 14 DX
QSO: 21106 RY 2009-09-27 1435 ZS2EZ         599 38 DX  GM4JR         599 14 DX
QSO: 21106 RY 2009-09-27 1436 ZS2EZ         599 38 DX  DK1BX         599 14 DX
QSO: 21106 RY 2009-09-27 1437 ZS2EZ         599 38 DX  PA5KT         599 14 DX
QSO: 21106 RY 2009-09-27 1437 ZS2EZ         599 38 DX  ND9E          599 04 IL
QSO: 21106 RY 2009-09-27 1438 ZS2EZ         599 38 DX  AB0LR         599 04 CO
QSO: 21106 RY 2009-09-27 1439 ZS2EZ         599 38 DX  W0LSD         599 04 CO
QSO: 21106 RY 2009-09-27 1440 ZS2EZ         599 38 DX  VE3XD         599 04 ON
QSO: 21106 RY 2009-09-27 1440 ZS2EZ         599 38 DX  VE3AP         599 04 ON
QSO: 21106 RY 2009-09-27 1441 ZS2EZ         599 38 DX  K0XB          599 04 MN
QSO: 21106 RY 2009-09-27 1442 ZS2EZ         599 38 DX  ND4V          599 05 GA
QSO: 21106 RY 2009-09-27 1442 ZS2EZ         599 38 DX  VE3KF         599 04 ON
QSO: 21106 RY 2009-09-27 1443 ZS2EZ         599 38 DX  WA1GOS        599 05 MA
QSO: 21106 RY 2009-09-27 1446 ZS2EZ         599 38 DX  WA2VYA        599 05 NJ
QSO: 21106 RY 2009-09-27 1446 ZS2EZ         599 38 DX  DL7FCQ        599 14 DX
QSO: 21106 RY 2009-09-27 1447 ZS2EZ         599 38 DX  VA3PL         599 04 ON
QSO: 21106 RY 2009-09-27 1449 ZS2EZ         599 38 DX  LU1IBL        599 13 DX
QSO: 21106 RY 2009-09-27 1450 ZS2EZ         599 38 DX  K0IR          599 04 MN
QSO: 21106 RY 2009-09-27 1450 ZS2EZ         599 38 DX  W2YE          599 05 VA
QSO: 21106 RY 2009-09-27 1451 ZS2EZ         599 38 DX  VE3JI         599 04 ON
QSO: 21106 RY 2009-09-27 1451 ZS2EZ         599 38 DX  UW7LL         599 16 DX
QSO: 21106 RY 2009-09-27 1453 ZS2EZ         599 38 DX  WD4PDZ        599 05 NC
QSO: 21106 RY 2009-09-27 1454 ZS2EZ         599 38 DX  DJ3EN         599 14 DX
QSO: 21106 RY 2009-09-27 1455 ZS2EZ         599 38 DX  K0JJR         599 04 MN
QSO: 21106 RY 2009-09-27 1456 ZS2EZ         599 38 DX  VE4EAR        599 04 MB
QSO: 21106 RY 2009-09-27 1456 ZS2EZ         599 38 DX  ON4AXU        599 14 DX
QSO: 21106 RY 2009-09-27 1457 ZS2EZ         599 38 DX  DF1DX         599 14 DX
QSO: 21106 RY 2009-09-27 1458 ZS2EZ         599 38 DX  KD8GOX        599 04 MI
QSO: 21106 RY 2009-09-27 1459 ZS2EZ         599 38 DX  DL6ATM        599 14 DX
