START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: T19
CALLSIGN: DK0CN/P
CLAIMED-SCORE: 207866
CREATED-BY: UcxLog 7.76, modified by DXHF upload.
OPERATORS: DL8MAS DL2MHO DM1JZ DJ7BA DL6FCD DG5DJ DL1MRA DL1MTV DM7WL DK3QN
QSO:  1800 PH 2018-09-02 0321 DK0CN/P       59  306    DL0FA/P       59  359
QSO:  1800 PH 2018-09-02 0325 DK0CN/P       59  307    OR5N/P        59  395
QSO:  1800 PH 2018-09-02 0326 DK0CN/P       59  308    DL0FD/P       59  526
QSO:  1800 PH 2018-09-02 0327 DK0CN/P       59  309    DJ4WM         59  045
QSO:  1800 PH 2018-09-02 0330 DK0CN/P       59  310    LA1K/P        59  041
QSO:  1800 PH 2018-09-02 0332 DK0CN/P       59  311    S50VZZ/P      59  314
QSO:  1800 PH 2018-09-02 0333 DK0CN/P       59  312    DK0VE/P       59  182
QSO:  1800 PH 2018-09-02 0334 DK0CN/P       59  313    DA0C/P        59  357
QSO:  3500 PH 2018-09-02 0352 DK0CN/P       59  314    PI4AMF/P      59  480
QSO:  3500 PH 2018-09-02 0355 DK0CN/P       59  315    EI7T/P        59  199
QSO:  3500 PH 2018-09-02 0358 DK0CN/P       59  316    9A3AJU        59  016
QSO:  3500 PH 2018-09-02 0400 DK0CN/P       59  317    YU1TTD        59  001
QSO:  3500 PH 2018-09-02 0400 DK0CN/P       59  318    G0FBB/P       59  283
QSO:  3500 PH 2018-09-02 0401 DK0CN/P       59  319    G8FC/P        59  253
QSO:  3500 PH 2018-09-02 0403 DK0CN/P       59  320    SQ3MIS/P      59  031
QSO:  3500 PH 2018-09-02 0404 DK0CN/P       59  321    DL3IF/P       59  256
QSO:  3500 PH 2018-09-02 0404 DK0CN/P       59  322    G2DX/P        59  262
QSO:  3500 PH 2018-09-02 0405 DK0CN/P       59  323    ON4MNS/P      59  157
QSO:  3500 PH 2018-09-02 0406 DK0CN/P       59  324    DM2W/P        59  226
QSO:  3500 PH 2018-09-02 0407 DK0CN/P       59  325    GM3BSQ/P      59  201
QSO:  3500 PH 2018-09-02 0408 DK0CN/P       59  326    G2XV/P        59  222
QSO:  3500 PH 2018-09-02 0410 DK0CN/P       59  327    DF6RI         59  021
QSO:  3500 PH 2018-09-02 0411 DK0CN/P       59  328    DA2X/P        59  258
QSO:  3500 PH 2018-09-02 0411 DK0CN/P       59  329    DM5R/P        59  238
QSO:  3500 PH 2018-09-02 0412 DK0CN/P       59  330    IW0HLZ        59  105
QSO:  3500 PH 2018-09-02 0414 DK0CN/P       59  331    G0KJP         59  013
QSO:  3500 PH 2018-09-02 0415 DK0CN/P       59  332    DK0OH/P       59  254
QSO:  3500 PH 2018-09-02 0415 DK0CN/P       59  333    DL0PDM/P      59  204
QSO:  3500 PH 2018-09-02 0416 DK0CN/P       59  334    GW8GT/P       59  273
QSO:  3500 PH 2018-09-02 0419 DK0CN/P       59  335    OZ2EDR/P      59  127
QSO:  3500 PH 2018-09-02 0420 DK0CN/P       59  336    SP6PAZ/P      59  228
QSO:  3500 PH 2018-09-02 0421 DK0CN/P       59  337    G4EKT/P       59  265
QSO:  7000 PH 2018-09-02 0424 DK0CN/P       59  338    EW6F          59  044
QSO:  7000 PH 2018-09-02 0429 DK0CN/P       59  339    DL0IPS/P      59  323
QSO:  7000 PH 2018-09-02 0432 DK0CN/P       59  340    YL1ZX/P       59  123
QSO:  7000 PH 2018-09-02 0434 DK0CN/P       59  341    UV7U/P        59  130
QSO:  3500 PH 2018-09-02 0440 DK0CN/P       59  342    HF5L/P        59  390
QSO:  3500 PH 2018-09-02 0441 DK0CN/P       59  343    G8PX/P        59  246
QSO:  3500 PH 2018-09-02 0443 DK0CN/P       59  344    S550DSW/P     59  394
QSO:  3500 PH 2018-09-02 0445 DK0CN/P       59  345    DK0JA/P       59  215
QSO:  3500 PH 2018-09-02 0448 DK0CN/P       59  346    DL0IPS/P      59  327
QSO:  3500 PH 2018-09-02 0451 DK0CN/P       59  347    OZ7RJ/P       59  127
QSO:  3500 PH 2018-09-02 0451 DK0CN/P       59  348    DL0VE/P       59  351
QSO:  3500 PH 2018-09-02 0452 DK0CN/P       59  349    DL0RT/P       59  152
QSO:  1800 PH 2018-09-02 0459 DK0CN/P       59  350    DL0IPS/P      59  331
QSO: 14000 PH 2018-09-02 0512 DK0CN/P       59  351    UA9R          59  000
QSO: 14000 PH 2018-09-02 0515 DK0CN/P       59  352    EK0W/P        59  189
QSO: 14000 PH 2018-09-02 0516 DK0CN/P       59  353    RC9A          59  000
QSO: 14000 PH 2018-09-02 0519 DK0CN/P       59  354    R7GU/P        59  020
QSO: 14000 PH 2018-09-02 0520 DK0CN/P       59  355    RK9Q          59  000
QSO: 14000 PH 2018-09-02 0522 DK0CN/P       59  356    R9YU          59  000
QSO: 14000 PH 2018-09-02 0527 DK0CN/P       59  357    UN8PT         59  000
QSO: 14000 PH 2018-09-02 0530 DK0CN/P       59  358    R8TT          59  000
QSO: 14000 PH 2018-09-02 0535 DK0CN/P       59  359    UA9MA         59  055
QSO: 14000 PH 2018-09-02 0541 DK0CN/P       59  360    R7BF/P        59  288
QSO: 14000 PH 2018-09-02 0542 DK0CN/P       59  361    A41NN         59  000
QSO: 14000 PH 2018-09-02 0543 DK0CN/P       59  362    4Z5FW         59  000
QSO: 14000 PH 2018-09-02 0545 DK0CN/P       59  363    UA9CUA        59  000
QSO: 14000 PH 2018-09-02 0547 DK0CN/P       59  364    UN7ZAF        59  000
QSO: 14000 PH 2018-09-02 0551 DK0CN/P       59  365    JA8COE        59  000
QSO: 14000 PH 2018-09-02 0553 DK0CN/P       59  366    EW6F          59  066
QSO: 14000 PH 2018-09-02 0600 DK0CN/P       59  367    SN5O/P        59  732
QSO: 14000 PH 2018-09-02 0606 DK0CN/P       59  368    UA8MA         59  086
QSO: 14000 PH 2018-09-02 0615 DK0CN/P       59  369    DL0FU/P       59  445
QSO: 14000 PH 2018-09-02 0616 DK0CN/P       59  370    OH2BV         59  000
QSO: 14000 PH 2018-09-02 0620 DK0CN/P       59  371    R3KBO/P       59  848
QSO: 14000 PH 2018-09-02 0622 DK0CN/P       59  372    SX2IMA/P      59  341
QSO: 14000 PH 2018-09-02 0626 DK0CN/P       59  373    UY5ZZ         59  000
QSO: 14000 PH 2018-09-02 0628 DK0CN/P       59  374    J48J/P        59  213
QSO: 14000 PH 2018-09-02 0630 DK0CN/P       59  375    YL3CW         59  175
QSO: 14000 PH 2018-09-02 0632 DK0CN/P       59  376    4X1IM         59  000
QSO: 14000 PH 2018-09-02 0634 DK0CN/P       59  377    RL4F          59  000
QSO:  7000 PH 2018-09-02 0637 DK0CN/P       59  378    S52WW         59  560
QSO:  7000 PH 2018-09-02 0638 DK0CN/P       59  379    9A6OY/P       59  030
QSO:  7000 PH 2018-09-02 0642 DK0CN/P       59  380    YP0C          59  466
QSO:  7000 PH 2018-09-02 0643 DK0CN/P       59  381    DK0FC/P       59  440
QSO:  7000 PH 2018-09-02 0645 DK0CN/P       59  382    DL1NKS        59  162
QSO:  7000 PH 2018-09-02 0650 DK0CN/P       59  383    ON7SA/P       59  338
QSO:  7000 PH 2018-09-02 0652 DK0CN/P       59  384    MW0EDX        59  069
QSO:  7000 PH 2018-09-02 0700 DK0CN/P       59  385    G0FBB/P       59  356
QSO:  7000 PH 2018-09-02 0704 DK0CN/P       59  386    EI7T/P        59  273
QSO:  7000 PH 2018-09-02 0705 DK0CN/P       59  387    DL0CS/P       59  799
QSO:  7000 PH 2018-09-02 0707 DK0CN/P       59  388    5P2C          59  000
QSO:  7000 PH 2018-09-02 0710 DK0CN/P       59  389    OY1R/MM       33  000
QSO: 14000 PH 2018-09-02 0714 DK0CN/P       59  390    JE6RPM        59  000
QSO: 14000 PH 2018-09-02 0715 DK0CN/P       59  391    4X1VF         59  000
QSO: 14000 PH 2018-09-02 0717 DK0CN/P       59  392    LY2AE         59  000
QSO: 14000 PH 2018-09-02 0719 DK0CN/P       59  393    RA9AMO        59  000
QSO: 14000 PH 2018-09-02 0720 DK0CN/P       59  394    OH6RE         59  000
QSO: 14000 PH 2018-09-02 0722 DK0CN/P       59  395    SZ7DAK/P      59  126
QSO: 14000 PH 2018-09-02 0723 DK0CN/P       59  396    YP0C          59  506
QSO: 14000 PH 2018-09-02 0724 DK0CN/P       59  397    IB4A          57  000
QSO: 14000 PH 2018-09-02 0729 DK0CN/P       59  398    LA1K/P        59  130
QSO: 14000 PH 2018-09-02 0733 DK0CN/P       59  399    DL0SN/P       59  509
QSO: 14000 PH 2018-09-02 0735 DK0CN/P       59  400    8S0C          59  008
QSO: 14000 PH 2018-09-02 0742 DK0CN/P       59  401    JU1DX         59  000
QSO: 14000 PH 2018-09-02 0744 DK0CN/P       59  402    LA1ARG/P      59  099
QSO: 14000 PH 2018-09-02 0748 DK0CN/P       59  403    RC7A          59  106
QSO: 14000 PH 2018-09-02 0753 DK0CN/P       59  404    G4ATH/P       59  353
QSO: 21000 PH 2018-09-02 0755 DK0CN/P       59  405    7Z1SJ         59  000
QSO: 21000 PH 2018-09-02 0757 DK0CN/P       59  406    IB4A          59  000
QSO: 21000 PH 2018-09-02 0800 DK0CN/P       59  407    YP0C          59  552
QSO: 21000 PH 2018-09-02 0800 DK0CN/P       59  408    DL0LA/P       59  605
QSO: 28000 PH 2018-09-02 0801 DK0CN/P       59  409    DL0LA/P       59  606
QSO: 14000 PH 2018-09-02 0813 DK0CN/P       59  410    IZ7FLP        59  411
QSO: 14000 PH 2018-09-02 0817 DK0CN/P       59  411    DL0CS/P       59  849
QSO: 14000 PH 2018-09-02 0818 DK0CN/P       59  412    G4FUH/P       59  526
QSO: 14000 PH 2018-09-02 0829 DK0CN/P       59  413    G6MC          59  021
QSO: 14000 PH 2018-09-02 0830 DK0CN/P       59  414    LA9L/P        59  007
QSO: 14000 PH 2018-09-02 0832 DK0CN/P       59  415    SV3QUP/P      59  045
QSO: 14000 PH 2018-09-02 0835 DK0CN/P       59  416    DF0M/P        59  322
QSO: 14000 PH 2018-09-02 0836 DK0CN/P       59  417    LY5W          59  000
QSO: 14000 PH 2018-09-02 0840 DK0CN/P       59  418    G0IUA         59  001
QSO: 14000 PH 2018-09-02 0843 DK0CN/P       59  419    LZ3FN         59  015
QSO: 14000 PH 2018-09-02 0845 DK0CN/P       59  420    G3PYE/P       59  548
QSO: 21000 PH 2018-09-02 0850 DK0CN/P       59  421    DL0FU/P       59  473
QSO: 21000 PH 2018-09-02 0850 DK0CN/P       59  422    OH6DL         59  003
QSO: 28000 PH 2018-09-02 0851 DK0CN/P       59  423    DL0FU/P       59  474
QSO: 14000 PH 2018-09-02 0857 DK0CN/P       59  424    G3ULT/P       59  442
QSO: 14000 PH 2018-09-02 0859 DK0CN/P       59  425    SZ4TRI/P      57  103
QSO: 14000 PH 2018-09-02 0903 DK0CN/P       59  426    ON4TWS/P      59  837
QSO: 14000 PH 2018-09-02 0905 DK0CN/P       59  427    G3WKS/P       59  361
QSO: 14000 PH 2018-09-02 0908 DK0CN/P       59  428    MU0GSY        59  238
QSO: 14000 PH 2018-09-02 0909 DK0CN/P       59  429    YL1ZX/P       59  183
QSO: 14000 PH 2018-09-02 0912 DK0CN/P       59  430    5P2C          59  067
QSO: 21000 PH 2018-09-02 0920 DK0CN/P       59  431    LA1K/P        59  090
QSO: 21000 PH 2018-09-02 0921 DK0CN/P       59  432    DK0V/P        59  308
QSO: 28000 PH 2018-09-02 0922 DK0CN/P       59  433    DK0V/P        59  309
QSO: 21000 PH 2018-09-02 0931 DK0CN/P       59  434    M0TSL/P       59  469
QSO: 14000 PH 2018-09-02 0934 DK0CN/P       59  435    G4FBS/P       59  533
QSO: 14000 PH 2018-09-02 0936 DK0CN/P       59  436    M0YRF/P       59  558
QSO: 14000 PH 2018-09-02 0938 DK0CN/P       59  437    G0FBB/P       59  401
QSO: 14000 PH 2018-09-02 0941 DK0CN/P       59  438    EI7T/P        59  340
QSO: 14000 PH 2018-09-02 0943 DK0CN/P       59  439    S52WW         59  704
QSO: 14000 PH 2018-09-02 0948 DK0CN/P       59  440    G3ZTT/P       59  152
QSO: 14000 PH 2018-09-02 0949 DK0CN/P       59  441    LY5XX         59  002
QSO: 14000 PH 2018-09-02 0950 DK0CN/P       59  442    2E0RNM        59  011
QSO: 14000 PH 2018-09-02 0951 DK0CN/P       59  443    G8PX/P        59  312
QSO: 14000 PH 2018-09-02 0951 DK0CN/P       59  444    G3RXQ         59  236
QSO: 14000 PH 2018-09-02 0952 DK0CN/P       59  445    GM4GG/P       59  227
QSO: 14000 PH 2018-09-02 0952 DK0CN/P       59  446    RT2F          59  049
QSO: 14000 PH 2018-09-02 0953 DK0CN/P       59  447    M0JSX         59  016
QSO: 14000 PH 2018-09-02 0957 DK0CN/P       59  448    MI0SDR        59  001
QSO: 14000 PH 2018-09-02 0958 DK0CN/P       59  449    G3UES/P       59  295
QSO: 14000 PH 2018-09-02 0958 DK0CN/P       59  450    G0SRC/P       59  106
QSO: 14000 PH 2018-09-02 0959 DK0CN/P       59  451    M0KPW/P       59  188
QSO: 14000 PH 2018-09-02 1000 DK0CN/P       59  452    LA1AFP/P      59  267
QSO: 14000 PH 2018-09-02 1000 DK0CN/P       59  453    OZ0W/P        59  048
QSO: 14000 PH 2018-09-02 1001 DK0CN/P       59  454    G8MKC/P       59  280
QSO: 14000 PH 2018-09-02 1001 DK0CN/P       59  455    G5N/P         59  037
QSO: 14000 PH 2018-09-02 1004 DK0CN/P       59  456    G4YRC/P       59  102
QSO: 14000 PH 2018-09-02 1008 DK0CN/P       59  457    MM3AWA        59  051
QSO: 14000 PH 2018-09-02 1009 DK0CN/P       59  458    M0VWK         59  008
QSO: 14000 PH 2018-09-02 1009 DK0CN/P       59  459    G7SAC/P       59  279
QSO: 14000 PH 2018-09-02 1012 DK0CN/P       59  460    G4SJM/P       59  256
QSO: 14000 PH 2018-09-02 1016 DK0CN/P       59  461    OZ2AR/P       59  149
QSO: 14000 PH 2018-09-02 1020 DK0CN/P       59  462    EI1E/P        59  557
QSO: 14000 PH 2018-09-02 1022 DK0CN/P       59  463    5P2F/P        59  006
QSO: 21000 PH 2018-09-02 1023 DK0CN/P       59  464    OH0FM         59  047
QSO: 21000 PH 2018-09-02 1027 DK0CN/P       59  465    LA1ARG/P      59  28
QSO: 14000 PH 2018-09-02 1037 DK0CN/P       59  466    RA9MX         59  000
QSO: 14000 PH 2018-09-02 1039 DK0CN/P       59  467    OZ7RJ/P       59  061
QSO: 14000 PH 2018-09-02 1043 DK0CN/P       59  468    EA3HJO/P      59  269
QSO: 14000 PH 2018-09-02 1047 DK0CN/P       59  469    UV7U/P        59  211
QSO: 14000 PH 2018-09-02 1051 DK0CN/P       59  470    R2DKK         59  020
QSO: 14000 PH 2018-09-02 1052 DK0CN/P       59  471    RN4SC         59  044
QSO: 14000 PH 2018-09-02 1055 DK0CN/P       59  472    G0CXP/M       59  044
QSO: 14000 PH 2018-09-02 1056 DK0CN/P       59  473    OZ3EDR/P      59  055
QSO: 14000 PH 2018-09-02 1057 DK0CN/P       59  474    SV8CYR/P      59  078
QSO: 14000 PH 2018-09-02 1058 DK0CN/P       59  475    G1IZB/P       59  004
QSO: 14000 PH 2018-09-02 1059 DK0CN/P       59  476    OH1NOA        59  026
QSO: 14000 PH 2018-09-02 1102 DK0CN/P       59  477    G3RSD         59  068
QSO: 14000 PH 2018-09-02 1103 DK0CN/P       59  478    DK0RU/P       59  296
QSO: 14000 PH 2018-09-02 1104 DK0CN/P       59  479    G3RCM/P       59  215
QSO: 14000 PH 2018-09-02 1106 DK0CN/P       59  480    DK6VCO        59  128
QSO: 14000 PH 2018-09-02 1107 DK0CN/P       59  481    G0VVM         59  132
QSO: 14000 PH 2018-09-02 1108 DK0CN/P       59  482    GM3BSQ/P      59  268
QSO: 14000 PH 2018-09-02 1108 DK0CN/P       59  483    DL0LK/P       59  537
QSO: 14000 PH 2018-09-02 1109 DK0CN/P       59  484    PC1PM         59  042
QSO: 14000 PH 2018-09-02 1113 DK0CN/P       59  485    M0DSR         59  001
QSO: 14000 PH 2018-09-02 1114 DK0CN/P       59  486    JA2AXB        59  000
QSO: 14000 PH 2018-09-02 1116 DK0CN/P       59  487    JE1FQV        59  000
QSO: 14000 PH 2018-09-02 1120 DK0CN/P       59  488    JA0FIL        59  000
QSO: 14000 PH 2018-09-02 1121 DK0CN/P       59  489    JN2AMD        59  000
QSO: 14000 PH 2018-09-02 1126 DK0CN/P       59  490    M0TSL/P       59  541
QSO: 14000 PH 2018-09-02 1129 DK0CN/P       59  491    UN7QF         59  000
QSO: 14000 PH 2018-09-02 1131 DK0CN/P       59  492    DM3C/P        59  567
QSO: 14000 PH 2018-09-02 1137 DK0CN/P       59  493    JE1CKA        59  000
QSO: 14000 PH 2018-09-02 1139 DK0CN/P       59  494    PI4VPO/P      59  221
QSO: 14000 PH 2018-09-02 1145 DK0CN/P       59  495    JH4UYB        59  114
QSO: 14000 PH 2018-09-02 1148 DK0CN/P       59  496    TM53J         59  000
QSO: 14000 PH 2018-09-02 1150 DK0CN/P       59  497    DL0FA/P       59  588
QSO: 14000 PH 2018-09-02 1151 DK0CN/P       59  498    OZ7SKB/P      59  016
QSO: 14000 PH 2018-09-02 1151 DK0CN/P       59  499    DJ4WM         59  082
QSO: 14000 PH 2018-09-02 1152 DK0CN/P       59  500    OZ9EDR/P      59  119
QSO: 14000 PH 2018-09-02 1154 DK0CN/P       59  501    G8DQP         59  010
QSO: 14000 PH 2018-09-02 1155 DK0CN/P       59  502    OH0FM         59  070
QSO: 14000 PH 2018-09-02 1155 DK0CN/P       59  503    DL4HG/P       59  171
QSO: 21000 PH 2018-09-02 1204 DK0CN/P       59  504    DG1CM         59  001
QSO: 28000 PH 2018-09-02 1205 DK0CN/P       59  505    DG1CM         59  002
QSO:  7000 PH 2018-09-02 1206 DK0CN/P       59  506    DF0NG/P       59  473
QSO:  7000 PH 2018-09-02 1208 DK0CN/P       59  507    DP6T/P        59  779
QSO:  7000 PH 2018-09-02 1210 DK0CN/P       59  508    DL0EF/P       59  389
QSO:  7000 PH 2018-09-02 1211 DK0CN/P       59  509    DL0FD/P       59  728
QSO:  7000 PH 2018-09-02 1211 DK0CN/P       59  510    DK0MM/P       59  929
QSO:  7000 PH 2018-09-02 1213 DK0CN/P       59  511    DL0SN/P       59  702
QSO:  7000 PH 2018-09-02 1215 DK0CN/P       59  512    DA2X/P        59  358
QSO:  7000 PH 2018-09-02 1215 DK0CN/P       59  513    DP6M/P        59  504
QSO:  7000 PH 2018-09-02 1216 DK0CN/P       59  514    DL1ASA/P      59  363
QSO:  7000 PH 2018-09-02 1217 DK0CN/P       59  515    DK0MN/P       59  759
QSO: 14000 PH 2018-09-02 1218 DK0CN/P       59  516    DK0MN/P       59  760
QSO:  7000 PH 2018-09-02 1219 DK0CN/P       59  517    DL1T/P        59  404
QSO:  7000 PH 2018-09-02 1220 DK0CN/P       59  518    DL0GC/P       59  707
QSO:  7000 PH 2018-09-02 1220 DK0CN/P       59  519    DL0BR/P       59  257
QSO:  7000 PH 2018-09-02 1221 DK0CN/P       59  520    DK0IU/P       59  449
QSO:  7000 PH 2018-09-02 1222 DK0CN/P       59  521    DJ4HP         59  006
QSO:  7000 PH 2018-09-02 1222 DK0CN/P       59  522    DJ7UD         59  092
QSO:  7000 PH 2018-09-02 1223 DK0CN/P       59  523    ON6MS/P       59  734
QSO:  7000 PH 2018-09-02 1224 DK0CN/P       59  524    DF0LE/P       59  205
QSO:  7000 PH 2018-09-02 1224 DK0CN/P       59  525    G3RXQ         59  283
QSO:  7000 PH 2018-09-02 1225 DK0CN/P       59  526    DF7HH/P       59  240
QSO:  7000 PH 2018-09-02 1226 DK0CN/P       59  527    M0PZT/P       59  006
QSO:  7000 PH 2018-09-02 1226 DK0CN/P       59  528    DL8PZ         59  075
QSO:  7000 PH 2018-09-02 1226 DK0CN/P       59  529    DD7ZN         59  027
QSO:  7000 PH 2018-09-02 1227 DK0CN/P       59  530    DC6KI         59  003
QSO:  7000 PH 2018-09-02 1228 DK0CN/P       59  531    DF0MN/P       59  455
QSO:  7000 PH 2018-09-02 1229 DK0CN/P       59  532    PA0XAW        59  056
QSO:  7000 PH 2018-09-02 1230 DK0CN/P       59  533    DL5L/P        59  501
QSO:  7000 PH 2018-09-02 1230 DK0CN/P       59  534    DL3IF/P       59  382
QSO:  7000 PH 2018-09-02 1231 DK0CN/P       59  535    DL0BB/P       59  405
QSO:  7000 PH 2018-09-02 1231 DK0CN/P       59  536    DL0RN/P       59  214
QSO:  7000 PH 2018-09-02 1232 DK0CN/P       59  537    DG9NED        59  011
QSO:  7000 PH 2018-09-02 1232 DK0CN/P       59  538    DK6VCO        59  155
QSO:  7000 PH 2018-09-02 1233 DK0CN/P       59  539    DK0RU/P       59  325
QSO:  7000 PH 2018-09-02 1233 DK0CN/P       59  540    DK2WC         59  019
QSO:  7000 PH 2018-09-02 1234 DK0CN/P       59  541    DD5DD/P       59  363
QSO:  7000 PH 2018-09-02 1234 DK0CN/P       59  542    DL5BL         59  056
QSO:  7000 PH 2018-09-02 1235 DK0CN/P       59  543    DL0FU/P       59  527
QSO:  7000 PH 2018-09-02 1236 DK0CN/P       59  544    DF0HO/P       59  615
QSO:  7000 PH 2018-09-02 1236 DK0CN/P       59  545    DL1DWW        59  249
QSO:  7000 PH 2018-09-02 1238 DK0CN/P       59  546    DM5R/P        59  376
QSO:  7000 PH 2018-09-02 1239 DK0CN/P       59  547    DL0HN/P       59  389
QSO:  7000 PH 2018-09-02 1239 DK0CN/P       59  548    DL2UV         59  028
QSO:  7000 PH 2018-09-02 1240 DK0CN/P       59  549    OZ5DD         59  000
QSO:  7000 PH 2018-09-02 1241 DK0CN/P       59  550    DL2IAJ        59  019
QSO:  7000 PH 2018-09-02 1244 DK0CN/P       59  551    DK8R/P        59  509
QSO:  7000 PH 2018-09-02 1248 DK0CN/P       59  552    HB9BS/P       59  303
QSO:  7000 PH 2018-09-02 1258 DK0CN/P       59  553    DF0CQ/P       59  566
QSO:  7000 PH 2018-09-02 1259 DK0CN/P       59  554    DM3Y/P        59  388
END-OF-LOG:
