START-OF-LOG: 3.0
CALLSIGN: PI4CC
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 4747435
NAME: Contest Club
LOCATION: DX
OPERATORS: PA2A PA2DK PA2EVR PA2MVM PA4LA PC2A PD7RB PG2A PG2M PG4DX
CLUB: Bavarian Contest Club
CERTIFICATE: NO
CREATED-BY: Win-Test 4.21.0
SOAPBOX: Run for fun!. 3 radio's in one shack 2*4 meters CU next contest
QSO: 14096 RY 2016-09-24 0813 PI4CC         599 14 DX  G0BRC         599 14 DX  0
QSO:  7056 RY 2016-09-24 0813 PI4CC         599 14 DX  DF9OO         599 14 DX  0
QSO: 21100 RY 2016-09-24 0813 PI4CC         599 14 DX  DK5JM         599 14 DX  0
QSO: 14096 RY 2016-09-24 0813 PI4CC         599 14 DX  UT5UML        599 16 DX  0
QSO:  7056 RY 2016-09-24 0814 PI4CC         599 14 DX  YU4DEY        599 15 DX  0
QSO: 14096 RY 2016-09-24 0814 PI4CC         599 14 DX  RK4S          599 16 DX  0
QSO: 14096 RY 2016-09-24 0814 PI4CC         599 14 DX  EW7EW         599 16 DX  0
QSO:  7056 RY 2016-09-24 0814 PI4CC         599 14 DX  HG3FMZ        599 15 DX  0
QSO: 14096 RY 2016-09-24 0815 PI4CC         599 14 DX  UR5CN         599 16 DX  0
QSO:  7056 RY 2016-09-24 0815 PI4CC         599 14 DX  G4ZOB         599 14 DX  0
QSO: 14096 RY 2016-09-24 0815 PI4CC         599 14 DX  SV9RPE        599 20 DX  0
QSO:  7056 RY 2016-09-24 0816 PI4CC         599 14 DX  DF7JC         599 14 DX  0
QSO: 21100 RY 2016-09-24 0816 PI4CC         599 14 DX  G3LDI         599 14 DX  0
QSO: 21100 RY 2016-09-24 0817 PI4CC         599 14 DX  YB2TX         599 28 DX  0
QSO:  7056 RY 2016-09-24 0817 PI4CC         599 14 DX  DL1ARJ        599 14 DX  0
QSO: 14096 RY 2016-09-24 0818 PI4CC         599 14 DX  3Z9M          599 15 DX  0
QSO: 21100 RY 2016-09-24 0819 PI4CC         599 14 DX  JA7VEI        599 25 DX  0
QSO: 14096 RY 2016-09-24 0819 PI4CC         599 14 DX  UC6A          599 16 DX  0
QSO:  7056 RY 2016-09-24 0820 PI4CC         599 14 DX  F6DZD         599 14 DX  0
QSO: 14096 RY 2016-09-24 0820 PI4CC         599 14 DX  EA7AN         599 14 DX  0
QSO:  7056 RY 2016-09-24 0820 PI4CC         599 14 DX  CR3W          599 33 DX  0
QSO: 14096 RY 2016-09-24 0820 PI4CC         599 14 DX  YU1BN         599 15 DX  0
QSO:  7056 RY 2016-09-24 0821 PI4CC         599 14 DX  I4UUL         599 15 DX  0
QSO: 21100 RY 2016-09-24 0822 PI4CC         599 14 DX  RT4W          599 16 DX  0
QSO:  7056 RY 2016-09-24 0823 PI4CC         599 14 DX  DN2RMC        599 14 DX  0
QSO: 14090 RY 2016-09-24 0823 PI4CC         599 14 DX  OH0Z          599 15 DX  0
QSO:  7056 RY 2016-09-24 0824 PI4CC         599 14 DX  PC5D          599 14 DX  0
QSO:  7056 RY 2016-09-24 0825 PI4CC         599 14 DX  GM7R          599 14 DX  0
QSO: 21100 RY 2016-09-24 0825 PI4CC         599 14 DX  UA0CW         599 19 DX  0
QSO: 14082 RY 2016-09-24 0826 PI4CC         599 14 DX  CR3W          599 33 DX  0
QSO: 21100 RY 2016-09-24 0827 PI4CC         599 14 DX  R7TO          599 16 DX  0
QSO:  7056 RY 2016-09-24 0830 PI4CC         599 14 DX  SP3DOF        599 15 DX  0
QSO: 21100 RY 2016-09-24 0831 PI4CC         599 14 DX  UA4SJO        599 16 DX  0
QSO:  7056 RY 2016-09-24 0831 PI4CC         599 14 DX  SP5XSD        599 15 DX  0
QSO:  7056 RY 2016-09-24 0832 PI4CC         599 14 DX  DL2DWP        599 14 DX  0
QSO:  7056 RY 2016-09-24 0832 PI4CC         599 14 DX  I1EIS         599 15 DX  0
QSO:  7056 RY 2016-09-24 0833 PI4CC         599 14 DX  R7AB          599 16 DX  0
QSO: 14097 RY 2016-09-24 0834 PI4CC         599 14 DX  PA4G          599 14 DX  0
QSO: 14097 RY 2016-09-24 0836 PI4CC         599 14 DX  SV1EBV        599 20 DX  0
QSO:  7056 RY 2016-09-24 0838 PI4CC         599 14 DX  DL9OBY        599 14 DX  0
QSO: 14097 RY 2016-09-24 0838 PI4CC         599 14 DX  OK7LO         599 15 DX  0
QSO:  7056 RY 2016-09-24 0838 PI4CC         599 14 DX  G0BVC         599 14 DX  0
QSO: 14097 RY 2016-09-24 0839 PI4CC         599 14 DX  DJ3NG         599 14 DX  0
QSO:  7056 RY 2016-09-24 0839 PI4CC         599 14 DX  DL3FCG        599 14 DX  0
QSO: 14096 RY 2016-09-24 0842 PI4CC         599 14 DX  BD3CB         599 24 DX  0
QSO: 21100 RY 2016-09-24 0843 PI4CC         599 14 DX  JA9LX         599 25 DX  0
QSO: 21100 RY 2016-09-24 0844 PI4CC         599 14 DX  PI4VAD        599 14 DX  0
QSO: 14097 RY 2016-09-24 0844 PI4CC         599 14 DX  OU2DX         599 14 DX  0
QSO:  7047 RY 2016-09-24 0845 PI4CC         599 14 DX  IV3/YT3H      599 15 DX  0
QSO: 21100 RY 2016-09-24 0845 PI4CC         599 14 DX  JF2OZH        599 25 DX  0
QSO: 21100 RY 2016-09-24 0845 PI4CC         599 14 DX  JH3WKE        599 25 DX  0
QSO:  7043 RY 2016-09-24 0846 PI4CC         599 14 DX  LY7Z          599 15 DX  0
QSO: 21100 RY 2016-09-24 0847 PI4CC         599 14 DX  JA1UXV        599 25 DX  0
QSO: 21100 RY 2016-09-24 0849 PI4CC         599 14 DX  JF2QNM        599 25 DX  0
QSO: 21100 RY 2016-09-24 0849 PI4CC         599 14 DX  JP1TRJ        599 25 DX  0
QSO: 14092 RY 2016-09-24 0850 PI4CC         599 14 DX  VK7BO         599 30 DX  0
QSO: 21100 RY 2016-09-24 0850 PI4CC         599 14 DX  RM3F          599 16 DX  0
QSO:  7056 RY 2016-09-24 0851 PI4CC         599 14 DX  M0OSH         599 14 DX  0
QSO: 21100 RY 2016-09-24 0853 PI4CC         599 14 DX  S57AW         599 15 DX  0
QSO: 21100 RY 2016-09-24 0854 PI4CC         599 14 DX  RK9AK         599 17 DX  0
QSO: 14100 RY 2016-09-24 0857 PI4CC         599 14 DX  T88ON         599 27 DX  0
QSO:  7047 RY 2016-09-24 0857 PI4CC         599 14 DX  OU2DX         599 14 DX  0
QSO: 14082 RY 2016-09-24 0859 PI4CC         599 14 DX  UA0LMO        599 19 DX  0
QSO:  7056 RY 2016-09-24 0900 PI4CC         599 14 DX  DJ4XR         599 14 DX  0
QSO: 14082 RY 2016-09-24 0900 PI4CC         599 14 DX  PY4RGS        599 11 DX  0
QSO:  7056 RY 2016-09-24 0901 PI4CC         599 14 DX  DL5ARM        599 14 DX  0
QSO: 14082 RY 2016-09-24 0901 PI4CC         599 14 DX  JA1AYO        599 25 DX  0
QSO: 14082 RY 2016-09-24 0902 PI4CC         599 14 DX  OH2BV         599 15 DX  0
QSO: 21098 RY 2016-09-24 0902 PI4CC         599 14 DX  RK4S          599 16 DX  0
QSO:  7056 RY 2016-09-24 0903 PI4CC         599 14 DX  IQ3UD         599 15 DX  0
QSO:  7056 RY 2016-09-24 0903 PI4CC         599 14 DX  HF1D          599 15 DX  0
QSO: 21098 RY 2016-09-24 0904 PI4CC         599 14 DX  RA4L          599 16 DX  0
QSO:  7056 RY 2016-09-24 0904 PI4CC         599 14 DX  DL6ON         599 14 DX  0
QSO: 14082 RY 2016-09-24 0904 PI4CC         599 14 DX  SM6GKT        599 14 DX  0
QSO:  7056 RY 2016-09-24 0905 PI4CC         599 14 DX  DL3SYA        599 14 DX  0
QSO: 21098 RY 2016-09-24 0905 PI4CC         599 14 DX  JE4MHL        599 25 DX  0
QSO: 14082 RY 2016-09-24 0905 PI4CC         599 14 DX  IQ9UI         599 15 DX  0
QSO: 21098 RY 2016-09-24 0905 PI4CC         599 14 DX  UA4M          599 16 DX  0
QSO: 21098 RY 2016-09-24 0906 PI4CC         599 14 DX  JA7ACM        599 25 DX  0
QSO: 14082 RY 2016-09-24 0906 PI4CC         599 14 DX  JA6GCE        599 25 DX  0
QSO: 14082 RY 2016-09-24 0907 PI4CC         599 14 DX  R3PV          599 16 DX  0
QSO:  7056 RY 2016-09-24 0908 PI4CC         599 14 DX  M5M           599 14 DX  0
QSO:  7056 RY 2016-09-24 0908 PI4CC         599 14 DX  LN7TTT        599 14 DX  0
QSO: 21098 RY 2016-09-24 0909 PI4CC         599 14 DX  JE1RRK        599 25 DX  0
QSO:  7056 RY 2016-09-24 0909 PI4CC         599 14 DX  GZ5Y          599 14 DX  0
QSO:  7056 RY 2016-09-24 0911 PI4CC         599 14 DX  DK2AT         599 14 DX  0
QSO:  7056 RY 2016-09-24 0911 PI4CC         599 14 DX  EA2BNU        599 14 DX  0
QSO: 14104 RY 2016-09-24 0911 PI4CC         599 14 DX  LY2EW         599 15 DX  0
QSO: 14104 RY 2016-09-24 0912 PI4CC         599 14 DX  HA8JV         599 15 DX  0
QSO: 21098 RY 2016-09-24 0912 PI4CC         599 14 DX  J4MOK         599 20 DX  0
QSO:  7056 RY 2016-09-24 0912 PI4CC         599 14 DX  GW4BKG        599 14 DX  0
QSO: 14104 RY 2016-09-24 0912 PI4CC         599 14 DX  IK2NCJ        599 15 DX  0
QSO:  7056 RY 2016-09-24 0913 PI4CC         599 14 DX  DJ8EW         599 14 DX  0
QSO:  7056 RY 2016-09-24 0913 PI4CC         599 14 DX  G4FPA         599 14 DX  0
QSO: 21098 RY 2016-09-24 0913 PI4CC         599 14 DX  JA3HBF        599 25 DX  0
QSO: 14079 RY 2016-09-24 0914 PI4CC         599 14 DX  EW8DX         599 16 DX  0
QSO: 21098 RY 2016-09-24 0915 PI4CC         599 14 DX  BM4OUF        599 24 DX  0
QSO:  7056 RY 2016-09-24 0915 PI4CC         599 14 DX  HB9EPM        599 14 DX  0
QSO: 21098 RY 2016-09-24 0916 PI4CC         599 14 DX  JR1EMO        599 25 DX  0
QSO: 21098 RY 2016-09-24 0916 PI4CC         599 14 DX  JH1NCZ        599 25 DX  0
QSO: 21098 RY 2016-09-24 0917 PI4CC         599 14 DX  RA9YE         599 18 DX  0
QSO: 14092 RY 2016-09-24 0918 PI4CC         599 14 DX  PA5WT         599 14 DX  0
QSO: 14092 RY 2016-09-24 0920 PI4CC         599 14 DX  JH0EPI        599 25 DX  0
QSO: 14092 RY 2016-09-24 0921 PI4CC         599 14 DX  JK1UNZ        599 25 DX  0
QSO:  7056 RY 2016-09-24 0921 PI4CC         599 14 DX  DF0DRB        599 14 DX  0
QSO: 21098 RY 2016-09-24 0922 PI4CC         599 14 DX  SW9XB         599 20 DX  0
QSO: 14092 RY 2016-09-24 0922 PI4CC         599 14 DX  RA4HL         599 16 DX  0
QSO: 21098 RY 2016-09-24 0923 PI4CC         599 14 DX  PA0TCA        599 14 DX  0
QSO: 21098 RY 2016-09-24 0923 PI4CC         599 14 DX  SM5VZQ        599 14 DX  0
QSO:  7056 RY 2016-09-24 0923 PI4CC         599 14 DX  LY5W          599 15 DX  0
QSO: 21098 RY 2016-09-24 0925 PI4CC         599 14 DX  RV3UQ         599 16 DX  0
QSO: 14092 RY 2016-09-24 0925 PI4CC         599 14 DX  CT1BYK        599 14 DX  0
QSO:  7056 RY 2016-09-24 0925 PI4CC         599 14 DX  IZ3GOG        599 15 DX  0
QSO: 14092 RY 2016-09-24 0926 PI4CC         599 14 DX  EA8ARG        599 33 DX  0
QSO: 14092 RY 2016-09-24 0926 PI4CC         599 14 DX  YO5OHY        599 20 DX  0
QSO:  7056 RY 2016-09-24 0928 PI4CC         599 14 DX  DG7MF         599 14 DX  0
QSO:  7056 RY 2016-09-24 0929 PI4CC         599 14 DX  LA1PHA        599 14 DX  0
QSO: 21098 RY 2016-09-24 0929 PI4CC         599 14 DX  UT2IO         599 16 DX  0
QSO: 21098 RY 2016-09-24 0931 PI4CC         599 14 DX  JE8BKW        599 25 DX  0
QSO: 21098 RY 2016-09-24 0932 PI4CC         599 14 DX  RK4FAJ        599 16 DX  0
QSO: 21098 RY 2016-09-24 0932 PI4CC         599 14 DX  9V1XX         599 28 DX  0
QSO:  7056 RY 2016-09-24 0933 PI4CC         599 14 DX  SP7AH         599 15 DX  0
QSO: 21098 RY 2016-09-24 0933 PI4CC         599 14 DX  JP3BEE        599 25 DX  0
QSO:  7056 RY 2016-09-24 0934 PI4CC         599 14 DX  PA4G          599 14 DX  0
QSO: 21098 RY 2016-09-24 0934 PI4CC         599 14 DX  PA6B          599 14 DX  0
QSO:  7056 RY 2016-09-24 0937 PI4CC         599 14 DX  DL9IM         599 14 DX  0
QSO: 14083 RY 2016-09-24 0937 PI4CC         599 14 DX  CR5U          599 14 DX  0
QSO:  7056 RY 2016-09-24 0938 PI4CC         599 14 DX  F5BBD         599 14 DX  0
QSO:  7056 RY 2016-09-24 0938 PI4CC         599 14 DX  DJ3JD         599 14 DX  0
QSO: 21098 RY 2016-09-24 0939 PI4CC         599 14 DX  JA4BXL        599 25 DX  0
QSO:  7056 RY 2016-09-24 0941 PI4CC         599 14 DX  DK1IP         599 14 DX  0
QSO: 14083 RY 2016-09-24 0942 PI4CC         599 14 DX  UA4NC         599 16 DX  0
QSO:  7056 RY 2016-09-24 0942 PI4CC         599 14 DX  DL1TRK        599 14 DX  0
QSO: 21098 RY 2016-09-24 0942 PI4CC         599 14 DX  JM6EXB        599 25 DX  0
QSO:  7056 RY 2016-09-24 0943 PI4CC         599 14 DX  HA3PT         599 15 DX  0
QSO:  7056 RY 2016-09-24 0944 PI4CC         599 14 DX  OH5CXL        599 15 DX  0
QSO:  7056 RY 2016-09-24 0945 PI4CC         599 14 DX  F6CCH         599 14 DX  0
QSO:  7056 RY 2016-09-24 0946 PI4CC         599 14 DX  OH2EUU        599 15 DX  0
QSO:  7056 RY 2016-09-24 0946 PI4CC         599 14 DX  DL0LK         599 14 DX  0
QSO: 14123 RY 2016-09-24 0947 PI4CC         599 14 DX  E79DS         599 15 DX  0
QSO:  7056 RY 2016-09-24 0947 PI4CC         599 14 DX  LY2FN         599 15 DX  0
QSO:  7056 RY 2016-09-24 0947 PI4CC         599 14 DX  DJ4MH         599 14 DX  0
QSO:  7056 RY 2016-09-24 0948 PI4CC         599 14 DX  DL8TG         599 14 DX  0
QSO:  7056 RY 2016-09-24 0949 PI4CC         599 14 DX  IW4ECF        599 15 DX  0
QSO: 21098 RY 2016-09-24 0949 PI4CC         599 14 DX  JG1OWV        599 25 DX  0
QSO: 14099 RY 2016-09-24 0950 PI4CC         599 14 DX  EA9LZ         599 33 DX  0
QSO: 21098 RY 2016-09-24 0950 PI4CC         599 14 DX  UR7QM         599 16 DX  0
QSO:  7056 RY 2016-09-24 0951 PI4CC         599 14 DX  AN400V        599 14 DX  0
QSO: 21098 RY 2016-09-24 0952 PI4CC         599 14 DX  JM1FHL        599 25 DX  0
QSO: 21098 RY 2016-09-24 0952 PI4CC         599 14 DX  JA1AYO        599 25 DX  0
QSO:  7056 RY 2016-09-24 0952 PI4CC         599 14 DX  IK8SEU        599 15 DX  0
QSO: 21098 RY 2016-09-24 0953 PI4CC         599 14 DX  JA1SVP        599 25 DX  0
QSO: 21098 RY 2016-09-24 0953 PI4CC         599 14 DX  JA2ATE        599 25 DX  0
QSO:  7056 RY 2016-09-24 0953 PI4CC         599 14 DX  SP2ZIE        599 15 DX  0
QSO:  7056 RY 2016-09-24 0954 PI4CC         599 14 DX  IK3SSJ        599 15 DX  0
QSO: 21098 RY 2016-09-24 0954 PI4CC         599 14 DX  8J7C/7        599 25 DX  0
QSO: 21098 RY 2016-09-24 0954 PI4CC         599 14 DX  BV1EK         599 24 DX  0
QSO: 14073 RY 2016-09-24 0955 PI4CC         599 14 DX  KP2/WE5DX     599 08 DX  0
QSO: 21098 RY 2016-09-24 0955 PI4CC         599 14 DX  JM2LEI        599 25 DX  0
QSO:  7056 RY 2016-09-24 0955 PI4CC         599 14 DX  OE5TKM        599 15 DX  0
QSO: 21098 RY 2016-09-24 0955 PI4CC         599 14 DX  JD1BON        599 27 DX  0
QSO: 21098 RY 2016-09-24 0957 PI4CC         599 14 DX  JI2FYR        599 25 DX  0
QSO: 21098 RY 2016-09-24 0958 PI4CC         599 14 DX  JR1IJV        599 25 DX  0
QSO:  7046 RY 2016-09-24 0958 PI4CC         599 14 DX  OK1FGD        599 15 DX  0
QSO: 21098 RY 2016-09-24 0958 PI4CC         599 14 DX  JA1WSK        599 25 DX  0
QSO: 21098 RY 2016-09-24 0959 PI4CC         599 14 DX  7N2UQC        599 25 DX  0
QSO: 21098 RY 2016-09-24 1000 PI4CC         599 14 DX  JA1IAZ        599 25 DX  0
QSO:  7052 RY 2016-09-24 1000 PI4CC         599 14 DX  HB9RB         599 14 DX  0
QSO: 21098 RY 2016-09-24 1001 PI4CC         599 14 DX  JA6FIO        599 25 DX  0
QSO:  7054 RY 2016-09-24 1001 PI4CC         599 14 DX  LX8RTTY       599 14 DX  0
QSO: 21098 RY 2016-09-24 1002 PI4CC         599 14 DX  JR0GXA        599 25 DX  0
QSO: 14101 RY 2016-09-24 1002 PI4CC         599 14 DX  PA7AM         599 14 DX  0
QSO:  7048 RY 2016-09-24 1002 PI4CC         599 14 DX  IW2MXY        599 15 DX  0
QSO: 14101 RY 2016-09-24 1002 PI4CC         599 14 DX  LY4OO         599 15 DX  0
QSO: 21098 RY 2016-09-24 1002 PI4CC         599 14 DX  JO3QVT        599 25 DX  0
QSO: 21098 RY 2016-09-24 1003 PI4CC         599 14 DX  JA1IRH        599 25 DX  0
QSO:  7045 RY 2016-09-24 1003 PI4CC         599 14 DX  PA2IP         599 14 DX  0
QSO: 21098 RY 2016-09-24 1004 PI4CC         599 14 DX  JH1PXH        599 25 DX  0
QSO: 14101 RY 2016-09-24 1004 PI4CC         599 14 DX  JJ1ENZ        599 25 DX  0
QSO:  7049 RY 2016-09-24 1004 PI4CC         599 14 DX  IV3JCC        599 15 DX  0
QSO: 14101 RY 2016-09-24 1005 PI4CC         599 14 DX  EU1FQ         599 16 DX  0
QSO:  7043 RY 2016-09-24 1006 PI4CC         599 14 DX  EA3AQ         599 14 DX  0
QSO: 14101 RY 2016-09-24 1006 PI4CC         599 14 DX  SP5XOV        599 15 DX  0
QSO: 14101 RY 2016-09-24 1007 PI4CC         599 14 DX  LY2CV         599 15 DX  0
QSO: 21098 RY 2016-09-24 1008 PI4CC         599 14 DX  RU0LL         599 19 DX  0
QSO:  7051 RY 2016-09-24 1008 PI4CC         599 14 DX  IK4UNH        599 15 DX  0
QSO: 14101 RY 2016-09-24 1008 PI4CC         599 14 DX  JA7VEI        599 25 DX  0
QSO: 14101 RY 2016-09-24 1009 PI4CC         599 14 DX  IZ0PMV        599 15 DX  0
QSO:  7051 RY 2016-09-24 1009 PI4CC         599 14 DX  HB9RDD        599 14 DX  0
QSO: 21098 RY 2016-09-24 1011 PI4CC         599 14 DX  BH4TYL        599 24 DX  0
QSO: 14101 RY 2016-09-24 1011 PI4CC         599 14 DX  9A0Z          599 15 DX  0
QSO: 14101 RY 2016-09-24 1011 PI4CC         599 14 DX  JR2UJT        599 25 DX  0
QSO: 14101 RY 2016-09-24 1013 PI4CC         599 14 DX  LY2TS         599 15 DX  0
QSO: 14101 RY 2016-09-24 1014 PI4CC         599 14 DX  HG44PY        599 15 DX  0
QSO:  7052 RY 2016-09-24 1014 PI4CC         599 14 DX  SQ1BSY        599 15 DX  0
QSO:  7052 RY 2016-09-24 1015 PI4CC         599 14 DX  S59GCD        599 15 DX  0
QSO: 14101 RY 2016-09-24 1015 PI4CC         599 14 DX  S57AW         599 15 DX  0
QSO: 14101 RY 2016-09-24 1015 PI4CC         599 14 DX  SM5CZQ        599 14 DX  0
QSO:  7052 RY 2016-09-24 1017 PI4CC         599 14 DX  ON4TC         599 14 DX  0
QSO: 14101 RY 2016-09-24 1017 PI4CC         599 14 DX  JA7WND        599 25 DX  0
QSO: 14101 RY 2016-09-24 1017 PI4CC         599 14 DX  UX0SX         599 16 DX  0
QSO:  7052 RY 2016-09-24 1017 PI4CC         599 14 DX  DK1AX         599 14 DX  0
QSO: 21120 RY 2016-09-24 1018 PI4CC         599 14 DX  JH4UTP        599 25 DX  0
QSO: 21119 RY 2016-09-24 1019 PI4CC         599 14 DX  JI1RXQ        599 25 DX  0
QSO: 14101 RY 2016-09-24 1019 PI4CC         599 14 DX  JR0AMD        599 25 DX  0
QSO:  7052 RY 2016-09-24 1020 PI4CC         599 14 DX  DL1T          599 14 DX  0
QSO:  7052 RY 2016-09-24 1021 PI4CC         599 14 DX  IQ6AN         599 15 DX  0
QSO: 14101 RY 2016-09-24 1021 PI4CC         599 14 DX  UN6LN         599 17 DX  0
QSO:  7052 RY 2016-09-24 1021 PI4CC         599 14 DX  DF2F          599 14 DX  0
QSO: 14101 RY 2016-09-24 1022 PI4CC         599 14 DX  IK7XNF        599 15 DX  0
QSO: 21117 RY 2016-09-24 1022 PI4CC         599 14 DX  LX7I          599 14 DX  0
QSO:  7052 RY 2016-09-24 1022 PI4CC         599 14 DX  IZ5DKO        599 15 DX  0
QSO: 14101 RY 2016-09-24 1022 PI4CC         599 14 DX  HA1TX         599 15 DX  0
QSO: 14101 RY 2016-09-24 1023 PI4CC         599 14 DX  VC3S          599 04 ON  0
QSO: 21117 RY 2016-09-24 1024 PI4CC         599 14 DX  JA2BQX        599 25 DX  0
QSO: 14101 RY 2016-09-24 1024 PI4CC         599 14 DX  JR0AMD        599 25 DX  0
QSO: 21115 RY 2016-09-24 1025 PI4CC         599 14 DX  JA1ZGO        599 25 DX  0
QSO: 21115 RY 2016-09-24 1026 PI4CC         599 14 DX  JR3RIY        599 25 DX  0
QSO:  7052 RY 2016-09-24 1027 PI4CC         599 14 DX  DL3MVC        599 14 DX  0
QSO: 21114 RY 2016-09-24 1028 PI4CC         599 14 DX  DF8XC         599 14 DX  0
QSO:  7052 RY 2016-09-24 1029 PI4CC         599 14 DX  DL4LT         599 14 DX  0
QSO: 14085 RY 2016-09-24 1029 PI4CC         599 14 DX  NR4M          599 05 VA  0
QSO: 21112 RY 2016-09-24 1029 PI4CC         599 14 DX  JA9APS        599 25 DX  0
QSO: 14113 RY 2016-09-24 1031 PI4CC         599 14 DX  WP3C          599 08 DX  0
QSO: 21111 RY 2016-09-24 1031 PI4CC         599 14 DX  JH5MXB        599 25 DX  0
QSO: 21110 RY 2016-09-24 1032 PI4CC         599 14 DX  JS3CTQ        599 25 DX  0
QSO:  7052 RY 2016-09-24 1034 PI4CC         599 14 DX  GM4FDM        599 14 DX  0
QSO: 14091 RY 2016-09-24 1036 PI4CC         599 14 DX  K1SND         599 05 MA  0
QSO: 14091 RY 2016-09-24 1037 PI4CC         599 14 DX  VA3DF         599 04 ON  0
QSO: 21112 RY 2016-09-24 1037 PI4CC         599 14 DX  VU2MUD        599 22 DX  0
QSO: 14091 RY 2016-09-24 1038 PI4CC         599 14 DX  OH4HK         599 15 DX  0
QSO: 21111 RY 2016-09-24 1039 PI4CC         599 14 DX  JA1WWO        599 25 DX  0
QSO:  7052 RY 2016-09-24 1039 PI4CC         599 14 DX  EA3HKA        599 14 DX  0
QSO: 21109 RY 2016-09-24 1039 PI4CC         599 14 DX  RO6A          599 16 DX  0
QSO: 14091 RY 2016-09-24 1039 PI4CC         599 14 DX  LY5G          599 15 DX  0
QSO: 14091 RY 2016-09-24 1040 PI4CC         599 14 DX  WW4LL         599 05 GA  0
QSO: 14091 RY 2016-09-24 1041 PI4CC         599 14 DX  OK2EA         599 15 DX  0
QSO: 14091 RY 2016-09-24 1041 PI4CC         599 14 DX  ED2V          599 14 DX  0
QSO: 21106 RY 2016-09-24 1042 PI4CC         599 14 DX  UC8U          599 18 DX  0
QSO: 14091 RY 2016-09-24 1042 PI4CC         599 14 DX  UT7CR         599 16 DX  0
QSO: 14091 RY 2016-09-24 1043 PI4CC         599 14 DX  IK3TP         599 15 DX  0
QSO: 21105 RY 2016-09-24 1043 PI4CC         599 14 DX  JR2UBS        599 25 DX  0
QSO: 14091 RY 2016-09-24 1043 PI4CC         599 14 DX  VE3UTT        599 04 ON  0
QSO:  7052 RY 2016-09-24 1044 PI4CC         599 14 DX  PA3AIN        599 14 DX  0
QSO: 14091 RY 2016-09-24 1045 PI4CC         599 14 DX  KB1EFS        599 05 MA  0
QSO: 21105 RY 2016-09-24 1045 PI4CC         599 14 DX  JA1IZ         599 25 DX  0
QSO: 21105 RY 2016-09-24 1046 PI4CC         599 14 DX  JA8IDS        599 25 DX  0
QSO: 14091 RY 2016-09-24 1046 PI4CC         599 14 DX  OM4O          599 15 DX  0
QSO:  7052 RY 2016-09-24 1046 PI4CC         599 14 DX  DC8QT         599 14 DX  0
QSO: 21105 RY 2016-09-24 1046 PI4CC         599 14 DX  JR1DQK        599 25 DX  0
QSO: 21105 RY 2016-09-24 1047 PI4CC         599 14 DX  JO4CFV        599 25 DX  0
QSO: 14091 RY 2016-09-24 1047 PI4CC         599 14 DX  K1MAA         599 05 CT  0
QSO: 21105 RY 2016-09-24 1047 PI4CC         599 14 DX  JA0IOF        599 25 DX  0
QSO: 14091 RY 2016-09-24 1047 PI4CC         599 14 DX  JH1GTY        599 25 DX  0
QSO: 14091 RY 2016-09-24 1048 PI4CC         599 14 DX  OM3R          599 15 DX  0
QSO: 21105 RY 2016-09-24 1048 PI4CC         599 14 DX  JN3TSY        599 25 DX  0
QSO: 14091 RY 2016-09-24 1049 PI4CC         599 14 DX  JA2XYO        599 25 DX  0
QSO: 21105 RY 2016-09-24 1049 PI4CC         599 14 DX  JN1MSO        599 25 DX  0
QSO:  7052 RY 2016-09-24 1049 PI4CC         599 14 DX  IW1CBG        599 15 DX  0
QSO: 21105 RY 2016-09-24 1050 PI4CC         599 14 DX  JE3EDJ        599 25 DX  0
QSO: 14091 RY 2016-09-24 1050 PI4CC         599 14 DX  JA1VVX        599 25 DX  0
QSO: 21105 RY 2016-09-24 1050 PI4CC         599 14 DX  RV3ZN         599 16 DX  0
QSO: 14091 RY 2016-09-24 1051 PI4CC         599 14 DX  YO4CVV        599 20 DX  0
QSO: 21105 RY 2016-09-24 1051 PI4CC         599 14 DX  DH8BQA        599 14 DX  0
QSO: 14091 RY 2016-09-24 1052 PI4CC         599 14 DX  OH0JWL        599 15 DX  0
QSO: 21105 RY 2016-09-24 1053 PI4CC         599 14 DX  JA1SJV        599 25 DX  0
QSO: 21105 RY 2016-09-24 1053 PI4CC         599 14 DX  JR1NHI        599 25 DX  0
QSO: 14091 RY 2016-09-24 1053 PI4CC         599 14 DX  HG7FHD        599 15 DX  0
QSO: 14091 RY 2016-09-24 1054 PI4CC         599 14 DX  VE2DSB        599 05 QC  0
QSO: 21105 RY 2016-09-24 1055 PI4CC         599 14 DX  JS6SCC        599 25 DX  0
QSO: 14091 RY 2016-09-24 1056 PI4CC         599 14 DX  JH8SIT        599 25 DX  0
QSO: 14091 RY 2016-09-24 1057 PI4CC         599 14 DX  K3LR          599 05 PA  0
QSO: 14091 RY 2016-09-24 1057 PI4CC         599 14 DX  JJ4CDW        599 25 DX  0
QSO: 21105 RY 2016-09-24 1057 PI4CC         599 14 DX  JE6JAO        599 25 DX  0
QSO: 14091 RY 2016-09-24 1058 PI4CC         599 14 DX  UW7W          599 16 DX  0
