START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: 4O4A
OPERATORS: 4O4A
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  7000 CW 2018-04-21 0016 4O4A          599 49         EV6Z          599 83        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 50         E77W          599 164       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 51         UT4LW         599 103       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 52         RA3Y          599 61        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 53         UY5TE         599 4         
QSO:  7000 CW 2018-04-21 0016 4O4A          599 54         UW1WU         599 85        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 55         SE4E          599 37        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 56         OH3GZ         599 3         
QSO:  7000 CW 2018-04-21 0016 4O4A          599 57         YU0A          599 BGD       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 58         YU1LM/QRP     599 BGD       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 59         UR7MZ         599 115       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 60         YT5R          599 ZAJ       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 61         SP9TTG        599 29        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 62         YL3GAZ        599 57        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 63         IK2IKW        599 3         
QSO:  7000 CW 2018-04-21 0016 4O4A          599 64         OK4RQ         599 44        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 65         YU1MI         599 POM       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 66         SP4G          599 13        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 67         E79EA         599 96        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 68         YT4W          599 BRA       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 69         D1ITU         599 47        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 70         YU7KW         599 JBN       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 71         YT1T          599 MAC       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 72         YU2A          599 NIS       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 73         UT3EK         599 59        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 74         SP1AEN        599 133       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 75         UT1IM         599 62        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 76         YT1FZ         599 SUM       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 77         DL3KWF        599 32        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 78         SP1C          599 142       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 79         YT6T          599 SBT       
QSO:  7000 CW 2018-04-21 0016 4O4A          599 80         YO2CEQ        599 53        
QSO:  7000 CW 2018-04-21 0016 4O4A          599 81         IV3HAX        599 57        
QSO:  3500 CW 2018-04-21 0017 4O4A          599 82         UA2FL         599 197       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 83         YT2T          599 NIS       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 84         E77W          599 260       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 85         LZ1ND         599 234       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 86         HA8V          599 39        
QSO:  3500 CW 2018-04-21 0018 4O4A          599 87         YU2A          599 NIS       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 88         YO8SS         599 151       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 89         YU1EA         599 BGD       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 90         LY1DZ         599 204       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 91         YT1T          599 MAC       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 92         UR5R          599 10        
QSO:  3500 CW 2018-04-21 0018 4O4A          599 93         YT3H          599 ZBB       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 94         LZ1JZ/QRP     599 68        
QSO:  3500 CW 2018-04-21 0018 4O4A          599 95         E79EA         599 142       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 96         YT1FZ         599 SUM       
QSO:  3500 CW 2018-04-21 0018 4O4A          599 97         YT5M          599 MAC       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 98         LA8HGA        599 223       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 99         S56A          599 92        
QSO:  3500 CW 2018-04-21 0022 4O4A          599 100        YU1ED         599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 101        HA8BT         599 70        
QSO:  3500 CW 2018-04-21 0022 4O4A          599 102        OM3CDN        599 107       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 103        LY4ZZ         599 110       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 104        YU7D          599 JBB       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 105        YU1ANO        599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 106        D1DNR         599 125       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 107        YL2QN         599 59        
QSO:  3500 CW 2018-04-21 0022 4O4A          599 108        YU5T          599 JAB       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 109        YT1WA         599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 110        YU1FG         599 SUM       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 111        S52WD         599 51        
QSO:  3500 CW 2018-04-21 0022 4O4A          599 112        YU1UO         599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 113        YU5A          599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 114        YU3AO         599 BGD       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 115        EA5YU         599 123       
QSO:  3500 CW 2018-04-21 0022 4O4A          599 116        HB9CPS        599 17        
QSO:  3500 CW 2018-04-21 0022 4O4A          599 117        G4ERW         599 12        
QSO:  3500 CW 2018-04-22 0003 4O4A          599 118        YT6T          599 SBT       
QSO:  3500 CW 2018-04-22 0003 4O4A          599 119        YT5R          599 ZAJ       
QSO:  3500 CW 2018-04-22 0003 4O4A          599 120        F5IN          599 82        
END-OF-LOG:
