START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, QRP
CONTEST: WAG
SPECIFIC: I53
CALLSIGN: DL5BAW
LOCATION: DX
CLAIMED-SCORE: 38592
CREATED-BY: HAM OFFICE 5  REL. 9.7D HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
QSO: 21000 CW  2018-10-21 0954 DL5BAW 599 I53               CR3W         599 1540
QSO: 21000 CW  2018-10-21 0957 DL5BAW 599 I53               RC8SC        599 293
QSO: 21000 PH  2018-10-21 1002 DL5BAW 59  I53               UA9XMC       59  035
QSO: 21000 PH  2018-10-21 1005 DL5BAW 59  I53               RJ4P         59  043
QSO: 14000 CW  2018-10-21 1014 DL5BAW 599 I53               YU2A         599 452
QSO: 14000 CW  2018-10-21 1015 DL5BAW 599 I53               YT2AAA       599 483
QSO: 14000 CW  2018-10-21 1017 DL5BAW 599 I53               RM9T         599 219
QSO: 14000 CW  2018-10-21 1020 DL5BAW 599 I53               OH6BA        599 094
QSO: 14000 CW  2018-10-21 1022 DL5BAW 599 I53               EU5C         599 644
QSO: 14000 CW  2018-10-21 1022 DL5BAW 599 I53               MM3N         599 288
QSO: 14000 CW  2018-10-21 1023 DL5BAW 599 I53               EW6F         599 363
QSO: 14000 CW  2018-10-21 1025 DL5BAW 599 I53               RA0AY        599 245
QSO: 14000 CW  2018-10-21 1027 DL5BAW 599 I53               R7KW         599 137
QSO: 14000 CW  2018-10-21 1028 DL5BAW 599 I53               EA1AOQ       599 101
QSO: 14000 CW  2018-10-21 1029 DL5BAW 599 I53               OH5TS        599 206
QSO: 14000 CW  2018-10-21 1030 DL5BAW 599 I53               US7IGN/P     599 107
QSO: 14000 CW  2018-10-21 1031 DL5BAW 599 I53               EA4OR        599 365
QSO: 14000 CW  2018-10-21 1032 DL5BAW 599 I53               OY1CT        599 259
QSO: 14000 CW  2018-10-21 1034 DL5BAW 599 I53               9A5Y         599 1295
QSO: 14000 CW  2018-10-21 1036 DL5BAW 599 I53               EU6RO        599 426
QSO: 14000 CW  2018-10-21 1037 DL5BAW 599 I53               Z33RW        599 420
QSO: 14000 CW  2018-10-21 1038 DL5BAW 599 I53               E71EEE       599 201
QSO: 14000 CW  2018-10-21 1039 DL5BAW 599 I53               KC1XX        599 511
QSO: 14000 CW  2018-10-21 1043 DL5BAW 599 I53               UN7LDR       599 249
QSO: 14000 CW  2018-10-21 1046 DL5BAW 599 I53               LZ5K         599 1040
QSO: 14000 CW  2018-10-21 1047 DL5BAW 599 I53               DK0OD        599 C06
QSO: 14000 CW  2018-10-21 1123 DL5BAW 599 I53               RO5X         599 451
QSO: 14000 CW  2018-10-21 1128 DL5BAW 599 I53               RN9RF        599 205
QSO: 14000 CW  2018-10-21 1129 DL5BAW 599 I53               UT7NW        599 760
QSO: 14000 PH  2018-10-21 1131 DL5BAW 59  I53               KC1XX        59  554
QSO: 14000 PH  2018-10-21 1133 DL5BAW 59  I53               UA9MA        59  616
QSO: 14000 PH  2018-10-21 1135 DL5BAW 59  I53               RT3F         59  1204
QSO: 14000 PH  2018-10-21 1136 DL5BAW 59  I53               IT9/IZ2WFL   59  043
QSO: 14000 PH  2018-10-21 1139 DL5BAW 59  I53               UY3U         59  339
QSO: 14000 PH  2018-10-21 1142 DL5BAW 59  I53               YT1A         59  150
QSO: 14000 PH  2018-10-21 1145 DL5BAW 59  I53               RU5TT        59  016
QSO: 14000 PH  2018-10-21 1146 DL5BAW 59  I53               9A5Y         59  1372
QSO: 14000 PH  2018-10-21 1147 DL5BAW 59  I53               RZ3Z         59  476
QSO: 21000 PH  2018-10-21 1152 DL5BAW 59  I53               CR3W         59  1786
QSO: 21000 CW  2018-10-21 1158 DL5BAW 599 I53               N5DX         599 132
QSO: 21000 CW  2018-10-21 1200 DL5BAW 599 I53               IZ3SQW       599 459
QSO: 21000 CW  2018-10-21 1201 DL5BAW 599 I53               KC1XX        599 316
QSO: 21000 CW  2018-10-21 1206 DL5BAW 599 I53               9A3VM        599 751
QSO: 21000 CW  2018-10-21 1211 DL5BAW 599 I53               IT9VDQ       599 138
QSO: 21000 CW  2018-10-21 1218 DL5BAW 599 I53               F8DFP        599 104
QSO: 21000 CW  2018-10-21 1220 DL5BAW 599 I53               LZ1ZF        599 696
QSO: 7000  CW  2018-10-21 1226 DL5BAW 599 I53               OK2QA        599 152
QSO: 7000  CW  2018-10-21 1227 DL5BAW 599 I53               OR5T         599 179
QSO: 7000  CW  2018-10-21 1228 DL5BAW 599 I53               F5OQK        599 043
QSO: 7000  CW  2018-10-21 1230 DL5BAW 599 I53               SP6OJE       599 055
QSO: 7000  CW  2018-10-21 1232 DL5BAW 599 I53               DL6CT        599 Y13
QSO: 7000  CW  2018-10-21 1233 DL5BAW 599 I53               SM5CSS       599 107
QSO: 7000  CW  2018-10-21 1234 DL5BAW 599 I53               DL6JZ        599 S07
QSO: 7000  CW  2018-10-21 1235 DL5BAW 599 I53               DL5JS        599 R01
QSO: 7000  CW  2018-10-21 1236 DL5BAW 599 I53               DK6SP        599 C25
QSO: 7000  CW  2018-10-21 1238 DL5BAW 599 I53               LY2MM        599 603
QSO: 7000  CW  2018-10-21 1242 DL5BAW 599 I53               DD2EG        599 S04
QSO: 14000 CW  2018-10-21 1249 DL5BAW 599 I53               R3AQ         599 249
QSO: 14000 CW  2018-10-21 1249 DL5BAW 599 I53               YL1S         599 884
QSO: 14000 CW  2018-10-21 1251 DL5BAW 599 I53               UA4S         599 237
QSO: 14000 CW  2018-10-21 1252 DL5BAW 599 I53               RK1M         599 361
QSO: 14000 CW  2018-10-21 1253 DL5BAW 599 I53               UA9MA        599 702
QSO: 14000 CW  2018-10-21 1257 DL5BAW 599 I53               UW6M         599 167
QSO: 14000 CW  2018-10-21 1259 DL5BAW 599 I53               VE3OP        599 253
QSO: 14000 CW  2018-10-21 1301 DL5BAW 599 I53               LZ1ZM        599 593
QSO: 14000 CW  2018-10-21 1302 DL5BAW 599 I53               R4CP/6       599 352
QSO: 14000 CW  2018-10-21 1303 DL5BAW 599 I53               LZ1BP        599 563
QSO: 14000 CW  2018-10-21 1304 DL5BAW 599 I53               EA1CS        599 229
QSO: 14000 CW  2018-10-21 1305 DL5BAW 599 I53               LZ1RW        599 486
QSO: 14000 CW  2018-10-21 1307 DL5BAW 599 I53               LZ1DQ        599 171
QSO: 14000 CW  2018-10-21 1308 DL5BAW 599 I53               F5IN         599 310
QSO: 14000 CW  2018-10-21 1310 DL5BAW 599 I53               YO4NF        599 446
QSO: 14000 CW  2018-10-21 1311 DL5BAW 599 I53               N3QE         599 075
QSO: 14000 CW  2018-10-21 1312 DL5BAW 599 I53               R7MM         599 728
QSO: 14000 CW  2018-10-21 1316 DL5BAW 599 I53               LZ1ZF        599 746
QSO: 14000 CW  2018-10-21 1316 DL5BAW 599 I53               LZ2RS        599 531
QSO: 14000 CW  2018-10-21 1318 DL5BAW 599 I53               R4DK         599 007
QSO: 14000 CW  2018-10-21 1320 DL5BAW 599 I53               LZ7Y         599 670
QSO: 14000 CW  2018-10-21 1324 DL5BAW 599 I53               UT8AS        599 189
QSO: 7000  CW  2018-10-21 1332 DL5BAW 599 I53               SV3SAX       599 343
QSO: 7000  CW  2018-10-21 1333 DL5BAW 599 I53               DL1NKS       599 B24
QSO: 7000  CW  2018-10-21 1336 DL5BAW 599 I53               DL5YL        599 Y21
QSO: 7000  CW  2018-10-21 1340 DL5BAW 599 I53               HG1G         599 205
QSO: 7000  CW  2018-10-21 1341 DL5BAW 599 I53               I2IFT        599 317
QSO: 7000  CW  2018-10-21 1343 DL5BAW 599 I53               DK0ED        599 CM17
QSO: 7000  CW  2018-10-21 1345 DL5BAW 599 I53               OK2MBP       599 695
QSO: 7000  CW  2018-10-21 1346 DL5BAW 599 I53               SM7ZDI       599 256
QSO: 7000  CW  2018-10-21 1348 DL5BAW 599 I53               OE3MWS       599 263
QSO: 7000  PH  2018-10-21 1350 DL5BAW 59  I53               SP9QMP       59  510
QSO: 7000  PH  2018-10-21 1352 DL5BAW 59  I53               DG1IU        59  A36
QSO: 7000  PH  2018-10-21 1353 DL5BAW 59  I53               DK8R         59  Q05
QSO: 7000  PH  2018-10-21 1355 DL5BAW 59  I53               DK0OD        59  C06
QSO: 7000  CW  2018-10-21 1401 DL5BAW 599 I53               DK3YD        599 C12
QSO: 7000  CW  2018-10-21 1404 DL5BAW 599 I53               OL100R       599 402
QSO: 7000  CW  2018-10-21 1406 DL5BAW 599 I53               SD6E         599 361
QSO: 7000  CW  2018-10-21 1411 DL5BAW 599 I53               OZ7BQ        599 184
QSO: 7000  CW  2018-10-21 1414 DL5BAW 599 I53               9A3SM        599 071
QSO: 7000  CW  2018-10-21 1417 DL5BAW 599 I53               DL6ZB        599 U73
QSO: 7000  CW  2018-10-21 1418 DL5BAW 599 I53               DL0MBO       599 Y05
QSO: 7000  CW  2018-10-21 1422 DL5BAW 599 I53               DL7GEM       599 F27
QSO: 7000  CW  2018-10-21 1433 DL5BAW 599 I53               DK7A         599 Q05
QSO: 7000  CW  2018-10-21 1435 DL5BAW 599 I53               DF4XF        599 S48
QSO: 7000  CW  2018-10-21 1435 DL5BAW 599 I53               IK0YVV       599 148
QSO: 7000  CW  2018-10-21 1438 DL5BAW 599 I53               DL2LRT       599 S36
QSO: 7000  CW  2018-10-21 1444 DL5BAW 599 I53               DL5L         599 X23
END-OF-LOG:
