START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: D23
CALLSIGN: DA0CCC
CLUB: CHAOS COMPUTER CLUB
CLAIMED-SCORE: 995379
OPERATORS: DF1QR, DJ1CW, DL1REM, DO4PA, DC4LW, DD6SW, DH5DAX, DL7YRN, DL3OC, DO3BOX
QSO:  7026 CW 2018-10-20 1821 DA0CCC        599 D23  RZ3Z          599 159
QSO:  7026 CW 2018-10-20 1822 DA0CCC        599 D23  R6AP          599 083
QSO:  7026 CW 2018-10-20 1822 DA0CCC        599 D23  I0ZUT         599 019
QSO:  7026 CW 2018-10-20 1823 DA0CCC        599 D23  YO9HG         599 035
QSO:  7026 CW 2018-10-20 1824 DA0CCC        599 D23  UR4RWW        599 124
QSO:  7026 CW 2018-10-20 1824 DA0CCC        599 D23  EA3AR         599 044
QSO:  7026 CW 2018-10-20 1825 DA0CCC        599 D23  RA9AP         599 053
QSO:  7026 CW 2018-10-20 1826 DA0CCC        599 D23  RK7F          599 003
QSO:  7026 CW 2018-10-20 1826 DA0CCC        599 D23  EU6RO         599 105
QSO:  7026 CW 2018-10-20 1827 DA0CCC        599 D23  US1IV         599 067
QSO:  7026 CW 2018-10-20 1827 DA0CCC        599 D23  R3QA          599 181
QSO:  7026 CW 2018-10-20 1827 DA0CCC        599 D23  RL3T          599 026
QSO:  7026 CW 2018-10-20 1828 DA0CCC        599 D23  R1AT          599 055
QSO:  7026 CW 2018-10-20 1829 DA0CCC        599 D23  RA3YDA        599 120
QSO:  7026 CW 2018-10-20 1829 DA0CCC        599 D23  RD1T          599 015
QSO:  7026 CW 2018-10-20 1830 DA0CCC        599 D23  HG6C          599 069
QSO:  7026 CW 2018-10-20 1830 DA0CCC        599 D23  LZ5DD         599 192
QSO:  3646 PH 2018-10-20 1831 DA0CCC        59  D23  OP18N         59  002
QSO:  7026 CW 2018-10-20 1831 DA0CCC        599 D23  RL4A          599 297
QSO:  7026 CW 2018-10-20 1832 DA0CCC        599 D23  YO9HG         599 040
QSO:  7026 CW 2018-10-20 1832 DA0CCC        599 D23  OH1KB         599 3
QSO:  7026 CW 2018-10-20 1833 DA0CCC        599 D23  9A3VM         599 213
QSO:  7026 CW 2018-10-20 1833 DA0CCC        599 D23  UN7LAN        599 018
QSO:  7026 CW 2018-10-20 1834 DA0CCC        599 D23  RN3K          599 040
QSO:  7026 CW 2018-10-20 1834 DA0CCC        599 D23  UW6M          599 020
QSO:  7026 CW 2018-10-20 1835 DA0CCC        599 D23  EX8MJ         599 29
QSO:  7026 CW 2018-10-20 1835 DA0CCC        599 D23  LZ9R          599 212
QSO:  7026 CW 2018-10-20 1836 DA0CCC        599 D23  R7KU          599 046
QSO:  7026 CW 2018-10-20 1836 DA0CCC        599 D23  UR7MZ         599 182
QSO:  7026 CW 2018-10-20 1837 DA0CCC        599 D23  E74Y          599 159
QSO:  7026 CW 2018-10-20 1837 DA0CCC        599 D23  UR4IZ         599 030
QSO:  7026 CW 2018-10-20 1838 DA0CCC        599 D23  UI8C          599 029
QSO:  7026 CW 2018-10-20 1838 DA0CCC        599 D23  YO2CEQ        599 61
QSO:  7026 CW 2018-10-20 1839 DA0CCC        599 D23  LY2RJ         599 047
QSO:  7026 CW 2018-10-20 1839 DA0CCC        599 D23  RM7C          599 148
QSO:  7026 CW 2018-10-20 1839 DA0CCC        599 D23  YL3GQ         599 076
QSO:  7026 CW 2018-10-20 1840 DA0CCC        599 D23  R4BZ          599 107
QSO:  7026 CW 2018-10-20 1841 DA0CCC        599 D23  RX1AG         599 059
QSO:  7026 CW 2018-10-20 1841 DA0CCC        599 D23  UR4LIN        599 037
QSO:  7026 CW 2018-10-20 1842 DA0CCC        599 D23  HA4FY         599 071
QSO:  7026 CW 2018-10-20 1843 DA0CCC        599 D23  RA3NC         599 103
QSO:  7026 CW 2018-10-20 1843 DA0CCC        599 D23  LZ1RW         599 110
QSO:  7026 CW 2018-10-20 1844 DA0CCC        599 D23  UR3VKR        599 030
QSO:  7026 CW 2018-10-20 1844 DA0CCC        599 D23  RN3S          599 089
QSO:  7026 CW 2018-10-20 1844 DA0CCC        599 D23  RM1T          599 193
QSO:  7026 CW 2018-10-20 1845 DA0CCC        599 D23  LZ5K          599 411
QSO:  3777 PH 2018-10-20 1845 DA0CCC        59  D23  G4UYR         59  001
QSO:  7026 CW 2018-10-20 1846 DA0CCC        599 D23  HG8C          599 144
QSO:  7026 CW 2018-10-20 1846 DA0CCC        599 D23  LY3CY         599 041
QSO:  7026 CW 2018-10-20 1846 DA0CCC        599 D23  RN4HAB        599 42
QSO:  7026 CW 2018-10-20 1847 DA0CCC        599 D23  YO8DOH        599 060
QSO:  7026 CW 2018-10-20 1847 DA0CCC        599 D23  OH4NT         599 004
QSO:  7026 CW 2018-10-20 1848 DA0CCC        599 D23  SB7W          599 114
QSO:  7026 CW 2018-10-20 1848 DA0CCC        599 D23  UA6GF         599 090
QSO:  7026 CW 2018-10-20 1849 DA0CCC        599 D23  UT4LW         599 266
QSO:  7026 CW 2018-10-20 1849 DA0CCC        599 D23  ES1TI         599 033
QSO:  7026 CW 2018-10-20 1849 DA0CCC        599 D23  EV1R          599 227
QSO:  7026 CW 2018-10-20 1850 DA0CCC        599 D23  LZ1VQ         599 068
QSO:  7026 CW 2018-10-20 1851 DA0CCC        599 D23  RA5AQ         599 039
QSO:  7026 CW 2018-10-20 1851 DA0CCC        599 D23  UR1YAA        599 016
QSO:  7026 CW 2018-10-20 1852 DA0CCC        599 D23  KC1XX         599 012
QSO:  7026 CW 2018-10-20 1852 DA0CCC        599 D23  LZ2RS         599 129
QSO:  3786 PH 2018-10-20 1903 DA0CCC        59  D23  IW4EGX        59  022
QSO:  3752 PH 2018-10-20 1908 DA0CCC        59  D23  DC7UG         59  I49
QSO:  3752 PH 2018-10-20 1910 DA0CCC        59  D23  DL9DAJ        59  O38
QSO:  3752 PH 2018-10-20 1911 DA0CCC        59  D23  DH0FAB        59  Z05
QSO:  3752 PH 2018-10-20 1911 DA0CCC        59  D23  DH5KLI        59  D23
QSO:  3752 PH 2018-10-20 1912 DA0CCC        59  D23  DL4DE         59  O30
QSO:  3752 PH 2018-10-20 1912 DA0CCC        59  D23  DO6NI         59  Z90
QSO:  3752 PH 2018-10-20 1913 DA0CCC        59  D23  DF7JU         59  L06
QSO:  3752 PH 2018-10-20 1913 DA0CCC        59  D23  DO4MM         59  I13
QSO:  3752 PH 2018-10-20 1913 DA0CCC        59  D23  DF2RG         59  U18
QSO:  3752 PH 2018-10-20 1914 DA0CCC        59  D23  DO9SR         59  R03
QSO:  3752 PH 2018-10-20 1914 DA0CCC        59  D23  DL4LAB        59  E13
QSO:  3752 PH 2018-10-20 1914 DA0CCC        59  D23  DM5RC         59  Y26
QSO:  3752 PH 2018-10-20 1915 DA0CCC        59  D23  DO5ABC        59  O26
QSO:  3752 PH 2018-10-20 1915 DA0CCC        59  D23  DL0BZA        59  C13
QSO:  3752 PH 2018-10-20 1916 DA0CCC        59  D23  DL4ST         59  DVW
QSO:  3752 PH 2018-10-20 1916 DA0CCC        59  D23  DL1SA         59  I14
QSO:  3752 PH 2018-10-20 1917 DA0CCC        59  D23  DK5OA         59  H03
QSO:  3752 PH 2018-10-20 1917 DA0CCC        59  D23  DF0GEB        59  X08
QSO:  3752 PH 2018-10-20 1918 DA0CCC        59  D23  G0AZE         59  015
QSO:  3752 PH 2018-10-20 1919 DA0CCC        59  D23  OZ3ANT        59  021
QSO: 14192 PH 2018-10-20 1919 DA0CCC        59  D23  PY5ZD         59  124
QSO:  3752 PH 2018-10-20 1919 DA0CCC        59  D23  DO9TBP        59  H47
QSO:  3752 PH 2018-10-20 1920 DA0CCC        59  D23  DL2RZG        59  W36
QSO:  3752 PH 2018-10-20 1920 DA0CCC        59  D23  DO7DOC        59  S50
QSO:  3752 PH 2018-10-20 1920 DA0CCC        59  D23  DK6NJ         59  B10
QSO:  3752 PH 2018-10-20 1921 DA0CCC        59  D23  DO1KUB        59  F27
QSO:  3752 PH 2018-10-20 1921 DA0CCC        59  D23  DH8KV         59  G40
QSO:  3752 PH 2018-10-20 1921 DA0CCC        59  D23  DL6MR         59  W19
QSO:  3752 PH 2018-10-20 1922 DA0CCC        59  D23  DL2LBK        59  M06
QSO:  3752 PH 2018-10-20 1922 DA0CCC        59  D23  DK6VCO        59  I58
QSO:  3752 PH 2018-10-20 1923 DA0CCC        59  D23  DL4EBW        59  R29
QSO:  3752 PH 2018-10-20 1923 DA0CCC        59  D23  DO7NE         59  S37
QSO:  3752 PH 2018-10-20 1924 DA0CCC        59  D23  SP5UGP        59  012
QSO:  3752 PH 2018-10-20 1924 DA0CCC        59  D23  DH8BAC        59  I54
QSO:  3752 PH 2018-10-20 1924 DA0CCC        59  D23  DO1MPR        59  T08
QSO:  3752 PH 2018-10-20 1925 DA0CCC        59  D23  DO6LE         59  B02
QSO:  3752 PH 2018-10-20 1925 DA0CCC        59  D23  DL6MK         59  K14
QSO:  3752 PH 2018-10-20 1926 DA0CCC        59  D23  DO1TOM        59  M13
QSO:  3752 PH 2018-10-20 1926 DA0CCC        59  D23  DO8KAS        59  G18
QSO:  3752 PH 2018-10-20 1927 DA0CCC        59  D23  PA3JD         59  016
QSO:  3752 PH 2018-10-20 1927 DA0CCC        59  D23  DO1THG        59  I03
QSO:  3752 PH 2018-10-20 1928 DA0CCC        59  D23  DF8AB         59  H62
QSO:  3752 PH 2018-10-20 1928 DA0CCC        59  D23  SP9N          59  145
QSO:  3752 PH 2018-10-20 1929 DA0CCC        59  D23  DM6RAC        59  V22
QSO:  3752 PH 2018-10-20 1929 DA0CCC        59  D23  DK6AR         59  H09
QSO:  3752 PH 2018-10-20 1930 DA0CCC        59  D23  DL0AT         59  E13
QSO:  3752 PH 2018-10-20 1930 DA0CCC        59  D23  DK2MB         59  Q07
QSO:  3752 PH 2018-10-20 1931 DA0CCC        59  D23  SP1GA         59  328
QSO:  3752 PH 2018-10-20 1931 DA0CCC        59  D23  DM4EAX        59  L11
QSO:  3752 PH 2018-10-20 1932 DA0CCC        59  D23  DL0HDB        59  L11
QSO:  3752 PH 2018-10-20 1932 DA0CCC        59  D23  DK0GSM        59  A47
QSO:  3752 PH 2018-10-20 1932 DA0CCC        59  D23  DP5N          59  N41
QSO:  3752 PH 2018-10-20 1933 DA0CCC        59  D23  OZ4NA         59  057
QSO:  3752 PH 2018-10-20 1933 DA0CCC        59  D23  DO5MF         59  T08
QSO:  3752 PH 2018-10-20 1934 DA0CCC        59  D23  DK8OL         59  M19
QSO:  3752 PH 2018-10-20 1934 DA0CCC        59  D23  DL7GP         59  D03
QSO:  3752 PH 2018-10-20 1934 DA0CCC        59  D23  DK7ET         59  D25
QSO:  3752 PH 2018-10-20 1935 DA0CCC        59  D23  DL4MFR        59  C05
QSO:  3752 PH 2018-10-20 1935 DA0CCC        59  D23  DG1OJ         59  H05
QSO:  3752 PH 2018-10-20 1936 DA0CCC        59  D23  DL0ESA        59  F42
QSO:  3752 PH 2018-10-20 1936 DA0CCC        59  D23  OE3TWA        59  009
QSO:  3752 PH 2018-10-20 1936 DA0CCC        59  D23  DL0NO         59  50E12
QSO:  3752 PH 2018-10-20 1937 DA0CCC        59  D23  DL1ROT        59  Y07
QSO:  3752 PH 2018-10-20 1937 DA0CCC        59  D23  DJ5AN         59  I08
QSO:  3752 PH 2018-10-20 1938 DA0CCC        59  D23  DO1YHN        59  N04
QSO:  3752 PH 2018-10-20 1938 DA0CCC        59  D23  DH5BO         59  I18
QSO:  3752 PH 2018-10-20 1939 DA0CCC        59  D23  DO8BKF        59  T01
QSO:  3752 PH 2018-10-20 1939 DA0CCC        59  D23  DF2FR         59  O16
QSO:  3752 PH 2018-10-20 1940 DA0CCC        59  D23  DB1BAC        59  I18
QSO:  3752 PH 2018-10-20 1940 DA0CCC        59  D23  DL9CK         59  W12
QSO:  3752 PH 2018-10-20 1940 DA0CCC        59  D23  HA1BC         59  058
QSO:  3752 PH 2018-10-20 1941 DA0CCC        59  D23  DO1HE         59  N01
QSO:  3752 PH 2018-10-20 1943 DA0CCC        59  D23  DK2EL         59  S04
QSO:  3752 PH 2018-10-20 1943 DA0CCC        59  D23  DK2CI         59  X03
QSO:  3752 PH 2018-10-20 1943 DA0CCC        59  D23  DF2F          59  L06
QSO:  3752 PH 2018-10-20 1944 DA0CCC        59  D23  DM2BR         59  W24
QSO:  3752 PH 2018-10-20 1944 DA0CCC        59  D23  DG2BTE        59  Y14
QSO:  3752 PH 2018-10-20 1944 DA0CCC        59  D23  DO3HTV        59  I33
QSO:  3752 PH 2018-10-20 1945 DA0CCC        59  D23  DM3B          59  Y14
QSO:  3752 PH 2018-10-20 1945 DA0CCC        59  D23  S57DX         59  129
QSO:  3752 PH 2018-10-20 1946 DA0CCC        59  D23  DO4YAS        59  N05
QSO:  3752 PH 2018-10-20 1947 DA0CCC        59  D23  DO5FL         59  M03
QSO:  3752 PH 2018-10-20 1947 DA0CCC        59  D23  DK2CC         59  V22
QSO:  3752 PH 2018-10-20 1948 DA0CCC        59  D23  DL8MEF        59  C12
QSO:  3752 PH 2018-10-20 1952 DA0CCC        59  D23  OK1KKI        59  075
QSO:  3752 PH 2018-10-20 1952 DA0CCC        59  D23  DH9KFC        59  S54
QSO:  3752 PH 2018-10-20 1954 DA0CCC        59  D23  DO4HRE        59  O49
QSO:  3752 PH 2018-10-20 1954 DA0CCC        59  D23  DC5MJ/P       59  C22
QSO:  3752 PH 2018-10-20 1954 DA0CCC        59  D23  DL1ATZ        59  X23
QSO:  3752 PH 2018-10-20 1955 DA0CCC        59  D23  PA5N          59  006
QSO:  3752 PH 2018-10-20 1955 DA0CCC        59  D23  DF0RW         59  R17
QSO:  3752 PH 2018-10-20 1956 DA0CCC        59  D23  DL5AWE        59  X11
QSO:  3752 PH 2018-10-20 1956 DA0CCC        59  D23  DG7LAN/P      59  M21
QSO:  3752 PH 2018-10-20 1956 DA0CCC        59  D23  DL4BBH        59  I25
QSO:  7169 PH 2018-10-20 1957 DA0CCC        59  D23  CR3W          59  732
QSO:  3752 PH 2018-10-20 1957 DA0CCC        59  D23  PA3EKN        59  001
QSO:  3752 PH 2018-10-20 1958 DA0CCC        59  D23  PD65POL       59  005
QSO:  3752 PH 2018-10-20 1959 DA0CCC        59  D23  SP1V          59  038
QSO:  3752 PH 2018-10-20 2000 DA0CCC        59  D23  SP2JKH        59  019
QSO:  3752 PH 2018-10-20 2001 DA0CCC        59  D23  DM5SB         59  S50
QSO:  3752 PH 2018-10-20 2002 DA0CCC        59  D23  DL1JGG        59  S53
QSO:  3752 PH 2018-10-20 2002 DA0CCC        59  D23  DH6BAA        59  I58
QSO:  3752 PH 2018-10-20 2003 DA0CCC        59  D23  DM6M          59  B18
QSO:  3752 PH 2018-10-20 2003 DA0CCC        59  D23  DK0ZD         59  H50
QSO:  3752 PH 2018-10-20 2004 DA0CCC        59  D23  DL1PT         59  I04
QSO:  3752 PH 2018-10-20 2005 DA0CCC        59  D23  DL6JV         59  D23
QSO:  3752 PH 2018-10-20 2005 DA0CCC        59  D23  PH00T         59  375
QSO:  3752 PH 2018-10-20 2006 DA0CCC        59  D23  DJ6HR         59  Q21
QSO:  3752 PH 2018-10-20 2007 DA0CCC        59  D23  DA200FWR      59  200FWR
QSO:  3752 PH 2018-10-20 2008 DA0CCC        59  D23  DK3RW         59  F07
QSO:  3752 PH 2018-10-20 2009 DA0CCC        59  D23  DQ3F          59  50FUB
QSO:  3752 PH 2018-10-20 2009 DA0CCC        59  D23  DL6GAD        59  B32
QSO:  3752 PH 2018-10-20 2010 DA0CCC        59  D23  OZ1EDS        59  003
QSO:  3752 PH 2018-10-20 2010 DA0CCC        59  D23  DJ9HX         59  P50
QSO:  3752 PH 2018-10-20 2012 DA0CCC        59  D23  DG7FB         59  F23
QSO:  3752 PH 2018-10-20 2012 DA0CCC        59  D23  DC5IMM        59  S19
QSO:  3752 PH 2018-10-20 2013 DA0CCC        59  D23  DQ9A          59  X43
QSO: 14258 PH 2018-10-20 2013 DA0CCC        59  D23  YV5ENI        59  000
QSO:  3752 PH 2018-10-20 2014 DA0CCC        59  D23  LY5AA         59  14
QSO:  3752 PH 2018-10-20 2014 DA0CCC        59  D23  DK1HSI        59  K33
QSO:  3752 PH 2018-10-20 2014 DA0CCC        59  D23  DO1UKR        59  E15
QSO:  3752 PH 2018-10-20 2015 DA0CCC        59  D23  DF0DO         59  P43
QSO:  3752 PH 2018-10-20 2015 DA0CCC        59  D23  DG5MEX        59  T09
QSO:  3752 PH 2018-10-20 2016 DA0CCC        59  D23  DG5OAV        59  H32
QSO: 14183 PH 2018-10-20 2016 DA0CCC        59  D23  FM5BH         59  000
QSO:  3752 PH 2018-10-20 2016 DA0CCC        59  D23  DL3MBG        59  VO
QSO:  3752 PH 2018-10-20 2017 DA0CCC        59  D23  DP6K          59  B07
QSO:  3752 PH 2018-10-20 2017 DA0CCC        59  D23  DL4JWU        59  S54
QSO:  3752 PH 2018-10-20 2018 DA0CCC        59  D23  DL4HMS        59  T01
QSO:  3752 PH 2018-10-20 2019 DA0CCC        59  D23  DL5AAZ        59  H53
QSO:  3752 PH 2018-10-20 2019 DA0CCC        59  D23  DJ7OQ         59  H32
QSO:  3752 PH 2018-10-20 2020 DA0CCC        59  D23  DL4MA         59  X21
QSO:  3752 PH 2018-10-20 2020 DA0CCC        59  D23  DF7NS         59  B02
QSO:  3752 PH 2018-10-20 2020 DA0CCC        59  D23  DK2BK         59  A22
QSO:  3752 PH 2018-10-20 2022 DA0CCC        59  D23  PA3VTC        59  011
QSO:  3752 PH 2018-10-20 2022 DA0CCC        59  D23  DG5VV         59  S10
QSO:  3752 PH 2018-10-20 2023 DA0CCC        59  D23  DK0FIW        59  Y38
QSO:  3752 PH 2018-10-20 2023 DA0CCC        59  D23  DJ9SN         59  C01
QSO:  3752 PH 2018-10-20 2023 DA0CCC        59  D23  DG5MLA        59  T08
QSO:  3752 PH 2018-10-20 2024 DA0CCC        59  D23  DO8MW         59  F17
QSO:  3752 PH 2018-10-20 2025 DA0CCC        59  D23  DO4JS         59  P12
QSO:  3752 PH 2018-10-20 2026 DA0CCC        59  D23  DK6TA         59  P52
QSO:  3752 PH 2018-10-20 2026 DA0CCC        59  D23  DL1JNA        59  S14
QSO:  3752 PH 2018-10-20 2027 DA0CCC        59  D23  DL7ATR        59  G26
QSO:  3752 PH 2018-10-20 2027 DA0CCC        59  D23  OE6HWF        59  053
QSO:  3752 PH 2018-10-20 2028 DA0CCC        59  D23  DL8UV         59  K36
QSO:  3752 PH 2018-10-20 2028 DA0CCC        59  D23  DF4SR         59  D01
QSO:  3752 PH 2018-10-20 2029 DA0CCC        59  D23  DK2NO         59  DVF
QSO:  3752 PH 2018-10-20 2029 DA0CCC        59  D23  DH7OM         59  I18
QSO:  3752 PH 2018-10-20 2030 DA0CCC        59  D23  DO3WBH        59  Q09
QSO:  3752 PH 2018-10-20 2030 DA0CCC        59  D23  DO5RO         59  F35
QSO:  3752 PH 2018-10-20 2030 DA0CCC        59  D23  OK2MBP        59  208
QSO:  7150 PH 2018-10-20 2031 DA0CCC        59  D23  4X6TT         59  000
QSO:  3752 PH 2018-10-20 2031 DA0CCC        59  D23  SO3O          59  053
QSO:  3752 PH 2018-10-20 2031 DA0CCC        59  D23  DL1VO         59  K30
QSO:  3752 PH 2018-10-20 2032 DA0CCC        59  D23  LX1JAQ        59  018
QSO:  3752 PH 2018-10-20 2032 DA0CCC        59  D23  DL0NP         59  Y10
QSO:  3752 PH 2018-10-20 2032 DA0CCC        59  D23  DD0VU         59  S19
QSO:  3752 PH 2018-10-20 2033 DA0CCC        59  D23  DL1SLO        59  I15
QSO:  3752 PH 2018-10-20 2034 DA0CCC        59  D23  DK2HA         59  Z47
QSO:  3752 PH 2018-10-20 2035 DA0CCC        59  D23  DO9SGW        59  P20
QSO:  3752 PH 2018-10-20 2036 DA0CCC        59  D23  DO1MDO        59  X38
QSO:  3752 PH 2018-10-20 2036 DA0CCC        59  D23  DL9DAN        59  N61
QSO:  3752 PH 2018-10-20 2037 DA0CCC        59  D23  OM4KK         59  092
QSO:  3752 PH 2018-10-20 2037 DA0CCC        59  D23  DG3GTM        59  A08
QSO:  3752 PH 2018-10-20 2038 DA0CCC        59  D23  DH1AKY        59  X30
QSO:  3752 PH 2018-10-20 2038 DA0CCC        59  D23  DL0TN         59  P13
QSO:  3752 PH 2018-10-20 2038 DA0CCC        59  D23  DD8YG         59  B02
QSO:  3752 PH 2018-10-20 2039 DA0CCC        59  D23  DG1IU         59  A36
QSO:  3752 PH 2018-10-20 2040 DA0CCC        59  D23  GW4W          59  064
QSO:  3752 PH 2018-10-20 2041 DA0CCC        59  D23  PC2F          59  010
QSO:  3752 PH 2018-10-20 2042 DA0CCC        59  D23  DC8WK         59  G43
QSO:  3752 PH 2018-10-20 2042 DA0CCC        59  D23  PA0MIR        59  078
QSO:  3752 PH 2018-10-20 2043 DA0CCC        59  D23  DQ1P          59  E34
QSO:  3752 PH 2018-10-20 2043 DA0CCC        59  D23  DJ7SH         59  NM
QSO:  3752 PH 2018-10-20 2044 DA0CCC        59  D23  DR1B          59  I02
QSO:  3752 PH 2018-10-20 2044 DA0CCC        59  D23  DK8K          59  Q07
QSO:  3752 PH 2018-10-20 2045 DA0CCC        59  D23  DK9ZE         59  F66
QSO:  3752 PH 2018-10-20 2045 DA0CCC        59  D23  DL1YEM        59  H16
QSO:  3752 PH 2018-10-20 2045 DA0CCC        59  D23  DO1FFE        59  L11
QSO:  3752 PH 2018-10-20 2046 DA0CCC        59  D23  DF9TW         59  K09
QSO:  3752 PH 2018-10-20 2046 DA0CCC        59  D23  DL5BL         59  H24
QSO:  3752 PH 2018-10-20 2047 DA0CCC        59  D23  DH1UZ         59  P37
QSO:  3752 PH 2018-10-20 2047 DA0CCC        59  D23  DO6RO         59  G13
QSO:  3752 PH 2018-10-20 2048 DA0CCC        59  D23  DO1WIT        59  O48
QSO:  3752 PH 2018-10-20 2049 DA0CCC        59  D23  DK6AH         59  A24
QSO:  3752 PH 2018-10-20 2049 DA0CCC        59  D23  DK2AJ         59  W33
QSO:  3752 PH 2018-10-20 2050 DA0CCC        59  D23  DL1DKB        59  O16
QSO:  3752 PH 2018-10-20 2050 DA0CCC        59  D23  DA0RC         59  DARC
QSO:  3752 PH 2018-10-20 2052 DA0CCC        59  D23  9A6TT         59  101
QSO:  3752 PH 2018-10-20 2053 DA0CCC        59  D23  DL2NC         59  H32
QSO:  3752 PH 2018-10-20 2054 DA0CCC        59  D23  DJ7A          59  60B20
QSO:  3752 PH 2018-10-20 2054 DA0CCC        59  D23  DL0LLS        59  LOLLS
QSO:  3752 PH 2018-10-20 2054 DA0CCC        59  D23  DL1DXA        59  S07
QSO:  3752 PH 2018-10-20 2055 DA0CCC        59  D23  OZ5KSL        59  009
QSO:  3752 PH 2018-10-20 2055 DA0CCC        59  D23  SP9QMP        59  216
QSO:  3752 PH 2018-10-20 2056 DA0CCC        59  D23  DG0OKC        59  X12
QSO:  3752 PH 2018-10-20 2057 DA0CCC        59  D23  DO9ST         59  NM
QSO:  3752 PH 2018-10-20 2057 DA0CCC        59  D23  DO7PSL        59  P55
QSO:  3752 PH 2018-10-20 2058 DA0CCC        59  D23  DG9AJ         59  X23
QSO:  3752 PH 2018-10-20 2058 DA0CCC        59  D23  DL6DBP        59  O15
QSO:  3752 PH 2018-10-20 2059 DA0CCC        59  D23  DL1RAC        59  C18
QSO:  3752 PH 2018-10-20 2059 DA0CCC        59  D23  DF0RN         59  L19
QSO:  3752 PH 2018-10-20 2059 DA0CCC        59  D23  DF1HPK        59  C28
QSO:  3752 PH 2018-10-20 2100 DA0CCC        59  D23  DO8YX         59  N47
QSO:  3752 PH 2018-10-20 2100 DA0CCC        59  D23  HB9OCR        59  005
QSO:  3752 PH 2018-10-20 2101 DA0CCC        59  D23  OL4W          59  214
QSO:  3752 PH 2018-10-20 2101 DA0CCC        59  D23  DL1HDL        59  E03
QSO:  3752 PH 2018-10-20 2102 DA0CCC        59  D23  DA3T          59  S22
QSO:  3752 PH 2018-10-20 2102 DA0CCC        59  D23  DL0PS         59  N14
QSO:  3752 PH 2018-10-20 2102 DA0CCC        59  D23  DL7VTW        59  Y10
QSO:  3752 PH 2018-10-20 2103 DA0CCC        59  D23  DJ4MO         59  T07
QSO:  3752 PH 2018-10-20 2104 DA0CCC        59  D23  E71EEE        59  099
QSO:  3752 PH 2018-10-20 2104 DA0CCC        59  D23  YT5LD         59  060
QSO:  3752 PH 2018-10-20 2105 DA0CCC        59  D23  DG6BI         59  I18
QSO:  3752 PH 2018-10-20 2106 DA0CCC        59  D23  DL8ULO        59  Z91
QSO:  3752 PH 2018-10-20 2106 DA0CCC        59  D23  DJ2GMS        59  P20
QSO:  3752 PH 2018-10-20 2107 DA0CCC        59  D23  PI4AAG        59  026
QSO:  3752 PH 2018-10-20 2107 DA0CCC        59  D23  PB1A          59  001
QSO:  3752 PH 2018-10-20 2107 DA0CCC        59  D23  HB9GNP        59  010
QSO:  3752 PH 2018-10-20 2108 DA0CCC        59  D23  DO7RWE        59  L11
QSO:  3752 PH 2018-10-20 2109 DA0CCC        59  D23  DO1SLA        59  C15
QSO:  3752 PH 2018-10-20 2109 DA0CCC        59  D23  DK0FR         59  A05
QSO:  3752 PH 2018-10-20 2110 DA0CCC        59  D23  RT2F          59  151
QSO:  3752 PH 2018-10-20 2110 DA0CCC        59  D23  DO8AL         59  W19
QSO:  3752 PH 2018-10-20 2110 DA0CCC        59  D23  DO3ED         59  L16
QSO:  3752 PH 2018-10-20 2112 DA0CCC        59  D23  DO9YJ         59  F16
QSO:  3752 PH 2018-10-20 2112 DA0CCC        59  D23  YL1ZT         59  199
QSO:  3752 PH 2018-10-20 2113 DA0CCC        59  D23  DF0PW         59  40B32
QSO:  3752 PH 2018-10-20 2114 DA0CCC        59  D23  DK0YLO        59  YLO
QSO:  3752 PH 2018-10-20 2115 DA0CCC        59  D23  ES2MC         59  287
QSO:  3752 PH 2018-10-20 2115 DA0CCC        59  D23  DO1MGN        59  X37
QSO:  3752 PH 2018-10-20 2115 DA0CCC        59  D23  DL6AL         59  H44
QSO:  3752 PH 2018-10-20 2116 DA0CCC        59  D23  SQ5EXM        59  003
QSO:  3752 PH 2018-10-20 2117 DA0CCC        59  D23  DB2AJ         59  H24
QSO:  3752 PH 2018-10-20 2117 DA0CCC        59  D23  DG3NCZ        59  B37
QSO:  3752 PH 2018-10-20 2118 DA0CCC        59  D23  DD8VJ         59  Q13
QSO:  3752 PH 2018-10-20 2118 DA0CCC        59  D23  GM9C          59  033
QSO:  3752 PH 2018-10-20 2119 DA0CCC        59  D23  DL9FB         59  W33
QSO:  3752 PH 2018-10-20 2119 DA0CCC        59  D23  DG9SEH        59  P47
QSO:  3752 PH 2018-10-20 2120 DA0CCC        59  D23  DL1WA         59  X28
QSO:  3752 PH 2018-10-20 2121 DA0CCC        59  D23  OE3EMB        59  000
QSO:  3752 PH 2018-10-20 2121 DA0CCC        59  D23  DL6CT         59  Y13
QSO:  3752 PH 2018-10-20 2122 DA0CCC        59  D23  DA0C          59  F69
QSO:  3752 PH 2018-10-20 2122 DA0CCC        59  D23  DF0BG         59  G19
QSO:  3752 PH 2018-10-20 2123 DA0CCC        59  D23  OU2P          59  006
QSO:  3752 PH 2018-10-20 2126 DA0CCC        59  D23  DM2MA         59  S37
QSO:  3752 PH 2018-10-20 2127 DA0CCC        59  D23  MI5JYK        59  004
QSO:  3752 PH 2018-10-20 2127 DA0CCC        59  D23  PA7PF         59  005
QSO:  3752 PH 2018-10-20 2128 DA0CCC        59  D23  DG2GMW        59  P29
