START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JAN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 144 PH 2021-01-17 0157 K7YO CN85 K7JX CN87
QSO: 222 PH 2021-01-17 0204 K7YO CN85 WA9BTV CN88
QSO: 432 PH 2021-01-17 0256 K7YO CN85 WA6MFJ CN85
QSO: 432 PH 2021-01-17 0257 K7YO CN85 K7IW CN85
QSO: 144 PH 2021-01-17 0259 K7YO CN85 W7OTL CN85
QSO: 144 PH 2021-01-17 0259 K7YO CN85 WB7VTY CN95
QSO: 50 PH 2021-01-17 0306 K7YO CN85 WB7VTY CN95
QSO: 50 PH 2021-01-17 0309 K7YO CN85 AA7EA CN85
QSO: 144 PH 2021-01-17 0311 K7YO CN85 K7CVU CN85
QSO: 222 FM 2021-01-17 0356 K7YO CN85 K7IW CN85
QSO: 222 FM 2021-01-17 0357 K7YO CN85 AA7EA CN85
QSO: 50 PH 2021-01-17 0400 K7YO CN85 K7IW CN85
QSO: 432 CW 2021-01-17 0408 K7YO CN85 N7EPD CN87
QSO: 144 PH 2021-01-17 0524 K7YO CN85 WB7AEA CN85
QSO: 144 PH 2021-01-17 1602 K7YO CN85 AG7QH CN84
QSO: 144 PH 2021-01-17 1609 K7YO CN85 W7GLF CN87
QSO: 144 PH 2021-01-17 1622 K7YO CN85 WZ8T CN85
QSO: 432 PH 2021-01-17 1624 K7YO CN85 WZ8T CN85
QSO: 144 FM 2021-01-17 1631 K7YO CN85 N7AV CN85
QSO: 144 FM 2021-01-17 1632 K7YO CN85 AF7ZA CN85
QSO: 50 PH 2021-01-17 1639 K7YO CN85 W7WRB CN85
QSO: 144 PH 2021-01-17 1650 K7YO CN85 N7KSI CN86
QSO: 1.2G PH 2021-01-17 1717 K7YO CN85 N7MWV CN86
QSO: 144 PH 2021-01-17 1736 K7YO CN85 W7WRB CN85
QSO: 222 FM 2021-01-17 1740 K7YO CN85 W7WRB CN85
QSO: 432 FM 2021-01-17 1801 K7YO CN85 W7WRB CN85
QSO: 144 FM 2021-01-17 1823 K7YO CN85 W7RC CN85
QSO: 144 FM 2021-01-17 1825 K7YO CN85 K7DZW CN85
QSO: 1.2G PH 2021-01-17 1826 K7YO CN85 W7RC CN85
QSO: 432 FM 2021-01-17 1828 K7YO CN85 W7RC CN85
QSO: 432 FM 2021-01-17 1830 K7YO CN85 KJ7TNZ CN85
QSO: 144 PH 2021-01-17 1937 K7YO CN85 K7SIM CN95
QSO: 144 PH 2021-01-17 1942 K7YO CN85 KJ7JYJ CN85
QSO: 50 PH 2021-01-17 1953 K7YO CN85 W7OTL CN85
QSO: 50 PH 2021-01-17 1955 K7YO CN85 K7WXW CN85
QSO: 144 PH 2021-01-17 2004 K7YO CN85 KE7MSU/R CN84
QSO: 144 PH 2021-01-17 2007 K7YO CN85 N7TWP CN84
QSO: 144 PH 2021-01-17 2009 K7YO CN85 N7FJC CN85
QSO: 144 PH 2021-01-17 2014 K7YO CN85 WB7UFJ CN85
QSO: 144 PH 2021-01-17 2052 K7YO CN85 KI7G CN85
QSO: 144 FM 2021-01-17 2054 K7YO CN85 KE7ZAC CN85
QSO: 144 FM 2021-01-17 2055 K7YO CN85 W7MTL CN85
QSO: 144 PH 2021-01-17 2107 K7YO CN85 W7PAU CN84
QSO: 50 PH 2021-01-17 2109 K7YO CN85 N7VS CN85
QSO: 50 PH 2021-01-17 2109 K7YO CN85 KE7MSU/R CN84
QSO: 50 PH 2021-01-17 2109 K7YO CN85 K2MAX CN85
QSO: 50 PH 2021-01-17 2110 K7YO CN85 W7MTL CN85
QSO: 50 PH 2021-01-17 2122 K7YO CN85 N7CQR CN85
QSO: 50 PH 2021-01-17 2149 K7YO CN85 KI7PTT CN85
QSO: 50 PH 2021-01-17 2149 K7YO CN85 NR7Y CN85
QSO: 144 PH 2021-01-17 2154 K7YO CN85 KA7MDM CN85
QSO: 50 PH 2021-01-17 2156 K7YO CN85 N7FJC CN85
QSO: 144 FM 2021-01-17 2224 K7YO CN85 W7RAT CN85
QSO: 222 PH 2021-01-17 2240 K7YO CN85 K0JJ CN85
QSO: 222 PH 2021-01-17 2241 K7YO CN85 W7EWT CN85
QSO: 432 PH 2021-01-17 2244 K7YO CN85 K0JJ CN85
QSO: 432 PH 2021-01-17 2248 K7YO CN85 W7EWT CN85
QSO: 1.2G PH 2021-01-17 2255 K7YO CN85 N7TWP CN84
QSO: 1.2G PH 2021-01-17 2256 K7YO CN85 KE7MSU/R CN84
QSO: 144 PH 2021-01-17 2259 K7YO CN85 WB7PGB CN85
QSO: 432 PH 2021-01-17 2302 K7YO CN85 N7TWP CN84
QSO: 144 PH 2021-01-18 0003 K7YO CN85 WA6OEM/R CN84
QSO: 144 PH 2021-01-18 0006 K7YO CN85 WB7TIM CN85
QSO: 432 PH 2021-01-18 0007 K7YO CN85 WB7TIM CN85
QSO: 1.2G FM 2021-01-18 0011 K7YO CN85 WB7TIM CN85
QSO: 50 PH 2021-01-18 0014 K7YO CN85 WB7TIM CN85
QSO: 432 CW 2021-01-18 0027 K7YO CN85 KD7UO CN87
QSO: 432 PH 2021-01-18 0029 K7YO CN85 KJ7JYJ CN85
QSO: 222 PH 2021-01-18 0104 K7YO CN85 W7QH CN84
QSO: 144 PH 2021-01-18 0111 K7YO CN85 K7ZSB CN85
QSO: 222 FM 2021-01-18 0200 K7YO CN85 KE7MSU/R CN84
QSO: 50 PH 2021-01-18 0211 K7YO CN85 N7QOZ CN87
QSO: 144 FM 2021-01-18 0259 K7YO CN85 KJ7PAH CN85
QSO: 144 FM 2021-01-18 0301 K7YO CN85 K7LJ CN85
QSO: 222 PH 2021-01-18 0315 K7YO CN85 W7GLE CN87
QSO: 432 PH 2021-01-18 0321 K7YO CN85 N7QOZ CN87
QSO: 50 PH 2021-01-18 0324 K7YO CN85 KJ7NE CN86
QSO: 50 PH 2021-01-18 0335 K7YO CN85 K7JX CN87
END-OF-LOG:
