START-OF-LOG: 3.0
CALLSIGN: N9NB
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1156221
NAME: ted
LOCATION: VA
OPERATORS: N9NB
CLUB: potomac valley radio club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
QSO: 14068 CW 2017-11-25 1730 N9NB          599 5      TM6X          599 14
QSO: 14069 CW 2017-11-26 0012 N9NB          599 5      JO7KMB        599 25
QSO: 14068 CW 2017-11-26 0013 N9NB          599 5      JH8SLS        599 25
QSO: 14066 CW 2017-11-26 0013 N9NB          599 5      JA7FTR        599 25
QSO: 14052 CW 2017-11-26 0019 N9NB          599 5      JI1RXQ        599 25
QSO: 14049 CW 2017-11-26 0020 N9NB          599 5      TI7W          599 07
QSO: 14049 CW 2017-11-26 0022 N9NB          599 5      FK8IK         599 32
QSO: 14005 CW 2017-11-26 0037 N9NB          599 5      JH3AIU        599 25
QSO: 14009 CW 2017-11-26 0040 N9NB          599 5      JR2GRX        599 25
QSO:  7013 CW 2017-11-26 0048 N9NB          599 5      IR4X          599 15
QSO:  7013 CW 2017-11-26 0048 N9NB          599 5      DL1A          599 14
QSO:  7013 CW 2017-11-26 0049 N9NB          599 5      P33W          599 20
QSO:  7013 CW 2017-11-26 0050 N9NB          599 5      EA5RS         599 14
QSO:  7013 CW 2017-11-26 0051 N9NB          599 5      DJ5AN         599 14
QSO:  7013 CW 2017-11-26 0052 N9NB          599 5      SP3HRN        599 15
QSO:  7013 CW 2017-11-26 0052 N9NB          599 5      VE3TM         599 04
QSO:  7013 CW 2017-11-26 0052 N9NB          599 5      VE3RCN        599 04
QSO:  7013 CW 2017-11-26 0053 N9NB          599 5      G3V           599 14
QSO:  7013 CW 2017-11-26 0053 N9NB          599 5      OR2F          599 14
QSO:  7013 CW 2017-11-26 0054 N9NB          599 5      IR6T          599 15
QSO:  7013 CW 2017-11-26 0054 N9NB          599 5      IR6T          599 15
QSO:  7013 CW 2017-11-26 0055 N9NB          599 5      S55O          599 15
QSO:  7013 CW 2017-11-26 0056 N9NB          599 5      XE1IM         599 06
QSO:  7013 CW 2017-11-26 0057 N9NB          599 5      IR4M          599 15
QSO:  7013 CW 2017-11-26 0058 N9NB          599 5      K7ZG          599 03
QSO:  7013 CW 2017-11-26 0059 N9NB          599 5      DK0MM         599 14
QSO:  7013 CW 2017-11-26 0100 N9NB          599 5      SP5Y          599 15
QSO:  7013 CW 2017-11-26 0100 N9NB          599 5      RT6A          599 16
QSO:  7013 CW 2017-11-26 0101 N9NB          599 5      OM3SEM        599 15
QSO:  7013 CW 2017-11-26 0102 N9NB          599 5      K4OY          599 05
QSO:  7013 CW 2017-11-26 0102 N9NB          599 5      DL1NEO        599 14
QSO:  7013 CW 2017-11-26 0103 N9NB          599 5      TM6M          599 14
QSO:  7013 CW 2017-11-26 0103 N9NB          599 5      YT5X          599 15
QSO:  7013 CW 2017-11-26 0104 N9NB          599 5      HA3LN         599 15
QSO:  7013 CW 2017-11-26 0105 N9NB          599 5      VA3YT         599 04
QSO:  7013 CW 2017-11-26 0105 N9NB          599 5      LY2W          599 15
QSO:  7013 CW 2017-11-26 0106 N9NB          599 5      YU2A          599 15
QSO:  7013 CW 2017-11-26 0106 N9NB          599 5      DF5EG         599 14
QSO:  3503 CW 2017-11-26 0106 N9NB          599 5      VE3MGY        599 04
QSO:  3505 CW 2017-11-26 0107 N9NB          599 5      AA1K          599 05
QSO:  7013 CW 2017-11-26 0108 N9NB          599 5      UA3R          599 16
QSO:  7013 CW 2017-11-26 0109 N9NB          599 5      DL1DBR        599 14
QSO:  7013 CW 2017-11-26 0110 N9NB          599 5      AI6O          599 03
QSO:  7013 CW 2017-11-26 0110 N9NB          599 5      DK3WW         599 14
QSO:  7013 CW 2017-11-26 0111 N9NB          599 5      S57AL         599 15
QSO:  7013 CW 2017-11-26 0113 N9NB          599 5      YU0W          599 15
QSO:  7013 CW 2017-11-26 0113 N9NB          599 5      ES9C          599 15
QSO:  1817 CW 2017-11-26 0115 N9NB          599 5      K3LR          599 05
QSO:  1819 CW 2017-11-26 0115 N9NB          599 5      VA2WA         599 05
QSO:  7013 CW 2017-11-26 0116 N9NB          599 5      VE3AYR        599 04
QSO:  7013 CW 2017-11-26 0116 N9NB          599 5      M6T           599 14
QSO:  7013 CW 2017-11-26 0118 N9NB          599 5      VE3VY         599 04
QSO:  7013 CW 2017-11-26 0119 N9NB          599 5      VE7FO         599 03
QSO:  7013 CW 2017-11-26 0120 N9NB          599 5      LZ1VQ         599 20
QSO:  7013 CW 2017-11-26 0121 N9NB          599 5      OT1V          599 14
QSO:  7013 CW 2017-11-26 0122 N9NB          599 5      II9P          599 15
QSO:  7013 CW 2017-11-26 0122 N9NB          599 5      9A1A          599 15
QSO:  7013 CW 2017-11-26 0123 N9NB          599 5      F5PBG         599 14
QSO:  7013 CW 2017-11-26 0124 N9NB          599 5      LU3CT         599 13
QSO:  7013 CW 2017-11-26 0124 N9NB          599 5      G3VPW         599 14
QSO:  7013 CW 2017-11-26 0125 N9NB          599 5      EA3DN         599 14
QSO:  7013 CW 2017-11-26 0125 N9NB          599 5      UT5NR         599 16
QSO:  7014 CW 2017-11-26 0128 N9NB          599 5      VE3AQ         599 04
QSO:  1811 CW 2017-11-26 0128 N9NB          599 5      N0NI          599 04
QSO:  7014 CW 2017-11-26 0129 N9NB          599 5      HI3CC         599 08
QSO:  7014 CW 2017-11-26 0130 N9NB          599 5      VE3MDX        599 04
QSO:  1827 CW 2017-11-26 0131 N9NB          599 5      ZF2MJ         599 08
QSO:  7013 CW 2017-11-26 0131 N9NB          599 5      IB9T          599 15
QSO:  7013 CW 2017-11-26 0132 N9NB          599 5      CT1DBS        599 14
QSO:  7013 CW 2017-11-26 0133 N9NB          599 5      AA4MI         599 05
QSO:  7013 CW 2017-11-26 0133 N9NB          599 5      VA3XDU        599 04
QSO:  7013 CW 2017-11-26 0133 N9NB          599 5      IA1IYK        599 15
QSO:  7013 CW 2017-11-26 0134 N9NB          599 5      VE5RAC        599 04
QSO:  7013 CW 2017-11-26 0135 N9NB          599 5      VP5M          599 08
QSO:  7013 CW 2017-11-26 0135 N9NB          599 5      PY6TS         599 11
QSO:  7013 CW 2017-11-26 0136 N9NB          599 5      KB4FB         599 05
QSO:  7013 CW 2017-11-26 0136 N9NB          599 5      KC4LE         599 04
QSO:  7013 CW 2017-11-26 0137 N9NB          599 5      VA7MG         599 03
QSO:  7013 CW 2017-11-26 0137 N9NB          599 5      HA9A          599 15
QSO:  7013 CW 2017-11-26 0138 N9NB          599 5      VA3SB         599 04
QSO:  7013 CW 2017-11-26 0138 N9NB          599 5      VA1ANU        599 05
QSO:  1833 CW 2017-11-26 0140 N9NB          599 5      PJ2T          599 09
QSO:  7013 CW 2017-11-26 0140 N9NB          599 5      R3ZZ          599 16
QSO:  7013 CW 2017-11-26 0141 N9NB          599 5      G0EFO         599 14
QSO:  7013 CW 2017-11-26 0142 N9NB          599 5      OK2MBP        599 15
QSO:  7013 CW 2017-11-26 0142 N9NB          599 5      MW5B          599 14
QSO:  7013 CW 2017-11-26 0143 N9NB          599 5      CO6RD         599 08
QSO:  7013 CW 2017-11-26 0144 N9NB          599 5      SB3W          599 14
QSO:  7013 CW 2017-11-26 0146 N9NB          599 5      SN2B          599 15
QSO:  7013 CW 2017-11-26 0147 N9NB          599 5      LU1DZ         599 13
QSO:  7013 CW 2017-11-26 0147 N9NB          599 5      R7AB          599 16
QSO:  1822 CW 2017-11-26 0148 N9NB          599 5      TO2SP         599 08
QSO:  7013 CW 2017-11-26 0149 N9NB          599 5      WA6MP         599 03
QSO:  7000 CW 2017-11-26 0150 N9NB          599 5      CT9/OK6RA     599 33
QSO:  7002 CW 2017-11-26 0151 N9NB          599 5      LZ4T          599 20
QSO:  7002 CW 2017-11-26 0151 N9NB          599 5      P40W          599 09
QSO:  7001 CW 2017-11-26 0152 N9NB          599 5      EW8W          599 16
QSO:  7003 CW 2017-11-26 0152 N9NB          599 5      DF0HQ         599 14
QSO:  7003 CW 2017-11-26 0154 N9NB          599 5      YN2CC         599 07
QSO:  7020 CW 2017-11-26 0158 N9NB          599 5      CE3CT         599 12
QSO:  7024 CW 2017-11-26 0159 N9NB          599 5      VY2TT         599 05
QSO:  1829 CW 2017-11-26 0201 N9NB          599 5      P40L          599 09
QSO:  7028 CW 2017-11-26 0202 N9NB          599 5      OK1KKI        599 15
QSO:  7029 CW 2017-11-26 0203 N9NB          599 5      HP3SS         599 07
QSO:  7027 CW 2017-11-26 0204 N9NB          599 5      EA3DU         599 14
QSO:  7027 CW 2017-11-26 0205 N9NB          599 5      OK2D          599 15
QSO: 14044 CW 2017-11-26 0211 N9NB          599 5      CW5W          599 13
QSO: 14062 CW 2017-11-26 0212 N9NB          599 5      LW3DC         599 13
QSO: 14019 CW 2017-11-26 0215 N9NB          599 5      LU5DX         599 13
QSO: 14001 CW 2017-11-26 0216 N9NB          599 5      CE3CT         599 12
QSO: 14012 CW 2017-11-26 0217 N9NB          599 5      XR6F          599 12
QSO: 14009 CW 2017-11-26 0217 N9NB          599 5      PJ2T          599 09
QSO:  3507 CW 2017-11-26 0218 N9NB          599 5      NC1I          599 05
QSO:  3509 CW 2017-11-26 0219 N9NB          599 5      VA2WA         599 05
QSO:  7072 CW 2017-11-26 0226 N9NB          599 5      3V8SS         599 33
QSO:  7081 CW 2017-11-26 0227 N9NB          599 5      J35X          599 08
QSO:  7083 CW 2017-11-26 0228 N9NB          599 5      8P2K          599 08
QSO:  7071 CW 2017-11-26 0229 N9NB          599 5      PX0F          599 11
QSO:  7067 CW 2017-11-26 0230 N9NB          599 5      ZF2MJ         599 08
QSO:  7064 CW 2017-11-26 0231 N9NB          599 5      YO2LEA        599 20
QSO:  7061 CW 2017-11-26 0232 N9NB          599 5      CX9AU         599 13
QSO:  7057 CW 2017-11-26 0234 N9NB          599 5      V47T          599 08
QSO:  7055 CW 2017-11-26 0234 N9NB          599 5      V26K          599 08
QSO:  7056 CW 2017-11-26 0235 N9NB          599 5      PZ5V          599 09
QSO:  7057 CW 2017-11-26 0236 N9NB          599 5      FY5KE         599 09
QSO:  7057 CW 2017-11-26 0236 N9NB          599 5      PJ4I          599 09
QSO:  7045 CW 2017-11-26 0237 N9NB          599 5      II9P          599 15
QSO:  7046 CW 2017-11-26 0237 N9NB          599 5      6Y0W          599 08
QSO:  7049 CW 2017-11-26 0241 N9NB          599 5      YV8AD         599 09
QSO:  7048 CW 2017-11-26 0241 N9NB          599 5      KH6J          599 31
QSO:  7044 CW 2017-11-26 0242 N9NB          599 5      ZA1WW         599 15
QSO:  7035 CW 2017-11-26 0243 N9NB          599 5      RW0A          599 18
QSO:  7033 CW 2017-11-26 0244 N9NB          599 5      HB9CA         599 14
