START-OF-LOG: 3.0
CREATED-BY: Xped version(3.2.65.4)
CALLSIGN: JA3YBK
CONTEST: CQ-WW-CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 11172582
NAME: Mt.RF Shigeaki Furukawa
OPERATORS: JS1PWV, JH3PRR, JG3KIV, JG3MRT, JG3WDN, JN3NFQ, JH4NMT, JR4ISF, JF4FUF, JM4MGM
QSO:  7030 CW 2017-11-25 0623 JA3YBK        599 25     W6KH          599 3
QSO: 21029 CW 2017-11-25 0624 JA3YBK        599 25     YU3EEA        599 15
QSO:  7030 CW 2017-11-25 0624 JA3YBK        599 25     VE7DDG        599 3
QSO: 14029 CW 2017-11-25 0624 JA3YBK        599 25     DF0SAX        599 14
QSO:  7030 CW 2017-11-25 0625 JA3YBK        599 25     N2ZX          599 5
QSO: 21026 CW 2017-11-25 0625 JA3YBK        599 25     ER1OO         599 16
QSO: 28012 CW 2017-11-25 0626 JA3YBK        599 25     HL2CFY        599 25
QSO:  7030 CW 2017-11-25 0626 JA3YBK        599 25     W7WA          599 3
QSO: 21017 CW 2017-11-25 0628 JA3YBK        599 25     JT1CD/0       599 23
QSO: 14029 CW 2017-11-25 0628 JA3YBK        599 25     VK5GR         599 30
QSO:  3512 CW 2017-11-25 0629 JA3YBK        599 25     KH6J          599 31
QSO:  7030 CW 2017-11-25 0629 JA3YBK        599 25     KV2K          599 5
QSO:  7030 CW 2017-11-25 0629 JA3YBK        599 25     NG7M          599 3
QSO:  7030 CW 2017-11-25 0630 JA3YBK        599 25     PY4VG         599 11
QSO: 14029 CW 2017-11-25 0630 JA3YBK        599 25     SP3A          599 15
QSO:  7030 CW 2017-11-25 0630 JA3YBK        599 25     N6MW          599 3
QSO: 14029 CW 2017-11-25 0631 JA3YBK        599 25     HG3R          599 15
QSO: 21002 CW 2017-11-25 0631 JA3YBK        599 25     9K2HN         599 21
QSO: 14029 CW 2017-11-25 0631 JA3YBK        599 25     UA7G          599 16
QSO: 14029 CW 2017-11-25 0632 JA3YBK        599 25     BX2AK         599 24
QSO: 14029 CW 2017-11-25 0634 JA3YBK        599 25     BG8NNG        599 24
QSO: 14029 CW 2017-11-25 0634 JA3YBK        599 25     HS0ZCW        599 26
QSO: 14029 CW 2017-11-25 0635 JA3YBK        599 25     OM7LW         599 15
QSO: 21034 CW 2017-11-25 0635 JA3YBK        599 25     S79K          599 39
QSO:  7030 CW 2017-11-25 0635 JA3YBK        599 25     K0MD          599 4
QSO: 28012 CW 2017-11-25 0636 JA3YBK        599 25     RT6A          599 16
QSO:  7030 CW 2017-11-25 0636 JA3YBK        599 25     VE6WZ         599 4
QSO:  7030 CW 2017-11-25 0636 JA3YBK        599 25     SK3W          599 14
QSO: 14029 CW 2017-11-25 0636 JA3YBK        599 25     R3ZV          599 16
QSO: 28012 CW 2017-11-25 0637 JA3YBK        599 25     R7AB          599 16
QSO:  7030 CW 2017-11-25 0637 JA3YBK        599 25     W7RM          599 3
QSO:  7030 CW 2017-11-25 0637 JA3YBK        599 25     N5HC          599 4
QSO: 14029 CW 2017-11-25 0638 JA3YBK        599 25     9A1AD         599 15
QSO:  7030 CW 2017-11-25 0638 JA3YBK        599 25     N0KQ          599 3
QSO: 21033 CW 2017-11-25 0638 JA3YBK        599 25     ST85T         599 34
QSO:  7030 CW 2017-11-25 0639 JA3YBK        599 25     K6XX          599 3
QSO: 14029 CW 2017-11-25 0640 JA3YBK        599 25     EA5KM         599 14
QSO:  7030 CW 2017-11-25 0640 JA3YBK        599 25     VE7XF         599 3
QSO: 14029 CW 2017-11-25 0640 JA3YBK        599 25     SN5F          599 15
QSO:  3516 CW 2017-11-25 0640 JA3YBK        599 25     JA1EMQ        599 25
QSO:  3516 CW 2017-11-25 0641 JA3YBK        599 25     N7AT          599 3
QSO: 14029 CW 2017-11-25 0641 JA3YBK        599 25     9A4WY         599 15
QSO:  7030 CW 2017-11-25 0641 JA3YBK        599 25     KM6JD         599 3
QSO:  7030 CW 2017-11-25 0642 JA3YBK        599 25     W6WK          599 3
QSO:  7030 CW 2017-11-25 0642 JA3YBK        599 25     K6YK          599 3
QSO: 14029 CW 2017-11-25 0642 JA3YBK        599 25     HS0AC         599 26
QSO:  7030 CW 2017-11-25 0643 JA3YBK        599 25     W6XK          599 3
QSO:  7030 CW 2017-11-25 0643 JA3YBK        599 25     N6FMF         599 3
QSO:  7030 CW 2017-11-25 0643 JA3YBK        599 25     K6RR          599 3
QSO: 14029 CW 2017-11-25 0643 JA3YBK        599 25     R4OF          599 16
QSO:  7030 CW 2017-11-25 0644 JA3YBK        599 25     N6LL          599 3
QSO:  7030 CW 2017-11-25 0645 JA3YBK        599 25     W0RSP         599 4
QSO: 14029 CW 2017-11-25 0646 JA3YBK        599 25     IK2XDE        599 15
QSO: 14029 CW 2017-11-25 0646 JA3YBK        599 25     EA5RS         599 14
QSO: 14029 CW 2017-11-25 0646 JA3YBK        599 25     OH2BR         599 15
QSO:  3510 CW 2017-11-25 0646 JA3YBK        599 25     JG1LFR        599 25
QSO: 28012 CW 2017-11-25 0647 JA3YBK        599 25     B7Q           599 24
QSO: 14029 CW 2017-11-25 0647 JA3YBK        599 25     EW3LN         599 16
QSO: 14029 CW 2017-11-25 0648 JA3YBK        599 25     VK2GZ         599 30
QSO:  3510 CW 2017-11-25 0648 JA3YBK        599 25     W7RM          599 3
QSO: 21002 CW 2017-11-25 0648 JA3YBK        599 25     HA8IB         599 15
QSO: 14029 CW 2017-11-25 0648 JA3YBK        599 25     P33W          599 20
QSO:  3510 CW 2017-11-25 0650 JA3YBK        599 25     N6NC          599 3
QSO: 14029 CW 2017-11-25 0650 JA3YBK        599 25     IZ4DLR        599 15
QSO:  3510 CW 2017-11-25 0651 JA3YBK        599 25     NA6O          599 3
QSO:  3510 CW 2017-11-25 0652 JA3YBK        599 25     KO7SS         599 3
QSO: 14029 CW 2017-11-25 0652 JA3YBK        599 25     R7CA          599 16
QSO: 21035 CW 2017-11-25 0652 JA3YBK        599 25     5X8B          599 37
QSO:  3510 CW 2017-11-25 0652 JA3YBK        599 25     N7BV          599 3
QSO:  3510 CW 2017-11-25 0653 JA3YBK        599 25     K6LL          599 3
QSO:  3510 CW 2017-11-25 0653 JA3YBK        599 25     K0RF          599 4
QSO:  3510 CW 2017-11-25 0654 JA3YBK        599 25     N6JV          599 3
QSO: 21045 CW 2017-11-25 0654 JA3YBK        599 25     RC7A          599 16
QSO: 21045 CW 2017-11-25 0655 JA3YBK        599 25     LZ1ZP         599 20
QSO: 21045 CW 2017-11-25 0655 JA3YBK        599 25     US5EEK        599 16
QSO: 14029 CW 2017-11-25 0656 JA3YBK        599 25     RF9C          599 17
QSO: 14029 CW 2017-11-25 0656 JA3YBK        599 25     SE2T          599 14
QSO: 14029 CW 2017-11-25 0656 JA3YBK        599 25     UN7CNN        599 17
QSO: 21045 CW 2017-11-25 0656 JA3YBK        599 25     9G5W          599 35
QSO: 21045 CW 2017-11-25 0657 JA3YBK        599 25     UA8F          599 17
QSO: 21045 CW 2017-11-25 0658 JA3YBK        599 25     YO9AYN        599 20
QSO: 28031 CW 2017-11-25 0658 JA3YBK        599 25     R9PA          599 18
QSO:  3510 CW 2017-11-25 0658 JA3YBK        599 25     NR5M          599 4
QSO: 21045 CW 2017-11-25 0658 JA3YBK        599 25     UT6EE         599 16
QSO: 21045 CW 2017-11-25 0658 JA3YBK        599 25     RT7N          599 16
QSO: 14029 CW 2017-11-25 0658 JA3YBK        599 25     R3QA          599 16
QSO: 21045 CW 2017-11-25 0659 JA3YBK        599 25     UA9SCX        599 16
QSO:  3510 CW 2017-11-25 0659 JA3YBK        599 25     N7ZG          599 3
QSO:  7026 CW 2017-11-25 0659 JA3YBK        599 25     KL2R          599 1
QSO: 21045 CW 2017-11-25 0700 JA3YBK        599 25     S55O          599 15
QSO: 14029 CW 2017-11-25 0700 JA3YBK        599 25     RQ4F          599 16
QSO: 21045 CW 2017-11-25 0701 JA3YBK        599 25     IZ3DVU        599 15
QSO: 28012 CW 2017-11-25 0702 JA3YBK        599 25     R6AF          599 16
QSO: 14029 CW 2017-11-25 0702 JA3YBK        599 25     RF9C          599 17
QSO:  7049 CW 2017-11-25 0703 JA3YBK        599 25     5W1SA         599 32
QSO: 21045 CW 2017-11-25 0703 JA3YBK        599 25     BH7ASZ        599 24
QSO: 14029 CW 2017-11-25 0703 JA3YBK        599 25     UA6FZ         599 16
QSO:  3510 CW 2017-11-25 0703 JA3YBK        599 25     K6NA          599 3
QSO: 21045 CW 2017-11-25 0703 JA3YBK        599 25     UZ3A          599 16
QSO: 21045 CW 2017-11-25 0704 JA3YBK        599 25     US8UA         599 16
QSO: 28012 CW 2017-11-25 0704 JA3YBK        599 25     UA6AK         599 16
QSO: 14029 CW 2017-11-25 0705 JA3YBK        599 25     CE6VMO        599 12
QSO: 21045 CW 2017-11-25 0705 JA3YBK        599 25     HG3R          599 15
QSO: 21045 CW 2017-11-25 0705 JA3YBK        599 25     RK8A          599 17
QSO:  3510 CW 2017-11-25 0705 JA3YBK        599 25     JH1APZ        599 25
QSO: 21045 CW 2017-11-25 0708 JA3YBK        599 25     IZ4DLR        599 15
QSO:  3510 CW 2017-11-25 0708 JA3YBK        599 25     W2VJN         599 3
QSO: 21045 CW 2017-11-25 0708 JA3YBK        599 25     YO3FRI        599 20
QSO:  3510 CW 2017-11-25 0708 JA3YBK        599 25     W6TK          599 3
QSO: 21045 CW 2017-11-25 0709 JA3YBK        599 25     RV9CVA        599 17
QSO:  3510 CW 2017-11-25 0709 JA3YBK        599 25     W6PH          599 3
QSO: 21045 CW 2017-11-25 0709 JA3YBK        599 25     RA7C          599 16
QSO:  3510 CW 2017-11-25 0710 JA3YBK        599 25     K7JR          599 3
QSO: 21045 CW 2017-11-25 0710 JA3YBK        599 25     UN7JX         599 17
QSO: 14029 CW 2017-11-25 0710 JA3YBK        599 25     VK7GK         599 30
QSO: 14029 CW 2017-11-25 0711 JA3YBK        599 25     HB9CA         599 14
QSO: 21045 CW 2017-11-25 0711 JA3YBK        599 25     UR5UJ         599 16
QSO: 21048 CW 2017-11-25 0711 JA3YBK        599 25     Z35Y          599 15
QSO: 14029 CW 2017-11-25 0712 JA3YBK        599 25     R3AQ          599 16
QSO:  3510 CW 2017-11-25 0712 JA3YBK        599 25     VE7FO         599 3
QSO: 21045 CW 2017-11-25 0712 JA3YBK        599 25     RA9MAS        599 17
QSO: 21045 CW 2017-11-25 0713 JA3YBK        599 25     RA3NC         599 16
QSO: 28012 CW 2017-11-25 0713 JA3YBK        599 25     BH8ASZ        599 24
QSO: 14029 CW 2017-11-25 0714 JA3YBK        599 25     RT6A          599 16
QSO: 14029 CW 2017-11-25 0714 JA3YBK        599 25     CN2AA         599 33
QSO:  3534 CW 2017-11-25 0715 JA3YBK        599 25     K7SS          599 3
QSO:  3534 CW 2017-11-25 0715 JA3YBK        599 25     W6TMD         599 3
QSO: 21023 CW 2017-11-25 0716 JA3YBK        599 25     A65CA         599 21
QSO:  3534 CW 2017-11-25 0716 JA3YBK        599 25     W6QUV         599 4
QSO: 14029 CW 2017-11-25 0717 JA3YBK        599 25     SQ8N          599 15
QSO:  3534 CW 2017-11-25 0717 JA3YBK        599 25     K7QA          599 4
QSO:  3534 CW 2017-11-25 0718 JA3YBK        599 25     K9CT          599 4
QSO:  3534 CW 2017-11-25 0718 JA3YBK        599 25     W7GF          599 3
QSO: 21045 CW 2017-11-25 0719 JA3YBK        599 25     RA0LQ/MM      599 20
QSO:  3534 CW 2017-11-25 0720 JA3YBK        599 25     N5FO          599 4
QSO: 21045 CW 2017-11-25 0721 JA3YBK        599 25     R6KEE         599 16
QSO:  3534 CW 2017-11-25 0721 JA3YBK        599 25     N6CW          599 3
QSO: 14029 CW 2017-11-25 0721 JA3YBK        599 25     OZ1L          599 14
QSO: 21045 CW 2017-11-25 0721 JA3YBK        599 25     UV7V          599 16
QSO:  3534 CW 2017-11-25 0721 JA3YBK        599 25     WD5K          599 4
QSO: 21045 CW 2017-11-25 0722 JA3YBK        599 25     R0TV          599 18
QSO: 21045 CW 2017-11-25 0722 JA3YBK        599 25     RT7T          599 16
QSO:  3534 CW 2017-11-25 0722 JA3YBK        599 25     K9JF/7        599 3
QSO: 21045 CW 2017-11-25 0723 JA3YBK        599 25     HA5ARX        599 15
QSO:  7028 CW 2017-11-25 0724 JA3YBK        599 25     AH6NM         599 31
QSO:  7028 CW 2017-11-25 0724 JA3YBK        599 25     K1TTT         599 5
QSO: 21045 CW 2017-11-25 0724 JA3YBK        599 25     UR6IJ         599 16
QSO:  7028 CW 2017-11-25 0724 JA3YBK        599 25     W6GEE         599 3
QSO: 14029 CW 2017-11-25 0724 JA3YBK        599 25     DP6T          599 14
QSO:  7028 CW 2017-11-25 0725 JA3YBK        599 25     T88DT         599 27
QSO:  7028 CW 2017-11-25 0725 JA3YBK        599 25     W6KC          599 3
QSO: 21045 CW 2017-11-25 0725 JA3YBK        599 25     UT3UY         599 16
QSO: 14029 CW 2017-11-25 0725 JA3YBK        599 25     SP8IOV        599 15
QSO: 14029 CW 2017-11-25 0726 JA3YBK        599 25     BA2BA         599 24
QSO:  7028 CW 2017-11-25 0726 JA3YBK        599 25     AI6T          599 3
QSO:  3534 CW 2017-11-25 0726 JA3YBK        599 25     ZF9CW         599 8
QSO: 14029 CW 2017-11-25 0726 JA3YBK        599 25     YO8NR         599 20
QSO:  7028 CW 2017-11-25 0726 JA3YBK        599 25     KK1A/MM       599 1
QSO:  7028 CW 2017-11-25 0726 JA3YBK        599 25     N9NA          599 3
QSO: 21045 CW 2017-11-25 0726 JA3YBK        599 25     4K9W          599 21
QSO: 14029 CW 2017-11-25 0727 JA3YBK        599 25     UR7HN         599 16
QSO:  7028 CW 2017-11-25 0727 JA3YBK        599 25     N7YK          599 3
QSO: 21045 CW 2017-11-25 0727 JA3YBK        599 25     UZ2M          599 16
QSO: 14029 CW 2017-11-25 0727 JA3YBK        599 25     RW1AM         599 16
QSO: 21045 CW 2017-11-25 0727 JA3YBK        599 25     LZ4SU         599 20
QSO:  7028 CW 2017-11-25 0727 JA3YBK        599 25     N3RD          599 5
QSO: 14029 CW 2017-11-25 0728 JA3YBK        599 25     RZ7T          599 16
QSO:  7028 CW 2017-11-25 0728 JA3YBK        599 25     K3IE          599 4
QSO: 21045 CW 2017-11-25 0728 JA3YBK        599 25     R6AF          599 16
QSO:  7028 CW 2017-11-25 0728 JA3YBK        599 25     W6PU          599 04
QSO: 21045 CW 2017-11-25 0729 JA3YBK        599 25     RA7C          599 16
QSO: 21045 CW 2017-11-25 0729 JA3YBK        599 25     UR5MM         599 16
QSO: 14029 CW 2017-11-25 0729 JA3YBK        599 25     HB9CTU        599 14
QSO:  3534 CW 2017-11-25 0730 JA3YBK        599 25     W6DR          599 3
QSO:  7028 CW 2017-11-25 0730 JA3YBK        599 25     BY3GA         599 23
QSO: 21045 CW 2017-11-25 0730 JA3YBK        599 25     YU1LA         599 15
QSO:  7028 CW 2017-11-25 0730 JA3YBK        599 25     K7ULS         599 3
QSO: 14029 CW 2017-11-25 0731 JA3YBK        599 25     BI4SSB        599 24
QSO:  3534 CW 2017-11-25 0731 JA3YBK        599 25     N6MU          599 3
QSO: 21039 CW 2017-11-25 0731 JA3YBK        599 25     9A2NO         599 15
QSO:  7028 CW 2017-11-25 0731 JA3YBK        599 25     NU6O          599 3
QSO:  7028 CW 2017-11-25 0732 JA3YBK        599 25     KA9A          599 03
QSO:  7028 CW 2017-11-25 0732 JA3YBK        599 25     W7TR          599 3
QSO: 14029 CW 2017-11-25 0732 JA3YBK        599 25     SN7O          599 15
QSO:  7028 CW 2017-11-25 0733 JA3YBK        599 25     K7HI          599 3
QSO: 14029 CW 2017-11-25 0733 JA3YBK        599 25     9A1AD         599 15
QSO:  7028 CW 2017-11-25 0733 JA3YBK        599 25     R0CAF         599 19
QSO:  7028 CW 2017-11-25 0734 JA3YBK        599 25     WX4G          599 5
QSO: 14029 CW 2017-11-25 0734 JA3YBK        599 25     YE4SO         599 28
QSO:  7028 CW 2017-11-25 0734 JA3YBK        599 25     NU7P          599 3
QSO:  7028 CW 2017-11-25 0734 JA3YBK        599 25     N5PHT         599 4
QSO:  3534 CW 2017-11-25 0734 JA3YBK        599 25     N7EPD         599 3
QSO:  7028 CW 2017-11-25 0734 JA3YBK        599 25     K9CT          599 4
QSO:  7028 CW 2017-11-25 0735 JA3YBK        599 25     KI6OY         599 3
QSO:  7028 CW 2017-11-25 0735 JA3YBK        599 25     NY5B          599 4
QSO: 14029 CW 2017-11-25 0735 JA3YBK        599 25     OM7ZM         599 15
QSO:  7028 CW 2017-11-25 0736 JA3YBK        599 25     N3GM          599 5
QSO: 14029 CW 2017-11-25 0736 JA3YBK        599 25     HS3NBR        599 26
QSO:  7028 CW 2017-11-25 0736 JA3YBK        599 25     KC1XX         599 5
QSO:  7028 CW 2017-11-25 0737 JA3YBK        599 25     RW0BG         599 18
QSO: 14029 CW 2017-11-25 0737 JA3YBK        599 25     UA4M          599 16
QSO:  7028 CW 2017-11-25 0737 JA3YBK        599 25     N6JNL         599 3
QSO:  3534 CW 2017-11-25 0738 JA3YBK        599 25     NN7A          599 4
QSO:  7028 CW 2017-11-25 0738 JA3YBK        599 25     PY1SL         599 11
QSO:  1822 CW 2017-11-25 0739 JA3YBK        599 25     KH6J          599 31
QSO: 14029 CW 2017-11-25 0740 JA3YBK        599 25     OM5WW         599 15
QSO:  7028 CW 2017-11-25 0740 JA3YBK        599 25     W7RX          599 3
QSO:  7028 CW 2017-11-25 0740 JA3YBK        599 25     W6TMD         599 3
QSO:  3534 CW 2017-11-25 0740 JA3YBK        599 25     VE7XF         599 3
QSO:  7028 CW 2017-11-25 0741 JA3YBK        599 25     PX2A          599 11
QSO: 14029 CW 2017-11-25 0741 JA3YBK        599 25     YE2C          599 28
QSO:  3534 CW 2017-11-25 0742 JA3YBK        599 25     K6XX          599 3
QSO:  7028 CW 2017-11-25 0742 JA3YBK        599 25     AA6VX         599 03
QSO:  3534 CW 2017-11-25 0742 JA3YBK        599 25     R0JF          599 19
QSO:  7028 CW 2017-11-25 0742 JA3YBK        599 25     AC4CA         599 4
QSO: 28014 CW 2017-11-25 0742 JA3YBK        599 25     JR3UIC        599 25
QSO:  3534 CW 2017-11-25 0742 JA3YBK        599 25     K5TR          599 4
QSO: 21045 CW 2017-11-25 0742 JA3YBK        599 25     US6CQ         599 16
QSO: 21045 CW 2017-11-25 0743 JA3YBK        599 25     IR1Y          599 15
QSO:  7028 CW 2017-11-25 0743 JA3YBK        599 25     WA6URY        599 3
QSO:  3534 CW 2017-11-25 0744 JA3YBK        599 25     W6JTI         599 3
QSO:  7028 CW 2017-11-25 0744 JA3YBK        599 25     N6MU          599 3
QSO: 14029 CW 2017-11-25 0744 JA3YBK        599 25     HB9AZZ        599 14
QSO:  7028 CW 2017-11-25 0745 JA3YBK        599 25     KN0W          599 3
QSO: 14029 CW 2017-11-25 0745 JA3YBK        599 25     YB0NDT        599 28
QSO:  7028 CW 2017-11-25 0745 JA3YBK        599 25     VE7RG         599 3
QSO: 14029 CW 2017-11-25 0746 JA3YBK        599 25     RA0AY         599 18
QSO: 21045 CW 2017-11-25 0746 JA3YBK        599 25     LY4T          599 15
QSO:  3534 CW 2017-11-25 0746 JA3YBK        599 25     VE7VR         599 3
QSO: 21045 CW 2017-11-25 0746 JA3YBK        599 25     R4BZ          599 16
QSO: 14029 CW 2017-11-25 0746 JA3YBK        599 25     RT5C          599 16
QSO: 21045 CW 2017-11-25 0747 JA3YBK        599 25     R9XS          599 17
QSO: 21045 CW 2017-11-25 0747 JA3YBK        599 25     R4BZ          599 16
QSO:  7028 CW 2017-11-25 0747 JA3YBK        599 25     WA6OWM        599 3
QSO: 21045 CW 2017-11-25 0748 JA3YBK        599 25     US0HZ         599 16
QSO:  3534 CW 2017-11-25 0748 JA3YBK        599 25     W7AT          599 3
QSO:  7028 CW 2017-11-25 0748 JA3YBK        599 25     W7RRC/MM      599 1
QSO:  3534 CW 2017-11-25 0748 JA3YBK        599 25     N6IE          599 3
QSO:  7028 CW 2017-11-25 0749 JA3YBK        599 25     RA0CEN        599 19
QSO: 21045 CW 2017-11-25 0749 JA3YBK        599 25     LZ3V          599 20
QSO: 14029 CW 2017-11-25 0749 JA3YBK        599 25     BH7PFH        599 24
QSO:  7028 CW 2017-11-25 0749 JA3YBK        599 25     KH6TU         599 31
QSO:  1823 CW 2017-11-25 0749 JA3YBK        599 25     KL0R          599 1
QSO: 14029 CW 2017-11-25 0750 JA3YBK        599 25     BG9HKP        599 23
QSO: 14029 CW 2017-11-25 0751 JA3YBK        599 25     BG4NMT        599 24
QSO:  3534 CW 2017-11-25 0751 JA3YBK        599 25     W7DR          599 3
QSO:  3534 CW 2017-11-25 0752 JA3YBK        599 25     JH1QDB        599 25
QSO: 14029 CW 2017-11-25 0752 JA3YBK        599 25     VK2IR         599 30
QSO:  7028 CW 2017-11-25 0752 JA3YBK        599 25     UA0C          599 19
QSO: 14029 CW 2017-11-25 0752 JA3YBK        599 25     RW1C          599 16
QSO:  7028 CW 2017-11-25 0752 JA3YBK        599 25     W0RW          599 4
QSO:  3534 CW 2017-11-25 0753 JA3YBK        599 25     NW6V          599 3
QSO:  7028 CW 2017-11-25 0753 JA3YBK        599 25     UA0CID        599 19
QSO: 14029 CW 2017-11-25 0753 JA3YBK        599 25     G3JUL         599 14
QSO:  7028 CW 2017-11-25 0753 JA3YBK        599 25     VE7GL         599 3
QSO: 21050 CW 2017-11-25 0753 JA3YBK        599 25     EU1WW         599 16
QSO:  7028 CW 2017-11-25 0754 JA3YBK        599 25     TM6M          599 14
QSO:  3534 CW 2017-11-25 0754 JA3YBK        599 25     VE7SQ         599 3
QSO: 28017 CW 2017-11-25 0754 JA3YBK        599 25     BV1EK         599 24
QSO: 21028 CW 2017-11-25 0754 JA3YBK        599 25     OM7M          599 15
QSO:  7028 CW 2017-11-25 0755 JA3YBK        599 25     PT8IBR        599 11
QSO: 21033 CW 2017-11-25 0755 JA3YBK        599 25     ES9C          599 15
QSO:  7028 CW 2017-11-25 0755 JA3YBK        599 25     VA7DZ         599 3
QSO: 28014 CW 2017-11-25 0756 JA3YBK        599 25     UZ2M          599 16
QSO:  7028 CW 2017-11-25 0756 JA3YBK        599 25     W3LPL         599 5
QSO:  3534 CW 2017-11-25 0757 JA3YBK        599 25     N6ET          599 3
QSO:  7028 CW 2017-11-25 0757 JA3YBK        599 25     N6RV          599 3
QSO: 14029 CW 2017-11-25 0758 JA3YBK        599 25     RA3DNC        599 16
QSO: 28023 CW 2017-11-25 0758 JA3YBK        599 25     VK8NSB        599 29
QSO:  1812 CW 2017-11-25 0759 JA3YBK        599 25     UA0LHS        599 19
QSO: 14029 CW 2017-11-25 0800 JA3YBK        599 25     BD7IAL/QRP    599 24
QSO:  3534 CW 2017-11-25 0800 JA3YBK        599 25     AA9A          599 4
QSO:  7028 CW 2017-11-25 0800 JA3YBK        599 25     KH6CJJ        599 31
QSO: 14029 CW 2017-11-25 0801 JA3YBK        599 25     RM4N          599 16
QSO:  7028 CW 2017-11-25 0801 JA3YBK        599 25     NZ6Q          599 3
QSO: 14029 CW 2017-11-25 0801 JA3YBK        599 25     RA3AN         599 16
QSO:  7028 CW 2017-11-25 0802 JA3YBK        599 25     WD5ACR        599 4
QSO:  7028 CW 2017-11-25 0802 JA3YBK        599 25     JQ1ABC        599 25
QSO:  3534 CW 2017-11-25 0803 JA3YBK        599 25     VE6BBP        599 4
QSO: 14029 CW 2017-11-25 0803 JA3YBK        599 25     YO9HP         599 20
QSO: 28014 CW 2017-11-25 0804 JA3YBK        599 25     BH5HLZ        599 24
QSO:  1812 CW 2017-11-25 0804 JA3YBK        599 25     AH0K          599 27
QSO:  7028 CW 2017-11-25 0804 JA3YBK        599 25     UA0DBX        599 19
QSO:  7028 CW 2017-11-25 0805 JA3YBK        599 25     KM6ERJ        599 3
QSO: 14029 CW 2017-11-25 0805 JA3YBK        599 25     OG6N          599 15
QSO:  7028 CW 2017-11-25 0806 JA3YBK        599 25     K7HBN         599 3
QSO:  7028 CW 2017-11-25 0807 JA3YBK        599 25     W2TA          599 5
QSO:  3534 CW 2017-11-25 0808 JA3YBK        599 25     NU7J          599 3
QSO:  7028 CW 2017-11-25 0808 JA3YBK        599 25     N6GD          599 3
QSO:  7028 CW 2017-11-25 0809 JA3YBK        599 25     CW5W          599 13
QSO:  7028 CW 2017-11-25 0810 JA3YBK        599 25     K6RWM         599 3
QSO:  3534 CW 2017-11-25 0810 JA3YBK        599 25     AF6SA         599 3
QSO: 14029 CW 2017-11-25 0810 JA3YBK        599 25     JN3IWQ        599 25
QSO: 14029 CW 2017-11-25 0811 JA3YBK        599 25     RT4D          599 16
QSO:  7028 CW 2017-11-25 0811 JA3YBK        599 25     K1KP          599 5
QSO:  7028 CW 2017-11-25 0812 JA3YBK        599 25     W3UA          599 5
QSO: 21007 CW 2017-11-25 0813 JA3YBK        599 25     RO7K          599 16
QSO: 21007 CW 2017-11-25 0814 JA3YBK        599 25     UA7K          599 16
QSO:  7028 CW 2017-11-25 0814 JA3YBK        599 25     R9OK          599 18
QSO:  7028 CW 2017-11-25 0814 JA3YBK        599 25     K7QA          599 4
QSO: 21007 CW 2017-11-25 0815 JA3YBK        599 25     UA6HFI        599 16
QSO:  7028 CW 2017-11-25 0815 JA3YBK        599 25     P40W          599 9
QSO:  7028 CW 2017-11-25 0815 JA3YBK        599 25     BA2BA         599 24
QSO: 14029 CW 2017-11-25 0815 JA3YBK        599 25     G0UMY         599 14
QSO: 21007 CW 2017-11-25 0817 JA3YBK        599 25     RN4SN         599 16
QSO:  7028 CW 2017-11-25 0817 JA3YBK        599 25     W7MTL         599 3
QSO:  7028 CW 2017-11-25 0817 JA3YBK        599 25     AI6O          599 3
QSO: 14029 CW 2017-11-25 0817 JA3YBK        599 25     OM3DX         599 15
QSO:  7028 CW 2017-11-25 0818 JA3YBK        599 25     NR5M          599 4
QSO: 14029 CW 2017-11-25 0818 JA3YBK        599 25     EI6JK         599 14
QSO:  3526 CW 2017-11-25 0818 JA3YBK        599 25     JA1AZR        599 25
QSO:  7028 CW 2017-11-25 0819 JA3YBK        599 25     BD3QA         599 24
QSO:  7028 CW 2017-11-25 0819 JA3YBK        599 25     RU0LL         599 19
QSO:  3526 CW 2017-11-25 0819 JA3YBK        599 25     K7CF          599 3
QSO:  7028 CW 2017-11-25 0819 JA3YBK        599 25     PT5N          599 11
QSO: 21007 CW 2017-11-25 0819 JA3YBK        599 25     IK0CIN        599 15
QSO:  3526 CW 2017-11-25 0819 JA3YBK        599 25     N6WIN         599 3
QSO: 14029 CW 2017-11-25 0820 JA3YBK        599 25     PA6X          599 14
QSO:  3526 CW 2017-11-25 0820 JA3YBK        599 25     AH0K          599 27
QSO:  7028 CW 2017-11-25 0821 JA3YBK        599 25     KB7ABJ        599 3
QSO: 14029 CW 2017-11-25 0821 JA3YBK        599 25     DP4X          599 14
QSO:  3526 CW 2017-11-25 0821 JA3YBK        599 25     WQ6X          599 3
QSO:  7028 CW 2017-11-25 0822 JA3YBK        599 25     W2VJN         599 3
QSO:  3526 CW 2017-11-25 0822 JA3YBK        599 25     W7TR          599 3
QSO:  3526 CW 2017-11-25 0822 JA3YBK        599 25     R0CAF         599 19
QSO:  7028 CW 2017-11-25 0822 JA3YBK        599 25     JA3GJQ        599 25
QSO:  3526 CW 2017-11-25 0823 JA3YBK        599 25     JH4EYD        599 25
