START-OF-LOG: 3.0
CALLSIGN: XE2B
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 557106
NAME: Fco. Luis Delgadillo Jaime
LOCATION: DX
OPERATORS: XE2B
CLUB: CLUB DE RADIO EXPERIMENTADORES DE OCCIDENTE
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
SOAPBOX: Missed most of the saturday due to a family trip commitment. This
SOAPBOX: left Sunday -to work the contest with plenty of fun.
QSO:  7043 CW 2017-11-26 0518 XE2B          599 6      VE6WZ         599 04
QSO:  7052 CW 2017-11-26 0519 XE2B          599 6      6Y3M          599 08
QSO:  7062 CW 2017-11-26 0526 XE2B          599 6      EA8ZS         599 33
QSO:  3530 CW 2017-11-26 0534 XE2B          599 6      P40L          599 09
QSO:  3536 CW 2017-11-26 0536 XE2B          599 6      HQ9X          599 07
QSO:  3539 CW 2017-11-26 0538 XE2B          599 6      W6IZT         599 05
QSO:  7024 CW 2017-11-26 0548 XE2B          599 6      JA7ZFN        599 25
QSO:  7025 CW 2017-11-26 0551 XE2B          599 6      KH6LC         599 31
QSO:  7025 CW 2017-11-26 0551 XE2B          599 6      NT6X          599 03
QSO:  7025 CW 2017-11-26 0551 XE2B          599 6      K2TS          599 03
QSO:  7025 CW 2017-11-26 0552 XE2B          599 6      AD3CX         599 05
QSO:  7061 CW 2017-11-26 1257 XE2B          599 6      JR4OZR        599 25
QSO:  3537 CW 2017-11-26 1258 XE2B          599 6      KH6J          599 31
QSO:  3534 CW 2017-11-26 1300 XE2B          599 6      ZM4T          599 32
QSO:  3533 CW 2017-11-26 1301 XE2B          599 6      KH6LC         599 31
QSO:  1818 CW 2017-11-26 1303 XE2B          599 6      XE2S          599 06
QSO:  1813 CW 2017-11-26 1306 XE2B          599 6      W0IZ          599 04
QSO:  3531 CW 2017-11-26 1310 XE2B          599 6      VA7ST         599 03
QSO: 14005 CW 2017-11-26 1313 XE2B          599 6      W8FJ          599 05
QSO: 14001 CW 2017-11-26 1316 XE2B          599 6      YT4W          599 15
QSO: 14003 CW 2017-11-26 1317 XE2B          599 6      KC1XX         599 05
QSO: 14005 CW 2017-11-26 1319 XE2B          599 6      DK3WW         599 14
QSO: 14006 CW 2017-11-26 1319 XE2B          599 6      N3ER          599 05
QSO: 14008 CW 2017-11-26 1321 XE2B          599 6      LY6A          599 15
QSO: 14009 CW 2017-11-26 1324 XE2B          599 6      HG5D          599 15
QSO: 14009 CW 2017-11-26 1325 XE2B          599 6      N1LN          599 05
QSO: 14014 CW 2017-11-26 1330 XE2B          599 6      CO2RQ         599 08
QSO: 14014 CW 2017-11-26 1331 XE2B          599 6      HQ9X          599 07
QSO: 14013 CW 2017-11-26 1331 XE2B          599 6      PJ2T          599 09
QSO: 14017 CW 2017-11-26 1334 XE2B          599 6      NA8V          599 04
QSO: 14018 CW 2017-11-26 1335 XE2B          599 6      S57AW         599 15
QSO: 14018 CW 2017-11-26 1336 XE2B          599 6      W3LL          599 05
QSO: 14019 CW 2017-11-26 1337 XE2B          599 6      N2MF          599 05
QSO: 14020 CW 2017-11-26 1337 XE2B          599 6      CT9/OM3GI     599 33
QSO: 14021 CW 2017-11-26 1338 XE2B          599 6      W8MJ          599 04
QSO: 14021 CW 2017-11-26 1339 XE2B          599 6      K1KP          599 05
QSO: 14022 CW 2017-11-26 1340 XE2B          599 6      G3V           599 14
QSO: 14022 CW 2017-11-26 1340 XE2B          599 6      N2SR          599 05
QSO: 14024 CW 2017-11-26 1341 XE2B          599 6      VE2IM         599 02
QSO: 14029 CW 2017-11-26 1345 XE2B          599 6      YT5A          599 15
QSO: 14027 CW 2017-11-26 1347 XE2B          599 6      LA8HGA        599 14
QSO: 14032 CW 2017-11-26 1351 XE2B          599 6      DK8ZB         599 14
QSO: 14035 CW 2017-11-26 1352 XE2B          599 6      K3OO          599 05
QSO: 14036 CW 2017-11-26 1353 XE2B          599 6      9A7A          599 15
QSO: 14040 CW 2017-11-26 1400 XE2B          599 6      ES9C          599 15
QSO: 14036 CW 2017-11-26 1402 XE2B          599 6      ER4A          599 16
QSO: 14040 CW 2017-11-26 1403 XE2B          599 6      CR3W          599 33
QSO: 14041 CW 2017-11-26 1405 XE2B          599 6      LY4A          599 15
QSO: 14044 CW 2017-11-26 1406 XE2B          599 6      OH1TX         599 15
QSO: 14045 CW 2017-11-26 1407 XE2B          599 6      TK0C          599 15
QSO: 14046 CW 2017-11-26 1408 XE2B          599 6      OZ5E          599 14
QSO: 14047 CW 2017-11-26 1410 XE2B          599 6      K9RS          599 05
QSO: 14049 CW 2017-11-26 1412 XE2B          599 6      LZ9W          599 20
QSO: 14049 CW 2017-11-26 1413 XE2B          599 6      K5TR          599 04
QSO: 14051 CW 2017-11-26 1414 XE2B          599 6      YL2BJ         599 15
QSO: 14057 CW 2017-11-26 1418 XE2B          599 6      II9P          599 15
QSO: 14058 CW 2017-11-26 1419 XE2B          599 6      N0NI          599 04
QSO: 14059 CW 2017-11-26 1420 XE2B          599 6      YO9HP         599 20
QSO: 14060 CW 2017-11-26 1422 XE2B          599 6      CR6K          599 14
QSO: 14062 CW 2017-11-26 1424 XE2B          599 6      HG3R          599 15
QSO: 14063 CW 2017-11-26 1426 XE2B          599 6      TM3R          599 14
QSO: 14063 CW 2017-11-26 1428 XE2B          599 6      YT1A          599 15
QSO: 14064 CW 2017-11-26 1429 XE2B          599 6      OK7K          599 15
QSO: 14065 CW 2017-11-26 1430 XE2B          599 6      PI4COM        599 14
QSO: 14066 CW 2017-11-26 1431 XE2B          599 6      K9BGL         599 04
QSO: 14066 CW 2017-11-26 1432 XE2B          599 6      K0OO          599 05
QSO: 14067 CW 2017-11-26 1433 XE2B          599 6      EF8R          599 33
QSO: 14068 CW 2017-11-26 1433 XE2B          599 6      K5EK          599 05
QSO: 14065 CW 2017-11-26 1436 XE2B          599 6      K3SEN         599 05
QSO: 14065 CW 2017-11-26 1436 XE2B          599 6      N6LL          599 03
QSO: 14065 CW 2017-11-26 1437 XE2B          599 6      K2LE          599 05
QSO: 14065 CW 2017-11-26 1437 XE2B          599 6      K9CT          599 04
QSO: 14065 CW 2017-11-26 1438 XE2B          599 6      K1RO          599 05
QSO: 14065 CW 2017-11-26 1438 XE2B          599 6      K9IMM         599 04
QSO: 14065 CW 2017-11-26 1439 XE2B          599 6      W4ZGR         599 05
QSO: 14065 CW 2017-11-26 1439 XE2B          599 6      WN7S          599 05
QSO: 14065 CW 2017-11-26 1440 XE2B          599 6      K9IUQ         599 04
QSO: 14065 CW 2017-11-26 1440 XE2B          599 6      K7TQ          599 03
QSO: 14065 CW 2017-11-26 1441 XE2B          599 6      N8UM          599 04
QSO: 14065 CW 2017-11-26 1441 XE2B          599 6      NA6O          599 03
QSO: 14065 CW 2017-11-26 1442 XE2B          599 6      N0HJZ         599 04
QSO: 14065 CW 2017-11-26 1443 XE2B          599 6      LN8W          599 14
QSO: 14065 CW 2017-11-26 1443 XE2B          599 6      K7BV          599 05
QSO: 14065 CW 2017-11-26 1443 XE2B          599 6      N9CIQ         599 04
QSO: 14065 CW 2017-11-26 1444 XE2B          599 6      KO7SS         599 03
QSO: 14065 CW 2017-11-26 1444 XE2B          599 6      W3RGA         599 05
QSO: 14065 CW 2017-11-26 1445 XE2B          599 6      N4LZ          599 05
QSO: 14065 CW 2017-11-26 1445 XE2B          599 6      K9PPY         599 04
QSO: 14065 CW 2017-11-26 1446 XE2B          599 6      NN7A          599 04
QSO: 14065 CW 2017-11-26 1446 XE2B          599 6      KM5G          599 04
QSO: 14065 CW 2017-11-26 1447 XE2B          599 6      K8HSY         599 04
QSO: 14065 CW 2017-11-26 1448 XE2B          599 6      WB2HJV        599 05
QSO: 14065 CW 2017-11-26 1448 XE2B          599 6      WA3C          599 04
QSO: 14065 CW 2017-11-26 1448 XE2B          599 6      K5UZ          599 04
QSO: 14065 CW 2017-11-26 1448 XE2B          599 6      N6CW          599 03
QSO: 14065 CW 2017-11-26 1448 XE2B          599 6      AD1C          599 04
QSO: 14065 CW 2017-11-26 1449 XE2B          599 6      N2LBR         599 05
QSO: 14065 CW 2017-11-26 1449 XE2B          599 6      OK2QA         599 15
QSO: 14065 CW 2017-11-26 1450 XE2B          599 6      WA9LT         599 04
QSO: 14065 CW 2017-11-26 1451 XE2B          599 6      W3ATT         599 05
QSO: 14065 CW 2017-11-26 1451 XE2B          599 6      CE3DNP        599 12
QSO: 14065 CW 2017-11-26 1452 XE2B          599 6      AB2ZY         599 05
QSO: 14065 CW 2017-11-26 1452 XE2B          599 6      K0PG          599 04
QSO: 14065 CW 2017-11-26 1452 XE2B          599 6      K2LML         599 05
QSO: 14065 CW 2017-11-26 1453 XE2B          599 6      W4LC          599 04
QSO: 14065 CW 2017-11-26 1454 XE2B          599 6      K0RF          599 04
QSO: 14065 CW 2017-11-26 1454 XE2B          599 6      AB1XX         599 05
QSO: 14065 CW 2017-11-26 1455 XE2B          599 6      DJ9MH         599 14
QSO: 14065 CW 2017-11-26 1455 XE2B          599 6      N4CF          599 05
QSO: 14065 CW 2017-11-26 1456 XE2B          599 6      WR2G          599 05
QSO: 14065 CW 2017-11-26 1456 XE2B          599 6      N1IA          599 05
QSO: 14065 CW 2017-11-26 1456 XE2B          599 6      K5UA          599 04
QSO: 14065 CW 2017-11-26 1457 XE2B          599 6      N4HU          599 05
QSO: 14065 CW 2017-11-26 1457 XE2B          599 6      W5THT         599 04
QSO: 14065 CW 2017-11-26 1458 XE2B          599 6      K0YR          599 04
QSO: 14065 CW 2017-11-26 1458 XE2B          599 6      N1MD          599 05
QSO: 14065 CW 2017-11-26 1459 XE2B          599 6      KW3F          599 05
QSO: 14065 CW 2017-11-26 1459 XE2B          599 6      NW3Y          599 05
QSO: 14065 CW 2017-11-26 1500 XE2B          599 6      K7JQ          599 03
QSO: 14065 CW 2017-11-26 1500 XE2B          599 6      N4ADC         599 05
QSO: 14065 CW 2017-11-26 1501 XE2B          599 6      S51YI         599 15
QSO: 14065 CW 2017-11-26 1501 XE2B          599 6      K3SV          599 05
QSO: 14065 CW 2017-11-26 1502 XE2B          599 6      NA3M          599 05
QSO: 14065 CW 2017-11-26 1502 XE2B          599 6      K5OA          599 03
QSO: 14065 CW 2017-11-26 1503 XE2B          599 6      YV6BXN        599 09
QSO: 14065 CW 2017-11-26 1503 XE2B          599 6      K1ZE          599 05
QSO: 14065 CW 2017-11-26 1504 XE2B          599 6      N0KQ          599 03
QSO: 14065 CW 2017-11-26 1505 XE2B          599 6      N4IJ          599 04
QSO: 14065 CW 2017-11-26 1505 XE2B          599 6      WV2M          599 05
QSO: 14065 CW 2017-11-26 1505 XE2B          599 6      W0PI          599 04
QSO: 14065 CW 2017-11-26 1506 XE2B          599 6      VE3RSA        599 04
QSO: 14065 CW 2017-11-26 1507 XE2B          599 6      SM6NET        599 14
QSO: 14065 CW 2017-11-26 1507 XE2B          599 6      W1ARY         599 05
QSO: 14065 CW 2017-11-26 1508 XE2B          599 6      VE7HH         599 03
QSO: 14065 CW 2017-11-26 1509 XE2B          599 6      N2UU          599 05
QSO: 14065 CW 2017-11-26 1509 XE2B          599 6      N0GEF         599 04
QSO: 14065 CW 2017-11-26 1510 XE2B          599 6      VE7VR         599 03
QSO: 14065 CW 2017-11-26 1510 XE2B          599 6      NT6X          599 03
QSO: 14065 CW 2017-11-26 1510 XE2B          599 6      K4EJ          599 05
QSO: 14065 CW 2017-11-26 1511 XE2B          599 6      W7VO          599 03
QSO: 14065 CW 2017-11-26 1511 XE2B          599 6      K2TE          599 05
QSO: 14065 CW 2017-11-26 1512 XE2B          599 6      F5IN          599 14
QSO: 14065 CW 2017-11-26 1513 XE2B          599 6      W3BES         599 03
QSO: 14065 CW 2017-11-26 1513 XE2B          599 6      KB1EFS        599 05
QSO: 14065 CW 2017-11-26 1514 XE2B          599 6      N9XX          599 04
QSO: 14065 CW 2017-11-26 1514 XE2B          599 6      DL5MEV        599 14
QSO: 14065 CW 2017-11-26 1515 XE2B          599 6      W2GS          599 04
QSO: 14065 CW 2017-11-26 1515 XE2B          599 6      KS7T          599 04
QSO: 14065 CW 2017-11-26 1515 XE2B          599 6      W9OP          599 04
QSO: 21000 CW 2017-11-26 1518 XE2B          599 6      N9NB          599 05
QSO: 21001 CW 2017-11-26 1519 XE2B          599 6      NR4M          599 05
QSO: 21004 CW 2017-11-26 1520 XE2B          599 6      K4OAQ         599 05
QSO: 21006 CW 2017-11-26 1522 XE2B          599 6      NQ8O          599 04
QSO: 21006 CW 2017-11-26 1523 XE2B          599 6      N0BK          599 04
QSO: 21006 CW 2017-11-26 1524 XE2B          599 6      WD8KNC        599 04
QSO: 21006 CW 2017-11-26 1525 XE2B          599 6      N4XL          599 05
QSO: 21006 CW 2017-11-26 1525 XE2B          599 6      K9IMM         599 04
QSO: 21006 CW 2017-11-26 1526 XE2B          599 6      K7MKL         599 04
QSO: 21008 CW 2017-11-26 1528 XE2B          599 6      W3LPL         599 05
QSO: 21011 CW 2017-11-26 1528 XE2B          599 6      KU2M          599 05
QSO: 21012 CW 2017-11-26 1529 XE2B          599 6      K2LNS         599 05
QSO: 21015 CW 2017-11-26 1531 XE2B          599 6      K0ZR          599 05
QSO: 21022 CW 2017-11-26 1531 XE2B          599 6      IR4M          599 15
QSO: 21023 CW 2017-11-26 1532 XE2B          599 6      P40C          599 09
QSO: 21023 CW 2017-11-26 1533 XE2B          599 6      LT1F          599 13
QSO: 21020 CW 2017-11-26 1534 XE2B          599 6      PJ2T          599 09
QSO: 21030 CW 2017-11-26 1538 XE2B          599 6      PJ4A          599 09
QSO: 21061 CW 2017-11-26 1543 XE2B          599 6      N9SE          599 09
QSO: 21061 CW 2017-11-26 1543 XE2B          599 6      K9CT          599 04
QSO: 21061 CW 2017-11-26 1544 XE2B          599 6      W9OP          599 04
QSO: 21061 CW 2017-11-26 1544 XE2B          599 6      VE3MGY        599 04
QSO: 21061 CW 2017-11-26 1544 XE2B          599 6      K0IR          599 04
QSO: 21061 CW 2017-11-26 1545 XE2B          599 6      W8FJ          599 05
QSO: 21061 CW 2017-11-26 1545 XE2B          599 6      W9LHG         599 04
QSO: 21061 CW 2017-11-26 1546 XE2B          599 6      VE5MX         599 04
QSO: 21061 CW 2017-11-26 1546 XE2B          599 6      K3MD          599 05
QSO: 21061 CW 2017-11-26 1546 XE2B          599 6      N8FYL         599 04
QSO: 21061 CW 2017-11-26 1547 XE2B          599 6      K4XL          599 05
QSO: 21061 CW 2017-11-26 1548 XE2B          599 6      KX5TGA        599 05
QSO: 21061 CW 2017-11-26 1548 XE2B          599 6      W7SE          599 04
QSO: 21061 CW 2017-11-26 1549 XE2B          599 6      KE0A          599 04
QSO: 21061 CW 2017-11-26 1549 XE2B          599 6      K0EIA         599 04
QSO: 21061 CW 2017-11-26 1551 XE2B          599 6      W3HKK         599 04
QSO: 21061 CW 2017-11-26 1551 XE2B          599 6      VE5ZX         599 04
QSO: 21061 CW 2017-11-26 1551 XE2B          599 6      N6AR          599 05
QSO: 21061 CW 2017-11-26 1552 XE2B          599 6      N5DX          599 05
QSO: 21061 CW 2017-11-26 1552 XE2B          599 6      K2EK          599 05
QSO: 21061 CW 2017-11-26 1552 XE2B          599 6      WB8TLI        599 04
QSO: 21061 CW 2017-11-26 1553 XE2B          599 6      W9RIT         599 04
QSO: 21061 CW 2017-11-26 1553 XE2B          599 6      N9EXL         599 04
QSO: 21061 CW 2017-11-26 1554 XE2B          599 6      AF6MS         599 03
QSO: 21061 CW 2017-11-26 1555 XE2B          599 6      N0UR          599 04
QSO: 21061 CW 2017-11-26 1555 XE2B          599 6      KD3TB         599 05
QSO: 21061 CW 2017-11-26 1555 XE2B          599 6      AA4GT         599 05
QSO: 21061 CW 2017-11-26 1556 XE2B          599 6      K0TC          599 04
QSO: 21061 CW 2017-11-26 1556 XE2B          599 6      W8AV          599 04
QSO: 21061 CW 2017-11-26 1556 XE2B          599 6      W2GB          599 05
QSO: 21061 CW 2017-11-26 1557 XE2B          599 6      N9SB          599 04
QSO: 21061 CW 2017-11-26 1557 XE2B          599 6      K2UR          599 04
QSO: 21061 CW 2017-11-26 1558 XE2B          599 6      K2SD          599 05
QSO: 21061 CW 2017-11-26 1558 XE2B          599 6      N8UM          599 04
QSO: 21061 CW 2017-11-26 1558 XE2B          599 6      K8MP          599 04
QSO: 21061 CW 2017-11-26 1559 XE2B          599 6      K1RM          599 05
QSO: 21061 CW 2017-11-26 1559 XE2B          599 6      N4BP          599 05
QSO: 21061 CW 2017-11-26 1559 XE2B          599 6      W4RM          599 05
QSO: 21061 CW 2017-11-26 1600 XE2B          599 6      N3ZA          599 05
QSO: 21061 CW 2017-11-26 1600 XE2B          599 6      K3ZA          599 05
QSO: 21061 CW 2017-11-26 1601 XE2B          599 6      WB9HFK        599 04
QSO: 21061 CW 2017-11-26 1601 XE2B          599 6      W9AKS         599 04
QSO: 21061 CW 2017-11-26 1601 XE2B          599 6      WD9CIR        599 04
QSO: 21061 CW 2017-11-26 1602 XE2B          599 6      K4HA          599 05
QSO: 21061 CW 2017-11-26 1602 XE2B          599 6      K3FMQ         599 05
QSO: 21061 CW 2017-11-26 1603 XE2B          599 6      K9ZO          599 04
QSO: 21061 CW 2017-11-26 1603 XE2B          599 6      N4ADC         599 05
QSO: 21061 CW 2017-11-26 1604 XE2B          599 6      K3RV          599 05
QSO: 21061 CW 2017-11-26 1604 XE2B          599 6      W2SM          599 05
QSO: 21061 CW 2017-11-26 1605 XE2B          599 6      N4KC          599 04
QSO: 21061 CW 2017-11-26 1605 XE2B          599 6      KT4Q          599 05
QSO: 21061 CW 2017-11-26 1606 XE2B          599 6      N4PQX         599 05
QSO: 21061 CW 2017-11-26 1606 XE2B          599 6      K3IE          599 04
QSO: 21061 CW 2017-11-26 1606 XE2B          599 6      N6WS          599 03
QSO: 21061 CW 2017-11-26 1607 XE2B          599 6      N4TZ          599 04
QSO: 21061 CW 2017-11-26 1607 XE2B          599 6      N8EA          599 04
QSO: 21061 CW 2017-11-26 1607 XE2B          599 6      K0CF          599 04
QSO: 21061 CW 2017-11-26 1608 XE2B          599 6      K2RET         599 05
QSO: 21061 CW 2017-11-26 1608 XE2B          599 6      NK8Q          599 05
QSO: 21061 CW 2017-11-26 1608 XE2B          599 6      N9LQ          599 04
QSO: 21061 CW 2017-11-26 1609 XE2B          599 6      PS2T          599 11
QSO: 21061 CW 2017-11-26 1609 XE2B          599 6      N2CQ          599 05
QSO: 21061 CW 2017-11-26 1609 XE2B          599 6      N2WKS         599 05
QSO: 21061 CW 2017-11-26 1609 XE2B          599 6      N8BJQ         599 04
QSO: 21061 CW 2017-11-26 1610 XE2B          599 6      K7TQ          599 03
QSO: 21061 CW 2017-11-26 1610 XE2B          599 6      KJ6MBW        599 03
QSO: 21061 CW 2017-11-26 1610 XE2B          599 6      N4NO          599 04
QSO: 21061 CW 2017-11-26 1611 XE2B          599 6      NR5NN         599 03
QSO: 21061 CW 2017-11-26 1611 XE2B          599 6      AA7V          599 03
QSO: 21061 CW 2017-11-26 1611 XE2B          599 6      N6XI          599 03
QSO: 21061 CW 2017-11-26 1612 XE2B          599 6      K3UW          599 05
QSO: 21061 CW 2017-11-26 1612 XE2B          599 6      WG9L          599 04
QSO: 21061 CW 2017-11-26 1612 XE2B          599 6      AA9A          599 04
QSO: 21061 CW 2017-11-26 1613 XE2B          599 6      K3ND          599 05
QSO: 21061 CW 2017-11-26 1613 XE2B          599 6      N3UA          599 05
QSO: 21061 CW 2017-11-26 1613 XE2B          599 6      W8TU          599 04
QSO: 21061 CW 2017-11-26 1614 XE2B          599 6      K4RDU         599 05
QSO: 21061 CW 2017-11-26 1614 XE2B          599 6      VE3GFN        599 04
QSO: 21061 CW 2017-11-26 1615 XE2B          599 6      KG4IGC        599 05
QSO: 21061 CW 2017-11-26 1616 XE2B          599 6      KC4LE         599 04
QSO: 21061 CW 2017-11-26 1616 XE2B          599 6      N4PD          599 05
QSO: 21061 CW 2017-11-26 1616 XE2B          599 6      W2FU          599 05
QSO: 21061 CW 2017-11-26 1617 XE2B          599 6      W8MET         599 04
QSO: 21061 CW 2017-11-26 1617 XE2B          599 6      WA4JUK        599 05
QSO: 21061 CW 2017-11-26 1617 XE2B          599 6      KC4TEO        599 04
QSO: 21061 CW 2017-11-26 1617 XE2B          599 6      W4NZ          599 04
QSO: 21061 CW 2017-11-26 1618 XE2B          599 6      KC2SZ         599 05
QSO: 21061 CW 2017-11-26 1618 XE2B          599 6      W2LE          599 05
QSO: 21061 CW 2017-11-26 1618 XE2B          599 6      N6MU          599 03
QSO: 21061 CW 2017-11-26 1619 XE2B          599 6      KE4KY         599 04
QSO: 21061 CW 2017-11-26 1619 XE2B          599 6      KK9N          599 04
QSO: 21061 CW 2017-11-26 1619 XE2B          599 6      N3ND          599 05
QSO: 21061 CW 2017-11-26 1619 XE2B          599 6      KA8JBK        599 04
QSO: 21061 CW 2017-11-26 1619 XE2B          599 6      K0OO          599 05
QSO: 21061 CW 2017-11-26 1620 XE2B          599 6      N4LZ          599 05
QSO: 21061 CW 2017-11-26 1620 XE2B          599 6      W2CO          599 04
QSO: 21061 CW 2017-11-26 1620 XE2B          599 6      K4UU          599 04
QSO: 21061 CW 2017-11-26 1620 XE2B          599 6      KI4ODO        599 05
QSO: 21061 CW 2017-11-26 1621 XE2B          599 6      W8PN          599 04
QSO: 21061 CW 2017-11-26 1621 XE2B          599 6      WA2QAU        599 05
QSO: 21061 CW 2017-11-26 1621 XE2B          599 6      WW4LL         599 05
QSO: 21061 CW 2017-11-26 1622 XE2B          599 6      W9RE          599 04
QSO: 21061 CW 2017-11-26 1622 XE2B          599 6      KM6Z          599 03
QSO: 21061 CW 2017-11-26 1622 XE2B          599 6      W9IIX         599 04
QSO: 21061 CW 2017-11-26 1623 XE2B          599 6      W6ZL          599 03
QSO: 21061 CW 2017-11-26 1623 XE2B          599 6      WB8SCT        599 04
QSO: 21061 CW 2017-11-26 1623 XE2B          599 6      W3OA          599 05
QSO: 21061 CW 2017-11-26 1624 XE2B          599 6      WB0N          599 04
QSO: 21061 CW 2017-11-26 1624 XE2B          599 6      N8KQ          599 04
QSO: 21061 CW 2017-11-26 1625 XE2B          599 6      K0ZX          599 04
QSO: 21061 CW 2017-11-26 1625 XE2B          599 6      N4HU          599 05
QSO: 21061 CW 2017-11-26 1625 XE2B          599 6      WA2YSJ        599 05
QSO: 21061 CW 2017-11-26 1626 XE2B          599 6      KT0A          599 04
QSO: 21061 CW 2017-11-26 1626 XE2B          599 6      K6NA          599 03
QSO: 21061 CW 2017-11-26 1626 XE2B          599 6      W3TB          599 05
QSO: 21061 CW 2017-11-26 1627 XE2B          599 6      W4DXX         599 05
QSO: 21061 CW 2017-11-26 1627 XE2B          599 6      K1KNQ         599 05
QSO: 21061 CW 2017-11-26 1628 XE2B          599 6      N3RJ          599 05
QSO: 21061 CW 2017-11-26 1628 XE2B          599 6      K3SV          599 05
QSO: 21061 CW 2017-11-26 1628 XE2B          599 6      W9PA          599 04
QSO: 21061 CW 2017-11-26 1628 XE2B          599 6      W3BW          599 05
QSO: 21061 CW 2017-11-26 1629 XE2B          599 6      W6QU          599 03
QSO: 21061 CW 2017-11-26 1629 XE2B          599 6      W0QQG         599 05
QSO: 21061 CW 2017-11-26 1630 XE2B          599 6      W6YA          599 03
QSO: 21061 CW 2017-11-26 1630 XE2B          599 6      NA6MG         599 03
QSO: 21061 CW 2017-11-26 1630 XE2B          599 6      N0KV          599 04
QSO: 21061 CW 2017-11-26 1630 XE2B          599 6      KM4F          599 05
QSO: 21061 CW 2017-11-26 1631 XE2B          599 6      K4RO          599 04
QSO: 21061 CW 2017-11-26 1631 XE2B          599 6      WB4MNK        599 05
QSO: 21061 CW 2017-11-26 1632 XE2B          599 6      K2LE          599 05
QSO: 21061 CW 2017-11-26 1632 XE2B          599 6      KA9O          599 04
QSO: 21061 CW 2017-11-26 1633 XE2B          599 6      K0EA          599 04
QSO: 21061 CW 2017-11-26 1633 XE2B          599 6      WB4TDH        599 05
QSO: 21061 CW 2017-11-26 1633 XE2B          599 6      W4CU          599 05
QSO: 21061 CW 2017-11-26 1634 XE2B          599 6      KU4H          599 04
QSO: 21061 CW 2017-11-26 1634 XE2B          599 6      K9IG          599 04
QSO: 21061 CW 2017-11-26 1634 XE2B          599 6      W0ZA          599 04
QSO: 21061 CW 2017-11-26 1635 XE2B          599 6      N2TK          599 05
QSO: 21061 CW 2017-11-26 1635 XE2B          599 6      AG3R          599 05
QSO: 21061 CW 2017-11-26 1636 XE2B          599 6      WA6HZY        599 03
QSO: 21061 CW 2017-11-26 1636 XE2B          599 6      K3PP          599 05
QSO: 21061 CW 2017-11-26 1636 XE2B          599 6      N6JNL         599 03
QSO: 21061 CW 2017-11-26 1637 XE2B          599 6      W9RNK         599 04
QSO: 21061 CW 2017-11-26 1637 XE2B          599 6      K9LA          599 04
QSO: 21061 CW 2017-11-26 1637 XE2B          599 6      N4PF          599 04
QSO: 21061 CW 2017-11-26 1638 XE2B          599 6      N4OX          599 05
QSO: 21061 CW 2017-11-26 1638 XE2B          599 6      WE9V          599 04
QSO: 21061 CW 2017-11-26 1639 XE2B          599 6      KF3EB         599 05
QSO: 21061 CW 2017-11-26 1639 XE2B          599 6      W1FOX         599 05
QSO: 21061 CW 2017-11-26 1639 XE2B          599 6      NY6DX         599 05
QSO: 21061 CW 2017-11-26 1639 XE2B          599 6      N9SZ          599 04
QSO: 21061 CW 2017-11-26 1640 XE2B          599 6      K8LY          599 04
QSO: 21061 CW 2017-11-26 1640 XE2B          599 6      K2CYE         599 05
QSO: 21061 CW 2017-11-26 1640 XE2B          599 6      WS9V          599 04
QSO: 21061 CW 2017-11-26 1641 XE2B          599 6      W6JTI         599 03
QSO: 21061 CW 2017-11-26 1641 XE2B          599 6      N9CIQ         599 04
QSO: 21061 CW 2017-11-26 1641 XE2B          599 6      K0XB/6        599 03
QSO: 21061 CW 2017-11-26 1642 XE2B          599 6      W4MYA         599 05
QSO: 21061 CW 2017-11-26 1642 XE2B          599 6      WA3RHW        599 05
QSO: 21061 CW 2017-11-26 1643 XE2B          599 6      K7MOA         599 05
QSO: 21061 CW 2017-11-26 1643 XE2B          599 6      N9LYE         599 04
QSO: 21061 CW 2017-11-26 1644 XE2B          599 6      AD4C          599 05
QSO: 21061 CW 2017-11-26 1644 XE2B          599 6      AA4R          599 05
QSO: 21061 CW 2017-11-26 1644 XE2B          599 6      KJ6M          599 03
QSO: 21061 CW 2017-11-26 1645 XE2B          599 6      K8MR          599 05
QSO: 21061 CW 2017-11-26 1645 XE2B          599 6      AB9YC         599 04
QSO: 21061 CW 2017-11-26 1646 XE2B          599 6      K3SWZ         599 05
QSO: 14063 CW 2017-11-26 1648 XE2B          599 6      P40L          599 09
QSO: 14028 CW 2017-11-26 1649 XE2B          599 6      6Y0W          599 08
QSO: 14012 CW 2017-11-26 1650 XE2B          599 6      FY5FY         599 09
QSO: 21062 CW 2017-11-26 1859 XE2B          599 6      TO1A          599 09
QSO: 28003 CW 2017-11-26 1902 XE2B          599 6      CX2AQ         599 13
QSO: 28008 CW 2017-11-26 1902 XE2B          599 6      CX9AU         599 13
QSO: 28010 CW 2017-11-26 1903 XE2B          599 6      LT1F          599 13
QSO: 28012 CW 2017-11-26 1904 XE2B          599 6      CE3CT         599 12
QSO: 28017 CW 2017-11-26 1905 XE2B          599 6      LU5DX         599 13
QSO: 28021 CW 2017-11-26 1906 XE2B          599 6      LW5EE         599 13
