START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DF5BM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 321750
CREATED-BY: UcxLog 7.64
NAME: Uwe Bobolz
CLUB: RHEIN RUHR DX ASSOCIATION
SOAPBOX: Hello, running 100 watts to wire-antennas. Thank you to all who made a
SOAPBOX: QSO with me ! Till next year. 73 DF5BM Uwe
QSO: 14000 CW 2017-11-26 0913 DF5BM         599 14     RW0A          599 18     0
QSO: 14000 CW 2017-11-26 0915 DF5BM         599 14     UI8J          599 17     0
QSO: 14000 CW 2017-11-26 0917 DF5BM         599 14     YT4W          599 15     0
QSO: 14000 CW 2017-11-26 0918 DF5BM         599 14     ZB2TT         599 14     0
QSO: 14000 CW 2017-11-26 0919 DF5BM         599 14     RX7M          599 16     0
QSO: 14000 CW 2017-11-26 0921 DF5BM         599 14     YL2KO         599 15     0
QSO: 14000 CW 2017-11-26 0923 DF5BM         599 14     RK4FF         599 16     0
QSO: 14000 CW 2017-11-26 0924 DF5BM         599 14     LZ9W          599 20     0
QSO: 14000 CW 2017-11-26 0926 DF5BM         599 14     RN3GQ         599 16     0
QSO: 14000 CW 2017-11-26 0929 DF5BM         599 14     II9P          599 15     0
QSO: 14000 CW 2017-11-26 0932 DF5BM         599 14     CT9/R7KW      599 33     0
QSO: 14000 CW 2017-11-26 0935 DF5BM         599 14     ED7X          599 14     0
QSO: 14000 CW 2017-11-26 0940 DF5BM         599 14     CR6K          599 14     0
QSO: 21000 CW 2017-11-26 0942 DF5BM         599 14     UN7LZ         599 17     0
QSO: 21000 CW 2017-11-26 0946 DF5BM         599 14     4Z5LY         599 20     0
QSO: 21000 CW 2017-11-26 0947 DF5BM         599 14     RU9CK         599 17     0
QSO: 21000 CW 2017-11-26 0947 DF5BM         599 14     R6RA/9        599 17     0
QSO: 21000 CW 2017-11-26 0950 DF5BM         599 14     RU4A          599 16     0
QSO: 21000 CW 2017-11-26 0953 DF5BM         599 14     UT4LW         599 16     0
QSO: 21000 CW 2017-11-26 0957 DF5BM         599 14     UX7IW         599 16     0
QSO: 21000 CW 2017-11-26 0958 DF5BM         599 14     RX9S          599 16     0
QSO: 21000 CW 2017-11-26 1003 DF5BM         599 14     ED8X          599 33     0
QSO: 14000 CW 2017-11-26 1007 DF5BM         599 14     ER1OO         599 16     0
QSO: 14000 CW 2017-11-26 1007 DF5BM         599 14     OL3A          599 15     0
QSO: 14000 CW 2017-11-26 1008 DF5BM         599 14     UA1ANA        599 16     0
QSO: 14000 CW 2017-11-26 1010 DF5BM         599 14     RU6K          599 16     0
QSO: 14000 CW 2017-11-26 1011 DF5BM         599 14     CN2R          599 33     0
QSO: 14000 CW 2017-11-26 1103 DF5BM         599 14     UT1AA         599 16     0
QSO: 14000 CW 2017-11-26 1104 DF5BM         599 14     RA4Y          599 16     0
QSO: 14000 CW 2017-11-26 1107 DF5BM         599 14     YT5N          599 15     0
QSO: 14000 CW 2017-11-26 1110 DF5BM         599 14     CN2AA         599 33     0
QSO: 14000 CW 2017-11-26 1112 DF5BM         599 14     IT9BXR        599 15     0
QSO: 14000 CW 2017-11-26 1113 DF5BM         599 14     9A1A          599 15     0
QSO: 14000 CW 2017-11-26 1117 DF5BM         599 14     A44A          599 21     0
QSO: 14000 CW 2017-11-26 1117 DF5BM         599 14     PZ5V          599 09     0
QSO: 14000 CW 2017-11-26 1119 DF5BM         599 14     E79D          599 15     0
QSO: 14000 CW 2017-11-26 1123 DF5BM         599 14     UT4LW         599 16     0
QSO: 14000 CW 2017-11-26 1124 DF5BM         599 14     RM6AA         599 16     0
QSO: 14000 CW 2017-11-26 1129 DF5BM         599 14     IT9ESW        599 15     0
QSO: 14000 CW 2017-11-26 1129 DF5BM         599 14     IB9T          599 15     0
QSO: 14000 CW 2017-11-26 1133 DF5BM         599 14     UT7UD         599 16     0
QSO: 14000 CW 2017-11-26 1133 DF5BM         599 14     YO8SS         599 20     0
QSO: 14000 CW 2017-11-26 1135 DF5BM         599 14     SX1T          599 20     0
QSO: 14000 CW 2017-11-26 1136 DF5BM         599 14     EA5RS         599 14     0
QSO: 14000 CW 2017-11-26 1137 DF5BM         599 14     IK6QON        599 15     0
QSO: 14000 CW 2017-11-26 1137 DF5BM         599 14     RA3W          599 16     0
QSO: 21000 CW 2017-11-26 1139 DF5BM         599 14     SW9AA         599 20     0
QSO: 21000 CW 2017-11-26 1140 DF5BM         599 14     PZ5V          599 09     0
QSO: 21000 CW 2017-11-26 1140 DF5BM         599 14     LY2XW         599 15     0
QSO: 21000 CW 2017-11-26 1142 DF5BM         599 14     CW4MAX        599 13     0
QSO: 21000 CW 2017-11-26 1145 DF5BM         599 14     V47T          599 08     0
QSO: 21000 CW 2017-11-26 1341 DF5BM         599 14     NR4M          599 05     0
QSO: 21000 CW 2017-11-26 1344 DF5BM         599 14     W3LPL         599 05     0
QSO: 21000 CW 2017-11-26 1344 DF5BM         599 14     K9CT          599 04     0
QSO: 21000 CW 2017-11-26 1347 DF5BM         599 14     4X6FR         599 20     0
QSO: 21000 CW 2017-11-26 1351 DF5BM         599 14     PJ4A          599 09     0
QSO: 21000 CW 2017-11-26 1354 DF5BM         599 14     W9RE          599 04     0
QSO: 21000 CW 2017-11-26 1356 DF5BM         599 14     N5AW          599 04     0
QSO: 21000 CW 2017-11-26 1357 DF5BM         599 14     K2SSS         599 05     0
QSO: 21000 CW 2017-11-26 1358 DF5BM         599 14     TI7W          599 07     0
QSO: 14000 CW 2017-11-26 1407 DF5BM         599 14     HS0ZIA        599 26     0
QSO: 14000 CW 2017-11-26 1409 DF5BM         599 14     K1KP          599 05     0
QSO: 14000 CW 2017-11-26 1410 DF5BM         599 14     IZ8VYU        599 15     0
QSO: 14000 CW 2017-11-26 1412 DF5BM         599 14     UZ3A          599 16     0
QSO: 14000 CW 2017-11-26 1413 DF5BM         599 14     EC5CR         599 14     0
QSO: 14000 CW 2017-11-26 1418 DF5BM         599 14     UX0FF         599 16     0
QSO: 14000 CW 2017-11-26 1419 DF5BM         599 14     RT6A          599 16     0
QSO: 14000 CW 2017-11-26 1420 DF5BM         599 14     YO9HP         599 20     0
QSO: 14000 CW 2017-11-26 1428 DF5BM         599 14     N0NI          599 04     0
QSO: 14000 CW 2017-11-26 1428 DF5BM         599 14     Z3B           599 15     0
QSO: 14000 CW 2017-11-26 1430 DF5BM         599 14     Z31NA         599 15     0
QSO: 14000 CW 2017-11-26 1431 DF5BM         599 14     EF8R          599 33     0
QSO: 14000 CW 2017-11-26 1433 DF5BM         599 14     W4FS          599 05     0
QSO: 14000 CW 2017-11-26 1435 DF5BM         599 14     YR9F          599 20     0
QSO: 14000 CW 2017-11-26 1439 DF5BM         599 14     CT3KN         599 33     0
QSO: 14000 CW 2017-11-26 1440 DF5BM         599 14     W0AIH         599 04     0
QSO: 14000 CW 2017-11-26 1444 DF5BM         599 14     YT2ISM        599 15     0
QSO: 14000 CW 2017-11-26 1444 DF5BM         599 14     LZ7A          599 20     0
QSO:  7000 CW 2017-11-26 1448 DF5BM         599 14     YU1RA         599 15     0
QSO:  7000 CW 2017-11-26 1448 DF5BM         599 14     OF5Z          599 15     0
QSO:  7000 CW 2017-11-26 1452 DF5BM         599 14     RT3F          599 16     0
QSO:  7000 CW 2017-11-26 1454 DF5BM         599 14     SQ9C          599 15     0
QSO:  7000 CW 2017-11-26 1455 DF5BM         599 14     HA1AD         599 15     0
QSO:  7000 CW 2017-11-26 1456 DF5BM         599 14     SN7O          599 15     0
QSO:  7000 CW 2017-11-26 1456 DF5BM         599 14     YL3GQ         599 15     0
QSO:  7000 CW 2017-11-26 1457 DF5BM         599 14     HB9IRF        599 14     0
QSO:  7000 CW 2017-11-26 1458 DF5BM         599 14     RA3DNC        599 16     0
QSO:  7000 CW 2017-11-26 1458 DF5BM         599 14     SP9R          599 15     0
QSO:  7000 CW 2017-11-26 1459 DF5BM         599 14     OK5NW         599 15     0
QSO:  7000 CW 2017-11-26 1459 DF5BM         599 14     MM3T          599 14     0
QSO:  7000 CW 2017-11-26 1459 DF5BM         599 14     YL3FW         599 15     0
QSO:  7000 CW 2017-11-26 1500 DF5BM         599 14     RW1C          599 16     0
QSO:  7000 CW 2017-11-26 1501 DF5BM         599 14     HA2EQD        599 15     0
QSO:  7000 CW 2017-11-26 1502 DF5BM         599 14     RA3Y          599 16     0
QSO:  7000 CW 2017-11-26 1503 DF5BM         599 14     IW3ILM        599 15     0
QSO:  7000 CW 2017-11-26 1505 DF5BM         599 14     LY1M          599 15     0
QSO:  7000 CW 2017-11-26 1506 DF5BM         599 14     SJ2W          599 14     0
QSO:  7000 CW 2017-11-26 1506 DF5BM         599 14     R4LC          599 16     0
QSO:  7000 CW 2017-11-26 1506 DF5BM         599 14     SP8HWM        599 15     0
QSO:  7000 CW 2017-11-26 1507 DF5BM         599 14     UZ2M          599 16     0
QSO:  7000 CW 2017-11-26 1507 DF5BM         599 14     OM4ANJ        599 15     0
QSO:  7000 CW 2017-11-26 1508 DF5BM         599 14     UR4RWW        599 16     0
QSO:  7000 CW 2017-11-26 1509 DF5BM         599 14     RZ3QS         599 16     0
QSO:  7000 CW 2017-11-26 1509 DF5BM         599 14     EA9/EA5HPX    599 33     0
QSO:  7000 CW 2017-11-26 1510 DF5BM         599 14     EW7A          599 16     0
QSO:  7000 CW 2017-11-26 1510 DF5BM         599 14     OH3K          599 15     0
QSO:  7000 CW 2017-11-26 1510 DF5BM         599 14     G6AY          599 14     0
QSO:  7000 CW 2017-11-26 1510 DF5BM         599 14     US7IY         599 16     0
QSO:  7000 CW 2017-11-26 1512 DF5BM         599 14     RA3WT         599 16     0
QSO:  7000 CW 2017-11-26 1514 DF5BM         599 14     UT5PY         599 16     0
QSO:  7000 CW 2017-11-26 1514 DF5BM         599 14     UT7I          599 16     0
QSO:  7000 CW 2017-11-26 1518 DF5BM         599 14     OM2XA         599 15     0
QSO:  7000 CW 2017-11-26 1519 DF5BM         599 14     RZ3F          599 16     0
QSO: 21000 CW 2017-11-26 1526 DF5BM         599 14     EA8CN         599 33     0
QSO: 21000 CW 2017-11-26 1528 DF5BM         599 14     PX2A          599 11     0
QSO: 21000 CW 2017-11-26 1534 DF5BM         599 14     CW5W          599 13     0
QSO: 14000 CW 2017-11-26 1540 DF5BM         599 14     K2QMF         599 05     0
QSO: 14000 CW 2017-11-26 1542 DF5BM         599 14     N3RD          599 05     0
QSO: 14000 CW 2017-11-26 1543 DF5BM         599 14     CR5T          599 14     0
QSO: 14000 CW 2017-11-26 1545 DF5BM         599 14     K5ZD          599 05     0
QSO: 14000 CW 2017-11-26 1545 DF5BM         599 14     K7RL          599 03     0
QSO: 14000 CW 2017-11-26 1546 DF5BM         599 14     N2MF          599 05     0
QSO: 14000 CW 2017-11-26 1549 DF5BM         599 14     WC1M          599 05     0
QSO: 14000 CW 2017-11-26 1549 DF5BM         599 14     W2FU          599 05     0
QSO: 14000 CW 2017-11-26 1553 DF5BM         599 14     W8MJ          599 04     0
QSO: 14000 CW 2017-11-26 1556 DF5BM         599 14     NR4M          599 05     0
QSO: 14000 CW 2017-11-26 1558 DF5BM         599 14     VA2WA         599 05     0
QSO: 14000 CW 2017-11-26 1559 DF5BM         599 14     N3RS          599 05     0
QSO: 14000 CW 2017-11-26 1603 DF5BM         599 14     XL3T          599 04     0
QSO: 14000 CW 2017-11-26 1608 DF5BM         599 14     EF8U          599 33     0
QSO: 14000 CW 2017-11-26 1612 DF5BM         599 14     N2SR          599 05     0
QSO: 14000 CW 2017-11-26 1613 DF5BM         599 14     K4OV          599 05     0
QSO: 14000 CW 2017-11-26 1616 DF5BM         599 14     N8II          599 05     0
QSO: 14000 CW 2017-11-26 1616 DF5BM         599 14     N3SW          599 05     0
QSO: 14000 CW 2017-11-26 1617 DF5BM         599 14     K9RS          599 05     0
QSO: 14000 CW 2017-11-26 1618 DF5BM         599 14     9Y4/VE3EY     599 09     0
QSO: 14000 CW 2017-11-26 1619 DF5BM         599 14     K1KI          599 05     0
QSO: 14000 CW 2017-11-26 1620 DF5BM         599 14     VE9HF         599 05     0
QSO: 14000 CW 2017-11-26 1621 DF5BM         599 14     NX2X          599 05     0
QSO: 14000 CW 2017-11-26 1621 DF5BM         599 14     W1QK          599 05     0
QSO: 14000 CW 2017-11-26 1622 DF5BM         599 14     N5DX          599 05     0
QSO:  3500 CW 2017-11-26 1629 DF5BM         599 14     EU1U          599 16     0
QSO:  3500 CW 2017-11-26 1630 DF5BM         599 14     HA8BT         599 15     0
QSO:  7000 CW 2017-11-26 1634 DF5BM         599 14     ES3V          599 15     0
QSO:  7000 CW 2017-11-26 1635 DF5BM         599 14     ES2MC         599 15     0
QSO:  7000 CW 2017-11-26 1635 DF5BM         599 14     UZ3U          599 16     0
QSO:  7000 CW 2017-11-26 1636 DF5BM         599 14     OH7R          599 15     0
QSO:  7000 CW 2017-11-26 1640 DF5BM         599 14     TM5N          599 14     0
QSO:  7000 CW 2017-11-26 1641 DF5BM         599 14     YO9SW         599 20     0
QSO:  7000 CW 2017-11-26 1642 DF5BM         599 14     RC6U          599 16     0
QSO:  7000 CW 2017-11-26 1643 DF5BM         599 14     LY5E          599 15     0
QSO:  7000 CW 2017-11-26 1648 DF5BM         599 14     EA6SX         599 14     0
QSO:  7000 CW 2017-11-26 1649 DF5BM         599 14     RZ4AG         599 16     0
QSO:  7000 CW 2017-11-26 1652 DF5BM         599 14     SM2ODB        599 14     0
QSO:  7000 CW 2017-11-26 1701 DF5BM         599 14     EW8OM         599 16     0
QSO:  7000 CW 2017-11-26 1709 DF5BM         599 14     IK7LMX        599 15     0
QSO:  7000 CW 2017-11-26 1709 DF5BM         599 14     RO5F          599 16     0
QSO:  7000 CW 2017-11-26 1711 DF5BM         599 14     EW6EN         599 16     0
QSO:  7000 CW 2017-11-26 1711 DF5BM         599 14     RN3ANT        599 16     0
QSO:  7000 CW 2017-11-26 1718 DF5BM         599 14     YO4CAH        599 20     0
QSO:  7000 CW 2017-11-26 1722 DF5BM         599 14     E79D          599 15     0
QSO:  7000 CW 2017-11-26 1731 DF5BM         599 14     YO3BL         599 20     0
QSO:  7000 CW 2017-11-26 1733 DF5BM         599 14     UR5MM         599 16     0
QSO:  7000 CW 2017-11-26 1734 DF5BM         599 14     YU7KW         599 15     0
QSO:  7000 CW 2017-11-26 1735 DF5BM         599 14     Z3B           599 15     0
QSO:  3500 CW 2017-11-26 1747 DF5BM         599 14     OE8TED        599 15     0
QSO:  3500 CW 2017-11-26 1752 DF5BM         599 14     S52NR         599 15     0
QSO:  3500 CW 2017-11-26 1753 DF5BM         599 14     HA8AR         599 15     0
QSO:  3500 CW 2017-11-26 1800 DF5BM         599 14     EW1TO         599 16     0
QSO:  3500 CW 2017-11-26 1801 DF5BM         599 14     S56M          599 15     0
QSO:  3500 CW 2017-11-26 1810 DF5BM         599 14     LY5I          599 15     0
QSO:  3500 CW 2017-11-26 1812 DF5BM         599 14     HG1R          599 15     0
QSO:  7000 CW 2017-11-26 1851 DF5BM         599 14     VK6LW         599 29     0
QSO:  7000 CW 2017-11-26 1853 DF5BM         599 14     ON4CT         599 14     0
QSO:  7000 CW 2017-11-26 1854 DF5BM         599 14     RT4D          599 16     0
QSO:  7000 CW 2017-11-26 1902 DF5BM         599 14     YO8DOH        599 20     0
QSO:  7000 CW 2017-11-26 1905 DF5BM         599 14     OG2B          599 15     0
QSO:  7000 CW 2017-11-26 1910 DF5BM         599 14     UX8IX         599 16     0
QSO:  7000 CW 2017-11-26 1939 DF5BM         599 14     GM2V          599 14     0
QSO:  7000 CW 2017-11-26 1952 DF5BM         599 14     EF2A          599 14     0
END-OF-LOG:
