START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: LC1U
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME:
OPERATORS: LB8CG LB1RH
CLUB: LA4O
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: We operated from rented cabin at JP50VA with pretty simple antennas.
QSO: 21229 PH 2018-10-27 0816 LC1U          59  14     9H1CJ         59  15     0
QSO: 14144 PH 2018-10-27 0819 LC1U          59  14     HA9A          59  15     1
QSO: 14126 PH 2018-10-27 0821 LC1U          59  14     F1PSX         59  14     1
QSO: 21218 PH 2018-10-27 0822 LC1U          59  14     C4A           59  20     0
QSO: 14126 PH 2018-10-27 0823 LC1U          59  14     IK2XDE        59  15     1
QSO: 21270 PH 2018-10-27 0823 LC1U          59  14     P33W          59  20     0
QSO: 21301 PH 2018-10-27 0824 LC1U          59  14     YT2SS         59  15     0
QSO: 14126 PH 2018-10-27 0824 LC1U          59  14     EA3KT         59  14     1
QSO: 14126 PH 2018-10-27 0826 LC1U          59  14     DL1MGB        59  14     1
QSO: 14126 PH 2018-10-27 0827 LC1U          59  14     II8T          59  15     1
QSO: 14126 PH 2018-10-27 0827 LC1U          59  14     TM5L          59  14     1
QSO: 14126 PH 2018-10-27 0827 LC1U          59  14     RW9AW         59  17     1
QSO: 14126 PH 2018-10-27 0828 LC1U          59  14     EF8R          59  33     1
QSO:  7000 PH 2018-10-27 0828 LC1U          59  14     MN0VFW        59  14     0
QSO: 14126 PH 2018-10-27 0829 LC1U          59  14     IQ2DN         59  15     1
QSO: 14126 PH 2018-10-27 0830 LC1U          59  14     F8DVD         59  14     1
QSO: 14126 PH 2018-10-27 0830 LC1U          59  14     YO9IAB        59  20     1
QSO: 14126 PH 2018-10-27 0831 LC1U          59  14     OE1CIW        59  15     1
QSO: 14126 PH 2018-10-27 0831 LC1U          59  14     F4ETG         59  14     1
QSO: 14126 PH 2018-10-27 0833 LC1U          59  14     IN3EAR        59  15     1
QSO: 14126 PH 2018-10-27 0833 LC1U          59  14     IO3T          59  15     1
QSO: 14126 PH 2018-10-27 0833 LC1U          59  14     OM5UM         59  15     1
QSO: 14126 PH 2018-10-27 0838 LC1U          59  14     GW0TAU        59  14     1
QSO: 14133 PH 2018-10-27 0840 LC1U          59  14     ED7P          59  14     1
QSO: 14182 PH 2018-10-27 0843 LC1U          59  14     S50C          59  15     1
QSO:  7089 PH 2018-10-27 0843 LC1U          59  14     ON8UK         59  14     0
QSO:  7089 PH 2018-10-27 0843 LC1U          59  14     LY5XX         59  15     0
QSO: 14185 PH 2018-10-27 0844 LC1U          59  14     F4ENK         59  14     1
QSO:  7000 PH 2018-10-27 0844 LC1U          59  14     DC1MAR        59  14     0
QSO: 14163 PH 2018-10-27 0845 LC1U          59  14     SX2X          59  20     1
QSO:  7000 PH 2018-10-27 0845 LC1U          59  14     OZ4MU         59  14     0
QSO:  7000 PH 2018-10-27 0846 LC1U          59  14     PD0MHZ        59  14     0
QSO: 14173 PH 2018-10-27 0846 LC1U          59  14     EI9E          59  14     1
QSO:  7089 PH 2018-10-27 0847 LC1U          59  14     M0CUK         59  14     0
QSO: 14193 PH 2018-10-27 0847 LC1U          59  14     F4HRU         59  14     1
QSO:  7089 PH 2018-10-27 0847 LC1U          59  14     MM0TGH        59  14     0
QSO:  7089 PH 2018-10-27 0848 LC1U          59  14     ES6PA         59  15     0
QSO:  7089 PH 2018-10-27 0849 LC1U          59  14     F5OHH         59  14     0
QSO:  7089 PH 2018-10-27 0850 LC1U          59  14     G3RCV         59  14     0
QSO:  7089 PH 2018-10-27 0851 LC1U          59  14     OE3GAS        59  15     0
QSO:  7089 PH 2018-10-27 0853 LC1U          59  14     PA5CT         59  14     0
QSO:  7089 PH 2018-10-27 0854 LC1U          59  14     PD0RXP        59  14     0
QSO:  7089 PH 2018-10-27 0854 LC1U          59  14     DL2CQ/P       59  14     0
QSO:  7089 PH 2018-10-27 0856 LC1U          59  14     F5SHG         59  14     0
QSO:  7089 PH 2018-10-27 0856 LC1U          59  14     IK1ODS        59  15     0
QSO:  7089 PH 2018-10-27 0857 LC1U          59  14     G4TGJ         59  14     0
QSO:  7089 PH 2018-10-27 0858 LC1U          59  14     G8ZRE         59  14     0
QSO:  7089 PH 2018-10-27 0858 LC1U          59  14     G8X           59  14     0
QSO:  7089 PH 2018-10-27 0858 LC1U          59  14     PD0HF         59  14     0
QSO:  7089 PH 2018-10-27 0859 LC1U          59  14     IN3HUU        59  15     0
QSO:  7089 PH 2018-10-27 0900 LC1U          59  14     PD1HT         59  14     0
QSO:  7089 PH 2018-10-27 0903 LC1U          59  14     ES3V          59  15     0
QSO:  7089 PH 2018-10-27 0903 LC1U          59  14     OH1RX         59  15     0
QSO:  7089 PH 2018-10-27 0903 LC1U          59  14     PD3ED         59  14     0
QSO:  7089 PH 2018-10-27 0904 LC1U          59  14     DJ3JD         59  14     0
QSO:  7089 PH 2018-10-27 0904 LC1U          59  14     F4DXP         59  14     0
QSO:  7089 PH 2018-10-27 0905 LC1U          59  14     LZ9W          59  20     0
QSO:  7089 PH 2018-10-27 0905 LC1U          59  14     OZ4EDR        59  14     0
QSO:  7089 PH 2018-10-27 0905 LC1U          59  14     M6T           59  14     0
QSO:  7089 PH 2018-10-27 0906 LC1U          59  14     SQ5CW         59  15     0
QSO:  7089 PH 2018-10-27 0907 LC1U          59  14     G7WHI         59  14     0
QSO:  7089 PH 2018-10-27 0909 LC1U          59  14     F5MMX         59  14     0
QSO: 21292 PH 2018-10-27 0910 LC1U          59  14     EE5V          59  14     1
QSO: 21331 PH 2018-10-27 0910 LC1U          59  14     EE7Y          59  14     1
QSO:  7000 PH 2018-10-27 0912 LC1U          59  14     LY2NY         59  15     0
QSO: 21197 PH 2018-10-27 0913 LC1U          59  14     SZ4KRD        59  20     1
QSO: 21207 PH 2018-10-27 0914 LC1U          59  14     HA3DX         59  15     1
QSO: 21213 PH 2018-10-27 0925 LC1U          59  14     LA8HGA        59  14     1
QSO: 21194 PH 2018-10-27 0925 LC1U          59  14     OM5CM         59  15     1
QSO: 14193 PH 2018-10-27 0934 LC1U          59  14     IO5O          59  15     0
QSO: 14193 PH 2018-10-27 0934 LC1U          59  14     F5JSK         59  14     0
QSO: 14193 PH 2018-10-27 0935 LC1U          59  14     S56A          59  15     0
QSO: 14193 PH 2018-10-27 0936 LC1U          59  14     IQ5FI         59  15     0
QSO: 14193 PH 2018-10-27 0936 LC1U          59  14     GJ0KYZ        59  14     0
QSO: 14193 PH 2018-10-27 0937 LC1U          59  14     S53EA         59  15     0
QSO: 21196 PH 2018-10-27 0938 LC1U          59  14     A44A          59  21     1
QSO: 14193 PH 2018-10-27 0939 LC1U          59  14     R2ATC         59  16     0
QSO: 21218 PH 2018-10-27 0939 LC1U          59  14     UR6IJ         59  16     1
QSO: 14193 PH 2018-10-27 0940 LC1U          59  14     HA5BA         59  15     0
QSO: 14193 PH 2018-10-27 0941 LC1U          59  14     G3YJQ         59  14     0
QSO: 21287 PH 2018-10-27 0941 LC1U          59  14     IO9A          59  15     1
QSO: 14193 PH 2018-10-27 0942 LC1U          59  14     DG1IU         59  14     0
QSO: 14193 PH 2018-10-27 0943 LC1U          59  14     F5NUV         59  14     0
QSO: 14193 PH 2018-10-27 0944 LC1U          59  14     HA7PO         59  15     0
QSO: 21305 PH 2018-10-27 0944 LC1U          59  14     R6LBK         59  16     1
QSO: 14193 PH 2018-10-27 0944 LC1U          59  14     2E0EIC        59  14     0
QSO: 21305 PH 2018-10-27 0944 LC1U          59  14     YM3VBR        59  20     1
QSO: 14193 PH 2018-10-27 0945 LC1U          59  14     UJ2UQ         59  16     0
QSO: 14193 PH 2018-10-27 0945 LC1U          59  14     I1RB          59  16     0
QSO: 14193 PH 2018-10-27 0946 LC1U          59  14     S51B          59  15     0
QSO: 14193 PH 2018-10-27 0946 LC1U          59  14     UT3UFI        59  16     0
QSO: 21305 PH 2018-10-27 0946 LC1U          59  14     RU6YJ         59  16     1
QSO: 14193 PH 2018-10-27 0947 LC1U          59  14     UT5WAA        59  16     0
QSO: 21305 PH 2018-10-27 0947 LC1U          59  14     TA2MN         59  20     1
QSO: 14193 PH 2018-10-27 0947 LC1U          59  14     IU8GYT        59  15     0
QSO: 14193 PH 2018-10-27 0948 LC1U          59  14     OM0R          59  15     0
QSO: 14193 PH 2018-10-27 0948 LC1U          59  14     YO8BDW        59  20     0
QSO: 14193 PH 2018-10-27 0948 LC1U          59  14     SP9IBJ        59  15     0
QSO: 21305 PH 2018-10-27 0949 LC1U          59  14     TA3LKJ        59  20     1
QSO: 14193 PH 2018-10-27 0949 LC1U          59  14     I4MKN         59  15     0
QSO: 14193 PH 2018-10-27 0950 LC1U          59  14     SP9MAT        59  15     0
QSO: 14193 PH 2018-10-27 0950 LC1U          59  14     IZ2OOS        59  15     0
QSO: 14193 PH 2018-10-27 0951 LC1U          59  14     S56WYB        59  15     0
QSO: 14193 PH 2018-10-27 0951 LC1U          59  14     OE3A          59  15     0
QSO: 14193 PH 2018-10-27 0952 LC1U          59  14     HA8QB         59  15     0
QSO: 21156 PH 2018-10-27 0952 LC1U          59  14     R4IO          59  16     1
QSO: 21175 PH 2018-10-27 0953 LC1U          59  14     RL6M          59  16     1
QSO: 21203 PH 2018-10-27 0954 LC1U          59  14     4X6TT         59  20     1
QSO: 14193 PH 2018-10-27 0954 LC1U          59  14     HB9KBG        59  14     0
QSO: 14193 PH 2018-10-27 0955 LC1U          59  14     F4HTZ         59  14     0
QSO: 21250 PH 2018-10-27 0955 LC1U          59  14     II9L          59  15     1
QSO: 14193 PH 2018-10-27 0955 LC1U          59  14     IU1CZF        59  15     0
QSO: 21268 PH 2018-10-27 0956 LC1U          59  14     TC7C          59  20     1
QSO: 14193 PH 2018-10-27 0957 LC1U          59  14     Z36W          59  15     0
QSO: 21272 PH 2018-10-27 0958 LC1U          59  14     RV9CTD        59  17     1
QSO: 14193 PH 2018-10-27 0958 LC1U          59  14     EA1DHB        59  14     0
QSO: 14193 PH 2018-10-27 0959 LC1U          59  14     SN8B          59  15     0
QSO: 14193 PH 2018-10-27 0959 LC1U          59  14     SQ8P          59  15     0
QSO: 14193 PH 2018-10-27 0959 LC1U          59  14     Z33B          59  15     0
QSO: 14193 PH 2018-10-27 1000 LC1U          59  14     DL8UV         59  14     0
QSO: 14193 PH 2018-10-27 1001 LC1U          59  14     IU8GYT        59  15     0
QSO: 14193 PH 2018-10-27 1001 LC1U          59  14     EA3KU         59  14     0
QSO: 14193 PH 2018-10-27 1001 LC1U          59  14     DJ4MO         59  14     0
QSO: 14193 PH 2018-10-27 1002 LC1U          59  14     ED8G          59  33     0
QSO: 14193 PH 2018-10-27 1002 LC1U          59  14     NA1AD         59  15     0
QSO: 14193 PH 2018-10-27 1002 LC1U          59  14     F1AGR         59  14     0
QSO: 14193 PH 2018-10-27 1002 LC1U          59  14     S56AX         59  15     0
QSO: 14193 PH 2018-10-27 1003 LC1U          59  14     R4FAN         59  16     0
QSO: 14193 PH 2018-10-27 1003 LC1U          59  14     YT1X          59  15     0
QSO: 14193 PH 2018-10-27 1003 LC1U          59  14     IK2YCW        59  15     0
QSO: 14193 PH 2018-10-27 1003 LC1U          59  14     IU2BEE        59  15     0
QSO: 14193 PH 2018-10-27 1004 LC1U          59  14     YU1FW         59  15     0
QSO: 14193 PH 2018-10-27 1004 LC1U          59  14     DJ7A          59  14     0
QSO: 14193 PH 2018-10-27 1005 LC1U          59  14     DE2YRB        59  14     0
QSO: 14193 PH 2018-10-27 1005 LC1U          59  14     YU9A          59  15     0
QSO: 14193 PH 2018-10-27 1005 LC1U          59  14     R2AL          59  16     0
QSO: 21181 PH 2018-10-27 1005 LC1U          59  14     TC2MK         59  20     1
QSO: 14193 PH 2018-10-27 1005 LC1U          59  14     R2AL          59  16     0
QSO: 14193 PH 2018-10-27 1006 LC1U          59  14     IZ0DXD        59  15     0
QSO: 14193 PH 2018-10-27 1006 LC1U          59  14     IZ3NVR        59  15     0
QSO: 21178 PH 2018-10-27 1006 LC1U          59  14     RA9AEA        59  17     1
QSO: 14193 PH 2018-10-27 1007 LC1U          59  14     YU1AM         59  15     0
QSO: 14193 PH 2018-10-27 1007 LC1U          59  14     YA9R          59  17     0
QSO: 14193 PH 2018-10-27 1007 LC1U          59  14     EW8LM         59  16     0
QSO: 14193 PH 2018-10-27 1007 LC1U          59  14     ER3CT         59  16     0
QSO: 14193 PH 2018-10-27 1008 LC1U          59  14     UT1XX         59  16     0
QSO: 14193 PH 2018-10-27 1008 LC1U          59  14     IK3XTY        59  15     0
QSO: 14193 PH 2018-10-27 1009 LC1U          59  14     IU1DUB        59  15     0
QSO: 14193 PH 2018-10-27 1009 LC1U          59  14     LZ1D          59  20     0
QSO: 21162 PH 2018-10-27 1010 LC1U          59  14     RZ9AD         59  17     1
QSO: 14193 PH 2018-10-27 1010 LC1U          59  14     IZ3NUI        59  01     0
QSO: 21162 PH 2018-10-27 1011 LC1U          59  14     RA9FBY        59  17     1
QSO: 14193 PH 2018-10-27 1011 LC1U          59  14     EA5ON         59  14     0
QSO: 14193 PH 2018-10-27 1011 LC1U          59  14     IZ4COW        59  15     0
QSO: 14193 PH 2018-10-27 1012 LC1U          59  14     YT5IVN        59  15     0
QSO: 14193 PH 2018-10-27 1012 LC1U          59  14     OK2FD         59  15     0
QSO: 14193 PH 2018-10-27 1013 LC1U          59  14     R3LC          59  16     0
QSO: 21162 PH 2018-10-27 1013 LC1U          59  14     RN4NF         59  16     1
QSO: 14193 PH 2018-10-27 1013 LC1U          59  14     DL9FCR        59  14     0
QSO: 14193 PH 2018-10-27 1013 LC1U          59  14     TM3Z          59  14     0
QSO: 21162 PH 2018-10-27 1014 LC1U          59  14     R3AAA         59  16     1
QSO: 21162 PH 2018-10-27 1014 LC1U          59  14     R4WAB         59  16     1
QSO: 14193 PH 2018-10-27 1015 LC1U          59  14     EI8GS         59  14     0
QSO: 14193 PH 2018-10-27 1015 LC1U          59  14     DG2NCE        59  15     0
QSO: 14193 PH 2018-10-27 1016 LC1U          59  14     OK6Y          59  15     0
QSO: 21162 PH 2018-10-27 1016 LC1U          59  14     SV1KYC        59  20     1
QSO: 14193 PH 2018-10-27 1017 LC1U          59  14     S54I          59  15     0
QSO: 14193 PH 2018-10-27 1017 LC1U          59  14     HB9ZZ         59  14     0
QSO: 14193 PH 2018-10-27 1017 LC1U          59  14     YO5BRE        59  20     0
QSO: 14193 PH 2018-10-27 1018 LC1U          59  14     IZ2JPN/QRP    59  15     0
QSO: 14193 PH 2018-10-27 1019 LC1U          59  14     IW5ECW        59  15     0
QSO: 14193 PH 2018-10-27 1019 LC1U          59  14     DJ6CX         59  14     0
QSO: 14193 PH 2018-10-27 1020 LC1U          59  14     DR6R          59  14     0
QSO: 14193 PH 2018-10-27 1020 LC1U          59  14     DR6R          59  14     0
QSO: 14193 PH 2018-10-27 1021 LC1U          59  14     LY2SA         59  15     0
QSO: 14193 PH 2018-10-27 1022 LC1U          59  14     DF2RG         59  14     0
QSO: 14193 PH 2018-10-27 1023 LC1U          59  14     DJ9HX         59  14     0
QSO: 14193 PH 2018-10-27 1024 LC1U          59  14     OM7SR         59  15     0
QSO: 14193 PH 2018-10-27 1025 LC1U          59  14     UR8QR         59  16     0
QSO: 21275 PH 2018-10-27 1026 LC1U          59  14     CN3A          59  33     1
QSO: 14193 PH 2018-10-27 1026 LC1U          59  14     HA6ON         59  15     0
QSO: 21299 PH 2018-10-27 1028 LC1U          59  14     TM5Y          59  14     1
QSO: 14193 PH 2018-10-27 1028 LC1U          59  14     OK2BUT        59  15     0
QSO: 14193 PH 2018-10-27 1028 LC1U          59  14     RZ9AD         59  17     0
QSO: 14193 PH 2018-10-27 1029 LC1U          59  14     UT2UX         59  16     0
QSO: 14193 PH 2018-10-27 1030 LC1U          59  14     IZ6OUX        59  15     0
QSO: 21342 PH 2018-10-27 1030 LC1U          59  14     9A7A          59  15     1
QSO: 14193 PH 2018-10-27 1031 LC1U          59  14     RA3DGH        59  16     0
QSO: 14193 PH 2018-10-27 1031 LC1U          59  14     EA1CK         59  14     0
QSO: 14193 PH 2018-10-27 1032 LC1U          59  14     E73RB         59  15     0
QSO: 21319 PH 2018-10-27 1033 LC1U          59  14     EA7ZY         59  14     1
QSO: 21313 PH 2018-10-27 1034 LC1U          59  14     EE1G          59  14     1
QSO: 14193 PH 2018-10-27 1034 LC1U          59  14     IQ3ME         59  15     0
QSO: 14193 PH 2018-10-27 1034 LC1U          59  14     OL7T          59  15     0
QSO: 21304 PH 2018-10-27 1036 LC1U          59  14     EA1YG         59  14     1
QSO: 14193 PH 2018-10-27 1036 LC1U          59  14     SN9H          59  15     0
QSO: 21295 PH 2018-10-27 1037 LC1U          59  14     SX2X          59  20     1
QSO: 14193 PH 2018-10-27 1038 LC1U          59  14     UW8SM         59  16     0
QSO: 14193 PH 2018-10-27 1041 LC1U          59  14     DJ9LR         59  14     0
QSO: 14193 PH 2018-10-27 1042 LC1U          59  14     OM6AT         59  15     0
QSO: 14193 PH 2018-10-27 1044 LC1U          59  14     IK5BDG        59  15     0
QSO: 21234 PH 2018-10-27 1044 LC1U          59  14     RT6A          59  16     1
QSO: 14193 PH 2018-10-27 1044 LC1U          59  14     IQ8XE         59  15     0
QSO: 14193 PH 2018-10-27 1044 LC1U          59  14     HB9TOC        59  14     0
QSO: 14193 PH 2018-10-27 1045 LC1U          59  14     OK2BZE        59  15     0
QSO: 14193 PH 2018-10-27 1045 LC1U          59  14     YU1YV         59  15     0
QSO: 14193 PH 2018-10-27 1045 LC1U          59  14     SQ8W          59  15     0
QSO: 21218 PH 2018-10-27 1046 LC1U          59  14     ED7P          59  14     1
QSO: 14193 PH 2018-10-27 1046 LC1U          59  14     SP9IVD        59  15     0
QSO: 14193 PH 2018-10-27 1047 LC1U          59  14     R2AOED        59  16     0
QSO: 14193 PH 2018-10-27 1049 LC1U          59  14     IN3FOX        59  15     0
QSO: 14193 PH 2018-10-27 1049 LC1U          59  14     LZ1PUB        59  20     0
QSO: 14193 PH 2018-10-27 1050 LC1U          59  14     HB9VQQ        59  14     0
QSO: 14193 PH 2018-10-27 1050 LC1U          59  14     9A5ALC        59  15     0
QSO: 14193 PH 2018-10-27 1050 LC1U          59  14     HB9OK         59  14     0
QSO: 14193 PH 2018-10-27 1052 LC1U          59  14     HB9FOU        59  14     0
QSO: 14193 PH 2018-10-27 1052 LC1U          59  14     UW6M          59  16     0
QSO: 14193 PH 2018-10-27 1053 LC1U          59  14     HB9MH         59  14     0
QSO: 14193 PH 2018-10-27 1054 LC1U          59  14     UT4UBK        59  16     0
QSO: 14193 PH 2018-10-27 1054 LC1U          59  14     9A5CZK        59  15     0
QSO: 14193 PH 2018-10-27 1055 LC1U          59  14     LZ7EA         59  20     0
QSO: 14193 PH 2018-10-27 1055 LC1U          59  14     OA5CWO/P      59  15     0
QSO: 14193 PH 2018-10-27 1057 LC1U          59  14     EC3AIT        59  14     0
QSO: 14193 PH 2018-10-27 1058 LC1U          59  14     RZ3DZI        59  16     0
QSO:  7140 PH 2018-10-27 1059 LC1U          59  14     IK3ZAQ        59  15     1
QSO: 14193 PH 2018-10-27 1100 LC1U          59  14     EA7/G0AUR     59  14     0
QSO: 14193 PH 2018-10-27 1101 LC1U          59  14     UT3V          59  16     0
QSO: 14193 PH 2018-10-27 1102 LC1U          59  14     R2AHS         59  16     0
QSO:  7158 PH 2018-10-27 1102 LC1U          59  14     OZ1RE         59  14     1
QSO: 14193 PH 2018-10-27 1103 LC1U          59  14     S57WVM        59  15     0
QSO: 14193 PH 2018-10-27 1104 LC1U          59  14     M0MCV         59  14     0
QSO: 14193 PH 2018-10-27 1105 LC1U          59  14     DK6CQ         59  14     0
QSO:  7158 PH 2018-10-27 1105 LC1U          59  14     OK1HFP        59  15     1
QSO: 14193 PH 2018-10-27 1105 LC1U          59  14     OE3GDS        59  15     0
QSO: 14193 PH 2018-10-27 1108 LC1U          59  14     UN7QF         59  17     0
QSO: 14193 PH 2018-10-27 1109 LC1U          59  14     YO3FLM        59  20     0
QSO: 14193 PH 2018-10-27 1109 LC1U          59  14     UY5QJ         59  16     0
QSO: 14193 PH 2018-10-27 1110 LC1U          59  14     OM8JP         59  15     0
QSO: 14193 PH 2018-10-27 1111 LC1U          59  14     YT5UN         59  16     0
QSO: 14193 PH 2018-10-27 1112 LC1U          59  14     DK0IW         59  14     0
QSO: 14193 PH 2018-10-27 1112 LC1U          59  14     YO3GGO        59  20     0
QSO:  7165 PH 2018-10-27 1112 LC1U          59  14     DQ5M          59  14     1
QSO: 14193 PH 2018-10-27 1114 LC1U          59  14     EU1TL         59  16     0
QSO:  7169 PH 2018-10-27 1114 LC1U          59  14     GM2T          59  14     1
QSO:  7190 PH 2018-10-27 1115 LC1U          59  14     PI4D          59  14     1
QSO: 14193 PH 2018-10-27 1115 LC1U          59  14     YO9CWY        59  20     0
QSO: 14193 PH 2018-10-27 1116 LC1U          59  14     DL4MFA        59  14     0
QSO: 14193 PH 2018-10-27 1117 LC1U          59  14     YU1TY         59  15     0
QSO:  7123 PH 2018-10-27 1118 LC1U          59  14     IW2MZX        59  15     1
QSO: 14193 PH 2018-10-27 1118 LC1U          59  14     IK0VWH        59  15     0
QSO: 14193 PH 2018-10-27 1118 LC1U          59  14     YO4AR         59  20     0
QSO:  7112 PH 2018-10-27 1119 LC1U          59  14     OE9RWJ        59  15     1
QSO: 14193 PH 2018-10-27 1119 LC1U          59  14     OK2QA         59  15     0
QSO: 14193 PH 2018-10-27 1120 LC1U          59  14     UT6EE         59  16     0
QSO: 14193 PH 2018-10-27 1120 LC1U          59  14     EW1TZ         59  16     0
QSO: 14193 PH 2018-10-27 1121 LC1U          59  14     RU3UB         59  16     0
QSO:  7112 PH 2018-10-27 1121 LC1U          59  14     PI4FRG        59  14     1
QSO:  7112 PH 2018-10-27 1121 LC1U          59  14     DP6T          59  14     1
QSO:  7112 PH 2018-10-27 1121 LC1U          59  14     ES8SX         59  15     1
QSO: 14193 PH 2018-10-27 1122 LC1U          59  14     UN7AF         59  17     0
QSO: 14193 PH 2018-10-27 1124 LC1U          59  14     RA3DJA        59  16     0
QSO:  7112 PH 2018-10-27 1124 LC1U          59  14     OZ6AGX        59  14     1
QSO: 14193 PH 2018-10-27 1125 LC1U          59  14     UR5KO         59  16     0
QSO: 14193 PH 2018-10-27 1125 LC1U          59  14     UT1V          59  16     0
QSO:  7112 PH 2018-10-27 1125 LC1U          59  14     DK8HE         59  14     1
QSO: 14193 PH 2018-10-27 1125 LC1U          59  14     OE5GA         59  15     0
QSO:  7112 PH 2018-10-27 1126 LC1U          59  14     DF6YM         59  14     1
QSO: 14193 PH 2018-10-27 1126 LC1U          59  14     9A5G          59  15     0
QSO: 14193 PH 2018-10-27 1126 LC1U          59  14     OE5XRL        59  15     0
QSO: 14193 PH 2018-10-27 1128 LC1U          59  14     EA5DFV        59  14     0
QSO: 14193 PH 2018-10-27 1128 LC1U          59  14     DG9MEH        59  14     0
QSO:  7112 PH 2018-10-27 1129 LC1U          59  14     LY5AX         59  15     1
QSO: 14193 PH 2018-10-27 1129 LC1U          59  14     R2AOD         59  16     0
QSO:  7112 PH 2018-10-27 1130 LC1U          59  14     LY2BKT        59  15     1
QSO: 14193 PH 2018-10-27 1131 LC1U          59  14     R3DYB         59  16     0
QSO: 14193 PH 2018-10-27 1133 LC1U          59  14     UR5ZDZ        59  16     0
QSO:  7112 PH 2018-10-27 1133 LC1U          59  14     ES0IA         59  15     1
QSO: 14193 PH 2018-10-27 1133 LC1U          59  14     UR4RWW        59  16     0
QSO:  7112 PH 2018-10-27 1134 LC1U          59  14     DL1M          59  14     1
QSO:  7112 PH 2018-10-27 1135 LC1U          59  14     OZ1JVX        59  14     1
QSO: 14193 PH 2018-10-27 1135 LC1U          59  14     UX4CR         59  16     0
QSO:  7112 PH 2018-10-27 1136 LC1U          59  14     2E0VCC        59  14     1
QSO: 14193 PH 2018-10-27 1136 LC1U          59  14     SP6DVP        59  15     0
QSO: 14193 PH 2018-10-27 1137 LC1U          59  14     E73JO         59  15     0
QSO: 14193 PH 2018-10-27 1137 LC1U          59  14     IU2HEE        59  15     0
QSO:  7112 PH 2018-10-27 1138 LC1U          59  14     UZ5P          59  16     1
QSO: 14193 PH 2018-10-27 1139 LC1U          59  14     PD0MNF        59  14     0
QSO:  7112 PH 2018-10-27 1140 LC1U          59  14     OZ8AE         59  14     1
QSO: 14193 PH 2018-10-27 1140 LC1U          59  14     F4ADZ         59  14     0
QSO: 14193 PH 2018-10-27 1140 LC1U          59  14     RO2E          59  16     0
QSO:  7112 PH 2018-10-27 1140 LC1U          59  14     SQ2TAC        59  15     1
QSO: 14193 PH 2018-10-27 1142 LC1U          59  14     IU1IMC        59  15     0
QSO: 14193 PH 2018-10-27 1142 LC1U          59  14     OK2OCT        59  15     0
QSO: 14193 PH 2018-10-27 1143 LC1U          59  14     DL4VAI        59  14     0
QSO:  7112 PH 2018-10-27 1143 LC1U          59  14     SP4W          59  15     1
QSO:  7112 PH 2018-10-27 1144 LC1U          59  14     OZ5XR         59  14     1
QSO: 14193 PH 2018-10-27 1144 LC1U          59  14     MN0VFW        59  14     0
QSO: 14193 PH 2018-10-27 1144 LC1U          59  14     SP8BDF        59  15     0
QSO: 14193 PH 2018-10-27 1145 LC1U          59  14     DK9ZE         59  14     0
QSO: 14193 PH 2018-10-27 1146 LC1U          59  14     UX9Q          59  16     0
QSO: 14193 PH 2018-10-27 1146 LC1U          59  14     RW3AI         59  16     0
QSO:  7112 PH 2018-10-27 1146 LC1U          59  14     M3P           59  14     1
QSO:  7112 PH 2018-10-27 1148 LC1U          59  14     SM6FZM        59  14     1
QSO: 14193 PH 2018-10-27 1149 LC1U          59  14     OT6M/QRP      59  14     0
QSO: 14193 PH 2018-10-27 1149 LC1U          59  14     HA6VH         59  15     0
QSO:  7112 PH 2018-10-27 1150 LC1U          59  14     SP5PRF        59  15     1
QSO: 14193 PH 2018-10-27 1150 LC1U          59  14     SZ2TSL        59  20     0
QSO: 14193 PH 2018-10-27 1151 LC1U          59  14     RV3YR         59  16     0
QSO:  7112 PH 2018-10-27 1151 LC1U          59  14     DL1NEO        59  14     1
QSO: 14193 PH 2018-10-27 1152 LC1U          59  14     DG8NFB        59  14     0
QSO: 14193 PH 2018-10-27 1153 LC1U          59  14     IQ5ZR         59  15     0
QSO: 14193 PH 2018-10-27 1153 LC1U          59  14     DL9NCR        59  14     0
QSO:  7112 PH 2018-10-27 1153 LC1U          59  14     OZ1NJL        59  14     1
QSO: 14193 PH 2018-10-27 1154 LC1U          59  14     IX1HPN        59  16     0
QSO: 14193 PH 2018-10-27 1155 LC1U          59  14     R9MJ          59  17     0
QSO: 14193 PH 2018-10-27 1155 LC1U          59  14     OK2TS         59  15     0
QSO: 14193 PH 2018-10-27 1156 LC1U          59  14     IU1FSL        59  15     0
QSO: 14193 PH 2018-10-27 1156 LC1U          59  14     OK2PBG        59  15     0
QSO: 14193 PH 2018-10-27 1156 LC1U          59  14     UT7NY         59  16     0
QSO: 14193 PH 2018-10-27 1157 LC1U          59  14     UA3YCZ        59  16     0
QSO: 14193 PH 2018-10-27 1157 LC1U          59  14     US5AT         59  16     0
QSO: 14193 PH 2018-10-27 1157 LC1U          59  14     LX8M          59  14     0
QSO: 14193 PH 2018-10-27 1158 LC1U          59  14     OK2VV         59  15     0
