START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: KQ2M
LOCATION: CT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 969362
NAME: Robert L. Shohet
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: CT Version 9.65
SOAPBOX: Lots of antennas broken in the May 15th Macroburst with 110 mph wind
SOAPBOX: gusts have still not been repaired, so this was a very limited effort
SOAPBOX: with 1 radio.  Always fun to say hello to old friends and make new ones.
SOAPBOX: Tnx for the q's and the mults!  73  Bob KQ2M
QSO: 14312 PH 2018-10-28 1242 KQ2M           59 5      OE2E          59  15
QSO: 14312 PH 2018-10-28 1242 KQ2M           59 5      N8RA          59  05
QSO: 14311 PH 2018-10-28 1243 KQ2M           59 5      UV3QF         59  16
QSO: 21209 PH 2018-10-28 1247 KQ2M           59 5      9A7A          59  15
QSO: 21209 PH 2018-10-28 1247 KQ2M           59 5      DL0AO         59  14
QSO: 21209 PH 2018-10-28 1250 KQ2M           59 5      II3E          59  15
QSO: 21209 PH 2018-10-28 1250 KQ2M           59 5      OE4VIE        59  15
QSO: 21209 PH 2018-10-28 1251 KQ2M           59 5      S52V          59  15
QSO: 21209 PH 2018-10-28 1251 KQ2M           59 5      S50W          59  15
QSO: 21209 PH 2018-10-28 1252 KQ2M           59 5      II8T          59  15
QSO: 21209 PH 2018-10-28 1252 KQ2M           59 5      II2S          59  15
QSO: 21209 PH 2018-10-28 1253 KQ2M           59 5      II9L          59  15
QSO: 21209 PH 2018-10-28 1253 KQ2M           59 5      DL2OE         59  14
QSO: 21209 PH 2018-10-28 1253 KQ2M           59 5      II9Y          59  15
QSO: 21209 PH 2018-10-28 1254 KQ2M           59 5      OL100T        59  15
QSO: 21209 PH 2018-10-28 1255 KQ2M           59 5      9A7Y          59  15
QSO: 21209 PH 2018-10-28 1256 KQ2M           59 5      IR4X          59  15
QSO: 21209 PH 2018-10-28 1256 KQ2M           59 5      UA2FF         59  15
QSO: 21209 PH 2018-10-28 1257 KQ2M           59 5      9H1RA         59  15
QSO: 21209 PH 2018-10-28 1258 KQ2M           59 5      EI9E          59  14
QSO: 21209 PH 2018-10-28 1259 KQ2M           59 5      CN3A          59  33
QSO: 21209 PH 2018-10-28 1300 KQ2M           59 5      SO7M          59  15
QSO: 21209 PH 2018-10-28 1300 KQ2M           59 5      EA3KN         59  14
QSO: 21209 PH 2018-10-28 1300 KQ2M           59 5      IO9A          59  15
QSO: 21209 PH 2018-10-28 1302 KQ2M           59 5      EE5V          59  14
QSO: 21204 PH 2018-10-28 1311 KQ2M           59 5      EA7ZY         59  14
QSO: 21204 PH 2018-10-28 1311 KQ2M           59 5      EF5Y          59  14
QSO: 21209 PH 2018-10-28 1322 KQ2M           59 5      ED1T          59  14
QSO: 21209 PH 2018-10-28 1324 KQ2M           59 5      DF0TE         59  14
QSO: 21209 PH 2018-10-28 1325 KQ2M           59 5      HB2S          59  14
QSO: 14198 PH 2018-10-28 1330 KQ2M           59 5      ED7R          59  14
QSO: 14198 PH 2018-10-28 1332 KQ2M           59 5      G4OBB         59  14
QSO: 14198 PH 2018-10-28 1332 KQ2M           59 5      EA7HLU        59  14
QSO: 14198 PH 2018-10-28 1333 KQ2M           59 5      RA9WD         59  16
QSO: 14198 PH 2018-10-28 1333 KQ2M           59 5      S51B          59  15
QSO: 14198 PH 2018-10-28 1333 KQ2M           59 5      PA2PKZ        59  14
QSO: 14198 PH 2018-10-28 1334 KQ2M           59 5      IZ1PNT        59  15
QSO: 14198 PH 2018-10-28 1334 KQ2M           59 5      DL6DVU        59  14
QSO: 14198 PH 2018-10-28 1335 KQ2M           59 5      IN3KMY        59  15
QSO: 14198 PH 2018-10-28 1335 KQ2M           59 5      EE1G          59  14
QSO: 14198 PH 2018-10-28 1336 KQ2M           59 5      F2JD          59  14
QSO: 14198 PH 2018-10-28 1338 KQ2M           59 5      DL1NKS        59  14
QSO: 14198 PH 2018-10-28 1338 KQ2M           59 5      RA4AAT        59  16
QSO: 14198 PH 2018-10-28 1338 KQ2M           59 5      HB9BS         59  14
QSO: 14198 PH 2018-10-28 1341 KQ2M           59 5      M0NOM         59  14
QSO: 14198 PH 2018-10-28 1341 KQ2M           59 5      HK3C          59  09
QSO: 14198 PH 2018-10-28 1342 KQ2M           59 5      YP3A          59  20
QSO: 14198 PH 2018-10-28 1342 KQ2M           59 5      PA4B          59  14
QSO: 14198 PH 2018-10-28 1342 KQ2M           59 5      DL2SWR        59  14
QSO: 14198 PH 2018-10-28 1342 KQ2M           59 5      G4FMO         59  14
QSO: 14198 PH 2018-10-28 1343 KQ2M           59 5      DL0HMK        59  14
QSO: 14198 PH 2018-10-28 1343 KQ2M           59 5      GM0GMN        59  14
QSO: 14198 PH 2018-10-28 1343 KQ2M           59 5      LC5W          59  14
QSO: 14198 PH 2018-10-28 1344 KQ2M           59 5      DL6GAD        59  14
QSO: 21203 PH 2018-10-28 1346 KQ2M           59 5      DL2DQL        59  14
QSO: 21203 PH 2018-10-28 1347 KQ2M           59 5      IK4ZIF        59  15
QSO: 21203 PH 2018-10-28 1347 KQ2M           59 5      IZ2OOS        59  15
QSO: 21203 PH 2018-10-28 1348 KQ2M           59 5      UW5Y          59  16
QSO: 21203 PH 2018-10-28 1348 KQ2M           59 5      DO1AKM        59  14
QSO: 21203 PH 2018-10-28 1348 KQ2M           59 5      DM5SB         59  14
QSO: 21203 PH 2018-10-28 1349 KQ2M           59 5      OK1MGJ        59  15
QSO: 21203 PH 2018-10-28 1349 KQ2M           59 5      I4VIL         59  15
QSO: 21203 PH 2018-10-28 1350 KQ2M           59 5      IW2NRI        59  15
QSO: 21203 PH 2018-10-28 1350 KQ2M           59 5      DP4D          59  14
QSO: 21203 PH 2018-10-28 1350 KQ2M           59 5      DK2TG         59  14
QSO: 21203 PH 2018-10-28 1350 KQ2M           59 5      F6HQP         59  14
QSO: 21203 PH 2018-10-28 1352 KQ2M           59 5      S52GBB        59  15
QSO: 21203 PH 2018-10-28 1352 KQ2M           59 5      DL2GMS        59  14
QSO: 21203 PH 2018-10-28 1353 KQ2M           59 5      DL5GAC        59  14
QSO: 21203 PH 2018-10-28 1353 KQ2M           59 5      DL1YM         59  14
QSO: 21203 PH 2018-10-28 1355 KQ2M           59 5      OK1YM         59  15
QSO: 21203 PH 2018-10-28 1355 KQ2M           59 5      LX1HD         59  14
QSO: 21203 PH 2018-10-28 1356 KQ2M           59 5      EC3AIT        59  14
QSO: 21203 PH 2018-10-28 1356 KQ2M           59 5      DL1DBR        59  14
QSO: 21203 PH 2018-10-28 1356 KQ2M           59 5      IZ2SMQ        59  15
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      IT9BYS        59  15
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      F1UVN         59  14
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      DL0ESA        59  14
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      OZ1AA         59  14
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      9A1CFR        59  15
QSO: 21203 PH 2018-10-28 1357 KQ2M           59 5      OZ0MJ         59  14
QSO: 21203 PH 2018-10-28 1358 KQ2M           59 5      OZ7D          59  14
QSO: 21203 PH 2018-10-28 1358 KQ2M           59 5      TM5EE         59  14
QSO: 21203 PH 2018-10-28 1358 KQ2M           59 5      CR5E          59  14
QSO: 21203 PH 2018-10-28 1358 KQ2M           59 5      OE5SMU        59  15
QSO: 21203 PH 2018-10-28 1358 KQ2M           59 5      PI4M          59  14
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      IK2GVS        59  15
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      DM4M          59  14
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      OO4P          59  14
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      DL1NUX        59  14
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      LZ9W          59  20
QSO: 21203 PH 2018-10-28 1359 KQ2M           59 5      DL1NKS        59  14
QSO: 21203 PH 2018-10-28 1400 KQ2M           59 5      P33W          59  20
QSO: 21203 PH 2018-10-28 1400 KQ2M           59 5      OK2QA         59  15
QSO: 21203 PH 2018-10-28 1400 KQ2M           59 5      DL9GWD        59  14
QSO: 21203 PH 2018-10-28 1400 KQ2M           59 5      DM4EE         59  14
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      S53R          59  15
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      YP0C          59  20
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      DG0LFG        59  14
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      OZ4MX         59  14
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      IU4DAF        59  15
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      LZ1GU         59  20
QSO: 21203 PH 2018-10-28 1401 KQ2M           59 5      DF1SD         59  14
QSO: 21203 PH 2018-10-28 1402 KQ2M           59 5      DO3ME         59  14
QSO: 21203 PH 2018-10-28 1402 KQ2M           59 5      HB9ZZ         59  14
QSO: 21203 PH 2018-10-28 1402 KQ2M           59 5      DL6PO         59  14
QSO: 21203 PH 2018-10-28 1402 KQ2M           59 5      DO4MM         59  14
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      DL5KUD        59  14
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      IU0DMP        59  15
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      DJ2FR         59  14
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      OK2BUT        59  15
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      DK1AX         59  14
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      I0LYH         59  15
QSO: 21203 PH 2018-10-28 1403 KQ2M           59 5      S51B          59  15
QSO: 21203 PH 2018-10-28 1404 KQ2M           59 5      PA3P          59  14
QSO: 21203 PH 2018-10-28 1404 KQ2M           59 5      S50C          59  15
QSO: 21203 PH 2018-10-28 1404 KQ2M           59 5      DF5RF         59  14
QSO: 21203 PH 2018-10-28 1404 KQ2M           59 5      DJ4MO         59  14
QSO: 21203 PH 2018-10-28 1404 KQ2M           59 5      DR1F          59  14
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      OL7T          59  15
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      OK2KOJ        59  15
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      F8BDQ         59  14
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      IO3T          59  15
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      OM4Q          59  15
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      DC2YY         59  14
QSO: 21203 PH 2018-10-28 1405 KQ2M           59 5      F8KGS         59  14
QSO: 21203 PH 2018-10-28 1406 KQ2M           59 5      G4PVM         59  14
QSO: 21203 PH 2018-10-28 1406 KQ2M           59 5      PA0M          59  14
QSO: 21203 PH 2018-10-28 1406 KQ2M           59 5      4X2M          59  20
QSO: 21203 PH 2018-10-28 1406 KQ2M           59 5      TA3BP         59  20
QSO: 21203 PH 2018-10-28 1407 KQ2M           59 5      F6BGC         59  14
QSO: 21203 PH 2018-10-28 1407 KQ2M           59 5      HB9COF        59  14
QSO: 21203 PH 2018-10-28 1407 KQ2M           59 5      DR1A          59  14
QSO: 21203 PH 2018-10-28 1407 KQ2M           59 5      OQ4Q          59  14
QSO: 21203 PH 2018-10-28 1408 KQ2M           59 5      IZ2BZP        59  15
QSO: 21203 PH 2018-10-28 1408 KQ2M           59 5      DG9FBA        59  14
QSO: 21203 PH 2018-10-28 1409 KQ2M           59 5      HZ1SK         59  21
QSO: 21203 PH 2018-10-28 1409 KQ2M           59 5      ON8PU         59  14
QSO: 21203 PH 2018-10-28 1409 KQ2M           59 5      OE9PCJ        59  15
QSO: 21203 PH 2018-10-28 1410 KQ2M           59 5      HB9GIS        59  14
QSO: 21203 PH 2018-10-28 1411 KQ2M           59 5      ON5AFB        59  14
QSO: 21203 PH 2018-10-28 1412 KQ2M           59 5      I2BRT         59  15
QSO: 21203 PH 2018-10-28 1412 KQ2M           59 5      IK5FKF        59  15
QSO: 21203 PH 2018-10-28 1412 KQ2M           59 5      IW4CLJ        59  15
QSO: 21203 PH 2018-10-28 1412 KQ2M           59 5      M6ETL         59  14
QSO: 21203 PH 2018-10-28 1413 KQ2M           59 5      G4FKA         59  14
QSO: 21203 PH 2018-10-28 1413 KQ2M           59 5      PJ2T          59  09
QSO: 21203 PH 2018-10-28 1413 KQ2M           59 5      OL6P          59  15
QSO: 21203 PH 2018-10-28 1414 KQ2M           59 5      IK8BIZ        59  15
QSO: 21203 PH 2018-10-28 1415 KQ2M           59 5      RO2E          59  16
QSO: 21203 PH 2018-10-28 1415 KQ2M           59 5      IO5O          59  15
QSO: 21203 PH 2018-10-28 1415 KQ2M           59 5      DF0HQ         59  14
QSO: 21203 PH 2018-10-28 1415 KQ2M           59 5      HG8C          59  15
QSO: 21203 PH 2018-10-28 1415 KQ2M           59 5      DP6T          59  14
QSO: 21203 PH 2018-10-28 1416 KQ2M           59 5      DM3HZN        59  14
QSO: 21203 PH 2018-10-28 1416 KQ2M           59 5      DL5KBO        59  14
QSO: 21203 PH 2018-10-28 1416 KQ2M           59 5      UT5LO         59  16
QSO: 21203 PH 2018-10-28 1417 KQ2M           59 5      DF9WB         59  14
QSO: 21203 PH 2018-10-28 1417 KQ2M           59 5      ED1R          59  14
QSO: 21203 PH 2018-10-28 1417 KQ2M           59 5      F4DBD         59  14
QSO: 21203 PH 2018-10-28 1418 KQ2M           59 5      IW0FLN        59  15
QSO: 21203 PH 2018-10-28 1418 KQ2M           59 5      F5TGW         59  14
QSO: 21203 PH 2018-10-28 1419 KQ2M           59 5      DL4LAM        59  14
QSO: 21203 PH 2018-10-28 1419 KQ2M           59 5      DJ2QV         59  14
QSO: 21203 PH 2018-10-28 1419 KQ2M           59 5      C4A           59  20
QSO: 21203 PH 2018-10-28 1419 KQ2M           59 5      ON5UJ         59  14
QSO: 21203 PH 2018-10-28 1419 KQ2M           59 5      M1DNC         59  14
QSO: 21203 PH 2018-10-28 1420 KQ2M           59 5      F8DPU         59  14
QSO: 21203 PH 2018-10-28 1420 KQ2M           59 5      IR8W          59  15
QSO: 21203 PH 2018-10-28 1420 KQ2M           59 5      OZ4MU         59  14
QSO: 21203 PH 2018-10-28 1420 KQ2M           59 5      ON4VP         59  14
QSO: 21203 PH 2018-10-28 1421 KQ2M           59 5      F8VNU         59  14
QSO: 21203 PH 2018-10-28 1421 KQ2M           59 5      F4DPW         59  14
QSO: 21203 PH 2018-10-28 1421 KQ2M           59 5      DL1SDX        59  14
QSO: 21203 PH 2018-10-28 1422 KQ2M           59 5      S57ANA        59  15
QSO: 21203 PH 2018-10-28 1422 KQ2M           59 5      IR8P          59  15
QSO: 21203 PH 2018-10-28 1422 KQ2M           59 5      DD1LD         59  14
QSO: 21203 PH 2018-10-28 1422 KQ2M           59 5      DB6VP/P       59  14
QSO: 21203 PH 2018-10-28 1423 KQ2M           59 5      F8BXA         59  14
QSO: 21203 PH 2018-10-28 1424 KQ2M           59 5      HA1BC         59  15
QSO: 21203 PH 2018-10-28 1424 KQ2M           59 5      TM1T          59  14
QSO: 21202 PH 2018-10-28 1425 KQ2M           59 5      G3YCH         59  14
QSO: 21202 PH 2018-10-28 1425 KQ2M           59 5      IZ3NYG        59  15
QSO: 21202 PH 2018-10-28 1425 KQ2M           59 5      S52GO         59  15
QSO: 21203 PH 2018-10-28 1427 KQ2M           59 5      IZ4EFP        59  15
QSO: 21203 PH 2018-10-28 1428 KQ2M           59 5      IK8QQO        59  15
QSO: 21203 PH 2018-10-28 1429 KQ2M           59 5      F5PAL         59  14
QSO: 21203 PH 2018-10-28 1429 KQ2M           59 5      IR9Z          59  15
QSO: 21203 PH 2018-10-28 1429 KQ2M           59 5      FY5KE         59  09
QSO: 21203 PH 2018-10-28 1430 KQ2M           59 5      DO1SJF        59  14
QSO: 21203 PH 2018-10-28 1431 KQ2M           59 5      IZ5DKO        59  15
QSO: 21203 PH 2018-10-28 1431 KQ2M           59 5      CR2L          59  14
QSO: 21203 PH 2018-10-28 1431 KQ2M           59 5      SV2AIU        59  20
QSO: 21203 PH 2018-10-28 1431 KQ2M           59 5      TM2Y          59  14
QSO: 21203 PH 2018-10-28 1432 KQ2M           59 5      IK0XBX        59  15
QSO: 21203 PH 2018-10-28 1432 KQ2M           59 5      UR6IJ         59  16
QSO: 21203 PH 2018-10-28 1432 KQ2M           59 5      F4HMV         59  14
QSO: 21203 PH 2018-10-28 1432 KQ2M           59 5      OH5Z          59  15
QSO: 21203 PH 2018-10-28 1433 KQ2M           59 5      SV2HJQ        59  20
QSO: 21203 PH 2018-10-28 1434 KQ2M           59 5      IK1XPK        59  15
QSO: 21203 PH 2018-10-28 1434 KQ2M           59 5      UY7C          59  16
QSO: 21203 PH 2018-10-28 1435 KQ2M           59 5      EA3IBS        59  14
QSO: 21203 PH 2018-10-28 1435 KQ2M           59 5      NZ1J          59  05
QSO: 21203 PH 2018-10-28 1435 KQ2M           59 5      S58M          59  15
QSO: 21203 PH 2018-10-28 1435 KQ2M           59 5      FG4KH         59  08
QSO: 21203 PH 2018-10-28 1436 KQ2M           59 5      F5OIJ         59  14
QSO: 21203 PH 2018-10-28 1438 KQ2M           59 5      SQ9KDT        59  15
QSO: 21203 PH 2018-10-28 1438 KQ2M           59 5      EA2LMI        59  14
QSO: 21203 PH 2018-10-28 1439 KQ2M           59 5      LZ9V          59  20
QSO: 21203 PH 2018-10-28 1440 KQ2M           59 5      SP7D          59  15
QSO: 21203 PH 2018-10-28 1441 KQ2M           59 5      F6DZU         59  14
QSO: 21203 PH 2018-10-28 1442 KQ2M           59 5      F6CYT         59  14
QSO: 21202 PH 2018-10-28 1443 KQ2M           59 5      US6IKF        59  16
QSO: 21202 PH 2018-10-28 1444 KQ2M           59 5      DF8XC         59  14
QSO: 21202 PH 2018-10-28 1444 KQ2M           59 5      IK8QQO        59  15
QSO: 21202 PH 2018-10-28 1444 KQ2M           59 5      SQ2WHH        59  15
QSO: 21202 PH 2018-10-28 1446 KQ2M           59 5      IT9PZM        59  15
QSO: 21203 PH 2018-10-28 1447 KQ2M           59 5      CE2SQE        59  12
QSO: 21203 PH 2018-10-28 1447 KQ2M           59 5      RT5Z          59  16
QSO: 21203 PH 2018-10-28 1448 KQ2M           59 5      W7UPF         59  03
QSO: 21203 PH 2018-10-28 1448 KQ2M           59 5      F1GZV         59  14
QSO: 21202 PH 2018-10-28 1449 KQ2M           59 5      KP4RV         59  08
QSO: 21202 PH 2018-10-28 1449 KQ2M           59 5      UT7NW         59  16
QSO: 21202 PH 2018-10-28 1450 KQ2M           59 5      F1AGR         59  14
QSO: 21202 PH 2018-10-28 1450 KQ2M           59 5      IS0NHT        59  15
QSO: 21202 PH 2018-10-28 1450 KQ2M           59 5      UR3VKR        59  16
QSO: 21202 PH 2018-10-28 1451 KQ2M           59 5      TA1CM         59  20
QSO: 21202 PH 2018-10-28 1451 KQ2M           59 5      IK3SSG        59  15
QSO: 21202 PH 2018-10-28 1452 KQ2M           59 5      IK3XTV        59  15
QSO: 21203 PH 2018-10-28 1454 KQ2M           59 5      TH6A          59  14
QSO: 21203 PH 2018-10-28 1455 KQ2M           59 5      YO6PIB        59  20
QSO: 21203 PH 2018-10-28 1456 KQ2M           59 5      SV7CUD        59  20
QSO: 21203 PH 2018-10-28 1456 KQ2M           59 5      YU7KM         59  15
QSO: 21203 PH 2018-10-28 1457 KQ2M           59 5      I4VOS         59  15
QSO: 21203 PH 2018-10-28 1457 KQ2M           59 5      OH2BKX        59  15
QSO: 21203 PH 2018-10-28 1457 KQ2M           59 5      OG7A          59  15
QSO: 21203 PH 2018-10-28 1458 KQ2M           59 5      UT5PY         59  16
QSO: 21203 PH 2018-10-28 1459 KQ2M           59 5      SP2YWL        59  15
QSO: 21203 PH 2018-10-28 1459 KQ2M           59 5      SQ9ZAX        59  15
QSO: 21203 PH 2018-10-28 1500 KQ2M           59 5      SV1KYC        59  20
QSO: 21203 PH 2018-10-28 1500 KQ2M           59 5      SV1KYC        59  20
QSO: 21203 PH 2018-10-28 1501 KQ2M           59 5      YT2ZZ         59  15
QSO: 21203 PH 2018-10-28 1502 KQ2M           59 5      IU4DAF        59  15
QSO: 21203 PH 2018-10-28 1502 KQ2M           59 5      VE9CB         59  05
QSO: 21203 PH 2018-10-28 1503 KQ2M           59 5      XE2JS         59  06
QSO: 21203 PH 2018-10-28 1506 KQ2M           59 5      YO2CJX        59  20
QSO: 21203 PH 2018-10-28 1507 KQ2M           59 5      YO3IWZ        59  20
QSO: 21203 PH 2018-10-28 1509 KQ2M           59 5      MI0M          59  14
QSO: 21203 PH 2018-10-28 1510 KQ2M           59 5      HA3FHH        59  15
QSO: 14181 PH 2018-10-28 1513 KQ2M           59 5      OH6OS         59  15
QSO: 14181 PH 2018-10-28 1514 KQ2M           59 5      RM6DV         59  16
QSO: 14181 PH 2018-10-28 1514 KQ2M           59 5      OM7RU         59  15
QSO: 14181 PH 2018-10-28 1514 KQ2M           59 5      ON4UN         59  14
QSO: 14181 PH 2018-10-28 1514 KQ2M           59 5      OH6JE         59  15
QSO: 14181 PH 2018-10-28 1515 KQ2M           59 5      YO7MPI        59  20
QSO: 14181 PH 2018-10-28 1515 KQ2M           59 5      MM0TGH        59  14
QSO: 14181 PH 2018-10-28 1516 KQ2M           59 5      KC5LK         59  04
QSO: 14181 PH 2018-10-28 1517 KQ2M           59 5      HA1BC         59  15
QSO: 14181 PH 2018-10-28 1518 KQ2M           59 5      SP9IHP        59  15
QSO: 14181 PH 2018-10-28 1518 KQ2M           59 5      9K2HN         59  21
QSO: 14181 PH 2018-10-28 1519 KQ2M           59 5      G3WEF         59  14
QSO: 14181 PH 2018-10-28 1519 KQ2M           59 5      OH6K          59  15
QSO: 14181 PH 2018-10-28 1519 KQ2M           59 5      SM2C          59  14
QSO: 14181 PH 2018-10-28 1520 KQ2M           59 5      SE5N          59  14
QSO: 14182 PH 2018-10-28 1521 KQ2M           59 5      YU2M          59  15
QSO: 14182 PH 2018-10-28 1522 KQ2M           59 5      UR2LX         59  16
QSO: 14182 PH 2018-10-28 1522 KQ2M           59 5      DF3IS         59  14
QSO: 14182 PH 2018-10-28 1523 KQ2M           59 5      OK1HFP        59  15
QSO: 14182 PH 2018-10-28 1523 KQ2M           59 5      IN3FOX        59  15
QSO: 14182 PH 2018-10-28 1524 KQ2M           59 5      EE5V          59  14
QSO: 14154 PH 2018-10-28 1526 KQ2M           59 5      SM2S          59  14
QSO: 14154 PH 2018-10-28 1526 KQ2M           59 5      OH1VR         59  15
QSO: 14154 PH 2018-10-28 1527 KQ2M           59 5      HA7VK         59  15
QSO: 14154 PH 2018-10-28 1527 KQ2M           59 5      EB1EB         59  14
QSO: 14154 PH 2018-10-28 1527 KQ2M           59 5      F4VPC         59  14
QSO: 14154 PH 2018-10-28 1528 KQ2M           59 5      ES5MG         59  15
QSO: 14154 PH 2018-10-28 1528 KQ2M           59 5      I1CCA         59  15
QSO: 14154 PH 2018-10-28 1529 KQ2M           59 5      E74Y          59  15
QSO: 14153 PH 2018-10-28 1529 KQ2M           59 5      F5KSE         59  14
QSO: 14153 PH 2018-10-28 1529 KQ2M           59 5      F1GZV         59  14
QSO: 14153 PH 2018-10-28 1530 KQ2M           59 5      UR5RP         59  16
QSO: 14153 PH 2018-10-28 1530 KQ2M           59 5      YU7KMN        59  15
QSO: 14153 PH 2018-10-28 1530 KQ2M           59 5      VO2NS         59  02
QSO: 14153 PH 2018-10-28 1531 KQ2M           59 5      DM3HZN        59  14
QSO: 14153 PH 2018-10-28 1531 KQ2M           59 5      EA4EUI        59  14
QSO: 14153 PH 2018-10-28 1531 KQ2M           59 5      9A6RT         59  15
QSO: 14153 PH 2018-10-28 1532 KQ2M           59 5      DL1WA         59  14
QSO: 14153 PH 2018-10-28 1533 KQ2M           59 5      PA2LS         59  14
QSO: 14153 PH 2018-10-28 1533 KQ2M           59 5      IZ0AXF        59  15
QSO: 14153 PH 2018-10-28 1533 KQ2M           59 5      OH6RE         59  15
QSO: 14153 PH 2018-10-28 1533 KQ2M           59 5      DL1YM         59  14
QSO: 14153 PH 2018-10-28 1534 KQ2M           59 5      IZ3IBL        59  15
QSO: 14153 PH 2018-10-28 1534 KQ2M           59 5      OM2AGN        59  15
QSO: 14153 PH 2018-10-28 1534 KQ2M           59 5      8S8S          59  14
QSO: 14153 PH 2018-10-28 1534 KQ2M           59 5      PD1BHZ        59  14
QSO: 14153 PH 2018-10-28 1534 KQ2M           59 5      UT1UL         59  16
QSO: 14153 PH 2018-10-28 1535 KQ2M           59 5      TM5AHO        59  14
QSO: 14153 PH 2018-10-28 1535 KQ2M           59 5      GS7V          59  14
QSO: 14153 PH 2018-10-28 1535 KQ2M           59 5      DC1HR         59  14
QSO: 14153 PH 2018-10-28 1536 KQ2M           59 5      CT1DSV        59  14
QSO: 14153 PH 2018-10-28 1536 KQ2M           59 5      OK1K          59  15
QSO: 14153 PH 2018-10-28 1536 KQ2M           59 5      OK1PRI        59  15
QSO: 14153 PH 2018-10-28 1537 KQ2M           59 5      II3E          59  15
QSO: 14153 PH 2018-10-28 1537 KQ2M           59 5      SP2TMT        59  15
QSO: 14153 PH 2018-10-28 1537 KQ2M           59 5      IV3DSG        59  15
QSO: 14153 PH 2018-10-28 1537 KQ2M           59 5      DL2DSA        59  14
QSO: 14153 PH 2018-10-28 1538 KQ2M           59 5      F4EPM         59  14
QSO: 14153 PH 2018-10-28 1538 KQ2M           59 5      DR7B          59  14
QSO: 14153 PH 2018-10-28 1538 KQ2M           59 5      DR6C          59  14
QSO: 14153 PH 2018-10-28 1538 KQ2M           59 5      EW2A          59  16
QSO: 14153 PH 2018-10-28 1538 KQ2M           59 5      UW7W          59  16
QSO: 14153 PH 2018-10-28 1539 KQ2M           59 5      CT7AWS        59  14
QSO: 14153 PH 2018-10-28 1539 KQ2M           59 5      DM4EE         59  14
QSO: 14153 PH 2018-10-28 1539 KQ2M           59 5      DK2AT         59  14
QSO: 14153 PH 2018-10-28 1540 KQ2M           59 5      SM0O          59  14
QSO: 14153 PH 2018-10-28 1540 KQ2M           59 5      DL5AN         59  14
QSO: 14153 PH 2018-10-28 1540 KQ2M           59 5      KA4RRU        59  05
QSO: 14153 PH 2018-10-28 1540 KQ2M           59 5      PD2TW         59  14
QSO: 14153 PH 2018-10-28 1541 KQ2M           59 5      IR8P          59  15
QSO: 14153 PH 2018-10-28 1541 KQ2M           59 5      S51JQ         59  15
QSO: 14153 PH 2018-10-28 1541 KQ2M           59 5      DL4SKF        59  14
QSO: 14153 PH 2018-10-28 1541 KQ2M           59 5      DK5DC         59  14
QSO: 14153 PH 2018-10-28 1541 KQ2M           59 5      SV1PMR        59  20
QSO: 14153 PH 2018-10-28 1542 KQ2M           59 5      F5LMJ         59  14
QSO: 14153 PH 2018-10-28 1542 KQ2M           59 5      DL5KBO        59  14
QSO: 14153 PH 2018-10-28 1543 KQ2M           59 5      DM7W          59  14
QSO: 14153 PH 2018-10-28 1543 KQ2M           59 5      SQ2WHH        59  15
QSO: 14153 PH 2018-10-28 1543 KQ2M           59 5      SP9M          59  15
QSO: 14153 PH 2018-10-28 1543 KQ2M           59 5      R3KF          59  16
QSO: 14153 PH 2018-10-28 1543 KQ2M           59 5      DK6FX         59  14
