START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: ED8G
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 427452
NAME: Grupo DX Teide
OPERATORS: EA8AM, EA8ARG, EA8BFH, EA8BRW, EA8CH, EA8DK
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: We are a group of operators who decided to operate during the contest
SOAPBOX: from the Buenavista del Norte lighthouse.  It is located in the
QSO: 21000  PH  2018-10-28  1122 ED8G  59 33  F6FTB     59 14  0
QSO: 21000  PH  2018-10-28  1123 ED8G  59 33  EI7CC     59 14  0
QSO: 21000  PH  2018-10-28  1123 ED8G  59 33  ON9COP    59 14  0
QSO: 21000  PH  2018-10-28  1123 ED8G  59 33  PA3BQC    59 14  0
QSO: 21000  PH  2018-10-28  1124 ED8G  59 33  EA3XR     59 14  0
QSO: 21000  PH  2018-10-28  1124 ED8G  59 33  UA3KW     59 16  0
QSO: 21000  PH  2018-10-28  1125 ED8G  59 33  PA3JQD    59 14  0
QSO: 14307  PH  2018-10-28  1125 ED8G  59 33  LZ5R      59 20  1
QSO: 21000  PH  2018-10-28  1125 ED8G  59 33  M0GDX     59 14  0
QSO: 21000  PH  2018-10-28  1125 ED8G  59 33  IK0MPI    59 15  0
QSO: 21000  PH  2018-10-28  1126 ED8G  59 33  EA3EAN    59 14  0
QSO: 21000  PH  2018-10-28  1126 ED8G  59 33  ED3D      59 14  0
QSO: 21000  PH  2018-10-28  1127 ED8G  59 33  ON5AFB    59 14  0
QSO: 21000  PH  2018-10-28  1127 ED8G  59 33  R1ZM      59 16  0
QSO: 21000  PH  2018-10-28  1128 ED8G  59 33  G4DDL     59 14  0
QSO: 21000  PH  2018-10-28  1128 ED8G  59 33  ON5UJ     59 14  0
QSO: 21000  PH  2018-10-28  1129 ED8G  59 33  G4ATH     59 14  0
QSO: 21000  PH  2018-10-28  1129 ED8G  59 33  F4HHL     59 14  0
QSO: 21000  PH  2018-10-28  1129 ED8G  59 33  RW1CW     59 16  0
QSO: 21000  PH  2018-10-28  1129 ED8G  59 33  DO5WA     59 14  0
QSO: 21000  PH  2018-10-28  1130 ED8G  59 33  EA3TB     59 14  0
QSO: 21000  PH  2018-10-28  1130 ED8G  59 33  M3I       59 14  0
QSO: 21000  PH  2018-10-28  1130 ED8G  59 33  ON7VG     59 14  0
QSO: 21000  PH  2018-10-28  1130 ED8G  59 33  ED1LO     59 14  0
QSO: 21000  PH  2018-10-28  1131 ED8G  59 33  2E1PAW    59 14  0
QSO: 21000  PH  2018-10-28  1132 ED8G  59 33  OH2FNR    59 15  0
QSO: 21000  PH  2018-10-28  1132 ED8G  59 33  IK3SSW    59 15  0
QSO: 21000  PH  2018-10-28  1132 ED8G  59 33  EB1EB     59 14  0
QSO: 21000  PH  2018-10-28  1133 ED8G  59 33  C37NL     59 14  0
QSO: 21000  PH  2018-10-28  1133 ED8G  59 33  HB9DAI    59 14  0
QSO: 21000  PH  2018-10-28  1134 ED8G  59 33  DM4EE     59 14  0
QSO: 21000  PH  2018-10-28  1134 ED8G  59 33  G3CO      59 14  0
QSO: 21000  PH  2018-10-28  1134 ED8G  59 33  EE8V      59 33  0
QSO: 21000  PH  2018-10-28  1135 ED8G  59 33  F4DPW     59 14  0
QSO: 21000  PH  2018-10-28  1136 ED8G  59 33  IU4DAF    59 15  0
QSO: 21000  PH  2018-10-28  1136 ED8G  59 33  OP0P      59 14  0
QSO: 21000  PH  2018-10-28  1136 ED8G  59 33  HB9BS     59 14  0
QSO: 21000  PH  2018-10-28  1137 ED8G  59 33  G7VJR     59 14  0
QSO: 21000  PH  2018-10-28  1137 ED8G  59 33  IZ2OOS    59 15  0
QSO: 21000  PH  2018-10-28  1137 ED8G  59 33  M0MPM     59 14  0
QSO: 21000  PH  2018-10-28  1137 ED8G  59 33  TM2Y      59 14  0
QSO: 21000  PH  2018-10-28  1137 ED8G  59 33  F4KKE     59 14  0
QSO: 21000  PH  2018-10-28  1138 ED8G  59 33  G5HY      59 14  0
QSO: 21000  PH  2018-10-28  1139 ED8G  59 33  DG0YS     59 14  0
QSO: 21000  PH  2018-10-28  1140 ED8G  59 33  G6XX      59 14  0
QSO: 21000  PH  2018-10-28  1141 ED8G  59 33  G4WWS     59 14  0
QSO: 21000  PH  2018-10-28  1141 ED8G  59 33  IU4DTV    59 15  0
QSO: 21000  PH  2018-10-28  1141 ED8G  59 33  EA3KT     59 14  0
QSO: 21000  PH  2018-10-28  1142 ED8G  59 33  S58RU     59 15  0
QSO: 21000  PH  2018-10-28  1143 ED8G  59 33  EA5HJO    59 14  0
QSO: 21000  PH  2018-10-28  1143 ED8G  59 33  S53GO     59 15  0
QSO: 21000  PH  2018-10-28  1144 ED8G  59 33  PE1OKY    59 14  0
QSO: 21000  PH  2018-10-28  1144 ED8G  59 33  US5D      59 16  0
QSO: 21000  PH  2018-10-28  1144 ED8G  59 33  LA4C      59 14  0
QSO: 21000  PH  2018-10-28  1145 ED8G  59 33  DO8YX     59 14  0
QSO: 21000  PH  2018-10-28  1145 ED8G  59 33  DL0ZZ     59 14  0
QSO: 21000  PH  2018-10-28  1145 ED8G  59 33  M0RBE     59 14  0
QSO: 21000  PH  2018-10-28  1146 ED8G  59 33  EA3EVL    59 14  0
QSO: 21000  PH  2018-10-28  1146 ED8G  59 33  DP5N      59 14  0
QSO: 21000  PH  2018-10-28  1147 ED8G  59 33  F6HQP     59 14  0
QSO: 21000  PH  2018-10-28  1148 ED8G  59 33  LX1HD     59 14  0
QSO: 21000  PH  2018-10-28  1150 ED8G  59 33  OH3WW     59 15  0
QSO: 21000  PH  2018-10-28  1150 ED8G  59 33  DF3TE     59 14  0
QSO: 21000  PH  2018-10-28  1151 ED8G  59 33  GM4JR     59 14  0
QSO: 21000  PH  2018-10-28  1152 ED8G  59 33  GM7A      59 14  0
QSO: 21000  PH  2018-10-28  1152 ED8G  59 33  OM4Q      59 15  0
QSO: 21000  PH  2018-10-28  1152 ED8G  59 33  HB9OK     59 14  0
QSO: 21000  PH  2018-10-28  1153 ED8G  59 33  DH8BQA    59 14  0
QSO: 21000  PH  2018-10-28  1153 ED8G  59 33  DP7D      59 14  0
QSO: 21000  PH  2018-10-28  1153 ED8G  59 33  HG5A      59 15  0
QSO: 21000  PH  2018-10-28  1153 ED8G  59 33  RO2E      59 16  0
QSO: 21000  PH  2018-10-28  1154 ED8G  59 33  R1CAM     59 16  0
QSO: 21000  PH  2018-10-28  1154 ED8G  59 33  DR3W      59 14  0
QSO: 21000  PH  2018-10-28  1154 ED8G  59 33  F1BGY     59 14  0
QSO: 21000  PH  2018-10-28  1155 ED8G  59 33  9A1CFR    59 15  0
QSO: 21000  PH  2018-10-28  1155 ED8G  59 33  DB6VP/P   59 14  0
QSO: 21000  PH  2018-10-28  1156 ED8G  59 33  YL2SW     59 15  0
QSO: 21000  PH  2018-10-28  1156 ED8G  59 33  DO6LE     59 14  0
QSO: 21000  PH  2018-10-28  1156 ED8G  59 33  DF5BM     59 14  0
QSO: 21000  PH  2018-10-28  1157 ED8G  59 33  TM5AHO    59 14  0
QSO: 21000  PH  2018-10-28  1157 ED8G  59 33  ES9S      59 15  0
QSO: 21000  PH  2018-10-28  1158 ED8G  59 33  OK1C      59 15  0
QSO: 21000  PH  2018-10-28  1158 ED8G  59 33  M3ECT     59 14  0
QSO: 21000  PH  2018-10-28  1158 ED8G  59 33  IR3Z      59 15  0
QSO: 21000  PH  2018-10-28  1158 ED8G  59 33  UT5LO     59 16  0
QSO: 21000  PH  2018-10-28  1159 ED8G  59 33  DF8XC     59 14  0
QSO: 21000  PH  2018-10-28  1159 ED8G  59 33  DL1MBG    59 14  0
QSO: 21000  PH  2018-10-28  1200 ED8G  59 33  IK2AHB    59 15  0
QSO: 21000  PH  2018-10-28  1200 ED8G  59 33  DL3SKF    59 14  0
QSO: 21000  PH  2018-10-28  1200 ED8G  59 33  RU6YJ     59 16  0
QSO: 21000  PH  2018-10-28  1201 ED8G  59 33  PE5O      59 14  0
QSO: 21000  PH  2018-10-28  1201 ED8G  59 33  OH4BCS    59 15  0
QSO: 21000  PH  2018-10-28  1201 ED8G  59 33  F1GZV     59 14  0
QSO: 21000  PH  2018-10-28  1201 ED8G  59 33  EA2LMI    59 14  0
QSO: 21000  PH  2018-10-28  1202 ED8G  59 33  G4HCC     59 14  0
QSO: 21000  PH  2018-10-28  1202 ED8G  59 33  OH8WR     59 15  0
QSO: 21000  PH  2018-10-28  1202 ED8G  59 33  EA4ETN    59 14  0
QSO: 21000  PH  2018-10-28  1203 ED8G  59 33  LX1DKE    59 14  0
QSO: 21000  PH  2018-10-28  1203 ED8G  59 33  RD1AH     59 16  0
QSO: 21000  PH  2018-10-28  1203 ED8G  59 33  DN4GK     59 14  0
QSO: 21000  PH  2018-10-28  1204 ED8G  59 33  LX8M      59 14  0
QSO: 21000  PH  2018-10-28  1204 ED8G  59 33  DL1WA     59 14  0
QSO: 21000  PH  2018-10-28  1204 ED8G  59 33  DK8TA     59 14  0
QSO: 21000  PH  2018-10-28  1205 ED8G  59 33  II9L      59 15  0
QSO: 21000  PH  2018-10-28  1205 ED8G  59 33  EB5CS     59 14  0
QSO: 21000  PH  2018-10-28  1205 ED8G  59 33  F8VNU     59 14  0
QSO: 21000  PH  2018-10-28  1206 ED8G  59 33  IU4APB    59 15  0
QSO: 21000  PH  2018-10-28  1206 ED8G  59 33  I4MKN     59 15  0
QSO: 21000  PH  2018-10-28  1206 ED8G  59 33  DJ1OJ     59 14  0
QSO: 21000  PH  2018-10-28  1207 ED8G  59 33  DL3DW     59 14  0
QSO: 21000  PH  2018-10-28  1207 ED8G  59 33  GM7TUD    59 14  0
QSO: 21000  PH  2018-10-28  1208 ED8G  59 33  G7RHF     59 14  0
QSO: 21000  PH  2018-10-28  1208 ED8G  59 33  DJ8QP     59 14  0
QSO: 21000  PH  2018-10-28  1208 ED8G  59 33  S58U      59 15  0
QSO: 21000  PH  2018-10-28  1209 ED8G  59 33  6W1SU     59 35  0
QSO: 21000  PH  2018-10-28  1209 ED8G  59 33  EA3HJO    59 14  0
QSO: 21000  PH  2018-10-28  1210 ED8G  59 33  GM3TAL    59 14  0
QSO: 21000  PH  2018-10-28  1210 ED8G  59 33  G0FGI     59 14  0
QSO: 21000  PH  2018-10-28  1210 ED8G  59 33  PI4M      59 14  0
QSO: 21000  PH  2018-10-28  1211 ED8G  59 33  DL4MP     59 14  0
QSO: 21000  PH  2018-10-28  1211 ED8G  59 33  DO8BKF    59 14  0
QSO: 21000  PH  2018-10-28  1212 ED8G  59 33  G1SCT     59 14  0
QSO: 21000  PH  2018-10-28  1212 ED8G  59 33  IU1FSL    59 15  0
QSO: 21000  PH  2018-10-28  1212 ED8G  59 33  EI4IB     59 14  0
QSO: 21000  PH  2018-10-28  1213 ED8G  59 33  9A1MM     59 15  0
QSO: 21000  PH  2018-10-28  1213 ED8G  59 33  DR1F      59 14  0
QSO: 21000  PH  2018-10-28  1213 ED8G  59 33  UA2FF     59 15  0
QSO: 21000  PH  2018-10-28  1214 ED8G  59 33  UW7W      59 16  0
QSO: 21000  PH  2018-10-28  1214 ED8G  59 33  IK1RGK    59 15  0
QSO: 21000  PH  2018-10-28  1216 ED8G  59 33  MI0LPO    59 14  0
QSO: 21000  PH  2018-10-28  1216 ED8G  59 33  I0LYO     59 15  0
QSO: 21000  PH  2018-10-28  1217 ED8G  59 33  IN3FOX    59 15  0
QSO: 21000  PH  2018-10-28  1217 ED8G  59 33  EA3FZT    59 14  0
QSO: 21000  PH  2018-10-28  1218 ED8G  59 33  DJ3ABC    59 14  0
QSO: 21000  PH  2018-10-28  1218 ED8G  59 33  RC7A      59 16  0
QSO: 21000  PH  2018-10-28  1219 ED8G  59 33  US9IDD    59 16  0
QSO: 21000  PH  2018-10-28  1219 ED8G  59 33  DL1TRK    59 14  0
QSO: 21000  PH  2018-10-28  1220 ED8G  59 33  IK2DJY    59 15  0
QSO: 21000  PH  2018-10-28  1220 ED8G  59 33  M0CLH     59 14  0
QSO: 21000  PH  2018-10-28  1220 ED8G  59 33  MI0MVP    59 14  0
QSO: 21000  PH  2018-10-28  1221 ED8G  59 33  SA6U      59 14  0
QSO: 21000  PH  2018-10-28  1221 ED8G  59 33  DM7W      59 14  0
QSO: 21000  PH  2018-10-28  1222 ED8G  59 33  OK4FF     59 15  0
QSO: 21000  PH  2018-10-28  1222 ED8G  59 33  DK2LO     59 14  0
QSO: 21000  PH  2018-10-28  1223 ED8G  59 33  G8DX      59 14  0
QSO: 21000  PH  2018-10-28  1223 ED8G  59 33  II3E      59 15  0
QSO: 21000  PH  2018-10-28  1224 ED8G  59 33  PC4C      59 14  0
QSO: 21000  PH  2018-10-28  1224 ED8G  59 33  M0XBF     59 14  0
QSO: 21000  PH  2018-10-28  1225 ED8G  59 33  PI4VPO    59 14  0
QSO: 21000  PH  2018-10-28  1226 ED8G  59 33  EI8JR     59 14  0
QSO: 21000  PH  2018-10-28  1226 ED8G  59 33  PA0LUX    59 14  0
QSO: 21000  PH  2018-10-28  1227 ED8G  59 33  ON4MAD    59 14  0
QSO: 14110  PH  2018-10-28  1227 ED8G  59 33  PA3AAV    59 14  1
QSO: 21000  PH  2018-10-28  1227 ED8G  59 33  HB9CIP    59 14  0
QSO: 21000  PH  2018-10-28  1228 ED8G  59 33  DL4JLM    59 14  0
QSO: 21000  PH  2018-10-28  1228 ED8G  59 33  I1NDB     59 15  0
QSO: 21000  PH  2018-10-28  1229 ED8G  59 33  PA0M      59 14  0
QSO: 21000  PH  2018-10-28  1230 ED8G  59 33  IW2ENA    59 15  0
QSO: 14113  PH  2018-10-28  1230 ED8G  59 33  PZ5K      59 09  1
QSO: 21000  PH  2018-10-28  1231 ED8G  59 33  M5ZAP     59 14  0
QSO: 21000  PH  2018-10-28  1231 ED8G  59 33  EI8GS     59 14  0
QSO: 21000  PH  2018-10-28  1233 ED8G  59 33  DL4ZA     59 14  0
QSO: 21000  PH  2018-10-28  1233 ED8G  59 33  2E0IFC    59 14  0
QSO: 21000  PH  2018-10-28  1233 ED8G  59 33  F8KGS     59 14  0
QSO: 21000  PH  2018-10-28  1234 ED8G  59 33  PA2PKZ    59 14  0
QSO: 21000  PH  2018-10-28  1234 ED8G  59 33  9A7Y      59 15  0
QSO: 21000  PH  2018-10-28  1234 ED8G  59 33  MI0MIX    59 14  0
QSO: 21000  PH  2018-10-28  1234 ED8G  59 33  UR5E      59 16  0
QSO: 21000  PH  2018-10-28  1235 ED8G  59 33  GW4AYJ    59 14  0
QSO: 21000  PH  2018-10-28  1235 ED8G  59 33  ON3AR     59 14  0
QSO: 21000  PH  2018-10-28  1235 ED8G  59 33  IU3GKJ    59 15  0
QSO: 21000  PH  2018-10-28  1236 ED8G  59 33  PI4AMF    59 14  0
QSO: 21000  PH  2018-10-28  1236 ED8G  59 33  DF2LH     59 14  0
QSO: 21000  PH  2018-10-28  1237 ED8G  59 33  G1JDT     59 14  0
QSO: 21000  PH  2018-10-28  1237 ED8G  59 33  M0VCB     59 14  0
QSO: 21000  PH  2018-10-28  1238 ED8G  59 33  EI5HB     59 14  0
QSO: 21000  PH  2018-10-28  1238 ED8G  59 33  DL7UXG    59 14  0
QSO: 21000  PH  2018-10-28  1239 ED8G  59 33  DH8DR     59 14  0
QSO: 21000  PH  2018-10-28  1239 ED8G  59 33  ON6OO     59 14  0
QSO: 21000  PH  2018-10-28  1239 ED8G  59 33  IZ0OTV    59 15  0
QSO: 21000  PH  2018-10-28  1240 ED8G  59 33  DB25ONN   59 14  0
QSO: 21000  PH  2018-10-28  1241 ED8G  59 33  EY4U      59 17  0
QSO: 21000  PH  2018-10-28  1241 ED8G  59 33  DO8MA     59 14  0
QSO: 21000  PH  2018-10-28  1241 ED8G  59 33  IU0DMP    59 15  0
QSO: 21000  PH  2018-10-28  1242 ED8G  59 33  DP9I      59 14  0
QSO: 21000  PH  2018-10-28  1242 ED8G  59 33  G0OOF     59 14  0
QSO: 21000  PH  2018-10-28  1242 ED8G  59 33  GM2T      59 14  0
QSO: 21000  PH  2018-10-28  1244 ED8G  59 33  G4KGL     59 14  0
QSO: 21000  PH  2018-10-28  1245 ED8G  59 33  ON7FL     59 14  0
QSO: 21000  PH  2018-10-28  1245 ED8G  59 33  DD5ZZ     59 14  0
QSO: 21000  PH  2018-10-28  1246 ED8G  59 33  DJ7UD     59 14  0
QSO: 21000  PH  2018-10-28  1247 ED8G  59 33  OK2KOJ    59 15  0
QSO: 21000  PH  2018-10-28  1247 ED8G  59 33  DK4VW     59 14  0
QSO: 21000  PH  2018-10-28  1248 ED8G  59 33  9A2EU     59 15  0
QSO: 21000  PH  2018-10-28  1248 ED8G  59 33  HB9OAU    59 14  0
QSO: 21000  PH  2018-10-28  1249 ED8G  59 33  DK3WM     59 14  0
QSO: 21000  PH  2018-10-28  1251 ED8G  59 33  DO1IAG    59 14  0
QSO: 21000  PH  2018-10-28  1252 ED8G  59 33  DJ3GE     59 14  0
QSO: 21000  PH  2018-10-28  1253 ED8G  59 33  ON6AT     59 14  0
QSO: 21000  PH  2018-10-28  1254 ED8G  59 33  M1G       59 14  0
QSO: 21000  PH  2018-10-28  1255 ED8G  59 33  PG1R      59 14  0
QSO: 21000  PH  2018-10-28  1255 ED8G  59 33  IU5CTX    59 15  0
QSO: 21000  PH  2018-10-28  1256 ED8G  59 33  DO7RL     59 14  0
QSO: 21000  PH  2018-10-28  1257 ED8G  59 33  M0ANO     59 14  0
QSO: 14229  PH  2018-10-28  1257 ED8G  59 33  YU5R      59 15  1
QSO: 21000  PH  2018-10-28  1257 ED8G  59 33  DO3ME     59 14  0
QSO: 21000  PH  2018-10-28  1257 ED8G  59 33  DL8YAU    59 14  0
QSO: 21000  PH  2018-10-28  1258 ED8G  59 33  DM5Z      59 14  0
QSO: 21000  PH  2018-10-28  1258 ED8G  59 33  SQ6PLD    59 15  0
QSO: 21000  PH  2018-10-28  1300 ED8G  59 33  DF9WB     59 14  0
QSO: 21000  PH  2018-10-28  1300 ED8G  59 33  M0LLW     59 14  0
QSO: 21000  PH  2018-10-28  1300 ED8G  59 33  PI4COM    59 14  0
QSO: 21000  PH  2018-10-28  1301 ED8G  59 33  PC7E      59 14  0
QSO: 21000  PH  2018-10-28  1301 ED8G  59 33  DJ5NJ     59 14  0
QSO: 21000  PH  2018-10-28  1302 ED8G  59 33  DL1SA     59 14  0
QSO: 21000  PH  2018-10-28  1303 ED8G  59 33  IZ4EKI    59 15  0
QSO: 21000  PH  2018-10-28  1304 ED8G  59 33  G3WRO     59 14  0
QSO: 21000  PH  2018-10-28  1304 ED8G  59 33  DN9GWD    59 14  0
QSO: 21000  PH  2018-10-28  1305 ED8G  59 33  DO2HEY    59 14  0
QSO: 21000  PH  2018-10-28  1306 ED8G  59 33  ON7PS     59 14  0
QSO: 21000  PH  2018-10-28  1308 ED8G  59 33  DD1JAN    59 14  0
QSO: 21000  PH  2018-10-28  1310 ED8G  59 33  G4RRM     59 14  0
QSO: 21000  PH  2018-10-28  1310 ED8G  59 33  DJ1TU     59 14  0
QSO: 21000  PH  2018-10-28  1311 ED8G  59 33  DF9OB     59 14  0
QSO: 21000  PH  2018-10-28  1312 ED8G  59 33  OT1A      59 14  0
QSO: 21000  PH  2018-10-28  1313 ED8G  59 33  PE0TS     59 14  0
QSO: 21000  PH  2018-10-28  1314 ED8G  59 33  DG9SEH    59 14  0
QSO: 21000  PH  2018-10-28  1314 ED8G  59 33  PA3DDP    59 14  0
QSO: 21000  PH  2018-10-28  1314 ED8G  59 33  OL7T      59 15  0
QSO: 21000  PH  2018-10-28  1315 ED8G  59 33  I1RB      59 15  0
QSO: 21000  PH  2018-10-28  1315 ED8G  59 33  DL5JS     59 14  0
QSO: 21000  PH  2018-10-28  1315 ED8G  59 33  IW0QO     59 15  0
QSO: 21000  PH  2018-10-28  1316 ED8G  59 33  ON5RZ     59 14  0
QSO: 21000  PH  2018-10-28  1316 ED8G  59 33  DJ9HX     59 14  0
QSO: 21000  PH  2018-10-28  1316 ED8G  59 33  TK4LS     59 15  0
QSO: 21000  PH  2018-10-28  1317 ED8G  59 33  DO7JLF    59 14  0
QSO: 21000  PH  2018-10-28  1319 ED8G  59 33  IU2GGD    59 15  0
QSO: 21000  PH  2018-10-28  1319 ED8G  59 33  DL5AM     59 14  0
QSO: 21000  PH  2018-10-28  1320 ED8G  59 33  DB8AH     59 14  0
QSO: 21000  PH  2018-10-28  1323 ED8G  59 33  IR8W      59 15  0
QSO: 21000  PH  2018-10-28  1323 ED8G  59 33  OK8GG     59 15  0
QSO: 21000  PH  2018-10-28  1324 ED8G  59 33  MN0VFW    59 14  0
QSO: 21000  PH  2018-10-28  1325 ED8G  59 33  PA3HFJ    59 14  0
QSO: 21000  PH  2018-10-28  1327 ED8G  59 33  IZ2BZP    59 15  0
QSO: 21000  PH  2018-10-28  1327 ED8G  59 33  DL5GAC    59 14  0
QSO: 21000  PH  2018-10-28  1328 ED8G  59 33  DF2AJ     59 14  0
QSO: 21000  PH  2018-10-28  1329 ED8G  59 33  GI3SG     59 14  0
QSO: 21000  PH  2018-10-28  1330 ED8G  59 33  S57MJC    59 15  0
QSO: 21000  PH  2018-10-28  1331 ED8G  59 33  GI4VHO    59 14  0
QSO: 21000  PH  2018-10-28  1331 ED8G  59 33  HG7T      59 15  0
QSO: 21000  PH  2018-10-28  1331 ED8G  59 33  HB2S      59 14  0
QSO: 21000  PH  2018-10-28  1332 ED8G  59 33  I2BRT     59 15  0
QSO: 21000  PH  2018-10-28  1333 ED8G  59 33  S57ANA    59 15  0
QSO: 21000  PH  2018-10-28  1333 ED8G  59 33  S52GBB    59 15  0
QSO: 21000  PH  2018-10-28  1334 ED8G  59 33  EI4GNB    59 14  0
QSO: 21000  PH  2018-10-28  1335 ED8G  59 33  2I0VGH    59 14  0
QSO: 21000  PH  2018-10-28  1335 ED8G  59 33  OK1DKR    59 15  0
QSO: 21000  PH  2018-10-28  1335 ED8G  59 33  OK1PMA    59 15  0
QSO: 21000  PH  2018-10-28  1336 ED8G  59 33  F5JU      59 14  0
QSO: 21000  PH  2018-10-28  1336 ED8G  59 33  DF3QG     59 14  0
QSO: 21000  PH  2018-10-28  1337 ED8G  59 33  IV3DSG    59 15  0
QSO: 21000  PH  2018-10-28  1337 ED8G  59 33  PO5O      59 28  0
QSO: 21000  PH  2018-10-28  1337 ED8G  59 33  OE1WWL    59 15  0
QSO: 21000  PH  2018-10-28  1338 ED8G  59 33  IK5PWS    59 15  0
QSO: 21000  PH  2018-10-28  1339 ED8G  59 33  DL8ZAJ    59 14  0
QSO: 21000  PH  2018-10-28  1339 ED8G  59 33  F8CED     59 14  0
QSO: 21000  PH  2018-10-28  1340 ED8G  59 33  IK3XTV    59 15  0
QSO: 21000  PH  2018-10-28  1340 ED8G  59 33  IZ0TTE    59 15  0
QSO: 21000  PH  2018-10-28  1341 ED8G  59 33  F2AR      59 14  0
QSO: 21000  PH  2018-10-28  1341 ED8G  59 33  OM7ZM     59 15  0
QSO: 21000  PH  2018-10-28  1342 ED8G  59 33  G8ZZK     59 14  0
QSO: 21000  PH  2018-10-28  1343 ED8G  59 33  OE5GSL    59 15  0
QSO: 21000  PH  2018-10-28  1345 ED8G  59 33  OK2RU     59 15  0
QSO: 21000  PH  2018-10-28  1346 ED8G  59 33  OM100CSR  59 15  0
QSO: 21000  PH  2018-10-28  1346 ED8G  59 33  OK2QA     59 15  0
QSO: 21000  PH  2018-10-28  1347 ED8G  59 33  DK1FW     59 14  0
QSO: 21000  PH  2018-10-28  1347 ED8G  59 33  OK2FD     59 15  0
QSO: 21000  PH  2018-10-28  1347 ED8G  59 33  OE3GAS    59 15  0
QSO: 21000  PH  2018-10-28  1348 ED8G  59 33  PA3GRM    59 14  0
QSO: 21000  PH  2018-10-28  1348 ED8G  59 33  PC3T      59 14  0
QSO: 21000  PH  2018-10-28  1349 ED8G  59 33  M0SQC     59 14  0
QSO: 21000  PH  2018-10-28  1350 ED8G  59 33  IN3JRZ    59 15  0
QSO: 21000  PH  2018-10-28  1350 ED8G  59 33  ON8ZA     59 14  0
QSO: 21000  PH  2018-10-28  1351 ED8G  59 33  HB9ZZ     59 14  0
QSO: 21000  PH  2018-10-28  1352 ED8G  59 33  OE1CIW    59 15  0
QSO: 21000  PH  2018-10-28  1353 ED8G  59 33  ON4JY     59 14  0
QSO: 21000  PH  2018-10-28  1353 ED8G  59 33  N8II      59 05  0
QSO: 21000  PH  2018-10-28  1353 ED8G  59 33  DJ6TB     59 14  0
QSO: 21000  PH  2018-10-28  1354 ED8G  59 33  OE5T      59 15  0
QSO: 21000  PH  2018-10-28  1355 ED8G  59 33  PA8KW     59 14  0
QSO: 21000  PH  2018-10-28  1355 ED8G  59 33  G3YFE     59 14  0
QSO: 21000  PH  2018-10-28  1355 ED8G  59 33  EI8JB     59 14  0
QSO: 21000  PH  2018-10-28  1356 ED8G  59 33  ON8PU     59 14  0
QSO: 21000  PH  2018-10-28  1357 ED8G  59 33  DG5MLA    59 14  0
QSO: 21000  PH  2018-10-28  1357 ED8G  59 33  OK1MGJ    59 15  0
QSO: 21000  PH  2018-10-28  1358 ED8G  59 33  I2WIJ     59 15  0
QSO: 21000  PH  2018-10-28  1359 ED8G  59 33  IK2XSL    59 15  0
QSO: 21000  PH  2018-10-28  1359 ED8G  59 33  F4DXP     59 14  0
QSO: 21000  PH  2018-10-28  1401 ED8G  59 33  EI9HSB    59 14  0
QSO: 21000  PH  2018-10-28  1405 ED8G  59 33  DC5PW     59 04  0
QSO: 21000  PH  2018-10-28  1406 ED8G  59 33  F5KMY     59 14  0
QSO: 21000  PH  2018-10-28  1407 ED8G  59 33  MD0GLK    59 14  0
QSO: 21000  PH  2018-10-28  1407 ED8G  59 33  PE1OKY    59 14  0
QSO: 28516  PH  2018-10-28  1409 ED8G  59 33  Z23MD     59 38  1
QSO: 21000  PH  2018-10-28  1412 ED8G  59 33  TM6WPD    59 14  0
QSO: 21000  PH  2018-10-28  1413 ED8G  59 33  9A2UI     59 15  0
QSO: 21000  PH  2018-10-28  1413 ED8G  59 33  IK2YCW    59 15  0
QSO: 21000  PH  2018-10-28  1414 ED8G  59 33  M4HZ      59 14  0
QSO: 21000  PH  2018-10-28  1414 ED8G  59 33  F5BGC     59 14  0
QSO: 21000  PH  2018-10-28  1415 ED8G  59 33  G4PVM     59 14  0
QSO: 21000  PH  2018-10-28  1416 ED8G  59 33  IB2M      59 15  0
QSO: 21000  PH  2018-10-28  1416 ED8G  59 33  IR9Z      59 15  0
QSO: 21000  PH  2018-10-28  1420 ED8G  59 33  MI0ULK    59 14  0
QSO: 28474  PH  2018-10-28  1420 ED8G  59 33  PZ5K      59 09  1
QSO: 21000  PH  2018-10-28  1421 ED8G  59 33  IK1XPK    59 15  0
QSO: 21000  PH  2018-10-28  1421 ED8G  59 33  IR7T      59 15  0
QSO: 21000  PH  2018-10-28  1422 ED8G  59 33  OE9PCJ    59 15  0
QSO: 21000  PH  2018-10-28  1423 ED8G  59 33  MW8R      59 14  0
QSO: 21000  PH  2018-10-28  1423 ED8G  59 33  R4FCJ     59 16  0
QSO: 21000  PH  2018-10-28  1423 ED8G  59 33  RC6U      59 16  0
QSO: 21000  PH  2018-10-28  1425 ED8G  59 33  PA1REG    59 14  0
QSO: 21000  PH  2018-10-28  1425 ED8G  59 33  PI25KAR   59 14  0
