START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: K5ZD
LOCATION: WMA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 3120862
NAME: Randy Thompson
OPERATORS: K5ZD
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: WriteLog V12.33H
SOAPBOX: Red Sox going 18 innings definitely reduced my operating time!
QSO: 14172 PH 2018-10-27 1241 K5ZD           59     05 R3LC           59     16
QSO: 14172 PH 2018-10-27 1241 K5ZD           59     05 LZ1VVD         59     20
QSO: 14172 PH 2018-10-27 1242 K5ZD           59     05 DG1PM          59     14
QSO: 14172 PH 2018-10-27 1242 K5ZD           59     05 SP6A           59     15
QSO: 14172 PH 2018-10-27 1242 K5ZD           59     05 SP3SC          59     15
QSO: 14172 PH 2018-10-27 1243 K5ZD           59     05 OK2EQ          59     15
QSO: 14172 PH 2018-10-27 1243 K5ZD           59     05 I5SOD          59     15
QSO: 14172 PH 2018-10-27 1243 K5ZD           59     05 HZ1TL          59     21
QSO: 14172 PH 2018-10-27 1244 K5ZD           59     05 YL5T           59     15
QSO: 14172 PH 2018-10-27 1244 K5ZD           59     05 US5UO          59     16
QSO: 14172 PH 2018-10-27 1244 K5ZD           59     05 RL6M           59     16
QSO: 14172 PH 2018-10-27 1244 K5ZD           59     05 OH8GET         59     15
QSO: 14172 PH 2018-10-27 1244 K5ZD           59     05 DL3SKF         59     14
QSO: 14172 PH 2018-10-27 1245 K5ZD           59     05 TM3R           59     14
QSO: 14172 PH 2018-10-27 1245 K5ZD           59     05 UT3EV          59     16
QSO: 14172 PH 2018-10-27 1245 K5ZD           59     05 RA3FY          59     16
QSO: 14172 PH 2018-10-27 1245 K5ZD           59     05 G0UJA          59     14
QSO: 14172 PH 2018-10-27 1246 K5ZD           59     05 F5SDD          59     14
QSO: 14172 PH 2018-10-27 1246 K5ZD           59     05 R5AJ           59     16
QSO: 14172 PH 2018-10-27 1246 K5ZD           59     05 IO3T           59     15
QSO: 14172 PH 2018-10-27 1246 K5ZD           59     05 SP8JMA         59     15
QSO: 14172 PH 2018-10-27 1247 K5ZD           59     05 UT1AA          59     16
QSO: 14172 PH 2018-10-27 1247 K5ZD           59     05 F8CRS          59     14
QSO: 14172 PH 2018-10-27 1247 K5ZD           59     05 DH8KV          59     14
QSO: 14172 PH 2018-10-27 1247 K5ZD           59     05 OH0R           59     15
QSO: 14172 PH 2018-10-27 1247 K5ZD           59     05 S54I           59     15
QSO: 14172 PH 2018-10-27 1248 K5ZD           59     05 OM4KK          59     15
QSO: 14172 PH 2018-10-27 1248 K5ZD           59     05 DF1SX          59     14
QSO: 14172 PH 2018-10-27 1248 K5ZD           59     05 UD4FD          59     16
QSO: 14172 PH 2018-10-27 1248 K5ZD           59     05 GM4O           59     14
QSO: 14172 PH 2018-10-27 1248 K5ZD           59     05 NU0W           59      4
QSO: 14172 PH 2018-10-27 1249 K5ZD           59     05 EW1TZ          59     16
QSO: 14172 PH 2018-10-27 1249 K5ZD           59     05 YO2LEA         59     20
QSO: 14172 PH 2018-10-27 1250 K5ZD           59     05 DL7PV          59     14
QSO: 14172 PH 2018-10-27 1250 K5ZD           59     05 IK3SCB         59     15
QSO: 14172 PH 2018-10-27 1250 K5ZD           59     05 IT9FUN         59     15
QSO: 14172 PH 2018-10-27 1250 K5ZD           59     05 3Z1K           59     15
QSO: 14172 PH 2018-10-27 1251 K5ZD           59     05 SP1MWN         59     15
QSO: 14172 PH 2018-10-27 1251 K5ZD           59     05 M0JAH          59     14
QSO: 14172 PH 2018-10-27 1252 K5ZD           59     05 IK2YCW         59     15
QSO: 14172 PH 2018-10-27 1252 K5ZD           59     05 G7TGK          59     14
QSO: 14172 PH 2018-10-27 1252 K5ZD           59     05 ON8UK          59     14
QSO: 14172 PH 2018-10-27 1252 K5ZD           59     05 ED7B           59     14
QSO: 14172 PH 2018-10-27 1252 K5ZD           59     05 OZ1ACB         59     14
QSO: 14172 PH 2018-10-27 1253 K5ZD           59     05 9A7Y           59     15
QSO: 14172 PH 2018-10-27 1253 K5ZD           59     05 M0SQC          59     14
QSO: 14172 PH 2018-10-27 1253 K5ZD           59     05 SI3A           59     14
QSO: 14172 PH 2018-10-27 1254 K5ZD           59     05 LX1HD          59     14
QSO: 14172 PH 2018-10-27 1254 K5ZD           59     05 IZ2JCD         59     15
QSO: 14172 PH 2018-10-27 1254 K5ZD           59     05 UZ7M           59     16
QSO: 14172 PH 2018-10-27 1255 K5ZD           59     05 ED3X           59     14
QSO: 14172 PH 2018-10-27 1255 K5ZD           59     05 TM1M           59     14
QSO: 14172 PH 2018-10-27 1256 K5ZD           59     05 M3ZYH          59     14
QSO: 14172 PH 2018-10-27 1256 K5ZD           59     05 S56K           59     15
QSO: 14172 PH 2018-10-27 1256 K5ZD           59     05 OM2AGN         59     15
QSO: 14172 PH 2018-10-27 1256 K5ZD           59     05 HB9HFM         59     14
QSO: 14172 PH 2018-10-27 1257 K5ZD           59     05 G4PVM          59     14
QSO: 14172 PH 2018-10-27 1257 K5ZD           59     05 LA8OOA         59     14
QSO: 14172 PH 2018-10-27 1257 K5ZD           59     05 DG7NFX         59     14
QSO: 14172 PH 2018-10-27 1258 K5ZD           59     05 DL9ZP          59     14
QSO: 14172 PH 2018-10-27 1258 K5ZD           59     05 F4GWO          59     14
QSO: 14172 PH 2018-10-27 1259 K5ZD           59     05 E73RB          59     15
QSO: 14172 PH 2018-10-27 1300 K5ZD           59     05 SE3X           59     14
QSO: 14172 PH 2018-10-27 1300 K5ZD           59     05 IZ8SFM         59     15
QSO: 14172 PH 2018-10-27 1300 K5ZD           59     05 DB25ONN        59     14
QSO: 14172 PH 2018-10-27 1301 K5ZD           59     05 RV1CB          59     16
QSO: 14172 PH 2018-10-27 1301 K5ZD           59     05 UW8SM          59     16
QSO: 14172 PH 2018-10-27 1302 K5ZD           59     05 UA4S           59     16
QSO: 14172 PH 2018-10-27 1302 K5ZD           59     05 ON8ZA          59     14
QSO: 14172 PH 2018-10-27 1302 K5ZD           59     05 IK7HDY         59     15
QSO: 14172 PH 2018-10-27 1303 K5ZD           59     05 KG1E           59      5
QSO: 14172 PH 2018-10-27 1303 K5ZD           59     05 DG5MLA         59     14
QSO: 14172 PH 2018-10-27 1303 K5ZD           59     05 M6ETL          59     14
QSO: 14172 PH 2018-10-27 1303 K5ZD           59     05 OE2E           59     15
QSO: 14172 PH 2018-10-27 1304 K5ZD           59     05 M0PKZ          59     14
QSO: 14172 PH 2018-10-27 1304 K5ZD           59     05 RC1W           59     16
QSO: 14172 PH 2018-10-27 1305 K5ZD           59     05 RK3SWS         59     16
QSO: 14172 PH 2018-10-27 1305 K5ZD           59     05 DL2NO          59     14
QSO: 14172 PH 2018-10-27 1305 K5ZD           59     05 F6GWV          59     14
QSO: 14172 PH 2018-10-27 1305 K5ZD           59     05 DL4VAI         59     14
QSO: 14172 PH 2018-10-27 1306 K5ZD           59     05 SP9EMI         59     15
QSO: 14172 PH 2018-10-27 1306 K5ZD           59     05 IZ2SXZ         59     15
QSO: 14172 PH 2018-10-27 1306 K5ZD           59     05 DR6C           59     14
QSO: 14172 PH 2018-10-27 1306 K5ZD           59     05 PD1AT          59     14
QSO: 14172 PH 2018-10-27 1307 K5ZD           59     05 HB9VQQ         59     14
QSO: 14172 PH 2018-10-27 1307 K5ZD           59     05 GW5L           59     14
QSO: 14172 PH 2018-10-27 1308 K5ZD           59     05 OK2DIK         59     15
QSO: 14172 PH 2018-10-27 1308 K5ZD           59     05 OK2BZE         59     15
QSO: 14172 PH 2018-10-27 1308 K5ZD           59     05 M1GWZ          59     14
QSO: 14172 PH 2018-10-27 1309 K5ZD           59     05 IT9GSF         59     15
QSO: 14172 PH 2018-10-27 1309 K5ZD           59     05 DJ3WE          59     14
QSO: 14172 PH 2018-10-27 1309 K5ZD           59     05 SP6GTN         59     15
QSO: 14172 PH 2018-10-27 1310 K5ZD           59     05 DG0YS          59     14
QSO: 14172 PH 2018-10-27 1310 K5ZD           59     05 VO1GRC         59      5
QSO: 14172 PH 2018-10-27 1310 K5ZD           59     05 I4VOS          59     15
QSO: 14172 PH 2018-10-27 1311 K5ZD           59     05 DD1LD          59     14
QSO: 14172 PH 2018-10-27 1311 K5ZD           59     05 OH2XX          59     15
QSO: 14172 PH 2018-10-27 1311 K5ZD           59     05 DL3DW          59     14
QSO: 14172 PH 2018-10-27 1311 K5ZD           59     05 DM5EM          59     14
QSO: 14172 PH 2018-10-27 1311 K5ZD           59     05 F6GOE          59     14
QSO: 14172 PH 2018-10-27 1312 K5ZD           59     05 IK5FKF         59     15
QSO: 14172 PH 2018-10-27 1312 K5ZD           59     05 M1N            59     14
QSO: 14172 PH 2018-10-27 1313 K5ZD           59     05 M0XOC          59     14
QSO: 14172 PH 2018-10-27 1313 K5ZD           59     05 G3NGD          59     14
QSO: 14172 PH 2018-10-27 1313 K5ZD           59     05 DL9BBE         59     14
QSO: 14172 PH 2018-10-27 1314 K5ZD           59     05 DJ4MX          59     14
QSO: 14172 PH 2018-10-27 1314 K5ZD           59     05 OT1L           59     14
QSO: 14172 PH 2018-10-27 1314 K5ZD           59     05 IK2QLX         59     15
QSO: 14172 PH 2018-10-27 1314 K5ZD           59     05 F6KFV          59     14
QSO: 14172 PH 2018-10-27 1315 K5ZD           59     05 PA8KW          59     14
QSO: 14172 PH 2018-10-27 1315 K5ZD           59     05 F4HTZ          59     14
QSO: 14172 PH 2018-10-27 1315 K5ZD           59     05 LY2XW          59     15
QSO: 14172 PH 2018-10-27 1315 K5ZD           59     05 F6FDR          59     14
QSO: 14172 PH 2018-10-27 1315 K5ZD           59     05 SM3EAE         59     14
QSO: 14172 PH 2018-10-27 1316 K5ZD           59     05 R3AQ           59     16
QSO: 14172 PH 2018-10-27 1316 K5ZD           59     05 YO8SMM         59     20
QSO: 14172 PH 2018-10-27 1316 K5ZD           59     05 MI1M           59     14
QSO: 14172 PH 2018-10-27 1317 K5ZD           59     05 DL7FB          59     14
QSO: 14172 PH 2018-10-27 1317 K5ZD           59     05 EA5/LN2G       59     14
QSO: 14172 PH 2018-10-27 1317 K5ZD           59     05 HB9EOU         59     14
QSO: 14172 PH 2018-10-27 1317 K5ZD           59     05 SQ8ERS         59     15
QSO: 14172 PH 2018-10-27 1317 K5ZD           59     05 US5UC          59     16
QSO: 14172 PH 2018-10-27 1318 K5ZD           59     05 F4FXH          59     14
QSO: 14172 PH 2018-10-27 1318 K5ZD           59     05 YO9HP          59     20
QSO: 14172 PH 2018-10-27 1318 K5ZD           59     05 DB1HCL         59     14
QSO: 14172 PH 2018-10-27 1319 K5ZD           59     05 PD9Z           59     14
QSO: 14172 PH 2018-10-27 1319 K5ZD           59     05 DG1IU          59     14
QSO: 14172 PH 2018-10-27 1319 K5ZD           59     05 DK2AT          59     14
QSO: 14172 PH 2018-10-27 1319 K5ZD           59     05 F6AEW          59     14
QSO: 14172 PH 2018-10-27 1320 K5ZD           59     05 OK1MKU         59     15
QSO: 14172 PH 2018-10-27 1322 K5ZD           59     05 2E1BRT         59     14
QSO: 14172 PH 2018-10-27 1322 K5ZD           59     05 PA0AA          59     14
QSO: 14172 PH 2018-10-27 1322 K5ZD           59     05 HA7VK          59     15
QSO: 14172 PH 2018-10-27 1322 K5ZD           59     05 EI9E           59     14
QSO: 14172 PH 2018-10-27 1322 K5ZD           59     05 SP5DXU         59     15
QSO: 14172 PH 2018-10-27 1323 K5ZD           59     05 4M1K           59      9
QSO: 14172 PH 2018-10-27 1323 K5ZD           59     05 9A1AD          59     15
QSO: 14172 PH 2018-10-27 1323 K5ZD           59     05 IU1DUB         59     15
QSO: 14172 PH 2018-10-27 1323 K5ZD           59     05 SP8IOV         59     15
QSO: 14172 PH 2018-10-27 1324 K5ZD           59     05 IK5PWS         59     15
QSO: 14172 PH 2018-10-27 1325 K5ZD           59     05 DG0JSG         59     14
QSO: 14172 PH 2018-10-27 1325 K5ZD           59     05 9A7R           59     15
QSO: 14172 PH 2018-10-27 1325 K5ZD           59     05 F2JD           59     14
QSO: 14172 PH 2018-10-27 1325 K5ZD           59     05 OT5L           59     14
QSO: 14172 PH 2018-10-27 1326 K5ZD           59     05 UA3PI          59     16
QSO: 14172 PH 2018-10-27 1326 K5ZD           59     05 OE3NEC         59     15
QSO: 14172 PH 2018-10-27 1326 K5ZD           59     05 SN7H           59     15
QSO: 14172 PH 2018-10-27 1326 K5ZD           59     05 II3E           59     15
QSO: 14172 PH 2018-10-27 1327 K5ZD           59     05 DF4LB          59     14
QSO: 14172 PH 2018-10-27 1328 K5ZD           59     05 PA3DDP         59     14
QSO: 14172 PH 2018-10-27 1328 K5ZD           59     05 EA7HLU         59     14
QSO: 14172 PH 2018-10-27 1329 K5ZD           59     05 SQ8P           59     15
QSO: 14172 PH 2018-10-27 1329 K5ZD           59     05 EE3X           59     14
QSO: 14172 PH 2018-10-27 1330 K5ZD           59     05 IK2DJV         59     15
QSO: 14172 PH 2018-10-27 1330 K5ZD           59     05 IN3FOX         59     15
QSO: 14172 PH 2018-10-27 1330 K5ZD           59     05 IO5O           59     15
QSO: 14172 PH 2018-10-27 1330 K5ZD           59     05 UA3BL          59     16
QSO: 14172 PH 2018-10-27 1331 K5ZD           59     05 LA8HGA         59     14
QSO: 14172 PH 2018-10-27 1331 K5ZD           59     05 OH9AR          59     15
QSO: 14172 PH 2018-10-27 1331 K5ZD           59     05 DL1RGA         59     14
QSO: 14172 PH 2018-10-27 1331 K5ZD           59     05 HB9KBG         59     14
QSO: 21219 PH 2018-10-27 1334 K5ZD           59     05 IT9ZMX         59     15
QSO: 21223 PH 2018-10-27 1335 K5ZD           59     05 LZ9W           59     20
QSO: 21228 PH 2018-10-27 1335 K5ZD           59     05 IR8P           59     15
QSO: 21238 PH 2018-10-27 1336 K5ZD           59     05 HA1TJ          59     15
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 OM4Q           59     15
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 HA0HW          59     15
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 CT7AQS         59     14
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 HB9BS          59     14
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 IR3Z           59     15
QSO: 21246 PH 2018-10-27 1337 K5ZD           59     05 UW5Y           59     16
QSO: 21246 PH 2018-10-27 1338 K5ZD           59     05 HG6N           59     15
QSO: 21246 PH 2018-10-27 1338 K5ZD           59     05 DL3AO          59     14
QSO: 21246 PH 2018-10-27 1338 K5ZD           59     05 IU1FSL         59     15
QSO: 21246 PH 2018-10-27 1338 K5ZD           59     05 I2SVA          59     15
QSO: 21246 PH 2018-10-27 1339 K5ZD           59     05 F5JU           59     14
QSO: 21246 PH 2018-10-27 1339 K5ZD           59     05 SO7M           59     15
QSO: 21246 PH 2018-10-27 1339 K5ZD           59     05 LZ5R           59     20
QSO: 21246 PH 2018-10-27 1339 K5ZD           59     05 IZ1UKF         59     15
QSO: 21246 PH 2018-10-27 1340 K5ZD           59     05 II2S           59     15
QSO: 21246 PH 2018-10-27 1340 K5ZD           59     05 DJ8QP          59     14
QSO: 21246 PH 2018-10-27 1340 K5ZD           59     05 IK0ZMK         59     15
QSO: 21246 PH 2018-10-27 1340 K5ZD           59     05 YO7DAA         59     20
QSO: 21246 PH 2018-10-27 1341 K5ZD           59     05 DJ9HX          59     14
QSO: 21246 PH 2018-10-27 1341 K5ZD           59     05 IK2XSL         59     15
QSO: 21246 PH 2018-10-27 1341 K5ZD           59     05 SP2JMR         59     15
QSO: 21246 PH 2018-10-27 1342 K5ZD           59     05 F6BQG          59     14
QSO: 21246 PH 2018-10-27 1342 K5ZD           59     05 IO3T           59     15
QSO: 21246 PH 2018-10-27 1342 K5ZD           59     05 SQ7LQJ         59     15
QSO: 21246 PH 2018-10-27 1342 K5ZD           59     05 IZ0OTV         59     15
QSO: 21246 PH 2018-10-27 1343 K5ZD           59     05 SN8B           59     15
QSO: 21246 PH 2018-10-27 1343 K5ZD           59     05 YO2IS          59     20
QSO: 21246 PH 2018-10-27 1343 K5ZD           59     05 DL8QS          59     14
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 S53NW          59     15
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 DF1SX          59     14
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 EA5DFV         59     14
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 UW7W           59     16
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 SP7C           59     15
QSO: 21246 PH 2018-10-27 1344 K5ZD           59     05 DJ5AN          59     14
QSO: 21246 PH 2018-10-27 1345 K5ZD           59     05 EA4ETN         59     14
QSO: 21246 PH 2018-10-27 1345 K5ZD           59     05 SQ1GQT         59     15
QSO: 21246 PH 2018-10-27 1345 K5ZD           59     05 ED5T           59     14
QSO: 21246 PH 2018-10-27 1345 K5ZD           59     05 IT9FUN         59     15
QSO: 21246 PH 2018-10-27 1346 K5ZD           59     05 LZ2ZD          59     20
QSO: 21246 PH 2018-10-27 1346 K5ZD           59     05 PA3AAV         59     14
QSO: 21246 PH 2018-10-27 1346 K5ZD           59     05 F4HTZ          59     14
QSO: 21246 PH 2018-10-27 1346 K5ZD           59     05 IR7R           59     15
QSO: 21246 PH 2018-10-27 1347 K5ZD           59     05 IR6T           59     15
QSO: 21246 PH 2018-10-27 1347 K5ZD           59     05 SP5GNI         59     15
QSO: 21246 PH 2018-10-27 1347 K5ZD           59     05 YW4D           59      9
QSO: 21246 PH 2018-10-27 1347 K5ZD           59     05 TM1M           59     14
QSO: 21246 PH 2018-10-27 1347 K5ZD           59     05 IQ5PO          59     15
QSO: 21246 PH 2018-10-27 1348 K5ZD           59     05 YL2SM          59     15
QSO: 21246 PH 2018-10-27 1348 K5ZD           59     05 IR4X           59     15
QSO: 21246 PH 2018-10-27 1348 K5ZD           59     05 9A2EU          59     15
QSO: 21246 PH 2018-10-27 1348 K5ZD           59     05 I5BG           59     15
QSO: 21246 PH 2018-10-27 1349 K5ZD           59     05 OH5BQ          59     15
QSO: 21246 PH 2018-10-27 1349 K5ZD           59     05 4X2M           59     20
QSO: 21246 PH 2018-10-27 1349 K5ZD           59     05 EU1A           59     16
QSO: 21246 PH 2018-10-27 1350 K5ZD           59     05 DG9SEH         59     14
QSO: 21246 PH 2018-10-27 1350 K5ZD           59     05 LZ2DF          59     20
QSO: 21246 PH 2018-10-27 1350 K5ZD           59     05 F8KGH          59     14
QSO: 21246 PH 2018-10-27 1350 K5ZD           59     05 RW1CW          59     16
QSO: 21246 PH 2018-10-27 1351 K5ZD           59     05 YO7LDT         59     20
QSO: 21246 PH 2018-10-27 1351 K5ZD           59     05 TM3Z           59     14
QSO: 21246 PH 2018-10-27 1351 K5ZD           59     05 F6KOP          59     14
QSO: 21246 PH 2018-10-27 1352 K5ZD           59     05 F5KSE          59     14
QSO: 21246 PH 2018-10-27 1352 K5ZD           59     05 YO3FRI         59     20
QSO: 21246 PH 2018-10-27 1352 K5ZD           59     05 RX3I           59     16
QSO: 21246 PH 2018-10-27 1353 K5ZD           59     05 TA3BP          59     20
QSO: 21246 PH 2018-10-27 1354 K5ZD           59     05 LZ3FN          59     20
QSO: 21246 PH 2018-10-27 1354 K5ZD           59     05 F1RHS          59     14
QSO: 21246 PH 2018-10-27 1355 K5ZD           59     05 YO4RST         59     20
QSO: 21246 PH 2018-10-27 1355 K5ZD           59     05 EA4EJR         59     14
QSO: 21246 PH 2018-10-27 1356 K5ZD           59     05 SP2KPD         59     15
QSO: 21246 PH 2018-10-27 1356 K5ZD           59     05 EA2XR          59     14
QSO: 21246 PH 2018-10-27 1357 K5ZD           59     05 ED3X           59     14
QSO: 21246 PH 2018-10-27 1357 K5ZD           59     05 SO6R           59     15
QSO: 21246 PH 2018-10-27 1357 K5ZD           59     05 SM5NQB         59     14
QSO: 21246 PH 2018-10-27 1357 K5ZD           59     05 EA2LMI         59     14
QSO: 21246 PH 2018-10-27 1358 K5ZD           59     05 W5PKK          59      4
QSO: 21246 PH 2018-10-27 1358 K5ZD           59     05 S52NR          59     15
QSO: 21246 PH 2018-10-27 1358 K5ZD           59     05 DR3W           59     14
QSO: 21246 PH 2018-10-27 1359 K5ZD           59     05 EC3AIT         59     14
QSO: 21246 PH 2018-10-27 1359 K5ZD           59     05 EN4U           59     16
QSO: 21246 PH 2018-10-27 1359 K5ZD           59     05 YL2LW          59     15
QSO: 21246 PH 2018-10-27 1359 K5ZD           59     05 LZ1D           59     20
QSO: 21246 PH 2018-10-27 1359 K5ZD           59     05 9H6A           59     15
QSO: 21246 PH 2018-10-27 1400 K5ZD           59     05 DO8JL          59     14
QSO: 21246 PH 2018-10-27 1400 K5ZD           59     05 LY2J           59     15
QSO: 21246 PH 2018-10-27 1400 K5ZD           59     05 LY2NY          59     15
QSO: 21246 PH 2018-10-27 1400 K5ZD           59     05 LY2RJ          59     15
QSO: 21246 PH 2018-10-27 1400 K5ZD           59     05 OZ1AA          59     14
QSO: 21246 PH 2018-10-27 1401 K5ZD           59     05 OZ1IKY         59     14
QSO: 21246 PH 2018-10-27 1401 K5ZD           59     05 CR5K           59     14
QSO: 21246 PH 2018-10-27 1401 K5ZD           59     05 EA4TX          59     14
QSO: 21246 PH 2018-10-27 1402 K5ZD           59     05 ES6RMR         59     15
QSO: 21246 PH 2018-10-27 1402 K5ZD           59     05 LY3A           59     15
QSO: 21246 PH 2018-10-27 1402 K5ZD           59     05 PJ4G           59      9
QSO: 21246 PH 2018-10-27 1402 K5ZD           59     05 LY2AE          59     15
QSO: 21246 PH 2018-10-27 1403 K5ZD           59     05 LY5A           59     15
QSO: 21246 PH 2018-10-27 1403 K5ZD           59     05 DL7ON          59     14
QSO: 21246 PH 2018-10-27 1403 K5ZD           59     05 HA3DX          59     15
QSO: 21246 PH 2018-10-27 1403 K5ZD           59     05 LZ9V           59     20
QSO: 21246 PH 2018-10-27 1404 K5ZD           59     05 DF8XC          59     14
QSO: 21246 PH 2018-10-27 1404 K5ZD           59     05 F8VNU          59     14
QSO: 21246 PH 2018-10-27 1404 K5ZD           59     05 EA1YG          59     14
QSO: 21246 PH 2018-10-27 1404 K5ZD           59     05 LZ2A           59     20
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 DL0ESA         59     14
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 OK1NP          59     15
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 SK7K           59     14
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 RA3XM          59     16
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 DH8BQA         59     14
QSO: 21246 PH 2018-10-27 1405 K5ZD           59     05 DJ8OG          59     14
QSO: 21246 PH 2018-10-27 1406 K5ZD           59     05 OH3RT          59     15
QSO: 21246 PH 2018-10-27 1406 K5ZD           59     05 LY2N           59     15
QSO: 21246 PH 2018-10-27 1406 K5ZD           59     05 ES3V           59     15
QSO: 21246 PH 2018-10-27 1406 K5ZD           59     05 OG6N           59     15
QSO: 21246 PH 2018-10-27 1407 K5ZD           59     05 HG5A           59     15
QSO: 21246 PH 2018-10-27 1407 K5ZD           59     05 U1BA           59     16
QSO: 21246 PH 2018-10-27 1407 K5ZD           59     05 LY2XW          59     15
QSO: 21246 PH 2018-10-27 1408 K5ZD           59     05 OH1HB          59     15
QSO: 21246 PH 2018-10-27 1408 K5ZD           59     05 OZ1ACB         59     14
QSO: 21246 PH 2018-10-27 1408 K5ZD           59     05 SP1II          59     15
QSO: 21246 PH 2018-10-27 1408 K5ZD           59     05 TM2T           59     14
QSO: 21246 PH 2018-10-27 1408 K5ZD           59     05 IR7T           59     15
QSO: 21246 PH 2018-10-27 1409 K5ZD           59     05 F4DPW          59     14
QSO: 21246 PH 2018-10-27 1409 K5ZD           59     05 S52ZW          59     15
QSO: 21246 PH 2018-10-27 1409 K5ZD           59     05 ED7P           59     14
QSO: 21246 PH 2018-10-27 1410 K5ZD           59     05 DL1MGB         59     14
QSO: 21246 PH 2018-10-27 1410 K5ZD           59     05 SP6LUV         59     15
QSO: 21246 PH 2018-10-27 1410 K5ZD           59     05 SM5ALJ         59     14
QSO: 21246 PH 2018-10-27 1410 K5ZD           59     05 SP1RKR         59     15
QSO: 21246 PH 2018-10-27 1410 K5ZD           59     05 SP7MC          59     15
QSO: 21246 PH 2018-10-27 1411 K5ZD           59     05 G8DX           59     14
QSO: 21246 PH 2018-10-27 1411 K5ZD           59     05 SQ8BGR         59     15
QSO: 21246 PH 2018-10-27 1412 K5ZD           59     05 U1BA           59     16
QSO: 21246 PH 2018-10-27 1412 K5ZD           59     05 UY7MM          59     16
QSO: 21246 PH 2018-10-27 1412 K5ZD           59     05 SP1GA          59     15
QSO: 21246 PH 2018-10-27 1412 K5ZD           59     05 SP1MWN         59     15
QSO: 21246 PH 2018-10-27 1412 K5ZD           59     05 SA5JUS         59     14
QSO: 21246 PH 2018-10-27 1413 K5ZD           59     05 UA1D           59     16
QSO: 21246 PH 2018-10-27 1413 K5ZD           59     05 OK1GTH         59     15
QSO: 21246 PH 2018-10-27 1413 K5ZD           59     05 DL5KUD         59     14
QSO: 21246 PH 2018-10-27 1414 K5ZD           59     05 SP5LGN         59     15
QSO: 21246 PH 2018-10-27 1414 K5ZD           59     05 OZ8AE          59     14
QSO: 21246 PH 2018-10-27 1414 K5ZD           59     05 SP7D           59     15
QSO: 21246 PH 2018-10-27 1414 K5ZD           59     05 SM7DQV         59     14
QSO: 21246 PH 2018-10-27 1415 K5ZD           59     05 ES6RW          59     15
QSO: 21246 PH 2018-10-27 1415 K5ZD           59     05 MM3AWD         59     14
QSO: 21246 PH 2018-10-27 1415 K5ZD           59     05 SA6U           59     14
QSO: 21246 PH 2018-10-27 1415 K5ZD           59     05 ES2MA          59     15
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 DK2LO          59     14
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 PI4CC          59     14
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 DL7BC          59     14
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 DL9HB          59     14
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 UY3U           59     16
QSO: 21246 PH 2018-10-27 1416 K5ZD           59     05 SQ9KEJ         59     15
QSO: 21246 PH 2018-10-27 1417 K5ZD           59     05 TM3R           59     14
QSO: 21246 PH 2018-10-27 1417 K5ZD           59     05 PI4M           59     14
QSO: 21246 PH 2018-10-27 1417 K5ZD           59     05 SP3KQV         59     15
QSO: 21246 PH 2018-10-27 1417 K5ZD           59     05 DL0LK          59     14
QSO: 21246 PH 2018-10-27 1418 K5ZD           59     05 RV1CB          59     16
QSO: 21246 PH 2018-10-27 1418 K5ZD           59     05 OL7T           59     15
QSO: 21246 PH 2018-10-27 1418 K5ZD           59     05 OL1B           59     15
QSO: 21246 PH 2018-10-27 1418 K5ZD           59     05 UT3UCL         59     16
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 EA4CX          59     14
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 RA3XM          59     16
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 DK9KW          59     14
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 OZ1KVM         59     14
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 M0SNA          59     14
QSO: 21246 PH 2018-10-27 1419 K5ZD           59     05 DM2AWM         59     14
