START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: IQ5FI
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 12948
NAME: ARI sez di FIRENZE
OPERATORS: IW5EDI IK5YBK IZ5IMA IU5FGA IW5BNG IW5EHL IW5EIJ IK5XVV IK5FGJ
CLUB: ITALIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: QARTest 2.3.4
SOAPBOX: A FEW CONTACT WHILE HAVING FUN WITH LOCAL CLUB MEMBERS
QSO:  7000 PH 2018-10-27 1827 IQ5FI         59  15     YP0C          59  20     0
QSO:  7000 PH 2018-10-27 1838 IQ5FI         59  15     EA5CTE        59  14     0
QSO:  7000 PH 2018-10-27 1915 IQ5FI         59  15     EA5SR         59  14     0
QSO:  7000 PH 2018-10-27 2105 IQ5FI         59  15     DA2X          59  14     0
QSO:  7000 PH 2018-10-27 2106 IQ5FI         59  15     CN3A          59  33     0
QSO:  7000 PH 2018-10-27 2108 IQ5FI         59  15     UA4M          59  16     0
QSO:  7000 PH 2018-10-27 2109 IQ5FI         59  15     SN3A          59  15     0
QSO:  7000 PH 2018-10-27 2110 IQ5FI         59  15     4X1DX         59  20     0
QSO:  7000 PH 2018-10-27 2111 IQ5FI         59  15     RT5Z          59  16     0
QSO:  7000 PH 2018-10-27 2114 IQ5FI         59  15     OY9JD         59  14     0
QSO:  7000 PH 2018-10-27 2115 IQ5FI         59  15     LY7Z          59  15     0
QSO:  7000 PH 2018-10-27 2116 IQ5FI         59  15     EW6W          59  16     0
QSO:  7000 PH 2018-10-27 2120 IQ5FI         59  15     LY1FW         59  15     0
QSO:  7000 PH 2018-10-27 2123 IQ5FI         59  15     RW1F          59  16     0
QSO:  7000 PH 2018-10-27 2124 IQ5FI         59  15     UZ2I          59  16     0
QSO:  7000 PH 2018-10-27 2130 IQ5FI         59  15     A73A          59  21     0
QSO:  7000 PH 2018-10-27 2143 IQ5FI         59  15     A61EK         59  21     0
QSO:  3500 PH 2018-10-27 2151 IQ5FI         59  15     OK5Z          59  15     0
QSO:  3500 PH 2018-10-27 2152 IQ5FI         59  15     SN8B          59  15     0
QSO:  3500 PH 2018-10-27 2153 IQ5FI         59  15     OG7T          59  15     0
QSO:  3500 PH 2018-10-27 2155 IQ5FI         59  15     OK8WW         59  15     0
QSO:  3500 PH 2018-10-27 2156 IQ5FI         59  15     DF0HQ         59  14     0
QSO:  3500 PH 2018-10-27 2157 IQ5FI         59  15     OM2W          59  15     0
QSO:  3500 PH 2018-10-27 2200 IQ5FI         59  15     SP6DZ         59  15     0
QSO:  3500 PH 2018-10-27 2201 IQ5FI         59  15     HS8A          59  26     0
QSO:  3500 PH 2018-10-27 2206 IQ5FI         59  15     HA3DX         59  15     0
END-OF-LOG:
