START-OF-LOG: 3.0
CALLSIGN: PG3N
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 376371
NAME: Peter Merx
LOCATION: DX
OPERATORS: PG3N
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6059.0
SOAPBOX: Poor condx, good activity cu all next contest 73s Peter
QSO: 14137 RY 2017-02-12 1500 PG3N          599 0319   EE7Y          599 0890
QSO: 14139 RY 2017-02-12 1501 PG3N          599 0320   EM9Q          599 0599
QSO: 14129 RY 2017-02-12 1504 PG3N          599 0321   AA5AU         599 0601
QSO: 14117 RY 2017-02-12 1507 PG3N          599 0322   TF3T          599 0432
QSO: 14116 RY 2017-02-12 1510 PG3N          599 0323   CT3FW         599 0229
QSO: 14112 RY 2017-02-12 1511 PG3N          599 0324   NR4M          599 0841
QSO: 14110 RY 2017-02-12 1514 PG3N          599 0325   V5/DJ9KM      599 0970
QSO: 14106 RY 2017-02-12 1515 PG3N          599 0326   UT4UWC        599 0637
QSO: 14101 RY 2017-02-12 1518 PG3N          599 0327   UR4CU         599 0520
QSO: 14103 RY 2017-02-12 1521 PG3N          599 0328   ND8L          599 0327
QSO: 14104 RY 2017-02-12 1522 PG3N          599 0329   AA3B          599 2245
QSO: 14105 RY 2017-02-12 1523 PG3N          599 0330   AI3Q          599 1598
QSO:  7065 RY 2017-02-12 1528 PG3N          599 0331   UZ7HO         599 0707
QSO:  7065 RY 2017-02-12 1530 PG3N          599 0332   HA8AL         599 0172
QSO:  7065 RY 2017-02-12 1531 PG3N          599 0333   LA9TY         599 0681
QSO:  7065 RY 2017-02-12 1532 PG3N          599 0334   G0RPM         599 0289
QSO:  7065 RY 2017-02-12 1533 PG3N          599 0335   F4DSK         599 0588
QSO:  3596 RY 2017-02-12 1538 PG3N          599 0336   HG1G          599 0599
QSO: 14108 RY 2017-02-12 1540 PG3N          599 0337   J42P          599 0945
QSO: 14108 RY 2017-02-12 1541 PG3N          599 0338   YQ6A          599 0630
QSO: 14108 RY 2017-02-12 1541 PG3N          599 0339   N3ALN         599 0305
QSO: 14108 RY 2017-02-12 1542 PG3N          599 0340   WV1K          599 0901
QSO: 14117 RY 2017-02-12 1545 PG3N          599 0341   KU4V          599 0500
QSO:  7065 RY 2017-02-12 1550 PG3N          599 0342   DQ2C          599 0246
QSO:  7068 RY 2017-02-12 1551 PG3N          599 0343   UX1UX         599 1036
QSO:  7069 RY 2017-02-12 1553 PG3N          599 0344   F6GCI         599 0400
QSO:  7069 RY 2017-02-12 1553 PG3N          599 0345   S50B          599 0054
QSO:  7069 RY 2017-02-12 1554 PG3N          599 0346   DL5JBW        599 0201
QSO:  7069 RY 2017-02-12 1555 PG3N          599 0347   OK5NW         599 0493
QSO:  7069 RY 2017-02-12 1555 PG3N          599 0348   G4BHT         599 0027
QSO:  7069 RY 2017-02-12 1556 PG3N          599 0349   G8X           599 0619
QSO:  7069 RY 2017-02-12 1556 PG3N          599 0350   S51MA         599 0827
QSO:  7069 RY 2017-02-12 1558 PG3N          599 0351   DM6CS         599 0159
QSO:  7069 RY 2017-02-12 1558 PG3N          599 0352   DD2ML         599 0525
QSO:  7069 RY 2017-02-12 1559 PG3N          599 0353   OE2DYL        599 0085
QSO:  7069 RY 2017-02-12 1722 PG3N          599 0354   IZ6BXQ        599 0096
QSO:  7069 RY 2017-02-12 1723 PG3N          599 0355   DJ1YF         599 0169
QSO:  7069 RY 2017-02-12 1724 PG3N          599 0356   S58Q          599 0054
QSO:  7069 RY 2017-02-12 1725 PG3N          599 0357   SP6JZP        599 0350
QSO:  7069 RY 2017-02-12 1725 PG3N          599 0358   SP4W          599 0297
QSO:  7069 RY 2017-02-12 1727 PG3N          599 0359   S50A          599 1184
QSO:  7069 RY 2017-02-12 1728 PG3N          599 0360   IK3SSJ        599 0491
QSO:  7069 RY 2017-02-12 1729 PG3N          599 0361   UT5UN         599 0407
QSO:  7069 RY 2017-02-12 1729 PG3N          599 0362   YL9T          599 1300
QSO:  7069 RY 2017-02-12 1730 PG3N          599 0363   UT3C          599 1051
QSO:  7069 RY 2017-02-12 1731 PG3N          599 0364   LY2J          599 0600
QSO:  7069 RY 2017-02-12 1731 PG3N          599 0365   YT2PFR        599 0255
QSO:  3590 RY 2017-02-12 1734 PG3N          599 0366   S53X          599 0829
QSO:  3590 RY 2017-02-12 1735 PG3N          599 0367   OM3R          599 0543
QSO:  3590 RY 2017-02-12 1735 PG3N          599 0368   UX2X          599 0751
QSO:  3590 RY 2017-02-12 1737 PG3N          599 0369   HA3LI         599 0620
QSO:  3590 RY 2017-02-12 1738 PG3N          599 0370   EB3CW         599 0678
QSO:  3590 RY 2017-02-12 1739 PG3N          599 0371   DJ8EW         599 0797
QSO:  3590 RY 2017-02-12 1739 PG3N          599 0372   YL4U          599 0689
QSO:  3590 RY 2017-02-12 1740 PG3N          599 0373   OE8XBH        599 0036
QSO:  3590 RY 2017-02-12 1741 PG3N          599 0374   RX3AGD        599 0173
QSO:  3590 RY 2017-02-12 1742 PG3N          599 0375   SP5DL         599 0373
QSO:  3590 RY 2017-02-12 1742 PG3N          599 0376   I1DXD         599 0447
QSO:  3590 RY 2017-02-12 1743 PG3N          599 0377   F4FDR         599 0612
QSO:  3590 RY 2017-02-12 1743 PG3N          599 0378   S57X          599 0325
QSO:  3590 RY 2017-02-12 1744 PG3N          599 0379   OK7LO         599 0678
QSO:  3590 RY 2017-02-12 1745 PG3N          599 0380   IW4EGX        599 0369
QSO:  3590 RY 2017-02-12 1745 PG3N          599 0381   OM3ZWA        599 0488
QSO:  3590 RY 2017-02-12 1746 PG3N          599 0382   UX5UU         599 0207
QSO:  3590 RY 2017-02-12 1747 PG3N          599 0383   DJ0JG         599 0117
QSO:  3590 RY 2017-02-12 1748 PG3N          599 0384   SN7Q          599 2300
QSO:  3590 RY 2017-02-12 1749 PG3N          599 0385   DL2AL         599 0259
QSO:  3590 RY 2017-02-12 1749 PG3N          599 0386   OZ1DAE        599 0354
QSO:  3590 RY 2017-02-12 1750 PG3N          599 0387   OK1NP         599 0835
QSO:  3590 RY 2017-02-12 1750 PG3N          599 0388   DP9A          599 0587
QSO:  3590 RY 2017-02-12 1752 PG3N          599 0389   HA8BT         599 0499
QSO:  3590 RY 2017-02-12 1752 PG3N          599 0390   OM2WX         599 0320
QSO:  3590 RY 2017-02-12 1753 PG3N          599 0391   LY9Y          599 1296
QSO:  3590 RY 2017-02-12 1753 PG3N          599 0392   UR5CN         599 0868
QSO:  3590 RY 2017-02-12 1753 PG3N          599 0393   OM5CD         599 0695
QSO:  3590 RY 2017-02-12 1754 PG3N          599 0394   YU1KT         599 0347
QSO:  3590 RY 2017-02-12 1755 PG3N          599 0395   YO9BCM        599 0316
QSO:  3590 RY 2017-02-12 1755 PG3N          599 0396   OK4GP         599 0402
QSO:  3590 RY 2017-02-12 1756 PG3N          599 0397   RA1ALC        599 0668
QSO:  3590 RY 2017-02-12 1756 PG3N          599 0398   OK1PX         599 0378
QSO:  3590 RY 2017-02-12 1757 PG3N          599 0399   DL2RNF        599 0315
QSO:  3590 RY 2017-02-12 1758 PG3N          599 0400   SP9CTS        599 0283
QSO:  3590 RY 2017-02-12 1759 PG3N          599 0401   OH6LI         599 0477
QSO:  3590 RY 2017-02-12 1759 PG3N          599 0402   SP1MVW        599 0149
QSO:  3590 RY 2017-02-12 1800 PG3N          599 0403   UV7V          599 1027
QSO:  3590 RY 2017-02-12 1800 PG3N          599 0404   HA8AL         599 0223
QSO:  3590 RY 2017-02-12 1801 PG3N          599 0405   SQ2TOM        599 0118
QSO:  3590 RY 2017-02-12 1801 PG3N          599 0406   F5BEG         599 0483
QSO:  3590 RY 2017-02-12 1801 PG3N          599 0407   UX0DL         599 0281
QSO:  3590 RY 2017-02-12 1802 PG3N          599 0408   RA6AAW        599 0872
QSO:  3590 RY 2017-02-12 1803 PG3N          599 0409   LZ1QV         599 0648
QSO:  3590 RY 2017-02-12 1803 PG3N          599 0410   OL9A          599 1118
END-OF-LOG:
