START-OF-LOG: 3.0
CONTEST: CQ-WPX-RTTY
CALLSIGN: JA9CCG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 51909
OPERATORS:
CLUB:
CREATED-BY: CTESTWIN by JI1AQY
NAME: Rio Fukuda
SOAPBOX: Though condx were poor, I could enjoy it vy much.
QSO: 14000 RY 2017-02-11 0557 JA9CCG        599 061    9A1A          599 056    0
QSO: 14000 RY 2017-02-11 0600 JA9CCG        599 062    UA9XL         599 067    0
QSO: 21000 RY 2017-02-11 0609 JA9CCG        599 063    RK0UT         599 234    0
QSO: 21000 RY 2017-02-11 0653 JA9CCG        599 064    RM9RZ         599 154    0
QSO: 21000 RY 2017-02-11 0655 JA9CCG        599 065    LZ8E          599 689    0
QSO: 21000 RY 2017-02-11 0701 JA9CCG        599 066    RN4CA         599 010    0
QSO: 21000 RY 2017-02-11 0703 JA9CCG        599 067    RK9AX         599 088    0
QSO: 21000 RY 2017-02-11 0704 JA9CCG        599 068    RT0R          599 085    0
QSO: 14000 RY 2017-02-11 0706 JA9CCG        599 069    R9VA          599 0052   0
QSO: 14000 RY 2017-02-11 0709 JA9CCG        599 070    LZ45YE        599 078    0
QSO: 14000 RY 2017-02-11 0712 JA9CCG        599 071    9A5Y          599 146    0
QSO: 14000 RY 2017-02-11 0820 JA9CCG        599 072    IQ2CJ         599 033    0
QSO: 14000 RY 2017-02-11 0823 JA9CCG        599 073    DK0EE         599 414    0
QSO: 14000 RY 2017-02-11 0825 JA9CCG        599 074    S51A          599 082    0
QSO: 14000 RY 2017-02-11 0827 JA9CCG        599 075    IW3QRM        599 120    0
QSO: 14000 RY 2017-02-11 0828 JA9CCG        599 076    UW1M          599 834    0
QSO: 14000 RY 2017-02-11 0830 JA9CCG        599 077    OK3VM         599 070    0
QSO: 14000 RY 2017-02-11 0833 JA9CCG        599 078    SX2X          599 415    0
QSO: 14000 RY 2017-02-11 0835 JA9CCG        599 079    RV3FF         599 209    0
QSO: 14000 RY 2017-02-11 0839 JA9CCG        599 080    DF8XC         599 272    0
QSO: 14000 RY 2017-02-11 0840 JA9CCG        599 081    YL4U          599 167    0
QSO: 14000 RY 2017-02-11 0842 JA9CCG        599 082    HF9M          599 553    0
QSO:  7000 RY 2017-02-11 1159 JA9CCG        599 083    RN0CT         599 086    0
QSO:  7000 RY 2017-02-11 1203 JA9CCG        599 084    R0CW          599 280    0
QSO:  7000 RY 2017-02-11 1205 JA9CCG        599 085    UA0SR         599 192    0
QSO:  7000 RY 2017-02-11 1208 JA9CCG        599 086    WK7S          599 813    0
QSO:  7000 RY 2017-02-11 1220 JA9CCG        599 087    NO6F          599 440    0
QSO: 21000 RY 2017-02-11 2338 JA9CCG        599 088    ZX2V          599 853    0
QSO: 21000 RY 2017-02-11 2340 JA9CCG        599 089    W7BKN         599 181    0
QSO: 21000 RY 2017-02-11 2341 JA9CCG        599 090    NF6A          599 378    0
QSO: 21000 RY 2017-02-11 2342 JA9CCG        599 091    NK7U          599 586    0
QSO: 21000 RY 2017-02-11 2343 JA9CCG        599 092    N5MOA         599 171    0
QSO: 21000 RY 2017-02-11 2344 JA9CCG        599 093    KZ7X          599 885    0
QSO: 21000 RY 2017-02-11 2346 JA9CCG        599 094    NO6F          599 880    0
QSO: 21000 RY 2017-02-12 0023 JA9CCG        599 095    NH2DX         599 210    0
QSO: 21000 RY 2017-02-12 0025 JA9CCG        599 096    WV6I          599 549    0
QSO: 21000 RY 2017-02-12 0043 JA9CCG        599 097    N6RK          599 050    0
QSO: 21000 RY 2017-02-12 0050 JA9CCG        599 098    JA2FSM        599 317    0
QSO: 14000 RY 2017-02-12 0055 JA9CCG        599 099    WA7AN         599 370    0
QSO: 14000 RY 2017-02-12 0056 JA9CCG        599 100    KA6BIM        599 835    0
QSO: 14000 RY 2017-02-12 0059 JA9CCG        599 101    BG4TRN        599 257    0
QSO: 14000 RY 2017-02-12 0103 JA9CCG        599 102    N6WS          599 185    0
QSO: 14000 RY 2017-02-12 0106 JA9CCG        599 103    K7BVT         599 091    0
QSO: 14000 RY 2017-02-12 0108 JA9CCG        599 104    KU6W          599 923    0
QSO: 14000 RY 2017-02-12 0111 JA9CCG        599 105    BH4OUF        599 138    0
QSO: 14000 RY 2017-02-12 0119 JA9CCG        599 106    BG5IFW        599 158    0
QSO: 21000 RY 2017-02-12 0123 JA9CCG        599 107    RW0A          599 343    0
QSO: 21000 RY 2017-02-12 0131 JA9CCG        599 108    WN6K          599 565    0
QSO: 14000 RY 2017-02-12 0136 JA9CCG        599 109    RD0W          599 288    0
QSO: 14000 RY 2017-02-12 0140 JA9CCG        599 110    W4UAT         599 261    0
QSO: 14000 RY 2017-02-12 0151 JA9CCG        599 111    RA0CEN        599 102    0
QSO: 14000 RY 2017-02-12 0159 JA9CCG        599 112    WN6K          599 582    0
QSO:  7000 RY 2017-02-12 0246 JA9CCG        599 113    JA3MIB        599 124    0
QSO:  7000 RY 2017-02-12 0247 JA9CCG        599 114    JE2CPI        599 120    0
QSO: 14000 RY 2017-02-12 0255 JA9CCG        599 115    KH6ZM         599 917    0
QSO: 21000 RY 2017-02-12 0508 JA9CCG        599 116    HS5NMF        599 223    0
QSO:  7000 RY 2017-02-12 0512 JA9CCG        599 117    JE5HTN        599 167    0
QSO: 14000 RY 2017-02-12 0518 JA9CCG        599 118    UI9I          599 242    0
QSO: 14000 RY 2017-02-12 0520 JA9CCG        599 119    RN0CT         599 208    0
QSO: 14000 RY 2017-02-12 0521 JA9CCG        599 120    RW0SR         599 414    0
QSO: 14000 RY 2017-02-12 0524 JA9CCG        599 121    OF7MN         599 241    0
QSO: 14000 RY 2017-02-12 0531 JA9CCG        599 122    OM2VL         599 145    0
QSO: 14000 RY 2017-02-12 0532 JA9CCG        599 123    BV3UF         599 092    0
QSO: 14000 RY 2017-02-12 0536 JA9CCG        599 124    RA0AY         599 068    0
QSO: 14000 RY 2017-02-12 0537 JA9CCG        599 125    RM6C          599 855    0
QSO: 14000 RY 2017-02-12 0542 JA9CCG        599 126    RU7A          599 061    0
QSO: 14000 RY 2017-02-12 0543 JA9CCG        599 127    UW3U          599 1468   0
QSO: 14000 RY 2017-02-12 0545 JA9CCG        599 128    RU9AC         599 549    0
QSO: 14000 RY 2017-02-12 0554 JA9CCG        599 129    UV5U          599 763    0
QSO: 14000 RY 2017-02-12 0559 JA9CCG        599 130    R0QA          599 112    0
QSO: 14000 RY 2017-02-12 0727 JA9CCG        599 131    BV1EK         599 282    0
QSO: 14000 RY 2017-02-12 0732 JA9CCG        599 132    9A1BHI        599 663    0
QSO: 14000 RY 2017-02-12 0734 JA9CCG        599 133    EA6VQ         599 862    0
QSO: 14000 RY 2017-02-12 0738 JA9CCG        599 134    IK4GNI        599 589    0
QSO: 21000 RY 2017-02-12 0741 JA9CCG        599 135    LZ2DF         599 463    0
QSO: 21000 RY 2017-02-12 0745 JA9CCG        599 136    RK3PWR        599 732    0
QSO: 21000 RY 2017-02-12 0753 JA9CCG        599 137    OF0V          599 1282   0
QSO: 21000 RY 2017-02-12 0754 JA9CCG        599 138    OH2T          599 736    0
QSO: 21000 RY 2017-02-12 0759 JA9CCG        599 139    YD2YIZ        599 120    0
QSO: 21000 RY 2017-02-12 0801 JA9CCG        599 140    YE1C          599 599    0
QSO: 21000 RY 2017-02-12 0805 JA9CCG        599 141    UA3NFI        599 147    0
QSO: 14000 RY 2017-02-12 0808 JA9CCG        599 142    DP9A          599 244    0
QSO: 14000 RY 2017-02-12 0812 JA9CCG        599 143    RK9AX         599 1463   0
QSO: 14000 RY 2017-02-12 0816 JA9CCG        599 144    RM3DA         599 918    0
QSO: 14000 RY 2017-02-12 0817 JA9CCG        599 145    IT9ZMX        599 676    0
QSO: 14000 RY 2017-02-12 0822 JA9CCG        599 146    DP7D          599 616    0
QSO: 14000 RY 2017-02-12 0823 JA9CCG        599 147    ES1LS         599 252    0
QSO: 14000 RY 2017-02-12 0824 JA9CCG        599 148    ED1A          599 585    0
QSO: 14000 RY 2017-02-12 0825 JA9CCG        599 149    SK7K          599 879    0
QSO: 14000 RY 2017-02-12 0827 JA9CCG        599 150    S53EO         599 838    0
QSO: 14000 RY 2017-02-12 0828 JA9CCG        599 151    LZ9R          599 1266   0
QSO: 14000 RY 2017-02-12 1121 JA9CCG        599 152    HG17EYOF      599 2255   0
QSO: 14000 RY 2017-02-12 1129 JA9CCG        599 153    M7C           599 1021   0
QSO:  7000 RY 2017-02-12 1146 JA9CCG        599 154    BG2VIA        599 123    0
QSO: 14000 RY 2017-02-12 1149 JA9CCG        599 155    SD6E          599 237    0
END-OF-LOG:
