START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: HC2GRC
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: FI07BS
CLAIMED-SCORE: 1421880
NAME: GRC
OPERATORS: HC2AO HC2DR HC2IC HC2TKV HC2TPR HC2TMW HC2TVK HC2TRL
CREATED-BY: N1MM Logger+ 1.0.9319.0
SOAPBOX: We were Low Power on all bands this time.73
QSO:  3500 PH 2021-10-31 1044 HC2GRC 59   10 AA3B   59   05 
QSO:  3500 PH 2021-10-31 1044 HC2GRC 59   10 AD3C   59   05 
QSO:  3500 PH 2021-10-31 1045 HC2GRC 59   10 VE3PJ  59   04 
QSO:  3500 PH 2021-10-31 1046 HC2GRC 59   10 VA3MW  59   04 
QSO:  3500 PH 2021-10-31 1046 HC2GRC 59   10 N2ZX   59   05 
QSO:  3500 PH 2021-10-31 1047 HC2GRC 59   10 N4LA   59   05 
QSO:  3500 PH 2021-10-31 1048 HC2GRC 59   10 W3MF   59   05 
QSO:  3500 PH 2021-10-31 1048 HC2GRC 59   10 W3FIZ  59   05 
QSO:  3500 PH 2021-10-31 1048 HC2GRC 59   10 K5EK   59   05 
QSO:  3500 PH 2021-10-31 1049 HC2GRC 59   10 W2TV   59   05 
QSO:  3500 PH 2021-10-31 1050 HC2GRC 59   10 W2MKM  59   05 
QSO:  3500 PH 2021-10-31 1050 HC2GRC 59   10 ND4Y   59   04 
QSO:  3500 PH 2021-10-31 1050 HC2GRC 59   10 K9NW   59   04 
QSO:  3500 PH 2021-10-31 1051 HC2GRC 59   10 ND7K   59   03 
QSO:  3500 PH 2021-10-31 1051 HC2GRC 59   10 NN3Q   59   05 
QSO:  3500 PH 2021-10-31 1052 HC2GRC 59   10 K3WJV  59   05 
QSO:  3500 PH 2021-10-31 1052 HC2GRC 59   10 NO9E   59   05 
QSO:  3500 PH 2021-10-31 1053 HC2GRC 59   10 WR4K   59   05 
QSO:  3500 PH 2021-10-31 1054 HC2GRC 59   10 K9YY   59   04 
QSO:  3500 PH 2021-10-31 1054 HC2GRC 59   10 N0HJZ  59   04 
QSO:  3500 PH 2021-10-31 1056 HC2GRC 59   10 W9MK   59   04 
QSO:  3500 PH 2021-10-31 1056 HC2GRC 59   10 W9ZR   59   04 
QSO:  7000 PH 2021-10-31 1057 HC2GRC 59   10 KB3RM  59   05 
QSO:  7000 PH 2021-10-31 1100 HC2GRC 59   10 K9LA   59   04 
QSO:  7000 PH 2021-10-31 1100 HC2GRC 59   10 N2MF   59   05 
QSO:  7000 PH 2021-10-31 1101 HC2GRC 59   10 KE0YW  59   04 
QSO:  7000 PH 2021-10-31 1102 HC2GRC 59   10 WA9FZQ 59   04 
QSO:  7000 PH 2021-10-31 1103 HC2GRC 59   10 NJ3I   59   05 
QSO:  7000 PH 2021-10-31 1103 HC2GRC 59   10 KT5C   59   04 
QSO:  7000 PH 2021-10-31 1103 HC2GRC 59   10 K9NW   59   04 
QSO:  7000 PH 2021-10-31 1103 HC2GRC 59   10 JH4CPC 59   25 
QSO:  7000 PH 2021-10-31 1104 HC2GRC 59   10 K0YR   59   04 
QSO:  7000 PH 2021-10-31 1105 HC2GRC 59   10 K5VIP  59   05 
QSO:  7000 PH 2021-10-31 1105 HC2GRC 59   10 K9KE   59   04 
QSO: 14000 PH 2021-10-31 1110 HC2GRC 59   10 ZF5T   59   08 
QSO: 14000 PH 2021-10-31 1112 HC2GRC 59   10 VA2UR  59   05 
QSO: 14000 PH 2021-10-31 1113 HC2GRC 59   10 RW1CW  59   16 
QSO: 14000 PH 2021-10-31 1114 HC2GRC 59   10 ZF1A   59   08 
QSO: 14000 PH 2021-10-31 1115 HC2GRC 59   10 PJ4K   59   09 
QSO: 14000 PH 2021-10-31 1117 HC2GRC 59   10 K1LZ   59   05 
QSO: 21000 PH 2021-10-31 1119 HC2GRC 59   10 UA7K   59   16 
QSO: 21000 PH 2021-10-31 1119 HC2GRC 59   10 R3VR   59   16 
QSO: 21000 PH 2021-10-31 1120 HC2GRC 59   10 IR4X   59   15 
QSO: 21000 PH 2021-10-31 1122 HC2GRC 59   10 RA3RCL 59   16 
QSO: 21000 PH 2021-10-31 1125 HC2GRC 59   10 UA4M   59   16 
QSO: 21000 PH 2021-10-31 1127 HC2GRC 59   10 LZ6V   59   20 
QSO: 21000 PH 2021-10-31 1128 HC2GRC 59   10 9A7A   59   15 
QSO: 21000 PH 2021-10-31 1128 HC2GRC 59   10 OK1NP  59   15 
QSO: 21000 PH 2021-10-31 1129 HC2GRC 59   10 RM8L   59   17 
QSO: 21000 PH 2021-10-31 1129 HC2GRC 59   10 9A9R   59   15 
QSO: 21000 PH 2021-10-31 1130 HC2GRC 59   10 DL2ARD 59   14 
QSO: 21000 PH 2021-10-31 1131 HC2GRC 59   10 RK9AX  59   17 
QSO: 21000 PH 2021-10-31 1132 HC2GRC 59   10 9A5Y   59   15 
QSO: 21000 PH 2021-10-31 1134 HC2GRC 59   10 SP5T   59   15 
QSO: 21000 PH 2021-10-31 1135 HC2GRC 59   10 9A7Z   59   15 
QSO: 21000 PH 2021-10-31 1139 HC2GRC 59   10 EW5A   59   16 
QSO: 21000 PH 2021-10-31 1145 HC2GRC 59   10 PJ7P   59   08 
QSO: 21000 PH 2021-10-31 1146 HC2GRC 59   10 F5MYK  59   14 
QSO: 21000 PH 2021-10-31 1149 HC2GRC 59   10 SP3HLM 59   15 
QSO: 21000 PH 2021-10-31 1149 HC2GRC 59   10 DA2X   59   14 
QSO: 21000 PH 2021-10-31 1151 HC2GRC 59   10 8S0C   59   14 
QSO: 21000 PH 2021-10-31 1152 HC2GRC 59   10 R2QA   59   16 
QSO: 21000 PH 2021-10-31 1154 HC2GRC 59   10 RT2D   59   16 
QSO: 21000 PH 2021-10-31 1155 HC2GRC 59   10 HG5A   59   15 
QSO: 21000 PH 2021-10-31 1156 HC2GRC 59   10 G7C    59   14 
QSO: 21000 PH 2021-10-31 1156 HC2GRC 59   10 K1KP   59   05 
QSO: 21000 PH 2021-10-31 1157 HC2GRC 59   10 S56B   59   15 
QSO: 21000 PH 2021-10-31 1159 HC2GRC 59   10 RZ3B   59   16 
QSO: 21000 PH 2021-10-31 1200 HC2GRC 59   10 OF5Z   59   15 
QSO: 21000 PH 2021-10-31 1202 HC2GRC 59   10 FG4KH  59   08 
QSO: 14000 PH 2021-10-31 1209 HC2GRC 59   10 VA3JHQ 59   04 
QSO: 14000 PH 2021-10-31 1209 HC2GRC 59   10 KI2X   59   05 
QSO: 14000 PH 2021-10-31 1211 HC2GRC 59   10 KE1VT  59   05 
QSO: 14000 PH 2021-10-31 1211 HC2GRC 59   10 K5KLA  59   04 
QSO: 14000 PH 2021-10-31 1213 HC2GRC 59   10 VE3CBK 59   04 
QSO: 14000 PH 2021-10-31 1214 HC2GRC 59   10 KC9QFH 59   04 
QSO: 14000 PH 2021-10-31 1214 HC2GRC 59   10 W4LC   59   04 
QSO: 14000 PH 2021-10-31 1215 HC2GRC 59   10 KT3V   59   05 
QSO: 14000 PH 2021-10-31 1215 HC2GRC 59   10 K2DTS  59   05 
QSO: 14000 PH 2021-10-31 1216 HC2GRC 59   10 N8PGI  59   05 
QSO: 14000 PH 2021-10-31 1216 HC2GRC 59   10 KF7RO  59   05 
QSO: 14000 PH 2021-10-31 1217 HC2GRC 59   10 AA9ZI  59   04 
QSO: 14000 PH 2021-10-31 1217 HC2GRC 59   10 AC7JN  59   04 
QSO: 14000 PH 2021-10-31 1218 HC2GRC 59   10 WB2YHK 59   05 
QSO: 14000 PH 2021-10-31 1218 HC2GRC 59   10 KG2E   59   04 
QSO: 14000 PH 2021-10-31 1219 HC2GRC 59   10 K5RBI  59   04 
QSO: 14000 PH 2021-10-31 1219 HC2GRC 59   10 KB8RY  59   04 
QSO: 14000 PH 2021-10-31 1220 HC2GRC 59   10 K4TMC  59   05 
QSO: 14000 PH 2021-10-31 1220 HC2GRC 59   10 VE3ETE 59   04 
QSO: 14000 PH 2021-10-31 1220 HC2GRC 59   10 KB8VND 59   04 
QSO: 14000 PH 2021-10-31 1221 HC2GRC 59   10 AC4G   59   04 
QSO: 21000 PH 2021-10-31 1320 HC2GRC 59   10 LN1B   59   14 
QSO: 14000 PH 2021-10-31 1327 HC2GRC 59   10 N4LA   59   05 
QSO: 21000 PH 2021-10-31 1340 HC2GRC 59   10 K4EA   59   05 
QSO: 14000 PH 2021-10-31 1345 HC2GRC 59   10 W4NYY  59   05 
QSO: 21000 PH 2021-10-31 1352 HC2GRC 59   10 K3CWP  59   05 
QSO: 14000 PH 2021-10-31 1409 HC2GRC 59   10 HI3LT  59   08 
QSO: 21000 PH 2021-10-31 1422 HC2GRC 59   10 CE1RT  59   12 
QSO: 21000 PH 2021-10-31 1501 HC2GRC 59   10 N1TO   59   05 
QSO: 14000 PH 2021-10-31 1516 HC2GRC 59   10 K1VZQ  59   05 
QSO: 21000 PH 2021-10-31 1534 HC2GRC 59   10 AI4WW  59   05 
QSO: 21000 PH 2021-10-31 1548 HC2GRC 59   10 VA7VOC 59   03 
QSO: 14000 PH 2021-10-31 1656 HC2GRC 59   10 TG9ANF 59   07 
QSO: 14000 PH 2021-10-31 1704 HC2GRC 59   10 C6AHB  59   08 
QSO: 14000 PH 2021-10-31 1903 HC2GRC 59   10 W9RE   59   04 
QSO: 14000 PH 2021-10-31 1916 HC2GRC 59   10 VA6UR  59   04 
QSO: 14000 PH 2021-10-31 1943 HC2GRC 59   10 N7DD   59   03 
QSO: 21000 PH 2021-10-31 1949 HC2GRC 59   10 KM8AM  59   04 
QSO: 21000 PH 2021-10-31 1957 HC2GRC 59   10 N4OX   59   05 
QSO: 21000 PH 2021-10-31 1959 HC2GRC 59   10 W0BV   59   04 
QSO: 21000 PH 2021-10-31 2027 HC2GRC 59   10 WD8AHR 59   04 
QSO: 21000 PH 2021-10-31 2027 HC2GRC 59   10 N7ESU  59   03 
QSO: 21000 PH 2021-10-31 2028 HC2GRC 59   10 K9TWW  59   04 
QSO: 21000 PH 2021-10-31 2029 HC2GRC 59   10 VA3CQG 59   04 
QSO: 21000 PH 2021-10-31 2029 HC2GRC 59   10 K1RX   59   05 
QSO: 21000 PH 2021-10-31 2029 HC2GRC 59   10 K9MWM  59   04 
QSO: 21000 PH 2021-10-31 2030 HC2GRC 59   10 KC0DAS 59   04 
QSO: 21000 PH 2021-10-31 2030 HC2GRC 59   10 KD9RDS 59   04 
QSO: 21000 PH 2021-10-31 2031 HC2GRC 59   10 W4WRS  59   05 
QSO: 21000 PH 2021-10-31 2031 HC2GRC 59   10 K6YP   59   03 
QSO: 21000 PH 2021-10-31 2032 HC2GRC 59   10 VE7WJ  59   03 
QSO: 21000 PH 2021-10-31 2033 HC2GRC 59   10 KB7OUU 59   03 
QSO: 21000 PH 2021-10-31 2034 HC2GRC 59   10 WA5SOG 59   04 
QSO: 21000 PH 2021-10-31 2034 HC2GRC 59   10 WQ5L   59   04 
QSO: 21000 PH 2021-10-31 2034 HC2GRC 59   10 VE3GYL 59   04 
QSO: 21000 PH 2021-10-31 2034 HC2GRC 59   10 W0OVM  59   04 
QSO: 21000 PH 2021-10-31 2035 HC2GRC 59   10 N4ZM   59   05 
QSO: 21000 PH 2021-10-31 2035 HC2GRC 59   10 KT8Y   59   04 
QSO: 21000 PH 2021-10-31 2035 HC2GRC 59   10 WX4G   59   05 
QSO: 21000 PH 2021-10-31 2036 HC2GRC 59   10 N0AT   59   04 
QSO: 21000 PH 2021-10-31 2036 HC2GRC 59   10 KE7F   59   03 
QSO: 21000 PH 2021-10-31 2036 HC2GRC 59   10 AK1N   59   05 
QSO: 21000 PH 2021-10-31 2037 HC2GRC 59   10 K3EFS  59   05 
QSO: 21000 PH 2021-10-31 2037 HC2GRC 59   10 K1RH   59   05 
QSO: 21000 PH 2021-10-31 2037 HC2GRC 59   10 W3NIH  59   05 
QSO: 21000 PH 2021-10-31 2038 HC2GRC 59   10 KG7OQY 59   03 
QSO: 21000 PH 2021-10-31 2038 HC2GRC 59   10 AK0BC  59   04 
QSO: 21000 PH 2021-10-31 2038 HC2GRC 59   10 K0TLL  59   04 
QSO: 21000 PH 2021-10-31 2038 HC2GRC 59   10 AD3C   59   05 
QSO: 21000 PH 2021-10-31 2039 HC2GRC 59   10 N0SMX  59   05 
QSO: 21000 PH 2021-10-31 2039 HC2GRC 59   10 VE2ZC  59   05 
QSO: 21000 PH 2021-10-31 2039 HC2GRC 59   10 WV6E   59   03 
QSO: 21000 PH 2021-10-31 2040 HC2GRC 59   10 WB2ZAB 59   05 
QSO: 21000 PH 2021-10-31 2040 HC2GRC 59   10 WA1F   59   05 
QSO: 21000 PH 2021-10-31 2040 HC2GRC 59   10 WE6Z   59   03 
QSO: 21000 PH 2021-10-31 2041 HC2GRC 59   10 KS0AA  59   04 
QSO: 21000 PH 2021-10-31 2041 HC2GRC 59   10 AG7KO  59   03 
QSO: 21000 PH 2021-10-31 2041 HC2GRC 59   10 WZ5M   59   04 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 N7UVH  59   03 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 KB7RJ  59   03 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 W1NT   59   05 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 KE4ZIP 59   05 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 K5PAR  59   04 
QSO: 21000 PH 2021-10-31 2042 HC2GRC 59   10 K0AP   59   04 
QSO: 21000 PH 2021-10-31 2043 HC2GRC 59   10 N4OX   59   05 
QSO: 21000 PH 2021-10-31 2043 HC2GRC 59   10 KB9LQA 59   04 
QSO: 21000 PH 2021-10-31 2043 HC2GRC 59   10 AE0A   59   04 
QSO: 21000 PH 2021-10-31 2044 HC2GRC 59   10 K3IE   59   04 
QSO: 21000 PH 2021-10-31 2044 HC2GRC 59   10 KD2TT  59   05 
QSO: 21000 PH 2021-10-31 2045 HC2GRC 59   10 KC0JRW 59   04 
QSO: 21000 PH 2021-10-31 2045 HC2GRC 59   10 VE3KBI 59   04 
QSO: 21000 PH 2021-10-31 2045 HC2GRC 59   10 AA6AA  59   03 
QSO: 21000 PH 2021-10-31 2045 HC2GRC 59   10 KQ2M   59   05 
QSO: 21000 PH 2021-10-31 2045 HC2GRC 59   10 W9ZV   59   04 
QSO: 21000 PH 2021-10-31 2046 HC2GRC 59   10 K7IU   59   03 
QSO: 21000 PH 2021-10-31 2046 HC2GRC 59   10 WZ8DX  59   04 
QSO: 21000 PH 2021-10-31 2047 HC2GRC 59   10 W3MLK  59   05 
QSO: 21000 PH 2021-10-31 2047 HC2GRC 59   10 W0YJT  59   04 
QSO: 21000 PH 2021-10-31 2047 HC2GRC 59   10 NE0U   59   04 
QSO: 21000 PH 2021-10-31 2048 HC2GRC 59   10 K0RJW  59   04 
QSO: 21000 PH 2021-10-31 2048 HC2GRC 59   10 K5UA   59   04 
QSO: 21000 PH 2021-10-31 2048 HC2GRC 59   10 AK0DX  59   04 
QSO: 21000 PH 2021-10-31 2048 HC2GRC 59   10 NT6X   59   03 
QSO: 21000 PH 2021-10-31 2049 HC2GRC 59   10 WS9M   59   05 
QSO: 21000 PH 2021-10-31 2049 HC2GRC 59   10 W3FIZ  59   05 
QSO: 21000 PH 2021-10-31 2049 HC2GRC 59   10 K3TS   59   05 
QSO: 21000 PH 2021-10-31 2051 HC2GRC 59   10 KK5LO  59   04 
QSO: 21000 PH 2021-10-31 2051 HC2GRC 59   10 KI4YY  59   05 
QSO: 21000 PH 2021-10-31 2052 HC2GRC 59   10 WB8RVK 59   04 
QSO: 21000 PH 2021-10-31 2052 HC2GRC 59   10 K3ZO   59   05 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 N1IXF  59   05 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 AD0H   59   04 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 NG7M   59   03 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 KK4JI  59   04 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 K0AD   59   04 
QSO: 21000 PH 2021-10-31 2053 HC2GRC 59   10 W3MF   59   05 
QSO: 21000 PH 2021-10-31 2054 HC2GRC 59   10 W3SO   59   05 
QSO: 21000 PH 2021-10-31 2054 HC2GRC 59   10 K4UU   59   04 
QSO: 21000 PH 2021-10-31 2054 HC2GRC 59   10 W5ZZ   59   04 
QSO: 21000 PH 2021-10-31 2055 HC2GRC 59   10 N6OKU  59   03 
QSO: 21000 PH 2021-10-31 2057 HC2GRC 59   10 JI2ZJS 59   25 
QSO: 21000 PH 2021-10-31 2058 HC2GRC 59   10 WS9X   59   04 
QSO: 21000 PH 2021-10-31 2059 HC2GRC 59   10 VA7DX  59   03 
QSO: 21000 PH 2021-10-31 2059 HC2GRC 59   10 W8MJ   59   04 
QSO: 21000 PH 2021-10-31 2059 HC2GRC 59   10 AA9L   59   04 
QSO: 21000 PH 2021-10-31 2100 HC2GRC 59   10 K7YDL  59   03 
QSO: 21000 PH 2021-10-31 2100 HC2GRC 59   10 WB9TFF 59   04 
QSO: 21000 PH 2021-10-31 2100 HC2GRC 59   10 NL7WA  59   05 
QSO: 21000 PH 2021-10-31 2100 HC2GRC 59   10 W0BM   59   04 
QSO: 21000 PH 2021-10-31 2101 HC2GRC 59   10 WW7E   59   03 
QSO: 21000 PH 2021-10-31 2102 HC2GRC 59   10 KB2S   59   03 
QSO: 21000 PH 2021-10-31 2102 HC2GRC 59   10 N9ZM   59   04 
QSO: 21000 PH 2021-10-31 2102 HC2GRC 59   10 WA8RCN 59   04 
QSO: 21000 PH 2021-10-31 2102 HC2GRC 59   10 W4VIC  59   05 
QSO: 21000 PH 2021-10-31 2102 HC2GRC 59   10 AF7Z   59   03 
QSO: 21000 PH 2021-10-31 2103 HC2GRC 59   10 W9LCQ  59   04 
QSO: 14000 PH 2021-10-31 2111 HC2GRC 59   10 N9EAX  59   04 
QSO: 14000 PH 2021-10-31 2111 HC2GRC 59   10 W9RN   59   04 
QSO: 14000 PH 2021-10-31 2112 HC2GRC 59   10 KD6KHK 59   03 
QSO: 14000 PH 2021-10-31 2113 HC2GRC 59   10 HP2BWJ 59   07 
QSO: 14000 PH 2021-10-31 2114 HC2GRC 59   10 W5UHQ  59   04 
QSO: 14000 PH 2021-10-31 2114 HC2GRC 59   10 KA3FZN 59   05 
QSO: 14000 PH 2021-10-31 2115 HC2GRC 59   10 KE0IS  59   04 
QSO: 21000 PH 2021-10-31 2117 HC2GRC 59   10 K7IU   59   03 
QSO: 21000 PH 2021-10-31 2118 HC2GRC 59   10 W1JIM  59   05 
QSO: 21000 PH 2021-10-31 2118 HC2GRC 59   10 W5GFI  59   04 
QSO: 21000 PH 2021-10-31 2118 HC2GRC 59   10 K5XS   59   04 
QSO: 21000 PH 2021-10-31 2121 HC2GRC 59   10 N2FEF  59   05 
QSO: 21000 PH 2021-10-31 2121 HC2GRC 59   10 WA4ASJ 59   05 
QSO: 21000 PH 2021-10-31 2122 HC2GRC 59   10 VE3YT  59   04 
QSO: 21000 PH 2021-10-31 2122 HC2GRC 59   10 AD5CQ  59   04 
QSO: 21000 PH 2021-10-31 2123 HC2GRC 59   10 K3FZN  59   05 
QSO: 21000 PH 2021-10-31 2123 HC2GRC 59   10 VE6KD  59   04 
QSO: 21000 PH 2021-10-31 2123 HC2GRC 59   10 WA3JAT 59   05 
QSO: 21000 PH 2021-10-31 2124 HC2GRC 59   10 KZ4ZZ  59   05 
QSO: 21000 PH 2021-10-31 2124 HC2GRC 59   10 WO9Z   59   04 
QSO: 21000 PH 2021-10-31 2125 HC2GRC 59   10 N8ZI   59   04 
QSO: 21000 PH 2021-10-31 2125 HC2GRC 59   10 NT3U   59   05 
QSO: 21000 PH 2021-10-31 2126 HC2GRC 59   10 K9TDP  59   04 
QSO: 21000 PH 2021-10-31 2127 HC2GRC 59   10 K8ZT   59   04 
QSO: 21000 PH 2021-10-31 2127 HC2GRC 59   10 KD2KW  59   04 
QSO: 21000 PH 2021-10-31 2127 HC2GRC 59   10 KJ8H   59   04 
QSO: 21000 PH 2021-10-31 2128 HC2GRC 59   10 NC0B   59   04 
QSO: 21000 PH 2021-10-31 2128 HC2GRC 59   10 VE7LGP 59   03 
QSO: 21000 PH 2021-10-31 2129 HC2GRC 59   10 K3YDX  59   05 
QSO: 21000 PH 2021-10-31 2130 HC2GRC 59   10 KS2G   59   05 
QSO: 14000 PH 2021-10-31 2130 HC2GRC 59   10 K3LR   59   05 
QSO: 21000 PH 2021-10-31 2130 HC2GRC 59   10 KC9EOQ 59   04 
QSO: 21000 PH 2021-10-31 2131 HC2GRC 59   10 VE3DZP 59   04 
QSO: 21000 PH 2021-10-31 2131 HC2GRC 59   10 WA3C   59   04 
QSO: 21000 PH 2021-10-31 2131 HC2GRC 59   10 VA6MA  59   04 
QSO: 21000 PH 2021-10-31 2132 HC2GRC 59   10 W3ZGD  59   05 
QSO: 21000 PH 2021-10-31 2132 HC2GRC 59   10 N5XJ   59   04 
QSO: 21000 PH 2021-10-31 2132 HC2GRC 59   10 WA2C   59   05 
QSO: 21000 PH 2021-10-31 2133 HC2GRC 59   10 K5GKC  59   04 
QSO: 21000 PH 2021-10-31 2133 HC2GRC 59   10 K4IE   59   04 
QSO: 21000 PH 2021-10-31 2133 HC2GRC 59   10 K5KJ   59   04 
QSO: 21000 PH 2021-10-31 2134 HC2GRC 59   10 N1PGA  59   05 
QSO: 21000 PH 2021-10-31 2134 HC2GRC 59   10 W4RN   59   05 
QSO: 21000 PH 2021-10-31 2135 HC2GRC 59   10 NF3R   59   05 
QSO: 21000 PH 2021-10-31 2135 HC2GRC 59   10 KE5AX  59   03 
QSO: 21000 PH 2021-10-31 2135 HC2GRC 59   10 N9AU   59   04 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 AC7GL  59   03 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 W6DR   59   03 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 W0MB   59   04 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 W5TN   59   04 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 W0EWD  59   04 
QSO: 21000 PH 2021-10-31 2136 HC2GRC 59   10 K1DG   59   05 
QSO: 21000 PH 2021-10-31 2137 HC2GRC 59   10 KB3Z   59   05 
QSO: 21000 PH 2021-10-31 2137 HC2GRC 59   10 WK1O   59   05 
QSO: 21000 PH 2021-10-31 2137 HC2GRC 59   10 K4XL   59   05 
QSO: 21000 PH 2021-10-31 2137 HC2GRC 59   10 WA8ZBT 59   04 
QSO: 21000 PH 2021-10-31 2138 HC2GRC 59   10 W0OR   59   04 
QSO: 21000 PH 2021-10-31 2138 HC2GRC 59   10 WY3A   59   05 
QSO: 21000 PH 2021-10-31 2138 HC2GRC 59   10 KD2RPX 59   05 
QSO: 21000 PH 2021-10-31 2139 HC2GRC 59   10 W5RA   59   04 
QSO: 21000 PH 2021-10-31 2140 HC2GRC 59   10 K4HMF  59   04 
QSO: 21000 PH 2021-10-31 2140 HC2GRC 59   10 WU9B   59   03 
QSO: 21000 PH 2021-10-31 2141 HC2GRC 59   10 KE5RRY 59   04 
QSO: 21000 PH 2021-10-31 2141 HC2GRC 59   10 K4PV   59   05 
QSO: 21000 PH 2021-10-31 2142 HC2GRC 59   10 KC2WH  59   04 
QSO: 21000 PH 2021-10-31 2142 HC2GRC 59   10 KD4QMY 59   05 
QSO: 21000 PH 2021-10-31 2142 HC2GRC 59   10 K6NO   59   03 
QSO: 21000 PH 2021-10-31 2142 HC2GRC 59   10 KJ9C   59   04 
QSO: 21000 PH 2021-10-31 2143 HC2GRC 59   10 N5DIM  59   03 
QSO: 21000 PH 2021-10-31 2143 HC2GRC 59   10 W2GS   59   04 
QSO: 21000 PH 2021-10-31 2143 HC2GRC 59   10 K2SSS  59   05 
QSO: 21000 PH 2021-10-31 2143 HC2GRC 59   10 WA7AN  59   03 
QSO: 21000 PH 2021-10-31 2143 HC2GRC 59   10 K9UC   59   04 
QSO: 21000 PH 2021-10-31 2144 HC2GRC 59   10 WA2DNI 59   05 
QSO: 21000 PH 2021-10-31 2145 HC2GRC 59   10 K0FUZ  59   04 
QSO: 21000 PH 2021-10-31 2145 HC2GRC 59   10 VE3BR  59   04 
QSO: 21000 PH 2021-10-31 2145 HC2GRC 59   10 NA8V   59   04 
QSO: 21000 PH 2021-10-31 2148 HC2GRC 59   10 KS1J   59   05 
QSO: 21000 PH 2021-10-31 2148 HC2GRC 59   10 WD8AHR 59   04 
QSO: 21000 PH 2021-10-31 2148 HC2GRC 59   10 KI7DG  59   03 
QSO: 21000 PH 2021-10-31 2149 HC2GRC 59   10 KA0LDG 59   04 
QSO: 21000 PH 2021-10-31 2149 HC2GRC 59   10 KM4IAJ 59   05 
QSO: 21000 PH 2021-10-31 2149 HC2GRC 59   10 KT4Q   59   05 
QSO: 21000 PH 2021-10-31 2149 HC2GRC 59   10 NN4NT  59   04 
QSO: 21000 PH 2021-10-31 2151 HC2GRC 59   10 KW4LS  59   05 
QSO: 21000 PH 2021-10-31 2152 HC2GRC 59   10 NR0T   59   04 
QSO: 21000 PH 2021-10-31 2152 HC2GRC 59   10 W1FJ   59   05 
QSO: 21000 PH 2021-10-31 2152 HC2GRC 59   10 W4UT   59   04 
QSO: 14000 PH 2021-10-31 2152 HC2GRC 59   10 K3UL   59   05 
QSO: 21000 PH 2021-10-31 2152 HC2GRC 59   10 ND4Y   59   04 
QSO: 21000 PH 2021-10-31 2153 HC2GRC 59   10 AA3S   59   05 
QSO: 21000 PH 2021-10-31 2153 HC2GRC 59   10 K3FMQ  59   05 
QSO: 21000 PH 2021-10-31 2153 HC2GRC 59   10 KC4LZN 59   05 
QSO: 21000 PH 2021-10-31 2154 HC2GRC 59   10 N4RA   59   05 
QSO: 21000 PH 2021-10-31 2154 HC2GRC 59   10 AD8FD  59   04 
QSO: 21000 PH 2021-10-31 2154 HC2GRC 59   10 KD4AWI 59   05 
QSO: 21000 PH 2021-10-31 2155 HC2GRC 59   10 KD4ULW 59   05 
QSO: 14000 PH 2021-10-31 2156 HC2GRC 59   10 N7WY   59   04 
QSO: 21000 PH 2021-10-31 2156 HC2GRC 59   10 KJ2AM  59   05 
QSO: 21000 PH 2021-10-31 2156 HC2GRC 59   10 N6IC   59   03 
QSO: 21000 PH 2021-10-31 2156 HC2GRC 59   10 WZ8P   59   04 
QSO: 21000 PH 2021-10-31 2157 HC2GRC 59   10 K9RZ   59   03 
QSO: 21000 PH 2021-10-31 2157 HC2GRC 59   10 K0IR   59   04 
QSO: 14000 PH 2021-10-31 2157 HC2GRC 59   10 VE3TW  59   04 
QSO: 21000 PH 2021-10-31 2157 HC2GRC 59   10 KW2J   59   05 
QSO: 21000 PH 2021-10-31 2158 HC2GRC 59   10 WD5CSK 59   04 
QSO: 21000 PH 2021-10-31 2158 HC2GRC 59   10 NS4X   59   04 
QSO: 21000 PH 2021-10-31 2158 HC2GRC 59   10 N4JB   59   05 
QSO: 21000 PH 2021-10-31 2159 HC2GRC 59   10 NT0K   59   05 
QSO: 21000 PH 2021-10-31 2159 HC2GRC 59   10 K0BAK  59   05 
QSO: 21000 PH 2021-10-31 2159 HC2GRC 59   10 K3AJ   59   05 
QSO: 14000 PH 2021-10-31 2159 HC2GRC 59   10 KA2FIR 59   05 
