START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: W9RE
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: em69
CLAIMED-SCORE: 5064156
NAME: Mike Wetzel
OPERATORS: W9RE
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: TR Log POST Version Linux 0.40
SOAPBOX: Thanks for sponsoring the top of the line SSB Contest.
QSO: 14176 PH 2021-10-30 2034 W9RE   59   04 DL1GRC 59   14 
QSO: 14176 PH 2021-10-30 2034 W9RE   59   04 DL6HH  59   14 
QSO: 14176 PH 2021-10-30 2035 W9RE   59   04 GI0EJU 59   14 
QSO: 14176 PH 2021-10-30 2035 W9RE   59   04 IK2QLX 59   15 
QSO: 14176 PH 2021-10-30 2036 W9RE   59   04 DJ5OR  59   14 
QSO: 14176 PH 2021-10-30 2036 W9RE   59   04 VE9MWA 59   05 
QSO: 14176 PH 2021-10-30 2037 W9RE   59   04 DJ1SD  59   14 
QSO: 14176 PH 2021-10-30 2037 W9RE   59   04 DL5XJ  59   14 
QSO: 14176 PH 2021-10-30 2038 W9RE   59   04 OX7A   59   40 
QSO: 14176 PH 2021-10-30 2038 W9RE   59   04 AE1EZ  59   05 
QSO: 14176 PH 2021-10-30 2039 W9RE   59   04 DC6O   59   14 
QSO: 14176 PH 2021-10-30 2040 W9RE   59   04 JW5E   59   40 
QSO: 14176 PH 2021-10-30 2041 W9RE   59   04 LA5PRA 59   14 
QSO: 14176 PH 2021-10-30 2042 W9RE   59   04 VJ2W   59   30 
QSO: 14176 PH 2021-10-30 2042 W9RE   59   04 G3RWF  59   14 
QSO: 14176 PH 2021-10-30 2043 W9RE   59   04 M7XTT  59   14 
QSO: 14176 PH 2021-10-30 2043 W9RE   59   04 DJ6AJ  59   14 
QSO: 14176 PH 2021-10-30 2044 W9RE   59   04 F4FBP  59   14 
QSO: 14176 PH 2021-10-30 2045 W9RE   59   04 DK8CB  59   14 
QSO: 14176 PH 2021-10-30 2046 W9RE   59   04 ON7WZ  59   14 
QSO: 14176 PH 2021-10-30 2047 W9RE   59   04 OE9SEV 59   15 
QSO: 14176 PH 2021-10-30 2047 W9RE   59   04 VA2CF  59   05 
QSO: 14176 PH 2021-10-30 2047 W9RE   59   04 PA1PE  59   14 
QSO: 14176 PH 2021-10-30 2048 W9RE   59   04 HB9DCQ 59   14 
QSO: 14176 PH 2021-10-30 2049 W9RE   59   04 VE3FZ  59   04 
QSO: 14176 PH 2021-10-30 2049 W9RE   59   04 F6KJS  59   14 
QSO: 14176 PH 2021-10-30 2050 W9RE   59   04 DF5DK  59   14 
QSO: 14176 PH 2021-10-30 2051 W9RE   59   04 OS7ET  59   14 
QSO: 14176 PH 2021-10-30 2051 W9RE   59   04 VE2TSM 59   05 
QSO: 14176 PH 2021-10-30 2052 W9RE   59   04 GW4URG 59   14 
QSO: 14176 PH 2021-10-30 2052 W9RE   59   04 M0ICR  59   14 
QSO: 14176 PH 2021-10-30 2053 W9RE   59   04 2W0LKX 59   14 
QSO: 14176 PH 2021-10-30 2053 W9RE   59   04 S52BT  59   15 
QSO: 14176 PH 2021-10-30 2054 W9RE   59   04 VL5X   59   30 
QSO: 14176 PH 2021-10-30 2055 W9RE   59   04 DK7NL  59   14 
QSO: 14176 PH 2021-10-30 2055 W9RE   59   04 S50TA  59   15 
QSO: 14176 PH 2021-10-30 2056 W9RE   59   04 OZ6PI  59   14 
QSO: 14176 PH 2021-10-30 2058 W9RE   59   04 UW5EJX/MM 59   14 
QSO: 14176 PH 2021-10-30 2058 W9RE   59   04 OL9M   59   15 
QSO: 14176 PH 2021-10-30 2100 W9RE   59   04 S54KM  59   15 
QSO: 14176 PH 2021-10-30 2100 W9RE   59   04 MI0JZZ 59   14 
QSO: 14176 PH 2021-10-30 2100 W9RE   59   04 LA4C   59   14 
QSO: 14176 PH 2021-10-30 2100 W9RE   59   04 IR3Z   59   15 
QSO: 14176 PH 2021-10-30 2101 W9RE   59   04 F4HRM  59   14 
QSO: 14176 PH 2021-10-30 2101 W9RE   59   04 CT1DSV 59   14 
QSO: 14176 PH 2021-10-30 2102 W9RE   59   04 IW3RPS 59   15 
QSO: 14176 PH 2021-10-30 2102 W9RE   59   04 DK7KX  59   14 
QSO: 14176 PH 2021-10-30 2103 W9RE   59   04 9A7A   59   15 
QSO: 14176 PH 2021-10-30 2103 W9RE   59   04 IN3IKC 59   15 
QSO: 14176 PH 2021-10-30 2104 W9RE   59   04 EI3INB 59   14 
QSO: 14176 PH 2021-10-30 2104 W9RE   59   04 GW0ARK 59   14 
QSO: 14176 PH 2021-10-30 2104 W9RE   59   04 S56P   59   15 
QSO: 14176 PH 2021-10-30 2105 W9RE   59   04 TM3Z   59   14 
QSO: 14176 PH 2021-10-30 2105 W9RE   59   04 IZ2OOS 59   15 
QSO: 14176 PH 2021-10-30 2106 W9RE   59   04 DK6BA  59   14 
QSO: 14176 PH 2021-10-30 2106 W9RE   59   04 IU4KCH 59   15 
QSO: 14176 PH 2021-10-30 2108 W9RE   59   04 ZL4AS  59   32 
QSO: 14176 PH 2021-10-30 2108 W9RE   59   04 DD1UN  59   14 
QSO: 14176 PH 2021-10-30 2109 W9RE   59   04 M0HYE  59   14 
QSO: 14176 PH 2021-10-30 2109 W9RE   59   04 IZ2QZH 59   15 
QSO: 14176 PH 2021-10-30 2109 W9RE   59   04 F4DPW  59   14 
QSO: 14176 PH 2021-10-30 2110 W9RE   59   04 VJ2D   59   30 
QSO: 14176 PH 2021-10-30 2111 W9RE   59   04 EA3ODC 59   14 
QSO: 14176 PH 2021-10-30 2111 W9RE   59   04 EI9GMB 59   14 
QSO: 14176 PH 2021-10-30 2111 W9RE   59   04 ON8WV  59   14 
QSO: 14176 PH 2021-10-30 2112 W9RE   59   04 CR5T   59   14 
QSO: 28372 PH 2021-10-30 2112 W9RE   59   04 WP4SD  59   08 
QSO: 14176 PH 2021-10-30 2113 W9RE   59   04 DL4ZA  59   14 
QSO: 14176 PH 2021-10-30 2116 W9RE   59   04 G4UNB  59   14 
QSO: 14176 PH 2021-10-30 2116 W9RE   59   04 IZ4AIF 59   15 
QSO: 14176 PH 2021-10-30 2117 W9RE   59   04 EI8GP  59   14 
QSO: 14176 PH 2021-10-30 2117 W9RE   59   04 PA0CT  59   14 
QSO: 14176 PH 2021-10-30 2118 W9RE   59   04 EI3FBB 59   14 
QSO: 14176 PH 2021-10-30 2120 W9RE   59   04 IO3M   59   15 
QSO: 14176 PH 2021-10-30 2120 W9RE   59   04 M0WLF  59   14 
QSO: 14176 PH 2021-10-30 2121 W9RE   59   04 F4IRT  59   14 
QSO: 14176 PH 2021-10-30 2121 W9RE   59   04 MM9I   59   14 
QSO: 14176 PH 2021-10-30 2122 W9RE   59   04 F4WCE  59   14 
QSO: 14176 PH 2021-10-30 2122 W9RE   59   04 F2YT   59   14 
QSO: 14176 PH 2021-10-30 2123 W9RE   59   04 WA5LXS 59   04 
QSO: 14176 PH 2021-10-30 2124 W9RE   59   04 GI4MEQ 59   14 
QSO: 14176 PH 2021-10-30 2124 W9RE   59   04 GM6VVG 59   14 
QSO: 14176 PH 2021-10-30 2125 W9RE   59   04 VK2P   59   30 
QSO: 14176 PH 2021-10-30 2125 W9RE   59   04 IT9XTP 59   15 
QSO: 14176 PH 2021-10-30 2125 W9RE   59   04 WX1O   59   05 
QSO: 14176 PH 2021-10-30 2126 W9RE   59   04 G3YSX  59   14 
QSO: 14176 PH 2021-10-30 2126 W9RE   59   04 W2NTN  59   05 
QSO: 14176 PH 2021-10-30 2127 W9RE   59   04 2I0WLZ 59   14 
QSO: 14176 PH 2021-10-30 2127 W9RE   59   04 SM6W   59   14 
QSO: 14176 PH 2021-10-30 2128 W9RE   59   04 IU3EIY 59   15 
QSO: 14176 PH 2021-10-30 2129 W9RE   59   04 VA3FOJ 59   04 
QSO: 14176 PH 2021-10-30 2129 W9RE   59   04 G4SBC  59   14 
QSO: 14176 PH 2021-10-30 2130 W9RE   59   04 MI7RPP 59   14 
QSO: 14176 PH 2021-10-30 2130 W9RE   59   04 G0XTV  59   14 
QSO: 14176 PH 2021-10-30 2130 W9RE   59   04 M0NPK  59   14 
QSO: 14176 PH 2021-10-30 2131 W9RE   59   04 ZL4TT  59   32 
QSO: 14176 PH 2021-10-30 2131 W9RE   59   04 G3TA   59   14 
QSO: 14176 PH 2021-10-30 2132 W9RE   59   04 2E0GSZ 59   14 
QSO: 14176 PH 2021-10-30 2133 W9RE   59   04 G4LYM  59   14 
QSO: 14176 PH 2021-10-30 2133 W9RE   59   04 MW6M   59   14 
QSO: 14176 PH 2021-10-30 2134 W9RE   59   04 IZ2EWX 59   15 
QSO: 14176 PH 2021-10-30 2135 W9RE   59   04 IK7JNM 59   15 
QSO: 14176 PH 2021-10-30 2135 W9RE   59   04 ED7B   59   14 
QSO: 14176 PH 2021-10-30 2136 W9RE   59   04 IK2OLJ 59   15 
QSO: 14176 PH 2021-10-30 2136 W9RE   59   04 EA4D   59   14 
QSO: 14176 PH 2021-10-30 2137 W9RE   59   04 5Z4J   59   37 
QSO: 14176 PH 2021-10-30 2138 W9RE   59   04 MM7BWK 59   14 
QSO: 14176 PH 2021-10-30 2139 W9RE   59   04 W7PEB  59   03 
QSO: 14176 PH 2021-10-30 2140 W9RE   59   04 MM0LRT 59   14 
QSO: 14176 PH 2021-10-30 2141 W9RE   59   04 HG5KID 59   15 
QSO: 14176 PH 2021-10-30 2141 W9RE   59   04 S51SL  59   15 
QSO: 14176 PH 2021-10-30 2142 W9RE   59   04 VK2LX  59   30 
QSO: 28376 PH 2021-10-30 2143 W9RE   59   04 PY2HT  59   11 
QSO: 28380 PH 2021-10-30 2144 W9RE   59   04 PS2M   59   11 
QSO: 28382 PH 2021-10-30 2144 W9RE   59   04 KP4AA  59   08 
QSO: 28391 PH 2021-10-30 2145 W9RE   59   04 PY2ZR  59   11 
QSO: 28397 PH 2021-10-30 2146 W9RE   59   04 PU5AGM 59   11 
QSO: 28399 PH 2021-10-30 2147 W9RE   59   04 PY4RR  59   11 
QSO: 28401 PH 2021-10-30 2147 W9RE   59   04 CB3W   59   12 
QSO: 28408 PH 2021-10-30 2148 W9RE   59   04 PU2SZK 59   11 
QSO: 28408 PH 2021-10-30 2148 W9RE   59   04 ZF5T   59   08 
QSO: 28412 PH 2021-10-30 2148 W9RE   59   04 PU2VMD 59   11 
QSO: 28415 PH 2021-10-30 2149 W9RE   59   04 PY2SR  59   11 
QSO: 28421 PH 2021-10-30 2150 W9RE   59   04 HI8HRD 59   08 
QSO: 28441 PH 2021-10-30 2153 W9RE   59   04 HI3LT  59   08 
QSO: 28443 PH 2021-10-30 2153 W9RE   59   04 PS2T   59   11 
QSO: 28448 PH 2021-10-30 2154 W9RE   59   04 PY3EW  59   11 
QSO: 28451 PH 2021-10-30 2154 W9RE   59   04 V3A    59   07 
QSO: 28456 PH 2021-10-30 2155 W9RE   59   04 CE2LR  59   12 
QSO: 28456 PH 2021-10-30 2155 W9RE   59   04 PR1T   59   11 
QSO: 28461 PH 2021-10-30 2155 W9RE   59   04 ZF1A   59   08 
QSO: 28465 PH 2021-10-30 2156 W9RE   59   04 PY2RE  59   11 
QSO: 28471 PH 2021-10-30 2157 W9RE   59   04 PY5AMF 59   11 
QSO: 28472 PH 2021-10-30 2158 W9RE   59   04 6Y5IC  59   08 
QSO: 28475 PH 2021-10-30 2159 W9RE   59   04 PU2XYT 59   11 
QSO: 28477 PH 2021-10-30 2200 W9RE   59   04 LQ5H   59   13 
QSO: 28480 PH 2021-10-30 2201 W9RE   59   04 PY2WLM 59   11 
QSO: 28485 PH 2021-10-30 2201 W9RE   59   04 LU1DX  59   13 
QSO: 28488 PH 2021-10-30 2202 W9RE   59   04 PY5AP  59   11 
QSO: 28494 PH 2021-10-30 2202 W9RE   59   04 PY2VTR 59   11 
QSO: 28522 PH 2021-10-30 2205 W9RE   59   04 CE3TL  59   12 
QSO: 28529 PH 2021-10-30 2206 W9RE   59   04 PP5FZ  59   11 
QSO: 28532 PH 2021-10-30 2207 W9RE   59   04 CX2DK  59   13 
QSO: 28543 PH 2021-10-30 2207 W9RE   59   04 CX8DS  59   13 
QSO: 28545 PH 2021-10-30 2207 W9RE   59   04 ZV2X   59   11 
QSO: 28579 PH 2021-10-30 2209 W9RE   59   04 PY2DN  59   11 
QSO: 28590 PH 2021-10-30 2209 W9RE   59   04 PU2LUC 59   11 
QSO: 28594 PH 2021-10-30 2210 W9RE   59   04 4A5E   59   06 
QSO: 28325 PH 2021-10-30 2211 W9RE   59   04 CE3CLF 59   12 
QSO: 28402 PH 2021-10-30 2213 W9RE   59   04 CA4PSH 59   12 
QSO: 28425 PH 2021-10-30 2216 W9RE   59   04 PP5EI  59   11 
QSO: 21219 PH 2021-10-30 2219 W9RE   59   04 CB1C   59   12 
QSO: 21221 PH 2021-10-30 2219 W9RE   59   04 PY2CX  59   11 
QSO: 21223 PH 2021-10-30 2219 W9RE   59   04 ZF5T   59   08 
QSO: 21227 PH 2021-10-30 2222 W9RE   59   04 P43A   59   09 
QSO: 21235 PH 2021-10-30 2223 W9RE   59   04 CE1TT  59   12 
QSO: 21239 PH 2021-10-30 2224 W9RE   59   04 OA4O   59   10 
QSO: 21247 PH 2021-10-30 2224 W9RE   59   04 CE3CT  59   12 
QSO: 21249 PH 2021-10-30 2225 W9RE   59   04 PT5J   59   11 
QSO: 21252 PH 2021-10-30 2225 W9RE   59   04 HD8R   59   10 
QSO: 21256 PH 2021-10-30 2227 W9RE   59   04 JE1CKA 59   25 
QSO: 21258 PH 2021-10-30 2228 W9RE   59   04 PZ2YT  59   09 
QSO: 21265 PH 2021-10-30 2229 W9RE   59   04 JG1LFR 59   25 
QSO: 21265 PH 2021-10-30 2231 W9RE   59   04 B4T    59   24 
QSO: 21279 PH 2021-10-30 2233 W9RE   59   04 VA7XU  59   03 
QSO: 21282 PH 2021-10-30 2233 W9RE   59   04 L21F   59   13 
QSO: 21284 PH 2021-10-30 2234 W9RE   59   04 HI3LT  59   08 
QSO: 21285 PH 2021-10-30 2235 W9RE   59   04 HC1QRC 59   10 
QSO: 21289 PH 2021-10-30 2236 W9RE   59   04 CM2XN  59   08 
QSO: 21292 PH 2021-10-30 2236 W9RE   59   04 PY2KJ  59   11 
QSO: 21297 PH 2021-10-30 2237 W9RE   59   04 JA8COE 59   25 
QSO: 21301 PH 2021-10-30 2237 W9RE   59   04 PY5FO  59   11 
QSO: 21302 PH 2021-10-30 2238 W9RE   59   04 XQ1KZ  59   12 
QSO: 21309 PH 2021-10-30 2239 W9RE   59   04 LR3M   59   13 
QSO: 21312 PH 2021-10-30 2240 W9RE   59   04 JR3NZC 59   25 
QSO: 21314 PH 2021-10-30 2240 W9RE   59   04 HI3T   59   08 
QSO: 21317 PH 2021-10-30 2240 W9RE   59   04 PX2A   59   11 
QSO: 21321 PH 2021-10-30 2241 W9RE   59   04 JA7NVF 59   25 
QSO: 21328 PH 2021-10-30 2241 W9RE   59   04 JA3YBK 59   25 
QSO: 21331 PH 2021-10-30 2242 W9RE   59   04 PY4EK  59   11 
QSO: 21341 PH 2021-10-30 2243 W9RE   59   04 VE6SV  59   04 
QSO: 21343 PH 2021-10-30 2243 W9RE   59   04 PY2QT  59   11 
QSO: 21356 PH 2021-10-30 2246 W9RE   59   04 JI3DST 59   25 
QSO: 21359 PH 2021-10-30 2246 W9RE   59   04 JE1LFX 59   25 
QSO: 21365 PH 2021-10-30 2247 W9RE   59   04 JF9JTS 59   25 
QSO: 21371 PH 2021-10-30 2248 W9RE   59   04 JH1NBN 59   25 
QSO: 21374 PH 2021-10-30 2249 W9RE   59   04 JA0FVU 59   25 
QSO: 21378 PH 2021-10-30 2250 W9RE   59   04 PY2NZ  59   11 
QSO: 21383 PH 2021-10-30 2250 W9RE   59   04 JI2ZJS 59   25 
QSO: 21387 PH 2021-10-30 2251 W9RE   59   04 JL3JRY 59   25 
QSO: 21396 PH 2021-10-30 2251 W9RE   59   04 VE5PV  59   04 
QSO: 21400 PH 2021-10-30 2252 W9RE   59   04 ZZ2T   59   11 
QSO: 21409 PH 2021-10-30 2252 W9RE   59   04 JR3RIY 59   25 
QSO: 21413 PH 2021-10-30 2252 W9RE   59   04 JO3DDD 59   25 
QSO: 21415 PH 2021-10-30 2253 W9RE   59   04 JJ1LBJ 59   25 
QSO: 21417 PH 2021-10-30 2253 W9RE   59   04 JF2QNM 59   25 
QSO: 21421 PH 2021-10-30 2253 W9RE   59   04 JS1OYN 59   25 
QSO: 21440 PH 2021-10-30 2254 W9RE   59   04 KH6TU  59   31 
QSO: 21443 PH 2021-10-30 2255 W9RE   59   04 JQ1YUF 59   25 
QSO: 21446 PH 2021-10-30 2255 W9RE   59   04 JA7QVI 59   25 
QSO: 28515 PH 2021-10-30 2256 W9RE   59   04 ZL3CW  59   32 
QSO: 28386 PH 2021-10-30 2257 W9RE   59   04 ZM4T   59   32 
QSO: 21229 PH 2021-10-30 2258 W9RE   59   04 VA6RCN 59   04 
QSO: 21229 PH 2021-10-30 2259 W9RE   59   04 CE5MRA 59   12 
QSO: 21229 PH 2021-10-30 2300 W9RE   59   04 JA1RYC 59   25 
QSO: 21229 PH 2021-10-30 2300 W9RE   59   04 JA7BEW 59   25 
QSO: 21229 PH 2021-10-30 2302 W9RE   59   04 CE3WYZ 59   12 
QSO: 21229 PH 2021-10-30 2302 W9RE   59   04 VE7JMN 59   03 
QSO: 21229 PH 2021-10-30 2303 W9RE   59   04 JE2BOM 59   25 
QSO: 21229 PH 2021-10-30 2303 W9RE   59   04 KH6XX  59   31 
QSO: 21229 PH 2021-10-30 2303 W9RE   59   04 JH1GHY 59   25 
QSO: 21229 PH 2021-10-30 2304 W9RE   59   04 YB9BAC 59   28 
QSO: 21229 PH 2021-10-30 2304 W9RE   59   04 JA2DPQ 59   25 
QSO: 21229 PH 2021-10-30 2305 W9RE   59   04 JE2BTM 59   25 
QSO: 21229 PH 2021-10-30 2306 W9RE   59   04 JA7HYS 59   25 
QSO: 21229 PH 2021-10-30 2306 W9RE   59   04 7K1PTT 59   25 
QSO: 21229 PH 2021-10-30 2306 W9RE   59   04 VE6SPS 59   04 
QSO: 21229 PH 2021-10-30 2307 W9RE   59   04 JE3EDJ 59   25 
QSO: 21229 PH 2021-10-30 2308 W9RE   59   04 JM1PIH 59   25 
QSO: 21229 PH 2021-10-30 2309 W9RE   59   04 JH1OLB 59   25 
QSO: 21229 PH 2021-10-30 2310 W9RE   59   04 JE1RXJ 59   25 
QSO: 21229 PH 2021-10-30 2310 W9RE   59   04 VE6AO  59   04 
QSO: 21229 PH 2021-10-30 2311 W9RE   59   04 VA6MA  59   04 
QSO: 21229 PH 2021-10-30 2311 W9RE   59   04 JR5XPG 59   25 
QSO: 21229 PH 2021-10-30 2311 W9RE   59   04 JH1APK 59   25 
QSO: 21229 PH 2021-10-30 2313 W9RE   59   04 JA1GUH 59   25 
QSO: 21229 PH 2021-10-30 2314 W9RE   59   04 JH1ESB 59   25 
QSO: 21229 PH 2021-10-30 2314 W9RE   59   04 JG1ITH 59   25 
QSO: 21229 PH 2021-10-30 2315 W9RE   59   04 JH1OAI 59   25 
QSO: 21229 PH 2021-10-30 2315 W9RE   59   04 K6KMN  59   03 
QSO: 21229 PH 2021-10-30 2315 W9RE   59   04 VE7BGP 59   03 
QSO: 21229 PH 2021-10-30 2315 W9RE   59   04 KD7JZ  59   04 
QSO: 21229 PH 2021-10-30 2316 W9RE   59   04 JA2XCR 59   25 
QSO: 21229 PH 2021-10-30 2316 W9RE   59   04 JA7XRH 59   25 
QSO: 21229 PH 2021-10-30 2318 W9RE   59   04 JA6WFM 59   25 
QSO: 21229 PH 2021-10-30 2318 W9RE   59   04 JA1XRA 59   25 
QSO: 21229 PH 2021-10-30 2320 W9RE   59   04 JH6OPP 59   25 
QSO: 21229 PH 2021-10-30 2320 W9RE   59   04 JG1RET 59   25 
QSO: 21260 PH 2021-10-30 2331 W9RE   59   04 NH2DX  59   27 
QSO: 21264 PH 2021-10-30 2332 W9RE   59   04 VJ4Q   59   30 
QSO: 21270 PH 2021-10-30 2333 W9RE   59   04 KH7Q   59   31 
QSO: 21272 PH 2021-10-30 2334 W9RE   59   04 BG5TOX 59   24 
QSO: 21288 PH 2021-10-30 2337 W9RE   59   04 JA0QNJ 59   25 
QSO: 21299 PH 2021-10-30 2338 W9RE   59   04 KL7RA  59   01 
QSO: 21310 PH 2021-10-30 2339 W9RE   59   04 VJ4K   59   30 
QSO: 21323 PH 2021-10-30 2341 W9RE   59   04 7L1WII 59   25 
QSO: 21331 PH 2021-10-30 2342 W9RE   59   04 HL2WA  59   25 
QSO: 21334 PH 2021-10-30 2343 W9RE   59   04 JR1GSE 59   25 
QSO: 21337 PH 2021-10-30 2343 W9RE   59   04 JH7QXJ 59   25 
QSO: 21355 PH 2021-10-30 2346 W9RE   59   04 VK8NSB 59   29 
QSO: 21385 PH 2021-10-30 2347 W9RE   59   04 JA7YRR 59   25 
QSO: 21399 PH 2021-10-30 2348 W9RE   59   04 BY5EA  59   24 
QSO: 21403 PH 2021-10-30 2349 W9RE   59   04 JG3RPL 59   25 
QSO: 14158 PH 2021-10-30 2351 W9RE   59   04 LU1BJW 59   13 
QSO: 14164 PH 2021-10-30 2351 W9RE   59   04 VE2IM  59   02 
QSO: 14170 PH 2021-10-30 2352 W9RE   59   04 CB1C   59   12 
QSO: 14172 PH 2021-10-30 2352 W9RE   59   04 PY7ZC  59   11 
QSO: 14187 PH 2021-10-30 2353 W9RE   59   04 CX2CC  59   13 
QSO: 14190 PH 2021-10-30 2354 W9RE   59   04 PY4XX  59   11 
QSO: 14212 PH 2021-10-30 2356 W9RE   59   04 LW5HR  59   13 
QSO: 14223 PH 2021-10-30 2357 W9RE   59   04 PY2MM  59   11 
QSO: 14227 PH 2021-10-30 2357 W9RE   59   04 VE6JEM 59   04 
QSO: 14251 PH 2021-10-31 0000 W9RE   59   04 CE3CT  59   12 
QSO: 14255 PH 2021-10-31 0001 W9RE   59   04 HI3LT  59   08 
QSO: 14257 PH 2021-10-31 0001 W9RE   59   04 CE5DSQ 59   12 
QSO: 14260 PH 2021-10-31 0002 W9RE   59   04 FY5KE  59   09 
QSO: 14273 PH 2021-10-31 0005 W9RE   59   04 J68HZ  59   08 
QSO: 14281 PH 2021-10-31 0006 W9RE   59   04 CX5UA  59   13 
QSO: 14294 PH 2021-10-31 0007 W9RE   59   04 ZW8T   59   11 
QSO: 14301 PH 2021-10-31 0008 W9RE   59   04 PY2ZR  59   11 
QSO: 14313 PH 2021-10-31 0009 W9RE   59   04 ZF1A   59   08 
QSO:  7228 PH 2021-10-31 0017 W9RE   59   04 VC3X   59   04 
QSO: 21291 PH 2021-10-31 0021 W9RE   59   04 VE7FE  59   03 
QSO: 14231 PH 2021-10-31 0024 W9RE   59   04 PY3DX  59   11 
QSO: 14231 PH 2021-10-31 0025 W9RE   59   04 R0AGY  59   18 
QSO: 14231 PH 2021-10-31 0025 W9RE   59   04 VE4FH  59   04 
QSO: 14231 PH 2021-10-31 0026 W9RE   59   04 VE3CKO 59   04 
QSO: 14231 PH 2021-10-31 0026 W9RE   59   04 PT7ZT  59   11 
QSO: 14231 PH 2021-10-31 0026 W9RE   59   04 N2DEE  59   04 
QSO: 14231 PH 2021-10-31 0027 W9RE   59   04 PY2SRL 59   11 
QSO: 21211 PH 2021-10-31 0028 W9RE   59   04 KL1JP  59   01 
QSO: 14231 PH 2021-10-31 0031 W9RE   59   04 PY1SX  59   11 
QSO: 14231 PH 2021-10-31 0031 W9RE   59   04 PT2AW  59   11 
QSO: 14231 PH 2021-10-31 0031 W9RE   59   04 PY2LC  59   11 
QSO: 14231 PH 2021-10-31 0032 W9RE   59   04 PS2M   59   11 
QSO: 14231 PH 2021-10-31 0032 W9RE   59   04 N7SVI  59   03 
QSO: 14231 PH 2021-10-31 0033 W9RE   59   04 KF0DYR 59   04 
QSO: 14231 PH 2021-10-31 0033 W9RE   59   04 AL7LO  59   01 
QSO: 14231 PH 2021-10-31 0033 W9RE   59   04 PT7WM  59   11 
QSO: 14231 PH 2021-10-31 0033 W9RE   59   04 TF2MSN 59   40 
QSO: 14231 PH 2021-10-31 0035 W9RE   59   04 PP5TI  59   11 
QSO: 14231 PH 2021-10-31 0036 W9RE   59   04 VE6TN  59   04 
QSO: 14231 PH 2021-10-31 0036 W9RE   59   04 PY5JY  59   11 
QSO: 21256 PH 2021-10-31 0041 W9RE   59   04 7B1B   59   28 
QSO: 14157 PH 2021-10-31 0044 W9RE   59   04 RA0ACM 59   18 
QSO: 14157 PH 2021-10-31 0044 W9RE   59   04 XE1CL  59   06 
QSO: 14157 PH 2021-10-31 0044 W9RE   59   04 PY5XH  59   11 
QSO: 14157 PH 2021-10-31 0044 W9RE   59   04 FG5GP  59   08 
QSO: 14157 PH 2021-10-31 0046 W9RE   59   04 JA6BZI 59   25 
QSO: 14157 PH 2021-10-31 0047 W9RE   59   04 VE6SPS 59   04 
QSO: 14157 PH 2021-10-31 0047 W9RE   59   04 PY2UD  59   11 
QSO: 14157 PH 2021-10-31 0047 W9RE   59   04 E2A    59   26 
QSO: 14157 PH 2021-10-31 0048 W9RE   59   04 JH7QXJ 59   25 
QSO: 14157 PH 2021-10-31 0048 W9RE   59   04 RA3RCL 59   16 
QSO: 14157 PH 2021-10-31 0049 W9RE   59   04 PY2BBQ 59   11 
QSO: 14157 PH 2021-10-31 0049 W9RE   59   04 PY2LPM 59   11 
QSO: 14157 PH 2021-10-31 0050 W9RE   59   04 PY5IF  59   11 
QSO: 14157 PH 2021-10-31 0051 W9RE   59   04 R0UT   59   18 
QSO: 14157 PH 2021-10-31 0051 W9RE   59   04 VE7CLX 59   03 
QSO: 14157 PH 2021-10-31 0051 W9RE   59   04 UA4M   59   16 
QSO: 14157 PH 2021-10-31 0052 W9RE   59   04 LU7DUE 59   13 
QSO: 14157 PH 2021-10-31 0052 W9RE   59   04 JR1EMO 59   25 
QSO: 14157 PH 2021-10-31 0052 W9RE   59   04 JE1RXJ 59   25 
QSO: 14157 PH 2021-10-31 0053 W9RE   59   04 LT1K   59   13 
QSO: 14157 PH 2021-10-31 0053 W9RE   59   04 JR7COP 59   25 
QSO: 14157 PH 2021-10-31 0054 W9RE   59   04 JA2AXB 59   25 
QSO: 14157 PH 2021-10-31 0054 W9RE   59   04 VA4HZ  59   04 
QSO: 14157 PH 2021-10-31 0055 W9RE   59   04 LW4EF  59   13 
QSO: 14157 PH 2021-10-31 0055 W9RE   59   04 JA6EML 59   25 
QSO: 14157 PH 2021-10-31 0055 W9RE   59   04 B1Z    59   24 
QSO: 14157 PH 2021-10-31 0056 W9RE   59   04 RT9YA  59   18 
QSO: 14157 PH 2021-10-31 0056 W9RE   59   04 PP5TG  59   11 
QSO: 14157 PH 2021-10-31 0056 W9RE   59   04 JM1XCW 59   25 
QSO: 14157 PH 2021-10-31 0057 W9RE   59   04 B4O    59   24 
QSO: 14157 PH 2021-10-31 0057 W9RE   59   04 JG3RPL 59   25 
QSO: 14157 PH 2021-10-31 0058 W9RE   59   04 CE3WYZ 59   12 
QSO: 14157 PH 2021-10-31 0058 W9RE   59   04 PT9SS  59   11 
QSO: 14157 PH 2021-10-31 0058 W9RE   59   04 LU4JEA 59   13 
QSO: 14157 PH 2021-10-31 0059 W9RE   59   04 LU4DX  59   13 
QSO: 14157 PH 2021-10-31 0100 W9RE   59   04 PY4ARS 59   11 
