START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: M8C
CLUB:
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 446418
OPERATORS: G4DBL
SOAPBOX: Most operating done during Sunday.  The geo-magnetic storm was an
QSO:  7000 CW 2017-05-28 1745 M8C           599 0330   HB9CIC        599 0565
QSO:  7000 CW 2017-05-28 1745 M8C           599 0331   UZ3A          599 2228
QSO:  7000 CW 2017-05-28 1747 M8C           599 0332   SP3A          599 0895
QSO:  7000 CW 2017-05-28 1747 M8C           599 0333   DL1GME        599 0803
QSO:  7000 CW 2017-05-28 1748 M8C           599 0334   YU2A          599 0987
QSO:  7000 CW 2017-05-28 1748 M8C           599 0335   RT4M          599 0575
QSO:  7000 CW 2017-05-28 1749 M8C           599 0336   UV7V          599 1495
QSO:  7000 CW 2017-05-28 1749 M8C           599 0337   LY5T          599 0560
QSO:  7000 CW 2017-05-28 1750 M8C           599 0338   DL3ANK        599 1673
QSO:  7000 CW 2017-05-28 1750 M8C           599 0339   UB6B          599 1134
QSO:  7000 CW 2017-05-28 1752 M8C           599 0340   DL500ML       599 0188
QSO:  7000 CW 2017-05-28 1819 M8C           599 0341   SP3JUN        599 0523
QSO:  7000 CW 2017-05-28 1820 M8C           599 0342   II9P          599 1607
QSO:  7000 CW 2017-05-28 1821 M8C           599 0343   E77AW         599 1037
QSO:  7000 CW 2017-05-28 1824 M8C           599 0344   ED5O          599 0865
QSO:  7000 CW 2017-05-28 1824 M8C           599 0345   GM0FGI        599 0498
QSO:  7000 CW 2017-05-28 1825 M8C           599 0346   DL1NEO        599 1236
QSO:  7000 CW 2017-05-28 1829 M8C           599 0347   DF0WRTC       599 1337
QSO:  7000 CW 2017-05-28 1830 M8C           599 0348   LY2MM         599 1293
QSO:  7000 CW 2017-05-28 1830 M8C           599 0349   UA6CC         599 1371
QSO:  7000 CW 2017-05-28 1831 M8C           599 0350   YO3FRI        599 1174
QSO:  7000 CW 2017-05-28 1831 M8C           599 0351   RD7T          599 2353
QSO:  7000 CW 2017-05-28 1832 M8C           599 0352   P33W          599 1614
QSO:  7000 CW 2017-05-28 1832 M8C           599 0353   R4RR          599 2576
QSO:  7000 CW 2017-05-28 1833 M8C           599 0354   OL8M          599 1512
QSO:  7000 CW 2017-05-28 1834 M8C           599 0355   ON4UNT        599 0313
QSO:  7000 CW 2017-05-28 1834 M8C           599 0356   HG5D          599 1283
QSO:  7000 CW 2017-05-28 1835 M8C           599 0357   OK1AY         599 0424
QSO:  7000 CW 2017-05-28 1835 M8C           599 0358   OK2FD         599 1139
QSO:  7000 CW 2017-05-28 1836 M8C           599 0359   R3OQ          599 0376
QSO:  7000 CW 2017-05-28 1836 M8C           599 0360   LZ7A          599 1029
QSO:  7000 CW 2017-05-28 1838 M8C           599 0361   DL3MVC        599 0300
QSO:  7000 CW 2017-05-28 1839 M8C           599 0362   RA3AN         599 1586
QSO:  7000 CW 2017-05-28 1843 M8C           599 0363   UW5U          599 1009
QSO:  7000 CW 2017-05-28 1844 M8C           599 0364   DJ6FO         599 0228
QSO:  7000 CW 2017-05-28 1844 M8C           599 0365   UX2MF         599 0941
QSO:  7000 CW 2017-05-28 1845 M8C           599 0366   S51MF         599 0354
QSO:  7000 CW 2017-05-28 1846 M8C           599 0367   CT7AJL        599 1094
QSO:  7000 CW 2017-05-28 1846 M8C           599 0368   UR6EA         599 1832
QSO:  7000 CW 2017-05-28 1847 M8C           599 0369   OK2SAR        599 0107
QSO:  7000 CW 2017-05-28 1847 M8C           599 0370   UR5WX         599 0734
QSO:  7000 CW 2017-05-28 1908 M8C           599 0371   MM0T          599 0629
QSO:  7000 CW 2017-05-28 1910 M8C           599 0372   YT4W          599 1541
QSO:  7000 CW 2017-05-28 1911 M8C           599 0373   LZ2FL         599 0484
QSO:  7000 CW 2017-05-28 1914 M8C           599 0374   RO5F          599 1052
QSO:  7000 CW 2017-05-28 1915 M8C           599 0375   ON6NL         599 0641
QSO:  7000 CW 2017-05-28 1915 M8C           599 0376   UT2WQ         599 0557
QSO:  7000 CW 2017-05-28 1916 M8C           599 0377   UX1VX         599 0655
QSO:  7000 CW 2017-05-28 1916 M8C           599 0378   LY2AT         599 0251
QSO:  7000 CW 2017-05-28 1917 M8C           599 0379   PA1CC         599 0794
QSO: 28000 CW 2017-05-28 1921 M8C           599 0380   YL2KO         599 2336
QSO: 28000 CW 2017-05-28 1922 M8C           599 0381   DH8BQA        599 0502
QSO: 28000 CW 2017-05-28 1924 M8C           599 0382   LZ1MS         599 0236
QSO: 28000 CW 2017-05-28 1925 M8C           599 0383   YL2VW         599 1690
QSO: 28000 CW 2017-05-28 1926 M8C           599 0384   UR5UDX        599 0129
QSO: 28000 CW 2017-05-28 1928 M8C           599 0385   SN2M          599 0131
QSO: 28000 CW 2017-05-28 1929 M8C           599 0386   LY2XW         599 2016
QSO: 28000 CW 2017-05-28 1930 M8C           599 0387   EW5Z          599 2429
QSO: 28000 CW 2017-05-28 1931 M8C           599 0388   9A1A          599 0382
QSO: 28000 CW 2017-05-28 1931 M8C           599 0389   G5O           599 0055
QSO: 28000 CW 2017-05-28 1932 M8C           599 0390   ES5RR         599 3268
QSO: 28000 CW 2017-05-28 1933 M8C           599 0391   G4R           599 1822
QSO: 28000 CW 2017-05-28 1933 M8C           599 0392   II9P          599 0251
QSO: 28000 CW 2017-05-28 1934 M8C           599 0393   LZ6K          599 0078
QSO: 28000 CW 2017-05-28 1934 M8C           599 0394   9A5Y          599 0110
QSO: 28000 CW 2017-05-28 1935 M8C           599 0395   SN0R          599 0026
QSO: 28000 CW 2017-05-28 1938 M8C           599 0396   EW3LN         599 0725
QSO: 28000 CW 2017-05-28 1939 M8C           599 0397   SP5CNA        599 0325
QSO: 28000 CW 2017-05-28 1939 M8C           599 0398   S59AA         599 1278
QSO: 28000 CW 2017-05-28 1940 M8C           599 0399   DM3F          599 0146
QSO: 28000 CW 2017-05-28 1940 M8C           599 0400   DJ9RR         599 1168
QSO: 28000 CW 2017-05-28 1941 M8C           599 0401   YL2CV         599 0930
QSO: 28000 CW 2017-05-28 1941 M8C           599 0402   DK2LO         599 0410
QSO: 28000 CW 2017-05-28 1942 M8C           599 0403   HA1BC         599 0893
QSO: 28000 CW 2017-05-28 1943 M8C           599 0404   OK1LV         599 0045
QSO: 28000 CW 2017-05-28 1943 M8C           599 0405   IK0EIE        599 0039
QSO: 28000 CW 2017-05-28 1943 M8C           599 0406   DL9ZP         599 0095
QSO: 28000 CW 2017-05-28 1944 M8C           599 0407   SQ9FMU        599 0455
QSO: 28000 CW 2017-05-28 1944 M8C           599 0408   DL5YM         599 1360
QSO: 28000 CW 2017-05-28 1945 M8C           599 0409   SP9H          599 1229
QSO: 28000 CW 2017-05-28 1945 M8C           599 0410   HA6NW         599 0933
QSO: 28000 CW 2017-05-28 1946 M8C           599 0411   DL8TG         599 0250
QSO: 28000 CW 2017-05-28 1946 M8C           599 0412   9A2TN         599 0466
QSO: 28000 CW 2017-05-28 1947 M8C           599 0413   LY4L          599 2096
QSO: 28000 CW 2017-05-28 1948 M8C           599 0414   YL1S          599 0969
QSO: 28000 CW 2017-05-28 1949 M8C           599 0415   YU1WC         599 0686
QSO: 28000 CW 2017-05-28 1949 M8C           599 0416   OK5SA         599 0344
QSO: 28000 CW 2017-05-28 1949 M8C           599 0417   OE1CIW        599 0608
QSO: 28000 CW 2017-05-28 1950 M8C           599 0418   DL1HAZ        599 0183
QSO: 28000 CW 2017-05-28 1951 M8C           599 0419   OK1DCP        599 0022
QSO: 28000 CW 2017-05-28 1951 M8C           599 0420   DL8MF         599 0019
QSO: 28000 CW 2017-05-28 1952 M8C           599 0421   IK3MLF        599 0095
QSO: 28000 CW 2017-05-28 1953 M8C           599 0422   SU9JG         599 0076
QSO: 28000 CW 2017-05-28 1953 M8C           599 0423   DD1A          599 2638
QSO: 28000 CW 2017-05-28 1954 M8C           599 0424   UR5F          599 1380
QSO: 28000 CW 2017-05-28 1955 M8C           599 0425   OK1WMJ        599 0127
QSO: 28000 CW 2017-05-28 1956 M8C           599 0426   OK2LW         599 0190
QSO: 28000 CW 2017-05-28 1956 M8C           599 0427   OE8ED         599 0914
QSO: 28000 CW 2017-05-28 1957 M8C           599 0428   LZ7A          599 0055
QSO: 28000 CW 2017-05-28 1957 M8C           599 0429   IB3N          599 0222
QSO: 28000 CW 2017-05-28 1958 M8C           599 0430   S56A          599 1287
QSO: 28000 CW 2017-05-28 1958 M8C           599 0431   SP5GH         599 0041
QSO: 28000 CW 2017-05-28 1959 M8C           599 0432   UY7C          599 1232
QSO: 28000 CW 2017-05-28 1959 M8C           599 0433   DL5ARM        599 0414
QSO: 28000 CW 2017-05-28 2000 M8C           599 0434   RM2D          599 1454
QSO: 28000 CW 2017-05-28 2000 M8C           599 0435   YO9HP         599 2014
QSO: 28000 CW 2017-05-28 2000 M8C           599 0436   LY2N          599 0004
QSO: 28000 CW 2017-05-28 2001 M8C           599 0437   DG0AM         599 0164
QSO: 28000 CW 2017-05-28 2001 M8C           599 0438   HG1R          599 0196
QSO: 28000 CW 2017-05-28 2001 M8C           599 0439   DH7NTO        599 0719
QSO: 28000 CW 2017-05-28 2002 M8C           599 0440   9A1CBM        599 0648
QSO: 28000 CW 2017-05-28 2002 M8C           599 0441   IK1RQQ        599 0026
QSO: 28000 CW 2017-05-28 2003 M8C           599 0442   UR5WAT        599 0023
QSO: 28000 CW 2017-05-28 2003 M8C           599 0443   HA1TNX        599 0051
QSO: 28000 CW 2017-05-28 2004 M8C           599 0444   9A1AA         599 0149
QSO: 28000 CW 2017-05-28 2004 M8C           599 0445   S51Z          599 0057
QSO: 28000 CW 2017-05-28 2005 M8C           599 0446   9A2BD         599 0471
QSO: 28000 CW 2017-05-28 2006 M8C           599 0447   DL9MFY        599 0053
QSO: 28000 CW 2017-05-28 2009 M8C           599 0448   I0GOJ         599 0626
QSO: 28000 CW 2017-05-28 2009 M8C           599 0449   OK7CM         599 0024
QSO: 28000 CW 2017-05-28 2010 M8C           599 0450   DL5LYM        599 1131
QSO: 21000 CW 2017-05-28 2020 M8C           599 0451   OK3C          599 0650
QSO: 21000 CW 2017-05-28 2020 M8C           599 0452   UR6IJ         599 0257
QSO: 21000 CW 2017-05-28 2020 M8C           599 0453   HB9BUN        599 0412
QSO: 21000 CW 2017-05-28 2021 M8C           599 0454   LY4A          599 0448
QSO: 21000 CW 2017-05-28 2021 M8C           599 0455   SQ9FMU        599 0475
QSO: 21000 CW 2017-05-28 2022 M8C           599 0456   OK6AA         599 0006
QSO: 21000 CW 2017-05-28 2022 M8C           599 0457   DF1LON        599 0841
QSO: 21000 CW 2017-05-28 2023 M8C           599 0458   IZ2OOS        599 0476
QSO: 21000 CW 2017-05-28 2024 M8C           599 0459   IZ3NVR        599 0271
QSO: 21000 CW 2017-05-28 2024 M8C           599 0460   DJ3XA         599 0357
QSO: 21000 CW 2017-05-28 2025 M8C           599 0461   S53X          599 2175
QSO: 21000 CW 2017-05-28 2025 M8C           599 0462   UT1DX         599 0246
QSO: 21000 CW 2017-05-28 2026 M8C           599 0463   OE1CTW        599 0621
QSO: 21000 CW 2017-05-28 2026 M8C           599 0464   DJ6TB         599 0099
QSO: 21000 CW 2017-05-28 2027 M8C           599 0465   LZ8ZZ         599 0367
QSO: 21000 CW 2017-05-28 2028 M8C           599 0466   9A1CBM        599 0661
QSO: 21000 CW 2017-05-28 2029 M8C           599 0467   SN4A          599 1396
QSO: 21000 CW 2017-05-28 2029 M8C           599 0468   IK8UND        599 1646
QSO: 21000 CW 2017-05-28 2030 M8C           599 0469   UT3WS         599 0121
QSO: 21000 CW 2017-05-28 2031 M8C           599 0470   SP5AUY        599 0387
QSO: 21000 CW 2017-05-28 2032 M8C           599 0471   SV1CEI        599 0006
QSO: 21000 CW 2017-05-28 2032 M8C           599 0472   EW2O          599 0299
QSO: 21000 CW 2017-05-28 2032 M8C           599 0473   DF5RF         599 0875
QSO: 21000 CW 2017-05-28 2033 M8C           599 0474   HA1BC         599 0933
QSO: 21000 CW 2017-05-28 2034 M8C           599 0475   YP8A          599 0111
QSO: 21000 CW 2017-05-28 2034 M8C           599 0476   YU5A          599 1447
QSO: 21000 CW 2017-05-28 2034 M8C           599 0477   DF8TY         599 0249
QSO: 21000 CW 2017-05-28 2035 M8C           599 0478   DJ3XD         599 0331
QSO: 21000 CW 2017-05-28 2036 M8C           599 0479   DJ9SO         599 0121
QSO: 21000 CW 2017-05-28 2036 M8C           599 0480   DF3AX         599 1130
QSO: 21000 CW 2017-05-28 2037 M8C           599 0481   S51A          599 2666
QSO: 21000 CW 2017-05-28 2037 M8C           599 0482   I63C          599 0631
QSO: 21000 CW 2017-05-28 2039 M8C           599 0483   OK1ANP        599 0101
QSO: 21030 CW 2017-05-28 2042 M8C           599 0484   YO9HP         599 2049
QSO: 21030 CW 2017-05-28 2043 M8C           599 0485   IK4VET        599 0258
QSO: 21030 CW 2017-05-28 2045 M8C           599 0486   DL7USW/P      599 0427
QSO: 21030 CW 2017-05-28 2045 M8C           599 0487   YT5L          599 0094
QSO: 21030 CW 2017-05-28 2046 M8C           599 0488   DJ1OJ         599 0454
QSO: 14000 CW 2017-05-28 2055 M8C           599 0489   DF8TY         599 0254
QSO: 14000 CW 2017-05-28 2056 M8C           599 0490   HA6VH         599 0056
QSO: 14000 CW 2017-05-28 2057 M8C           599 0491   S54X          599 0887
QSO: 14000 CW 2017-05-28 2057 M8C           599 0492   UW7W          599 1398
QSO: 14000 CW 2017-05-28 2058 M8C           599 0493   DL1BUG        599 1212
QSO: 14000 CW 2017-05-28 2059 M8C           599 0494   DL2MDZ        599 0105
QSO: 14000 CW 2017-05-28 2059 M8C           599 0495   S56A          599 1318
QSO: 14000 CW 2017-05-28 2101 M8C           599 0496   LZ5R          599 3641
QSO: 14000 CW 2017-05-28 2101 M8C           599 0497   LZ5R          599 3641
QSO: 14000 CW 2017-05-28 2102 M8C           599 0498   OL0W          599 1690
QSO: 14000 CW 2017-05-28 2102 M8C           599 0499   S58MU         599 1486
QSO: 14000 CW 2017-05-28 2103 M8C           599 0500   G4KZD         599 0588
QSO: 14000 CW 2017-05-28 2103 M8C           599 0501   S57A          599 0061
QSO: 14000 CW 2017-05-28 2104 M8C           599 0502   SP3FSM        599 0049
QSO: 14000 CW 2017-05-28 2106 M8C           599 0503   E74Y          599 0678
QSO: 14000 CW 2017-05-28 2106 M8C           599 0504   UY0ZG         599 0950
QSO: 14000 CW 2017-05-28 2108 M8C           599 0505   VC3T          599 0629
QSO: 14000 CW 2017-05-28 2109 M8C           599 0506   IT9RBW        599 1024
QSO: 14000 CW 2017-05-28 2109 M8C           599 0507   EW1P          599 1053
QSO: 14000 CW 2017-05-28 2112 M8C           599 0508   PA3AAV        599 1211
QSO: 14000 CW 2017-05-28 2112 M8C           599 0509   UY5VA         599 1768
QSO: 14000 CW 2017-05-28 2112 M8C           599 0510   HA1BC         599 0961
QSO: 14000 CW 2017-05-28 2113 M8C           599 0511   EA3CV         599 0406
QSO: 14000 CW 2017-05-28 2113 M8C           599 0512   DL3SDN        599 0072
QSO: 14000 CW 2017-05-28 2114 M8C           599 0513   OM8MF         599 0206
QSO: 14000 CW 2017-05-28 2115 M8C           599 0514   SP5TT         599 0186
QSO: 14000 CW 2017-05-28 2116 M8C           599 0515   SP6MLX        599 0779
QSO: 14000 CW 2017-05-28 2117 M8C           599 0516   EW4R          599 0444
QSO: 14000 CW 2017-05-28 2118 M8C           599 0517   PY2RX         599 0075
QSO: 14000 CW 2017-05-28 2119 M8C           599 0518   SP9FMP        599 0196
QSO: 14000 CW 2017-05-28 2119 M8C           599 0519   SP7CVW        599 0050
QSO: 14000 CW 2017-05-28 2120 M8C           599 0520   OK2GU         599 0035
QSO: 14000 CW 2017-05-28 2121 M8C           599 0521   OK2PBG        599 0162
QSO: 14000 CW 2017-05-28 2122 M8C           599 0522   G2X           599 0794
QSO: 14000 CW 2017-05-28 2123 M8C           599 0523   S51A          599 2709
QSO: 14000 CW 2017-05-28 2124 M8C           599 0524   S58KA         599 0408
QSO: 21000 CW 2017-05-28 2133 M8C           599 0525   YT9W          599 0562
QSO: 21000 CW 2017-05-28 2134 M8C           599 0526   I3FGX         599 0070
QSO: 21000 CW 2017-05-28 2137 M8C           599 0527   NR4M          599 0549
QSO: 21000 CW 2017-05-28 2141 M8C           599 0528   EA7GV         599 0078
QSO: 28000 CW 2017-05-28 2143 M8C           599 0529   WO4O          599 2484
QSO: 28000 CW 2017-05-28 2145 M8C           599 0530   EA3NT         599 0327
QSO: 28000 CW 2017-05-28 2148 M8C           599 0531   WX4G          599 0432
QSO: 21000 CW 2017-05-28 2155 M8C           599 0532   F6IRA         599 0510
QSO: 21000 CW 2017-05-28 2203 M8C           599 0533   AD4ES         599 1944
QSO: 14000 CW 2017-05-28 2209 M8C           599 0534   W1TO          599 0375
QSO: 14000 CW 2017-05-28 2211 M8C           599 0535   WK1Q          599 1937
QSO: 14000 CW 2017-05-28 2212 M8C           599 0536   N3RD          599 0835
QSO: 14000 CW 2017-05-28 2213 M8C           599 0537   OK1MMN        599 0182
QSO: 14000 CW 2017-05-28 2214 M8C           599 0538   IQ2CU         599 0362
QSO: 14000 CW 2017-05-28 2215 M8C           599 0539   7P50B         599 0100
QSO: 14000 CW 2017-05-28 2220 M8C           599 0540   F5MXQ         599 2062
QSO: 14030 CW 2017-05-28 2223 M8C           599 0541   IK7NXU        599 0227
QSO:  3500 CW 2017-05-28 2234 M8C           599 0542   SP5Y          599 1460
QSO:  3500 CW 2017-05-28 2236 M8C           599 0543   9A1A          599 1080
QSO:  3500 CW 2017-05-28 2237 M8C           599 0544   RW2F          599 0728
QSO:  3500 CW 2017-05-28 2238 M8C           599 0545   II1A          599 1085
QSO:  3500 CW 2017-05-28 2238 M8C           599 0546   LY4A          599 0699
QSO:  3500 CW 2017-05-28 2239 M8C           599 0547   S52AW         599 1064
QSO:  3500 CW 2017-05-28 2239 M8C           599 0548   LY2FN         599 0858
QSO:  3500 CW 2017-05-28 2240 M8C           599 0549   G4BUE         599 0512
QSO:  3500 CW 2017-05-28 2241 M8C           599 0550   YU1ED         599 0588
QSO:  3500 CW 2017-05-28 2241 M8C           599 0551   LZ9W          599 0916
QSO:  3500 CW 2017-05-28 2242 M8C           599 0552   SQ5M          599 0683
QSO:  3500 CW 2017-05-28 2243 M8C           599 0553   SP1AEN        599 1332
QSO:  3500 CW 2017-05-28 2243 M8C           599 0554   SC5C          599 1133
QSO:  3500 CW 2017-05-28 2244 M8C           599 0555   MW5R          599 0779
QSO:  3500 CW 2017-05-28 2245 M8C           599 0556   OL4W          599 0702
QSO:  3500 CW 2017-05-28 2245 M8C           599 0557   UT2IO         599 1179
QSO:  3500 CW 2017-05-28 2246 M8C           599 0558   RD7T          599 2565
QSO:  3500 CW 2017-05-28 2247 M8C           599 0559   EW8DX         599 1993
QSO:  3500 CW 2017-05-28 2247 M8C           599 0560   SP1NY         599 1552
QSO:  3500 CW 2017-05-28 2248 M8C           599 0561   DJ3XA         599 0448
QSO:  3500 CW 2017-05-28 2248 M8C           599 0562   LA8MM         599 1265
QSO:  3500 CW 2017-05-28 2249 M8C           599 0563   OK2LW         599 0251
QSO:  3500 CW 2017-05-28 2250 M8C           599 0564   E74O          599 0473
QSO:  3500 CW 2017-05-28 2250 M8C           599 0565   RT5Z          599 2510
QSO:  3500 CW 2017-05-28 2251 M8C           599 0566   S57KM         599 0714
QSO:  3500 CW 2017-05-28 2252 M8C           599 0567   DJ9RR         599 1273
QSO:  3500 CW 2017-05-28 2252 M8C           599 0568   OK1VK         599 0652
QSO:  3500 CW 2017-05-28 2253 M8C           599 0569   OK2FD         599 1278
QSO:  3500 CW 2017-05-28 2253 M8C           599 0570   HA3FMR        599 0388
QSO:  3500 CW 2017-05-28 2254 M8C           599 0571   DL40MFR       599 2159
QSO:  3500 CW 2017-05-28 2254 M8C           599 0572   EU4E          599 0840
QSO:  3500 CW 2017-05-28 2255 M8C           599 0573   OL5Y          599 1644
QSO:  3500 CW 2017-05-28 2255 M8C           599 0574   OM3CPF        599 0811
QSO:  3500 CW 2017-05-28 2256 M8C           599 0575   RA4PQ         599 0428
QSO:  3500 CW 2017-05-28 2257 M8C           599 0576   UR8RF         599 0119
QSO:  3500 CW 2017-05-28 2258 M8C           599 0577   DR4A          599 0744
QSO:  3500 CW 2017-05-28 2258 M8C           599 0578   OL6P          599 2435
QSO:  3500 CW 2017-05-28 2259 M8C           599 0579   F5PRH         599 1056
QSO:  3500 CW 2017-05-28 2300 M8C           599 0580   OK7O          599 0860
QSO:  3500 CW 2017-05-28 2300 M8C           599 0581   DQ1P          599 0277
QSO:  3500 CW 2017-05-28 2301 M8C           599 0582   SO4R          599 2695
QSO:  3500 CW 2017-05-28 2302 M8C           599 0583   S57Z          599 0927
QSO:  3500 CW 2017-05-28 2302 M8C           599 0584   OK7Y          599 1321
QSO:  3500 CW 2017-05-28 2303 M8C           599 0585   GD4EIP        599 0316
QSO:  3500 CW 2017-05-28 2304 M8C           599 0586   LY9A          599 0349
QSO:  3500 CW 2017-05-28 2304 M8C           599 0587   HG7T          599 0666
QSO:  3500 CW 2017-05-28 2304 M8C           599 0588   DK3WW         599 1873
QSO:  3500 CW 2017-05-28 2305 M8C           599 0589   I2IFT         599 0826
QSO:  3500 CW 2017-05-28 2306 M8C           599 0590   DD0CC         599 0549
QSO:  3500 CW 2017-05-28 2308 M8C           599 0591   LZ3YY         599 0512
QSO:  3500 CW 2017-05-28 2309 M8C           599 0592   R4RR          599 2859
QSO:  3500 CW 2017-05-28 2309 M8C           599 0593   II9P          599 0558
QSO:  3500 CW 2017-05-28 2310 M8C           599 0594   SP2LNW        599 1770
QSO:  3500 CW 2017-05-28 2310 M8C           599 0595   LZ5R          599 3763
QSO:  3500 CW 2017-05-28 2310 M8C           599 0596   DF2WF         599 0190
QSO:  3500 CW 2017-05-28 2311 M8C           599 0597   RA3WT         599 0826
QSO:  3500 CW 2017-05-28 2313 M8C           599 0598   YU0U          599 0767
QSO:  3500 CW 2017-05-28 2314 M8C           599 0599   LA2AB         599 0746
QSO:  3500 CW 2017-05-28 2314 M8C           599 0600   YL2VW         599 1906
QSO:  3500 CW 2017-05-28 2315 M8C           599 0601   G6N           599 0206
QSO:  3500 CW 2017-05-28 2316 M8C           599 0602   UA4M          599 3041
QSO:  3500 CW 2017-05-28 2317 M8C           599 0603   RW1C          599 0443
QSO:  3500 CW 2017-05-28 2317 M8C           599 0604   R3RK          599 0954
QSO:  3500 CW 2017-05-28 2318 M8C           599 0605   DL1NEO        599 1480
QSO:  3500 CW 2017-05-28 2318 M8C           599 0606   SZ1A          599 0425
QSO:  3500 CW 2017-05-28 2319 M8C           599 0607   EW6M          599 0984
QSO:  3500 CW 2017-05-28 2320 M8C           599 0608   8S0DX         599 0226
QSO:  3500 CW 2017-05-28 2320 M8C           599 0609   9A7A          599 4005
QSO:  3500 CW 2017-05-28 2320 M8C           599 0610   9A3B          599 0733
QSO:  3500 CW 2017-05-28 2321 M8C           599 0611   EU1WW         599 2019
QSO:  3500 CW 2017-05-28 2321 M8C           599 0612   YU1FJK        599 0697
QSO:  3500 CW 2017-05-28 2322 M8C           599 0613   DL6KWN        599 0634
QSO:  3500 CW 2017-05-28 2322 M8C           599 0614   DG7EE         599 0929
QSO:  3500 CW 2017-05-28 2323 M8C           599 0615   UT3UCP        599 1291
QSO:  3500 CW 2017-05-28 2324 M8C           599 0616   UB6B          599 0542
QSO:  3500 CW 2017-05-28 2324 M8C           599 0617   SN7O          599 1871
QSO:  3500 CW 2017-05-28 2324 M8C           599 0618   SN7Q          599 3234
QSO:  3500 CW 2017-05-28 2326 M8C           599 0619   UR5LAM        599 1726
QSO:  3500 CW 2017-05-28 2326 M8C           599 0620   G5O           599 0348
QSO:  3500 CW 2017-05-28 2326 M8C           599 0621   OM7M          599 0749
QSO:  3500 CW 2017-05-28 2327 M8C           599 0622   OK1BLU        599 0328
QSO:  3500 CW 2017-05-28 2328 M8C           599 0623   SP2KPD        599 2259
QSO:  3500 CW 2017-05-28 2328 M8C           599 0624   DJ8EW         599 1155
QSO:  3500 CW 2017-05-28 2329 M8C           599 0625   DM2M          599 1422
QSO:  3500 CW 2017-05-28 2329 M8C           599 0626   SM5CSS        599 1180
QSO:  3500 CW 2017-05-28 2330 M8C           599 0627   OM4Q          599 2183
QSO:  3500 CW 2017-05-28 2330 M8C           599 0628   DL1NKS        599 1048
QSO:  3500 CW 2017-05-28 2331 M8C           599 0629   DK0SU         599 0168
QSO:  3500 CW 2017-05-28 2332 M8C           599 0630   OF8CW         599 0343
QSO:  3500 CW 2017-05-28 2332 M8C           599 0631   YL2CV         599 1829
QSO:  3500 CW 2017-05-28 2333 M8C           599 0632   SQ9FMU        599 0565
QSO:  3500 CW 2017-05-28 2334 M8C           599 0633   OM5WW         599 1193
QSO:  3500 CW 2017-05-28 2334 M8C           599 0634   DJ3WE         599 0686
QSO:  3500 CW 2017-05-28 2334 M8C           599 0635   OK7PN         599 1361
QSO:  3500 CW 2017-05-28 2335 M8C           599 0636   E70T          599 0100
QSO:  3500 CW 2017-05-28 2335 M8C           599 0637   YU1XX         599 0529
QSO:  3500 CW 2017-05-28 2336 M8C           599 0638   IN3FHE        599 0895
QSO:  3500 CW 2017-05-28 2337 M8C           599 0639   HG5O          599 0273
QSO:  3500 CW 2017-05-28 2338 M8C           599 0640   UW7W          599 1469
QSO:  3500 CW 2017-05-28 2338 M8C           599 0641   EC2DX         599 0621
QSO:  3500 CW 2017-05-28 2339 M8C           599 0642   HA6NL         599 1488
QSO:  3500 CW 2017-05-28 2340 M8C           599 0643   OM0WR         599 0800
QSO:  3500 CW 2017-05-28 2341 M8C           599 0644   S50B          599 0767
QSO:  3500 CW 2017-05-28 2342 M8C           599 0645   LY2BMX        599 0622
QSO:  3500 CW 2017-05-28 2342 M8C           599 0646   DF0WRTC       599 0622
QSO:  3500 CW 2017-05-28 2342 M8C           599 0647   YU5T          599 0593
QSO:  3500 CW 2017-05-28 2343 M8C           599 0648   ED5O          599 0415
QSO:  3500 CW 2017-05-28 2343 M8C           599 0649   DF7GG         599 0593
QSO:  3500 CW 2017-05-28 2344 M8C           599 0650   D1DNR         599 0505
QSO:  3500 CW 2017-05-28 2344 M8C           599 0651   DM6V          599 0586
QSO:  3500 CW 2017-05-28 2344 M8C           599 0652   SE6N          599 0316
QSO:  3500 CW 2017-05-28 2345 M8C           599 0653   RZ3AMW        599 0454
QSO:  3500 CW 2017-05-28 2346 M8C           599 0654   YT6W          599 3029
QSO:  3500 CW 2017-05-28 2346 M8C           599 0655   LZ7O          599 0723
QSO:  3500 CW 2017-05-28 2347 M8C           599 0656   DL6KVA        599 1885
QSO:  3500 CW 2017-05-28 2349 M8C           599 0657   RO5X          599 0420
QSO:  3500 CW 2017-05-28 2350 M8C           599 0658   ES3VI         599 0544
QSO:  3500 CW 2017-05-28 2351 M8C           599 0659   S53X          599 2383
QSO:  3500 CW 2017-05-28 2351 M8C           599 0660   OP4K          599 2762
QSO:  3500 CW 2017-05-28 2351 M8C           599 0661   P33W          599 0832
QSO:  3500 CW 2017-05-28 2352 M8C           599 0662   UR6EA         599 2062
QSO:  3500 CW 2017-05-28 2353 M8C           599 0663   DD1A          599 2795
QSO:  3500 CW 2017-05-28 2355 M8C           599 0664   DL1ARJ        599 0562
