START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 7250
NAME: Koichi Matsumoto
LOCATION: DX
OPERATORS: JN3DMJ
CLUB:
CERTIFICATE: YES
CREATED-BY:
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 14057 CW 2017-05-28 0242 JN3DMJ        599 0054   JI1FOE        599 0197
QSO: 21034 CW 2017-05-28 0642 JN3DMJ        599 0055   HS5NMF        599 0769
QSO: 21035 CW 2017-05-28 0654 JN3DMJ        599 0056   YE1K          599 1202
QSO: 21017 CW 2017-05-28 0708 JN3DMJ        599 0057   9M2ZAK        599 0699
QSO: 21020 CW 2017-05-28 0715 JN3DMJ        599 0058   VK6LW         599 1148
QSO: 21029 CW 2017-05-28 0723 JN3DMJ        599 0059   VK3JA         599 0282
QSO: 21034 CW 2017-05-28 0736 JN3DMJ        599 0060   VK4AN         599 0303
QSO: 14025 CW 2017-05-28 0839 JN3DMJ        599 0061   WH6R          599 1846
QSO: 14032 CW 2017-05-28 0901 JN3DMJ        599 0062   NH7A          599 1689
QSO: 14043 CW 2017-05-28 0911 JN3DMJ        599 0063   RU0LL         599 0758
QSO: 14007 CW 2017-05-28 0934 JN3DMJ        599 0064   BD1IIJ        599 0211
QSO: 14010 CW 2017-05-28 0938 JN3DMJ        599 0065   RT0F          599 1526
QSO:  7007 CW 2017-05-28 1036 JN3DMJ        599 0066   JE4MHL        599 0773
QSO:  7009 CW 2017-05-28 1041 JN3DMJ        599 0067   JA2PFO        599 0201
QSO:  7012 CW 2017-05-28 1053 JN3DMJ        599 0068   WQ6X          599 0816
QSO:  7006 CW 2017-05-28 1334 JN3DMJ        599 0069   HL3EQG        599 0034
QSO:  7008 CW 2017-05-28 1341 JN3DMJ        599 0070   NF6A          599 1701
QSO:  7027 CW 2017-05-28 1351 JN3DMJ        599 0071   JG1FKT        599 0203
QSO:  3517 CW 2017-05-28 1359 JN3DMJ        599 0072   JG1LFR        599 0150
QSO:  3526 CW 2017-05-28 1402 JN3DMJ        599 0073   JA3YBK        599 0089
QSO:  7005 CW 2017-05-28 1415 JN3DMJ        599 0074   JA1CP         599 0441
QSO:  7011 CW 2017-05-28 1426 JN3DMJ        599 0075   BG4TRN        599 0589
END-OF-LOG:
