START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.171
CALLSIGN: OH1O
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 647064
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
NAME: Pekka Ketonen
SOAPBOX: Thanks for nice contest again
SOAPBOX: RIG(s): K3, Acom 1000; ANTENNA(s): 4-el steppir, dipoles, verticals
QSO: 28000 PH 2009-10-25 1017 OH1O          59  15     S53F          59  15
QSO: 28000 PH 2009-10-25 1017 OH1O          59  15     IQ2MG         59  15
QSO: 28000 PH 2009-10-25 1018 OH1O          59  15     E73M          59  15
QSO: 28000 PH 2009-10-25 1019 OH1O          59  15     CR3A          59  33
QSO: 28000 PH 2009-10-25 1021 OH1O          59  15     OE2S          59  15
QSO: 28000 PH 2009-10-25 1022 OH1O          59  15     CN3A          59  33
QSO: 28000 PH 2009-10-25 1023 OH1O          59  15     I2MQP         59  15
QSO: 28000 PH 2009-10-25 1026 OH1O          59  15     IQ4RN         59  15
QSO: 28000 PH 2009-10-25 1027 OH1O          59  15     EE9Z          59  33
QSO: 28000 PH 2009-10-25 1029 OH1O          59  15     SV9GPV        59  20
QSO: 28000 PH 2009-10-25 1029 OH1O          59  15     IR6D          59  15
QSO: 28000 PH 2009-10-25 1030 OH1O          59  15     IQ2RK         59  15
QSO: 28000 PH 2009-10-25 1031 OH1O          59  15     S51A          59  15
QSO: 28000 PH 2009-10-25 1033 OH1O          59  15     UU6JJ         59  16
QSO: 28000 PH 2009-10-25 1036 OH1O          59  15     LY8O          59  15
QSO: 28000 PH 2009-10-25 1043 OH1O          59  15     OG2A          59  15
QSO: 21000 PH 2009-10-25 1057 OH1O          59  15     ZX2B          59  11
QSO: 21000 PH 2009-10-25 1059 OH1O          59  15     LZ2JR         59  20
QSO: 21000 PH 2009-10-25 1101 OH1O          59  15     TA3IK/6       59  20
QSO: 21000 PH 2009-10-25 1102 OH1O          59  15     C4I           59  20
QSO: 21000 PH 2009-10-25 1103 OH1O          59  15     UA3R          59  16
QSO: 21000 PH 2009-10-25 1105 OH1O          59  15     IZ0IIY        59  15
QSO: 21000 PH 2009-10-25 1107 OH1O          59  15     SZ1A          59  20
QSO: 21000 PH 2009-10-25 1107 OH1O          59  15     I0LYO         59  15
QSO: 21000 PH 2009-10-25 1109 OH1O          59  15     F5VJK         59  14
QSO: 21000 PH 2009-10-25 1110 OH1O          59  15     IR8A          59  15
QSO: 21000 PH 2009-10-25 1111 OH1O          59  15     CT4HA         59  14
QSO: 21000 PH 2009-10-25 1116 OH1O          59  15     DP4K          59  14
QSO: 21000 PH 2009-10-25 1119 OH1O          59  15     PP5TR         59  11
QSO: 21000 PH 2009-10-25 1120 OH1O          59  15     EA1CBX        59  14
QSO: 21000 PH 2009-10-25 1121 OH1O          59  15     S50R          59  15
QSO: 21000 PH 2009-10-25 1122 OH1O          59  15     YL1XN         59  15
QSO: 21000 PH 2009-10-25 1123 OH1O          59  15     RK3K          59  16
QSO: 21000 PH 2009-10-25 1125 OH1O          59  15     OT2A          59  14
QSO: 21000 PH 2009-10-25 1127 OH1O          59  15     CN3A          59  33
QSO: 21000 PH 2009-10-25 1129 OH1O          59  15     RW2F          59  15
QSO: 21000 PH 2009-10-25 1134 OH1O          59  15     IM0/IK0FMB    59  15
QSO: 21000 PH 2009-10-25 1137 OH1O          59  15     M0XXT         59  14
QSO: 21000 PH 2009-10-25 1141 OH1O          59  15     4Z5FI         59  20
QSO: 21000 PH 2009-10-25 1143 OH1O          59  15     DR4A          59  14
QSO: 21000 PH 2009-10-25 1144 OH1O          59  15     PY3DX         59  11
QSO: 21000 PH 2009-10-25 1145 OH1O          59  15     DR5N          59  14
QSO: 21000 PH 2009-10-25 1145 OH1O          59  15     SK3W          59  14
QSO: 21000 PH 2009-10-25 1146 OH1O          59  15     EA3HCY        59  14
QSO: 21000 PH 2009-10-25 1154 OH1O          59  15     CT1EOD        59  14
QSO: 21000 PH 2009-10-25 1155 OH1O          59  15     EA6XQ         59  14
QSO: 21000 PH 2009-10-25 1156 OH1O          59  15     MW5D          59  14
QSO: 21000 PH 2009-10-25 1156 OH1O          59  15     OK5W          59  15
QSO: 21000 PH 2009-10-25 1157 OH1O          59  15     F8ATM         59  14
QSO: 21000 PH 2009-10-25 1158 OH1O          59  15     EB1APH        59  14
QSO: 21000 PH 2009-10-25 1158 OH1O          59  15     LY7Z          59  15
QSO: 21000 PH 2009-10-25 1159 OH1O          59  15     IZ2DPX        59  15
QSO: 21000 PH 2009-10-25 1200 OH1O          59  15     ZW5B          59  11
QSO: 21000 PH 2009-10-25 1205 OH1O          59  15     HI3K          59  8
QSO: 21000 PH 2009-10-25 1208 OH1O          59  15     AO1B          59  14
QSO: 21000 PH 2009-10-25 1212 OH1O          59  15     MD0CCE        59  14
QSO: 21000 PH 2009-10-25 1213 OH1O          59  15     F5AMH         59  14
QSO: 21000 PH 2009-10-25 1214 OH1O          59  15     EA3AKA        59  14
QSO: 21000 PH 2009-10-25 1220 OH1O          59  15     HB9DHG        59  14
QSO: 21000 PH 2009-10-25 1224 OH1O          59  15     N1SV          59  5
QSO: 21000 PH 2009-10-25 1225 OH1O          59  15     EI9E          59  14
QSO: 21000 PH 2009-10-25 1230 OH1O          59  15     W3BGN         59  5
QSO: 21000 PH 2009-10-25 1232 OH1O          59  15     K2AX          59  5
QSO: 21000 PH 2009-10-25 1236 OH1O          59  15     KB1H          59  5
QSO: 21000 PH 2009-10-25 1238 OH1O          59  15     F6HKA         59  14
QSO: 21000 PH 2009-10-25 1240 OH1O          59  15     SN6Z          59  15
QSO: 21000 PH 2009-10-25 1244 OH1O          59  15     AO1J          59  14
QSO: 21000 PH 2009-10-25 1245 OH1O          59  15     N1WR          59  5
QSO: 21000 PH 2009-10-25 1246 OH1O          59  15     N3LA          59  5
QSO: 21000 PH 2009-10-25 1246 OH1O          59  15     N1HRA         59  5
QSO: 21000 PH 2009-10-25 1251 OH1O          59  15     W4MYU         59  5
QSO: 21000 PH 2009-10-25 1254 OH1O          59  15     LU2DT         59  13
QSO: 21000 PH 2009-10-25 1254 OH1O          59  15     W2CG          59  5
QSO: 21000 PH 2009-10-25 1255 OH1O          59  15     W3LJ          59  5
QSO: 21000 PH 2009-10-25 1256 OH1O          59  15     N2MM          59  5
QSO: 21000 PH 2009-10-25 1257 OH1O          59  15     IQ0EF         59  15
QSO: 21000 PH 2009-10-25 1259 OH1O          59  15     WD8EOL        59  4
QSO: 21000 PH 2009-10-25 1259 OH1O          59  15     N4WMB         59  5
QSO: 21000 PH 2009-10-25 1308 OH1O          59  15     AA3B          59  5
QSO: 21000 PH 2009-10-25 1309 OH1O          59  15     KZ2I          59  5
QSO: 21000 PH 2009-10-25 1311 OH1O          59  15     K2TE          59  5
QSO: 21000 PH 2009-10-25 1313 OH1O          59  15     PP1CZ         59  11
QSO: 21000 PH 2009-10-25 1318 OH1O          59  15     PY3UEB        59  11
QSO: 21000 PH 2009-10-25 1321 OH1O          59  15     EA1HLL        59  14
QSO: 21000 PH 2009-10-25 1322 OH1O          59  15     EE5I          59  14
QSO: 21000 PH 2009-10-25 1323 OH1O          59  15     ON7IDX        59  14
QSO: 21000 PH 2009-10-25 1328 OH1O          59  15     KT8X          59  4
QSO: 14000 PH 2009-10-25 1334 OH1O          59  15     GJ2A          59  14
QSO: 14000 PH 2009-10-25 1334 OH1O          59  15     RV9CP         59  17
QSO: 14000 PH 2009-10-25 1336 OH1O          59  15     HT2N          59  7
QSO: 14000 PH 2009-10-25 1337 OH1O          59  15     F6DRP         59  14
QSO: 14000 PH 2009-10-25 1347 OH1O          59  15     EV2A          59  16
QSO: 14000 PH 2009-10-25 1349 OH1O          59  15     HC8A          59  10
QSO: 14000 PH 2009-10-25 1351 OH1O          59  15     RV6LFE        59  16
QSO: 14000 PH 2009-10-25 1353 OH1O          59  15     OK7Y          59  15
QSO: 14000 PH 2009-10-25 1354 OH1O          59  15     K3LPL         59  5
QSO: 14000 PH 2009-10-25 1356 OH1O          59  15     PA1T          59  14
QSO: 14000 PH 2009-10-25 1401 OH1O          59  15     NQ4I          59  5
QSO: 14000 PH 2009-10-25 1402 OH1O          59  15     K1IM          59  5
QSO: 14000 PH 2009-10-25 1402 OH1O          59  15     UW1M          59  16
QSO: 14000 PH 2009-10-25 1406 OH1O          59  15     UX3MZ         59  16
QSO: 14000 PH 2009-10-25 1406 OH1O          59  15     W3LPL         59  5
QSO: 14000 PH 2009-10-25 1407 OH1O          59  15     G3PHO         59  14
QSO: 14000 PH 2009-10-25 1408 OH1O          59  15     DD2ML         59  14
QSO: 14000 PH 2009-10-25 1409 OH1O          59  15     PA6V          59  14
QSO: 14000 PH 2009-10-25 1410 OH1O          59  15     EB1WW         59  14
QSO: 14000 PH 2009-10-25 1413 OH1O          59  15     DC4A          59  14
QSO: 14000 PH 2009-10-25 1414 OH1O          59  15     OK2ZI         59  15
QSO: 14000 PH 2009-10-25 1414 OH1O          59  15     S50K          59  15
QSO: 14000 PH 2009-10-25 1416 OH1O          59  15     YU5RA         59  15
QSO: 14000 PH 2009-10-25 1439 OH1O          59  15     RW2F          59  15
QSO: 14000 PH 2009-10-25 1439 OH1O          59  15     AM5A          59  14
QSO: 14000 PH 2009-10-25 1444 OH1O          59  15     DR1A          59  14
QSO: 14000 PH 2009-10-25 1446 OH1O          59  15     DF0HQ         59  14
QSO: 14000 PH 2009-10-25 1448 OH1O          59  15     N1PGA         59  5
QSO: 14000 PH 2009-10-25 1452 OH1O          59  15     PI4COM        59  14
QSO: 14000 PH 2009-10-25 1454 OH1O          59  15     G2F           59  14
QSO: 14000 PH 2009-10-25 1455 OH1O          59  15     G3TXF         59  14
QSO: 14000 PH 2009-10-25 1459 OH1O          59  15     RU1A          59  16
QSO: 14000 PH 2009-10-25 1501 OH1O          59  15     OH5Z          59  15
QSO: 14000 PH 2009-10-25 1503 OH1O          59  15     NE3F          59  5
QSO: 14000 PH 2009-10-25 1505 OH1O          59  15     KB1H          59  5
QSO: 14000 PH 2009-10-25 1505 OH1O          59  15     RX6AM         59  16
QSO: 14000 PH 2009-10-25 1516 OH1O          59  15     MI0M          59  14
QSO: 14000 PH 2009-10-25 1520 OH1O          59  15     OL4A          59  15
QSO: 14000 PH 2009-10-25 1552 OH1O          59  15     HA8JV         59  15
QSO: 14000 PH 2009-10-25 1556 OH1O          59  15     IQ1RY         59  15
QSO: 14000 PH 2009-10-25 1557 OH1O          59  15     IQ3RK         59  15
QSO: 14000 PH 2009-10-25 1559 OH1O          59  15     EE2W          59  14
QSO:  7000 PH 2009-10-25 1607 OH1O          59  15     YT2T          59  15
QSO:  7000 PH 2009-10-25 1608 OH1O          59  15     OO7W          59  14
QSO:  7000 PH 2009-10-25 1609 OH1O          59  15     RL4R          59  16
QSO:  7000 PH 2009-10-25 1609 OH1O          59  15     LZ2JR         59  20
QSO:  7000 PH 2009-10-25 1610 OH1O          59  15     G5D           59  14
QSO:  7000 PH 2009-10-25 1611 OH1O          59  15     HA5X          59  15
QSO:  7000 PH 2009-10-25 1612 OH1O          59  15     UY7C          59  16
QSO:  7000 PH 2009-10-25 1613 OH1O          59  15     OZ7X          59  14
QSO:  7000 PH 2009-10-25 1614 OH1O          59  15     SO6I          59  15
QSO:  7000 PH 2009-10-25 1615 OH1O          59  15     SO8A          59  15
QSO:  7000 PH 2009-10-25 1616 OH1O          59  15     PA1T          59  14
QSO:  7000 PH 2009-10-25 1618 OH1O          59  15     SO6X          59  15
QSO:  7000 PH 2009-10-25 1621 OH1O          59  15     GM7R          59  14
QSO:  7000 PH 2009-10-25 1625 OH1O          59  15     F6IGS         59  14
QSO:  7000 PH 2009-10-25 1626 OH1O          59  15     EE2W          59  14
QSO:  7000 PH 2009-10-25 1627 OH1O          59  15     UA4WKW        59  16
QSO:  7000 PH 2009-10-25 1629 OH1O          59  15     4U1ITU        59  14
QSO:  7000 PH 2009-10-25 1631 OH1O          59  15     IZ1GAR        59  15
QSO:  3500 PH 2009-10-25 1635 OH1O          59  15     DK5JM         59  14
QSO:  3500 PH 2009-10-25 1635 OH1O          59  15     DR2P          59  14
QSO:  3500 PH 2009-10-25 1637 OH1O          59  15     EE2W          59  14
QSO:  3500 PH 2009-10-25 1638 OH1O          59  15     SP5XSL        59  15
QSO:  3500 PH 2009-10-25 1639 OH1O          59  15     IZ4NIC        59  15
QSO:  3500 PH 2009-10-25 1641 OH1O          59  15     OT5A          59  14
QSO:  3500 PH 2009-10-25 1646 OH1O          59  15     ES2DJ         59  15
QSO:  3500 PH 2009-10-25 1649 OH1O          59  15     SO5A          59  15
QSO:  3500 PH 2009-10-25 1650 OH1O          59  15     I1NVU         59  15
QSO:  3500 PH 2009-10-25 1651 OH1O          59  15     GM0B          59  14
QSO:  3500 PH 2009-10-25 1652 OH1O          59  15     LY6A          59  15
QSO:  3500 PH 2009-10-25 1654 OH1O          59  15     ES1XQ         59  15
QSO:  3500 PH 2009-10-25 1655 OH1O          59  15     RO4W          59  16
QSO:  3500 PH 2009-10-25 1656 OH1O          59  15     LY2MM         59  15
QSO:  3500 PH 2009-10-25 1657 OH1O          59  15     OM0A          59  15
QSO:  1800 PH 2009-10-25 1705 OH1O          59  15     DL3KZA        59  14
QSO:  1800 PH 2009-10-25 1710 OH1O          59  15     OL7R          59  15
QSO:  1800 PH 2009-10-25 1713 OH1O          59  15     OK1T          59  15
QSO:  1800 PH 2009-10-25 1714 OH1O          59  15     RN9SXX        59  16
QSO:  1800 PH 2009-10-25 1719 OH1O          59  15     OE9HGV        59  15
QSO:  1800 PH 2009-10-25 1721 OH1O          59  15     DM0Y          59  14
QSO:  1800 PH 2009-10-25 1725 OH1O          59  15     UU7J          59  16
QSO:  1800 PH 2009-10-25 1726 OH1O          59  15     SJ2W          59  14
QSO:  1800 PH 2009-10-25 1728 OH1O          59  15     SP5CJY        59  15
QSO:  1800 PH 2009-10-25 1729 OH1O          59  15     UT7VR         59  16
QSO:  1800 PH 2009-10-25 1730 OH1O          59  15     PI4W          59  14
QSO:  1800 PH 2009-10-25 1733 OH1O          59  15     OL1X          59  15
QSO:  1800 PH 2009-10-25 1740 OH1O          59  15     UA9KAA        59  17
QSO:  1800 PH 2009-10-25 1745 OH1O          59  15     RD3DT         59  16
QSO:  1800 PH 2009-10-25 1747 OH1O          59  15     OZ2TF         59  14
QSO:  1800 PH 2009-10-25 1750 OH1O          59  15     PI4DX         59  14
QSO:  1800 PH 2009-10-25 1751 OH1O          59  15     EE2W          59  14
QSO: 14000 PH 2009-10-25 1757 OH1O          59  15     ZX2B          59  11
QSO: 14000 PH 2009-10-25 1757 OH1O          59  15     AM1W          59  14
QSO:  7000 PH 2009-10-25 1810 OH1O          59  15     YR0R          59  20
QSO:  7000 PH 2009-10-25 1812 OH1O          59  15     M4A           59  14
QSO:  7000 PH 2009-10-25 1823 OH1O          59  15     HG2W          59  15
QSO:  7000 PH 2009-10-25 1826 OH1O          59  15     YT6T          59  15
QSO:  7000 PH 2009-10-25 1829 OH1O          59  15     IW0HLZ        59  15
QSO:  7000 PH 2009-10-25 1831 OH1O          59  15     AO3A          59  14
QSO:  7000 PH 2009-10-25 1832 OH1O          59  15     HG6N          59  15
QSO:  7000 PH 2009-10-25 1833 OH1O          59  15     HA8FM         59  15
QSO:  7000 PH 2009-10-25 1835 OH1O          59  15     DL5GAC        59  14
QSO:  7000 PH 2009-10-25 1836 OH1O          59  15     IR3Z          59  15
QSO:  7000 PH 2009-10-25 1841 OH1O          59  15     YP7P          59  20
QSO:  7000 PH 2009-10-25 1844 OH1O          59  15     OD5WPX        59  20
QSO:  7000 PH 2009-10-25 1846 OH1O          59  15     RU1A          59  16
QSO:  7000 PH 2009-10-25 1847 OH1O          59  15     RL3A          59  16
QSO:  7000 PH 2009-10-25 1849 OH1O          59  15     ON3RPL        59  14
QSO:  7000 PH 2009-10-25 1850 OH1O          59  15     HG3W          59  15
QSO:  3500 PH 2009-10-25 1854 OH1O          59  15     US5D          59  16
QSO:  3500 PH 2009-10-25 1857 OH1O          59  15     4O3A          59  15
QSO:  3500 PH 2009-10-25 1859 OH1O          59  15     RW0A          59  18
QSO:  3500 PH 2009-10-25 1902 OH1O          59  15     YT3M          59  15
QSO:  3500 PH 2009-10-25 1905 OH1O          59  15     RT6A          59  16
QSO:  3500 PH 2009-10-25 1906 OH1O          59  15     SN6Z          59  15
QSO:  3500 PH 2009-10-25 1907 OH1O          59  15     OE2S          59  15
QSO:  3500 PH 2009-10-25 1908 OH1O          59  15     SO9S          59  15
QSO:  3500 PH 2009-10-25 1910 OH1O          59  15     IR4X          59  15
QSO:  3500 PH 2009-10-25 1911 OH1O          59  15     RW2F          59  15
QSO:  3500 PH 2009-10-25 1913 OH1O          59  15     LN2T          59  14
QSO:  3500 PH 2009-10-25 1915 OH1O          59  15     EW8DX         59  16
QSO:  3500 PH 2009-10-25 1916 OH1O          59  15     YT6T          59  15
QSO:  3500 PH 2009-10-25 1918 OH1O          59  15     S58M          59  15
QSO:  3500 PH 2009-10-25 1918 OH1O          59  15     EV1R          59  16
QSO:  3500 PH 2009-10-25 1921 OH1O          59  15     DG3FK         59  14
QSO:  3500 PH 2009-10-25 1922 OH1O          59  15     EK8WA         59  21
QSO:  3500 PH 2009-10-25 1924 OH1O          59  15     GA2MP         59  14
QSO:  3500 PH 2009-10-25 1925 OH1O          59  15     EA3ATM        59  14
QSO:  3500 PH 2009-10-25 1926 OH1O          59  15     DL0AT         59  14
QSO:  3500 PH 2009-10-25 1927 OH1O          59  15     OZ4NA         59  14
QSO:  3500 PH 2009-10-25 1930 OH1O          59  15     OO6U          59  14
QSO:  3500 PH 2009-10-25 1931 OH1O          59  15     Z37M          59  15
QSO:  3500 PH 2009-10-25 1936 OH1O          59  15     VU2PAI        59  22
QSO:  3500 PH 2009-10-25 1939 OH1O          59  15     DR5Z          59  14
QSO:  3500 PH 2009-10-25 1941 OH1O          59  15     E74AA         59  15
QSO:  3500 PH 2009-10-25 1942 OH1O          59  15     OY3AA         59  14
QSO:  3500 PH 2009-10-25 1943 OH1O          59  15     DD2ML         59  14
QSO:  1800 PH 2009-10-25 1951 OH1O          59  15     OK1HMP        59  15
QSO:  1800 PH 2009-10-25 1954 OH1O          59  15     LY2PX         59  15
QSO:  1800 PH 2009-10-25 1956 OH1O          59  15     LN2T          59  14
QSO:  1800 PH 2009-10-25 1957 OH1O          59  15     RO4W          59  16
QSO:  1800 PH 2009-10-25 1958 OH1O          59  15     GM2T          59  14
QSO:  1800 PH 2009-10-25 1959 OH1O          59  15     ES7GM         59  15
QSO:  1800 PH 2009-10-25 2000 OH1O          59  15     HG6N          59  15
QSO:  1800 PH 2009-10-25 2009 OH1O          59  15     EU3AR         59  16
QSO:  1800 PH 2009-10-25 2010 OH1O          59  15     UX1AA         59  16
QSO:  1800 PH 2009-10-25 2012 OH1O          59  15     ES2DJ         59  15
QSO:  1800 PH 2009-10-25 2014 OH1O          59  15     LN3Z          59  14
QSO:  1800 PH 2009-10-25 2018 OH1O          59  15     EA6SX         59  14
QSO:  1800 PH 2009-10-25 2047 OH1O          59  15     LY9A          59  15
QSO:  3500 PH 2009-10-25 2102 OH1O          59  15     YP7P          59  20
QSO:  3500 PH 2009-10-25 2109 OH1O          59  15     SO8A          59  15
QSO:  3500 PH 2009-10-25 2110 OH1O          59  15     DP3E          59  14
QSO:  3500 PH 2009-10-25 2125 OH1O          59  15     JA1YPA        59  25
QSO:  3500 PH 2009-10-25 2130 OH1O          59  15     JR5VHU        59  25
QSO:  3500 PH 2009-10-25 2135 OH1O          59  15     VY2ZM         59  5
QSO:  3500 PH 2009-10-25 2141 OH1O          59  15     SP4Z          59  15
QSO:  3500 PH 2009-10-25 2143 OH1O          59  15     GM2T          59  14
QSO:  3500 PH 2009-10-25 2143 OH1O          59  15     HA8JV         59  15
QSO:  3500 PH 2009-10-25 2145 OH1O          59  15     DL0CS         59  14
QSO:  3500 PH 2009-10-25 2150 OH1O          59  15     A65BP         59  21
QSO:  3500 PH 2009-10-25 2155 OH1O          59  15     RC9O          59  18
QSO:  3500 PH 2009-10-25 2157 OH1O          59  15     DQ4W          59  14
QSO:  3500 PH 2009-10-25 2158 OH1O          59  15     IR2C          59  15
QSO:  3500 PH 2009-10-25 2159 OH1O          59  15     UT0AZA        59  16
QSO:  3500 PH 2009-10-25 2200 OH1O          59  15     OM8A          59  15
QSO:  3500 PH 2009-10-25 2201 OH1O          59  15     5Q2J          59  14
QSO:  3500 PH 2009-10-25 2202 OH1O          59  15     M4U           59  14
QSO:  3500 PH 2009-10-25 2204 OH1O          59  15     RA3XI         59  16
QSO:  3500 PH 2009-10-25 2206 OH1O          59  15     PI4COM        59  14
QSO:  3500 PH 2009-10-25 2209 OH1O          59  15     CT1DIZ        59  14
QSO:  3500 PH 2009-10-25 2211 OH1O          59  15     PI4DX         59  14
QSO:  3500 PH 2009-10-25 2211 OH1O          59  15     GM4YXI        59  14
QSO:  3500 PH 2009-10-25 2213 OH1O          59  15     DJ9IE         59  14
QSO:  3500 PH 2009-10-25 2214 OH1O          59  15     IZ1DUI        59  15
QSO:  3500 PH 2009-10-25 2217 OH1O          59  15     OK1FPS        59  15
QSO:  3500 PH 2009-10-25 2218 OH1O          59  15     EI9E          59  14
QSO:  3500 PH 2009-10-25 2219 OH1O          59  15     RL3A          59  16
QSO:  3500 PH 2009-10-25 2220 OH1O          59  15     EU2MM         59  16
QSO:  3500 PH 2009-10-25 2221 OH1O          59  15     IZ1OSP        59  15
QSO:  3500 PH 2009-10-25 2222 OH1O          59  15     M0XXT         59  14
QSO:  3500 PH 2009-10-25 2223 OH1O          59  15     DL4ZA         59  14
QSO:  3500 PH 2009-10-25 2226 OH1O          59  15     HB0/HB9AON    59  14
QSO:  3500 PH 2009-10-25 2228 OH1O          59  15     LN3Z          59  14
QSO:  3500 PH 2009-10-25 2229 OH1O          59  15     US7WW         59  16
QSO:  3500 PH 2009-10-25 2232 OH1O          59  15     DK4A          59  14
QSO:  3500 PH 2009-10-25 2233 OH1O          59  15     F5KIN         59  14
QSO:  3500 PH 2009-10-25 2235 OH1O          59  15     SN5T          59  15
QSO:  7000 PH 2009-10-25 2248 OH1O          59  15     9A3B          59  15
QSO:  7000 PH 2009-10-25 2249 OH1O          59  15     S50A          59  15
QSO:  7000 PH 2009-10-25 2250 OH1O          59  15     IQ2MG         59  15
QSO:  7000 PH 2009-10-25 2253 OH1O          59  15     IS0IEK        59  15
QSO:  7000 PH 2009-10-25 2257 OH1O          59  15     S53S          59  15
QSO:  7000 PH 2009-10-25 2258 OH1O          59  15     IR4X          59  15
QSO:  7000 PH 2009-10-25 2304 OH1O          59  15     SV9CVY        59  20
QSO:  7000 PH 2009-10-25 2307 OH1O          59  15     Z37M          59  15
QSO:  7000 PH 2009-10-25 2307 OH1O          59  15     YT7R          59  15
QSO:  7000 PH 2009-10-25 2308 OH1O          59  15     IO5O          59  15
QSO:  7000 PH 2009-10-25 2310 OH1O          59  15     YR9P          59  20
QSO:  7000 PH 2009-10-25 2311 OH1O          59  15     TM1O          59  14
QSO:  7000 PH 2009-10-25 2311 OH1O          59  15     TK9R          59  15
QSO:  7000 PH 2009-10-25 2312 OH1O          59  15     IR2C          59  15
QSO:  7000 PH 2009-10-25 2313 OH1O          59  15     OH8X          59  15
QSO:  7000 PH 2009-10-25 2314 OH1O          59  15     RG9A          59  17
QSO:  7000 PH 2009-10-25 2315 OH1O          59  15     IR8P          59  15
QSO:  7000 PH 2009-10-25 2316 OH1O          59  15     ED5T          59  14
QSO:  7000 PH 2009-10-25 2318 OH1O          59  15     TM0T          59  14
QSO:  7000 PH 2009-10-25 2319 OH1O          59  15     E79D          59  15
QSO:  7000 PH 2009-10-25 2320 OH1O          59  15     TM6M          59  14
QSO:  7000 PH 2009-10-25 2323 OH1O          59  15     TA1ED         59  20
QSO: 14000 PH 2009-10-25 2352 OH1O          59  15     OX2A          59  40
QSO: 14000 PH 2009-10-25 2358 OH1O          59  15     K5TR          59  4
END-OF-LOG:
