START-OF-LOG: 2.0
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: EE5O
CATEGORY: MULTI-MULTI ALL
OPERATORS: EA5HOX EA5HZZ EA5GVJ EA5GUM EA5HEW EB5FOJ EA5UI EA8CWF EB5ILI EB5ILJ
QSO: 14000 PH 2015-06-27 1601 EE5O          59  A      OH2VB         59  038    
QSO:  7000 PH 2015-06-27 1602 EE5O          59  A      EA6AJL        59  IB    
QSO: 14000 PH 2015-06-27 1602 EE5O          59  A      EB5AQB        59  A    
QSO: 14000 PH 2015-06-27 1603 EE5O          59  A      F2YT          59  003    
QSO: 21000 PH 2015-06-27 1603 EE5O          59  A      PY2LED        59  218    
QSO:  7000 PH 2015-06-27 1603 EE5O          59  A      EA5TT         59  V    
QSO:  7000 PH 2015-06-27 1604 EE5O          59  A      EA4MR         59  M    
QSO:  7000 PH 2015-06-27 1605 EE5O          59  A      EA5BV         59  A    
QSO:  7000 PH 2015-06-27 1605 EE5O          59  A      EA2EGK        59  VI    
QSO:  7000 PH 2015-06-27 1606 EE5O          59  A      EA4GGE        59  M    
QSO:  7000 PH 2015-06-27 1606 EE5O          59  A      EA4GBA        59  CC    
QSO:  7000 PH 2015-06-27 1607 EE5O          59  A      EA7CQQ        59  SE    
QSO: 21000 PH 2015-06-27 1607 EE5O          59  A      EB5AQB        59  A    
QSO: 14000 PH 2015-06-27 1610 EE5O          59  A      ON6ZK         59  043    
QSO: 21000 PH 2015-06-27 1611 EE5O          59  A      EA8CCQ        59  GC    
QSO: 14000 PH 2015-06-27 1613 EE5O          59  A      DG1EA         59  093    
QSO:  7000 PH 2015-06-27 1613 EE5O          59  A      EA7ITL        59  CA    
QSO:  7000 PH 2015-06-27 1613 EE5O          59  A      EA7DKD        59  MA    
QSO:  7000 PH 2015-06-27 1615 EE5O          59  A      EA7KU         59  GR    
QSO:  7000 PH 2015-06-27 1616 EE5O          59  A      EA4GJP        59  BA    
QSO:  7000 PH 2015-06-27 1618 EE5O          59  A      EA3FAB        59  B    
QSO:  7000 PH 2015-06-27 1619 EE5O          59  A      EA1OL         59  LO    
QSO: 21000 PH 2015-06-27 1620 EE5O          59  A      YV1KK         59  074    
QSO: 14000 PH 2015-06-27 1620 EE5O          59  A      RY6Y          59  287    
QSO:  7000 PH 2015-06-27 1621 EE5O          59  A      EB3FKS        59  GI    
QSO: 14000 PH 2015-06-27 1623 EE5O          59  A      DL1MHJ        59  037    
QSO:  7000 PH 2015-06-27 1624 EE5O          59  A      EA5RKO        59  V    
QSO: 14000 PH 2015-06-27 1625 EE5O          59  A      RF9C          59  146    
QSO: 14000 PH 2015-06-27 1628 EE5O          59  A      UA4S          59  209    
QSO: 14000 PH 2015-06-27 1629 EE5O          59  A      DF2RR         59  025    
QSO:  7000 PH 2015-06-27 1629 EE5O          59  A      EA4GGE        59  M    
QSO:  7000 PH 2015-06-27 1629 EE5O          59  A      EA7GKB        59  CA    
QSO:  7000 PH 2015-06-27 1629 EE5O          59  A      EA5NX         59  V    
QSO: 21000 PH 2015-06-27 1629 EE5O          59  A      EA8CJ         59  TF    
QSO:  7000 PH 2015-06-27 1630 EE5O          59  A      EA1AMX        59  O    
QSO:  7000 PH 2015-06-27 1630 EE5O          59  A      EA2NS         59  NA    
QSO: 14000 PH 2015-06-27 1632 EE5O          59  A      9A6DJX        59  034    
QSO: 14000 PH 2015-06-27 1634 EE5O          59  A      G0CXP/M       59  006    
QSO:  7000 PH 2015-06-27 1634 EE5O          59  A      EA2RW         59  VI    
QSO: 21000 PH 2015-06-27 1635 EE5O          59  A      9A29TA        59  166    
QSO:  7000 PH 2015-06-27 1636 EE5O          59  A      EA3FGO        59  T    
QSO:  7000 PH 2015-06-27 1636 EE5O          59  A      EA6ALH        59  IB    
QSO:  7000 PH 2015-06-27 1637 EE5O          59  A      EA5ICP        59  MU    
QSO:  7000 PH 2015-06-27 1637 EE5O          59  A      CT1CFI        59  5900    
QSO:  7000 PH 2015-06-27 1638 EE5O          59  A      EA3GXA        59  B    
QSO:  7000 PH 2015-06-27 1640 EE5O          59  A      EF5I          59  A    
QSO:  7000 PH 2015-06-27 1641 EE5O          59  A      EA7GKB        59  CA    
QSO:  7000 PH 2015-06-27 1642 EE5O          59  A      EA7TG         59  GR    
QSO:  7000 PH 2015-06-27 1644 EE5O          59  A      EA4GMD        59  M    
QSO:  7000 PH 2015-06-27 1647 EE5O          59  A      EB2GPF        59  TE    
QSO:  7000 PH 2015-06-27 1649 EE5O          59  A      EA5KB         59  V    
QSO:  7000 PH 2015-06-27 1657 EE5O          59  A      EA7BY         59  SE    
QSO:  7000 PH 2015-06-27 1658 EE5O          59  A      EA1GMP        59  P    
QSO:  7000 PH 2015-06-27 1658 EE5O          59  A      EA5HW         59  A    
QSO:  7000 PH 2015-06-27 1659 EE5O          59  A      ED7A          59  SE    
QSO:  7000 PH 2015-06-27 1659 EE5O          59  A      EA5EC         59  AB    
QSO:  7000 PH 2015-06-27 1700 EE5O          59  A      EC1CA         59  S    
QSO:  7000 PH 2015-06-27 1701 EE5O          59  A      EA7IXM        59  MA    
QSO: 21000 PH 2015-06-27 1705 EE5O          59  A      S51I          59  043    
QSO:  7000 PH 2015-06-27 1705 EE5O          59  A      EA1HZI        59  BU    
QSO:  7000 PH 2015-06-27 1705 EE5O          59  A      EA3ETE        59  B    
QSO:  7000 PH 2015-06-27 1706 EE5O          59  A      EA3FNI        59  B    
QSO:  7000 PH 2015-06-27 1708 EE5O          59  A      EA7OY         59  J    
QSO: 14000 PH 2015-06-27 1711 EE5O          59  A      SP9LJD        59  139    
QSO:  7000 PH 2015-06-27 1712 EE5O          59  A      EA3HPB        59  B    
QSO:  7000 PH 2015-06-27 1713 EE5O          59  A      EC1ANS        59  VA    
QSO: 21000 PH 2015-06-27 1713 EE5O          59  A      A71AE         59  142    
QSO: 14000 PH 2015-06-27 1718 EE5O          59  A      R6DCS         59  065    
QSO:  7000 PH 2015-06-27 1719 EE5O          59  A      EA7IKM        59  GR    
QSO: 14000 PH 2015-06-27 1721 EE5O          59  A      EA1BEP        59  PO    
QSO:  7000 PH 2015-06-27 1721 EE5O          59  A      EB4DDQ        59  TO    
QSO:  7000 PH 2015-06-27 1722 EE5O          59  A      EA7AHA        59  CA    
QSO:  7000 PH 2015-06-27 1723 EE5O          59  A      EA4GSH        59  BA    
QSO: 21000 PH 2015-06-27 1723 EE5O          59  A      HG6V          59  161    
QSO:  7000 PH 2015-06-27 1724 EE5O          59  A      EA4BHK        59  CU    
QSO: 21000 PH 2015-06-27 1725 EE5O          59  A      YT7Z          59  262    
QSO:  7000 PH 2015-06-27 1726 EE5O          59  A      EA4EMC        59  M    
QSO:  7000 PH 2015-06-27 1729 EE5O          59  A      EA1EZZ        59  LE    
QSO:  7000 PH 2015-06-27 1729 EE5O          59  A      EA5ERA        59  V    
QSO:  7000 PH 2015-06-27 1729 EE5O          59  A      EA5HJY        59  A    
QSO:  7000 PH 2015-06-27 1730 EE5O          59  A      EA3HLZ        59  B    
QSO:  7000 PH 2015-06-27 1730 EE5O          59  A      EA5CVS        59  V    
QSO:  7000 PH 2015-06-27 1731 EE5O          59  A      EA1CBO        59  S    
QSO: 14000 PH 2015-06-27 1731 EE5O          59  A      S51I          59  047    
QSO: 14000 PH 2015-06-27 1732 EE5O          59  A      EA1IQC        59  PO    
QSO:  7000 PH 2015-06-27 1732 EE5O          59  A      EA3VM         59  B    
QSO:  7000 PH 2015-06-27 1732 EE5O          59  A      EA7BIY        59  MA    
QSO:  7000 PH 2015-06-27 1733 EE5O          59  A      EA2RCP        59  NA    
QSO: 14000 PH 2015-06-27 1735 EE5O          59  A      G1PPA         59  012    
QSO:  7000 PH 2015-06-27 1735 EE5O          59  A      EA3YM         59  GI    
QSO: 14000 PH 2015-06-27 1737 EE5O          59  A      PE1EWR        59  023    
QSO:  7000 PH 2015-06-27 1737 EE5O          59  A      ED1B          59  O    
QSO: 14000 PH 2015-06-27 1738 EE5O          59  A      PA3ELQ        59  001    
QSO:  7000 PH 2015-06-27 1739 EE5O          59  A      EA1IME        59  C    
QSO:  7000 PH 2015-06-27 1739 EE5O          59  A      EA5RC         59  CS    
QSO:  7000 PH 2015-06-27 1740 EE5O          59  A      EA3BDE        59  T    
QSO:  7000 PH 2015-06-27 1741 EE5O          59  A      ED1R          59  AV    
QSO: 14000 PH 2015-06-27 1742 EE5O          59  A      DF8ZW         59  006    
QSO: 14000 PH 2015-06-27 1742 EE5O          59  A      SM5BRG        59  020    
QSO:  7000 PH 2015-06-27 1744 EE5O          59  A      EA5ON         59  AB    
QSO: 14000 PH 2015-06-27 1744 EE5O          59  A      2E0SSX        59  069    
QSO:  7000 PH 2015-06-27 1745 EE5O          59  A      EA3DFZ        59  B    
QSO: 14000 PH 2015-06-27 1745 EE5O          59  A      IK8UND        59  244    
QSO: 14000 PH 2015-06-27 1745 EE5O          59  A      YO5PCB        59  067    
QSO: 14000 PH 2015-06-27 1745 EE5O          59  A      S54G          59  013    
QSO:  7000 PH 2015-06-27 1746 EE5O          59  A      EA3HIC        59  B    
QSO: 14000 PH 2015-06-27 1747 EE5O          59  A      DB1HEF        59  036    
QSO: 14000 PH 2015-06-27 1748 EE5O          59  A      S56AX         59  043    
QSO: 14000 PH 2015-06-27 1752 EE5O          59  A      EB1ASA        59  O    
QSO:  7000 PH 2015-06-27 1753 EE5O          59  A      EA1ARJ        59  O    
QSO:  7000 PH 2015-06-27 1753 EE5O          59  A      EB7GQZ        59  CO    
QSO:  7000 PH 2015-06-27 1754 EE5O          59  A      EA7HMK        59  CA    
QSO:  7000 PH 2015-06-27 1756 EE5O          59  A      EA1EWQ        59  BU    
QSO: 14000 PH 2015-06-27 1757 EE5O          59  A      OZ7AHH        59  005    
QSO: 14000 PH 2015-06-27 1800 EE5O          59  A      ON3SVY        59  015    
QSO: 14000 PH 2015-06-27 1800 EE5O          59  A      LY3UV         59  071    
QSO:  7000 PH 2015-06-27 1803 EE5O          59  A      EA4EUY        59  BA    
QSO:  7000 PH 2015-06-27 1807 EE5O          59  A      EA7KR         59  MA    
QSO: 14000 PH 2015-06-27 1807 EE5O          59  A      HG6V          59  196    
QSO:  7000 PH 2015-06-27 1808 EE5O          59  A      EA4CWN        59  TO    
QSO:  7000 PH 2015-06-27 1809 EE5O          59  A      EC7DTQ        59  MA    
QSO: 14000 PH 2015-06-27 1810 EE5O          59  A      RA1ANY        59  065    
QSO:  7000 PH 2015-06-27 1810 EE5O          59  A      EA5IY         59  CS    
QSO:  7000 PH 2015-06-27 1811 EE5O          59  A      EE5H          59  V    
QSO:  7000 PH 2015-06-27 1811 EE5O          59  A      EA7KP         59  AL    
QSO:  7000 PH 2015-06-27 1815 EE5O          59  A      EA5EP         59  MU    
QSO:  7000 PH 2015-06-27 1815 EE5O          59  A      EC7DDZ        59  SE    
QSO:  7000 PH 2015-06-27 1816 EE5O          59  A      EA5CTO        59  MU    
QSO:  7000 PH 2015-06-27 1820 EE5O          59  A      EA5IIK        59  CS    
QSO: 21000 PH 2015-06-27 1824 EE5O          59  A      IK8UND        59  262    
QSO:  7000 PH 2015-06-27 1828 EE5O          59  A      EA4EQJ        59  BA    
QSO:  7000 PH 2015-06-27 1829 EE5O          59  A      EA2AGW        59  HU    
QSO:  7000 PH 2015-06-27 1830 EE5O          59  A      EA9PD         59  CE    
QSO:  7000 PH 2015-06-27 1830 EE5O          59  A      EA7QT         59  SE    
QSO: 21000 PH 2015-06-27 1831 EE5O          59  A      DO9KK         59  005    
QSO: 21000 PH 2015-06-27 1832 EE5O          59  A      OH5XK         59  060    
QSO: 21000 PH 2015-06-27 1832 EE5O          59  A      LZ2PS         59  133    
QSO: 21000 PH 2015-06-27 1833 EE5O          59  A      YO9IF         59  052    
QSO: 21000 PH 2015-06-27 1833 EE5O          59  A      YU1AHW        59  136    
QSO:  7000 PH 2015-06-27 1833 EE5O          59  A      EA1ZR         59  S    
QSO:  7000 PH 2015-06-27 1835 EE5O          59  A      EA7MT         59  GR    
QSO:  7000 PH 2015-06-27 1838 EE5O          59  A      EA7IKM        59  GR    
QSO:  7000 PH 2015-06-27 1839 EE5O          59  A      EA1ZW         59  VA    
QSO:  7000 PH 2015-06-27 1839 EE5O          59  A      ED7R          59  CA    
QSO:  7000 PH 2015-06-27 1841 EE5O          59  A      EA1GKA        59  LO    
QSO: 21000 PH 2015-06-27 1846 EE5O          59  A      RF9C          59  233    
QSO: 21000 PH 2015-06-27 1851 EE5O          59  A      DO1RWM        59  060    
QSO:  7000 PH 2015-06-27 1851 EE5O          59  A      EA4FRZ        59  CU    
QSO:  7000 PH 2015-06-27 1853 EE5O          59  A      EA4EWK        59  BA    
QSO:  7000 PH 2015-06-27 1855 EE5O          59  A      EA1AHA        59  O    
QSO:  7000 PH 2015-06-27 1856 EE5O          59  A      EA7JDR        59  CO    
QSO: 14000 PH 2015-06-27 1856 EE5O          59  A      F5LMJ         59  024    
QSO:  7000 PH 2015-06-27 1856 EE5O          59  A      EA8NB         59  TF    
QSO:  7000 PH 2015-06-27 1857 EE5O          59  A      EA7ANW        59  SE    
QSO:  7000 PH 2015-06-27 1858 EE5O          59  A      EA3HFO        59  L    
QSO:  7000 PH 2015-06-27 1900 EE5O          59  A      EB4FUY        59  TO    
QSO: 14000 PH 2015-06-27 1900 EE5O          59  A      HA5YL         59  024    
QSO: 14000 PH 2015-06-27 1900 EE5O          59  A      DJ7UD         59  026    
QSO: 14000 PH 2015-06-27 1902 EE5O          59  A      JI3MJK        59  016    
QSO: 14000 PH 2015-06-27 1903 EE5O          59  A      DL1NKS        59  106    
QSO:  7000 PH 2015-06-27 1904 EE5O          59  A      EA7WR         59  J    
QSO: 14000 PH 2015-06-27 1905 EE5O          59  A      EA4CRP        59  BA    
QSO: 14000 PH 2015-06-27 1910 EE5O          59  A      HG3M          59  155    
QSO: 14000 PH 2015-06-27 1910 EE5O          59  A      2E0SDV        59  023    
QSO:  7000 PH 2015-06-27 1916 EE5O          59  A      EA7CL         59  MA    
QSO: 14000 PH 2015-06-27 1919 EE5O          59  A      RC9J          59  260    
QSO: 14000 PH 2015-06-27 1921 EE5O          59  A      DD8SM         59  054    
QSO: 14000 PH 2015-06-27 1928 EE5O          59  A      HA4XH         59  336    
QSO: 14000 PH 2015-06-27 1930 EE5O          59  A      ED1R          59  AV    
QSO:  7000 PH 2015-06-27 1944 EE5O          59  A      EA7AZA        59  CA    
QSO:  7000 PH 2015-06-27 1946 EE5O          59  A      EB1ASA        59  O    
QSO:  7000 PH 2015-06-27 1947 EE5O          59  A      EA1AYT        59  BU    
QSO: 14000 PH 2015-06-27 2032 EE5O          59  A      U1BD          59  066    
QSO: 14000 PH 2015-06-27 2033 EE5O          59  A      HG2UK         59  047    
QSO: 14000 PH 2015-06-27 2035 EE5O          59  A      PA4O          59  003    
QSO: 14000 PH 2015-06-27 2037 EE5O          59  A      DL2AMM        59  094    
QSO:  3500 PH 2015-06-27 2037 EE5O          59  A      EA5HRV        59  V    
QSO: 14000 PH 2015-06-27 2037 EE5O          59  A      RG5A          59  220    
QSO:  3500 PH 2015-06-27 2040 EE5O          59  A      EA1FAQ        59  VA    
QSO:  3500 PH 2015-06-27 2041 EE5O          59  A      EA2KR         59  NA    
QSO: 14000 PH 2015-06-27 2041 EE5O          59  A      OZ2TF         59  151    
QSO:  3500 PH 2015-06-27 2043 EE5O          59  A      EF5T          59  MU    
QSO: 14000 PH 2015-06-27 2043 EE5O          59  A      IK1BPL        59  045    
QSO:  3500 PH 2015-06-27 2043 EE5O          59  A      ED3Y          59  GI    
QSO:  3500 PH 2015-06-27 2045 EE5O          59  A      EA5WP         59  CS    
QSO: 14000 PH 2015-06-27 2046 EE5O          59  A      PD0MHZ        59  052    
QSO:  3500 PH 2015-06-27 2046 EE5O          59  A      ED1R          59  AV    
QSO: 21000 PH 2015-06-27 2046 EE5O          59  A      J79MM         59  264    
QSO: 14000 PH 2015-06-27 2048 EE5O          59  A      EA1WD         59  S    
QSO:  3500 PH 2015-06-27 2048 EE5O          59  A      EE2W          59  BI    
QSO:  3500 PH 2015-06-27 2049 EE5O          59  A      EA7ANC        59  GR    
QSO:  3500 PH 2015-06-27 2050 EE5O          59  A      EA7ITL        59  CA    
QSO: 21000 PH 2015-06-27 2051 EE5O          59  A      TA8A          59  024    
QSO: 14000 PH 2015-06-27 2051 EE5O          59  A      EC1DD         59  PO    
QSO:  7000 PH 2015-06-27 2053 EE5O          59  A      9A3B          59  449    
QSO:  3500 PH 2015-06-27 2054 EE5O          59  A      EB4SM         59  CU    
QSO:  3500 PH 2015-06-27 2054 EE5O          59  A      EC5NJ         59  V    
QSO: 21000 PH 2015-06-27 2055 EE5O          59  A      DL0ESA        59  164    
QSO:  7000 PH 2015-06-27 2055 EE5O          59  A      F4HJC         59  225    
QSO:  3500 PH 2015-06-27 2055 EE5O          59  A      EA4AMS        59  M    
QSO:  7000 PH 2015-06-27 2057 EE5O          59  A      EA5IGO        59  V    
QSO:  3500 PH 2015-06-27 2058 EE5O          59  A      EA4DM         59  M    
QSO:  7000 PH 2015-06-27 2058 EE5O          59  A      EA1FA         59  O    
QSO:  3500 PH 2015-06-27 2058 EE5O          59  A      EA5EV         59  MU    
QSO: 14000 PH 2015-06-27 2059 EE5O          59  A      OM8AA         59  018    
QSO:  3500 PH 2015-06-27 2059 EE5O          59  A      ED3S          59  GI    
QSO:  3500 PH 2015-06-27 2100 EE5O          59  A      EC1CA         59  S    
QSO: 21000 PH 2015-06-27 2100 EE5O          59  A      EA7IZZ        59  CA    
QSO: 21000 PH 2015-06-27 2100 EE5O          59  A      UI5F          59  030    
QSO:  3500 PH 2015-06-27 2100 EE5O          59  A      EC7AT         59  AL    
QSO: 14000 PH 2015-06-27 2101 EE5O          59  A      EA5GMB        59  MU    
QSO:  7000 PH 2015-06-27 2102 EE5O          59  A      LY3BB         59  111    
QSO:  3500 PH 2015-06-27 2103 EE5O          59  A      EA7EJM        59  GR    
QSO:  3500 PH 2015-06-27 2104 EE5O          59  A      EA3HLZ        59  B    
QSO: 14000 PH 2015-06-27 2104 EE5O          59  A      EA7KR         59  MA    
QSO:  3500 PH 2015-06-27 2104 EE5O          59  A      EA5LD         59  V    
QSO:  7000 PH 2015-06-27 2104 EE5O          59  A      EA1KP         59  VA    
QSO: 14000 PH 2015-06-27 2104 EE5O          59  A      OK2BEN        59  004    
QSO:  3500 PH 2015-06-27 2104 EE5O          59  A      EA1WD         59  S    
QSO:  3500 PH 2015-06-27 2105 EE5O          59  A      EA1EN         59  SG    
QSO:  3500 PH 2015-06-27 2105 EE5O          59  A      EF7K          59  CA    
QSO:  3500 PH 2015-06-27 2105 EE5O          59  A      EA4APP        59  M    
QSO: 14000 PH 2015-06-27 2105 EE5O          59  A      SP9QMP        59  135    
QSO: 14000 PH 2015-06-27 2106 EE5O          59  A      UW6M          59  216    
QSO:  3500 PH 2015-06-27 2106 EE5O          59  A      EA7QT         59  SE    
QSO:  3500 PH 2015-06-27 2106 EE5O          59  A      EA5RJ         59  V    
QSO:  7000 PH 2015-06-27 2106 EE5O          59  A      EA4LO         59  GU    
QSO: 21000 PH 2015-06-27 2106 EE5O          59  A      EA1OS         59  C    
QSO:  3500 PH 2015-06-27 2107 EE5O          59  A      EA4GOL        59  M    
QSO: 14000 PH 2015-06-27 2107 EE5O          59  A      DG2FDE        59  041    
QSO:  3500 PH 2015-06-27 2107 EE5O          59  A      EA2AF         59  SS    
QSO: 14000 PH 2015-06-27 2108 EE5O          59  A      PG2AA         59  001    
QSO: 14000 PH 2015-06-27 2108 EE5O          59  A      YU2DBZ        59  014    
QSO: 14000 PH 2015-06-27 2109 EE5O          59  A      PE1DKF        59  014    
QSO:  7000 PH 2015-06-27 2109 EE5O          59  A      EA2VE         59  VI    
QSO:  3500 PH 2015-06-27 2109 EE5O          59  A      EA3HIC        59  B    
QSO:  3500 PH 2015-06-27 2109 EE5O          59  A      EA6AJL        59  IB    
QSO: 21000 PH 2015-06-27 2109 EE5O          59  A      IK2WQK        59  005    
QSO:  7000 PH 2015-06-27 2109 EE5O          59  A      EA5EE         59  V    
QSO:  3500 PH 2015-06-27 2110 EE5O          59  A      EA1WM         59  S    
QSO: 14000 PH 2015-06-27 2112 EE5O          59  A      ON8AM/MM      59  004    
QSO:  7000 PH 2015-06-27 2113 EE5O          59  A      RY6Y          59  500    
QSO: 14000 PH 2015-06-27 2113 EE5O          59  A      YL3AD         59  045    
QSO:  7000 PH 2015-06-27 2114 EE5O          59  A      EA7IZZ        59  CA    
QSO:  7000 PH 2015-06-27 2116 EE5O          59  A      RN3F          59  143    
QSO: 14000 PH 2015-06-27 2116 EE5O          59  A      G0RPW         59  006    
QSO: 14000 PH 2015-06-27 2118 EE5O          59  A      LA6KOA        59  068    
QSO:  7000 PH 2015-06-27 2124 EE5O          59  A      EA8URG        59  TF    
QSO:  3500 PH 2015-06-27 2124 EE5O          59  A      EA4TD         59  M    
QSO: 14000 PH 2015-06-27 2126 EE5O          59  A      EA1AA         59  S    
QSO:  3500 PH 2015-06-27 2126 EE5O          59  A      EF0F          59  SMR    
QSO: 14000 PH 2015-06-27 2127 EE5O          59  A      SP5DRE        59  015    
QSO:  7000 PH 2015-06-27 2129 EE5O          59  A      EC1DD         59  PO    
QSO: 14000 PH 2015-06-27 2130 EE5O          59  A      E75MM         59  025    
QSO:  7000 PH 2015-06-27 2130 EE5O          59  A      EA6DB         59  IB    
QSO:  3500 PH 2015-06-27 2133 EE5O          59  A      EA7HZ         59  MA    
QSO: 14000 PH 2015-06-27 2133 EE5O          59  A      SE5N          59  026    
QSO:  7000 PH 2015-06-27 2134 EE5O          59  A      HA4XH         59  457    
QSO:  3500 PH 2015-06-27 2134 EE5O          59  A      EA4LO         59  GU    
QSO: 14000 PH 2015-06-27 2135 EE5O          59  A      OH6EOG        59  030    
QSO: 14000 PH 2015-06-27 2135 EE5O          59  A      OZ1D          59  030    
QSO:  3500 PH 2015-06-27 2141 EE5O          59  A      EA5DIT        59  AB    
QSO:  7000 PH 2015-06-27 2147 EE5O          59  A      OE3K          59  019    
QSO: 14000 PH 2015-06-27 2149 EE5O          59  A      EA8URG        59  TF    
QSO:  7000 PH 2015-06-27 2151 EE5O          59  A      TA2S          59  023    
QSO:  3500 PH 2015-06-27 2152 EE5O          59  A      EB4DDQ        59  TO    
QSO:  3500 PH 2015-06-27 2155 EE5O          59  A      EA5RW         59  V    
QSO: 14000 PH 2015-06-27 2157 EE5O          59  A      EA1IMP        59  C    
QSO:  3500 PH 2015-06-27 2159 EE5O          59  A      EA4EMC        59  M    
QSO:  7000 PH 2015-06-27 2206 EE5O          59  A      LA5LJA        59  280    
QSO:  3500 PH 2015-06-27 2206 EE5O          59  A      EA7KR         59  MA    
QSO:  3500 PH 2015-06-27 2208 EE5O          59  A      ED1B          59  O    
QSO: 14000 PH 2015-06-27 2214 EE5O          59  A      EA1OS         59  C    
QSO: 14000 PH 2015-06-27 2215 EE5O          59  A      ED1B          59  O    
QSO: 14000 PH 2015-06-27 2229 EE5O          59  A      UI5F          59  142    
QSO:  7000 PH 2015-06-27 2229 EE5O          59  A      HB9RB         59  129    
QSO:  7000 PH 2015-06-27 2230 EE5O          59  A      EA3HSJ        59  B    
QSO:  3500 PH 2015-06-27 2232 EE5O          59  A      EB3FIS/P      59  GI    
QSO:  7000 PH 2015-06-27 2233 EE5O          59  A      EB1EB         59  S    
QSO:  7000 PH 2015-06-27 2233 EE5O          59  A      EA3RKE        59  B    
QSO: 14000 PH 2015-06-27 2234 EE5O          59  A      EC8AQQ        59  GC    
QSO:  3500 PH 2015-06-27 2237 EE5O          59  A      F4HJC         59  280    
QSO:  7000 PH 2015-06-27 2237 EE5O          59  A      DL0DX         59  037    
QSO:  7000 PH 2015-06-27 2238 EE5O          59  A      EA8STD        59  TF    
QSO:  7000 PH 2015-06-27 2238 EE5O          59  A      UA4S          59  461    
QSO:  7000 PH 2015-06-27 2239 EE5O          59  A      EB4CMS        59  M    
QSO: 14000 PH 2015-06-27 2240 EE5O          59  A      YV4KW         59  009    
QSO: 14000 PH 2015-06-27 2240 EE5O          59  A      EA1AUS        59  SA    
QSO: 14000 PH 2015-06-27 2241 EE5O          59  A      EA1HTF        59  PO    
QSO: 14000 PH 2015-06-27 2241 EE5O          59  A      EA8CRX        59  TF    
QSO:  7000 PH 2015-06-27 2241 EE5O          59  A      EA1IKS        59  LU    
QSO:  7000 PH 2015-06-27 2242 EE5O          59  A      EA5KE         59  V    
QSO: 14000 PH 2015-06-27 2242 EE5O          59  A      CR7AJM        59  114    
QSO:  3500 PH 2015-06-27 2243 EE5O          59  A      HG3M          59  297    
QSO:  7000 PH 2015-06-27 2245 EE5O          59  A      EA1BQR        59  SO    
QSO: 14000 PH 2015-06-27 2245 EE5O          59  A      EA1IPT        59  PO    
QSO:  3500 PH 2015-06-27 2246 EE5O          59  A      EE4EA         59  GU    
QSO:  3500 PH 2015-06-27 2247 EE5O          59  A      EA7IIW        59  AL    
QSO: 14000 PH 2015-06-27 2248 EE5O          59  A      KD2BBC        59  006    
QSO:  7000 PH 2015-06-27 2250 EE5O          59  A      DD8SM         59  145    
QSO:  3500 PH 2015-06-27 2250 EE5O          59  A      ES5GP         59  099    
QSO:  7000 PH 2015-06-27 2252 EE5O          59  A      SP9QMP        59  204    
QSO:  3500 PH 2015-06-27 2252 EE5O          59  A      ED7B          59  CO    
QSO:  7000 PH 2015-06-27 2258 EE5O          59  A      EB4GRW        59  M    
QSO: 14000 PH 2015-06-27 2302 EE5O          59  A      TG9ANF        59  099    
QSO:  3500 PH 2015-06-27 2302 EE5O          59  A      IZ1DGG        59  056    
QSO:  3500 PH 2015-06-27 2303 EE5O          59  A      IK8UND        59  333    
QSO:  3500 PH 2015-06-27 2303 EE5O          59  A      EB5CUZ        59  CS    
QSO:  3500 PH 2015-06-27 2304 EE5O          59  A      LZ3ZZ         59  415    
QSO:  3500 PH 2015-06-27 2305 EE5O          59  A      EA8AMY        59  GC    
QSO:  3500 PH 2015-06-27 2306 EE5O          59  A      EA7HEB        59  AL    
QSO:  3500 PH 2015-06-27 2307 EE5O          59  A      EA1GWM        59  C    
QSO:  3500 PH 2015-06-27 2308 EE5O          59  A      EA5GXH        59  MU    
QSO:  3500 PH 2015-06-27 2310 EE5O          59  A      RG5A          59  287    
QSO:  3500 PH 2015-06-27 2313 EE5O          59  A      EA5IY         59  CS    
QSO:  3500 PH 2015-06-27 2314 EE5O          59  A      OK4K          59  026    
QSO:  7000 PH 2015-06-27 2314 EE5O          59  A      EE7K          59  SE    
QSO: 14000 PH 2015-06-27 2314 EE5O          59  A      EA8OV         59  TF    
QSO:  3500 PH 2015-06-27 2315 EE5O          59  A      9A3B          59  600    
QSO: 14000 PH 2015-06-27 2315 EE5O          59  A      TE4ED         59  166    
QSO:  3500 PH 2015-06-27 2316 EE5O          59  A      UR5QW         59  022    
QSO:  7000 PH 2015-06-27 2317 EE5O          59  A      CN4P          59  394    
QSO: 14000 PH 2015-06-27 2318 EE5O          59  A      EA1ARJ        59  O    
QSO:  7000 PH 2015-06-27 2318 EE5O          59  A      US5D          59  573    
QSO:  7000 PH 2015-06-27 2323 EE5O          59  A      ED2SMR        59  NA    
QSO: 14000 PH 2015-06-27 2324 EE5O          59  A      TF2MSN        59  011    
QSO:  7000 PH 2015-06-27 2324 EE5O          59  A      HA5MY         59  069    
QSO:  3500 PH 2015-06-27 2326 EE5O          59  A      EA7IZZ        59  CA    
QSO:  7000 PH 2015-06-27 2328 EE5O          59  A      EA9UV         59  CE    
QSO:  3500 PH 2015-06-27 2329 EE5O          59  A      EB7HQE        59  J    
QSO:  7000 PH 2015-06-27 2330 EE5O          59  A      EA8CCQ        59  GC    
