START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: W7GES
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 101574
NAME: George Skoubis
LOCATION: AZ
OPERATORS: W7GES
CLUB:
CREATED-BY: N1MM Logger+ 1.0.7954.0
SOAPBOX: Made some QSO's from my new QTH. Getting the hardware/software bugs out.
QSO:  7063 RY 2019-09-29 1339 W7GES         599 03 AZ  K0OO          599 05 MD
QSO:  7063 RY 2019-09-29 1340 W7GES         599 03 AZ  KC9K          599 04 IL
QSO:  7063 RY 2019-09-29 1340 W7GES         599 03 AZ  VA6RCN        599 04 AB
QSO:  7063 RY 2019-09-29 1341 W7GES         599 03 AZ  AA8OY         599 04 OH
QSO:  7063 RY 2019-09-29 1341 W7GES         599 03 AZ  VE2EBK        599 05 QC
QSO:  7063 RY 2019-09-29 1343 W7GES         599 03 AZ  JA1SVP        599 25 DX
QSO:  7063 RY 2019-09-29 1345 W7GES         599 03 AZ  NJ3I          599 05 PA
QSO:  7066 RY 2019-09-29 1350 W7GES         599 03 AZ  JH4UYB        599 25 DX
QSO:  7066 RY 2019-09-29 1351 W7GES         599 03 AZ  N9SB          599 04 IL
QSO:  7066 RY 2019-09-29 1354 W7GES         599 03 AZ  JH8KYU/1      599 25 DX
QSO:  7066 RY 2019-09-29 1355 W7GES         599 03 AZ  K0YR          599 04 MN
QSO:  7066 RY 2019-09-29 1355 W7GES         599 03 AZ  JG1LHB        599 25 DX
QSO:  7066 RY 2019-09-29 1357 W7GES         599 03 AZ  N6RSH         599 04 NE
QSO:  7066 RY 2019-09-29 1358 W7GES         599 03 AZ  K9GY          599 04 IL
QSO: 21089 RY 2019-09-29 1803 W7GES         599 03 AZ  CW4MAX        599 13 DX
QSO: 21097 RY 2019-09-29 1808 W7GES         599 03 AZ  HP3SS         599 07 DX
QSO: 14079 RY 2019-09-29 1816 W7GES         599 03 AZ  K2NV          599 05 NY
QSO: 14092 RY 2019-09-29 1823 W7GES         599 03 AZ  AA9L          599 04 WI
QSO: 14094 RY 2019-09-29 1825 W7GES         599 03 AZ  W3FIZ         599 05 PA
QSO: 14094 RY 2019-09-29 1827 W7GES         599 03 AZ  IQ4FC         599 15 DX
QSO: 14095 RY 2019-09-29 1828 W7GES         599 03 AZ  EA8ARI        599 33 DX
QSO: 14097 RY 2019-09-29 1831 W7GES         599 03 AZ  KV4T          599 04 AL
QSO: 14099 RY 2019-09-29 1834 W7GES         599 03 AZ  KE0KDX        599 04 ND
QSO: 14100 RY 2019-09-29 1834 W7GES         599 03 AZ  W7VXS         599 03 WA
QSO: 14102 RY 2019-09-29 1836 W7GES         599 03 AZ  AB1J          599 05 MA
QSO: 14102 RY 2019-09-29 1837 W7GES         599 03 AZ  KO0Z          599 04 IL
QSO: 14102 RY 2019-09-29 1839 W7GES         599 03 AZ  AK6A          599 03 OR
QSO: 14103 RY 2019-09-29 1845 W7GES         599 03 AZ  ED1R          599 14 DX
QSO: 14106 RY 2019-09-29 1846 W7GES         599 03 AZ  K3PP          599 05 PA
QSO: 14106 RY 2019-09-29 1848 W7GES         599 03 AZ  AD4TJ         599 05 VA
QSO: 14110 RY 2019-09-29 1849 W7GES         599 03 AZ  W4MLB         599 05 FL
QSO: 14111 RY 2019-09-29 1850 W7GES         599 03 AZ  K7RI          599 03 WA
QSO: 14112 RY 2019-09-29 1851 W7GES         599 03 AZ  K7OM/4        599 05 SC
QSO: 14113 RY 2019-09-29 1852 W7GES         599 03 AZ  KT9L          599 04 IN
QSO: 14115 RY 2019-09-29 1853 W7GES         599 03 AZ  K3MD          599 05 PA
QSO: 14118 RY 2019-09-29 1856 W7GES         599 03 AZ  EA1CJ         599 14 DX
QSO: 14118 RY 2019-09-29 1857 W7GES         599 03 AZ  XE2B          599 06 DX
QSO: 14121 RY 2019-09-29 1900 W7GES         599 03 AZ  W3KB          599 05 PA
QSO: 14124 RY 2019-09-29 1903 W7GES         599 03 AZ  NY6DX         599 05 NY
QSO: 14125 RY 2019-09-29 1904 W7GES         599 03 AZ  K5ZD          599 05 MA
QSO: 14127 RY 2019-09-29 1907 W7GES         599 03 AZ  VO2AC         599 02 LB
QSO: 14131 RY 2019-09-29 1908 W7GES         599 03 AZ  W3RGA         599 05 PA
QSO: 14133 RY 2019-09-29 1909 W7GES         599 03 AZ  K0PC          599 04 MN
QSO: 14134 RY 2019-09-29 1910 W7GES         599 03 AZ  IK1RY         599 15 DX
QSO: 14136 RY 2019-09-29 1911 W7GES         599 03 AZ  N2BJ          599 04 IL
QSO: 14137 RY 2019-09-29 1912 W7GES         599 03 AZ  WZ8P          599 04 OH
QSO: 14139 RY 2019-09-29 1914 W7GES         599 03 AZ  VE7IO         599 03 BC
QSO: 14141 RY 2019-09-29 1915 W7GES         599 03 AZ  W3MF          599 05 PA
QSO: 14084 RY 2019-09-29 1924 W7GES         599 03 AZ  KG4IGC        599 05 SC
QSO: 14085 RY 2019-09-29 1925 W7GES         599 03 AZ  EA2XR         599 14 DX
QSO: 14088 RY 2019-09-29 1928 W7GES         599 03 AZ  C37NL         599 14 DX
QSO: 14089 RY 2019-09-29 1934 W7GES         599 03 AZ  CS5CRE        599 14 DX
QSO: 14092 RY 2019-09-29 1939 W7GES         599 03 AZ  W7QDM         599 03 ID
QSO: 14095 RY 2019-09-29 1940 W7GES         599 03 AZ  K2DSW         599 04 IA
QSO: 14099 RY 2019-09-29 1944 W7GES         599 03 AZ  KE1F          599 05 FL
QSO: 14100 RY 2019-09-29 1946 W7GES         599 03 AZ  N7PI          599 03 ID
QSO: 14102 RY 2019-09-29 1947 W7GES         599 03 AZ  K2WK          599 05 VA
QSO: 14105 RY 2019-09-29 1949 W7GES         599 03 AZ  VE3UTT        599 04 ON
QSO: 14106 RY 2019-09-29 1950 W7GES         599 03 AZ  VE7BC         599 03 BC
QSO: 14107 RY 2019-09-29 1951 W7GES         599 03 AZ  K2PS          599 05 FL
QSO: 14118 RY 2019-09-29 1956 W7GES         599 03 AZ  WX8C/0        599 04 MO
QSO: 14122 RY 2019-09-29 1957 W7GES         599 03 AZ  KS0AA         599 04 KS
QSO: 14124 RY 2019-09-29 1958 W7GES         599 03 AZ  K3IE          599 04 TN
QSO: 14124 RY 2019-09-29 1959 W7GES         599 03 AZ  N6AR          599 05 FL
QSO: 14128 RY 2019-09-29 2000 W7GES         599 03 AZ  N6JV          599 03 CA
QSO: 14129 RY 2019-09-29 2001 W7GES         599 03 AZ  EA8BQM        599 33 DX
QSO: 21095 RY 2019-09-29 2005 W7GES         599 03 AZ  LU7HN         599 13 DX
QSO: 14141 RY 2019-09-29 2008 W7GES         599 03 AZ  K5GDX         599 04 MS
QSO: 14092 RY 2019-09-29 2015 W7GES         599 03 AZ  KP4JRS        599 08 DX
END-OF-LOG:
