START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: DL9GFB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DL9GFB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2009.
QSO: 21080 RY 2009-09-26 1134 DL9GFB        599 14 YT2B          599 15 DX
QSO: 21076 RY 2009-09-26 1136 DL9GFB        599 14 RA9SC         599 16 DX
QSO: 14067 RY 2009-09-27 1605 DL9GFB        599 14 DX W4PK          599 05 VA
QSO: 14068 RY 2009-09-27 1607 DL9GFB        599 14 DX IK2SAI        599 15 DX
QSO: 21106 RY 2009-09-27 1619 DL9GFB        599 14 DX ZS2I          599 38 DX
QSO: 14077 RY 2009-09-27 1632 DL9GFB        599 14 DX K7BTW         599 03 WA
QSO: 14080 RY 2009-09-27 1639 DL9GFB        599 14 TA7AO         599 20 DX
QSO: 14083 RY 2009-09-27 1642 DL9GFB        599 14 SK4TL         599 14 DX
QSO: 14084 RY 2009-09-27 1645 DL9GFB        599 14 DX OL3Z          599 15 DX
QSO: 14088 RY 2009-09-27 1649 DL9GFB        599 14 DX F8DBF         599 14 DX
QSO: 14089 RY 2009-09-27 1651 DL9GFB        599 14 DX OH6R          599 15 DX
QSO: 14080 RY 2009-09-27 1657 DL9GFB        599 14 DX EK6TA         599 21 DX
QSO: 14094 RY 2009-09-27 1657 DL9GFB        599 14 DX IK2GWH        599 15 DX
QSO: 14094 RY 2009-09-27 1658 DL9GFB        599 14 DX SV1DPI        599 20 SV
QSO: 14142 RY 2009-09-27 1813 DL9GFB        599 14 DX W0LSD         599 4 CO
QSO: 14139 RY 2009-09-27 1817 DL9GFB        599 14 DX K2NV          599 05 WNY
QSO: 14000 RY 2009-09-27 1818 DL9GFB        599 14 DX NE0U          599 04 MN
QSO: 14137 RY 2009-09-27 1819 DL9GFB        599 14 DX CR3L          599 33 DX
QSO: 14135 RY 2009-09-27 1820 DL9GFB        599 14 DX K9OM          599 04 WI
QSO: 14131 RY 2009-09-27 1823 DL9GFB        599 15 DX ZX2B          599 11 DX
QSO: 14130 RY 2009-09-27 1824 DL9GFB        599 14 DX IK8UND        599 15 DX
QSO: 14129 RY 2009-09-27 1827 DL9GFB        599 14 DX NC4CS         599 05 NC
QSO: 14000 RY 2009-09-27 1831 DL9GFB        599 14 DX UR5ZMK        599 16 DX
END-OF-LOG:
