START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: M0LMK
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: JO01RI
CLAIMED-SCORE: 5600
NAME: Matt
OPERATORS: M0LMK
CLUB:
CREATED-BY: N1MM Logger+ 1.0.7977.0
SOAPBOX: A casual entry to givbe away some points. Thanks all!
QSO: 14143 PH 2019-10-27 1743 M0LMK         59  14     HG5A          59  15
QSO: 14146 PH 2019-10-27 1744 M0LMK         59  14     HB9H          59  14
QSO: 14165 PH 2019-10-27 1745 M0LMK         59  14     IO7T          59  15
QSO: 14177 PH 2019-10-27 1748 M0LMK         59  14     IR2L          59  15
QSO: 14188 PH 2019-10-27 1748 M0LMK         59  14     4U1A          59  15
QSO: 14217 PH 2019-10-27 1751 M0LMK         59  14     IK4DCX        59  15
QSO: 14221 PH 2019-10-27 1752 M0LMK         59  14     IK0YUT        59  15
QSO: 14227 PH 2019-10-27 1754 M0LMK         59  14     IR4X          59  15
QSO: 14245 PH 2019-10-27 1759 M0LMK         59  14     IO5O          59  15
QSO: 14307 PH 2019-10-27 1802 M0LMK         59  14     LZ9W          59  20
QSO: 14320 PH 2019-10-27 1804 M0LMK         59  14     IK2YCW        59  15
QSO: 14323 PH 2019-10-27 1806 M0LMK         59  14     IR2Q          59  15
QSO: 14329 PH 2019-10-27 1807 M0LMK         59  14     S50K          59  15
QSO:  7054 PH 2019-10-27 1811 M0LMK         59  14     ES9C          59  15
QSO:  7061 PH 2019-10-27 1811 M0LMK         59  14     S51CK         59  15
QSO:  7115 PH 2019-10-27 1814 M0LMK         59  14     SQ2PHG        59  15
QSO:  7119 PH 2019-10-27 1815 M0LMK         59  14     EW6W          59  16
QSO:  7123 PH 2019-10-27 1817 M0LMK         59  14     OL9Z          59  15
QSO:  7140 PH 2019-10-27 1818 M0LMK         59  14     IQ4FA         59  15
QSO:  7148 PH 2019-10-27 1818 M0LMK         59  14     9A9R          59  15
QSO:  7164 PH 2019-10-27 1820 M0LMK         59  14     EI7M          59  14
QSO:  7169 PH 2019-10-27 1822 M0LMK         59  14     LZ5K          59  20
QSO:  7174 PH 2019-10-27 1823 M0LMK         59  14     LY1FW         59  15
QSO:  3792 PH 2019-10-27 1826 M0LMK         59  14     M6T           59  14
QSO: 21246 PH 2019-10-27 1827 M0LMK         59  14     YT5A          59  15
QSO: 21225 PH 2019-10-27 1828 M0LMK         59  14     YP3A          59  20
QSO: 21295 PH 2019-10-27 1829 M0LMK         59  14     IR7T          59  15
QSO: 21300 PH 2019-10-27 1830 M0LMK         59  14     9A4W          59  15
QSO: 21316 PH 2019-10-27 1831 M0LMK         59  14     LZ9W          59  20
QSO: 14159 PH 2019-10-27 1858 M0LMK         59  14     W3PP          59  05
END-OF-LOG:
