START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: MM3T
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR:
CLAIMED-SCORE: 307848
NAME: Douglas Maxwell
OPERATORS: MM3T
CLUB:
CREATED-BY: N1MM Logger+ 1.0.7954.0
SOAPBOX: Generally poor conditions.
SOAPBOX: Some nice openings on 10m. Thanks for working me.
QSO:  7098 PH 2019-10-27 0755 MM3T          59  14     PD7Q          59  14
QSO:  7098 PH 2019-10-27 0756 MM3T          59  14     PD2AM         59  14
QSO:  7098 PH 2019-10-27 0756 MM3T          59  14     ON4CLF        59  14
QSO:  7098 PH 2019-10-27 0757 MM3T          59  14     OL5J          59  15
QSO:  7098 PH 2019-10-27 0757 MM3T          59  14     CN3A          59  33
QSO:  7098 PH 2019-10-27 0757 MM3T          59  14     OM7RU         59  15
QSO: 14242 PH 2019-10-27 0759 MM3T          59  14     UT1DX         59  16
QSO: 14242 PH 2019-10-27 0800 MM3T          59  14     OK2SGY        59  15
QSO: 14242 PH 2019-10-27 0801 MM3T          59  14     ED3C          59  14
QSO: 14242 PH 2019-10-27 0801 MM3T          59  14     UP0L          59  17
QSO: 14242 PH 2019-10-27 0802 MM3T          59  14     UX2MF         59  16
QSO: 14242 PH 2019-10-27 0803 MM3T          59  14     RK3Y          59  16
QSO: 14242 PH 2019-10-27 0804 MM3T          59  14     SQ5NWA        59  15
QSO: 14242 PH 2019-10-27 0804 MM3T          59  14     IZ2BKA        59  15
QSO: 14242 PH 2019-10-27 0805 MM3T          59  14     SV3QUY        59  20
QSO: 14242 PH 2019-10-27 0805 MM3T          59  14     OM8JP         59  15
QSO: 14242 PH 2019-10-27 0807 MM3T          59  14     SP5PAU        59  15
QSO: 14242 PH 2019-10-27 0807 MM3T          59  14     DL9ZP         59  14
QSO: 14242 PH 2019-10-27 0809 MM3T          59  14     IK5PWS        59  15
QSO: 14160 PH 2019-10-27 0810 MM3T          59  14     CR3DX         59  33
QSO: 14197 PH 2019-10-27 0812 MM3T          59  14     TC3A          59  20
QSO: 14202 PH 2019-10-27 0813 MM3T          59  14     EA6/DK5IR     59  14
QSO: 14245 PH 2019-10-27 0814 MM3T          59  14     EI7M          59  14
QSO: 21216 PH 2019-10-27 0818 MM3T          59  14     LZ7EA         59  20
QSO: 21216 PH 2019-10-27 0819 MM3T          59  14     IO8T          59  15
QSO: 21204 PH 2019-10-27 0821 MM3T          59  14     A61ZX         59  21
QSO: 21233 PH 2019-10-27 0821 MM3T          59  14     TC0F          59  20
QSO: 21270 PH 2019-10-27 0824 MM3T          59  14     9H6A          59  15
QSO: 21293 PH 2019-10-27 0828 MM3T          59  14     D68CCC        59  39
QSO: 21343 PH 2019-10-27 0829 MM3T          59  14     ZS9Z          59  38
QSO: 21332 PH 2019-10-27 0830 MM3T          59  14     SV9DJO        59  20
QSO: 21338 PH 2019-10-27 0835 MM3T          59  14     V55A          59  38
QSO: 21385 PH 2019-10-27 0836 MM3T          59  14     IH9P          59  33
QSO: 21348 PH 2019-10-27 0837 MM3T          59  14     SO7O          59  15
QSO: 28440 PH 2019-10-27 0841 MM3T          59  14     SP8ALT        59  15
QSO: 28440 PH 2019-10-27 0842 MM3T          59  14     IK4OMO        59  15
QSO: 28440 PH 2019-10-27 0842 MM3T          59  14     IZ4FVW        59  15
QSO: 28441 PH 2019-10-27 0843 MM3T          59  14     IK2YCW        59  15
QSO: 28441 PH 2019-10-27 0844 MM3T          59  14     I2BPP         59  15
QSO: 28441 PH 2019-10-27 0844 MM3T          59  14     UZ1WW         59  16
QSO: 28441 PH 2019-10-27 0844 MM3T          59  14     IZ0AXF        59  15
QSO: 28441 PH 2019-10-27 0845 MM3T          59  14     SP6FVP        59  15
QSO: 28441 PH 2019-10-27 0845 MM3T          59  14     IT9ACN        59  15
QSO: 28441 PH 2019-10-27 0845 MM3T          59  14     IZ3NYG        59  15
QSO: 28441 PH 2019-10-27 0845 MM3T          59  14     DR7B          59  14
QSO: 28441 PH 2019-10-27 0846 MM3T          59  14     SN7Q          59  15
QSO: 28441 PH 2019-10-27 0846 MM3T          59  14     IB9T          59  15
QSO: 28441 PH 2019-10-27 0846 MM3T          59  14     DP6T          59  14
QSO: 28441 PH 2019-10-27 0847 MM3T          59  14     IR2Q          59  15
QSO: 28441 PH 2019-10-27 0847 MM3T          59  14     IK0YVV        59  15
QSO: 28441 PH 2019-10-27 0848 MM3T          59  14     TM0DX         59  14
QSO: 28441 PH 2019-10-27 0848 MM3T          59  14     IR4X          59  15
QSO: 28441 PH 2019-10-27 0849 MM3T          59  14     OL1Z          59  15
QSO: 28441 PH 2019-10-27 0849 MM3T          59  14     HG6V          59  15
QSO: 28441 PH 2019-10-27 0850 MM3T          59  14     SP7VTQ        59  15
QSO: 28441 PH 2019-10-27 0850 MM3T          59  14     DL5L          59  14
QSO: 28441 PH 2019-10-27 0850 MM3T          59  14     3Z50DVP       59  15
QSO: 28441 PH 2019-10-27 0851 MM3T          59  14     DL1DY         59  14
QSO: 28441 PH 2019-10-27 0851 MM3T          59  14     OK1AMF        59  15
QSO: 28441 PH 2019-10-27 0851 MM3T          59  14     HB2U          59  14
QSO: 28441 PH 2019-10-27 0853 MM3T          59  14     IS0AML        59  15
QSO: 28441 PH 2019-10-27 0853 MM3T          59  14     OM5AZ         59  15
QSO: 28441 PH 2019-10-27 0854 MM3T          59  14     OR2M          59  14
QSO: 28441 PH 2019-10-27 0855 MM3T          59  14     OE1HHB        59  15
QSO: 28441 PH 2019-10-27 0855 MM3T          59  14     SQ9LPO        59  15
QSO: 28441 PH 2019-10-27 0855 MM3T          59  14     SN9A          59  15
QSO: 28441 PH 2019-10-27 0856 MM3T          59  14     SP6YG         59  15
QSO: 28441 PH 2019-10-27 0856 MM3T          59  14     OM4CI         59  15
QSO: 28441 PH 2019-10-27 0856 MM3T          59  14     DF0HQ         59  14
QSO: 28441 PH 2019-10-27 0857 MM3T          59  14     DL5ALW        59  14
QSO: 28441 PH 2019-10-27 0857 MM3T          59  14     OK1TA         59  15
QSO: 28441 PH 2019-10-27 0857 MM3T          59  14     IZ3NOC        59  15
QSO: 28441 PH 2019-10-27 0857 MM3T          59  14     DA2X          59  14
QSO: 28441 PH 2019-10-27 0858 MM3T          59  14     S57AL         59  15
QSO: 28441 PH 2019-10-27 0859 MM3T          59  14     DJ4DN         59  14
QSO: 28441 PH 2019-10-27 0859 MM3T          59  14     DL5DM         59  14
QSO: 28441 PH 2019-10-27 0859 MM3T          59  14     DR3W          59  14
QSO: 28441 PH 2019-10-27 0859 MM3T          59  14     DD0VS         59  14
QSO: 28441 PH 2019-10-27 0900 MM3T          59  14     UW1WU         59  16
QSO: 28441 PH 2019-10-27 0900 MM3T          59  14     DL8ULO        59  14
QSO: 28441 PH 2019-10-27 0901 MM3T          59  14     OM4IK         59  15
QSO: 28441 PH 2019-10-27 0901 MM3T          59  14     DC2CB         59  14
QSO: 28441 PH 2019-10-27 0903 MM3T          59  14     IT9RZU        59  15
QSO: 28441 PH 2019-10-27 0904 MM3T          59  14     OK1DKR        59  15
QSO: 28441 PH 2019-10-27 0904 MM3T          59  14     SP9CKS        59  15
QSO: 28441 PH 2019-10-27 0905 MM3T          59  14     SP6DHH        59  15
QSO: 28441 PH 2019-10-27 0905 MM3T          59  14     DG5HDL        59  14
QSO: 28441 PH 2019-10-27 0906 MM3T          59  14     A73A          59  21
QSO: 28441 PH 2019-10-27 0906 MM3T          59  14     OK2FYM        59  15
QSO: 28441 PH 2019-10-27 0906 MM3T          59  14     SP6VWX        59  15
QSO: 28441 PH 2019-10-27 0906 MM3T          59  14     DG9SEH        59  14
QSO: 28441 PH 2019-10-27 0907 MM3T          59  14     DK0SB         59  14
QSO: 28441 PH 2019-10-27 0907 MM3T          59  14     DL6NAL        59  14
QSO: 28441 PH 2019-10-27 0907 MM3T          59  14     DK8AX         59  14
QSO: 28441 PH 2019-10-27 0908 MM3T          59  14     ON6LR         59  14
QSO: 28441 PH 2019-10-27 0910 MM3T          59  14     DG6TOM        59  14
QSO: 28441 PH 2019-10-27 0910 MM3T          59  14     4Z4DX         59  20
QSO: 28441 PH 2019-10-27 0910 MM3T          59  14     I2SVA         59  15
QSO: 28441 PH 2019-10-27 0910 MM3T          59  14     OE3OPW        59  15
QSO: 28441 PH 2019-10-27 0911 MM3T          59  14     OK2BRX        59  15
QSO: 28441 PH 2019-10-27 0911 MM3T          59  14     IK2SND        59  15
QSO: 28441 PH 2019-10-27 0912 MM3T          59  14     DL6DVU        59  14
QSO: 28441 PH 2019-10-27 0912 MM3T          59  14     LX1ER         59  14
QSO: 28441 PH 2019-10-27 0913 MM3T          59  14     DL8RDL        59  14
QSO: 28441 PH 2019-10-27 0913 MM3T          59  14     OK2BZE        59  15
QSO: 28441 PH 2019-10-27 0914 MM3T          59  14     DG1PM         59  14
QSO: 28441 PH 2019-10-27 0914 MM3T          59  14     DF2RG         59  14
QSO: 28441 PH 2019-10-27 0914 MM3T          59  14     DF2WF         59  14
QSO: 28441 PH 2019-10-27 0915 MM3T          59  14     DO1CS         59  14
QSO: 28441 PH 2019-10-27 0915 MM3T          59  14     DO1PGR        59  14
QSO: 28441 PH 2019-10-27 0915 MM3T          59  14     EA3FUJ        59  14
QSO: 28441 PH 2019-10-27 0915 MM3T          59  14     E7DX          59  15
QSO: 28441 PH 2019-10-27 0916 MM3T          59  14     OK2ABU        59  15
QSO: 28441 PH 2019-10-27 0916 MM3T          59  14     DL6MDG        59  14
QSO: 28441 PH 2019-10-27 0917 MM3T          59  14     OM3FR         59  15
QSO: 28441 PH 2019-10-27 0917 MM3T          59  14     OK2TS         59  15
QSO: 28441 PH 2019-10-27 0917 MM3T          59  14     HG6N          59  15
QSO: 28441 PH 2019-10-27 0918 MM3T          59  14     DL7ARJ        59  14
QSO: 28441 PH 2019-10-27 0918 MM3T          59  14     IT9FRX        59  15
QSO: 28441 PH 2019-10-27 0918 MM3T          59  14     DR6R          59  14
QSO: 28441 PH 2019-10-27 0918 MM3T          59  14     DL5FDP        59  14
QSO: 28441 PH 2019-10-27 0918 MM3T          59  14     OK2MBP        59  15
QSO: 28441 PH 2019-10-27 0919 MM3T          59  14     DJ5MW         59  14
QSO: 28441 PH 2019-10-27 0919 MM3T          59  14     OE5T          59  15
QSO: 28441 PH 2019-10-27 0919 MM3T          59  14     9A2G          59  15
QSO: 28441 PH 2019-10-27 0920 MM3T          59  14     HG7T          59  15
QSO: 28441 PH 2019-10-27 0920 MM3T          59  14     4X6FR         59  20
QSO: 28441 PH 2019-10-27 0920 MM3T          59  14     HG6L          59  15
QSO: 28441 PH 2019-10-27 0920 MM3T          59  14     HB9BOI        59  14
QSO: 28441 PH 2019-10-27 0920 MM3T          59  14     OK1K          59  15
QSO: 28441 PH 2019-10-27 0921 MM3T          59  14     DL1QQ         59  14
QSO: 28441 PH 2019-10-27 0921 MM3T          59  14     DJ0DX         59  14
QSO: 28441 PH 2019-10-27 0921 MM3T          59  14     DF8XC         59  14
QSO: 28441 PH 2019-10-27 0922 MM3T          59  14     DR50DIG       59  14
QSO: 28441 PH 2019-10-27 0923 MM3T          59  14     OK1ES         59  15
QSO: 28441 PH 2019-10-27 0923 MM3T          59  14     DL1GME        59  14
QSO: 28441 PH 2019-10-27 0923 MM3T          59  14     DL1CG         59  14
QSO: 28441 PH 2019-10-27 0923 MM3T          59  14     DL6RBH        59  14
QSO: 28441 PH 2019-10-27 0924 MM3T          59  14     LX1Y          59  14
QSO: 28441 PH 2019-10-27 0924 MM3T          59  14     IK3TPP        59  15
QSO: 28441 PH 2019-10-27 0924 MM3T          59  14     DL7NV         59  14
QSO: 28441 PH 2019-10-27 0924 MM3T          59  14     F5TLZ         59  14
QSO: 28441 PH 2019-10-27 0925 MM3T          59  14     OL8W          59  15
QSO: 28441 PH 2019-10-27 0925 MM3T          59  14     DL1MHJ        59  14
QSO: 28441 PH 2019-10-27 0925 MM3T          59  14     DL9BBE        59  14
QSO: 28441 PH 2019-10-27 0926 MM3T          59  14     DD5XX         59  14
QSO: 28441 PH 2019-10-27 0926 MM3T          59  14     DL4EDC        59  14
QSO: 28441 PH 2019-10-27 0926 MM3T          59  14     DJ4MX         59  14
QSO: 28441 PH 2019-10-27 0926 MM3T          59  14     OE2LCM        59  15
QSO: 28441 PH 2019-10-27 0927 MM3T          59  14     HB9VQQ        59  14
QSO: 28441 PH 2019-10-27 0927 MM3T          59  14     DO5ABC        59  14
QSO: 28441 PH 2019-10-27 0928 MM3T          59  14     DG4DW         59  14
QSO: 28441 PH 2019-10-27 0928 MM3T          59  14     DH7NK         59  14
QSO: 28441 PH 2019-10-27 0928 MM3T          59  14     DO6US         59  14
QSO: 28441 PH 2019-10-27 0928 MM3T          59  14     DJ0CA         59  14
QSO: 28441 PH 2019-10-27 0928 MM3T          59  14     IZ2SXZ        59  15
QSO: 28441 PH 2019-10-27 0929 MM3T          59  14     IZ5WTV        59  15
QSO: 28441 PH 2019-10-27 0929 MM3T          59  14     F5JNX         59  14
QSO: 28441 PH 2019-10-27 0929 MM3T          59  14     F8KCF         59  14
QSO: 28441 PH 2019-10-27 0930 MM3T          59  14     OK6Y          59  15
QSO: 28441 PH 2019-10-27 0930 MM3T          59  14     DK5DC         59  14
QSO: 28441 PH 2019-10-27 0931 MM3T          59  14     ON6FC         59  14
QSO: 28441 PH 2019-10-27 0931 MM3T          59  14     I2BRT         59  15
QSO: 28441 PH 2019-10-27 0931 MM3T          59  14     DL8RB         59  14
QSO: 28441 PH 2019-10-27 0931 MM3T          59  14     DF4WG         59  14
QSO: 28441 PH 2019-10-27 0931 MM3T          59  14     F5KAZ         59  14
QSO: 28441 PH 2019-10-27 0932 MM3T          59  14     IK3TPP        59  15
QSO: 28441 PH 2019-10-27 0932 MM3T          59  14     DH6DAO        59  14
QSO: 28441 PH 2019-10-27 0932 MM3T          59  14     S58Y          59  15
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     DF4OR         59  14
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     DL5MAE        59  14
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     DL1NKS        59  14
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     DH2PA         59  14
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     DF2FR         59  14
QSO: 28441 PH 2019-10-27 0933 MM3T          59  14     TM5M          59  14
QSO: 28441 PH 2019-10-27 0934 MM3T          59  14     DD3SF         59  14
QSO: 28441 PH 2019-10-27 0934 MM3T          59  14     S58Y          59  15
QSO: 28441 PH 2019-10-27 0934 MM3T          59  14     IQ4FA         59  15
QSO: 28441 PH 2019-10-27 0934 MM3T          59  14     DL5IC         59  14
QSO: 28441 PH 2019-10-27 0934 MM3T          59  14     DL0WM         59  14
QSO: 28441 PH 2019-10-27 0935 MM3T          59  14     IW2EVH        59  15
QSO: 28441 PH 2019-10-27 0935 MM3T          59  14     DG3FK         59  14
QSO: 28441 PH 2019-10-27 0935 MM3T          59  14     TM3R          59  14
QSO: 28441 PH 2019-10-27 0935 MM3T          59  14     LY2IJ         59  15
QSO: 28441 PH 2019-10-27 0936 MM3T          59  14     CR3DX         59  33
QSO: 28441 PH 2019-10-27 0936 MM3T          59  14     DO5CP         59  14
QSO: 28441 PH 2019-10-27 0936 MM3T          59  14     HB9PLB        59  14
QSO: 28441 PH 2019-10-27 0936 MM3T          59  14     F4CDR         59  14
QSO: 28441 PH 2019-10-27 0937 MM3T          59  14     OE6MMD        59  15
QSO: 28441 PH 2019-10-27 0937 MM3T          59  14     DK3GI         59  14
QSO: 28441 PH 2019-10-27 0937 MM3T          59  14     DK8ZZ         59  14
QSO: 28441 PH 2019-10-27 0937 MM3T          59  14     SV2ESW        59  20
QSO: 28441 PH 2019-10-27 0938 MM3T          59  14     IZ3XNJ        59  15
QSO: 28441 PH 2019-10-27 0938 MM3T          59  14     F4ETG         59  14
QSO: 28441 PH 2019-10-27 0938 MM3T          59  14     YT4T          59  15
QSO: 28441 PH 2019-10-27 0939 MM3T          59  14     YU5R          59  15
QSO: 28441 PH 2019-10-27 0939 MM3T          59  14     S52D          59  15
QSO: 28441 PH 2019-10-27 0939 MM3T          59  14     IV3ZXQ        59  15
QSO: 28441 PH 2019-10-27 0939 MM3T          59  14     S52D          59  15
QSO: 28441 PH 2019-10-27 0939 MM3T          59  14     II2S          59  15
QSO: 28441 PH 2019-10-27 0940 MM3T          59  14     4U1A          59  15
QSO: 28441 PH 2019-10-27 0940 MM3T          59  14     EE5T          59  14
QSO: 28441 PH 2019-10-27 0941 MM3T          59  14     LX1JH         59  14
QSO: 28441 PH 2019-10-27 0941 MM3T          59  14     SQ9KEJ        59  15
QSO: 28441 PH 2019-10-27 0942 MM3T          59  14     LZ5R          59  20
QSO: 28441 PH 2019-10-27 0942 MM3T          59  14     F5ISG         59  14
QSO: 28441 PH 2019-10-27 0942 MM3T          59  14     TK4RB         59  15
QSO: 28441 PH 2019-10-27 0943 MM3T          59  14     TM1D          59  14
QSO: 28441 PH 2019-10-27 0943 MM3T          59  14     DP7D          59  14
QSO: 28441 PH 2019-10-27 0943 MM3T          59  14     F1EBN         59  14
QSO: 28441 PH 2019-10-27 0944 MM3T          59  14     F4EFI         59  14
QSO: 28441 PH 2019-10-27 0944 MM3T          59  14     DO1PE         59  14
QSO: 28441 PH 2019-10-27 0944 MM3T          59  14     DG7FFC        59  14
QSO: 28441 PH 2019-10-27 0945 MM3T          59  14     DL7ACN        59  14
QSO: 28441 PH 2019-10-27 0945 MM3T          59  14     EA3GCT        59  14
QSO: 28441 PH 2019-10-27 0946 MM3T          59  14     IK2QLX        59  15
QSO: 28441 PH 2019-10-27 0946 MM3T          59  14     LX2RC         59  14
QSO: 28441 PH 2019-10-27 0946 MM3T          59  14     F5KSE         59  14
QSO: 28441 PH 2019-10-27 0946 MM3T          59  14     PC3T          59  14
QSO: 28441 PH 2019-10-27 0947 MM3T          59  14     IX1HPN        59  15
QSO: 28441 PH 2019-10-27 0948 MM3T          59  14     YU1EA         59  15
QSO: 28441 PH 2019-10-27 0948 MM3T          59  14     SQ9C          59  15
QSO: 28441 PH 2019-10-27 0948 MM3T          59  14     9A2U          59  15
QSO: 28441 PH 2019-10-27 0948 MM3T          59  14     F8CRS         59  14
QSO: 28441 PH 2019-10-27 0949 MM3T          59  14     DL1NKB        59  14
QSO: 28441 PH 2019-10-27 0949 MM3T          59  14     HB9CIC        59  14
QSO: 28467 PH 2019-10-27 0953 MM3T          59  14     C37NL         59  14
QSO: 28510 PH 2019-10-27 0957 MM3T          59  14     SV9GPV        59  20
QSO: 21209 PH 2019-10-27 1025 MM3T          59  14     E7CW          59  15
QSO: 21269 PH 2019-10-27 1026 MM3T          59  14     SU8X          59  34
QSO: 21292 PH 2019-10-27 1029 MM3T          59  14     ES9C          59  15
QSO: 21344 PH 2019-10-27 1032 MM3T          59  14     C37NL         59  14
QSO: 21376 PH 2019-10-27 1034 MM3T          59  14     M1C           59  14
QSO: 21351 PH 2019-10-27 1035 MM3T          59  14     CR6P          59  14
QSO: 21297 PH 2019-10-27 1053 MM3T          59  14     EF9Z          59  33
QSO: 14260 PH 2019-10-27 1401 MM3T          59  14     SP3P          59  15
QSO: 14260 PH 2019-10-27 1404 MM3T          59  14     LZ9W          59  20
QSO: 14260 PH 2019-10-27 1405 MM3T          59  14     LY2NY         59  15
QSO: 14260 PH 2019-10-27 1405 MM3T          59  14     DK2AT         59  14
QSO: 14260 PH 2019-10-27 1406 MM3T          59  14     UW1WU         59  16
QSO: 14260 PH 2019-10-27 1406 MM3T          59  14     IN3EQD        59  15
QSO: 14260 PH 2019-10-27 1407 MM3T          59  14     ON3LAD        59  14
QSO: 14259 PH 2019-10-27 1409 MM3T          59  14     DL1MAJ        59  14
QSO: 14259 PH 2019-10-27 1409 MM3T          59  14     SQ2EAN        59  15
QSO: 14259 PH 2019-10-27 1409 MM3T          59  14     ON6VOX        59  14
QSO: 14259 PH 2019-10-27 1409 MM3T          59  14     OM6AL         59  15
QSO: 14259 PH 2019-10-27 1410 MM3T          59  14     4X0T          59  20
QSO: 14259 PH 2019-10-27 1410 MM3T          59  14     IZ3EIN        59  15
QSO: 14259 PH 2019-10-27 1410 MM3T          59  14     SQ3M          59  15
QSO: 14259 PH 2019-10-27 1411 MM3T          59  14     SQ8W          59  15
QSO: 14259 PH 2019-10-27 1411 MM3T          59  14     LY4O          59  15
QSO: 14259 PH 2019-10-27 1411 MM3T          59  14     SP8ALT        59  15
QSO: 14259 PH 2019-10-27 1412 MM3T          59  14     IU5DDS        59  15
QSO: 14259 PH 2019-10-27 1412 MM3T          59  14     DK3YD         59  14
QSO: 14259 PH 2019-10-27 1413 MM3T          59  14     IK1ZOF/3      59  15
QSO: 14259 PH 2019-10-27 1413 MM3T          59  14     IR4B          59  15
QSO: 14259 PH 2019-10-27 1413 MM3T          59  14     SQ6PNP        59  15
QSO: 14259 PH 2019-10-27 1414 MM3T          59  14     LY7T          59  15
QSO: 14259 PH 2019-10-27 1414 MM3T          59  14     OO4O          59  14
QSO: 14259 PH 2019-10-27 1414 MM3T          59  14     IU1FIB        59  15
QSO: 14259 PH 2019-10-27 1414 MM3T          59  14     HA0HW         59  15
QSO: 14259 PH 2019-10-27 1415 MM3T          59  14     OM5UM         59  15
QSO: 14259 PH 2019-10-27 1416 MM3T          59  14     IZ4AIH        59  15
QSO: 14259 PH 2019-10-27 1416 MM3T          59  14     IK2SAR        59  15
QSO: 14259 PH 2019-10-27 1417 MM3T          59  14     EA5DNO        59  14
QSO: 14259 PH 2019-10-27 1417 MM3T          59  14     F8TRC         59  14
QSO: 14259 PH 2019-10-27 1418 MM3T          59  14     OE1RFU        59  15
QSO: 14259 PH 2019-10-27 1419 MM3T          59  14     SP6AXW        59  15
QSO: 14259 PH 2019-10-27 1420 MM3T          59  14     IZ3NYG        59  15
QSO: 14259 PH 2019-10-27 1420 MM3T          59  14     DL2QT         59  14
QSO: 14259 PH 2019-10-27 1420 MM3T          59  14     YL2BJ         59  15
QSO: 14259 PH 2019-10-27 1421 MM3T          59  14     IK5LWE        59  15
QSO: 14259 PH 2019-10-27 1421 MM3T          59  14     IW1RLS        59  15
QSO: 14259 PH 2019-10-27 1422 MM3T          59  14     F1IKA         59  14
QSO: 14259 PH 2019-10-27 1423 MM3T          59  14     IU5GBQ        59  15
QSO: 14259 PH 2019-10-27 1423 MM3T          59  14     IQ5ZP         59  15
QSO: 14259 PH 2019-10-27 1424 MM3T          59  14     EA1GTX        59  14
QSO: 14259 PH 2019-10-27 1424 MM3T          59  14     IW2FUT        59  15
QSO: 14256 PH 2019-10-27 1426 MM3T          59  14     SP5X          59  15
QSO: 14274 PH 2019-10-27 1426 MM3T          59  14     P33W          59  20
QSO: 14322 PH 2019-10-27 1427 MM3T          59  14     HZ1TT         59  21
QSO: 14263 PH 2019-10-27 1428 MM3T          59  14     EF8R          59  33
QSO: 14256 PH 2019-10-27 1429 MM3T          59  14     PI4D          59  14
QSO: 14171 PH 2019-10-27 1430 MM3T          59  14     SV9/SV0IG     59  20
QSO: 14191 PH 2019-10-27 1430 MM3T          59  14     9K9A          59  21
QSO: 14202 PH 2019-10-27 1430 MM3T          59  14     4U1A          59  15
QSO: 14161 PH 2019-10-27 1431 MM3T          59  14     OD5ZF         59  20
QSO: 14306 PH 2019-10-27 1433 MM3T          59  14     A61ZX         59  21
QSO: 21302 PH 2019-10-27 1436 MM3T          59  14     IO9A          59  15
QSO: 21243 PH 2019-10-27 1440 MM3T          59  14     SZ1A          59  20
QSO: 21235 PH 2019-10-27 1440 MM3T          59  14     SV9DJO        59  20
QSO: 21180 PH 2019-10-27 1442 MM3T          59  14     SZ8LSV        59  20
QSO: 21349 PH 2019-10-27 1443 MM3T          59  14     CR3DX         59  33
QSO: 21237 PH 2019-10-27 1511 MM3T          59  14     P40T          59  09
QSO: 21226 PH 2019-10-27 1513 MM3T          59  14     W9RE          59  04
QSO: 21203 PH 2019-10-27 1514 MM3T          59  14     K3LR          59  05
QSO: 14110 PH 2019-10-27 1528 MM3T          59  14     K1TTT         59  05
QSO: 14184 PH 2019-10-27 1530 MM3T          59  14     K3WW          59  05
QSO: 14183 PH 2019-10-27 1531 MM3T          59  14     N5DX          59  05
QSO: 14159 PH 2019-10-27 1532 MM3T          59  14     W2JV          59  05
QSO: 14164 PH 2019-10-27 1534 MM3T          59  14     W1NA          59  05
QSO: 14161 PH 2019-10-27 1534 MM3T          59  14     K1RM          59  05
QSO: 14187 PH 2019-10-27 1535 MM3T          59  14     K2LE          59  05
QSO: 14188 PH 2019-10-27 1536 MM3T          59  14     NW1P          59  05
QSO: 14215 PH 2019-10-27 1540 MM3T          59  14     S57AL         59  15
QSO: 14195 PH 2019-10-27 1543 MM3T          59  14     YU7GMN        59  15
QSO: 14210 PH 2019-10-27 1606 MM3T          59  14     NV9L          59  04
QSO: 14152 PH 2019-10-27 1607 MM3T          59  14     W3UA          59  05
QSO: 14233 PH 2019-10-27 1612 MM3T          59  14     HI8JSG        59  08
QSO:  7114 PH 2019-10-27 1616 MM3T          59  14     PA3T          59  14
QSO:  7114 PH 2019-10-27 1616 MM3T          59  14     SB6W          59  14
QSO:  7114 PH 2019-10-27 1617 MM3T          59  14     DF3IS         59  14
QSO:  7114 PH 2019-10-27 1617 MM3T          59  14     RA3W          59  16
QSO:  7114 PH 2019-10-27 1617 MM3T          59  14     DK6VCO        59  14
QSO:  7114 PH 2019-10-27 1618 MM3T          59  14     PE1FTV        59  14
QSO:  7114 PH 2019-10-27 1618 MM3T          59  14     IZ2GMT        59  15
QSO:  7114 PH 2019-10-27 1619 MM3T          59  14     PA0AA         59  14
QSO:  7114 PH 2019-10-27 1619 MM3T          59  14     IN3ADW        59  15
QSO:  7113 PH 2019-10-27 1621 MM3T          59  14     DF7LS         59  14
QSO:  7113 PH 2019-10-27 1622 MM3T          59  14     OE3LZA        59  15
QSO:  7113 PH 2019-10-27 1622 MM3T          59  14     PA3AAV        59  14
QSO:  7113 PH 2019-10-27 1622 MM3T          59  14     OE1TKW        59  15
QSO:  7113 PH 2019-10-27 1623 MM3T          59  14     ON8CV         59  14
QSO:  7113 PH 2019-10-27 1623 MM3T          59  14     LC7D          59  14
QSO:  7113 PH 2019-10-27 1623 MM3T          59  14     DM4DB         59  14
QSO:  7135 PH 2019-10-27 1627 MM3T          59  14     A61ZX         59  21
QSO:  7167 PH 2019-10-27 1628 MM3T          59  14     UP0L          59  17
QSO:  7081 PH 2019-10-27 1629 MM3T          59  14     LN5O          59  14
QSO:  7067 PH 2019-10-27 1630 MM3T          59  14     IZ1OSP        59  15
QSO:  7085 PH 2019-10-27 1631 MM3T          59  14     OR4ACA        59  14
QSO:  7093 PH 2019-10-27 1632 MM3T          59  14     SQ2PHG        59  15
QSO:  7105 PH 2019-10-27 1632 MM3T          59  14     IK3UNA        59  15
QSO: 14160 PH 2019-10-27 1637 MM3T          59  14     N3RS          59  05
QSO: 14174 PH 2019-10-27 1638 MM3T          59  14     IF9A          59  15
QSO: 14184 PH 2019-10-27 1638 MM3T          59  14     W2IRT         59  05
QSO: 14186 PH 2019-10-27 1639 MM3T          59  14     VY2TT         59  05
QSO: 14175 PH 2019-10-27 1642 MM3T          59  14     ZF9CW         59  08
QSO: 14295 PH 2019-10-27 1643 MM3T          59  14     W2CG          59  05
END-OF-LOG:
