START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: DF2LH
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: jo53ar
CLAIMED-SCORE: 230044
NAME: Thomas Seibt
OPERATORS: DF2LH
CLUB: BAVARIAN CONTEST CLUB
CREATED-BY: UcxLog 7.97
SOAPBOX: 10-20m Antenna down, PA defect... what should go wrong with 100W
QSO: 28000 PH 2019-10-27 0947 DF2LH         59  14     MU2K          59  14     0
QSO: 28000 PH 2019-10-27 0948 DF2LH         59  14     ED3X          59  14     0
QSO: 28000 PH 2019-10-27 0958 DF2LH         59  14     EC4TR         59  14     0
QSO: 28000 PH 2019-10-27 1001 DF2LH         59  14     CR6K          59  14     0
QSO: 28000 PH 2019-10-27 1002 DF2LH         59  14     IK0XBX        59  15     0
QSO: 28000 PH 2019-10-27 1004 DF2LH         59  14     I2SVA         59  15     0
QSO: 28000 PH 2019-10-27 1005 DF2LH         59  14     IQ4FA         59  15     0
QSO: 28000 PH 2019-10-27 1008 DF2LH         59  14     EA5ON         59  14     0
QSO: 28000 PH 2019-10-27 1011 DF2LH         59  14     HB9AA         59  14     0
QSO: 28000 PH 2019-10-27 1012 DF2LH         59  14     9A2G          59  15     0
QSO: 28000 PH 2019-10-27 1014 DF2LH         59  14     GJ2A          59  14     0
QSO: 28000 PH 2019-10-27 1022 DF2LH         59  14     3V8SS         59  33     0
QSO: 28000 PH 2019-10-27 1032 DF2LH         59  14     EF2O          59  14     0
QSO: 28000 PH 2019-10-27 1034 DF2LH         59  14     C37NL         59  14     0
QSO: 28000 PH 2019-10-27 1035 DF2LH         59  14     IZ8DFO        59  15     0
QSO: 21000 PH 2019-10-27 1040 DF2LH         59  14     A73A          59  21     0
QSO: 21000 PH 2019-10-27 1041 DF2LH         59  14     IT9BUN        59  15     0
QSO: 21000 PH 2019-10-27 1042 DF2LH         59  14     E7CW          59  15     0
QSO: 21000 PH 2019-10-27 1042 DF2LH         59  14     IT9EAQ        59  15     0
QSO: 21000 PH 2019-10-27 1045 DF2LH         59  14     S53M          59  15     0
QSO: 21000 PH 2019-10-27 1046 DF2LH         59  14     4Z7Z          59  20     0
QSO: 21000 PH 2019-10-27 1047 DF2LH         59  14     HG7T          59  15     0
QSO: 21000 PH 2019-10-27 1048 DF2LH         59  14     IQ4FA         59  15     0
QSO: 21000 PH 2019-10-27 1055 DF2LH         59  14     TC3A          59  20     0
QSO: 21000 PH 2019-10-27 1119 DF2LH         59  14     PJ4K          59  09     0
QSO: 21000 PH 2019-10-27 1125 DF2LH         59  14     CS5MAR        59  14     0
QSO: 21000 PH 2019-10-27 1126 DF2LH         59  14     EA5/LN2G      59  14     0
QSO: 14000 PH 2019-10-27 1140 DF2LH         59  14     KC1XX         59  05     0
QSO: 14000 PH 2019-10-27 1140 DF2LH         59  14     D4C           59  35     0
QSO: 14000 PH 2019-10-27 1141 DF2LH         59  14     EF8R          59  33     0
QSO: 14000 PH 2019-10-27 1145 DF2LH         59  14     ZF1A          59  08     0
QSO: 14000 PH 2019-10-27 1146 DF2LH         59  14     FY5KE         59  09     0
QSO: 14000 PH 2019-10-27 1149 DF2LH         59  14     R4RT          59  16     0
QSO: 14000 PH 2019-10-27 1151 DF2LH         59  14     HB2K          59  14     0
QSO: 14000 PH 2019-10-27 1152 DF2LH         59  14     W3PP          59  05     0
QSO: 14000 PH 2019-10-27 1156 DF2LH         59  14     YT5A          59  15     0
QSO: 14000 PH 2019-10-27 1157 DF2LH         59  14     K1RX          59  05     0
QSO: 14000 PH 2019-10-27 1157 DF2LH         59  14     K3UL          59  05     0
QSO: 14000 PH 2019-10-27 1158 DF2LH         59  14     TM6M          59  14     0
QSO: 14000 PH 2019-10-27 1200 DF2LH         59  14     9A7A          59  15     0
QSO: 14000 PH 2019-10-27 1201 DF2LH         59  14     US1I          59  16     0
QSO: 14000 PH 2019-10-27 1202 DF2LH         59  14     YR8D          59  20     0
QSO: 14000 PH 2019-10-27 1203 DF2LH         59  14     UY5ZZ         59  16     0
QSO: 14000 PH 2019-10-27 1203 DF2LH         59  14     RT4G          59  16     0
QSO: 14000 PH 2019-10-27 1204 DF2LH         59  14     CS2C          59  14     0
QSO: 14000 PH 2019-10-27 1206 DF2LH         59  14     YP0C          59  20     0
QSO: 21000 PH 2019-10-27 1209 DF2LH         59  14     EA7ZY         59  14     0
QSO: 21000 PH 2019-10-27 1210 DF2LH         59  14     EE5T          59  14     0
QSO: 21000 PH 2019-10-27 1220 DF2LH         59  14     3V8SS         59  33     0
QSO: 14000 PH 2019-10-27 1226 DF2LH         59  14     E7DX          59  15     0
QSO: 14000 PH 2019-10-27 1229 DF2LH         59  14     UB7K          59  16     0
QSO: 14000 PH 2019-10-27 1230 DF2LH         59  14     KQ2M          59  05     0
QSO: 14000 PH 2019-10-27 1232 DF2LH         59  14     N2SR          59  05     0
QSO: 14000 PH 2019-10-27 1234 DF2LH         59  14     K1TTT         59  05     0
QSO: 14000 PH 2019-10-27 1236 DF2LH         59  14     VA2WA         59  05     0
QSO: 14000 PH 2019-10-27 1237 DF2LH         59  14     VE3JM         59  04     0
QSO: 14000 PH 2019-10-27 1238 DF2LH         59  14     XL3A          59  04     0
QSO: 14000 PH 2019-10-27 1242 DF2LH         59  14     RA7A          59  16     0
QSO: 14000 PH 2019-10-27 1245 DF2LH         59  14     K3LR          59  05     0
QSO: 14000 PH 2019-10-27 1246 DF2LH         59  14     W3LPL         59  05     0
QSO: 14000 PH 2019-10-27 1247 DF2LH         59  14     K3WW          59  05     0
QSO: 14000 PH 2019-10-27 1248 DF2LH         59  14     N5DX          59  05     0
QSO: 14000 PH 2019-10-27 1249 DF2LH         59  14     W3UA          59  05     0
QSO: 14000 PH 2019-10-27 1251 DF2LH         59  14     N9NC          59  05     0
QSO: 14000 PH 2019-10-27 1253 DF2LH         59  14     KB3Z          59  05     0
QSO: 14000 PH 2019-10-27 1256 DF2LH         59  14     NN3Q          59  05     0
QSO: 14000 PH 2019-10-27 1257 DF2LH         59  14     R7AB          59  16     0
QSO: 14000 PH 2019-10-27 1259 DF2LH         59  14     UC6K          59  16     0
QSO: 14000 PH 2019-10-27 1259 DF2LH         59  14     UW2ZM         59  16     0
QSO: 14000 PH 2019-10-27 1300 DF2LH         59  14     K2LE          59  05     0
QSO: 14000 PH 2019-10-27 1307 DF2LH         59  14     K2CJ          59  05     0
QSO: 14000 PH 2019-10-27 1309 DF2LH         59  14     PJ4K          59  09     0
QSO: 14000 PH 2019-10-27 1309 DF2LH         59  14     W2CG          59  05     0
QSO: 14000 PH 2019-10-27 1311 DF2LH         59  14     UW7LL         59  16     0
QSO: 14000 PH 2019-10-27 1311 DF2LH         59  14     R5AJ          59  16     0
QSO: 14000 PH 2019-10-27 1315 DF2LH         59  14     WB2ZAB        59  05     0
QSO: 14000 PH 2019-10-27 1317 DF2LH         59  14     A73A          59  21     0
QSO: 14000 PH 2019-10-27 1319 DF2LH         59  14     T6A           59  21     0
QSO: 14000 PH 2019-10-27 1321 DF2LH         59  14     RZ3Z          59  16     0
QSO: 14000 PH 2019-10-27 1321 DF2LH         59  14     RG5A          59  16     0
QSO: 14000 PH 2019-10-27 1323 DF2LH         59  14     K8AZ          59  04     0
QSO: 14000 PH 2019-10-27 1324 DF2LH         59  14     UR3GU         59  16     0
QSO: 14000 PH 2019-10-27 1329 DF2LH         59  14     W8PR          59  04     0
QSO: 21000 PH 2019-10-27 1334 DF2LH         59  14     K1RX          59  05     0
QSO: 21000 PH 2019-10-27 1336 DF2LH         59  14     KC1XX         59  05     0
QSO: 21000 PH 2019-10-27 1336 DF2LH         59  14     K1KI          59  05     0
QSO: 21000 PH 2019-10-27 1347 DF2LH         59  14     V26B          59  08     0
QSO: 21000 PH 2019-10-27 1402 DF2LH         59  14     HC5UDT        59  10     0
QSO: 21000 PH 2019-10-27 1404 DF2LH         59  14     W3LPL         59  05     0
QSO: 21000 PH 2019-10-27 1405 DF2LH         59  14     K2LE          59  05     0
QSO: 21000 PH 2019-10-27 1406 DF2LH         59  14     N2SR          59  05     0
QSO: 21000 PH 2019-10-27 1413 DF2LH         59  14     N1MM          59  05     0
QSO: 21000 PH 2019-10-27 1415 DF2LH         59  14     K1IR          59  05     0
QSO: 21000 PH 2019-10-27 1610 DF2LH         59  14     F5USK         59  14     0
QSO: 14000 PH 2019-10-27 1617 DF2LH         59  14     E7CW          59  15     0
QSO: 14000 PH 2019-10-27 1618 DF2LH         59  14     VE2GSO        59  05     0
QSO: 14000 PH 2019-10-27 1622 DF2LH         59  14     F6DZU         59  14     0
QSO: 14000 PH 2019-10-27 1622 DF2LH         59  14     EE5T          59  14     0
QSO: 14000 PH 2019-10-27 1623 DF2LH         59  14     IT9BDM        59  15     0
QSO: 14000 PH 2019-10-27 1623 DF2LH         59  14     S58Y          59  15     0
QSO: 14000 PH 2019-10-27 1624 DF2LH         59  14     3V8SS         59  33     0
QSO: 14000 PH 2019-10-27 1626 DF2LH         59  14     CT2HTM        59  14     0
QSO: 14000 PH 2019-10-27 1637 DF2LH         59  14     E71EEE        59  15     0
QSO: 14000 PH 2019-10-27 1638 DF2LH         59  14     N1MM          59  05     0
QSO: 14000 PH 2019-10-27 1644 DF2LH         59  14     S50GB         59  15     0
QSO: 14000 PH 2019-10-27 1648 DF2LH         59  14     IR4E          59  15     0
QSO: 14000 PH 2019-10-27 1649 DF2LH         59  14     W2IRT         59  05     0
QSO: 14000 PH 2019-10-27 1655 DF2LH         59  14     HA8A          59  15     0
QSO: 14000 PH 2019-10-27 1658 DF2LH         59  14     IV3CNZ        59  15     0
QSO: 14000 PH 2019-10-27 1700 DF2LH         59  14     YT1A          59  15     0
QSO: 14000 PH 2019-10-27 1701 DF2LH         59  14     S57DX         59  15     0
QSO: 14000 PH 2019-10-27 1705 DF2LH         59  14     S50K          59  15     0
QSO: 14000 PH 2019-10-27 1708 DF2LH         59  14     W1NA          59  05     0
QSO: 14000 PH 2019-10-27 1710 DF2LH         59  14     S52NR         59  15     0
QSO: 14000 PH 2019-10-27 1711 DF2LH         59  14     TM4L          59  14     0
QSO: 14000 PH 2019-10-27 1713 DF2LH         59  14     S54K          59  15     0
QSO: 14000 PH 2019-10-27 1717 DF2LH         59  14     S53MM         59  15     0
QSO: 14000 PH 2019-10-27 1720 DF2LH         59  14     K1IR          59  05     0
QSO: 14000 PH 2019-10-27 1727 DF2LH         59  14     D68CCC        59  39     0
QSO: 14000 PH 2019-10-27 1730 DF2LH         59  14     AA3B          59  05     0
QSO: 14000 PH 2019-10-27 1731 DF2LH         59  14     YU5R          59  15     0
QSO: 14000 PH 2019-10-27 1735 DF2LH         59  14     YT1X          59  15     0
QSO: 14000 PH 2019-10-27 1748 DF2LH         59  14     VY2TT         59  05     0
QSO:  1800 PH 2019-10-27 1754 DF2LH         59  14     SN7D          59  15     0
QSO:  1800 PH 2019-10-27 1757 DF2LH         59  14     DF0HQ         59  14     0
QSO:  1800 PH 2019-10-27 1759 DF2LH         59  14     GM2T          59  14     0
QSO:  1800 PH 2019-10-27 1801 DF2LH         59  14     OH3Z          59  15     0
QSO:  1800 PH 2019-10-27 1803 DF2LH         59  14     UX5IS         59  16     0
QSO:  3500 PH 2019-10-27 1807 DF2LH         59  14     EA3CI         59  14     0
QSO:  3500 PH 2019-10-27 1808 DF2LH         59  14     M0SQC         59  14     0
QSO:  3500 PH 2019-10-27 1812 DF2LH         59  14     LN1B          59  14     0
QSO:  3500 PH 2019-10-27 1814 DF2LH         59  14     M6T           59  14     0
QSO:  3500 PH 2019-10-27 1817 DF2LH         59  14     G0MTN         59  14     0
QSO:  3500 PH 2019-10-27 1818 DF2LH         59  14     OK1AY         59  15     0
QSO:  3500 PH 2019-10-27 1818 DF2LH         59  14     9A3JB         59  15     0
QSO:  3500 PH 2019-10-27 1819 DF2LH         59  14     OT5L          59  14     0
QSO:  3500 PH 2019-10-27 1820 DF2LH         59  14     G4G           59  14     0
QSO:  3500 PH 2019-10-27 1821 DF2LH         59  14     4Z5UN         59  20     0
QSO:  3500 PH 2019-10-27 1822 DF2LH         59  14     F6EZV         59  14     0
QSO:  3500 PH 2019-10-27 1822 DF2LH         59  14     EW8Y          59  16     0
QSO:  3500 PH 2019-10-27 1825 DF2LH         59  14     LY4O          59  15     0
QSO:  3500 PH 2019-10-27 1825 DF2LH         59  14     SO4R          59  15     0
QSO:  3500 PH 2019-10-27 1826 DF2LH         59  14     GJ2A          59  14     0
QSO:  3500 PH 2019-10-27 1826 DF2LH         59  14     OH5BM         59  15     0
QSO:  3500 PH 2019-10-27 1827 DF2LH         59  14     OH0W          59  15     0
QSO:  3500 PH 2019-10-27 1828 DF2LH         59  14     OT5A          59  14     0
QSO:  3500 PH 2019-10-27 1911 DF2LH         59  14     OZ5E          59  14     0
QSO:  3500 PH 2019-10-27 1912 DF2LH         59  14     E77EA         59  15     0
QSO:  3500 PH 2019-10-27 1913 DF2LH         59  14     OT4A          59  14     0
QSO:  7000 PH 2019-10-27 1916 DF2LH         59  14     4X6FR         59  20     0
QSO:  7000 PH 2019-10-27 1918 DF2LH         59  14     SV2CLJ        59  20     0
QSO:  7000 PH 2019-10-27 1920 DF2LH         59  14     YU1TUF        59  15     0
QSO:  7000 PH 2019-10-27 1923 DF2LH         59  14     US5D          59  16     0
QSO:  7000 PH 2019-10-27 1926 DF2LH         59  14     ED3X          59  14     0
QSO:  7000 PH 2019-10-27 1928 DF2LH         59  14     S51CK         59  15     0
QSO:  7000 PH 2019-10-27 1929 DF2LH         59  14     S52WW         59  15     0
QSO:  7000 PH 2019-10-27 1930 DF2LH         59  14     S50A          59  15     0
QSO:  7000 PH 2019-10-27 1930 DF2LH         59  14     II2S          59  15     0
QSO:  7000 PH 2019-10-27 1937 DF2LH         59  14     IS0AML        59  15     0
QSO:  7000 PH 2019-10-27 1938 DF2LH         59  14     OM0M          59  15     0
QSO:  7000 PH 2019-10-27 1940 DF2LH         59  14     LZ5K          59  20     0
QSO:  7000 PH 2019-10-27 1942 DF2LH         59  14     SN3A          59  15     0
QSO:  7000 PH 2019-10-27 1943 DF2LH         59  14     OM7M          59  15     0
QSO:  7000 PH 2019-10-27 1949 DF2LH         59  14     S57O          59  15     0
QSO:  7000 PH 2019-10-27 1950 DF2LH         59  14     KC1XX         59  05     0
QSO:  7000 PH 2019-10-27 1951 DF2LH         59  14     ED8W          59  33     0
QSO:  7000 PH 2019-10-27 2031 DF2LH         59  14     HG7T          59  15     0
QSO:  7000 PH 2019-10-27 2033 DF2LH         59  14     HG5A          59  15     0
QSO:  7000 PH 2019-10-27 2037 DF2LH         59  14     9A5Y          59  15     0
QSO:  7000 PH 2019-10-27 2038 DF2LH         59  14     S53MM         59  15     0
QSO:  7000 PH 2019-10-27 2040 DF2LH         59  14     S56P          59  15     0
QSO:  7000 PH 2019-10-27 2150 DF2LH         59  14     VY2TT         59  05     0
QSO:  7000 PH 2019-10-27 2151 DF2LH         59  14     G4R           59  14     0
QSO:  3500 PH 2019-10-27 2156 DF2LH         59  14     D4C           59  35     0
QSO:  3500 PH 2019-10-27 2201 DF2LH         59  14     OM7M          59  15     0
QSO:  3500 PH 2019-10-27 2203 DF2LH         59  14     TF3T          59  40     0
QSO:  3500 PH 2019-10-27 2216 DF2LH         59  14     OH5Z          59  15     0
QSO:  3500 PH 2019-10-27 2227 DF2LH         59  14     OY1R          59  14     0
QSO:  3500 PH 2019-10-27 2230 DF2LH         59  14     OL0W          59  15     0
QSO:  7000 PH 2019-10-27 2249 DF2LH         59  14     A61ZX         59  21     0
QSO:  7000 PH 2019-10-27 2249 DF2LH         59  14     UW7LL         59  16     0
QSO:  7000 PH 2019-10-27 2253 DF2LH         59  14     UB7K          59  16     0
QSO:  7000 PH 2019-10-27 2256 DF2LH         59  14     EA5KA         59  14     0
QSO:  7000 PH 2019-10-27 2303 DF2LH         59  14     PJ4K          59  09     0
QSO:  7000 PH 2019-10-27 2307 DF2LH         59  14     TC2MK         59  20     0
QSO:  7000 PH 2019-10-27 2308 DF2LH         59  14     TC0F          59  20     0
QSO:  7000 PH 2019-10-27 2309 DF2LH         59  14     8P5A          59  08     0
QSO:  7000 PH 2019-10-27 2338 DF2LH         59  14     V26B          59  08     0
QSO:  3500 PH 2019-10-27 2341 DF2LH         59  14     HB90TOC       59  14     0
QSO:  3500 PH 2019-10-27 2341 DF2LH         59  14     LY5YY         59  15     0
QSO:  3500 PH 2019-10-27 2342 DF2LH         59  14     OM7RU         59  15     0
QSO:  3500 PH 2019-10-27 2343 DF2LH         59  14     IR7T          59  15     0
QSO:  3500 PH 2019-10-27 2343 DF2LH         59  14     MM2N          59  14     0
QSO:  3500 PH 2019-10-27 2346 DF2LH         59  14     E7DX          59  15     0
QSO:  3500 PH 2019-10-27 2348 DF2LH         59  14     CN3A          59  33     0
QSO:  3500 PH 2019-10-27 2349 DF2LH         59  14     9A2U          59  15     0
QSO:  3500 PH 2019-10-27 2350 DF2LH         59  14     F8KCF         59  14     0
QSO:  3500 PH 2019-10-27 2351 DF2LH         59  14     G3TXF         59  14     0
QSO:  1800 PH 2019-10-27 2352 DF2LH         59  14     MD4K          59  14     0
QSO:  1800 PH 2019-10-27 2353 DF2LH         59  14     US5D          59  16     0
QSO:  1800 PH 2019-10-27 2354 DF2LH         59  14     SN0R          59  15     0
QSO:  1800 PH 2019-10-27 2357 DF2LH         59  14     YL4U          59  15     0
QSO:  1800 PH 2019-10-27 2358 DF2LH         59  14     OL0W          59  15     0
QSO:  1800 PH 2019-10-27 2359 DF2LH         59  14     HG0R          59  15     0
END-OF-LOG:
