START-OF-LOG: 2.0
CONTEST: EA-RTTY
CALLSIGN: JA1HFY
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 12393
OPERATORS: JA1HFY
CLUB: RTTY Contesters of Japan
NAME: Eiichi Miyauchi
SOAPBOX: This contest was in good condition,
SOAPBOX: so that I could enjoy the wonderful contest.
CREATED-BY: Radio Teletype Contest Log and RTCL print by JK1IQK
QSO: 21000 RY 2015-04-05 0820 JA1HFY        599 106    M3I           599 130    
QSO: 21000 RY 2015-04-05 0823 JA1HFY        599 107    LA7GIA        599 089    
QSO: 21000 RY 2015-04-05 0828 JA1HFY        599 108    ES4RD         599 076    
QSO: 21000 RY 2015-04-05 0843 JA1HFY        599 109    R120RN        599 001    
QSO: 21000 RY 2015-04-05 0848 JA1HFY        599 110    UN6G          599 065    
QSO: 28000 RY 2015-04-05 0851 JA1HFY        599 111    SX150ITU      599 318    
QSO: 21000 RY 2015-04-05 0856 JA1HFY        599 112    EA1BD         599 S      
QSO: 14000 RY 2015-04-05 0904 JA1HFY        599 113    N5KWN         599 154    
QSO:  7000 RY 2015-04-05 0905 JA1HFY        599 114    JA3QOS        599 117    
QSO:  7000 RY 2015-04-05 0907 JA1HFY        599 115    JH4BTI        599 032    
QSO:  7000 RY 2015-04-05 0918 JA1HFY        599 116    JA3BJZ        599 001    
QSO: 21000 RY 2015-04-05 0922 JA1HFY        599 117    YQ6A          599 374    
QSO:  7000 RY 2015-04-05 0935 JA1HFY        599 118    JM1XCW        599 269    
QSO:  7000 RY 2015-04-05 0938 JA1HFY        599 119    DX1M          599 351    
QSO:  7000 RY 2015-04-05 0940 JA1HFY        599 120    JH6QIL        599 103    
QSO:  7000 RY 2015-04-05 0942 JA1HFY        599 121    JA1OVD        599 133    
QSO: 21000 RY 2015-04-05 0950 JA1HFY        599 122    OH2BBT        599 120    
QSO: 21000 RY 2015-04-05 1008 JA1HFY        599 123    YL2CI         599 513    
QSO: 21000 RY 2015-04-05 1009 JA1HFY        599 124    YD4IRS        599 167    
END-OF-LOG:
