START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.4.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: GM0B
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 9190300
OPERATORS: MM0GPZ, GM0OQV, MM0BHX, GM0LIR, MM0FCM, GM0EGI, M0BUL, G0JJL,
OPERATORS: GM6VVG, GM0KMJ
CLUB: Mid Lanark Amateur Radio Society
NAME: Gordon Paterson
SOAPBOX: Another year and as always, terrible weather for CQWW SSB. The wind
SOAPBOX: broke the rotator on the 5 ele 20m monobander during Saturday morning.
SOAPBOX: It was spinning freely for a while, then we managed to anchor it in a
SOAPBOX: single direction before the rotator was replaced later on Saturday
SOAPBOX: afternoon. A problem on the 15m monobander on Sunday morning was the
SOAPBOX: other main problem that lost a couple of hours fixing it. However,
SOAPBOX: everyone thoroughly enjoyed the contest although we think we think we
QSO: 21358 PH 2010-10-30 0834 GM0B          59  14     JI2KXK        59  25     0
QSO: 14268 PH 2010-10-30 0834 GM0B          59  14     DF9RD         59  14     0
QSO: 21358 PH 2010-10-30 0834 GM0B          59  14     RA3DNC        59  16     0
QSO: 14268 PH 2010-10-30 0834 GM0B          59  14     HG1Z          59  15     0
QSO: 21358 PH 2010-10-30 0834 GM0B          59  14     R8FR          59  17     0
QSO: 21358 PH 2010-10-30 0835 GM0B          59  14     P33W          59  20     0
QSO: 14268 PH 2010-10-30 0835 GM0B          59  14     RT3F          59  16     0
QSO: 21358 PH 2010-10-30 0835 GM0B          59  14     YP3A          59  20     0
QSO: 14268 PH 2010-10-30 0835 GM0B          59  14     UT3UZ         59  16     0
QSO:  7135 PH 2010-10-30 0835 GM0B          59  14     DL6ER         59  14     0
QSO:  7135 PH 2010-10-30 0835 GM0B          59  14     PA3T          59  14     0
QSO: 21358 PH 2010-10-30 0835 GM0B          59  14     RA3XCZ        59  16     0
QSO: 21358 PH 2010-10-30 0836 GM0B          59  14     UZ5Q          59  16     0
QSO: 14268 PH 2010-10-30 0836 GM0B          59  14     IK3SSW        59  15     0
QSO: 21358 PH 2010-10-30 0836 GM0B          59  14     JH0EXA        59  25     0
QSO: 14268 PH 2010-10-30 0836 GM0B          59  14     S57AL         59  15     0
QSO: 14268 PH 2010-10-30 0836 GM0B          59  14     SP9IBJ        59  15     0
QSO: 21358 PH 2010-10-30 0837 GM0B          59  14     BY1OK         59  24     0
QSO: 21358 PH 2010-10-30 0837 GM0B          59  14     JR1UFN        59  25     0
QSO: 14268 PH 2010-10-30 0837 GM0B          59  14     OK1BB         59  15     0
QSO: 21358 PH 2010-10-30 0837 GM0B          59  14     UX0UW         59  16     0
QSO: 21358 PH 2010-10-30 0837 GM0B          59  14     JA2BHQ        59  25     0
QSO: 14268 PH 2010-10-30 0838 GM0B          59  14     LY2K          59  15     0
QSO: 21358 PH 2010-10-30 0838 GM0B          59  14     RW3AI         59  16     0
QSO:  3790 PH 2010-10-30 0838 GM0B          59  14     LA2XPA        59  14     0
QSO:  7159 PH 2010-10-30 0838 GM0B          59  14     OL5Y          59  15     0
QSO: 14268 PH 2010-10-30 0838 GM0B          59  14     OL9S          59  15     0
QSO: 21358 PH 2010-10-30 0839 GM0B          59  14     UA1ORK        59  16     0
QSO:  3790 PH 2010-10-30 0839 GM0B          59  14     G6BDV         59  14     0
QSO: 21358 PH 2010-10-30 0840 GM0B          59  14     UZ2M          59  16     0
QSO: 21358 PH 2010-10-30 0840 GM0B          59  14     JE1SCF        59  25     0
QSO: 21358 PH 2010-10-30 0840 GM0B          59  14     R5DT          59  16     0
QSO: 21358 PH 2010-10-30 0840 GM0B          59  14     UN7FDP        59  17     0
QSO: 21358 PH 2010-10-30 0840 GM0B          59  14     UT4UW         59  16     0
QSO:  3790 PH 2010-10-30 0841 GM0B          59  14     F1EBN         59  14     0
QSO: 14268 PH 2010-10-30 0841 GM0B          59  14     IK2MPR        59  15     0
QSO:  7052 PH 2010-10-30 0841 GM0B          59  14     OH8A          59  15     0
QSO: 21358 PH 2010-10-30 0841 GM0B          59  14     JR5XPG        59  25     0
QSO: 14268 PH 2010-10-30 0841 GM0B          59  14     SP4LVK        59  15     0
QSO:  7068 PH 2010-10-30 0841 GM0B          59  14     DL2F          59  14     0
QSO: 14268 PH 2010-10-30 0841 GM0B          59  14     S51JQ         59  15     0
QSO:  3790 PH 2010-10-30 0841 GM0B          59  14     M0JRA         59  14     0
QSO: 21358 PH 2010-10-30 0842 GM0B          59  14     EW7DK         59  16     0
QSO: 21358 PH 2010-10-30 0842 GM0B          59  14     LZ5R          59  20     0
QSO: 14268 PH 2010-10-30 0842 GM0B          59  14     OK2CSU        59  15     0
QSO:  7095 PH 2010-10-30 0842 GM0B          59  14     IQ8MDI        59  15     0
QSO: 21358 PH 2010-10-30 0842 GM0B          59  14     RN1N          59  16     0
QSO: 14268 PH 2010-10-30 0842 GM0B          59  14     RV6ACC        59  16     0
QSO: 21358 PH 2010-10-30 0842 GM0B          59  14     UN2E          59  17     0
QSO:  7195 PH 2010-10-30 0842 GM0B          59  14     ON4MA         59  14     0
QSO: 14268 PH 2010-10-30 0843 GM0B          59  14     HA0GK         59  15     0
QSO: 21358 PH 2010-10-30 0843 GM0B          59  14     JJ1ENZ        59  25     0
QSO: 14268 PH 2010-10-30 0843 GM0B          59  14     OH3JP         59  15     0
QSO:  3790 PH 2010-10-30 0843 GM0B          59  14     G3SED         59  14     0
QSO: 21358 PH 2010-10-30 0843 GM0B          59  14     JA2ITK        59  25     0
QSO: 21358 PH 2010-10-30 0844 GM0B          59  14     RX3DN         59  16     0
QSO: 14268 PH 2010-10-30 0844 GM0B          59  14     EA6XQ         59  14     0
QSO: 21358 PH 2010-10-30 0844 GM0B          59  14     RA0ACM        59  18     0
QSO: 14268 PH 2010-10-30 0844 GM0B          59  14     SN2K          59  15     0
QSO: 14268 PH 2010-10-30 0844 GM0B          59  14     SN3C          59  15     0
QSO: 21358 PH 2010-10-30 0845 GM0B          59  14     RA3ATE        59  16     0
QSO:  3790 PH 2010-10-30 0845 GM0B          59  14     GD4WBY        59  14     0
QSO: 21358 PH 2010-10-30 0845 GM0B          59  14     RW0LT         59  19     0
QSO: 21358 PH 2010-10-30 0845 GM0B          59  14     EM7L          59  16     0
QSO: 21358 PH 2010-10-30 0846 GM0B          59  14     UY5TE         59  16     0
QSO: 14268 PH 2010-10-30 0846 GM0B          59  14     DG0CG         59  14     0
QSO: 21358 PH 2010-10-30 0846 GM0B          59  14     UT5UUV        59  16     0
QSO: 14268 PH 2010-10-30 0846 GM0B          59  14     US5D          59  16     0
QSO: 14268 PH 2010-10-30 0846 GM0B          59  14     DK2PZ         59  14     0
QSO: 21358 PH 2010-10-30 0847 GM0B          59  14     JI2ZJS        59  25     0
QSO: 14268 PH 2010-10-30 0847 GM0B          59  14     SO2S          59  15     0
QSO:  7164 PH 2010-10-30 0847 GM0B          59  14     F4FDA         59  14     0
QSO: 14268 PH 2010-10-30 0847 GM0B          59  14     F1BAV         59  14     0
QSO: 21358 PH 2010-10-30 0847 GM0B          59  14     JA6BZI        59  25     0
QSO:  7164 PH 2010-10-30 0847 GM0B          59  14     G3B           59  14     0
QSO:  7164 PH 2010-10-30 0847 GM0B          59  14     DL4ZA         59  14     0
QSO: 14268 PH 2010-10-30 0848 GM0B          59  14     S52WW         59  15     0
QSO: 21358 PH 2010-10-30 0848 GM0B          59  14     UA9OC         59  18     0
QSO: 21358 PH 2010-10-30 0848 GM0B          59  14     UD3D          59  16     0
QSO:  7164 PH 2010-10-30 0848 GM0B          59  14     AA1K          59  05     0
QSO:  7164 PH 2010-10-30 0848 GM0B          59  14     F8CGL         59  14     0
QSO: 14268 PH 2010-10-30 0848 GM0B          59  14     IZ5RWK        59  15     0
QSO: 14268 PH 2010-10-30 0848 GM0B          59  14     SQ7LQJ        59  15     0
QSO:  7164 PH 2010-10-30 0849 GM0B          59  14     DL2YCA        59  14     0
QSO:  7164 PH 2010-10-30 0849 GM0B          59  14     K2LE          59  05     0
QSO: 14268 PH 2010-10-30 0849 GM0B          59  14     LA1J          59  14     0
QSO: 21358 PH 2010-10-30 0849 GM0B          59  14     JA1MOD        59  25     0
QSO:  7164 PH 2010-10-30 0849 GM0B          59  14     K2AX          59  05     0
QSO: 14268 PH 2010-10-30 0850 GM0B          59  14     OE3SGU        59  15     0
QSO: 28455 PH 2010-10-30 0850 GM0B          59  14     GM4AUP        59  14     0
QSO:  7164 PH 2010-10-30 0850 GM0B          59  14     DR5N          59  14     0
QSO:  7164 PH 2010-10-30 0851 GM0B          59  14     W1NA          59  05     0
QSO: 21358 PH 2010-10-30 0851 GM0B          59  14     ER3ZZ         59  16     0
QSO: 21358 PH 2010-10-30 0851 GM0B          59  14     US7IID        59  16     0
QSO:  7164 PH 2010-10-30 0851 GM0B          59  14     KM1W          59  05     0
QSO: 21358 PH 2010-10-30 0851 GM0B          59  14     RN3DDR        59  16     0
QSO:  7164 PH 2010-10-30 0852 GM0B          59  14     DP3E          59  14     0
QSO:  7164 PH 2010-10-30 0852 GM0B          59  14     K5ZD          59  05     0
QSO: 21358 PH 2010-10-30 0852 GM0B          59  14     UA1OMX        59  16     0
QSO:  7164 PH 2010-10-30 0852 GM0B          59  14     OH2BEN        59  15     0
QSO:  7164 PH 2010-10-30 0853 GM0B          59  14     K4JPD         59  05     0
QSO: 21358 PH 2010-10-30 0853 GM0B          59  14     ER5DX         59  16     0
QSO:  7164 PH 2010-10-30 0853 GM0B          59  14     K3WW          59  05     0
QSO: 21358 PH 2010-10-30 0853 GM0B          59  14     UT3RN         59  16     0
QSO:  7164 PH 2010-10-30 0854 GM0B          59  14     K1TTT         59  05     0
QSO:  7164 PH 2010-10-30 0854 GM0B          59  14     TM7F          59  14     0
QSO: 14268 PH 2010-10-30 0854 GM0B          59  14     JG1HQA        59  25     0
QSO:  7164 PH 2010-10-30 0854 GM0B          59  14     EI6AX         59  14     0
QSO: 21358 PH 2010-10-30 0854 GM0B          59  14     RA1QY         59  16     0
QSO:  7164 PH 2010-10-30 0854 GM0B          59  14     KB1H          59  05     0
QSO: 21358 PH 2010-10-30 0854 GM0B          59  14     UV5U          59  16     0
QSO:  7164 PH 2010-10-30 0855 GM0B          59  14     W2YC          59  05     0
QSO:  7164 PH 2010-10-30 0855 GM0B          59  14     DK1KC         59  14     0
QSO:  7164 PH 2010-10-30 0855 GM0B          59  14     M0OXD         59  14     0
QSO:  7164 PH 2010-10-30 0855 GM0B          59  14     DL7FF         59  14     0
QSO: 21358 PH 2010-10-30 0855 GM0B          59  14     9V1YC         59  28     0
QSO:  7164 PH 2010-10-30 0855 GM0B          59  14     WK1J          59  05     0
QSO: 14268 PH 2010-10-30 0856 GM0B          59  14     RA0QW         59  19     0
QSO:  7164 PH 2010-10-30 0856 GM0B          59  14     DG1NI         59  14     0
QSO:  7164 PH 2010-10-30 0856 GM0B          59  14     M3JFM         59  14     0
QSO: 21358 PH 2010-10-30 0856 GM0B          59  14     YO7DAA        59  20     0
QSO:  7164 PH 2010-10-30 0856 GM0B          59  14     SF3A          59  14     0
QSO: 14268 PH 2010-10-30 0856 GM0B          59  14     B1Z           59  24     0
QSO: 21413 PH 2010-10-30 0856 GM0B          59  14     OK1CDJ        59  15     0
QSO: 21358 PH 2010-10-30 0857 GM0B          59  14     UR5ETN        59  16     0
QSO:  7164 PH 2010-10-30 0857 GM0B          59  14     OH0V          59  15     0
QSO:  7164 PH 2010-10-30 0857 GM0B          59  14     F6NEC         59  14     0
QSO: 21358 PH 2010-10-30 0858 GM0B          59  14     US4IQS        59  16     0
QSO:  7164 PH 2010-10-30 0858 GM0B          59  14     NQ4I          59  05     0
QSO: 21358 PH 2010-10-30 0858 GM0B          59  14     RU4FA         59  16     0
QSO: 21358 PH 2010-10-30 0859 GM0B          59  14     YP7P          59  20     0
QSO: 21358 PH 2010-10-30 0859 GM0B          59  14     UT3EG         59  16     0
QSO:  7164 PH 2010-10-30 0859 GM0B          59  14     DD9NT         59  14     0
QSO: 21358 PH 2010-10-30 0859 GM0B          59  14     UR7QC         59  16     0
QSO: 21358 PH 2010-10-30 0859 GM0B          59  14     UT5JCE        59  16     0
QSO:  7164 PH 2010-10-30 0900 GM0B          59  14     ON5HR         59  14     0
QSO: 21358 PH 2010-10-30 0900 GM0B          59  14     YO3APJ        59  20     0
QSO: 21358 PH 2010-10-30 0900 GM0B          59  14     UT3N          59  16     0
QSO:  7164 PH 2010-10-30 0900 GM0B          59  14     PA1JIM        59  14     0
QSO: 14268 PH 2010-10-30 0900 GM0B          59  14     LZ1BJ         59  20     0
QSO: 21358 PH 2010-10-30 0900 GM0B          59  14     R7AY          59  16     0
QSO:  7164 PH 2010-10-30 0900 GM0B          59  14     EA3CEC        59  14     0
QSO:  7164 PH 2010-10-30 0901 GM0B          59  14     K5KC          59  05     0
QSO: 21358 PH 2010-10-30 0901 GM0B          59  14     UX7VA         59  16     0
QSO: 14268 PH 2010-10-30 0901 GM0B          59  14     ZL4AS         59  32     0
QSO:  7164 PH 2010-10-30 0901 GM0B          59  14     IK2SGB        59  15     0
QSO:  7164 PH 2010-10-30 0902 GM0B          59  14     KP2M          59  08     0
QSO:  7164 PH 2010-10-30 0902 GM0B          59  14     OK1RX         59  15     0
QSO:  7164 PH 2010-10-30 0902 GM0B          59  14     OK2RN         59  15     0
QSO: 21445 PH 2010-10-30 0903 GM0B          59  14     EY8CC         59  17     0
QSO:  7164 PH 2010-10-30 0903 GM0B          59  14     SM2ODB        59  14     0
QSO:  7164 PH 2010-10-30 0903 GM0B          59  14     W1DX          59  05     0
QSO: 21358 PH 2010-10-30 0904 GM0B          59  14     RN3FS         59  16     0
QSO:  7164 PH 2010-10-30 0904 GM0B          59  14     DL4DKM        59  14     0
QSO:  7164 PH 2010-10-30 0904 GM0B          59  14     PA8KW         59  14     0
QSO: 21358 PH 2010-10-30 0904 GM0B          59  14     RA0QQ         59  19     0
QSO:  7164 PH 2010-10-30 0904 GM0B          59  14     SP5AUY        59  15     0
QSO: 21358 PH 2010-10-30 0904 GM0B          59  14     RW2A          59  16     0
QSO:  7164 PH 2010-10-30 0905 GM0B          59  14     F6BAT         59  14     0
QSO: 21358 PH 2010-10-30 0905 GM0B          59  14     LZ1BY         59  20     0
QSO:  7164 PH 2010-10-30 0905 GM0B          59  14     IK2WPO        59  15     0
QSO: 14252 PH 2010-10-30 0905 GM0B          59  14     SI9AM         59  14     0
QSO:  7164 PH 2010-10-30 0906 GM0B          59  14     DL2EF         59  14     0
QSO: 21358 PH 2010-10-30 0906 GM0B          59  14     RA9YAI        59  18     0
QSO: 21358 PH 2010-10-30 0906 GM0B          59  14     LN9Z          59  14     0
QSO: 21358 PH 2010-10-30 0906 GM0B          59  14     RW4FX         59  16     0
QSO:  7164 PH 2010-10-30 0906 GM0B          59  14     IK0SSW        59  15     0
QSO: 14268 PH 2010-10-30 0906 GM0B          59  14     ED1R          59  14     0
QSO:  7164 PH 2010-10-30 0907 GM0B          59  14     AD4ES         59  05     0
QSO: 14268 PH 2010-10-30 0907 GM0B          59  14     ES2IPA        59  15     0
QSO:  7164 PH 2010-10-30 0907 GM0B          59  14     DK7CH         59  14     0
QSO:  7164 PH 2010-10-30 0907 GM0B          59  14     SP6JZP        59  15     0
QSO: 14268 PH 2010-10-30 0907 GM0B          59  14     JE3EDJ        59  25     0
QSO:  7164 PH 2010-10-30 0908 GM0B          59  14     NE3F          59  05     0
QSO:  7164 PH 2010-10-30 0908 GM0B          59  14     K8AZ          59  04     0
QSO: 14268 PH 2010-10-30 0908 GM0B          59  14     RC0F          59  19     0
QSO: 14268 PH 2010-10-30 0909 GM0B          59  14     SA3ADT        59  14     0
QSO:  7164 PH 2010-10-30 0909 GM0B          59  14     EA4GU         59  14     0
QSO:  7164 PH 2010-10-30 0911 GM0B          59  14     PE1RLF        59  14     0
QSO:  7164 PH 2010-10-30 0911 GM0B          59  14     W5RU          59  04     0
QSO:  7164 PH 2010-10-30 0913 GM0B          59  14     G7UOU/M       59  14     0
QSO: 21358 PH 2010-10-30 0913 GM0B          59  14     EN7U          59  16     0
QSO: 14272 PH 2010-10-30 0913 GM0B          59  14     EF8R          59  33     0
QSO:  7164 PH 2010-10-30 0913 GM0B          59  14     OK8YD         59  15     0
QSO:  7164 PH 2010-10-30 0914 GM0B          59  14     N1PGA         59  05     0
QSO: 21358 PH 2010-10-30 0914 GM0B          59  14     UA9YTN        59  18     0
QSO: 14268 PH 2010-10-30 0915 GM0B          59  14     CN3A          59  33     0
QSO: 21358 PH 2010-10-30 0915 GM0B          59  14     R3QX          59  16     0
QSO: 14268 PH 2010-10-30 0916 GM0B          59  14     I2YYO         59  15     0
QSO:  7164 PH 2010-10-30 0916 GM0B          59  14     N1LN          59  05     0
QSO: 21343 PH 2010-10-30 0916 GM0B          59  14     TA1IW         59  20     0
QSO:  7164 PH 2010-10-30 0916 GM0B          59  14     S57CW         59  15     0
QSO:  7164 PH 2010-10-30 0916 GM0B          59  14     G8XTJ         59  14     0
QSO: 14268 PH 2010-10-30 0916 GM0B          59  14     IV3AOL        59  15     0
QSO: 21358 PH 2010-10-30 0917 GM0B          59  14     UW7CN         59  16     0
QSO:  7164 PH 2010-10-30 0917 GM0B          59  14     GW4BKG        59  14     0
QSO: 21358 PH 2010-10-30 0917 GM0B          59  14     ER2RM         59  16     0
QSO:  7164 PH 2010-10-30 0917 GM0B          59  14     K2Z           59  05     0
QSO: 21343 PH 2010-10-30 0917 GM0B          59  14     OT2A          59  14     0
QSO: 14268 PH 2010-10-30 0917 GM0B          59  14     SN8R          59  15     0
QSO: 14268 PH 2010-10-30 0918 GM0B          59  14     ES5TF         59  15     0
QSO:  7164 PH 2010-10-30 0918 GM0B          59  14     PG6EL         59  14     0
QSO:  7164 PH 2010-10-30 0919 GM0B          59  14     DH8BQA        59  14     0
QSO: 21358 PH 2010-10-30 0919 GM0B          59  14     IT9YVO        59  15     0
QSO:  7164 PH 2010-10-30 0919 GM0B          59  14     DL1AZZ        59  14     0
QSO: 21358 PH 2010-10-30 0919 GM0B          59  14     UT3UZ         59  16     0
QSO:  7164 PH 2010-10-30 0920 GM0B          59  14     F5VML         59  14     0
QSO: 21222 PH 2010-10-30 0920 GM0B          59  14     9K2HN         59  21     0
QSO: 14268 PH 2010-10-30 0920 GM0B          59  14     JW5E          59  40     0
QSO: 21415 PH 2010-10-30 0921 GM0B          59  14     UT2AA         59  16     0
QSO: 21358 PH 2010-10-30 0921 GM0B          59  14     UR8QR         59  16     0
QSO: 14268 PH 2010-10-30 0921 GM0B          59  14     JA2RMU        59  25     0
QSO:  7164 PH 2010-10-30 0922 GM0B          59  14     F5GN          59  14     0
QSO: 21358 PH 2010-10-30 0922 GM0B          59  14     UR3IDD        59  16     0
QSO: 21358 PH 2010-10-30 0922 GM0B          59  14     LZ2HN         59  20     0
QSO: 14268 PH 2010-10-30 0922 GM0B          59  14     RK9UAC        59  18     0
QSO: 28465 PH 2010-10-30 0922 GM0B          59  14     VK8NSB        59  29     0
QSO: 21358 PH 2010-10-30 0923 GM0B          59  14     SV9DJO        59  20     0
QSO:  7164 PH 2010-10-30 0925 GM0B          59  14     SP4TKR        59  15     0
QSO: 21358 PH 2010-10-30 0925 GM0B          59  14     RK3TS         59  16     0
QSO:  7164 PH 2010-10-30 0925 GM0B          59  14     G6MXL         59  14     0
QSO:  7164 PH 2010-10-30 0926 GM0B          59  14     SQ9JKS        59  15     0
QSO: 21358 PH 2010-10-30 0926 GM0B          59  14     LZ9R          59  20     0
QSO: 14268 PH 2010-10-30 0926 GM0B          59  14     OH0YY         59  15     0
QSO: 21390 PH 2010-10-30 0926 GM0B          59  14     RA3AH         59  16     0
QSO: 28000 PH 2010-10-30 0926 GM0B          59  14     MM0DNX        59  14     0
QSO: 21358 PH 2010-10-30 0927 GM0B          59  14     T88OM         59  27     0
QSO: 14268 PH 2010-10-30 0927 GM0B          59  14     US8IM         59  16     0
QSO:  7164 PH 2010-10-30 0927 GM0B          59  14     PA2LS         59  14     0
QSO: 21358 PH 2010-10-30 0928 GM0B          59  14     YO3AIL        59  20     0
QSO: 21358 PH 2010-10-30 0929 GM0B          59  14     RN9N          59  17     0
QSO: 28439 PH 2010-10-30 0929 GM0B          59  14     UA9CAX        59  17     0
QSO:  7164 PH 2010-10-30 0930 GM0B          59  14     HN3LU         59  39     0
QSO: 21361 PH 2010-10-30 0931 GM0B          59  14     Z35T          59  15     0
QSO: 14268 PH 2010-10-30 0932 GM0B          59  14     JH0EPI        59  25     0
QSO: 14268 PH 2010-10-30 0932 GM0B          59  14     ZL4NI         59  32     0
QSO: 21358 PH 2010-10-30 0932 GM0B          59  14     UT4TA         59  16     0
QSO: 14268 PH 2010-10-30 0933 GM0B          59  14     RK4YJ         59  16     0
QSO: 21358 PH 2010-10-30 0933 GM0B          59  14     RA3TYL        59  16     0
QSO: 14268 PH 2010-10-30 0933 GM0B          59  14     SM5DQE        59  14     0
QSO: 28494 PH 2010-10-30 0933 GM0B          59  14     GM3C          59  14     0
QSO: 21358 PH 2010-10-30 0933 GM0B          59  14     M9C           59  14     0
QSO: 14268 PH 2010-10-30 0933 GM0B          59  14     UA3OQ         59  16     0
QSO: 21358 PH 2010-10-30 0934 GM0B          59  14     US6CQ         59  16     0
QSO: 14268 PH 2010-10-30 0934 GM0B          59  14     RN4NF         59  16     0
QSO: 21358 PH 2010-10-30 0934 GM0B          59  14     OE8Q          59  15     0
QSO:  7174 PH 2010-10-30 0934 GM0B          59  14     YL3FT         59  15     0
QSO: 14268 PH 2010-10-30 0934 GM0B          59  14     RX9KT         59  17     0
QSO: 14268 PH 2010-10-30 0935 GM0B          59  14     RZ6LD         59  16     0
QSO: 21358 PH 2010-10-30 0935 GM0B          59  14     LZ4RR         59  20     0
QSO: 14268 PH 2010-10-30 0935 GM0B          59  14     LY2MM         59  15     0
QSO: 14268 PH 2010-10-30 0936 GM0B          59  14     EA3AKA        59  14     0
QSO:  7105 PH 2010-10-30 0936 GM0B          59  14     PI4D          59  14     0
QSO: 14268 PH 2010-10-30 0936 GM0B          59  14     LY4T          59  15     0
QSO:  7127 PH 2010-10-30 0937 GM0B          59  14     OM1XQ         59  15     0
QSO: 14268 PH 2010-10-30 0937 GM0B          59  14     RA9SPF        59  16     0
QSO: 14268 PH 2010-10-30 0937 GM0B          59  14     EA1JO         59  14     0
QSO: 28494 PH 2010-10-30 0937 GM0B          59  14     UP9L          59  17     0
QSO: 21243 PH 2010-10-30 0937 GM0B          59  14     EF8R          59  33     0
QSO: 21358 PH 2010-10-30 0938 GM0B          59  14     YU2A          59  15     0
QSO: 14268 PH 2010-10-30 0938 GM0B          59  14     JI3BFC        59  25     0
QSO: 14268 PH 2010-10-30 0938 GM0B          59  14     CW5W          59  13     0
QSO: 21130 PH 2010-10-30 0940 GM0B          59  14     3V8SS         59  33     0
QSO:  7164 PH 2010-10-30 0940 GM0B          59  14     K3CR          59  05     0
QSO: 21358 PH 2010-10-30 0940 GM0B          59  14     UV1GW         59  16     0
QSO: 14268 PH 2010-10-30 0941 GM0B          59  14     RX3AW         59  16     0
QSO:  7164 PH 2010-10-30 0941 GM0B          59  14     ES6TX         59  15     0
QSO:  7164 PH 2010-10-30 0941 GM0B          59  14     SM5DQE        59  14     0
QSO: 14268 PH 2010-10-30 0941 GM0B          59  14     RA3ZV         59  16     0
QSO: 21358 PH 2010-10-30 0942 GM0B          59  14     SX5P          59  20     0
QSO: 14268 PH 2010-10-30 0943 GM0B          59  14     JH4UYB        59  25     0
QSO:  7164 PH 2010-10-30 0943 GM0B          59  14     F5OHH         59  14     0
QSO: 21387 PH 2010-10-30 0943 GM0B          59  14     9M8Z          59  28     0
QSO:  7164 PH 2010-10-30 0944 GM0B          59  14     DG2KLA        59  14     0
QSO: 14268 PH 2010-10-30 0944 GM0B          59  14     JA3YBK        59  25     0
QSO: 14268 PH 2010-10-30 0944 GM0B          59  14     RK3SWB        59  16     0
QSO:  7164 PH 2010-10-30 0945 GM0B          59  14     ON3ND         59  14     0
QSO: 21358 PH 2010-10-30 0945 GM0B          59  14     RK0SXR        59  18     0
QSO: 21348 PH 2010-10-30 0946 GM0B          59  14     SV1DPI        59  20     0
QSO:  7164 PH 2010-10-30 0946 GM0B          59  14     F4FLF         59  14     0
QSO: 14268 PH 2010-10-30 0946 GM0B          59  14     OH4KZM        59  15     0
QSO: 21358 PH 2010-10-30 0946 GM0B          59  14     RU4SO         59  16     0
QSO:  7164 PH 2010-10-30 0946 GM0B          59  14     F6CXJ         59  14     0
QSO:  7164 PH 2010-10-30 0947 GM0B          59  14     EI4GAB        59  14     0
QSO:  7164 PH 2010-10-30 0947 GM0B          59  14     CT2GSN        59  14     0
QSO: 21358 PH 2010-10-30 0947 GM0B          59  14     RC4WA         59  16     0
QSO: 14268 PH 2010-10-30 0947 GM0B          59  14     SE0L          59  14     0
QSO: 21358 PH 2010-10-30 0948 GM0B          59  14     YO5OHY        59  20     0
QSO:  7164 PH 2010-10-30 0948 GM0B          59  14     GW3LNR        59  14     0
QSO: 21358 PH 2010-10-30 0948 GM0B          59  14     YO8RAC        59  20     0
QSO: 14268 PH 2010-10-30 0948 GM0B          59  14     RN3DHA/M      59  16     0
QSO: 14268 PH 2010-10-30 0949 GM0B          59  14     RX9DBG        59  17     0
QSO: 21358 PH 2010-10-30 0949 GM0B          59  14     YO2RR         59  20     0
QSO: 21358 PH 2010-10-30 0949 GM0B          59  14     RU9AZ         59  17     0
QSO: 14268 PH 2010-10-30 0949 GM0B          59  14     YO4ARY        59  20     0
QSO: 21358 PH 2010-10-30 0950 GM0B          59  14     RA3RK         59  16     0
QSO:  7164 PH 2010-10-30 0950 GM0B          59  14     HA1TNX        59  15     0
QSO: 14268 PH 2010-10-30 0950 GM0B          59  14     UN9PQ         59  17     0
QSO: 21358 PH 2010-10-30 0950 GM0B          59  14     R2SA          59  16     0
QSO:  7164 PH 2010-10-30 0950 GM0B          59  14     G0PHY         59  14     0
QSO: 21358 PH 2010-10-30 0951 GM0B          59  14     RV9CX         59  17     0
QSO:  7164 PH 2010-10-30 0951 GM0B          59  14     DR2P          59  14     0
QSO:  7164 PH 2010-10-30 0951 GM0B          59  14     SP3SPK        59  15     0
QSO: 14268 PH 2010-10-30 0951 GM0B          59  14     UA1CUR        59  16     0
QSO: 14268 PH 2010-10-30 0951 GM0B          59  14     SP4ICD        59  15     0
QSO: 21358 PH 2010-10-30 0952 GM0B          59  14     IZ8FSH        59  15     0
QSO:  7164 PH 2010-10-30 0952 GM0B          59  14     DF6WE         59  14     0
QSO: 14268 PH 2010-10-30 0952 GM0B          59  14     RA1TV         59  16     0
QSO: 14268 PH 2010-10-30 0952 GM0B          59  14     EX2X          59  17     0
QSO:  7164 PH 2010-10-30 0953 GM0B          59  14     DJ0JE         59  14     0
QSO: 14268 PH 2010-10-30 0953 GM0B          59  14     DL8NBJ        59  14     0
QSO: 21358 PH 2010-10-30 0953 GM0B          59  14     A92GE         59  21     0
QSO: 14268 PH 2010-10-30 0953 GM0B          59  14     UT5JCE        59  16     0
QSO: 21358 PH 2010-10-30 0953 GM0B          59  14     RU3DVR        59  16     0
QSO: 21358 PH 2010-10-30 0953 GM0B          59  14     SV1JSN        59  20     0
QSO: 14268 PH 2010-10-30 0953 GM0B          59  14     SP3FYX        59  15     0
QSO: 21358 PH 2010-10-30 0954 GM0B          59  14     RK9CYA        59  17     0
QSO: 14268 PH 2010-10-30 0954 GM0B          59  14     DM2AWM        59  14     0
