START-OF-LOG: 3.0
CALLSIGN: VK3FRC
CONTEST: CQ-WW-SSB
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 341317
CLUB:
CREATED-BY: VK3AVV VK Contest Log (Ver 2.25bis)
NAME: Frankston And Mornington Peninsula Amateur Radio Club   FAMPARC
OPERATORS: VK3GB   VK3EW   VK3WF   VK3LDR   VK3BPN   VK3AEJ
SOAPBOX: FAMPARC's first time entry in cqww ssb contest. Everyone enjoyed
QSO:  7000 PH 2010-10-30 1040 VK3FRC        59  30     VK7FWAY       59  30
QSO:  7000 PH 2010-10-30 1041 VK3FRC        59  30     JM1LRQ        59  25
QSO:  3500 PH 2010-10-30 1042 VK3FRC        59  30     K2XA          59  05
QSO:  7000 PH 2010-10-30 1045 VK3FRC        59  30     VK6NC         59  29
QSO:  3500 PH 2010-10-30 1045 VK3FRC        59  30     VK3AVV        59  30
QSO:  3500 PH 2010-10-30 1046 VK3FRC        59  30     T88DL         59  27
QSO:  7000 PH 2010-10-30 1047 VK3FRC        59  30     BV100         55  24
QSO:  3500 PH 2010-10-30 1047 VK3FRC        59  30     ZL2AJ         59  32
QSO: 14000 PH 2010-10-30 1050 VK3FRC        59  30     DL0CS         59  14
QSO: 14000 PH 2010-10-30 1052 VK3FRC        59  30     GM0B          59  14
QSO: 14000 PH 2010-10-30 1055 VK3FRC        59  30     JR4GPA        59  25
QSO: 14000 PH 2010-10-30 1056 VK3FRC        59  30     JJ1LJE        59  25
QSO:  7000 PH 2010-10-30 1057 VK3FRC        59  30     NL8F          59  01
QSO: 14000 PH 2010-10-30 1057 VK3FRC        59  30     JI3BFC        59  25
QSO: 14000 PH 2010-10-30 1058 VK3FRC        59  30     JA3LEZ        59  25
QSO: 14000 PH 2010-10-30 1059 VK3FRC        59  30     JA4EZP        59  25
QSO:  7000 PH 2010-10-30 1100 VK3FRC        59  30     UA3MIF        59  16
QSO: 14000 PH 2010-10-30 1101 VK3FRC        59  30     DV3KWM        59  27
QSO: 14000 PH 2010-10-30 1102 VK3FRC        59  30     BA4WI         59  24
QSO: 14000 PH 2010-10-30 1103 VK3FRC        59  30     JH4UYB        59  25
QSO: 14000 PH 2010-10-30 1104 VK3FRC        59  30     BA1SN         59  24
QSO: 14000 PH 2010-10-30 1105 VK3FRC        59  30     JG1ZUY        59  25
QSO:  3500 PH 2010-10-30 1105 VK3FRC        59  30     DV1JM         59  27
QSO:  3500 PH 2010-10-30 1106 VK3FRC        59  30     VK5PO         59  30
QSO:  7000 PH 2010-10-30 1107 VK3FRC        59  30     JJ3YBN        59  25
QSO: 14000 PH 2010-10-30 1107 VK3FRC        59  30     JA4CZM        59  25
QSO: 14000 PH 2010-10-30 1108 VK3FRC        59  30     JR4DAH        59  25
QSO: 14000 PH 2010-10-30 1109 VK3FRC        59  30     RZ9OQ         59  18
QSO:  3500 PH 2010-10-30 1109 VK3FRC        59  30     KH7X          59  31
QSO: 14000 PH 2010-10-30 1110 VK3FRC        59  30     9M2PS         59  28
QSO: 14000 PH 2010-10-30 1110 VK3FRC        59  30     BG7BKM        59  24
QSO:  7000 PH 2010-10-30 1113 VK3FRC        59  30     WH2D          59  27
QSO: 14000 PH 2010-10-30 1114 VK3FRC        59  30     JH6QFJ        59  25
QSO: 14000 PH 2010-10-30 1114 VK3FRC        59  30     JA4DPL        59  25
QSO: 14000 PH 2010-10-30 1115 VK3FRC        59  30     DV1UBY        59  27
QSO: 14000 PH 2010-10-30 1116 VK3FRC        59  30     ZL2MM         59  32
QSO:  7000 PH 2010-10-30 1116 VK3FRC        59  30     OH2BAH        59  15
QSO: 14000 PH 2010-10-30 1117 VK3FRC        59  30     JA5DX         59  25
QSO: 14000 PH 2010-10-30 1117 VK3FRC        59  30     ZL2AJ         59  23
QSO: 14000 PH 2010-10-30 1118 VK3FRC        59  30     BG5FFK        59  24
QSO: 14000 PH 2010-10-30 1119 VK3FRC        59  30     JL3MCM        59  25
QSO: 14000 PH 2010-10-30 1120 VK3FRC        59  30     JA3AOP        59  25
QSO:  3500 PH 2010-10-30 1122 VK3FRC        59  30     KH6YR         59  31
QSO: 14000 PH 2010-10-30 1122 VK3FRC        59  30     JG8NKJ        59  25
QSO:  7000 PH 2010-10-30 1122 VK3FRC        59  30     BU2AU         59  24
QSO: 14000 PH 2010-10-30 1124 VK3FRC        59  30     JA6BTB        59  24
QSO: 14000 PH 2010-10-30 1127 VK3FRC        59  30     JO3PSJ/P      59  25
QSO:  7000 PH 2010-10-30 1127 VK3FRC        59  30     HS0ZEE        59  26
QSO: 14000 PH 2010-10-30 1128 VK3FRC        59  30     VR2UNG        59  24
QSO: 14000 PH 2010-10-30 1128 VK3FRC        59  30     JA4BPW        59  25
QSO: 14000 PH 2010-10-30 1129 VK3FRC        59  30     JH0NEC        59  25
QSO: 14000 PH 2010-10-30 1130 VK3FRC        59  30     BG5SOW        59  24
QSO:  3500 PH 2010-10-30 1133 VK3FRC        59  30     VK2CA         59  30
QSO: 14000 PH 2010-10-30 1133 VK3FRC        59  30     BG5PPP        59  24
QSO:  3500 PH 2010-10-30 1134 VK3FRC        59  30     JH4UYB        59  25
QSO: 14000 PH 2010-10-30 1134 VK3FRC        59  30     BD4AB         59  24
QSO:  3500 PH 2010-10-30 1134 VK3FRC        59  30     VE2MXA        59  05
QSO: 14000 PH 2010-10-30 1135 VK3FRC        59  30     BA4CH         59  24
QSO: 14000 PH 2010-10-30 1135 VK3FRC        59  30     BX2AK         59  24
QSO: 14000 PH 2010-10-30 1136 VK3FRC        59  30     BG5DPP        59  24
QSO:  3500 PH 2010-10-30 1136 VK3FRC        59  30     K1WW          59  05
QSO:  7000 PH 2010-10-30 1137 VK3FRC        59  30     AH2R          59  27
QSO: 14000 PH 2010-10-30 1137 VK3FRC        59  30     JG2KKG        59  25
QSO:  3500 PH 2010-10-30 1138 VK3FRC        59  30     K3IP          59  05
QSO: 14000 PH 2010-10-30 1139 VK3FRC        59  30     JA1TRT        59  25
QSO: 14000 PH 2010-10-30 1140 VK3FRC        59  30     JI1IRC        59  25
QSO:  3500 PH 2010-10-30 1140 VK3FRC        59  30     N4CH          59  05
QSO: 14000 PH 2010-10-30 1141 VK3FRC        59  30     JJ0KRD        59  25
QSO: 14000 PH 2010-10-30 1141 VK3FRC        59  30     JE6HCL        59  25
QSO:  7000 PH 2010-10-30 1142 VK3FRC        59  30     UA9UZZ        59  18
QSO:  3500 PH 2010-10-30 1142 VK3FRC        59  30     JE6CAJ        59  25
QSO: 14000 PH 2010-10-30 1143 VK3FRC        59  30     BG7RCS        59  23
QSO:  3500 PH 2010-10-30 1143 VK3FRC        59  30     JA3EY         59  25
QSO: 14000 PH 2010-10-30 1143 VK3FRC        59  30     JH1HIC        59  25
QSO: 14000 PH 2010-10-30 1144 VK3FRC        59  30     JA6CMI        59  25
QSO:  7000 PH 2010-10-30 1144 VK3FRC        59  30     DS5FNE        59  25
QSO:  3500 PH 2010-10-30 1144 VK3FRC        59  30     WO4DX         59  05
QSO: 14000 PH 2010-10-30 1144 VK3FRC        59  30     JA5LEX        59  25
QSO:  7000 PH 2010-10-30 1145 VK3FRC        59  30     JA2IVK        59  25
QSO: 14000 PH 2010-10-30 1145 VK3FRC        59  30     JO3RCK        59  25
QSO:  7000 PH 2010-10-30 1146 VK3FRC        59  30     BA8CY         59  24
QSO: 14000 PH 2010-10-30 1147 VK3FRC        59  30     JE8CCG        59  25
QSO: 14000 PH 2010-10-30 1147 VK3FRC        59  30     8N5A          59  25
QSO:  3500 PH 2010-10-30 1148 VK3FRC        59  30     JA0LHU        59  25
QSO:  7000 PH 2010-10-30 1149 VK3FRC        59  30     RC9O          59  18
QSO: 14000 PH 2010-10-30 1149 VK3FRC        59  30     JA5APU        59  25
QSO:  3500 PH 2010-10-30 1151 VK3FRC        59  30     K4JLD         59  05
QSO: 14000 PH 2010-10-30 1151 VK3FRC        59  30     VK3GD         59  30
QSO:  3500 PH 2010-10-30 1151 VK3FRC        59  30     JS3CTQ        59  25
QSO:  3500 PH 2010-10-30 1156 VK3FRC        59  30     JQ2SIX        59  25
QSO:  3500 PH 2010-10-30 1201 VK3FRC        59  30     KE9L          59  04
QSO:  3500 PH 2010-10-30 1202 VK3FRC        59  30     JE1GNG        59  25
QSO:  3500 PH 2010-10-30 1203 VK3FRC        59  30     K7ZSD         59  03
QSO:  3500 PH 2010-10-30 1204 VK3FRC        59  30     W7RN          59  03
QSO:  3500 PH 2010-10-30 1205 VK3FRC        59  30     RT0C          59  19
QSO:  3500 PH 2010-10-30 1206 VK3FRC        59  30     JA3VGL        59  25
QSO:  3500 PH 2010-10-30 1207 VK3FRC        59  30     JA2ITK        59  25
QSO:  3500 PH 2010-10-30 1207 VK3FRC        59  30     JR6GIM        59  25
QSO:  3500 PH 2010-10-30 1208 VK3FRC        59  30     K6NA          59  03
QSO:  3500 PH 2010-10-30 1208 VK3FRC        59  30     JE3MTQ        59  25
QSO:  3500 PH 2010-10-30 1209 VK3FRC        59  30     JA2BNN        59  25
QSO: 14000 PH 2010-10-30 1209 VK3FRC        59  30     RL3A          59  16
QSO: 14000 PH 2010-10-30 1211 VK3FRC        59  30     DL1WA         59  14
QSO:  3500 PH 2010-10-30 1211 VK3FRC        59  30     JR3DAZ        59  25
QSO:  3500 PH 2010-10-30 1212 VK3FRC        59  30     ZL1T          59  32
QSO:  3500 PH 2010-10-30 1212 VK3FRC        59  30     JA0FVU        59  25
QSO:  3500 PH 2010-10-30 1213 VK3FRC        59  30     K3LR          59  05
QSO: 14000 PH 2010-10-30 1213 VK3FRC        59  30     LA9BM         59  14
QSO:  3500 PH 2010-10-30 1214 VK3FRC        59  30     JH0INP        59  25
QSO:  3500 PH 2010-10-30 1214 VK3FRC        59  30     JQ1BVI        59  25
QSO: 14000 PH 2010-10-30 1216 VK3FRC        59  30     RX3APM        59  16
QSO:  3500 PH 2010-10-30 1216 VK3FRC        59  30     JA0BOV        59  25
QSO:  3500 PH 2010-10-30 1217 VK3FRC        59  30     JO3ADD        59  25
QSO:  3500 PH 2010-10-30 1218 VK3FRC        59  30     JA1FKY        59  25
QSO:  3500 PH 2010-10-30 1219 VK3FRC        59  30     NA8V          59  04
QSO:  3500 PH 2010-10-30 1221 VK3FRC        59  30     JO4CFV        59  25
QSO:  3500 PH 2010-10-30 1221 VK3FRC        59  30     JI2ZEY        59  25
QSO:  3500 PH 2010-10-30 1221 VK3FRC        59  30     JA2PAC        59  25
QSO:  3500 PH 2010-10-30 1224 VK3FRC        59  30     JH0MHR        59  25
QSO: 14000 PH 2010-10-30 1225 VK3FRC        59  30     OH5TS         59  15
QSO:  3500 PH 2010-10-30 1228 VK3FRC        59  30     JR5QKM        59  25
QSO: 14000 PH 2010-10-30 1228 VK3FRC        59  30     OH0B          59  15
QSO:  3500 PH 2010-10-30 1229 VK3FRC        59  30     JA6BZI        59  25
QSO:  3500 PH 2010-10-30 1255 VK3FRC        59  30     YE2R          59  28
QSO: 14000 PH 2010-10-30 1311 VK3FRC        59  30     IR4X          59  15
QSO: 14000 PH 2010-10-30 1315 VK3FRC        59  30     B7M           59  24
QSO:  3500 PH 2010-10-30 1338 VK3FRC        59  30     W6UC          59  03
QSO:  3500 PH 2010-10-30 1340 VK3FRC        59  30     NK7U          59  03
QSO:  3500 PH 2010-10-30 1340 VK3FRC        59  30     VE7SV         59  03
QSO: 14000 PH 2010-10-30 1340 VK3FRC        59  30     LZ4TL         59  20
QSO: 14000 PH 2010-10-30 1344 VK3FRC        59  30     TM2Y          59  14
QSO: 14000 PH 2010-10-30 1352 VK3FRC        59  30     OT5A          59  14
QSO: 14000 PH 2010-10-30 1355 VK3FRC        59  30     PA6Z          59  14
QSO: 14000 PH 2010-10-30 1425 VK3FRC        59  30     IQ4RN         59  15
QSO: 14000 PH 2010-10-30 1426 VK3FRC        59  30     VR2XLN        59  24
QSO: 14000 PH 2010-10-30 1539 VK3FRC        59  30     DF0HQ         59  14
QSO:  7000 PH 2010-10-30 1543 VK3FRC        59  30     TM9R          59  14
QSO: 14000 PH 2010-10-30 1554 VK3FRC        59  30     YB1C          59  28
QSO: 14000 PH 2010-10-30 1558 VK3FRC        59  30     EI9E          59  14
QSO: 14000 PH 2010-10-30 1601 VK3FRC        59  30     9M2SMC        59  28
QSO: 14000 PH 2010-10-30 2105 VK3FRC        59  30     N5DX          59  04
QSO: 14000 PH 2010-10-30 2107 VK3FRC        59  30     N1LN          59  04
QSO: 14000 PH 2010-10-30 2107 VK3FRC        59  30     K8PO          59  05
QSO: 14000 PH 2010-10-30 2108 VK3FRC        59  30     NN3W          59  05
QSO: 14000 PH 2010-10-30 2124 VK3FRC        59  30     NR5M          59  04
QSO: 14000 PH 2010-10-30 2128 VK3FRC        59  30     V6B           59  27
QSO: 14000 PH 2010-10-30 2133 VK3FRC        59  30     WY3P          59  05
QSO: 14000 PH 2010-10-30 2145 VK3FRC        59  30     NE3F          59  05
QSO: 14000 PH 2010-10-30 2148 VK3FRC        59  30     NQ4I          59  05
QSO: 14000 PH 2010-10-30 2149 VK3FRC        59  30     W3LPL         59  05
QSO: 14000 PH 2010-10-30 2150 VK3FRC        59  30     K3LR          59  30
QSO: 14000 PH 2010-10-30 2155 VK3FRC        59  30     WB9Z          59  04
QSO: 14000 PH 2010-10-30 2157 VK3FRC        59  30     K3CR          59  05
QSO: 14000 PH 2010-10-30 2158 VK3FRC        59  30     V63CJB        59  27
QSO: 14000 PH 2010-10-30 2201 VK3FRC        59  30     K9XD          59  04
QSO: 14000 PH 2010-10-30 2202 VK3FRC        59  30     VK6NC         59  39
QSO: 14000 PH 2010-10-30 2204 VK3FRC        59  30     VK1CC         59  30
QSO: 14000 PH 2010-10-30 2206 VK3FRC        59  30     JA2PAC        59  25
QSO: 14000 PH 2010-10-30 2209 VK3FRC        59  30     JA2IVK        59  25
QSO: 14000 PH 2010-10-30 2218 VK3FRC        59  30     VE3           59  04
QSO: 14000 PH 2010-10-30 2344 VK3FRC        59  30     YB1AR         59  28
QSO: 14000 PH 2010-10-31 0135 VK3FRC        59  30     PJ2T          59  09
QSO: 14000 PH 2010-10-31 0139 VK3FRC        59  30     N7AT          59  03
QSO: 14000 PH 2010-10-31 0142 VK3FRC        59  30     ZL2WZ         59  32
QSO: 14000 PH 2010-10-31 0143 VK3FRC        59  30     VK6EH         59  29
QSO: 14000 PH 2010-10-31 0224 VK3FRC        59  30     W7AT          59  03
QSO: 14000 PH 2010-10-31 0225 VK3FRC        59  30     K6XX          59  03
QSO: 14000 PH 2010-10-31 0237 VK3FRC        59  30     WH2DX         59  27
QSO: 14000 PH 2010-10-31 0325 VK3FRC        59  30     N6PYI         59  03
QSO: 14000 PH 2010-10-31 0326 VK3FRC        59  30     NU6L          59  03
QSO: 14000 PH 2010-10-31 0327 VK3FRC        59  30     K6HNZ         59  03
QSO: 14000 PH 2010-10-31 0327 VK3FRC        59  30     HC1JQ         59  10
QSO: 14000 PH 2010-10-31 0333 VK3FRC        59  30     CE1Z          59  12
QSO: 14000 PH 2010-10-31 0349 VK3FRC        59  30     YB7BAE        59  28
QSO: 14000 PH 2010-10-31 0351 VK3FRC        59  30     VK4BU         59  30
QSO: 14000 PH 2010-10-31 0355 VK3FRC        59  30     WN6K          59  03
QSO: 14000 PH 2010-10-31 0427 VK3FRC        59  30     WD6FTB        59  03
QSO: 14000 PH 2010-10-31 0434 VK3FRC        59  30     UN7MMM        59  17
QSO: 14000 PH 2010-10-31 0441 VK3FRC        59  30     FO8RZ         59  32
QSO: 14000 PH 2010-10-31 0448 VK3FRC        59  30     RW4W          59  16
QSO: 14000 PH 2010-10-31 0452 VK3FRC        59  30     9K2HN         59  21
QSO: 14000 PH 2010-10-31 0457 VK3FRC        59  30     RZ4CWW        59  16
QSO: 14000 PH 2010-10-31 0459 VK3FRC        59  30     R9DX          59  17
QSO: 14000 PH 2010-10-31 0504 VK3FRC        59  30     R7AY          59  16
QSO: 14000 PH 2010-10-31 0510 VK3FRC        59  30     UI4I          59  16
QSO: 14000 PH 2010-10-31 0512 VK3FRC        59  30     RT6A          59  16
QSO: 14000 PH 2010-10-31 0515 VK3FRC        59  30     P3N           59  20
QSO: 14000 PH 2010-10-31 0518 VK3FRC        59  30     UW2I          59  16
QSO: 14000 PH 2010-10-31 0538 VK3FRC        59  30     KH7CW         59  31
QSO: 14000 PH 2010-10-31 0540 VK3FRC        59  30     ZS9X          59  38
QSO: 14000 PH 2010-10-31 0545 VK3FRC        59  30     KH7Q          59  31
QSO: 14000 PH 2010-10-31 0546 VK3FRC        59  30     ZL3GA         59  32
QSO: 14000 PH 2010-10-31 0550 VK3FRC        59  30     ZM4M          59  32
QSO: 14000 PH 2010-10-31 0555 VK3FRC        59  30     4L8A          59  21
QSO: 14000 PH 2010-10-31 0556 VK3FRC        59  30     YT5A          59  15
QSO: 14000 PH 2010-10-31 0600 VK3FRC        59  30     YU5R          59  15
QSO: 14000 PH 2010-10-31 0637 VK3FRC        59  30     S52BB         59  15
QSO: 14000 PH 2010-10-31 0641 VK3FRC        59  30     IR9Y          59  15
QSO: 14000 PH 2010-10-31 0652 VK3FRC        59  30     OM7M          59  15
QSO: 14000 PH 2010-10-31 0654 VK3FRC        59  30     OE6Z          59  15
QSO: 14000 PH 2010-10-31 0657 VK3FRC        59  30     IZ2DPX        59  15
QSO: 14000 PH 2010-10-31 0706 VK3FRC        59  30     OK1BN         59  15
QSO:  7000 PH 2010-10-31 0709 VK3FRC        59  30     DJ7WW         59  14
QSO:  7000 PH 2010-10-31 0713 VK3FRC        59  30     N7AT          59  03
QSO: 14000 PH 2010-10-31 0715 VK3FRC        59  30     F5VHY         59  14
QSO: 14000 PH 2010-10-31 0717 VK3FRC        59  30     IQ8MD         59  15
QSO: 14000 PH 2010-10-31 0720 VK3FRC        59  30     YP2L          59  17
QSO: 14000 PH 2010-10-31 0729 VK3FRC        59  30     S57AL         59  15
QSO: 14000 PH 2010-10-31 0730 VK3FRC        59  30     M4A           59  14
QSO: 14000 PH 2010-10-31 0731 VK3FRC        59  30     UZ2M          59  16
QSO:  7000 PH 2010-10-31 0737 VK3FRC        59  30     CQ9T          59  33
QSO:  7000 PH 2010-10-31 0757 VK3FRC        59  30     N5AW          59  04
QSO: 14000 PH 2010-10-31 0757 VK3FRC        59  30     JR5XPG        59  25
QSO:  7000 PH 2010-10-31 0758 VK3FRC        59  30     ZL1AQ         59  32
QSO: 14000 PH 2010-10-31 0759 VK3FRC        59  30     DU9RG         59  27
QSO: 14000 PH 2010-10-31 0800 VK3FRC        59  30     JF3MTM        59  25
QSO:  7000 PH 2010-10-31 0800 VK3FRC        59  30     W6LH          59  03
QSO:  7000 PH 2010-10-31 0802 VK3FRC        59  30     AL2F          59  01
QSO:  7000 PH 2010-10-31 0803 VK3FRC        59  30     K8AZ          59  04
QSO:  7000 PH 2010-10-31 0803 VK3FRC        59  30     N6LO          59  03
QSO: 14000 PH 2010-10-31 0804 VK3FRC        59  30     JA6EML        59  25
QSO:  7000 PH 2010-10-31 0806 VK3FRC        59  30     NX6T          59  03
QSO: 14000 PH 2010-10-31 0806 VK3FRC        59  30     JH0MHR        59  25
QSO:  7000 PH 2010-10-31 0808 VK3FRC        59  30     KF6A          59  03
QSO:  7000 PH 2010-10-31 0808 VK3FRC        59  30     N6SS          59  03
QSO:  7000 PH 2010-10-31 0809 VK3FRC        59  30     E51CG         59  32
QSO: 14000 PH 2010-10-31 0810 VK3FRC        59  30     HS0ZDX        59  26
QSO:  7000 PH 2010-10-31 0813 VK3FRC        59  30     KY6LA         59  03
QSO:  7000 PH 2010-10-31 0818 VK3FRC        59  30     KE7CRN        59  03
QSO:  7000 PH 2010-10-31 0818 VK3FRC        59  30     W8BI          59  04
QSO:  7000 PH 2010-10-31 0819 VK3FRC        59  30     K1PT          59  05
QSO:  7000 PH 2010-10-31 0821 VK3FRC        59  30     ZL2AJ         59  32
QSO:  7000 PH 2010-10-31 0821 VK3FRC        59  30     K7XC          59  03
QSO:  7000 PH 2010-10-31 0823 VK3FRC        59  30     W6ARU         59  03
QSO:  7000 PH 2010-10-31 0825 VK3FRC        59  30     KD9ST         59  04
QSO: 14000 PH 2010-10-31 0827 VK3FRC        59  30     JF1TEU        59  25
QSO:  7000 PH 2010-10-31 0827 VK3FRC        59  30     VE3DC         59  04
QSO:  7000 PH 2010-10-31 0828 VK3FRC        59  30     K7IWH         59  03
QSO: 14000 PH 2010-10-31 0829 VK3FRC        59  30     UA0ZS         59  19
QSO: 14000 PH 2010-10-31 0831 VK3FRC        59  30     JA6BZI        59  25
QSO: 14000 PH 2010-10-31 0832 VK3FRC        59  30     VK3XH         59  30
QSO:  7000 PH 2010-10-31 0832 VK3FRC        59  30     ZM4M          59  32
QSO: 14000 PH 2010-10-31 0833 VK3FRC        59  30     JH0SJJ        59  25
QSO: 14000 PH 2010-10-31 0834 VK3FRC        59  30     VK4CL         59  30
QSO:  7000 PH 2010-10-31 0837 VK3FRC        59  30     N8RF          59  04
QSO:  7000 PH 2010-10-31 0838 VK3FRC        59  30     N2KPB         59  05
QSO: 14000 PH 2010-10-31 0839 VK3FRC        59  30     VK6AKT/M      55  29
QSO: 14000 PH 2010-10-31 0841 VK3FRC        59  30     ZS1SR         59  38
QSO: 14000 PH 2010-10-31 0842 VK3FRC        59  30     HL2/AD7MI     59  25
QSO: 14000 PH 2010-10-31 0843 VK3FRC        59  30     VK4HG         59  30
QSO:  7000 PH 2010-10-31 0843 VK3FRC        59  30     KF7IOQ        59  03
QSO: 14000 PH 2010-10-31 0846 VK3FRC        59  30     HL1BDH        59  25
QSO:  7000 PH 2010-10-31 0846 VK3FRC        59  30     KH7T          59  31
QSO: 14000 PH 2010-10-31 0847 VK3FRC        59  30     VR2LW         59  24
QSO: 14000 PH 2010-10-31 0848 VK3FRC        59  30     AA1K          59  05
QSO: 14000 PH 2010-10-31 0849 VK3FRC        59  30     VK3GB         59  30
QSO: 14000 PH 2010-10-31 0851 VK3FRC        59  30     JH1QVW        59  25
QSO: 14000 PH 2010-10-31 0853 VK3FRC        59  30     AH6KW         59  31
QSO: 14000 PH 2010-10-31 0856 VK3FRC        59  30     JE1COB        59  25
QSO:  7000 PH 2010-10-31 0857 VK3FRC        59  30     K6KR          59  03
QSO: 14000 PH 2010-10-31 0858 VK3FRC        59  30     JF1OLC        59  25
QSO: 14000 PH 2010-10-31 0858 VK3FRC        59  30     JI2ZEY        59  25
QSO: 14000 PH 2010-10-31 0859 VK3FRC        59  30     VE8GER        59  01
QSO: 14000 PH 2010-10-31 0901 VK3FRC        59  30     DU8DQ         59  27
QSO: 14000 PH 2010-10-31 0903 VK3FRC        59  30     JA1IKA        59  25
QSO: 14000 PH 2010-10-31 0904 VK3FRC        59  30     HL1VAU        59  25
QSO: 14000 PH 2010-10-31 0905 VK3FRC        59  30     7M3IYU        59  25
QSO:  7000 PH 2010-10-31 0905 VK3FRC        59  30     VK7GN         59  30
QSO: 14000 PH 2010-10-31 0905 VK3FRC        59  30     BU2AE         59  24
QSO:  7000 PH 2010-10-31 0906 VK3FRC        59  30     VK5MWH        59  30
QSO: 14000 PH 2010-10-31 0906 VK3FRC        59  30     JE3CXJ        59  25
QSO:  7000 PH 2010-10-31 0907 VK3FRC        59  30     K7KR          59  03
QSO: 14000 PH 2010-10-31 0907 VK3FRC        59  30     RW0UM         59  18
QSO: 14000 PH 2010-10-31 0908 VK3FRC        59  30     BD7KBH        59  24
QSO:  7000 PH 2010-10-31 0908 VK3FRC        59  30     K5RR          59  03
QSO: 14000 PH 2010-10-31 0909 VK3FRC        59  30     JA1PTJ        59  25
QSO:  7000 PH 2010-10-31 0909 VK3FRC        59  30     KK6PC         59  03
QSO: 14000 PH 2010-10-31 0909 VK3FRC        59  30     JA7OXR        59  25
QSO: 14000 PH 2010-10-31 0910 VK3FRC        59  30     9M6WST        59  28
QSO: 14000 PH 2010-10-31 0911 VK3FRC        59  30     JS1KQQ        59  25
QSO:  7000 PH 2010-10-31 0912 VK3FRC        59  30     K2LE          59  05
QSO: 14000 PH 2010-10-31 0912 VK3FRC        59  30     JR3IIR        59  25
QSO:  7000 PH 2010-10-31 0912 VK3FRC        59  30     N7VM          59  03
QSO:  7000 PH 2010-10-31 0912 VK3FRC        59  30     VK3GD         59  30
QSO: 14000 PH 2010-10-31 0914 VK3FRC        59  30     JR4DHK        59  25
QSO: 14000 PH 2010-10-31 0915 VK3FRC        59  30     JH1HGI        59  25
QSO: 14000 PH 2010-10-31 0916 VK3FRC        59  30     YB0MWM        55  28
QSO:  7000 PH 2010-10-31 0917 VK3FRC        59  30     N4ZR          59  05
QSO:  7000 PH 2010-10-31 0917 VK3FRC        59  30     KH7S          59  31
QSO:  7000 PH 2010-10-31 0918 VK3FRC        59  30     V26B          59  08
QSO:  7000 PH 2010-10-31 0919 VK3FRC        59  30     WN6K          59  03
QSO: 14000 PH 2010-10-31 0919 VK3FRC        59  30     N3RS          59  05
QSO: 14000 PH 2010-10-31 0921 VK3FRC        59  30     HL4CBI        59  25
QSO: 14000 PH 2010-10-31 0923 VK3FRC        59  30     JK1OPL        59  25
QSO: 14000 PH 2010-10-31 0923 VK3FRC        59  30     JR3HTK        59  25
QSO: 14000 PH 2010-10-31 0924 VK3FRC        59  30     JG4OOU        59  25
QSO: 14000 PH 2010-10-31 0925 VK3FRC        59  30     ZL3WD         59  32
QSO: 14000 PH 2010-10-31 0926 VK3FRC        59  30     BD4ABO        59  24
QSO: 14000 PH 2010-10-31 0928 VK3FRC        59  30     JH7DHF        59  25
QSO: 14000 PH 2010-10-31 0928 VK3FRC        59  30     JL1RXW        59  25
QSO: 14000 PH 2010-10-31 0929 VK3FRC        59  30     JA1DCK        59  25
QSO: 14000 PH 2010-10-31 0930 VK3FRC        59  30     RV9JR         59  17
QSO: 14000 PH 2010-10-31 0932 VK3FRC        59  30     BY6IC         59  24
QSO: 14000 PH 2010-10-31 0936 VK3FRC        59  30     BD7MTJ        59  24
QSO: 14000 PH 2010-10-31 0937 VK3FRC        59  30     9M2JKL        59  28
QSO: 14000 PH 2010-10-31 0937 VK3FRC        59  30     JI2GCM        59  25
QSO: 14000 PH 2010-10-31 0938 VK3FRC        59  30     JA1ATM        59  25
QSO: 14000 PH 2010-10-31 0940 VK3FRC        59  30     HL1IWD        59  25
QSO: 14000 PH 2010-10-31 0958 VK3FRC        59  30     JA3FUE        59  25
QSO: 14000 PH 2010-10-31 0959 VK3FRC        59  30     DU1VHY        59  27
QSO: 14000 PH 2010-10-31 1004 VK3FRC        59  30     BD9BU         59  23
QSO: 14000 PH 2010-10-31 1006 VK3FRC        59  30     YB3JBJ        59  28
QSO: 14000 PH 2010-10-31 1007 VK3FRC        59  30     JA1BPN        59  25
QSO: 14000 PH 2010-10-31 1010 VK3FRC        59  30     JO5CTB        59  25
QSO: 14000 PH 2010-10-31 1011 VK3FRC        59  30     JH1EEB        59  27
QSO: 14000 PH 2010-10-31 1011 VK3FRC        59  30     HS0ZGW        59  26
QSO: 14000 PH 2010-10-31 1013 VK3FRC        59  30     BD4XW         59  24
QSO: 14000 PH 2010-10-31 1013 VK3FRC        59  30     JO4CFV        59  25
QSO: 14000 PH 2010-10-31 1014 VK3FRC        59  30     BV1EK         59  24
QSO: 14000 PH 2010-10-31 1014 VK3FRC        59  30     HL2DNN        59  25
QSO: 14000 PH 2010-10-31 1015 VK3FRC        59  30     JR1GFX        59  25
QSO: 14000 PH 2010-10-31 1015 VK3FRC        59  30     JA9LJS        59  25
QSO: 14000 PH 2010-10-31 1015 VK3FRC        59  30     BU2AU         59  24
QSO: 14000 PH 2010-10-31 1016 VK3FRC        59  30     JA2VY         59  25
