START-OF-LOG: 3.0
LOCATION: CO
CALLSIGN: W0ETT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 12-HOURS
CLAIMED-SCORE: 421063
CLUB: grand mesa contesters of colorado
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.77H
NAME: Ken Anderson
OPERATORS: W0ETT
SOAPBOX: Now, that was a fun contest thanks to good conditions
QSO: 21250 PH 2010-10-30 2340 W0ETT          59     04 9M6BOB         59     28
QSO: 21255 PH 2010-10-30 2341 W0ETT          59     04 WH2X           59     27
QSO: 21258 PH 2010-10-30 2341 W0ETT          59     04 JA0FVU         59     25
QSO: 21268 PH 2010-10-30 2344 W0ETT          59     04 YE0X           59     28
QSO: 21274 PH 2010-10-30 2344 W0ETT          59     04 JO3DDD         59     25
QSO: 21297 PH 2010-10-30 2348 W0ETT          59     04 N0HF           59      4
QSO: 21305 PH 2010-10-30 2349 W0ETT          59     04 JH1NBN         59     25
QSO: 21310 PH 2010-10-30 2351 W0ETT          59     04 RU0LQ          59     19
QSO: 21219 PH 2010-10-30 2355 W0ETT          59     04 JQ1BVI         59     25
QSO: 21225 PH 2010-10-30 2356 W0ETT          59     04 DU9RG          59     27
QSO: 21233 PH 2010-10-30 2358 W0ETT          59     04 B1Z            59     24
QSO: 14158 PH 2010-10-31 0012 W0ETT          59     04 JA3NTE         59     25
QSO: 14179 PH 2010-10-31 0014 W0ETT          59     04 RA0FU          59     19
QSO: 14186 PH 2010-10-31 0015 W0ETT          59     04 RT0Q           59     19
QSO: 14193 PH 2010-10-31 0017 W0ETT          59     04 FO8RZ          59     32
QSO: 14203 PH 2010-10-31 0019 W0ETT          59     04 LT1F           59     13
QSO: 14206 PH 2010-10-31 0021 W0ETT          59     04 CE4WW          59     12
QSO: 14224 PH 2010-10-31 0025 W0ETT          59     04 JQ1BVI         59     25
QSO: 14229 PH 2010-10-31 0027 W0ETT          59     04 LU7BR          59     13
QSO: 14235 PH 2010-10-31 0028 W0ETT          59     04 RT0C           59     19
QSO: 14241 PH 2010-10-31 0030 W0ETT          59     04 L46V           59     13
QSO: 14269 PH 2010-10-31 0050 W0ETT          59     04 JH1ACA         59     25
QSO: 14283 PH 2010-10-31 0054 W0ETT          59     04 L25X           59     13
QSO: 14307 PH 2010-10-31 0057 W0ETT          59     04 4B2AUD         59      6
QSO: 14341 PH 2010-10-31 0059 W0ETT          59     04 UA0ZS          59     19
QSO: 14328 PH 2010-10-31 0100 W0ETT          59     04 WL7BDO         59      1
QSO: 14301 PH 2010-10-31 0104 W0ETT          59     04 JA7NVF         59     25
QSO: 14287 PH 2010-10-31 0105 W0ETT          59     04 JI2ZEY         59     25
QSO: 14209 PH 2010-10-31 0112 W0ETT          59     04 CE1A           59     12
QSO:  7128 PH 2010-10-31 0115 W0ETT          59     04 SN3R           59     15
QSO:  7133 PH 2010-10-31 0117 W0ETT          59     04 CN3A           59     33
QSO:  7151 PH 2010-10-31 0121 W0ETT          59     04 IR4M           59     15
QSO:  7154 PH 2010-10-31 0121 W0ETT          59     04 IR2C           59     15
QSO:  7161 PH 2010-10-31 0123 W0ETT          59     04 VE6FI          59      4
QSO:  7163 PH 2010-10-31 0124 W0ETT          59     04 IR4X           59     15
QSO:  7164 PH 2010-10-31 0125 W0ETT          59     04 ER0WW          59     16
QSO:  7171 PH 2010-10-31 0131 W0ETT          59     04 IU9T           59     15
QSO:  7174 PH 2010-10-31 0132 W0ETT          59     04 OM8A           59     15
QSO:  7180 PH 2010-10-31 0142 W0ETT          59     04 4O3A           59     15
QSO:  7177 PH 2010-10-31 0145 W0ETT          59     04 PI4DX          59     14
QSO:  7187 PH 2010-10-31 0149 W0ETT          59     04 VY2ZM          59      5
QSO:  7190 PH 2010-10-31 0150 W0ETT          59     04 DR1A           59     14
QSO:  7147 PH 2010-10-31 0159 W0ETT          59     04 VE9AA          59      5
QSO:  7233 PH 2010-10-31 0218 W0ETT          59     04 DJ7WW          59     14
QSO:  7289 PH 2010-10-31 0221 W0ETT          59     04 EF8R           59     33
QSO:  7228 PH 2010-10-31 0223 W0ETT          59     04 TM2Y           59     14
QSO:  3698 PH 2010-10-31 0233 W0ETT          59     04 VC3X           59      4
QSO:  3755 PH 2010-10-31 0239 W0ETT          59     04 4B2S           59      6
QSO:  3764 PH 2010-10-31 0241 W0ETT          59     04 XE1CQ          59      6
QSO:  3756 PH 2010-10-31 0252 W0ETT          59     04 VE6FI          59      4
QSO:  3751 PH 2010-10-31 0257 W0ETT          59     04 W7VJ           59      3
QSO:  3720 PH 2010-10-31 0258 W0ETT          59     04 VE7SCC         59      3
QSO:  3795 PH 2010-10-31 0302 W0ETT          59     04 VE7SZ          59      3
QSO:  1817 PH 2010-10-31 0318 W0ETT          59     04 VE5UA          59      4
QSO:  1851 PH 2010-10-31 0324 W0ETT          59     04 N7VM           59      3
QSO:  7200 PH 2010-10-31 0343 W0ETT          59     04 CR2X           59     14
QSO:  7194 PH 2010-10-31 1409 W0ETT          59     04 JA7NVF         59     25
QSO:  7183 PH 2010-10-31 1411 W0ETT          59     04 JA3YBK         59     25
QSO:  7170 PH 2010-10-31 1414 W0ETT          59     04 JH4UYB         59     25
QSO:  7164 PH 2010-10-31 1417 W0ETT          59     04 ZM4T           59     32
QSO:  7145 PH 2010-10-31 1422 W0ETT          59     04 DV9XO          59     27
QSO: 14159 PH 2010-10-31 1427 W0ETT          59     04 DL1DTC         59     14
QSO: 14173 PH 2010-10-31 1431 W0ETT          59     04 EC6AAE         59     14
QSO: 14181 PH 2010-10-31 1432 W0ETT          59     04 UA7A           59     16
QSO: 14189 PH 2010-10-31 1438 W0ETT          59     04 YT0W           59     15
QSO: 14192 PH 2010-10-31 1439 W0ETT          59     04 VE7SZ          59      3
QSO: 14193 PH 2010-10-31 1439 W0ETT          59     04 LY5R           59     15
QSO: 14199 PH 2010-10-31 1441 W0ETT          59     04 UT0AZA         59     16
QSO: 14200 PH 2010-10-31 1443 W0ETT          59     04 UW2I           59     16
QSO: 14211 PH 2010-10-31 1447 W0ETT          59     04 LY2W           59     15
QSO: 14215 PH 2010-10-31 1448 W0ETT          59     04 SN2K           59     15
QSO: 14220 PH 2010-10-31 1451 W0ETT          59     04 TM2S           59     14
QSO: 14221 PH 2010-10-31 1452 W0ETT          59     04 UA1T           59     16
QSO: 14225 PH 2010-10-31 1452 W0ETT          59     04 8S0C           59     14
QSO: 14227 PH 2010-10-31 1453 W0ETT          59     04 EI9HX          59     14
QSO: 14237 PH 2010-10-31 1455 W0ETT          59     04 GM2V           59     14
QSO: 14256 PH 2010-10-31 1503 W0ETT          59     04 VE6AO          59      4
QSO: 14258 PH 2010-10-31 1504 W0ETT          59     04 RA1AL          59     16
QSO: 14272 PH 2010-10-31 1506 W0ETT          59     04 OM5M           59     15
QSO: 14280 PH 2010-10-31 1507 W0ETT          59     04 IZ5NFC         59     15
QSO: 14282 PH 2010-10-31 1511 W0ETT          59     04 SO2J           59     15
QSO: 14284 PH 2010-10-31 1512 W0ETT          59     04 II4A           59     15
QSO: 14285 PH 2010-10-31 1513 W0ETT          59     04 VA7FC          59      3
QSO: 14308 PH 2010-10-31 1517 W0ETT          59     04 SM6BGG         59     14
QSO: 14313 PH 2010-10-31 1518 W0ETT          59     04 OG1M           59     15
QSO: 14317 PH 2010-10-31 1519 W0ETT          59     04 SL0W           59     14
QSO: 14321 PH 2010-10-31 1521 W0ETT          59     04 M4A            59     14
QSO: 14332 PH 2010-10-31 1523 W0ETT          59     04 YT0A           59     15
QSO: 14336 PH 2010-10-31 1524 W0ETT          59     04 LY7A           59     15
QSO: 14339 PH 2010-10-31 1525 W0ETT          59     04 OK1BN          59     15
QSO: 14342 PH 2010-10-31 1526 W0ETT          59     04 VO1MP          59      5
QSO: 21206 PH 2010-10-31 1530 W0ETT          59     04 ON6BR          59     14
QSO: 21207 PH 2010-10-31 1532 W0ETT          59     04 E71A           59     15
QSO: 21208 PH 2010-10-31 1532 W0ETT          59     04 IR9W           59     15
QSO: 21209 PH 2010-10-31 1534 W0ETT          59     04 HG10P          59     15
QSO: 21222 PH 2010-10-31 1538 W0ETT          59     04 DL0CS          59     14
QSO: 21223 PH 2010-10-31 1538 W0ETT          59     04 PA1NHZ         59     14
QSO: 21232 PH 2010-10-31 1541 W0ETT          59     04 IT9STX         59     15
QSO: 21236 PH 2010-10-31 1542 W0ETT          59     04 DR5N           59     14
QSO: 21238 PH 2010-10-31 1543 W0ETT          59     04 9A6K           59     15
QSO: 21239 PH 2010-10-31 1544 W0ETT          59     04 DA2C           59     14
QSO: 21241 PH 2010-10-31 1554 W0ETT          59     04 DK5FF          59     14
QSO: 21243 PH 2010-10-31 1555 W0ETT          59     04 EA5SR          59     14
QSO: 21245 PH 2010-10-31 1556 W0ETT          59     04 HG0R           59     15
QSO: 21249 PH 2010-10-31 1558 W0ETT          59     04 DJ3HJ          59     14
QSO: 21250 PH 2010-10-31 1559 W0ETT          59     04 EA1DR          59     14
QSO: 21253 PH 2010-10-31 1607 W0ETT          59     04 9A5Y           59     13
QSO: 21255 PH 2010-10-31 1608 W0ETT          59     04 OK6DJ          59     15
QSO: 21260 PH 2010-10-31 1610 W0ETT          59     04 DC4A           59     14
QSO: 21265 PH 2010-10-31 1612 W0ETT          59     04 TI8II          59      7
QSO: 21269 PH 2010-10-31 1613 W0ETT          59     04 AO3AA          59     14
QSO: 21270 PH 2010-10-31 1613 W0ETT          59     04 IR4X           59     15
QSO: 21275 PH 2010-10-31 1615 W0ETT          59     04 OP4K           59     14
QSO: 21280 PH 2010-10-31 1619 W0ETT          59     04 TM7F           59     14
QSO: 21283 PH 2010-10-31 1621 W0ETT          59     04 GJ2A           59     14
QSO: 21290 PH 2010-10-31 1623 W0ETT          59     04 DF1W           59     14
QSO: 21293 PH 2010-10-31 1624 W0ETT          59     04 IR4M           59     15
QSO: 21295 PH 2010-10-31 1627 W0ETT          59     04 D4C            59     35
QSO: 21300 PH 2010-10-31 1633 W0ETT          59     04 F4FFH          59     14
QSO: 21302 PH 2010-10-31 1634 W0ETT          59     04 VA2OP          59      5
QSO: 21308 PH 2010-10-31 1637 W0ETT          59     04 DJ2A           59     14
QSO: 21311 PH 2010-10-31 1639 W0ETT          59     04 ED1T           59     14
QSO: 21325 PH 2010-10-31 1643 W0ETT          59     04 V31BD          59      7
QSO: 21331 PH 2010-10-31 1644 W0ETT          59     04 DF9ZP          59     14
QSO: 28440 PH 2010-10-31 1654 W0ETT          59     04 H72W           59      7
QSO: 28436 PH 2010-10-31 1656 W0ETT          59     04 W0UA           59      4
QSO: 28442 PH 2010-10-31 1657 W0ETT          59     04 CE3G           59     12
QSO: 28447 PH 2010-10-31 1658 W0ETT          59     04 LU1UM          59     13
QSO: 28466 PH 2010-10-31 1659 W0ETT          59     04 WA7NB          59      3
QSO: 28496 PH 2010-10-31 1701 W0ETT          59     04 CX9BP          59     13
QSO: 28512 PH 2010-10-31 1710 W0ETT          59     04 CE3DNP         59     12
QSO: 28487 PH 2010-10-31 1711 W0ETT          59     04 XR5N           59     12
QSO: 21276 PH 2010-10-31 1721 W0ETT          59     04 TI0RC          59      7
QSO: 21305 PH 2010-10-31 1722 W0ETT          59     04 CO6LC          59      8
QSO: 21332 PH 2010-10-31 1724 W0ETT          59     04 ZW5B           59     11
QSO: 21349 PH 2010-10-31 1728 W0ETT          59     04 PQ5B           59     11
QSO: 21352 PH 2010-10-31 1729 W0ETT          59     04 P40P           59      9
QSO: 21355 PH 2010-10-31 1730 W0ETT          59     04 EF8A           59     33
QSO: 21252 PH 2010-10-31 1743 W0ETT          59     04 VA7FC          59      3
QSO: 21270 PH 2010-10-31 1745 W0ETT          59     04 KH7CW          59     31
QSO: 21340 PH 2010-10-31 1748 W0ETT          59     04 CN2R           59     33
QSO: 14199 PH 2010-10-31 1754 W0ETT          59     04 DJ4PT          59     14
QSO: 14215 PH 2010-10-31 1757 W0ETT          59     04 DL5MEV         59     14
QSO: 14222 PH 2010-10-31 1758 W0ETT          59     04 DR2W           59     14
QSO: 14225 PH 2010-10-31 1800 W0ETT          59     04 HA3DX          59     15
QSO: 14231 PH 2010-10-31 1802 W0ETT          59     04 F6DZU          59     14
QSO: 14254 PH 2010-10-31 1808 W0ETT          59     04 PA6Z           59     14
QSO: 14255 PH 2010-10-31 1808 W0ETT          59     04 HG1S           59     15
QSO: 14267 PH 2010-10-31 1811 W0ETT          59     04 CN3A           59     33
QSO: 14281 PH 2010-10-31 1813 W0ETT          59     04 S58N           59     15
QSO: 14283 PH 2010-10-31 1814 W0ETT          59     04 IK4UPB         59     15
QSO: 14285 PH 2010-10-31 1816 W0ETT          59     04 GW9T           59     14
QSO: 14286 PH 2010-10-31 1818 W0ETT          59     04 S57L           59     15
QSO: 14289 PH 2010-10-31 1819 W0ETT          59     04 OE4A           59     15
QSO: 14309 PH 2010-10-31 1858 W0ETT          59     04 VE3CX          59      4
QSO: 14309 PH 2010-10-31 1900 W0ETT          59     04 VE3RM          59      4
QSO: 14323 PH 2010-10-31 1903 W0ETT          59     04 S51FB          59     15
QSO: 14328 PH 2010-10-31 1903 W0ETT          59     04 CR3A           59     33
QSO: 14340 PH 2010-10-31 1905 W0ETT          59     04 AM1W           59     14
QSO: 21362 PH 2010-10-31 1907 W0ETT          59     04 VE3KZ          59      4
QSO: 21373 PH 2010-10-31 1909 W0ETT          59     04 EA8/DL6MHW     59     33
QSO: 21213 PH 2010-10-31 1918 W0ETT          59     04 VP5T           59      8
QSO: 21215 PH 2010-10-31 1920 W0ETT          59     04 LU1UM          59     13
QSO: 21227 PH 2010-10-31 1921 W0ETT          59     04 PY9MM          59     11
QSO: 21231 PH 2010-10-31 1927 W0ETT          59     04 ZP5TL          59     11
QSO: 28420 PH 2010-10-31 1931 W0ETT          59     04 PP1CZ          59     11
QSO: 28492 PH 2010-10-31 1939 W0ETT          59     04 AL9A           59      1
QSO: 28494 PH 2010-10-31 1942 W0ETT          59     04 PU1MMZ         59     11
QSO: 28483 PH 2010-10-31 1942 W0ETT          59     04 PY2SEX         59     11
QSO: 28436 PH 2010-10-31 1944 W0ETT          59     04 PY1CD          59     11
QSO: 28427 PH 2010-10-31 1946 W0ETT          59     04 PU1KGG         59     11
QSO: 28398 PH 2010-10-31 1947 W0ETT          59     04 HK3JJH/1       59      9
QSO: 28385 PH 2010-10-31 1949 W0ETT          59     04 PU2LEP         59     11
QSO: 28380 PH 2010-10-31 1950 W0ETT          59     04 ZX2B           59     11
QSO: 28390 PH 2010-10-31 1952 W0ETT          59     04 PV2P           59     11
QSO: 28432 PH 2010-10-31 1955 W0ETT          59     04 PY2ZY          59     11
QSO: 28475 PH 2010-10-31 2000 W0ETT          59     04 PW2D           59     11
QSO: 28486 PH 2010-10-31 2001 W0ETT          59     04 PY2OE          59     11
QSO: 28496 PH 2010-10-31 2002 W0ETT          59     04 LU1BR          59     13
QSO: 28505 PH 2010-10-31 2003 W0ETT          59     04 LU6FOV         59     13
QSO: 28546 PH 2010-10-31 2004 W0ETT          59     04 LU2BA          59     13
QSO: 28534 PH 2010-10-31 2004 W0ETT          59     04 LT1F           59     13
QSO: 28536 PH 2010-10-31 2005 W0ETT          59     04 CX3A           59     13
QSO: 28373 PH 2010-10-31 2014 W0ETT          59     04 LR4E           59     13
QSO: 28413 PH 2010-10-31 2016 W0ETT          59     04 LU1MA          59     13
QSO: 28479 PH 2010-10-31 2018 W0ETT          59     04 PJ2T           59      9
QSO: 28423 PH 2010-10-31 2024 W0ETT          59     04 CX4BW          59     13
QSO: 28434 PH 2010-10-31 2025 W0ETT          59     04 LP1H           59     13
QSO: 21311 PH 2010-10-31 2028 W0ETT          59     04 ZY6C           59     11
QSO: 21313 PH 2010-10-31 2030 W0ETT          59     04 XE3N           59      6
QSO: 21321 PH 2010-10-31 2031 W0ETT          59     04 P40W           59      9
QSO: 21330 PH 2010-10-31 2033 W0ETT          59     04 KP2M           59      8
QSO: 21334 PH 2010-10-31 2035 W0ETT          59     04 ZY5Z           59     11
QSO: 21347 PH 2010-10-31 2038 W0ETT          59     04 CX4BW          59     13
QSO: 21356 PH 2010-10-31 2040 W0ETT          59     04 HK6P           59      9
QSO: 21377 PH 2010-10-31 2043 W0ETT          59     04 L73D           59     13
QSO: 21400 PH 2010-10-31 2045 W0ETT          59     04 AY0DX          59     13
QSO: 28368 PH 2010-10-31 2050 W0ETT          59     04 LU1MSD         59     13
QSO: 14161 PH 2010-10-31 2056 W0ETT          59     04 V31BD          59      7
QSO: 14189 PH 2010-10-31 2103 W0ETT          59     04 V48M           59      8
QSO: 21218 PH 2010-10-31 2109 W0ETT          59     04 CE3W           59     12
QSO: 21221 PH 2010-10-31 2109 W0ETT          59     04 PY2TLM         59     11
QSO: 21225 PH 2010-10-31 2110 W0ETT          59     04 CE1A           59     12
QSO: 21246 PH 2010-10-31 2117 W0ETT          59     04 CE3G           59     12
QSO: 21262 PH 2010-10-31 2118 W0ETT          59     04 4B1EE          59      6
QSO: 21285 PH 2010-10-31 2121 W0ETT          59     04 PY2OE          59     11
QSO: 21289 PH 2010-10-31 2122 W0ETT          59     04 CV5D           59     13
QSO: 21292 PH 2010-10-31 2123 W0ETT          59     04 FY5KE          59      9
QSO: 21294 PH 2010-10-31 2124 W0ETT          59     04 XR6T           59     12
QSO: 21308 PH 2010-10-31 2131 W0ETT          59     04 LW6DG          59     13
QSO: 21312 PH 2010-10-31 2132 W0ETT          59     04 LU1BR          59     13
QSO: 21315 PH 2010-10-31 2140 W0ETT          59     04 PP1CZ          59     11
QSO: 21338 PH 2010-10-31 2146 W0ETT          59     04 PJ4X           59      9
QSO: 21354 PH 2010-10-31 2150 W0ETT          59     04 CX2DK          59     13
QSO: 21367 PH 2010-10-31 2151 W0ETT          59     04 JA3JOT         59     25
QSO: 21379 PH 2010-10-31 2155 W0ETT          59     04 PR5D           59     11
QSO: 21390 PH 2010-10-31 2157 W0ETT          59     04 XE1GRR         59      6
QSO: 21407 PH 2010-10-31 2158 W0ETT          59     04 YW5T           59      9
QSO: 21411 PH 2010-10-31 2158 W0ETT          59     04 PY1NB          59     11
QSO: 21428 PH 2010-10-31 2200 W0ETT          59     04 PY2SEX         59     11
QSO: 21430 PH 2010-10-31 2202 W0ETT          59     04 ZY2C           59     11
QSO: 21326 PH 2010-10-31 2210 W0ETT          59     04 JR3NZC         59     25
QSO: 21231 PH 2010-10-31 2214 W0ETT          59     04 LT1F           59     13
QSO: 21284 PH 2010-10-31 2218 W0ETT          59     04 JF1SEK         59     25
QSO: 14213 PH 2010-10-31 2221 W0ETT          59     04 XM7CPR         59      3
QSO: 14220 PH 2010-10-31 2222 W0ETT          59     04 VE6FI          59      4
QSO: 14243 PH 2010-10-31 2224 W0ETT          59     04 VC6A           59      4
QSO: 14249 PH 2010-10-31 2227 W0ETT          59     04 VA5LF          59      4
QSO: 14283 PH 2010-10-31 2230 W0ETT          59     04 JA7BJS         59     25
QSO: 14298 PH 2010-10-31 2235 W0ETT          59     04 JW5E           59     40
QSO: 14304 PH 2010-10-31 2238 W0ETT          59     04 H72W           59      7
QSO: 14309 PH 2010-10-31 2240 W0ETT          59     04 VE3GYL         59      4
QSO: 14314 PH 2010-10-31 2242 W0ETT          59     04 PT2CM          59     11
QSO: 14320 PH 2010-10-31 2242 W0ETT          59     04 SJ2W           59     14
QSO:  7144 PH 2010-10-31 2248 W0ETT          59     04 NP4DX          59      8
QSO:  7161 PH 2010-10-31 2250 W0ETT          59     04 VE3FDT         59      4
QSO: 14167 PH 2010-10-31 2300 W0ETT          59     04 VE5DLM         59      4
QSO: 14170 PH 2010-10-31 2300 W0ETT          59     04 VC3X           59      4
QSO: 14188 PH 2010-10-31 2303 W0ETT          59     04 4B2S           59      6
QSO: 14190 PH 2010-10-31 2303 W0ETT          59     04 VA3YP          59      4
QSO: 14206 PH 2010-10-31 2307 W0ETT          59     04 VE5ZX          59      4
QSO: 14258 PH 2010-10-31 2311 W0ETT          59     04 P49Y           59      9
QSO: 14263 PH 2010-10-31 2313 W0ETT          59     04 LT1D           59     13
QSO: 14270 PH 2010-10-31 2314 W0ETT          59     04 VE6EPK         59      4
QSO: 14292 PH 2010-10-31 2318 W0ETT          59     04 VP5DX          59      8
QSO: 14301 PH 2010-10-31 2320 W0ETT          59     04 VA6UK          59      4
QSO: 14305 PH 2010-10-31 2320 W0ETT          59     04 VE3MM          59      4
QSO: 21274 PH 2010-10-31 2323 W0ETT          59     04 9M8Z           59     28
QSO: 21282 PH 2010-10-31 2325 W0ETT          59     04 R0CY           59     19
QSO: 21367 PH 2010-10-31 2337 W0ETT          59     04 JR2PMT         59     25
QSO: 21371 PH 2010-10-31 2337 W0ETT          59     04 JA3AOP         59     25
QSO: 21387 PH 2010-10-31 2338 W0ETT          59     04 JA0EHE         59     25
QSO: 21390 PH 2010-10-31 2338 W0ETT          59     04 NH2T           59     27
QSO: 21397 PH 2010-10-31 2339 W0ETT          59     04 JK1UVP         59     25
QSO: 21404 PH 2010-10-31 2340 W0ETT          59     04 JF3BFS         59     25
QSO: 21443 PH 2010-10-31 2341 W0ETT          59     04 JR4PMX/1       59     25
QSO: 21243 PH 2010-10-31 2348 W0ETT          59     04 DU1IVT         59     27
QSO: 21245 PH 2010-10-31 2349 W0ETT          59     04 JA2FSM         59     25
QSO: 21247 PH 2010-10-31 2351 W0ETT          59     04 YE0X           59     28
QSO: 21293 PH 2010-10-31 2358 W0ETT          59     04 AH0BT          59     27
QSO: 21300 PH 2010-10-31 2359 W0ETT          59     04 BX5AA          59     24
END-OF-LOG:
